"zone","state","lga","sector","ea","hhid","indiv","s3q1","s3q2","s3q3","s3q4","s3q5","s3q6","s3q7","s3q8","s3q9","s3q10","s3q11","s3q12a","s3q12b","s3q13","s3q14","s3q15","s3q16","s3q17","s3q18","s3q19","s3q20","s3q21a","s3q21b","s3q22","s3q23a","s3q23b","s3q24","s3q25","s3q26","s3q27","s3q28","s3q29","s3q30","s3q31","s3q32","s3q33a","s3q33b","s3q34","s3q35a","s3q35b","s3q36","s3q37a","s3q37b","s3q38a","s3q38b"
2,35,3501,2,1228,350084,4,1,2,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350084,7,1,2,1,2,2,1,1,,,2,3,,,,,,,,,1,,150,,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350084,9,1,2,1,2,1,,1,,,,,,,6210,,10,,24,49,2,6,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350085,1,1,2,,2,1,2,1,,,,,,,6210,1,10,6,24,70,2,5,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,2,1228,350085,2,1,2,,2,2,1,1,,,,,,,3416,8,10,12,52,48,1,7,600,2,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,2,1228,350085,3,1,2,1,2,1,2,1,,,,,,,9211,1,10,6,24,64,2,,,,,,,2,,,,,,,,,,,,,,2,0,30,0,30
2,35,3501,2,1228,350085,4,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350085,5,1,2,1,2,2,2,1,,,,,,,9211,1,10,4,16,56,2,7,,,,,,,,,,,,,,,,,,,,2,0,0,0,30
2,35,3501,2,1228,350085,6,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30
2,35,3501,2,1228,350085,8,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350085,9,1,2,1,2,2,2,2,,,,,,,3416,8,10,12,52,40,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350085,10,1,2,1,2,2,1,1,,,,,,,,,,,,,1,,500,2,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,2,1228,350085,11,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
2,35,3501,2,1228,350085,12,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350086,1,1,1,,2,1,2,1,,,,,,,6210,1,10,4,16,70,2,,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350086,2,1,2,1,2,2,1,1,1,,1,,,,3416,8,10,12,52,21,1,2,20000,5,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350086,5,1,2,1,2,2,1,1,1,,1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350087,1,1,1,,2,1,2,1,1,,1,,4,2010,6210,1,10,1,16,32,2,2,,,,,,2,,,,,,,,,,,,,,2,0,30,30,0
2,35,3501,2,1228,350087,2,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350088,1,1,1,,2,1,2,,,,,,,,6210,1,10,6,24,49,,,,,,,,2,,,,,,,,,,,,,,2,,,,50
2,35,3501,2,1228,350088,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,21,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,3,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,21,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,4,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,21,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,5,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,21,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,6,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,21,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,7,1,2,1,2,1,1,1,,,,,,,3416,1,10,12,48,18,,,300,1,2,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,8,1,2,1,2,1,2,1,,,,,,,6210,8,10,3,12,15,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,9,1,2,1,2,1,2,1,,,,,,,6210,1,10,3,12,15,2,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350088,10,1,2,1,2,1,2,1,,,,,,,6210,1,10,3,12,15,2,,,,,,,2,,,,,,,,,,,,,,2,,,1,10
2,35,3501,2,1228,350089,1,1,1,,2,1,,1,,,,,,,6210,1,10,6,24,42,2,5,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,2,1228,350089,2,1,2,1,2,,1,1,,,,,,,,3,10,12,52,35,1,,2800,5,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,2,1228,350089,3,1,2,1,2,1,,1,,,,,,,6210,1,10,6,24,42,2,5,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,2,1228,350089,4,1,1,,2,2,,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350089,5,1,2,1,2,2,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350089,6,1,2,1,2,2,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350089,7,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,2,1228,350090,1,1,1,,2,1,2,1,,,,,,,,1,10,3,12,49,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,2,1228,350090,2,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350090,3,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350090,4,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,2,1228,350090,5,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350091,1,1,1,,2,2,1,1,1,,1,,12,2010,3416,8,10,12,34,40,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350091,2,1,2,1,2,2,1,1,1,,1,,12,2010,3416,8,10,12,26,28,2,2,,,,,,2,,,,,,,,,,,,,,2,0,10,0,0
2,35,3501,1,702,350091,3,1,2,1,2,2,1,1,1,,1,,12,2010,3416,8,10,12,20,22,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350091,4,1,2,1,2,2,1,1,1,,1,,12,2010,3416,8,10,10,10,15,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350091,5,1,2,1,2,2,1,1,1,,1,,12,2010,3416,8,10,10,10,10,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350091,6,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3501,1,702,350091,7,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3501,1,702,350091,8,1,2,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3501,1,702,350092,1,1,1,,2,1,1,1,,,,,,,6210,1,10,4,16,49,2,2,,,,,,1,,8,10,8,32,,1,,8000,5,2,,,2,0,,0,
2,35,3501,1,702,350092,2,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350092,3,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350093,1,1,1,,2,1,1,1,,,,,,,6123,1,10,6,24,47,2,5,,,,,,1,5149,3,10,5,20,40,1,,5800,5,2,,,2,0,25,0,0
2,35,3501,1,702,350093,2,1,2,1,2,2,1,1,,,,,,,3416,8,10,12,52,40,1,,350,2,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350093,3,1,2,1,2,2,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,1,702,350093,4,1,2,1,2,2,2,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2,35,3501,1,702,350093,5,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2,35,3501,1,702,350093,6,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
2,35,3501,1,702,350094,1,1,1,,2,2,1,1,1,,1,,12,2010,2320,11,2,9,36,37,1,,17000,5,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350094,2,1,2,1,2,2,1,1,1,,1,,12,2010,3416,8,10,8,32,25,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350094,3,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350094,4,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,20,,40
2,35,3501,1,702,350094,5,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350094,6,1,2,1,2,2,1,1,2,1,1,,10,2010,3416,8,10,10,40,25,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350094,7,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350094,8,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,20
2,35,3501,1,702,350094,9,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,20
2,35,3501,1,702,350094,10,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,20
2,35,3501,1,702,350094,11,1,2,1,2,1,2,1,2,1,1,,10,2010,3416,8,10,10,40,20,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350095,1,1,1,,2,1,1,1,,,,,,,6210,1,10,5,20,56,2,6,,,,,,1,6210,1,10,4,16,49,1,,1000,2,2,,,2,0,,0,
2,35,3501,1,702,350095,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,48,36,1,,500,1,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350096,1,1,1,,2,1,1,,,,,,,,3416,8,10,12,52,49,2,2,,,,,,1,6210,1,10,5,16,49,2,2,,,,,,2,0,,0,
2,35,3501,1,702,350096,2,1,2,1,2,2,2,2,2,2,,,,,9111,3,10,12,52,35,2,2,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350096,3,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350096,4,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350096,5,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350096,6,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350096,7,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3501,1,702,350097,1,1,1,,2,1,2,1,1,,1,,4,2010,6210,1,10,12,48,37,2,2,,,,,,1,3416,8,10,4,27,20,2,2,,,,,,2,0,30,0,0
2,35,3501,1,702,350097,2,1,2,1,2,,1,1,1,,1,,10,2010,3416,8,10,10,33,21,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350097,3,1,2,1,2,1,2,1,1,,1,,4,2010,6210,1,10,4,24,24,2,2,,,,,,2,,,,,,,,,,,,,,1,0,20,0,20
2,35,3501,1,702,350097,4,1,2,1,2,1,2,1,1,,1,,4,2010,,,,11,24,22,2,2,,,,,,2,,,,,,,,,,,,,,1,0,20,0,20
2,35,3501,1,702,350097,5,1,2,1,2,1,2,1,1,,1,,4,2010,6210,1,10,4,30,27,2,2,,,,,,2,,,,,,,,,,,,,,1,0,30,0,20
2,35,3501,1,702,350097,6,1,2,1,2,1,2,1,1,,1,,4,2010,6210,1,10,4,26,27,2,2,,,,,,2,,,,,,,,,,,,,,1,0,25,0,20
2,35,3501,1,702,350097,7,1,2,1,2,1,2,1,1,,1,,4,2010,3416,8,10,11,20,30,2,2,,,,,,2,,,,,,,,,,,,,,1,0,10,0,20
2,35,3501,1,702,350097,8,1,2,1,2,1,2,1,1,,1,,4,2010,3416,8,10,10,30,21,2,2,,,,,,2,,,,,,,,,,,,,,1,0,20,0,20
2,35,3501,1,702,350097,9,1,2,1,2,1,1,1,1,,1,,10,2010,3416,8,10,10,30,27,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350097,10,1,2,1,2,1,2,1,1,,1,,4,2010,6210,1,10,4,25,28,2,2,,,,,,2,,,,,,,,,,,,,,1,0,30,0,20
2,35,3501,1,702,350097,11,1,2,1,2,1,2,1,1,,1,,4,2010,6210,1,10,4,27,28,2,2,,,,,,2,,,,,,,,,,,,,,2,0,30,0,20
2,35,3501,1,702,350097,12,1,2,1,2,1,2,1,1,,1,,4,2010,6210,1,10,4,27,28,2,2,,,,,,2,,,,,,,,,,,,,,1,0,20,0,20
2,35,3501,1,702,350097,13,1,2,1,2,1,2,1,1,,1,,10,2010,3416,8,10,12,31,36,2,2,,,,,,2,,,,,,,,,,,,,,2,0,30,0,0
2,35,3501,1,702,350097,14,1,2,1,2,2,1,1,1,,1,,8,2010,3416,8,10,11,29,31,2,2,,,,,,2,,,,,,,,,,,,,,2,0,30,0,0
2,35,3501,1,702,350097,15,1,2,1,2,2,1,1,1,,1,,7,2010,3416,8,10,10,24,27,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350097,16,1,2,1,2,2,1,1,1,,1,,7,2010,3416,8,10,10,20,23,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350098,1,1,1,,2,1,1,1,,,,,,,6210,1,10,12,48,49,1,,500,1,2,,,1,9120,14,10,3,,,,,,,,,,2,3,10,,30
2,35,3501,1,702,350098,2,1,1,,2,1,1,1,,,,,,,3416,8,10,12,48,42,1,,300,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350098,3,1,1,,2,1,1,1,,,,,,,3416,8,10,12,48,42,1,,200,1,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350098,4,1,1,,2,1,1,1,,,,,,,3416,8,10,12,48,42,1,,300,1,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350098,5,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,35,1,,500,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350098,6,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,35,1,,50,1,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350098,7,1,2,1,2,1,1,1,,,,,,,3416,1,10,12,48,56,1,,500,1,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350098,8,1,2,1,2,1,1,1,,,,,,,3416,8,10,12,48,42,1,,1000,3,2,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350099,1,1,1,,2,2,1,1,,,,,,,8321,7,10,12,52,70,1,,600,2,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350099,2,1,2,1,2,2,1,1,,,,,,,7433,3,10,12,52,54,1,,500,2,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3501,1,702,350099,3,1,2,1,2,2,2,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,1,702,350099,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2,35,3501,1,702,350100,1,1,1,,2,2,1,1,,,,,,,3416,8,10,12,48,24,1,,2000,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350100,2,1,1,,2,2,1,1,,,,,,,3416,8,10,12,48,36,1,,200,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350100,3,1,2,1,2,2,1,1,,,,,,,3416,8,10,12,48,15,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350100,4,1,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,0,
2,35,3501,1,702,350100,7,1,1,,2,2,2,1,2,,,,,,3416,8,10,12,48,50,1,,150,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3509,2,1310,350101,1,1,1,,2,1,2,1,1,,1,,7,2010,3416,1,10,7,28,32,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350101,2,1,2,1,2,1,2,1,1,,1,,7,2010,3416,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350101,3,1,2,1,2,1,2,1,1,,1,,7,2010,3416,1,10,7,26,30,2,2,,,,,,2,,,,,,,,,,,,,,2,2,0,0,0
2,35,3509,2,1310,350101,4,1,2,1,2,1,2,1,1,,1,,5,2010,3416,1,10,5,20,21,2,2,,,,,,2,,,,,,,,,,,,,,2,1,0,0,20
2,35,3509,2,1310,350101,5,1,2,1,2,1,2,1,1,,1,,5,2010,3416,1,10,5,20,21,2,2,,,,,,2,,,,,,,,,,,,,,2,1,0,0,0
2,35,3509,2,1310,350101,6,1,2,1,2,1,2,1,1,,1,,7,2010,3416,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,2,0,20,0
2,35,3509,2,1310,350101,7,1,2,1,2,1,2,1,1,,1,,7,2010,3416,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,1,0,25,0
2,35,3509,2,1310,350101,8,1,2,1,2,1,2,1,1,,1,,7,2010,3416,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,2,0,20,0
2,35,3509,2,1310,350101,9,1,2,1,2,1,2,1,1,,1,,5,2010,3416,1,10,5,20,21,2,2,,,,,,2,,,,,,,,,,,,,,2,1,0,30,0
2,35,3509,2,1310,350101,10,1,2,1,2,1,2,1,1,,1,,5,2010,3416,1,10,5,20,21,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350101,11,1,2,1,2,1,2,1,1,,1,,4,2010,3416,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350101,12,1,2,1,2,1,2,1,1,,1,,4,2010,3416,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350102,1,1,1,,1,1,2,1,,,,,,,5139,12,3,12,52,40,1,,15000,5,2,,,1,6130,1,10,6,24,35,2,5,,,,,,2,0,35,0,0
2,35,3509,2,1310,350102,2,1,2,1,2,2,1,1,,,,,,,3416,3,10,12,52,14,1,,700,2,2,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350102,3,1,2,1,2,2,2,2,2,1,,,,,3416,3,10,12,52,14,1,,600,2,2,,,2,,,,,,,,,,,,,,,0,0,1,0
2,35,3509,2,1310,350102,4,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0
2,35,3509,2,1310,350102,5,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,30
2,35,3509,2,1310,350102,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,20
2,35,3509,2,1310,350102,8,1,2,1,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350103,1,1,1,,2,1,1,1,,,,,,,6210,1,10,4,8,35,2,2,,,,,,1,7411,8,10,5,12,21,1,,3000,5,2,,,2,,,,
2,35,3509,2,1310,350103,2,1,2,1,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350103,3,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350103,4,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350103,5,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350103,6,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350103,7,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350103,8,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350104,1,1,1,,2,,2,2,1,,1,,7,2010,6210,1,10,7,28,30,2,2,,,,,,2,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350104,2,1,2,1,2,2,2,2,1,,1,,7,2010,6210,1,10,7,20,20,2,2,,,,,,2,,,,,,,,,,,,,,2,0,30,0,7
2,35,3509,2,1310,350104,3,1,2,1,2,2,2,2,1,,1,,7,2010,6210,1,10,7,28,42,2,2,,,,,,2,,,,,,,,,,,,,,2,1,30,0,0
2,35,3509,2,1310,350105,1,1,2,3,2,2,2,2,2,4,2,5,,,6210,1,10,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3509,2,1310,350105,2,1,2,3,2,1,2,1,,,,,,,6210,1,10,6,24,36,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3509,2,1310,350105,3,1,1,,1,1,1,1,,,,,,,6210,1,10,6,24,36,2,2,,,,,,1,,8,10,12,48,14,1,,1500,1,2,,,2,1,20,0,
2,35,3509,2,1310,350105,4,1,1,,2,1,2,1,,,,,,,6210,1,10,6,24,36,2,2,,,,,,2,,,,,,,,,,,,,,2,1,20,0,
2,35,3509,2,1310,350105,5,1,1,,2,1,2,1,,,,,,,6210,1,10,3,12,17,2,2,,,,,,2,,,,,,,,,,,,,,2,1,40,2,1
2,35,3509,2,1310,350105,6,1,2,3,2,1,2,1,,,,,,,6210,1,10,12,4,10,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
2,35,3509,2,1310,350106,1,1,1,,1,1,2,1,,,,,,,2331,11,2,9,39,35,1,,45000,5,2,,,1,6210,1,10,5,4,49,2,2,,,,,,2,,,,
2,35,3509,2,1310,350106,2,1,2,1,2,2,1,1,,,,,,,3416,3,10,12,52,14,1,,3000,3,2,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,3,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,1,6210,1,10,5,4,49,2,2,,,,,,2,,,,
2,35,3509,2,1310,350106,4,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,5,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,6,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,7,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,8,1,2,1,2,2,1,1,,,,,,,3416,3,10,12,52,35,1,,1500,2,2,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,9,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,10,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,11,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350106,12,1,2,1,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,,,,
2,35,3509,2,1310,350107,1,1,1,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,1,0
2,35,3509,2,1310,350107,2,1,2,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
2,35,3509,2,1310,350107,3,1,2,1,1,2,2,1,2,1,,,,,4122,13,3,12,52,40,1,,12500,5,2,,,1,6130,1,10,6,24,24,2,5,,,,,,,0,0,0,0
2,35,3509,2,1310,350107,4,1,2,1,1,2,2,1,2,1,,,,,2331,13,3,12,52,40,1,,13700,5,2,,,1,6123,1,10,10,40,32,2,5,,,,,,,0,0,0,0
2,35,3509,2,1310,350108,1,1,1,,2,1,2,1,1,,,,4,2010,6210,1,10,4,16,30,2,2,,,,,,1,3416,8,10,12,52,70,2,2,,,,,,2,0,30,0,0
2,35,3509,2,1310,350108,2,1,2,1,2,2,2,2,1,,,,4,2010,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,10,0,0
2,35,3509,2,1310,350108,3,,2,1,2,2,2,2,1,,,,4,2010,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,10,0,0
2,35,3509,2,1310,350108,4,1,2,1,2,2,2,2,2,10,2,3,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,2,0,10,0,0
2,35,3509,2,1310,350109,1,1,1,,1,1,2,1,,,,,,,6210,12,2,12,48,40,1,,20000,5,1,5000,8,2,,,,,,,,,,,,,,2,0,,0,
2,35,3509,2,1310,350109,2,1,2,1,2,1,2,1,,,,,,,6210,1,10,6,24,20,2,2,,,,,,2,,,,,,,,,,,,,,2,0,,0,
