"zone","state","lga","sector","ea","hhid","item_cd","s5q1"
5,32,3202,2,84,320135,332,2
5,32,3202,2,84,320136,304,1
5,32,3202,2,84,320136,305,1
5,32,3202,2,84,320136,306,1
5,32,3202,2,84,320136,317,1
5,32,3202,2,84,320137,305,1
5,32,3202,2,84,320137,306,1
5,32,3202,2,84,320138,301,1
5,32,3202,2,84,320138,303,1
5,32,3202,2,84,320138,304,1
5,32,3202,2,84,320138,305,1
5,32,3202,2,84,320138,317,3
5,32,3202,2,84,320138,318,1
5,32,3202,2,84,320138,322,1
5,32,3202,2,84,320138,323,1
5,32,3202,2,84,320139,302,1
5,32,3202,2,84,320139,303,1
5,32,3202,2,84,320139,304,4
5,32,3202,2,84,320139,305,4
5,32,3202,2,84,320139,306,1
5,32,3202,2,84,320139,311,1
5,32,3202,2,84,320139,318,1
5,32,3202,2,84,320139,321,1
5,32,3202,2,84,320139,322,1
5,32,3202,2,84,320139,332,1
5,32,3202,2,84,320140,302,1
5,32,3202,2,84,320140,303,1
5,32,3202,2,84,320140,304,2
5,32,3202,2,84,320140,305,2
5,32,3202,2,84,320140,306,1
5,32,3202,2,84,320140,307,3
5,32,3202,2,84,320140,322,1
5,32,3202,2,84,320140,326,1
5,32,3202,2,84,320140,332,1
5,32,3202,2,84,320141,302,1
5,32,3202,2,84,320141,303,1
5,32,3202,2,84,320141,304,1
5,32,3202,2,84,320141,305,1
5,32,3202,2,84,320141,306,1
5,32,3202,2,84,320141,311,1
5,32,3202,2,84,320141,318,1
5,32,3202,2,84,320141,322,1
5,32,3202,2,84,320141,326,1
5,32,3202,2,84,320141,327,1
5,32,3202,2,84,320141,332,1
5,32,3202,2,84,320142,302,6
5,32,3202,2,84,320142,303,1
5,32,3202,2,84,320142,304,1
5,32,3202,2,84,320142,305,1
5,32,3202,2,84,320142,306,1
5,32,3202,2,84,320142,309,1
5,32,3202,2,84,320142,311,1
5,32,3202,2,84,320142,318,1
5,32,3202,2,84,320142,320,1
5,32,3202,2,84,320142,321,1
5,32,3202,2,84,320142,322,1
5,32,3202,2,84,320142,323,1
5,32,3202,2,84,320142,326,1
5,32,3202,2,84,320142,327,1
5,32,3202,2,84,320142,329,1
5,32,3202,2,84,320142,332,2
5,32,3202,2,84,320143,302,6
5,32,3202,2,84,320143,303,1
5,32,3202,2,84,320143,304,4
5,32,3202,2,84,320143,305,2
5,32,3202,2,84,320143,306,3
5,32,3202,2,84,320143,311,1
5,32,3202,2,84,320143,317,1
5,32,3202,2,84,320143,326,1
5,32,3202,2,84,320143,332,2
5,32,3216,2,1184,320144,301,4
5,32,3216,2,1184,320144,302,2
5,32,3216,2,1184,320144,303,1
5,32,3216,2,1184,320144,304,1
5,32,3216,2,1184,320144,305,1
5,32,3216,2,1184,320144,306,1
5,32,3216,2,1184,320144,311,1
5,32,3216,2,1184,320144,321,1
5,32,3216,2,1184,320145,301,4
5,32,3216,2,1184,320145,303,1
5,32,3216,2,1184,320145,304,3
5,32,3216,2,1184,320145,305,2
5,32,3216,2,1184,320145,306,1
5,32,3216,2,1184,320145,332,1
5,32,3216,2,1184,320146,302,1
5,32,3216,2,1184,320146,303,1
5,32,3216,2,1184,320146,304,1
5,32,3216,2,1184,320146,305,1
5,32,3216,2,1184,320146,311,1
5,32,3216,2,1184,320146,327,1
5,32,3216,2,1184,320146,329,1
5,32,3216,2,1184,320146,332,1
5,32,3216,2,1184,320147,304,1
5,32,3216,2,1184,320147,305,1
5,32,3216,2,1184,320147,306,1
5,32,3216,2,1184,320147,311,1
5,32,3216,2,1184,320147,312,1
5,32,3216,2,1184,320147,321,1
5,32,3216,2,1184,320147,322,1
5,32,3216,2,1184,320147,326,1
5,32,3216,2,1184,320147,327,1
5,32,3216,2,1184,320147,329,1
5,32,3216,2,1184,320147,332,1
5,32,3216,2,1184,320148,304,1
5,32,3216,2,1184,320148,306,1
5,32,3216,2,1184,320148,322,1
5,32,3216,2,1184,320148,326,1
5,32,3216,2,1184,320148,327,1
5,32,3216,2,1184,320148,331,1
5,32,3216,2,1184,320149,301,4
5,32,3216,2,1184,320149,304,1
5,32,3216,2,1184,320149,305,1
5,32,3216,2,1184,320149,306,2
5,32,3216,2,1184,320149,307,2
5,32,3216,2,1184,320149,308,2
5,32,3216,2,1184,320149,309,1
5,32,3216,2,1184,320149,311,1
5,32,3216,2,1184,320149,319,1
5,32,3216,2,1184,320149,321,1
5,32,3216,2,1184,320149,322,1
5,32,3216,2,1184,320149,326,1
5,32,3216,2,1184,320149,327,1
5,32,3216,2,1184,320149,329,1
5,32,3216,2,1184,320149,331,1
5,32,3216,2,1184,320150,302,3
5,32,3216,2,1184,320150,303,1
5,32,3216,2,1184,320150,304,1
5,32,3216,2,1184,320150,305,1
5,32,3216,2,1184,320150,306,1
5,32,3216,2,1184,320150,311,1
5,32,3216,2,1184,320150,326,1
5,32,3216,2,1184,320150,332,1
5,32,3223,2,390,320151,302,1
5,32,3223,2,390,320151,304,1
5,32,3223,2,390,320151,317,1
5,32,3223,2,390,320151,318,1
5,32,3223,2,390,320151,320,1
5,32,3223,2,390,320151,321,1
5,32,3223,2,390,320152,302,1
5,32,3223,2,390,320152,304,1
5,32,3223,2,390,320152,307,1
5,32,3223,2,390,320152,311,1
5,32,3223,2,390,320152,317,1
5,32,3223,2,390,320152,318,1
5,32,3223,2,390,320152,320,1
5,32,3223,2,390,320152,321,1
5,32,3223,2,390,320152,326,1
5,32,3223,2,390,320152,327,1
5,32,3223,2,390,320152,329,1
5,32,3223,2,390,320153,302,1
5,32,3223,2,390,320153,303,1
5,32,3223,2,390,320153,304,1
5,32,3223,2,390,320153,311,1
5,32,3223,2,390,320153,317,1
5,32,3223,2,390,320153,326,1
5,32,3223,2,390,320154,304,1
5,32,3223,2,390,320154,305,1
5,32,3223,2,390,320154,306,1
5,32,3223,2,390,320154,307,2
5,32,3223,2,390,320154,311,1
5,32,3223,2,390,320154,317,1
5,32,3223,2,390,320154,321,1
5,32,3223,2,390,320154,322,1
5,32,3223,2,390,320154,326,1
5,32,3223,2,390,320154,327,1
5,32,3223,2,390,320154,329,1
5,32,3223,2,390,320154,332,2
5,32,3223,2,390,320155,304,1
5,32,3223,2,390,320155,305,1
5,32,3223,2,390,320155,311,1
5,32,3223,2,390,320155,332,2
5,32,3223,2,390,320156,301,3
5,32,3223,2,390,320156,302,4
5,32,3223,2,390,320156,303,2
5,32,3223,2,390,320156,304,2
5,32,3223,2,390,320156,305,2
5,32,3223,2,390,320156,306,1
5,32,3223,2,390,320156,311,1
5,32,3223,2,390,320156,317,1
5,32,3223,2,390,320156,318,1
5,32,3223,2,390,320156,320,1
5,32,3223,2,390,320156,322,1
5,32,3223,2,390,320156,326,1
5,32,3223,2,390,320156,327,1
5,32,3223,2,390,320156,329,1
5,32,3223,2,390,320156,332,2
5,32,3223,2,390,320157,301,1
5,32,3223,2,390,320157,303,1
5,32,3223,2,390,320157,304,1
5,32,3223,2,390,320157,305,1
5,32,3223,2,390,320157,306,1
5,32,3223,2,390,320157,322,1
5,32,3223,2,390,320158,302,4
5,32,3223,2,390,320158,303,1
5,32,3223,2,390,320158,306,2
5,32,3223,2,390,320159,304,1
5,32,3223,2,390,320159,311,2
5,32,3223,2,390,320159,317,2
5,32,3223,2,390,320159,332,1
5,32,3223,2,390,320160,301,4
5,32,3223,2,390,320160,302,8
5,32,3223,2,390,320160,303,1
5,32,3223,2,390,320160,304,1
5,32,3223,2,390,320160,305,1
5,32,3223,2,390,320160,306,2
5,32,3223,2,390,320160,311,1
5,32,3223,2,390,320160,317,1
5,32,3223,2,390,320160,321,1
5,32,3223,2,390,320160,327,1
5,32,3223,2,390,320160,329,1
5,32,3223,2,390,320160,332,1
5,32,3221,2,132,320161,301,1
5,32,3221,2,132,320161,302,4
5,32,3221,2,132,320161,303,2
5,32,3221,2,132,320161,304,1
5,32,3221,2,132,320161,305,1
5,32,3221,2,132,320161,306,1
5,32,3221,2,132,320161,307,1
5,32,3221,2,132,320161,308,1
5,32,3221,2,132,320161,311,1
5,32,3221,2,132,320161,313,1
5,32,3221,2,132,320161,317,1
5,32,3221,2,132,320161,319,1
5,32,3221,2,132,320161,320,1
5,32,3221,2,132,320161,321,1
5,32,3221,2,132,320161,322,1
5,32,3221,2,132,320161,323,1
5,32,3221,2,132,320161,326,1
5,32,3221,2,132,320161,327,1
5,32,3221,2,132,320161,329,1
5,32,3221,2,132,320162,302,2
5,32,3221,2,132,320162,303,1
5,32,3221,2,132,320162,304,1
5,32,3221,2,132,320162,305,1
5,32,3221,2,132,320162,306,1
5,32,3221,2,132,320162,317,1
5,32,3221,2,132,320162,318,1
5,32,3221,2,132,320162,321,1
5,32,3221,2,132,320162,326,1
5,32,3221,2,132,320162,327,1
5,32,3221,2,132,320162,329,1
5,32,3221,2,132,320163,302,1
5,32,3221,2,132,320163,303,1
5,32,3221,2,132,320163,304,1
5,32,3221,2,132,320163,305,1
5,32,3221,2,132,320163,306,1
5,32,3221,2,132,320163,317,1
5,32,3221,2,132,320164,301,4
5,32,3221,2,132,320164,302,10
5,32,3221,2,132,320164,303,2
5,32,3221,2,132,320164,304,2
5,32,3221,2,132,320164,305,1
5,32,3221,2,132,320164,308,1
5,32,3221,2,132,320164,311,1
5,32,3221,2,132,320164,312,1
5,32,3221,2,132,320164,313,1
5,32,3221,2,132,320164,317,1
5,32,3221,2,132,320164,320,1
5,32,3221,2,132,320164,322,1
5,32,3221,2,132,320164,326,1
5,32,3221,2,132,320164,327,1
5,32,3221,2,132,320164,329,1
5,32,3221,2,132,320164,332,4
5,32,3221,2,132,320165,301,4
5,32,3221,2,132,320165,302,4
5,32,3221,2,132,320165,303,1
5,32,3221,2,132,320165,304,1
5,32,3221,2,132,320165,305,1
5,32,3221,2,132,320165,311,1
5,32,3221,2,132,320165,317,1
5,32,3221,2,132,320165,322,1
5,32,3221,2,132,320165,326,1
5,32,3221,2,132,320165,327,1
5,32,3221,2,132,320165,329,1
5,32,3221,2,132,320165,332,2
5,32,3221,2,132,320166,301,4
5,32,3221,2,132,320166,302,7
5,32,3221,2,132,320166,303,1
5,32,3221,2,132,320166,304,4
5,32,3221,2,132,320166,305,3
5,32,3221,2,132,320166,306,1
5,32,3221,2,132,320166,311,1
5,32,3221,2,132,320166,312,1
5,32,3221,2,132,320166,317,2
5,32,3221,2,132,320166,318,1
5,32,3221,2,132,320166,319,1
5,32,3221,2,132,320166,326,1
5,32,3221,2,132,320166,327,2
5,32,3221,2,132,320166,329,1
5,32,3221,2,132,320166,332,3
5,32,3221,2,132,320167,301,1
5,32,3221,2,132,320167,304,2
5,32,3221,2,132,320167,305,1
5,32,3221,2,132,320167,308,1
5,32,3221,2,132,320167,311,1
5,32,3221,2,132,320167,312,1
5,32,3221,2,132,320167,317,1
5,32,3221,2,132,320167,319,1
5,32,3221,2,132,320167,320,1
5,32,3221,2,132,320167,321,1
5,32,3221,2,132,320167,322,1
5,32,3221,2,132,320167,323,1
5,32,3221,2,132,320167,326,1
5,32,3221,2,132,320167,327,1
5,32,3221,2,132,320167,329,1
5,32,3221,2,132,320167,330,1
5,32,3221,2,132,320168,304,1
5,32,3221,2,132,320169,302,3
5,32,3221,2,132,320169,304,3
5,32,3221,2,132,320169,305,1
5,32,3221,2,132,320169,318,1
5,32,3221,2,132,320169,321,1
5,32,3221,2,132,320169,322,1
5,32,3221,2,132,320169,327,1
5,32,3221,2,132,320169,332,1
5,32,3221,2,132,320170,301,5
5,32,3221,2,132,320170,302,5
5,32,3221,2,132,320170,303,1
5,32,3221,2,132,320170,304,2
5,32,3221,2,132,320170,305,2
5,32,3221,2,132,320170,306,1
5,32,3221,2,132,320170,307,1
5,32,3221,2,132,320170,309,1
5,32,3221,2,132,320170,311,1
5,32,3221,2,132,320170,312,1
5,32,3221,2,132,320170,317,1
5,32,3221,2,132,320170,318,1
5,32,3221,2,132,320170,319,1
5,32,3221,2,132,320170,320,1
5,32,3221,2,132,320170,321,4
5,32,3221,2,132,320170,322,1
5,32,3221,2,132,320170,326,1
5,32,3221,2,132,320170,327,1
5,32,3221,2,132,320170,328,1
5,32,3221,2,132,320170,329,1
5,32,3221,2,132,320170,332,3
5,32,3210,2,1692,320171,304,3
5,32,3210,2,1692,320171,311,1
5,32,3210,2,1692,320171,317,2
5,32,3210,2,1692,320171,332,2
5,32,3210,2,1692,320172,302,4
5,32,3210,2,1692,320172,303,1
5,32,3210,2,1692,320172,304,3
5,32,3210,2,1692,320172,306,2
5,32,3210,2,1692,320172,326,1
5,32,3210,2,1692,320172,332,2
5,32,3210,2,1692,320173,302,5
5,32,3210,2,1692,320173,303,1
5,32,3210,2,1692,320173,304,1
5,32,3210,2,1692,320173,305,1
5,32,3210,2,1692,320173,311,1
5,32,3210,2,1692,320173,317,1
5,32,3210,2,1692,320173,321,1
5,32,3210,2,1692,320173,322,1
5,32,3210,2,1692,320174,301,1
5,32,3210,2,1692,320174,302,6
5,32,3210,2,1692,320174,303,2
5,32,3210,2,1692,320174,304,3
5,32,3210,2,1692,320174,305,2
5,32,3210,2,1692,320174,306,3
5,32,3210,2,1692,320174,307,1
5,32,3210,2,1692,320174,311,1
5,32,3210,2,1692,320174,317,1
5,32,3210,2,1692,320174,320,1
5,32,3210,2,1692,320174,321,1
5,32,3210,2,1692,320174,322,1
5,32,3210,2,1692,320174,326,1
5,32,3210,2,1692,320174,327,1
5,32,3210,2,1692,320174,332,1
5,32,3210,2,1692,320175,302,1
5,32,3210,2,1692,320175,303,1
5,32,3210,2,1692,320175,304,1
5,32,3210,2,1692,320175,308,1
5,32,3210,2,1692,320175,311,1
5,32,3210,2,1692,320175,317,1
5,32,3210,2,1692,320175,318,1
5,32,3210,2,1692,320175,320,1
5,32,3210,2,1692,320175,326,1
5,32,3210,2,1692,320175,327,1
5,32,3210,2,1692,320175,329,1
5,32,3210,2,1692,320176,302,1
5,32,3210,2,1692,320176,303,1
5,32,3210,2,1692,320176,318,1
5,32,3210,2,1692,320176,321,1
5,32,3210,2,1692,320176,322,1
5,32,3210,2,1692,320176,326,1
5,32,3210,2,1692,320176,327,1
5,32,3210,2,1692,320176,329,1
5,32,3210,2,1692,320177,304,1
5,32,3210,2,1692,320177,317,1
5,32,3210,2,1692,320177,320,1
5,32,3210,2,1692,320177,326,1
5,32,3210,2,1692,320178,301,4
5,32,3210,2,1692,320178,302,2
5,32,3210,2,1692,320178,303,5
5,32,3210,2,1692,320178,304,3
5,32,3210,2,1692,320178,305,2
5,32,3210,2,1692,320178,306,1
5,32,3210,2,1692,320178,318,1
5,32,3210,2,1692,320178,320,2
5,32,3210,2,1692,320178,321,3
5,32,3210,2,1692,320178,322,3
5,32,3210,2,1692,320178,326,1
5,32,3210,2,1692,320178,327,3
5,32,3210,2,1692,320178,329,2
5,32,3210,2,1692,320178,332,1
5,32,3210,2,1692,320179,301,3
5,32,3210,2,1692,320179,302,2
5,32,3210,2,1692,320179,303,1
5,32,3210,2,1692,320179,304,1
5,32,3210,2,1692,320179,305,1
5,32,3210,2,1692,320179,306,1
5,32,3210,2,1692,320179,311,1
5,32,3210,2,1692,320179,312,1
5,32,3210,2,1692,320179,317,1
5,32,3210,2,1692,320179,321,2
5,32,3210,2,1692,320179,327,1
5,32,3210,2,1692,320179,329,1
5,32,3210,2,1692,320179,332,2
5,32,3210,2,1692,320180,301,5
5,32,3210,2,1692,320180,302,4
5,32,3210,2,1692,320180,303,2
5,32,3210,2,1692,320180,304,3
5,32,3210,2,1692,320180,305,3
5,32,3210,2,1692,320180,306,1
5,32,3210,2,1692,320180,307,1
5,32,3210,2,1692,320180,308,1
5,32,3210,2,1692,320180,310,1
5,32,3210,2,1692,320180,311,1
5,32,3210,2,1692,320180,312,1
5,32,3210,2,1692,320180,314,1
5,32,3210,2,1692,320180,317,1
5,32,3210,2,1692,320180,320,1
5,32,3210,2,1692,320180,321,7
5,32,3210,2,1692,320180,322,3
5,32,3210,2,1692,320180,326,1
5,32,3210,2,1692,320180,327,2
5,32,3210,2,1692,320180,329,1
5,32,3210,2,1692,320180,332,1
5,32,3213,2,128,320181,301,4
5,32,3213,2,128,320181,302,2
5,32,3213,2,128,320181,304,3
5,32,3213,2,128,320181,305,1
5,32,3213,2,128,320181,306,1
5,32,3213,2,128,320181,307,1
5,32,3213,2,128,320181,311,2
5,32,3213,2,128,320181,312,2
5,32,3213,2,128,320181,318,1
5,32,3213,2,128,320181,319,1
5,32,3213,2,128,320181,320,1
5,32,3213,2,128,320181,321,5
5,32,3213,2,128,320181,326,1
5,32,3213,2,128,320181,327,1
5,32,3213,2,128,320181,329,1
5,32,3213,2,128,320181,332,3
5,32,3213,2,128,320182,301,4
5,32,3213,2,128,320182,302,4
5,32,3213,2,128,320182,303,1
5,32,3213,2,128,320182,304,2
5,32,3213,2,128,320182,305,2
5,32,3213,2,128,320182,311,2
5,32,3213,2,128,320182,312,1
5,32,3213,2,128,320182,317,2
5,32,3213,2,128,320182,318,2
5,32,3213,2,128,320182,320,1
5,32,3213,2,128,320182,321,3
5,32,3213,2,128,320182,322,1
5,32,3213,2,128,320182,326,1
5,32,3213,2,128,320182,327,1
5,32,3213,2,128,320182,329,1
5,32,3213,2,128,320182,332,2
5,32,3213,2,128,320183,301,1
5,32,3213,2,128,320183,303,1
5,32,3213,2,128,320183,304,2
5,32,3213,2,128,320183,305,1
5,32,3213,2,128,320183,317,1
5,32,3213,2,128,320183,320,1
5,32,3213,2,128,320183,321,1
5,32,3213,2,128,320183,326,1
5,32,3213,2,128,320183,327,1
5,32,3213,2,128,320184,304,1
5,32,3213,2,128,320184,311,1
5,32,3213,2,128,320184,317,1
5,32,3213,2,128,320184,321,1
5,32,3213,2,128,320185,301,1
5,32,3213,2,128,320185,302,3
5,32,3213,2,128,320185,303,2
5,32,3213,2,128,320185,304,3
5,32,3213,2,128,320185,305,3
5,32,3213,2,128,320185,307,2
5,32,3213,2,128,320185,311,1
5,32,3213,2,128,320185,318,1
5,32,3213,2,128,320185,320,1
5,32,3213,2,128,320185,321,1
5,32,3213,2,128,320185,322,1
5,32,3213,2,128,320185,323,1
5,32,3213,2,128,320185,326,1
5,32,3213,2,128,320185,327,1
5,32,3213,2,128,320185,329,1
5,32,3213,2,128,320186,301,4
5,32,3213,2,128,320186,303,1
5,32,3213,2,128,320186,304,2
5,32,3213,2,128,320186,305,1
5,32,3213,2,128,320186,311,1
5,32,3213,2,128,320186,312,1
5,32,3213,2,128,320186,317,2
5,32,3213,2,128,320186,318,1
5,32,3213,2,128,320186,320,1
5,32,3213,2,128,320186,321,1
5,32,3213,2,128,320186,322,1
5,32,3213,2,128,320186,323,1
5,32,3213,2,128,320186,327,1
5,32,3216,2,1184,320187,301,4
5,32,3216,2,1184,320187,302,2
5,32,3216,2,1184,320187,303,2
5,32,3216,2,1184,320187,304,4
5,32,3216,2,1184,320187,305,3
5,32,3216,2,1184,320187,311,2
5,32,3216,2,1184,320187,318,1
5,32,3216,2,1184,320187,321,1
5,32,3216,2,1184,320187,322,1
5,32,3216,2,1184,320187,326,1
5,32,3216,2,1184,320187,327,1
5,32,3216,2,1184,320187,329,1
5,32,3216,2,1184,320187,332,2
5,32,3216,2,1184,320188,302,4
5,32,3216,2,1184,320188,304,2
5,32,3216,2,1184,320188,305,1
5,32,3216,2,1184,320188,306,1
5,32,3216,2,1184,320188,311,1
5,32,3216,2,1184,320188,312,1
5,32,3216,2,1184,320188,320,1
5,32,3216,2,1184,320188,321,3
5,32,3216,2,1184,320188,322,1
5,32,3216,2,1184,320188,323,1
5,32,3216,2,1184,320188,326,1
5,32,3216,2,1184,320188,327,1
5,32,3216,2,1184,320188,329,1
5,32,3216,2,1184,320188,332,1
5,32,3216,2,1184,320189,301,1
5,32,3216,2,1184,320189,303,1
5,32,3216,2,1184,320189,304,3
5,32,3216,2,1184,320189,305,3
5,32,3216,2,1184,320189,307,1
5,32,3216,2,1184,320189,308,1
5,32,3216,2,1184,320189,311,1
5,32,3216,2,1184,320189,312,1
5,32,3216,2,1184,320189,321,1
5,32,3216,2,1184,320189,322,1
5,32,3216,2,1184,320189,326,1
5,32,3216,2,1184,320189,327,1
5,32,3216,2,1184,320189,329,1
5,32,3216,2,1184,320189,332,2
5,32,3207,2,1464,320190,304,1
5,32,3207,2,1464,320190,306,1
5,32,3207,2,1464,320190,311,1
5,32,3207,2,1464,320190,322,1
5,32,3213,2,128,320191,301,3
5,32,3213,2,128,320191,303,1
5,32,3213,2,128,320191,304,1
5,32,3213,2,128,320191,306,1
5,32,3213,2,128,320191,311,1
5,32,3213,2,128,320191,317,1
5,32,3213,2,128,320191,321,10
5,32,3213,2,128,320191,332,1
5,32,3212,2,314,320192,302,1
5,32,3212,2,314,320192,304,1
5,32,3212,2,314,320192,311,1
5,32,3212,2,314,320193,305,1
5,32,3212,2,314,320193,306,1
5,32,3212,2,314,320193,317,1
5,32,3212,2,314,320193,322,1
5,32,3212,2,314,320194,302,3
5,32,3212,2,314,320194,306,3
5,32,3212,2,314,320194,311,1
5,32,3212,2,314,320194,332,1
5,32,3212,2,314,320195,302,2
5,32,3212,2,314,320195,305,2
5,32,3212,2,314,320195,306,1
5,32,3207,2,1464,320196,302,1
5,32,3207,2,1464,320196,304,1
5,32,3207,2,1464,320196,305,1
5,32,3207,2,1464,320196,311,1
5,32,3207,2,1464,320196,321,1
5,32,3207,2,1464,320196,322,1
5,32,3207,2,1464,320196,326,1
5,32,3207,2,1464,320196,327,1
5,32,3207,2,1464,320197,303,1
5,32,3207,2,1464,320197,304,1
5,32,3207,2,1464,320197,305,1
5,32,3207,2,1464,320197,306,1
5,32,3207,2,1464,320197,322,1
5,32,3207,2,1464,320197,323,1
5,32,3207,2,1464,320197,332,1
5,32,3207,2,1464,320198,301,2
5,32,3207,2,1464,320198,304,1
5,32,3207,2,1464,320198,311,1
5,32,3207,2,1464,320198,322,1
5,32,3207,2,1464,320199,304,1
5,32,3207,2,1464,320199,306,1
5,32,3207,2,1464,320199,311,1
5,32,3207,2,1464,320199,321,1
5,32,3207,2,1464,320199,327,1
5,32,3207,2,1464,320199,332,1
5,32,3207,2,1464,320200,304,1
5,32,3207,2,1464,320200,305,1
5,32,3207,2,1464,320200,306,1
5,32,3207,2,1464,320200,311,1
5,32,3207,2,1464,320200,327,1
5,32,3207,2,1464,320200,332,1
5,32,3207,2,1464,320201,302,1
5,32,3207,2,1464,320201,303,1
5,32,3207,2,1464,320201,304,1
5,32,3207,2,1464,320201,305,1
5,32,3207,2,1464,320201,306,1
5,32,3207,2,1464,320201,311,1
5,32,3207,2,1464,320201,322,1
5,32,3207,2,1464,320201,327,1
5,32,3207,2,1464,320201,329,1
5,32,3207,2,1464,320202,301,4
5,32,3207,2,1464,320202,303,1
5,32,3207,2,1464,320202,304,1
5,32,3207,2,1464,320202,305,1
5,32,3207,2,1464,320202,311,1
5,32,3207,2,1464,320202,321,1
5,32,3207,2,1464,320202,322,1
5,32,3207,2,1464,320203,304,1
5,32,3207,2,1464,320203,305,1
5,32,3207,2,1464,320203,332,1
5,32,3207,2,1464,320204,304,1
5,32,3207,2,1464,320204,305,1
5,32,3207,2,1464,320204,310,1
5,32,3207,2,1464,320204,332,2
5,32,3212,2,314,320205,304,1
5,32,3212,2,314,320205,305,1
5,32,3212,2,314,320205,306,1
5,32,3212,2,314,320205,311,1
5,32,3212,2,314,320205,332,1
5,32,3212,2,314,320206,304,1
5,32,3212,2,314,320206,306,1
5,32,3212,2,314,320206,327,1
5,32,3212,2,314,320206,329,1
5,32,3212,2,314,320206,332,1
5,32,3212,2,314,320207,301,3
5,32,3212,2,314,320207,302,1
5,32,3212,2,314,320207,304,1
5,32,3212,2,314,320207,305,1
5,32,3212,2,314,320207,306,1
5,32,3212,2,314,320207,311,1
5,32,3212,2,314,320207,320,1
5,32,3212,2,314,320207,321,1
5,32,3212,2,314,320207,322,1
5,32,3212,2,314,320207,327,1
5,32,3212,2,314,320207,329,1
5,32,3212,2,314,320207,332,1
5,32,3212,2,314,320208,301,1
5,32,3212,2,314,320208,304,1
5,32,3212,2,314,320208,306,1
5,32,3212,2,314,320208,322,1
5,32,3212,2,314,320209,302,1
5,32,3212,2,314,320209,304,1
5,32,3212,2,314,320209,317,1
5,32,3212,2,314,320210,301,5
5,32,3212,2,314,320210,303,1
5,32,3212,2,314,320210,304,1
5,32,3212,2,314,320210,305,1
5,32,3212,2,314,320210,311,1
5,32,3212,2,314,320210,321,1
5,32,3212,2,314,320210,322,1
5,32,3212,2,314,320210,327,1
5,32,3212,2,314,320210,329,1
5,32,3212,2,314,320210,332,2
3,33,3321,1,1182,330001,304,2
3,33,3321,1,1182,330001,305,3
3,33,3321,1,1182,330001,306,4
3,33,3321,1,1182,330001,322,1
3,33,3321,1,1182,330001,326,1
3,33,3321,1,1182,330002,301,2
3,33,3321,1,1182,330002,304,4
3,33,3321,1,1182,330002,305,2
3,33,3321,1,1182,330002,306,6
3,33,3321,1,1182,330003,301,3
3,33,3321,1,1182,330003,302,5
3,33,3321,1,1182,330003,303,3
3,33,3321,1,1182,330003,304,10
3,33,3321,1,1182,330003,305,10
3,33,3321,1,1182,330003,306,5
3,33,3321,1,1182,330003,308,2
3,33,3321,1,1182,330003,311,3
3,33,3321,1,1182,330003,312,2
3,33,3321,1,1182,330003,313,1
3,33,3321,1,1182,330003,314,3
3,33,3321,1,1182,330003,317,3
3,33,3321,1,1182,330003,319,1
3,33,3321,1,1182,330003,320,2
3,33,3321,1,1182,330003,321,5
3,33,3321,1,1182,330003,322,4
3,33,3321,1,1182,330003,323,1
3,33,3321,1,1182,330003,326,2
3,33,3321,1,1182,330003,327,3
3,33,3321,1,1182,330003,328,2
3,33,3321,1,1182,330003,329,3
3,33,3321,1,1182,330003,330,2
3,33,3321,1,1182,330003,332,5
3,33,3321,1,1182,330004,301,3
3,33,3321,1,1182,330004,302,6
3,33,3321,1,1182,330004,304,9
3,33,3321,1,1182,330004,305,3
3,33,3321,1,1182,330004,306,16
3,33,3321,1,1182,330004,307,1
3,33,3321,1,1182,330004,309,1
3,33,3321,1,1182,330004,311,2
3,33,3321,1,1182,330004,312,1
3,33,3321,1,1182,330004,313,1
3,33,3321,1,1182,330004,318,3
3,33,3321,1,1182,330004,319,1
3,33,3321,1,1182,330004,321,6
3,33,3321,1,1182,330004,322,1
3,33,3321,1,1182,330004,323,1
3,33,3321,1,1182,330004,326,2
3,33,3321,1,1182,330004,327,3
3,33,3321,1,1182,330004,328,1
3,33,3321,1,1182,330004,329,2
3,33,3321,1,1182,330005,304,4
3,33,3321,1,1182,330005,305,4
3,33,3321,1,1182,330005,306,4
3,33,3321,1,1182,330005,318,1
3,33,3321,1,1182,330005,322,1
3,33,3321,1,1182,330005,323,1
3,33,3321,1,1182,330006,303,1
3,33,3321,1,1182,330006,304,2
3,33,3321,1,1182,330006,305,2
3,33,3321,1,1182,330006,306,3
3,33,3321,1,1182,330006,318,1
3,33,3321,1,1182,330006,322,1
3,33,3321,1,1182,330006,326,1
3,33,3321,1,1182,330007,304,2
3,33,3321,1,1182,330007,305,2
3,33,3321,1,1182,330007,306,3
3,33,3321,1,1182,330007,322,1
3,33,3321,1,1182,330008,301,1
3,33,3321,1,1182,330008,303,1
3,33,3321,1,1182,330008,304,1
3,33,3321,1,1182,330008,305,1
3,33,3321,1,1182,330008,306,1
3,33,3321,1,1182,330008,312,1
3,33,3321,1,1182,330008,317,1
3,33,3321,1,1182,330008,319,1
3,33,3321,1,1182,330008,321,2
3,33,3321,1,1182,330008,322,1
3,33,3321,1,1182,330008,323,1
3,33,3321,1,1182,330008,327,1
3,33,3321,1,1182,330008,329,1
3,33,3321,1,1182,330008,330,1
3,33,3321,1,1182,330009,301,2
3,33,3321,1,1182,330009,302,2
