"zone","state","lga","sector","ea","hhid","s9q1a","s9q1b","s9q1c","s9q1d","s9q1e","s9q1f","s9q1g","s9q1h","s9q1i","s9q2a","s9q2b","s9q3","s9q4a","s9q4b","s9q4c","s9q5","s9q6a","s9q6b","s9q6c","s9q6d","s9q6e","s9q6f","s9q7a","s9q7b","s9q7c"
3,19,1901,2,640,190041,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1901,2,640,190042,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1901,2,640,190043,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1901,2,640,190044,0,0,0,0,0,0,0,0,0,3,8,1,,,,2,,,,,,,,,
3,19,1901,2,640,190045,0,0,0,0,0,0,0,0,0,3,8,1,,,,2,,,,,,,,,
3,19,1901,2,640,190046,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,
3,19,1901,2,640,190047,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1901,2,640,190048,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,
3,19,1901,2,640,190049,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1901,2,640,190050,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1937,2,432,190051,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1937,2,432,190052,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1937,2,432,190053,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1937,2,432,190054,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1937,2,432,190055,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,
3,19,1937,2,432,190056,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1937,2,432,190057,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1937,2,432,190058,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1937,2,432,190059,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,19,1937,2,432,190060,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190061,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190062,0,0,0,0,0,0,0,0,0,6,0,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190063,0,0,0,0,0,0,0,0,0,5,0,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190064,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190065,0,0,0,0,0,0,0,0,0,3,6,2,1,3,2,2,,,,,,,,,
3,19,1936,2,1994,190066,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,8,,,,,,3,4,
3,19,1936,2,1994,190067,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190068,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190069,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1936,2,1994,190070,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1902,2,52,190071,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1902,2,52,190072,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1902,2,52,190073,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1902,2,52,190074,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1902,2,52,190075,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1902,2,52,190076,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1902,2,52,190077,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1902,2,52,190078,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1902,2,52,190079,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1902,2,52,190080,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1914,2,934,190081,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1914,2,934,190082,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1914,2,934,190083,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1914,2,934,190084,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,7,,,,,,1,2,3
3,19,1914,2,934,190085,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1914,2,934,190086,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1914,2,934,190087,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,7,1,,,,,,,
3,19,1914,2,934,190088,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1914,2,934,190089,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1914,2,934,190090,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1941,2,518,190091,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,
3,19,1941,2,518,190092,0,0,0,0,0,0,0,0,0,1,4,1,,,,2,,,,,,,,,
3,19,1941,2,518,190093,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1941,2,518,190094,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,,,,,,1,,
3,19,1941,2,518,190095,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,19,1941,2,518,190096,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1941,2,518,190097,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1941,2,518,190098,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1941,2,518,190099,0,0,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1941,2,518,190100,0,0,0,0,0,0,0,0,0,3,6,1,,,,,2,,,,,,,,
3,19,1925,1,2858,190101,4,3,0,0,0,2,0,0,0,3,3,1,,,,1,7,,,8,,,2,3,2
3,19,1925,1,2858,190102,3,1,0,0,0,0,0,0,0,3,3,1,,,,1,7,,,8,,,6,2,
3,19,1925,1,2858,190103,2,0,0,0,0,1,0,0,0,3,3,1,,,,1,8,,,7,8,,1,6,5
3,19,1925,1,2858,190104,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1925,1,2858,190105,7,0,0,0,0,0,0,0,0,3,0,1,,,,,,,,,,,,,
3,19,1925,1,2858,190106,4,3,0,0,2,0,0,0,0,3,3,1,,,,1,1,,,8,,,2,3,2
3,19,1925,1,2858,190107,6,2,0,0,0,2,0,0,0,3,3,1,,,,1,7,,,,8,,4,5,3
3,19,1925,1,2858,190108,,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1925,1,2858,190109,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1925,1,2858,190110,0,0,0,0,0,0,0,0,0,2,5,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190111,,,,,,,,,,3,3,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190112,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190113,,,0,0,0,0,0,0,0,3,8,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190114,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,,,7,,,9,,
3,19,1912,1,1510,190115,3,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190116,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190117,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190118,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190119,3,3,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1912,1,1510,190120,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190121,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190122,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,,,,,,5,,
3,19,1905,2,1290,190123,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190124,3,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190125,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190126,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190127,3,0,0,0,0,0,0,0,0,3,3,1,,,,1,7,,,7,,,4,3,
3,19,1905,2,1290,190128,3,0,0,0,0,1,0,1,0,4,3,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190129,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1905,2,1290,190130,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1910,2,808,190131,0,,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1910,2,808,190132,0,6,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1910,2,808,190133,0,0,0,0,0,0,0,0,0,5,3,1,,,,1,7,,,8,,,3,4,5
3,19,1910,2,808,190134,,1,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1910,2,808,190135,0,0,0,0,0,0,0,0,0,2,,1,,,,1,7,8,,7,8,,4,5,
3,19,1910,2,808,190136,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,
3,19,1910,2,808,190137,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1910,2,808,190138,1,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1910,2,808,190139,0,0,0,0,0,0,0,0,0,3,4,1,,,,,2,,,,,,,,
3,19,1910,2,808,190140,,2,4,0,0,0,0,0,0,3,2,1,,,,1,8,,,9,,,4,3,
3,19,1908,2,284,190141,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,8,9,,8,,,4,,
3,19,1908,2,284,190142,4,5,1,,,,,,,,,1,,,,1,7,8,,8,9,9,,,
3,19,1908,2,284,190143,2,0,0,0,0,0,0,0,0,0,1,1,,,,1,7,8,,,,,3,4,
3,19,1908,2,284,190144,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,19,1908,2,284,190145,3,5,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1908,2,284,190146,1,1,0,0,0,0,0,0,0,3,4,1,,,,1,7,8,,7,8,,6,5,3
3,19,1908,2,284,190147,2,2,0,0,0,0,0,0,0,3,3,1,,,,1,7,8,,7,6,,4,6,8
3,19,1908,2,284,190148,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1908,2,284,190149,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1908,2,284,190150,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,7,8,,7,8,,3,6,
3,19,1934,2,386,190151,0,0,0,0,0,0,0,0,0,3,5,1,,,,,,,,,,,,,
3,19,1934,2,386,190152,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1934,2,386,190153,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,9,,7,8,,1,6,
3,19,1934,2,386,190154,0,2,3,0,0,0,0,0,0,3,3,1,,,,1,9,,,,,,4,6,
3,19,1934,2,386,190155,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,19,1934,2,386,190156,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1934,2,386,190157,0,3,0,0,0,0,0,0,0,3,3,1,,,,1,8,,,8,,,3,4,
3,19,1934,2,386,190158,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1934,2,386,190159,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,
3,19,1934,2,386,190160,2,1,0,0,0,0,0,0,0,4,3,1,,,,2,,,,,,,,,
3,19,1919,2,366,190161,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1919,2,366,190162,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,
3,19,1919,2,366,190163,0,0,0,0,0,0,0,0,0,3,6,2,1,2,3,2,,,,,,,,,
3,19,1919,2,366,190164,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1919,2,366,190165,2,1,0,0,0,0,0,0,0,3,3,1,,,,1,8,9,4,6,,,,,
3,19,1919,2,366,190166,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1919,2,366,190167,3,3,1,,,,1,6,7,4,6,1,,,,,,,,,,,,,
3,19,1919,2,366,190168,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,
3,19,1919,2,366,190169,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1919,2,366,190170,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1928,2,526,190171,0,0,0,0,,,,,,4,5,1,,,,1,,,,,,,9,,
3,19,1928,2,526,190172,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1928,2,526,190173,3,2,1,,,,,,,3,2,1,,,,1,8,9,,,,,4,6,
3,19,1928,2,526,190174,2,0,0,0,0,0,0,0,0,3,2,1,,,,1,6,7,,,,,4,5,
3,19,1928,2,526,190175,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1928,2,526,190176,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1928,2,526,190177,0,0,0,0,0,0,0,0,0,3,6,1,,,,1,9,,,,,,1,2,
3,19,1928,2,526,190178,0,4,1,0,0,0,0,0,0,3,4,1,,,,1,8,,,,,,4,,
3,19,1928,2,526,190179,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,7,8,,,,,4,3,5
3,19,1928,2,526,190180,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1932,2,562,190181,2,2,0,0,0,0,0,0,0,3,2,1,,,,1,7,,,8,,,4,6,
3,19,1932,2,562,190182,2,0,0,0,0,0,0,0,0,3,3,1,,,,1,6,7,,,,,4,6,
3,19,1932,2,562,190183,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,,,,,,2,,
3,19,1932,2,562,190184,3,4,1,0,0,0,0,0,0,3,4,1,,,,1,8,,4,1,,,,,
3,19,1932,2,562,190185,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,,,,,,4,,
3,19,1932,2,562,190186,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1932,2,562,190187,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,
3,19,1932,2,562,190188,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,19,1932,2,562,190189,0,0,0,0,0,0,0,0,0,4,5,1,,,,2,,,,,,,,,
3,19,1932,2,562,190190,3,0,0,0,0,0,0,0,0,3,2,1,,,,1,7,,,8,,,4,3,
3,19,1923,2,284,190191,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,19,1923,2,284,190192,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,8,,,,,,4,,
3,19,1923,2,284,190193,3,2,0,0,0,0,0,0,0,3,3,1,,,,1,6,7,8,6,7,8,3,4,6
3,19,1923,2,284,190194,3,0,0,0,0,0,0,0,0,4,2,1,,,,1,7,,,8,,,3,4,
3,19,1923,2,284,190195,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,
3,19,1923,2,284,190196,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,19,1923,2,284,190197,0,1,0,0,0,0,0,0,0,3,5,2,3,3,3,2,,,,,,,,,
3,19,1923,2,284,190198,1,0,0,0,0,0,0,0,0,3,3,1,,,,1,7,,,8,,,4,3,
3,19,1923,2,284,190199,0,0,0,0,0,0,0,0,0,3,4,1,,,,1,9,,,,,,4,5,
3,19,1923,2,284,190200,0,0,0,0,0,0,0,0,0,4,6,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200001,0,0,0,0,0,0,0,0,0,3,4,1,,,,5,,,,,,,,,
3,20,2021,1,3300,200002,0,0,,0,,0,,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200003,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200004,0,0,0,0,0,0,,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200005,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200006,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200007,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200008,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200009,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2021,1,3300,200010,0,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200011,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200012,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200013,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200014,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200015,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200016,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200017,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200018,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200019,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2018,2,1134,200020,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2005,2,970,200021,0,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2005,2,970,200022,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2005,2,970,200023,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2005,2,970,200024,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2005,2,970,200025,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2005,2,970,200026,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2005,2,970,200027,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2005,2,970,200028,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2005,2,970,200029,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2005,2,970,200030,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2003,2,784,200031,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2003,2,784,200032,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2003,2,784,200033,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2003,2,784,200034,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2003,2,784,200035,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2003,2,784,200036,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,20,2003,2,784,200037,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2003,2,784,200038,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2003,2,784,200039,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2003,2,784,200040,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200041,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200042,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200043,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200044,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200045,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200046,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200047,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200048,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200049,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2030,2,1050,200050,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200051,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200052,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200053,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200054,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200055,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200057,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200058,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200059,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2032,1,1390,200060,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200061,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200062,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200063,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200064,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200065,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200066,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200067,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200068,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200069,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2032,2,1772,200070,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200071,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200072,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200073,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200074,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200075,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200076,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200077,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200078,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200079,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2015,2,1746,200080,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200081,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200083,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200084,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200085,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200086,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200087,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200088,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200089,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2022,2,1130,200090,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200091,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,2,3,5,7,8,,1,3,
3,20,2001,2,1354,200092,0,3,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200093,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200094,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200095,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200096,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200097,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200098,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200099,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2001,2,1354,200100,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,
3,20,2025,2,760,200101,0,0,0,0,0,0,0,0,0,3,3,1,,,,,,,,,,,,,
