"zone","state","lga","sector","ea","pid","c1q2","c1q3","c1q4a","c1q4b","c1q4c","c1q5","c1q6"
6,24,2403,1,3592,5,1,63,11,,"PROMINENT MEMBER",18,43
6,24,2403,1,3592,6,2,60,11,,"PROMINENT MEMBER",15,26
6,24,2403,1,7586,1,1,55,1,,,15,42
6,24,2403,1,7586,2,1,77,11,,"PAST HEADMAN",19,42
6,24,2403,1,7586,3,1,52,11,,"EX OFFICIAL MEMBER",17,41
6,24,2403,1,7586,4,1,60,11,,"VICE CURRENT HEADMAN",25,41
6,24,2403,1,7586,5,1,56,11,,"PROMINENT MEMBER",15,42
6,24,2403,1,7586,6,1,66,11,,"PROMINENT MEMBER",7,42
6,24,2403,1,7586,7,1,55,11,,"FORMER SECRETARY",10,42
6,24,2403,1,7586,8,1,52,11,,"CURRENT SECRETARY",15,26
6,24,2403,1,7586,9,1,58,11,,"FMR VICE CHAIRMAN",18,26
6,24,2405,1,134,1,1,60,1,11,"BAALE OF AJAGBE",25,16
6,24,2405,1,134,2,1,51,11,,"IMAM",20,26
6,24,2405,1,134,3,1,70,11,,"CDA CHAIRMAN",30,16
6,24,2405,1,134,4,1,78,11,,"SECRETARY CDA",30,26
6,24,2405,1,134,5,1,71,11,,"CDA BANKOLE",30,33
6,24,2405,1,134,6,1,51,11,,"SEC, BANKOLE CDA",20,34
6,24,2405,1,134,7,1,82,11,,"RELIGIOUS LEADER",40,16
6,24,2405,1,134,8,1,64,11,,"CDC CHAIRMAN",30,43
6,24,2405,1,134,9,2,62,11,,"PROMINENT WOMAN LEAD",28,26
6,24,2407,2,396,1,1,73,11,,"BAALE",4,16
6,24,2407,2,396,2,1,62,1,,,35,33
6,24,2407,2,396,3,1,63,11,,"CHAIRMAN",5,16
6,24,2407,2,396,4,1,46,11,,"CHIEF",25,16
6,24,2407,2,396,5,1,60,11,,"CHIEF",30,16
6,24,2407,2,396,6,2,56,11,,"IYA LAAJE",22,16
6,24,2407,2,396,7,1,72,11,,"BABA IJO",67,16
6,24,2407,2,396,8,1,73,11,,"ABORE",60,16
6,24,2407,2,396,9,1,35,11,,"YOUTH LEADER",20,16
6,24,2408,1,2074,1,1,45,1,,,7,42
6,24,2408,1,2074,2,1,52,11,,"VICE CHAIRMAN CDA",4,43
6,24,2408,1,2074,3,2,36,3,,,6,41
6,24,2408,1,2074,4,1,55,9,,,6,51
6,24,2408,1,2074,5,1,56,8,,,5,26
6,24,2411,1,788,1,1,76,1,,,42,42
6,24,2411,1,788,2,1,53,11,,"SECRETARY",14,41
6,24,2411,1,788,3,1,42,11,,"CHIEF SECURITY",5,42
6,24,2411,1,788,4,1,70,11,,"PROMINENT PERSON",25,41
6,24,2411,1,788,5,2,55,11,,"PROMINENT PERSON",10,41
6,24,2412,1,2798,1,1,54,7,,,6,16
6,24,2412,1,2798,2,2,53,4,,,5,43
6,24,2412,1,2798,3,2,56,8,,,15,
6,24,2412,1,2798,4,2,70,8,,,21,0
6,24,2412,1,2798,5,1,80,11,,,50,16
6,24,2413,1,306,1,1,42,9,,,20,26
6,24,2413,1,306,2,2,64,8,,,38,26
6,24,2413,1,306,3,1,72,9,,,38,26
6,24,2413,1,306,4,2,64,7,,,6,26
6,24,2413,1,306,5,1,52,8,,,33,26
6,24,2415,1,696,1,1,55,1,,,36,43
6,24,2415,1,696,2,2,45,8,,,26,26
6,24,2415,1,696,3,1,52,3,,,35,26
6,24,2415,1,696,4,1,72,8,,,42,
6,24,2415,1,696,5,1,56,9,,,42,
6,24,2417,1,112,1,1,75,11,1,"OBA (KING)",37,33
6,24,2417,1,112,2,2,40,11,,"CHAIRMAN IBA LGA",40,42
6,24,2417,1,112,3,1,90,11,,"ELDER",56,0
6,24,2417,1,112,4,1,70,11,,"CDA MEMBER",60,0
6,24,2417,1,112,5,1,72,11,,"ELDER IN CDA",70,0
6,24,2417,1,112,6,1,59,3,11,"CDA CHAIRMAN",59,16
6,24,2417,1,112,7,1,55,11,,"OLOGBIN OF IBA",55,16
6,24,2417,1,924,1,1,50,11,,"CHAIRMAN",27,41
6,24,2417,1,924,2,1,80,1,,,31,16
6,24,2417,1,924,3,1,66,8,,,30,26
6,24,2418,1,1770,1,2,52,8,,,28,16
6,24,2418,1,1770,2,1,58,1,,,30,16
6,24,2418,1,1770,3,1,62,3,,,35,41
6,24,2418,1,1770,4,1,42,11,,"FACTORY WORKER",40,26
6,24,2418,1,1770,5,1,35,8,,,10,26
6,24,2419,1,330,1,1,75,1,,,75,26
6,24,2419,1,330,2,1,46,3,,,46,26
6,24,2419,1,330,3,1,49,9,,,49,42
6,24,2419,1,330,4,2,54,8,,,30,26
6,24,2419,1,330,5,1,55,8,,,21,16
6,24,2419,1,330,6,1,70,11,,,70,41
6,24,2420,1,402,1,1,95,1,11,"IMAM",36,0
6,24,2420,1,402,2,1,85,11,,"VICE CHAIRMAN",36,
6,24,2420,1,402,3,2,62,11,,"PROMINENT MEMBER",21,26
6,24,2420,1,402,4,1,34,11,,"YOUTH LEADER",21,42
6,24,2420,1,402,5,1,34,11,,"YOUTH LEADER",20,41
6,24,2420,1,402,6,1,70,11,,"PROMINENT LANDLORD",30,32
6,24,2420,1,402,7,1,43,11,,"PROMINENT LANDLORD",30,41
6,24,2420,1,402,8,1,37,11,,"YOUTH ASSOC TREASURE",20,26
1,25,2502,2,728,1,1,52,1,,,21,51
1,25,2502,2,728,2,1,32,11,,"YOUTH LEADER",14,51
1,25,2502,2,728,3,1,34,6,,,19,51
1,25,2502,2,728,4,1,41,8,,,16,51
1,25,2502,2,728,5,1,55,9,,,20,51
1,25,2504,2,222,1,1,45,1,,,30,41
1,25,2504,2,222,2,1,50,11,,"CIVIL SERVANT",40,41
1,25,2504,2,222,3,2,26,8,,,6,26
1,25,2504,2,222,4,1,35,11,,"FARMER",10,26
1,25,2504,2,222,5,1,42,11,,"CIVIL SERVANT",10,41
1,25,2507,2,814,1,1,65,1,,,60,0
1,25,2507,2,814,2,2,45,2,,,45,0
1,25,2507,2,814,3,1,39,8,,,39,26
1,25,2507,2,814,4,1,24,8,,,24,41
1,25,2507,2,814,5,1,65,11,,"FARMER",65,0
1,25,2508,1,2788,1,1,70,1,,,14,0
1,25,2508,1,2788,2,2,50,2,,,14,0
1,25,2509,2,248,1,1,40,1,,,40,16
1,25,2509,2,248,2,1,35,3,,,35,31
1,25,2509,2,248,3,1,32,11,,"FARMER",32,0
1,25,2509,2,248,4,2,25,8,,,25,0
1,25,2509,2,248,5,1,40,11,,"FARMER",40,0
1,25,2511,2,1424,1,1,70,1,,,50,0
1,25,2511,2,1424,2,1,65,8,,,30,0
1,25,2511,2,1424,3,1,30,8,,,5,26
1,25,2511,2,1424,4,1,56,8,,,25,41
1,25,2511,2,1424,5,2,35,8,,,15,16
1,25,2513,2,128,1,1,62,1,,,62,16
1,25,2513,2,128,2,1,40,11,,"SECURITY",40,16
1,25,2513,2,128,3,2,39,8,,,35,1
1,25,2513,2,128,4,1,42,11,,"FAVOUR",42,16
1,25,2513,2,128,5,1,48,8,,,48,16
1,26,2601,2,822,1,1,55,4,,,55,26
1,26,2601,2,822,2,1,36,7,,,36,34
1,26,2601,2,822,3,1,75,1,,,75,0
1,26,2601,2,822,4,1,60,9,,,60,0
1,26,2601,2,822,5,1,65,3,,,65,0
1,26,2601,2,822,6,1,70,8,,,40,0
1,26,2601,2,822,7,1,30,9,,,30,0
1,26,2601,2,822,8,1,40,8,,,39,0
1,26,2601,2,822,9,1,55,4,,,55,34
1,26,2603,1,658,1,1,65,1,,,65,28
1,26,2603,1,658,2,1,35,8,,,35,34
1,26,2603,1,658,3,1,32,8,,,32,34
1,26,2603,1,658,4,1,39,5,,,39,34
1,26,2603,1,658,5,1,45,9,,,45,41
1,26,2603,1,1786,1,2,67,8,,,67,51
1,26,2605,2,594,1,1,72,1,,,72,0
1,26,2605,2,594,2,1,40,8,,,40,0
1,26,2605,2,594,3,2,52,8,,,52,0
1,26,2605,2,594,4,1,32,8,,,32,26
1,26,2605,2,594,5,1,55,10,,,55,41
1,26,2606,1,516,1,1,43,5,,,8,42
1,26,2606,1,516,2,1,36,10,,,5,41
1,26,2606,1,516,3,1,42,11,,,3,41
1,26,2606,1,516,4,2,32,7,,,3,41
1,26,2606,1,516,5,2,30,8,,,4,26
1,26,2608,2,820,1,1,30,1,,,30,0
1,26,2608,2,820,2,1,39,8,,,39,0
1,26,2608,2,820,3,1,35,8,,,35,34
1,26,2608,2,820,4,1,44,8,,,44,0
1,26,2608,2,820,5,1,60,8,,,60,0
1,26,2608,2,820,6,1,30,7,,,30,34
1,26,2608,2,820,7,1,32,7,,,32,0
1,26,2608,2,820,8,1,40,8,,,40,0
1,26,2608,2,820,9,1,35,8,,,35,26
1,26,2611,2,424,1,1,54,1,,,35,0
1,26,2611,2,424,2,1,45,9,,,36,26
1,26,2611,2,424,3,1,60,9,,,60,51
1,26,2611,2,424,4,1,40,11,,"FARMER",40,16
1,26,2611,2,424,5,2,35,8,,,35,26
1,26,2611,2,424,6,1,34,10,,,2,26
1,26,2611,2,424,7,1,31,11,,"FARMER",31,16
1,26,2613,2,1462,1,1,70,8,,,70,0
1,26,2613,2,1462,2,2,45,8,,,45,0
1,26,2613,2,1462,3,1,35,8,,,35,0
1,26,2613,2,1462,4,1,60,8,,,60,0
1,26,2613,2,1462,5,1,40,8,,,40,0
1,26,2613,2,1462,6,1,40,8,,,40,0
1,26,2613,2,1462,7,1,60,8,,,60,16
1,26,2613,2,1462,8,1,80,1,,,80,16
1,26,2613,2,1462,9,1,60,5,,,60,34
1,26,2613,2,2248,1,1,70,1,,,70,0
1,26,2613,2,2248,2,1,35,8,,,35,0
1,26,2613,2,2248,3,1,30,8,,,30,0
1,26,2613,2,2248,4,1,45,8,,,45,16
1,26,2613,2,2248,5,1,40,8,,,40,0
1,26,2613,2,2248,6,1,42,8,,,42,0
1,26,2613,2,2248,7,1,38,8,,,38,0
1,26,2613,2,2248,8,1,46,4,,,46,34
1,26,2613,2,2248,9,1,36,7,,,36,34
1,26,2615,2,2178,1,1,48,1,,,48,0
1,26,2615,2,2178,2,1,35,11,,"FARMER",35,0
1,26,2615,2,2178,3,1,42,8,,,42,51
1,26,2615,2,2178,4,1,43,3,,,43,23
1,26,2615,2,2178,5,1,45,8,,,45,51
1,26,2615,2,2178,6,1,46,7,,,46,41
1,26,2615,2,2178,7,1,40,9,,,40,51
1,26,2615,2,2178,8,2,32,2,,,32,51
1,26,2615,2,2196,1,1,48,3,,,48,51
1,26,2615,2,2196,2,1,76,1,,,76,51
1,26,2615,2,2196,3,1,56,11,,"COMMUNITY MEMBER",56,51
1,26,2615,2,2196,4,1,76,1,,,76,51
1,26,2615,2,2196,5,1,47,9,,,47,51
1,26,2615,2,2196,6,1,35,11,,"COMMUNITY MEMBER",35,51
1,26,2615,2,2196,7,1,38,9,,,38,51
1,26,2616,2,254,1,1,56,1,,,56,16
1,26,2616,2,254,2,1,70,8,,,70,0
1,26,2616,2,254,3,1,45,5,,,45,0
1,26,2616,2,254,4,1,85,8,,,85,0
1,26,2616,2,254,5,1,50,8,,,50,41
1,26,2616,2,254,6,1,45,8,,,45,0
1,26,2616,2,254,7,1,50,8,,,50,0
1,26,2616,2,254,8,2,45,8,,,45,0
1,26,2616,2,254,9,2,42,8,,,40,41
1,26,2618,2,494,1,1,56,1,,,56,26
1,26,2618,2,494,2,1,49,1,,,49,26
1,26,2618,2,494,3,1,43,3,,,43,41
1,26,2618,2,494,4,1,45,8,,,25,26
1,26,2618,2,494,5,2,38,8,,,38,26
1,26,2618,2,494,6,1,48,5,,,48,34
1,26,2618,2,494,7,1,49,11,,,32,0
1,26,2618,2,494,8,1,42,11,,,30,51
1,26,2618,2,1276,1,1,64,1,,,64,0
1,26,2618,2,1276,2,1,56,1,,,56,0
1,26,2618,2,1276,3,1,52,1,,,52,0
1,26,2618,2,1276,4,1,50,11,,,50,0
1,26,2618,2,1276,5,1,48,11,,,48,0
1,26,2618,2,1276,6,2,35,2,,,35,0
1,26,2618,2,1276,7,1,40,10,,,2,26
1,26,2621,2,100,1,1,58,1,,,58,51
1,26,2621,2,100,2,1,39,11,,"COMMUNITY MEMBER",39,0
1,26,2621,2,100,3,1,35,11,,"COMMUNITY MEMBER",35,0
1,26,2621,2,100,4,1,42,1,,,42,51
1,26,2621,2,100,5,1,48,11,,"YOUTH LEADER",48,51
1,26,2621,2,100,6,1,30,,9,,30,51
1,26,2621,2,100,7,1,30,11,,"YOUTH LEADER",30,0
1,26,2621,2,100,8,1,41,2,,,41,0
1,26,2621,1,940,1,1,45,1,,,45,26
1,26,2621,1,940,2,1,49,9,,,26,26
1,26,2623,2,1688,1,1,43,1,1,,43,51
1,26,2623,2,1688,2,1,47,11,11,"N YERIMA",47,51
1,26,2623,2,1688,3,1,36,8,8,,36,16
1,26,2623,2,1688,4,1,72,8,,,34,25
1,26,2623,2,1688,5,1,49,8,,,30,16
1,26,2623,2,1688,6,1,38,1,,,38,41
1,26,2623,2,1688,7,2,42,8,,,28,26
1,26,2625,2,926,1,1,53,1,,,50,0
1,26,2625,2,926,2,1,37,8,,,25,51
1,26,2625,2,926,3,1,65,8,,,40,0
1,26,2625,2,926,4,1,52,8,,,39,0
1,26,2625,2,926,5,1,36,8,,,36,0
1,26,2625,2,926,6,1,38,8,,,30,51
1,26,2625,2,926,7,1,43,9,,,40,0
1,26,2625,2,926,8,1,54,8,,,32,0
1,26,2625,2,926,9,1,72,6,,,44,0
6,27,2701,1,506,1,1,80,1,,,32,42
6,27,2701,1,506,2,2,72,2,,,32,26
6,27,2701,1,506,3,2,55,11,,"IYALODE",27,26
6,27,2701,1,506,4,1,55,11,,"MEMBER",10,28
6,27,2701,1,506,5,1,41,11,,"YOUTH LEADER",32,26
6,27,2701,1,506,6,1,38,11,,"MEMBER",6,26
6,27,2701,1,506,7,1,82,11,,"TREASURER",47,26
6,27,2703,1,1076,1,1,60,1,,,25,26
6,27,2703,1,1076,2,1,57,11,,"SECRETARY",29,26
6,27,2703,1,1076,3,2,47,11,,"WOMEN LEADER",20,16
6,27,2703,1,1076,4,1,43,11,,"ASST.SECRETARY",21,32
6,27,2703,1,1076,5,1,66,11,,"TREASURER",28,41
6,27,2703,1,1076,6,1,72,11,,"EX.OFFICIO I",32,16
6,27,2703,1,1076,7,1,69,11,,"MEMBER",15,
6,27,2703,1,1076,8,1,48,11,,"VICE-CHAIRMAN",10,26
6,27,2703,1,1612,1,1,75,1,,,16,42
6,27,2703,1,1612,2,1,76,11,,"TREASURER",15,43
6,27,2703,1,1612,3,1,74,9,,,14,42
6,27,2703,1,1612,4,1,65,11,,"MEMBER",10,42
6,27,2703,1,1612,5,1,55,11,,"MEMBER",22,33
6,27,2703,1,1612,6,2,44,8,,,23,24
6,27,2704,2,204,1,1,68,1,,,17,
6,27,2704,2,204,2,2,71,11,,"MEMBER",19,0
6,27,2704,2,204,3,2,35,11,,"TRESURER",35,26
6,27,2704,2,204,4,1,66,11,,"MEMBER",66,16
6,27,2704,2,204,5,1,78,11,,"OLUWO",78,0
6,27,2704,2,204,6,1,45,11,,"ISOLO",8,16
6,27,2704,2,204,7,1,76,11,,"MEMBER",76,0
6,27,2707,1,1410,1,1,61,1,,,22,41
6,27,2707,1,1410,2,2,58,2,,,13,
6,27,2707,1,1410,3,1,63,8,,,13,16
6,27,2707,1,1410,4,1,65,11,,"SECRETARY",5,42
6,27,2707,1,1410,5,1,43,11,,"ASST. SECRETARY",4,16
6,27,2707,1,1410,6,1,57,11,,"TREASURER",20,27
6,27,2707,1,1410,7,1,60,11,,"MEMBER",11,16
6,27,2707,1,2136,1,1,68,1,,,24,27
6,27,2707,1,2136,2,1,56,11,,"SECRETARY",22,32
6,27,2707,1,2136,3,1,55,11,,"PRO",22,23
6,27,2707,1,2136,4,2,56,8,,,15,26
6,27,2707,1,2136,5,1,60,11,,"TREASURER",24,26
6,27,2707,1,2136,6,1,58,11,,"VICE CHAIRMAN",20,16
6,27,2707,1,2136,7,1,82,11,,"MEMBER",29,34
6,27,2707,1,2136,8,1,60,11,,"MEMBER",15,41
6,27,2707,1,2136,9,2,50,2,,,10,41
6,27,2709,1,1646,1,1,74,1,,,21,42
6,27,2709,1,1646,2,2,69,2,,,21,
6,27,2709,1,1646,3,1,74,11,,"TREASURER",73,0
6,27,2709,1,1646,4,1,43,11,,"PRO",10,26
6,27,2709,1,1646,5,1,53,11,,"FINANCIAL SECRETARY",11,26
6,27,2709,1,1646,6,1,77,11,,"MEMBER",21,
6,27,2711,1,710,1,1,68,1,,,31,26
6,27,2711,1,710,2,1,79,11,,"TREASURER",55,27
6,27,2711,1,710,3,2,69,11,,"MEMBER",33,34
6,27,2711,1,710,4,1,45,11,,"SECRETARY",20,26
6,27,2711,1,710,5,2,50,11,,"MEMBER",15,0
6,27,2711,1,710,6,1,62,11,,"FINANCIAL SECRETARY",17,16
6,27,2712,2,110,1,1,101,1,,,100,0
6,27,2712,2,110,2,1,52,11,,"MEMBER",51,28
6,27,2712,2,110,3,1,58,11,,"MEMBER",58,26
6,27,2712,2,110,4,1,65,11,,"MEMBER",20,
6,27,2712,2,110,5,2,60,8,,,20,16
6,27,2715,2,752,1,1,75,1,,,52,0
6,27,2715,2,752,2,2,52,2,,,20,0
6,27,2715,2,752,3,1,60,11,,"MEMBER",25,13
6,27,2715,2,752,4,1,54,11,,"MEMBER",30,0
6,27,2715,2,752,5,2,50,8,,,24,16
6,27,2715,2,752,6,1,56,11,,"MEMBER",20,14
6,27,2715,2,752,7,1,76,1,,"BAALE BINU",30,41
6,27,2715,2,752,8,1,90,1,,"BAALE AGBERU",78,0
6,27,2715,2,752,9,1,59,11,,"TREASURER",31,28
6,27,2719,2,100,1,1,82,1,,,41,0
6,27,2719,2,100,2,2,61,2,,,20,0
6,27,2719,2,100,3,1,63,11,,"MEMBER",26,16
6,27,2719,2,100,4,2,43,11,,"MEMBER",21,16
6,27,2719,2,100,5,1,62,11,,"MEMBER",23,16
6,27,2719,2,100,6,2,43,8,,,21,16
6,28,2802,2,566,1,1,56,1,,,56,34
6,28,2802,2,566,2,1,70,6,,,70,0
6,28,2802,2,566,3,1,70,9,,,69,42
6,28,2802,2,566,4,1,69,3,,,30,
6,28,2802,2,566,5,1,30,11,,"APPLICANT",30,34
6,28,2802,2,566,6,1,21,11,,"APPLICANT",21,26
6,28,2802,2,566,7,2,50,8,,,50,16
6,28,2802,2,566,8,2,45,8,,,45,14
6,28,2802,2,566,9,2,45,8,,,45,26
6,28,2804,1,340,1,1,65,1,,,65,
6,28,2804,1,340,2,1,81,3,,,81,16
6,28,2804,1,340,3,1,54,3,,,51,
6,28,2804,1,340,4,1,82,7,,,82,16
6,28,2804,1,340,5,1,37,8,,,37,42
6,28,2804,1,340,6,1,56,6,,,56,16
6,28,2804,1,340,7,1,45,9,,,45,
6,28,2804,1,340,8,2,65,8,,,65,16
6,28,2804,1,340,9,2,42,8,,,42,16
6,28,2806,1,164,1,1,60,1,,,13,
6,28,2806,1,164,2,1,42,9,,,4,42
6,28,2806,1,164,3,1,60,8,,,15,
6,28,2806,1,164,4,1,50,5,,,7,42
6,28,2806,1,164,5,1,44,11,,,9,16
6,28,2806,1,164,6,1,56,10,,,13,
6,28,2806,1,164,7,2,48,8,,,0,
6,28,2806,1,164,8,2,52,5,,,4,42
6,28,2806,1,164,9,2,37,8,,,6,16
6,28,2806,1,802,1,1,78,1,,,78,42
6,28,2806,1,802,2,1,70,3,,,70,42
6,28,2806,1,802,3,1,74,8,,,74,42
6,28,2806,1,802,4,1,56,9,,,56,51
6,28,2806,1,802,5,1,32,11,,"YOUTH",27,42
6,28,2806,1,802,6,1,56,6,,,35,26
6,28,2806,1,802,7,2,75,8,,,50,12
6,28,2806,1,802,8,2,46,2,,,20,
6,28,2806,1,802,9,2,34,9,,,26,26
6,28,2807,2,1266,1,1,57,1,,,31,43
6,28,2807,2,1266,2,1,49,3,,,49,14
6,28,2807,2,1266,3,2,48,8,,,18,0
6,28,2807,2,1266,4,1,57,9,,,46,34
6,28,2807,2,1266,5,1,34,11,,"YOUTH LEADER",20,26
6,28,2807,2,1266,6,2,28,5,,,8,34
6,28,2807,2,1266,7,1,54,3,,,54,0
6,28,2810,2,2394,1,1,60,1,,,40,
6,28,2810,2,2394,2,1,45,3,,,25,26
6,28,2810,2,2394,3,1,42,3,,,22,26
6,28,2810,2,2394,4,1,45,11,,"YOUTH LEADER",31,16
6,28,2810,2,2394,5,2,64,8,,,50,0
6,28,2810,2,2394,6,2,23,5,,,5,34
6,28,2810,2,2394,7,2,45,8,,,20,26
6,28,2810,1,3722,1,1,73,1,,,50,43
6,28,2810,1,3722,2,1,58,3,,,37,16
6,28,2810,1,3722,3,1,56,11,,"YOUTH CHAIRMAN",28,
6,28,2810,1,3722,4,1,65,3,,,32,31
6,28,2810,1,3722,5,2,63,8,2,,34,16
6,28,2810,1,3722,6,2,52,8,,,21,16
6,28,2810,1,3722,7,1,68,9,,,48,
6,28,2810,1,3722,8,2,60,8,,,32,0
6,28,2810,1,3722,9,1,30,7,,,1,34
6,28,2811,2,588,1,1,62,1,,,62,16
6,28,2811,2,588,2,1,56,5,,,56,14
6,28,2811,2,588,3,1,58,11,,"SECURITY",58,26
6,28,2811,2,588,4,1,50,3,,,50,16
6,28,2811,2,588,5,1,40,6,,,37,26
6,28,2811,2,588,6,1,72,6,,,72,0
6,28,2811,2,588,7,1,45,6,,,18,26
6,28,2811,2,588,8,2,46,8,,,30,16
6,28,2811,2,588,9,2,40,8,,,20,16
6,28,2813,2,612,1,1,75,1,,,52,16
6,28,2813,2,612,2,1,69,6,,,52,16
6,28,2813,2,612,3,1,59,6,,,51,13
6,28,2813,2,612,4,1,50,9,,,14,16
6,28,2813,2,612,5,1,60,6,,,46,13
6,28,2813,2,612,6,2,45,8,,,15,0
6,28,2813,2,612,7,2,65,8,,,25,0
6,28,2813,2,612,8,2,28,8,,,12,26
6,28,2813,2,612,9,1,40,3,,,15,26
6,28,2814,1,1876,1,1,85,1,,,35,0
6,28,2814,1,1876,2,1,50,6,,,6,26
6,28,2814,1,1876,3,1,49,6,,,12,16
6,28,2814,1,1876,4,1,,6,,,12,0
6,28,2814,1,1876,5,1,35,11,,"STUDENT",6,42
6,28,2814,1,1876,6,2,50,6,,,6,26
6,28,2814,1,1876,7,1,52,5,,,5,42
6,28,2814,1,1876,8,2,38,8,,,2,26
6,28,2814,1,1876,9,2,42,8,,,12,23
6,28,2815,2,1164,1,1,62,1,,,62,31
6,28,2815,2,1164,2,1,61,4,,,2,
6,28,2815,2,1164,3,1,63,9,,,39,16
6,28,2815,2,1164,4,1,70,6,,,70,12
6,28,2815,2,1164,5,1,54,8,,,8,
6,28,2815,2,1164,6,1,28,8,,,28,26
6,28,2815,2,1164,7,2,52,8,,,30,16
6,28,2815,2,1164,8,2,60,6,,,40,0
6,28,2815,2,1164,9,2,30,8,,,7,16
6,28,2816,1,2302,1,1,90,1,,,50,2
6,28,2816,1,2302,2,1,80,6,,,50,2
6,28,2816,1,2302,3,1,76,9,,,40,0
6,28,2816,1,2302,4,1,77,6,,,30,14
6,28,2816,1,2302,5,1,45,6,,,30,26
6,28,2816,1,2302,6,1,30,6,,,15,26
6,28,2816,1,2302,7,2,50,8,,,25,0
6,28,2816,1,2302,8,2,50,8,,,25,13
6,28,2816,1,2302,9,2,30,8,,,10,16
6,28,2816,2,3944,1,1,58,1,,,53,43
6,28,2816,2,3944,2,1,60,1,,,60,16
6,28,2816,2,3944,3,1,57,6,,,12,43
6,28,2816,2,3944,4,1,45,8,,,45,43
6,28,2816,2,3944,5,1,35,9,,,35,16
6,28,2816,2,3944,6,1,35,8,,,12,16
6,28,2816,2,3944,7,2,45,8,,,16,26
6,28,2816,2,3944,8,2,48,8,,,10,26
6,28,2816,2,3944,9,2,46,8,,,18,26
6,29,2902,1,1028,1,1,72,1,,,40,0
6,29,2902,1,1028,2,1,42,3,,,25,34
6,29,2902,1,1028,3,1,64,11,,"FARM",15,16
6,29,2902,1,1028,4,2,45,8,,,5,26
6,29,2905,1,384,1,1,80,1,,,15,0
6,29,2905,1,384,2,1,60,11,,,40,0
6,29,2905,1,384,3,1,53,11,,"FARM",35,16
6,29,2905,1,384,4,2,38,8,,,25,25
6,29,2905,1,384,5,2,28,11,,"YOUTH",2,26
6,29,2905,1,1096,1,1,72,1,,,20,16
6,29,2905,1,1096,2,2,30,8,,,7,33
6,29,2905,1,1096,3,1,35,8,,,35,16
6,29,2905,1,1096,4,1,45,8,,,24,16
6,29,2905,1,1096,5,1,52,11,,"BABA AWO",31,16
6,29,2909,2,220,1,1,65,1,,"HEADMAN",25,16
6,29,2909,2,220,2,2,60,11,,"IYALODE",10,16
6,29,2909,2,220,3,1,62,11,,"ARIROBA",27,16
6,29,2909,2,220,4,2,55,11,,"OTUN IYALODE",15,0
6,29,2909,2,220,5,2,70,11,,"BABA OBA",2,16
6,29,2909,2,220,6,2,47,3,,"HEADMAN",5,41
6,29,2910,1,350,1,1,70,9,,,27,
6,29,2910,1,350,2,1,71,11,,"COMMUNITY SECRETARY",33,16
6,29,2910,1,350,3,1,75,1,,,25,16
6,29,2910,1,350,4,1,63,11,,"COMMUNITY MEMBER",30,42
6,29,2910,1,350,5,2,58,8,,,30,26
6,29,2911,1,746,1,1,65,9,,,30,16
6,29,2911,1,746,2,1,47,1,,,13,43
6,29,2911,1,746,3,1,25,11,,"YOUTH",8,26
6,29,2911,1,746,4,2,43,8,,,5,26
6,29,2911,1,746,5,1,53,9,,,5,34
6,29,2911,2,1870,1,1,75,1,,,45,25
6,29,2911,2,1870,2,2,40,8,,,7,24
6,29,2911,2,1870,3,1,87,11,,"FARMING",51,0
6,29,2911,2,1870,4,1,40,11,,"COMMUNITY MEMBER",40,26
6,29,2911,2,1870,5,1,42,11,,"COMMUNITY MEMBER",42,31
6,29,2911,2,1870,6,1,39,11,,"COMMUNITY MEMBER",39,26
6,29,2914,1,214,1,1,62,3,,,13,26
6,29,2914,1,214,2,1,60,11,,"FARMER",60,16
6,29,2914,1,214,3,2,50,8,,,21,16
6,29,2914,1,214,4,1,39,11,,"FARMER",10,16
6,29,2914,1,214,5,2,40,8,,,20,26
6,29,2914,1,214,6,2,58,8,,,40,0
6,29,2914,1,214,7,1,62,11,,"CHIEF",45,16
6,29,2918,1,952,1,1,65,1,,,30,16
6,29,2918,1,952,2,2,52,4,,,30,34
6,29,2918,1,952,3,2,40,8,,,7,32
6,29,2918,1,952,4,2,20,8,,,1,26
6,29,2918,1,952,5,2,30,8,,,7,16
6,29,2918,1,952,6,1,62,11,,"RETIRED PRINCIPAL",20,43
6,29,2920,1,506,1,1,76,1,,,30,
6,29,2920,1,506,2,2,53,8,,,27,0
6,29,2920,1,506,3,1,62,9,,,5,16
6,29,2920,1,506,4,2,76,11,,"COMMUNITY MEMBER",10,12
6,29,2920,1,506,5,2,32,8,,,0,26
6,29,2920,1,1210,1,1,74,1,,,42,34
6,29,2920,1,1210,2,2,40,8,,,10,16
6,29,2920,1,1210,3,1,32,11,,"YOUTH",4,26
6,29,2920,1,1210,4,1,66,11,,"NATIVE C/S",13,26
6,29,2920,1,1210,5,2,70,8,,,6,0
6,29,2920,1,1210,6,1,68,11,,"COMMUNITY MEMBER",32,16
6,29,2920,1,1210,7,2,65,8,,,6,16
6,29,2920,2,1628,1,1,48,1,,,48,26
6,29,2920,2,1628,2,1,68,11,,"FARMER",68,0
6,29,2920,2,1628,3,2,60,8,,,46,0
6,29,2920,2,1628,4,1,27,11,,"YOUTH",27,26
6,29,2920,2,1628,5,1,45,11,,"FARMER",45,15
6,29,2920,2,1628,6,1,68,11,,"FARMER",68,16
6,29,2923,1,396,1,1,70,1,,,31,
