"zone","state","lga","sector","ea","activity_cd","c3q2c","c3q3","c3q4","c3q5","c3q6","c3q7","c3q8","c3q9","c3q10","c3q11","c3q12","c3q13"
3,17,1710,2,546,5,,,,,,,,,,,,
3,17,1710,2,546,6,,1,1,1,300,2,,1,150,2,,
3,17,1712,2,794,1,,1,1,1,600,1,300,1,200,2,,
3,17,1712,2,794,2,1070,1,1,1,300,1,150,1,100,2,,
3,17,1712,2,794,3,1100,1,1,1,300,1,150,1,100,2,,
3,17,1712,2,794,4,1010,1,1,1,300,1,150,1,100,2,,
3,17,1712,2,794,5,,,,,,,,,,,,
3,17,1712,2,794,6,,1,1,1,500,1,250,1,150,2,,
3,17,1713,1,226,1,,1,3,1,300,2,,1,200,2,,
3,17,1713,1,226,2,1100,1,3,1,300,2,,1,200,2,,
3,17,1713,1,226,3,1070,1,3,1,300,2,,1,200,2,,
3,17,1713,1,226,4,1010,1,3,1,300,2,,1,200,2,,
3,17,1713,1,226,5,,,,,,,,,,,,
3,17,1713,1,226,6,,1,3,1,300,2,,1,200,2,,
3,17,1715,2,2244,1,,1,3,1,300,2,,1,150,2,,
3,17,1715,2,2244,2,1070,1,3,1,300,2,,1,150,2,,
3,17,1715,2,2244,3,1100,1,3,1,300,2,,1,150,2,,
3,17,1715,2,2244,4,1010,1,3,1,300,2,,1,150,2,,
3,17,1715,2,2244,5,,,,,,,,,,,,
3,17,1715,2,2244,6,,1,3,1,300,2,,1,150,2,,
3,17,1716,2,1452,1,,1,3,1,300,2,,1,200,2,,
3,17,1716,2,1452,2,1100,1,3,1,300,2,,1,150,2,,
3,17,1716,2,1452,3,1070,1,3,1,300,2,,1,150,2,,
3,17,1716,2,1452,4,1010,1,3,1,300,2,,1,150,2,,
3,17,1716,2,1452,5,,,,,,,,,,,,
3,17,1716,2,1452,6,,1,3,1,300,2,,1,200,2,,
3,17,1719,2,1354,1,,1,1,1,400,1,400,1,200,2,,
3,17,1719,2,1354,2,1100,1,1,1,400,1,400,1,200,2,,
3,17,1719,2,1354,3,1070,1,1,1,400,1,400,1,200,2,,
3,17,1719,2,1354,4,1010,1,1,1,400,1,400,1,200,2,,
3,17,1719,2,1354,5,,,,,,,,,,,,
3,17,1719,2,1354,6,,1,1,1,500,1,500,1,250,2,,
3,17,1724,2,786,1,,1,1,1,500,1,250,1,100,2,,
3,17,1724,2,786,2,1100,1,1,1,300,1,150,1,100,2,,
3,17,1724,2,786,3,1070,1,1,1,300,1,150,1,100,2,,
3,17,1724,2,786,4,1010,1,1,1,300,1,150,1,100,2,,
3,17,1724,2,786,5,,,,,,,,,,,,
3,17,1724,2,786,6,,1,1,1,300,1,150,1,100,2,,
3,17,1727,2,634,1,,1,1,1,400,2,,1,200,2,,
3,17,1727,2,634,2,1070,1,1,1,300,2,,1,200,2,,
3,17,1727,2,634,3,1100,1,1,1,300,2,,1,200,2,,
3,17,1727,2,634,4,1010,1,1,1,300,2,,1,200,2,,
3,17,1727,2,634,5,,,,,,,,,,,,
3,17,1727,2,634,6,,1,1,1,300,2,,1,200,2,,
3,18,1803,2,840,1,,,,,,,,,,,,
3,18,1803,2,840,2,1080,1,3,1,1000,2,,1,300,1,12000,
3,18,1803,2,840,3,1070,1,3,1,1000,2,,1,300,1,12000,
3,18,1803,2,840,4,1100,1,3,1,1000,2,,1,300,1,12000,
3,18,1803,2,840,5,,,,,,,,,,,,
3,18,1803,2,840,6,,,,,,,,,,,,
3,18,1805,2,534,1,,,,,,,,,,,,
3,18,1805,2,534,2,1080,1,3,1,500,2,,2,,1,500,
3,18,1805,2,534,3,1070,1,3,1,500,2,,2,,1,500,
3,18,1805,2,534,4,,2,,,,,,,,,,
3,18,1805,2,534,5,,2,,,,,,,,,,
3,18,1805,2,534,6,,2,,,,,,,,,,
3,18,1808,2,1726,1,,,,,,,,,,,,
3,18,1808,2,1726,2,1080,1,3,1,500,1,500,1,500,1,7500,
3,18,1808,2,1726,3,1070,1,3,1,500,1,500,1,500,1,7500,
3,18,1808,2,1726,4,2100,1,3,1,500,1,500,1,500,1,7500,
3,18,1808,2,1726,5,,2,,,,,,,,,,
3,18,1808,2,1726,6,,2,,,,,,,,,,
3,18,1809,1,1272,1,,,,,,,,,,,,
3,18,1809,1,1272,2,,2,,,,,,,,,,
3,18,1809,1,1272,3,,2,,,,,,,,,,
3,18,1809,1,1272,4,,2,,,,,,,,,,
3,18,1809,1,1272,5,,2,,,,,,,,,,
3,18,1809,1,1272,6,,2,,,,,,,,,,
3,18,1811,2,364,1,,,,,,,,,,,,
3,18,1811,2,364,2,1080,1,1,1,2000,1,1500,1,500,1,3200,
3,18,1811,2,364,3,1070,1,1,1,2000,1,1500,1,500,1,3200,
3,18,1811,2,364,4,1110,1,1,1,2000,1,1500,1,500,1,3200,
3,18,1811,2,364,5,,2,,,,,,,,,,
3,18,1811,2,364,6,,2,,,,,,,,,,
3,18,1816,1,378,1,,,,,,,,,,,,
3,18,1816,1,378,2,1080,1,3,1,450,2,,1,250,1,4000,
3,18,1816,1,378,3,1070,1,3,1,500,2,,1,250,1,4000,
3,18,1816,1,378,4,1100,1,3,1,450,2,,1,250,1,4000,
3,18,1816,1,378,5,,,,,,,,,,,,
3,18,1816,1,378,6,,,,,,,,,,,,
3,18,1817,2,370,1,,2,,,,,,,,,,
3,18,1817,2,370,2,1080,1,3,1,800,2,,1,400,2,,
3,18,1817,2,370,3,1100,1,3,1,800,2,,1,400,2,,
3,18,1817,2,370,4,1070,1,3,1,800,2,,1,400,2,,
3,18,1817,2,370,5,,2,,,,,,,,,,
3,18,1817,2,370,6,,2,,,,,,,,,,
3,18,1820,2,450,1,,,,,,,,2,,1,6000,
3,18,1820,2,450,2,1080,1,3,1,,2,,2,,2,,
3,18,1820,2,450,3,1070,1,3,1,,2,,2,,1,6000,
3,18,1820,2,450,4,1120,1,3,1,,2,,2,,1,7000,
3,18,1820,2,450,5,,2,,,,,,,,,,
3,18,1820,2,450,6,,2,,,,,,,,,,
3,18,1822,2,1654,1,,,,,,,,,,,,
3,18,1822,2,1654,2,1080,1,2,1,600,2,,1,300,1,5000,100
3,18,1822,2,1654,3,1100,1,3,1,600,2,,1,300,1,5000,100
3,18,1822,2,1654,4,1070,1,3,1,600,2,,1,300,1,5000,100
3,18,1822,2,1654,5,,,,,,,,,,,,
3,18,1822,2,1654,6,,,,,,,,,,,,
3,19,1901,2,640,1,,1,1,1,350,1,160,1,150,2,,
3,19,1901,2,640,2,,1,1,1,350,1,160,1,150,2,,
3,19,1901,2,640,3,,1,1,1,350,1,160,1,150,2,,
3,19,1901,2,640,4,,1,1,1,350,1,160,1,150,2,,
3,19,1901,2,640,5,,1,1,1,350,1,160,1,150,2,,
3,19,1901,2,640,6,,1,1,1,350,1,160,1,150,2,,
3,19,1902,2,52,1,,,,,,,,,,,,
3,19,1902,2,52,2,,1,1,1,500,1,300,1,200,2,,
3,19,1902,2,52,3,,1,1,1,500,1,300,1,200,2,,
3,19,1902,2,52,4,,1,1,1,500,1,300,1,200,2,,
3,19,1902,2,52,5,,2,,,,,,,,,,
3,19,1902,2,52,6,,2,,,,,,,,,,
3,19,1905,2,1290,1,,1,1,1,400,2,,2,,2,,
3,19,1905,2,1290,2,,1,1,1,400,1,250,1,100,2,,
3,19,1905,2,1290,3,,1,1,1,400,1,250,1,100,2,,
3,19,1905,2,1290,4,,2,,,,,,,,,,
3,19,1905,2,1290,5,,2,,,,,,,,,,
3,19,1905,2,1290,6,,1,1,1,700,2,,2,,2,,
3,19,1908,2,284,1,,1,1,1,500,2,,2,,2,,
3,19,1908,2,284,2,,1,1,1,400,1,200,1,200,2,,
3,19,1908,2,284,3,,2,,,,,,,,,,
3,19,1908,2,284,4,,2,,,,,,,,,,
3,19,1908,2,284,5,,1,1,2,,,,,,,,
3,19,1908,2,284,6,,1,1,1,600,2,,1,300,2,,
3,19,1910,2,808,1,,1,1,1,400,2,,2,,2,,
3,19,1910,2,808,2,,1,1,1,400,1,200,1,200,2,,
3,19,1910,2,808,3,,1,,,,1,200,1,200,2,,
3,19,1910,2,808,4,,2,,,,,,,,,,
3,19,1910,2,808,5,,2,,,,,,,,,,
3,19,1910,2,808,6,,1,1,1,600,2,,1,200,2,,
3,19,1914,2,934,1,,1,,1,400,2,,1,200,2,,
3,19,1914,2,934,2,,1,,1,200,2,,1,100,2,,
3,19,1914,2,934,3,,1,,1,200,2,,1,200,2,,
3,19,1914,2,934,4,,1,,1,200,2,,1,200,2,,
3,19,1914,2,934,5,,2,,,,,,,,,,
3,19,1914,2,934,6,,1,,1,400,2,,1,200,2,,
3,19,1916,2,1516,1,,1,1,1,400,2,,1,300,2,,
3,19,1916,2,1516,2,,1,1,1,400,2,,1,300,2,,
3,19,1916,2,1516,3,,1,1,1,400,2,,1,300,2,,
3,19,1916,2,1516,4,,1,1,1,400,2,,1,300,2,,
3,19,1916,2,1516,5,,1,1,1,400,2,,1,300,2,,
3,19,1916,2,1516,6,,1,1,1,400,2,,1,300,2,,
3,19,1919,2,366,1,,1,1,1,500,2,,2,,2,,
3,19,1919,2,366,2,,1,1,1,400,2,,1,100,2,,
3,19,1919,2,366,3,,2,,,,,,,,,,
3,19,1919,2,366,4,,2,,,,,,,,,,
3,19,1919,2,366,5,,2,,,,,,,,,,
3,19,1919,2,366,6,,1,1,1,600,2,,1,300,2,,
3,19,1923,2,284,1,,1,1,1,500,2,,2,,2,,
3,19,1923,2,284,2,,1,1,1,400,1,300,1,100,2,,
3,19,1923,2,284,3,,2,,,,,,,,,,
3,19,1923,2,284,4,,2,,,,,,,,,,
3,19,1923,2,284,5,,2,,,,,,,,,,
3,19,1923,2,284,6,,2,,,,,,,,,,
3,19,1925,1,2858,1,,1,1,1,400,2,,2,,1,1500,400
3,19,1925,1,2858,2,,1,,,,2,,1,200,1,1000,400
3,19,1925,1,2858,3,,1,,,,2,,1,200,1,1000,400
3,19,1925,1,2858,4,,1,,,,2,,1,200,1,1000,400
3,19,1925,1,2858,5,,1,2,2,,2,,1,200,1,300,300
3,19,1925,1,2858,6,,1,1,1,500,2,,2,,1,2000,1600
3,19,1928,2,526,1,,1,1,1,500,2,,2,,2,,
3,19,1928,2,526,2,,1,1,1,500,1,400,1,200,2,,
3,19,1928,2,526,3,,,,,,,,,,,,
3,19,1928,2,526,4,,,,,,,,,,,,
3,19,1928,2,526,5,,1,1,1,400,2,,1,100,2,,
3,19,1928,2,526,6,,1,1,1,500,2,,1,200,1,3500,
3,19,1932,2,562,1,,1,1,1,500,2,,2,,2,,
3,19,1932,2,562,2,,1,1,1,500,1,400,1,200,2,,
3,19,1932,2,562,3,,2,,,,,,,,,,
3,19,1932,2,562,4,,2,,,,,,,,,,
3,19,1932,2,562,5,,2,,,,,,,,,,
3,19,1932,2,562,6,,1,1,1,600,2,,1,300,2,,
3,19,1934,2,386,1,,1,1,1,400,2,,2,,2,,
3,19,1934,2,386,2,,1,1,1,400,1,200,1,200,2,,
3,19,1934,2,386,3,,2,,,,,,,,,,
3,19,1934,2,386,4,,2,,,,,,,,,,
3,19,1934,2,386,5,,1,1,1,200,2,,1,100,1,400,
3,19,1934,2,386,6,,1,1,1,500,2,,1,200,1,4000,
3,19,1936,2,1994,1,,1,1,1,400,2,,1,300,2,,
3,19,1936,2,1994,2,,1,1,1,400,2,,1,300,2,,
3,19,1936,2,1994,3,,1,1,1,400,2,,1,300,2,,
3,19,1936,2,1994,4,,1,1,1,400,2,,1,300,2,,
3,19,1936,2,1994,5,,1,1,1,400,2,,1,300,2,,
3,19,1936,2,1994,6,,1,1,1,400,2,,1,300,2,,
3,19,1937,2,432,1,,1,1,1,300,2,,1,300,2,,
3,19,1937,2,432,2,,1,1,1,300,2,,1,300,2,,
3,19,1937,2,432,3,,1,1,1,300,2,,1,300,2,,
3,19,1937,2,432,4,,1,1,1,300,2,,1,300,2,,
3,19,1937,2,432,5,,1,1,1,300,2,,1,300,2,,
3,19,1937,2,432,6,,1,1,1,300,2,,1,300,2,,
3,19,1941,2,518,1,,1,1,1,400,2,,1,200,2,,
3,19,1941,2,518,2,,1,1,1,400,2,,1,200,2,,
3,19,1941,2,518,3,,1,1,1,400,2,,1,200,2,,
3,19,1941,2,518,4,,1,1,1,400,2,,1,200,2,,
3,19,1941,2,518,5,,1,1,1,400,2,,1,200,2,,
3,19,1941,2,518,6,,1,1,1,500,2,,2,,2,,
3,19,1943,2,668,1,,1,1,1,500,2,,1,300,2,,
3,19,1943,2,668,2,1060,1,1,1,500,2,,1,300,2,,
3,19,1943,2,668,3,1010,1,1,1,500,2,,1,300,2,,
3,19,1943,2,668,4,1110,1,1,1,500,2,,1,300,2,,
3,19,1943,2,668,5,,1,1,1,500,2,,1,300,2,,
3,19,1943,2,668,6,,1,1,1,500,2,,1,300,2,,
3,20,2001,2,1354,1,,1,1,1,600,2,,2,,1,2400,30
3,20,2001,2,1354,2,1080,1,1,1,300,1,300,2,,1,1200,15
3,20,2001,2,1354,3,1100,1,1,1,300,1,300,2,,1,1200,15
3,20,2001,2,1354,4,1010,1,1,1,300,1,300,2,,1,1200,15
3,20,2001,2,1354,5,,1,1,1,300,2,,2,,1,1200,15
3,20,2001,2,1354,6,,1,1,1,600,2,,2,,1,2400,30
3,20,2003,2,784,1,,1,3,1,700,2,,2,,1,1500,
3,20,2003,2,784,2,1062,1,3,1,700,2,,1,200,1,1200,
3,20,2003,2,784,3,1070,1,3,1,400,2,,1,200,1,500,
3,20,2003,2,784,4,1010,1,3,1,500,2,,1,200,1,800,
3,20,2003,2,784,5,,1,3,1,500,2,,1,200,1,500,
3,20,2003,2,784,6,,1,3,1,700,2,,1,300,1,5000,
3,20,2005,2,970,1,,1,1,1,400,2,,1,100,1,1000,
3,20,2005,2,970,2,1070,1,1,1,200,1,200,1,100,1,700,
3,20,2005,2,970,3,1100,1,1,1,200,1,200,1,100,1,700,
3,20,2005,2,970,4,1062,1,1,1,300,1,300,1,100,1,700,
3,20,2005,2,970,5,,1,1,1,200,2,,1,100,1,500,
3,20,2005,2,970,6,,1,3,1,700,2,,1,300,1,5000,
3,20,2008,2,1474,1,,1,1,1,550,2,,2,,1,1600,250
3,20,2008,2,1474,2,1080,1,1,1,300,1,300,2,,1,1200,130
3,20,2008,2,1474,3,1100,1,1,1,200,1,300,2,,1,1000,130
3,20,2008,2,1474,4,1010,1,1,1,300,1,300,2,,1,1000,130
3,20,2008,2,1474,5,,1,1,1,300,2,,2,,1,1000,130
3,20,2008,2,1474,6,,1,1,1,500,2,,2,,1,1200,250
3,20,2009,2,240,1,,1,1,1,400,2,,2,,1,1600,30
3,20,2009,2,240,2,1053,1,1,1,300,2,,2,,1,1200,15
3,20,2009,2,240,3,1080,1,1,1,300,2,,2,,1,1200,15
3,20,2009,2,240,4,1070,1,1,1,300,2,,2,,1,1200,15
3,20,2009,2,240,5,,1,1,1,300,2,,2,,1,1200,15
3,20,2009,2,240,6,,1,1,1,400,2,,2,,1,1600,20
3,20,2012,1,844,1,,2,,,,,,,,,,
3,20,2012,1,844,2,,2,,,,,,,,,,
3,20,2012,1,844,3,,2,,,,,,,,,,
3,20,2012,1,844,4,,2,,,,,,,,,,
3,20,2012,1,844,5,,2,,,,,,,,,,
3,20,2012,1,844,6,,2,,,,,,,,,,
3,20,2013,2,1232,1,,1,1,1,400,2,,2,,1,2400,30
3,20,2013,2,1232,2,1080,1,1,1,300,1,300,2,,1,1200,15
3,20,2013,2,1232,3,1100,1,1,1,200,1,300,2,,1,1200,15
3,20,2013,2,1232,4,1010,1,1,1,300,1,300,2,,1,1200,15
3,20,2013,2,1232,5,,1,1,1,300,2,,2,,1,1200,15
3,20,2013,2,1232,6,,1,1,1,500,2,,2,,1,2400,30
3,20,2015,2,1746,1,,1,1,1,400,2,,2,,1,1200,
3,20,2015,2,1746,2,1070,1,1,1,200,1,200,1,100,1,600,
3,20,2015,2,1746,3,1100,1,1,1,200,1,200,1,100,1,600,
3,20,2015,2,1746,4,1060,1,1,1,200,1,200,1,100,1,600,
3,20,2015,2,1746,5,,1,1,1,150,2,,1,50,1,500,
3,20,2015,2,1746,6,,1,1,1,500,1,500,1,250,1,4500,
3,20,2018,2,1134,1,,1,1,1,300,2,,1,100,1,900,
3,20,2018,2,1134,2,1100,1,1,1,200,1,150,1,70,1,500,
3,20,2018,2,1134,3,1062,1,1,1,300,1,200,1,100,1,1000,
3,20,2018,2,1134,4,1010,1,1,1,300,1,200,1,100,1,1000,
3,20,2018,2,1134,5,,1,1,1,200,1,150,1,70,1,400,
3,20,2018,2,1134,6,,1,3,1,600,2,,1,300,1,4500,
3,20,2019,2,344,1,,1,1,1,350,2,,2,,1,2400,120
3,20,2019,2,344,2,1050,1,1,1,300,1,300,2,,1,700,100
3,20,2019,2,344,3,1070,1,1,1,300,1,300,2,,1,700,100
3,20,2019,2,344,4,1100,1,1,1,350,1,300,2,,1,700,100
3,20,2019,2,344,5,,1,1,1,300,1,300,2,,1,700,100
3,20,2019,2,344,6,,1,1,1,500,2,,2,,1,2400,120
3,20,2021,1,3300,1,,2,,,,,,,,,,
3,20,2021,1,3300,2,,2,,,,,,,,,,
3,20,2021,1,3300,3,,2,,,,,,,,,,
3,20,2021,1,3300,4,,2,,,,,,,,,,
3,20,2021,1,3300,5,,2,,,,,,,,,,
3,20,2021,1,3300,6,,2,,,,,,,,,,
3,20,2022,2,1130,1,,1,1,1,400,2,,1,150,1,1200,
3,20,2022,2,1130,2,1070,1,1,1,200,1,200,1,100,1,800,
3,20,2022,2,1130,3,1100,1,1,1,200,1,200,1,100,1,800,
3,20,2022,2,1130,4,1060,1,1,1,200,1,200,1,100,1,800,
3,20,2022,2,1130,5,,1,1,1,200,1,200,1,100,1,700,
3,20,2022,2,1130,6,,1,1,1,500,2,,1,200,1,2800,
3,20,2025,2,760,1,,1,1,1,400,2,,2,,1,1600,50
3,20,2025,2,760,2,1080,1,1,1,100,2,,2,,1,500,40
3,20,2025,2,760,3,1070,1,1,1,100,2,,2,,1,500,40
3,20,2025,2,760,4,1050,1,1,1,100,2,,2,,1,500,40
3,20,2025,2,760,5,,1,1,1,100,2,,2,,1,400,30
3,20,2025,2,760,6,,1,1,1,400,2,,2,,1,1600,50
3,20,2025,2,1304,1,,1,1,1,400,2,,2,,1,1600,50
3,20,2025,2,1304,2,1080,1,1,1,100,2,,2,,1,500,40
3,20,2025,2,1304,3,1070,1,1,1,100,2,,2,,1,500,40
3,20,2025,2,1304,4,1050,1,1,1,100,2,,2,,1,500,40
3,20,2025,2,1304,5,,1,1,1,100,2,,2,,1,400,30
3,20,2025,2,1304,6,,1,1,1,400,2,,2,,1,1600,50
3,20,2028,2,498,1,,1,1,1,400,2,,2,,1,600,400
3,20,2028,2,498,2,1050,1,1,1,300,1,300,1,200,1,400,200
3,20,2028,2,498,3,1100,1,1,1,300,1,300,1,200,1,400,200
3,20,2028,2,498,4,1070,1,1,1,3000,1,280,1,200,1,400,200
3,20,2028,2,498,5,,1,1,1,250,1,250,1,200,1,400,200
3,20,2028,2,498,6,,1,1,1,500,2,,2,,1,700,650
3,20,2030,2,1050,1,,1,1,1,300,2,,2,,1,500,
3,20,2030,2,1050,2,1100,1,1,1,150,1,100,1,50,1,300,
3,20,2030,2,1050,3,1070,1,1,1,150,1,100,1,50,1,300,
3,20,2030,2,1050,4,1062,1,1,1,200,1,150,1,700,1,400,
3,20,2030,2,1050,5,,1,1,1,150,2,,2,,1,300,
3,20,2030,2,1050,6,,1,1,1,600,2,,1,250,1,1200,
3,20,2032,1,1390,1,,1,1,1,500,2,,1,100,1,2500,
3,20,2032,1,1390,2,1080,1,1,1,200,1,200,1,100,1,1000,
3,20,2032,1,1390,3,1070,1,1,1,200,1,200,1,100,1,1000,
3,20,2032,1,1390,4,1060,1,1,1,250,1,250,1,100,1,1250,
3,20,2032,1,1390,5,,1,1,1,200,1,200,1,100,1,1000,
3,20,2032,1,1390,6,,1,3,1,700,2,,2,,1,12000,
3,20,2032,2,1772,1,,1,1,1,400,2,,1,150,1,1000,
3,20,2032,2,1772,2,1070,1,1,1,200,1,200,1,100,1,600,
3,20,2032,2,1772,3,1100,1,1,1,200,1,200,1,100,1,600,
3,20,2032,2,1772,4,1060,1,1,1,300,1,300,1,100,1,600,
3,20,2032,2,1772,5,,1,1,1,200,1,200,1,100,1,500,
3,20,2032,2,1772,6,,1,1,1,500,1,300,1,200,1,6500,
3,21,2102,2,1124,1,,1,3,1,500,2,,1,300,1,3000,
3,21,2102,2,1124,2,1100,2,,,,,,,,,,
3,21,2102,2,1124,3,1070,2,,,,,,,,,,
3,21,2102,2,1124,4,2010,1,3,1,500,2,,1,300,2,,
3,21,2102,2,1124,5,,2,,,,,,,,,,
3,21,2102,2,1124,6,,1,3,1,600,2,,1,400,1,5000,
3,21,2106,2,236,1,,1,3,1,500,2,,1,300,1,2000,
3,21,2106,2,236,2,1100,1,3,1,500,2,,1,300,2,,
3,21,2106,2,236,3,1110,1,3,1,500,2,,1,300,1,5000,
3,21,2106,2,236,4,1070,1,3,1,500,2,,1,300,2,,
3,21,2106,2,236,5,,1,3,1,300,2,,2,,2,,
3,21,2106,2,236,6,,1,3,1,500,2,,1,400,1,7000,
3,21,2106,2,2822,1,,,,,,,,,,,,
3,21,2106,2,2822,2,1100,1,2,1,800,2,,2,,2,,
3,21,2106,2,2822,3,1010,1,3,1,1000,2,,2,,1,5000,
3,21,2106,2,2822,4,1110,1,3,1,1000,2,,2,,1,8000,
3,21,2106,2,2822,5,,,,,,,,,,,,
3,21,2106,2,2822,6,,,,,,,,,,,,
3,21,2108,1,520,1,,1,3,1,500,2,,2,,1,3000,
3,21,2108,1,520,2,1100,1,3,1,500,2,,1,250,2,,
3,21,2108,1,520,3,1070,1,3,1,500,2,,1,250,2,,
3,21,2108,1,520,4,1110,1,3,1,500,2,,1,250,2,,
3,21,2108,1,520,5,,2,,,,,,,,,,
3,21,2108,1,520,6,,1,3,1,1000,2,,1,600,1,8000,
3,21,2109,2,38,1,,1,3,1,600,2,,1,300,1,4000,
3,21,2109,2,38,2,1070,1,3,1,500,2,,1,250,2,,
3,21,2109,2,38,3,1080,1,3,1,500,2,,1,250,2,,
3,21,2109,2,38,4,1060,1,3,1,600,1,500,1,300,2,,
3,21,2109,2,38,5,,1,3,1,400,2,,1,150,2,,
3,21,2109,2,38,6,,1,3,1,600,1,500,1,300,1,5000,
3,21,2111,2,180,1,,1,3,1,700,2,,1,400,1,4000,
3,21,2111,2,180,2,1100,1,3,1,800,2,,1,400,2,,
3,21,2111,2,180,3,1070,1,3,1,800,2,,1,400,2,,
3,21,2111,2,180,4,1110,1,3,1,1000,2,,1,500,2,,
3,21,2111,2,180,5,,1,3,1,800,2,,1,400,2,,
3,21,2111,2,180,6,,1,3,1,1000,2,,1,600,1,4500,
3,21,2115,2,926,1,,2,,,,,,,,,,
3,21,2115,2,926,2,1100,2,,,,,,,,,,
3,21,2115,2,926,3,1070,2,,,,,,,,,,
3,21,2115,2,926,4,1010,2,,,,,,,,,,
3,21,2115,2,926,5,,2,,,,,,,,,,
3,21,2115,2,926,6,,2,,,,,,,,,,
3,21,2117,2,554,1,,1,3,1,500,2,,1,300,1,3000,
3,21,2117,2,554,2,1110,1,3,1,500,1,300,1,250,1,4000,
3,21,2117,2,554,3,1070,1,3,1,500,1,250,1,250,1,4000,
3,21,2117,2,554,4,1100,1,3,1,500,1,250,1,250,1,4000,
3,21,2117,2,554,5,,1,3,1,500,2,,1,200,2,,
3,21,2117,2,554,6,,1,3,1,300,1,300,1,300,1,6000,
3,21,2119,2,2146,1,,1,3,1,1000,2,,1,500,1,3000,
3,21,2119,2,2146,2,1070,1,3,1,500,2,,1,500,1,1600,
3,21,2119,2,2146,3,1080,1,3,1,500,2,,1,500,1,1600,
3,21,2119,2,2146,4,1060,1,3,1,600,2,,1,500,1,2000,
3,21,2119,2,2146,5,,1,3,1,500,2,,1,500,2,,
3,21,2119,2,2146,6,,1,3,1,1000,1,700,1,500,1,4000,
3,21,2119,2,3956,1,,1,3,1,700,2,,1,400,1,2000,
3,21,2119,2,3956,2,1070,1,3,1,700,1,500,1,400,1,3000,
3,21,2119,2,3956,3,1080,1,3,1,700,1,500,1,400,1,3000,
3,21,2119,2,3956,4,1110,1,3,1,700,1,500,1,400,1,5000,
3,21,2119,2,3956,5,,1,3,1,700,1,500,1,400,2,,
3,21,2119,2,3956,6,,1,3,1,700,1,500,1,400,1,4000,
1,22,2201,2,422,1,,1,3,1,500,2,,2,,2,,
1,22,2201,2,422,2,1020,1,3,1,500,1,300,1,300,2,,
1,22,2201,2,422,3,1120,1,3,1,500,2,,2,,2,,
1,22,2201,2,422,4,1080,1,3,1,500,1,300,2,,2,,
1,22,2201,2,422,5,,1,3,1,500,2,,2,,2,,
1,22,2201,2,422,6,,1,3,1,500,2,,2,,2,,
1,22,2203,2,266,1,,1,3,1,500,1,500,1,300,2,,
1,22,2203,2,266,2,1080,1,3,1,500,2,,1,300,2,,
1,22,2203,2,266,3,2260,1,3,1,500,1,500,1,300,2,,
1,22,2203,2,266,4,1120,1,3,1,500,2,,2,,2,,
1,22,2203,2,266,5,,1,3,1,500,2,,2,,2,,
1,22,2203,2,266,6,,1,3,1,500,1,500,1,300,2,,
1,22,2203,2,530,1,,1,3,1,500,2,,1,5000,1,5000,25
1,22,2203,2,530,2,1120,1,3,1,500,2,,2,,2,,
1,22,2203,2,530,3,1020,1,3,1,500,2,,2,,2,,
1,22,2203,2,530,4,1080,1,3,1,500,2,,2,,2,,
1,22,2203,2,530,5,,2,,,,,,,,,,
1,22,2203,2,530,6,,1,3,1,500,2,,2,,2,,
1,22,2205,2,664,1,,1,1,1,500,2,,2,,2,,
1,22,2205,2,664,2,1080,1,1,1,500,2,,2,,2,,
1,22,2205,2,664,3,1010,1,1,1,500,2,,2,,2,,
1,22,2205,2,664,4,1060,1,1,1,500,2,,2,,2,,
1,22,2205,2,664,5,,1,1,1,500,2,,2,,2,,
1,22,2205,2,664,6,,1,1,1,500,2,,2,,2,,
1,22,2205,2,2432,1,,1,3,1,1000,2,,2,,1,2000,50
1,22,2205,2,2432,2,1020,1,3,1,700,1,700,2,,2,,
1,22,2205,2,2432,3,1080,1,1,1,1000,1,700,2,,2,,
1,22,2205,2,2432,4,1010,1,1,1,1000,1,700,2,,2,,
1,22,2205,2,2432,5,,1,1,1,1000,1,700,2,,2,,
1,22,2205,2,2432,6,,1,1,1,100,1,700,2,,2,,
1,22,2209,1,792,1,,1,3,1,1000,2,,2,,1,1500,50
1,22,2209,1,792,2,1120,1,3,1,1000,2,,2,,2,,
1,22,2209,1,792,3,1020,1,3,1,1000,2,,2,,2,,
1,22,2209,1,792,4,1080,1,3,1,1000,1,800,2,,2,,
1,22,2209,1,792,5,,1,3,1,1000,1,800,2,,2,,
1,22,2209,1,792,6,,1,3,1,1000,2,,2,,1,15000,50
1,22,2211,2,594,1,,1,3,1,1000,2,,2,,2,,
1,22,2211,2,594,2,1110,1,3,1,800,2,,2,,2,,
1,22,2211,2,594,3,1120,1,3,1,1000,2,,2,,2,,
1,22,2211,2,594,4,1020,1,3,1,600,2,,2,,2,,
1,22,2211,2,594,5,,2,,,,,,,,,,
1,22,2211,2,594,6,,1,3,1,1000,2,,2,,2,,
1,22,2211,1,806,1,,1,3,1,700,2,,2,,2,,
1,22,2211,1,806,2,,2,,,,,,,,,,
1,22,2211,1,806,3,1020,1,3,1,700,2,,2,,2,,
1,22,2211,1,806,4,1070,1,3,1,700,2,,2,,2,,
1,22,2211,1,806,5,,1,3,1,700,2,,2,,2,,
1,22,2211,1,806,6,,1,3,1,700,2,,2,,2,,
1,22,2214,2,1354,1,,1,3,1,500,1,200,1,300,2,,
1,22,2214,2,1354,2,1120,1,3,1,500,2,,2,,2,,
