"zone","state","lga","sector","ea","tenure_cd","c4q1","c4q2","c4q3","c4q4"
6,28,2816,1,2302,6,1,3,1,1500000
6,28,2816,1,2302,7,1,3,1,1500000
6,28,2816,2,3944,1,1,1,1,100000
6,28,2816,2,3944,2,1,1,1,25000
6,28,2816,2,3944,3,1,1,1,25000
6,28,2816,2,3944,4,1,1,1,1000000
6,28,2816,2,3944,5,1,1,1,1000000
6,28,2816,2,3944,6,1,1,1,1000000
6,28,2816,2,3944,7,1,1,1,1000000
6,29,2902,1,1028,1,1,1,1,120000
6,29,2902,1,1028,2,2,,,
6,29,2902,1,1028,3,1,1,1,120000
6,29,2902,1,1028,4,1,4,1,120000
6,29,2902,1,1028,5,2,,,
6,29,2902,1,1028,6,2,,,
6,29,2902,1,1028,7,1,2,1,120000
6,29,2905,1,384,1,1,2,1,120000
6,29,2905,1,384,2,2,,,
6,29,2905,1,384,3,1,2,1,120000
6,29,2905,1,384,4,1,3,1,120000
6,29,2905,1,384,5,1,2,1,120000
6,29,2905,1,384,6,1,1,1,120000
6,29,2905,1,384,7,1,1,1,120000
6,29,2909,2,220,1,1,1,1,500000
6,29,2909,2,220,2,1,1,1,5000
6,29,2909,2,220,3,2,,,
6,29,2909,2,220,4,2,,,
6,29,2909,2,220,5,2,,,
6,29,2909,2,220,6,1,1,1,50000
6,29,2909,2,220,7,1,2,1,500000
6,29,2910,1,350,1,2,,,
6,29,2910,1,350,2,2,,,
6,29,2910,1,350,3,2,,,
6,29,2910,1,350,4,2,,,
6,29,2910,1,350,5,2,,,
6,29,2910,1,350,6,2,,,
6,29,2910,1,350,7,2,,,
6,29,2911,1,746,1,1,3,1,2000000
6,29,2911,1,746,2,1,2,1,
6,29,2911,1,746,3,2,,,
6,29,2911,1,746,4,1,1,1,
6,29,2911,1,746,5,2,,,
6,29,2911,1,746,6,1,2,1,2000000
6,29,2911,1,746,7,1,1,1,
6,29,2911,2,1870,1,1,1,1,25000
6,29,2911,2,1870,2,1,1,1,
6,29,2911,2,1870,3,,,,
6,29,2911,2,1870,4,1,3,1,
6,29,2911,2,1870,5,1,3,1,
6,29,2911,2,1870,6,1,2,1,500000
6,29,2911,2,1870,7,1,2,1,
6,29,2914,1,214,1,1,1,1,90000
6,29,2914,1,214,2,1,3,1,90000
6,29,2914,1,214,3,2,,,
6,29,2914,1,214,4,1,2,1,90000
6,29,2914,1,214,5,1,2,1,90000
6,29,2914,1,214,6,1,2,1,90000
6,29,2914,1,214,7,1,2,1,90000
6,29,2918,1,952,1,2,,,
6,29,2918,1,952,2,2,,,
6,29,2918,1,952,3,2,,,
6,29,2918,1,952,4,2,,,
6,29,2918,1,952,5,2,,,
6,29,2918,1,952,6,2,,,
6,29,2918,1,952,7,2,,,
6,29,2920,1,506,1,2,,,
6,29,2920,1,506,2,2,,,
6,29,2920,1,506,3,2,,,
6,29,2920,1,506,4,2,,,
6,29,2920,1,506,5,2,,,
6,29,2920,1,506,6,2,,,
6,29,2920,1,506,7,2,,,
6,29,2920,1,1210,1,2,,,
6,29,2920,1,1210,2,2,,,
6,29,2920,1,1210,3,2,,,
6,29,2920,1,1210,4,2,,,
6,29,2920,1,1210,5,2,,,
6,29,2920,1,1210,6,2,,,
6,29,2920,1,1210,7,2,,,
6,29,2920,2,1628,1,1,1,1,200000
6,29,2920,2,1628,2,1,1,1,200000
6,29,2920,2,1628,3,2,,,
6,29,2920,2,1628,4,1,1,2,200000
6,29,2920,2,1628,5,1,1,2,200000
6,29,2920,2,1628,6,1,1,1,200000
6,29,2920,2,1628,7,1,1,1,200000
6,29,2923,1,396,1,1,1,1,150000
6,29,2923,1,396,2,1,3,1,150000
6,29,2923,1,396,3,1,2,1,150000
6,29,2923,1,396,4,1,1,1,24000
6,29,2923,1,396,5,1,3,1,150000
6,29,2923,1,396,6,1,1,1,240000
6,29,2923,1,396,7,1,1,1,24000
6,29,2923,2,1126,1,1,1,1,50000
6,29,2923,2,1126,2,2,,,
6,29,2923,2,1126,3,1,2,1,5000
6,29,2923,2,1126,4,2,,,
6,29,2923,2,1126,5,2,,,
6,29,2923,2,1126,6,1,1,1,5000
6,29,2923,2,1126,7,2,,,
6,29,2927,1,1124,1,2,,,
6,29,2927,1,1124,2,2,,,
6,29,2927,1,1124,3,2,,,
6,29,2927,1,1124,4,2,,,
6,29,2927,1,1124,5,2,,,
6,29,2927,1,1124,6,2,,,
6,29,2927,1,1124,7,2,,,
6,29,2930,1,530,1,2,,,
6,29,2930,1,530,2,2,,,
6,29,2930,1,530,3,2,,,
6,29,2930,1,530,4,2,,,
6,29,2930,1,530,5,2,,,
6,29,2930,1,530,6,2,,,
6,29,2930,1,530,7,2,,,
6,29,2930,1,1418,1,2,,,
6,29,2930,1,1418,2,2,,,
6,29,2930,1,1418,3,2,,,
6,29,2930,1,1418,4,2,,,
6,29,2930,1,1418,5,2,,,
6,29,2930,1,1418,6,2,,,
6,29,2930,1,1418,7,2,,,
6,30,3002,1,1264,1,1,1,1,3000000
6,30,3002,1,1264,2,2,,,
6,30,3002,1,1264,3,2,,,
6,30,3002,1,1264,4,2,,,
6,30,3002,1,1264,5,2,,,
6,30,3002,1,1264,6,1,1,1,3000000
6,30,3002,1,1264,7,1,1,1,3000000
6,30,3002,1,1310,1,1,2,1,3000000
6,30,3002,1,1310,2,2,,,
6,30,3002,1,1310,3,2,,,
6,30,3002,1,1310,4,2,,,
6,30,3002,1,1310,5,2,,,
6,30,3002,1,1310,6,1,2,1,3000000
6,30,3002,1,1310,7,1,2,1,3000000
6,30,3004,2,216,1,1,2,1,100000
6,30,3004,2,216,2,1,2,1,100000
6,30,3004,2,216,3,1,2,1,100000
6,30,3004,2,216,4,1,2,1,100000
6,30,3004,2,216,5,2,,,
6,30,3004,2,216,6,2,,,
6,30,3004,2,216,7,2,,,
6,30,3005,1,2870,1,1,1,1,600000
6,30,3005,1,2870,2,2,,,
6,30,3005,1,2870,3,2,,,
6,30,3005,1,2870,4,2,,,
6,30,3005,1,2870,5,2,,,
6,30,3005,1,2870,6,2,,,
6,30,3005,1,2870,7,2,,,
6,30,3005,1,2942,1,1,1,1,4500000
6,30,3005,1,2942,2,2,,,
6,30,3005,1,2942,3,2,,,
6,30,3005,1,2942,4,2,,,
6,30,3005,1,2942,5,2,,,
6,30,3005,1,2942,6,1,1,1,750000
6,30,3005,1,2942,7,1,1,1,
6,30,3007,1,1624,1,1,1,1,6000000
6,30,3007,1,1624,2,2,,,
6,30,3007,1,1624,3,2,,,
6,30,3007,1,1624,4,2,,,
6,30,3007,1,1624,5,2,,,
6,30,3007,1,1624,6,2,,,
6,30,3007,1,1624,7,2,,,
6,30,3009,1,764,1,1,1,1,6000000
6,30,3009,1,764,2,2,,,
6,30,3009,1,764,3,2,,,
6,30,3009,1,764,4,2,,,
6,30,3009,1,764,5,2,,,
6,30,3009,1,764,6,1,1,1,
6,30,3009,1,764,7,1,1,1,
6,30,3009,1,1642,1,2,,,
6,30,3009,1,1642,2,2,,,
6,30,3009,1,1642,3,2,,,
6,30,3009,1,1642,4,2,,,
6,30,3009,1,1642,5,2,,,
6,30,3009,1,1642,6,2,,,
6,30,3009,1,1642,7,2,,,
6,30,3010,1,1762,1,2,,,
6,30,3010,1,1762,2,2,,,
6,30,3010,1,1762,3,2,,,
6,30,3010,1,1762,4,2,,,
6,30,3010,1,1762,5,2,,,
6,30,3010,1,1762,6,2,,,
6,30,3010,1,1762,7,2,,,
6,30,3012,2,334,1,1,1,1,10000
6,30,3012,2,334,2,1,1,1,10000
6,30,3012,2,334,3,2,,,
6,30,3012,2,334,4,2,,,
6,30,3012,2,334,5,2,,,
6,30,3012,2,334,6,2,,,
6,30,3012,2,334,7,1,1,1,10000
6,30,3014,2,120,1,1,1,1,15000
6,30,3014,2,120,2,1,1,1,12000
6,30,3014,2,120,3,2,,,
6,30,3014,2,120,4,2,,,
6,30,3014,2,120,5,2,,,
6,30,3014,2,120,6,2,,,
6,30,3014,2,120,7,1,1,2,
6,30,3015,2,1688,1,2,,,
6,30,3015,2,1688,2,1,2,1,10000
6,30,3015,2,1688,3,1,2,1,10000
6,30,3015,2,1688,4,1,2,1,10000
6,30,3015,2,1688,5,2,,,
6,30,3015,2,1688,6,2,,,
6,30,3015,2,1688,7,2,,,
6,30,3016,1,390,1,1,1,1,1500000
6,30,3016,1,390,2,2,,,
6,30,3016,1,390,3,2,,,
6,30,3016,1,390,4,2,,,
6,30,3016,1,390,5,2,,,
6,30,3016,1,390,6,1,1,1,1500000
6,30,3016,1,390,7,1,1,1,1500000
6,30,3018,2,914,1,1,1,1,6000
6,30,3018,2,914,2,1,1,1,6000
6,30,3018,2,914,3,2,,,
6,30,3018,2,914,4,2,,,
6,30,3018,2,914,5,2,,,
6,30,3018,2,914,6,2,,,
6,30,3018,2,914,7,2,,,
6,30,3020,1,322,1,1,1,1,9000000
6,30,3020,1,322,2,2,,,
6,30,3020,1,322,3,2,,,
6,30,3020,1,322,4,2,,,
6,30,3020,1,322,5,2,,,
6,30,3020,1,322,6,2,,,
6,30,3020,1,322,7,2,,,
6,30,3023,2,622,1,1,1,1,25000
6,30,3023,2,622,2,1,1,1,25000
6,30,3023,2,622,3,1,1,1,25000
6,30,3023,2,622,4,2,,,
6,30,3023,2,622,5,2,,,
6,30,3023,2,622,6,1,1,1,25000
6,30,3023,2,622,7,1,1,1,25000
6,30,3024,1,1406,1,1,2,1,6000000
6,30,3024,1,1406,2,2,,,
6,30,3024,1,1406,3,2,,,
6,30,3024,1,1406,4,2,,,
6,30,3024,1,1406,5,2,,,
6,30,3024,1,1406,6,2,,,
6,30,3024,1,1406,7,2,,,
6,30,3024,1,1924,1,1,1,1,6000000
6,30,3024,1,1924,2,2,,,
6,30,3024,1,1924,3,2,,,
6,30,3024,1,1924,4,2,,,
6,30,3024,1,1924,5,2,,,
6,30,3024,1,1924,6,2,,,
6,30,3024,1,1924,7,2,,,
6,30,3025,1,2052,1,1,1,1,1500000
6,30,3025,1,2052,2,2,,,
6,30,3025,1,2052,3,2,,,
6,30,3025,1,2052,4,2,,,
6,30,3025,1,2052,5,2,,,
6,30,3025,1,2052,6,1,1,1,0
6,30,3025,1,2052,7,1,1,1,0
6,30,3030,1,946,1,1,1,1,1800000
6,30,3030,1,946,2,2,,,
6,30,3030,1,946,3,2,,,
6,30,3030,1,946,4,2,,,
6,30,3030,1,946,5,2,,,
6,30,3030,1,946,6,1,2,1,1800000
6,30,3030,1,946,7,1,2,1,1800000
6,30,3032,2,520,1,2,,,
6,30,3032,2,520,2,1,2,1,20000
6,30,3032,2,520,3,1,2,1,20000
6,30,3032,2,520,4,1,2,1,20000
6,30,3032,2,520,5,2,,,
6,30,3032,2,520,6,2,,,
6,30,3032,2,520,7,2,,,
6,30,3032,1,1088,1,1,2,1,1200000
6,30,3032,1,1088,2,2,,,
6,30,3032,1,1088,3,2,,,
6,30,3032,1,1088,4,2,,,
6,30,3032,1,1088,5,2,,,
6,30,3032,1,1088,6,1,2,1,1200000
6,30,3032,1,1088,7,1,2,1,1200000
6,30,3033,2,554,1,1,1,1,180000
6,30,3033,2,554,2,1,1,1,180000
6,30,3033,2,554,3,1,1,1,180000
6,30,3033,2,554,4,2,,,
6,30,3033,2,554,5,2,,,
6,30,3033,2,554,6,1,1,1,180000
6,30,3033,2,554,7,1,1,1,180000
1,31,3101,2,604,1,1,1,1,2100000
1,31,3101,2,604,2,1,1,1,2100000
1,31,3101,2,604,3,2,,,
1,31,3101,2,604,4,1,1,1,10000
1,31,3101,2,604,5,1,1,1,50000
1,31,3101,2,604,6,1,1,1,200000
1,31,3101,2,604,7,1,1,1,2000000
1,31,3103,2,874,1,1,1,2,500000
1,31,3103,2,874,2,1,1,1,500000
1,31,3103,2,874,3,1,1,1,500000
1,31,3103,2,874,4,1,1,1,500000
1,31,3103,2,874,5,1,1,1,500000
1,31,3103,2,874,6,2,,,
1,31,3103,2,874,7,2,,,
1,31,3105,1,2914,1,1,4,2,15000000
1,31,3105,1,2914,2,1,3,1,1000000
1,31,3105,1,2914,3,1,4,2,
1,31,3105,1,2914,4,1,3,2,
1,31,3105,1,2914,5,1,3,2,
1,31,3105,1,2914,6,1,3,2,
1,31,3105,1,2914,7,1,1,1,1500000
1,31,3107,1,724,1,1,1,1,720000
1,31,3107,1,724,2,1,1,1,5000
1,31,3107,1,724,3,2,,,
1,31,3107,1,724,4,1,1,1,50000
1,31,3107,1,724,5,1,1,1,5000
1,31,3107,1,724,6,1,1,1,720000
1,31,3107,1,724,7,1,1,1,620000
1,31,3107,2,1092,1,1,1,2,
1,31,3107,2,1092,2,1,3,2,
1,31,3107,2,1092,3,1,1,1,
1,31,3107,2,1092,4,1,1,1,
1,31,3107,2,1092,5,1,1,1,
1,31,3107,2,1092,6,1,1,1,
1,31,3107,2,1092,7,1,1,2,
1,31,3109,2,1026,1,1,2,2,
1,31,3109,2,1026,2,2,,,
1,31,3109,2,1026,3,2,,,
1,31,3109,2,1026,4,2,,,
1,31,3109,2,1026,5,2,,,
1,31,3109,2,1026,6,1,2,2,
1,31,3109,2,1026,7,1,2,1,
1,31,3111,2,2966,1,1,1,2,
1,31,3111,2,2966,2,1,1,1,
1,31,3111,2,2966,3,2,,,
1,31,3111,2,2966,4,1,1,1,
1,31,3111,2,2966,5,2,,,
1,31,3111,2,2966,6,2,,,
1,31,3111,2,2966,7,2,,,
1,31,3112,2,350,1,1,1,2,200000
1,31,3112,2,350,2,1,1,1,70000
1,31,3112,2,350,3,1,1,1,
1,31,3112,2,350,4,1,1,1,7000
1,31,3112,2,350,5,1,3,1,35000
1,31,3112,2,350,6,1,3,1,200000
1,31,3112,2,350,7,1,1,1,200000
1,31,3113,2,332,1,1,1,2,300000
1,31,3113,2,332,2,1,3,1,15000
1,31,3113,2,332,3,2,,,
1,31,3113,2,332,4,1,3,1,500000
1,31,3113,2,332,5,1,1,2,500000
1,31,3113,2,332,6,1,1,2,500000
1,31,3113,2,332,7,1,1,1,300000
1,31,3115,2,680,1,1,1,1,1500000
1,31,3115,2,680,2,1,4,2,
1,31,3115,2,680,3,1,4,2,
1,31,3115,2,680,4,1,3,2,
1,31,3115,2,680,5,1,3,1,15000
1,31,3115,2,680,6,1,1,1,15000000
1,31,3115,2,680,7,1,1,1,15000000
1,31,3116,2,1344,1,1,1,2,
1,31,3116,2,1344,2,1,1,1,
1,31,3116,2,1344,3,1,1,1,
1,31,3116,2,1344,4,1,1,1,
1,31,3116,2,1344,5,1,1,1,
1,31,3116,2,1344,6,1,1,2,
1,31,3116,2,1344,7,1,1,2,
5,32,3201,2,2034,1,1,1,2,800000
5,32,3201,2,2034,2,1,1,2,40000
5,32,3201,2,2034,3,2,,,
5,32,3201,2,2034,4,2,,,
5,32,3201,2,2034,5,2,,,
5,32,3201,2,2034,6,2,,,
5,32,3201,2,2034,7,1,1,2,800000
5,32,3202,2,84,1,1,1,2,500000
5,32,3202,2,84,2,1,1,2,320000
5,32,3202,2,84,3,2,,,
5,32,3202,2,84,4,2,,,
5,32,3202,2,84,5,2,,,
5,32,3202,2,84,6,2,,,
5,32,3202,2,84,7,1,1,2,500000
5,32,3203,2,2644,1,1,1,2,600000
5,32,3203,2,2644,2,2,,,
5,32,3203,2,2644,3,2,,,
5,32,3203,2,2644,4,2,,,
5,32,3203,2,2644,5,2,,,
5,32,3203,2,2644,6,2,,,
5,32,3203,2,2644,7,1,1,2,
5,32,3204,1,346,1,1,1,2,2000000
5,32,3204,1,346,2,2,,,
5,32,3204,1,346,3,2,,,
5,32,3204,1,346,4,2,,,
5,32,3204,1,346,5,2,,,
5,32,3204,1,346,6,2,,,
5,32,3204,1,346,7,1,1,2,2000000
5,32,3206,2,276,1,1,1,1,1000000
5,32,3206,2,276,2,2,,,
5,32,3206,2,276,3,2,,,
5,32,3206,2,276,4,2,,,
5,32,3206,2,276,5,2,,,
5,32,3206,2,276,6,2,,,
5,32,3206,2,276,7,1,1,1,1000000
5,32,3207,2,1464,1,1,1,2,200000
5,32,3207,2,1464,2,2,,,
5,32,3207,2,1464,3,2,,,
5,32,3207,2,1464,4,2,,,
5,32,3207,2,1464,5,2,,,
5,32,3207,2,1464,6,2,,,
5,32,3207,2,1464,7,1,1,2,200000
5,32,3208,2,2244,1,1,1,2,200000
5,32,3208,2,2244,2,1,1,2,
5,32,3208,2,2244,3,2,,,
5,32,3208,2,2244,4,2,,,
5,32,3208,2,2244,5,2,,,
5,32,3208,2,2244,6,2,,,
5,32,3208,2,2244,7,1,1,2,200000
5,32,3209,1,1208,1,1,1,2,640000
5,32,3209,1,1208,2,1,1,1,6400000
5,32,3209,1,1208,3,1,1,1,15000
5,32,3209,1,1208,4,1,1,2,15000
5,32,3209,1,1208,5,1,1,1,15000
5,32,3209,1,1208,6,1,1,2,6400000
5,32,3209,1,1208,7,1,1,2,6400000
5,32,3210,2,1692,1,1,3,1,3200000
5,32,3210,2,1692,2,1,1,2,80000
5,32,3210,2,1692,3,1,1,2,80000
5,32,3210,2,1692,4,1,3,1,80000
5,32,3210,2,1692,5,1,2,1,80000
5,32,3210,2,1692,6,1,2,2,3200000
5,32,3210,2,1692,7,1,1,2,3200000
5,32,3212,2,314,1,1,3,1,320000
5,32,3212,2,314,2,1,1,1,96000
5,32,3212,2,314,3,1,3,1,96000
5,32,3212,2,314,4,1,1,1,96000
5,32,3212,2,314,5,1,1,1,96000
5,32,3212,2,314,6,1,1,1,3200000
5,32,3212,2,314,7,1,1,1,3200000
5,32,3213,2,128,1,1,1,2,3200000
5,32,3213,2,128,2,1,1,1,48000
5,32,3213,2,128,3,1,1,2,48000
5,32,3213,2,128,4,1,1,2,48000
5,32,3213,2,128,5,1,1,1,48000
5,32,3213,2,128,6,1,1,2,3200000
5,32,3213,2,128,7,1,1,2,3200000
5,32,3215,1,1896,1,1,1,2,10000000
5,32,3215,1,1896,2,2,,,
5,32,3215,1,1896,3,2,,,
5,32,3215,1,1896,4,2,,,
5,32,3215,1,1896,5,2,,,
5,32,3215,1,1896,6,2,,,
5,32,3215,1,1896,7,1,1,2,10000000
5,32,3215,1,2978,1,1,1,1,40000000
5,32,3215,1,2978,2,1,1,1,70000
5,32,3215,1,2978,3,1,1,1,50000
5,32,3215,1,2978,4,1,1,1,100000
5,32,3215,1,2978,5,1,1,1,70000
5,32,3215,1,2978,6,1,1,2,40000000
5,32,3215,1,2978,7,1,1,2,40000000
5,32,3215,1,4712,1,1,1,2,
5,32,3215,1,4712,2,2,4,2,
5,32,3215,1,4712,3,2,4,2,
5,32,3215,1,4712,4,2,4,2,
5,32,3215,1,4712,5,2,4,2,
5,32,3215,1,4712,6,2,4,2,
5,32,3215,1,4712,7,1,1,2,2800000
5,32,3216,2,1184,1,1,1,2,800000
5,32,3216,2,1184,2,1,1,2,50000
5,32,3216,2,1184,3,2,,,
5,32,3216,2,1184,4,2,,,
5,32,3216,2,1184,5,2,,,
5,32,3216,2,1184,6,2,,,
5,32,3216,2,1184,7,1,1,2,800000
5,32,3218,2,296,1,1,1,1,
5,32,3218,2,296,2,2,4,2,
5,32,3218,2,296,3,1,1,1,
5,32,3218,2,296,4,2,4,2,
5,32,3218,2,296,5,2,4,2,
5,32,3218,2,296,6,2,4,2,
5,32,3218,2,296,7,2,4,2,
5,32,3221,2,132,1,1,2,1,1400000
5,32,3221,2,132,2,1,2,1,15000
5,32,3221,2,132,3,1,2,2,15000
5,32,3221,2,132,4,1,2,1,15000
5,32,3221,2,132,5,1,2,1,15000
5,32,3221,2,132,6,1,2,2,140000
5,32,3221,2,132,7,1,2,2,140000
5,32,3222,1,1624,1,2,4,,
5,32,3222,1,1624,2,2,,,
5,32,3222,1,1624,3,2,,,
5,32,3222,1,1624,4,2,,,
5,32,3222,1,1624,5,2,,,
5,32,3222,1,1624,6,2,,,
5,32,3222,1,1624,7,2,4,,
5,32,3222,1,2780,1,1,1,1,40000000
5,32,3222,1,2780,2,1,4,1,
5,32,3222,1,2780,3,1,4,1,
5,32,3222,1,2780,4,2,4,2,
5,32,3222,1,2780,5,2,4,2,
5,32,3222,1,2780,6,1,3,1,40000000
5,32,3222,1,2780,7,1,1,1,40000000
5,32,3223,2,390,1,1,1,1,280000
5,32,3223,2,390,2,1,1,1,48000
5,32,3223,2,390,3,1,4,1,
5,32,3223,2,390,4,2,4,2,
5,32,3223,2,390,5,1,1,2,48000
5,32,3223,2,390,6,1,1,2,300000
5,32,3223,2,390,7,1,1,2,300000
5,32,3223,2,578,1,1,3,2,70000
5,32,3223,2,578,2,1,3,1,10000
5,32,3223,2,578,3,2,4,2,
5,32,3223,2,578,4,1,3,1,10000
5,32,3223,2,578,5,1,3,1,10000
5,32,3223,2,578,6,1,3,1,70000
5,32,3223,2,578,7,1,3,1,70000
3,33,3304,2,418,1,1,1,1,200000
3,33,3304,2,418,2,1,1,2,150000
3,33,3304,2,418,3,2,,,
3,33,3304,2,418,4,1,3,2,150000
3,33,3304,2,418,5,1,3,2,150000
3,33,3304,2,418,6,1,1,1,200000
3,33,3304,2,418,7,1,1,1,200000
3,33,3307,2,688,1,1,1,1,200000
3,33,3307,2,688,2,1,1,2,200000
3,33,3307,2,688,3,2,,,
3,33,3307,2,688,4,1,3,2,150000
3,33,3307,2,688,5,1,3,2,150000
3,33,3307,2,688,6,1,1,1,200000
3,33,3307,2,688,7,1,1,1,200000
3,33,3310,2,476,1,1,1,1,150000
3,33,3310,2,476,2,2,,,
3,33,3310,2,476,3,2,,,
3,33,3310,2,476,4,1,3,1,150000
3,33,3310,2,476,5,1,3,2,150000
3,33,3310,2,476,6,1,1,1,170000
3,33,3310,2,476,7,1,1,1,150000
3,33,3311,1,702,1,1,1,1,400000
3,33,3311,1,702,2,1,1,2,450000
3,33,3311,1,702,3,2,,,
3,33,3311,1,702,4,2,,,
3,33,3311,1,702,5,2,,,
3,33,3311,1,702,6,1,1,1,500000
3,33,3311,1,702,7,1,1,1,450000
3,33,3313,2,930,1,1,1,1,150000
3,33,3313,2,930,2,2,,,
3,33,3313,2,930,3,2,,,
3,33,3313,2,930,4,1,3,2,150000
3,33,3313,2,930,5,1,3,2,130000
3,33,3313,2,930,6,1,1,1,150000
3,33,3313,2,930,7,1,1,1,150000
3,33,3318,2,30,1,1,1,1,400000
3,33,3318,2,30,2,2,,,
3,33,3318,2,30,3,2,,,
3,33,3318,2,30,4,2,,,
3,33,3318,2,30,5,2,,,
3,33,3318,2,30,6,1,1,1,400000
3,33,3318,2,30,7,1,1,1,400000
3,33,3321,1,1182,1,1,1,1,300000
3,33,3321,1,1182,2,2,,,
3,33,3321,1,1182,3,2,,,
3,33,3321,1,1182,4,2,,,
3,33,3321,1,1182,5,2,,,
3,33,3321,1,1182,6,1,1,1,300000
3,33,3321,1,1182,7,1,1,1,300000
3,33,3323,2,92,1,1,1,1,350000
3,33,3323,2,92,2,1,1,2,350000
3,33,3323,2,92,3,2,,,
3,33,3323,2,92,4,1,3,1,400000
3,33,3323,2,92,5,1,3,2,400000
3,33,3323,2,92,6,1,1,1,500000
3,33,3323,2,92,7,1,1,1,400000
2,34,3401,2,526,1,1,1,2,250000
2,34,3401,2,526,2,1,1,2,250000
2,34,3401,2,526,3,1,2,2,250000
2,34,3401,2,526,4,1,3,2,250000
2,34,3401,2,526,5,1,3,2,250000
2,34,3401,2,526,6,1,1,2,250000
2,34,3401,2,526,7,1,1,2,25000
2,34,3403,2,198,1,1,2,1,20000
2,34,3403,2,198,2,1,2,1,20000
2,34,3403,2,198,3,1,2,1,20000
2,34,3403,2,198,4,1,2,1,20000
2,34,3403,2,198,5,1,2,1,20000
2,34,3403,2,198,6,1,2,1,20000
2,34,3403,2,198,7,1,2,1,20000
2,34,3405,2,456,1,1,1,1,40000
2,34,3405,2,456,2,1,1,1,400000
2,34,3405,2,456,3,1,1,1,40000
2,34,3405,2,456,4,1,1,1,40000
2,34,3405,2,456,5,1,1,1,40000
2,34,3405,2,456,6,1,1,1,40000
2,34,3405,2,456,7,1,1,1,40000
2,34,3405,2,1706,1,2,,,
2,34,3405,2,1706,2,1,1,2,20000
2,34,3405,2,1706,3,1,1,2,20000
2,34,3405,2,1706,4,1,1,2,20000
2,34,3405,2,1706,5,1,1,2,20000
2,34,3405,2,1706,6,1,1,2,20000
2,34,3405,2,1706,7,1,1,2,20000
2,34,3408,2,870,1,1,1,1,30000
2,34,3408,2,870,2,1,1,1,30000
2,34,3408,2,870,3,1,1,1,30000
2,34,3408,2,870,4,1,1,1,30000
2,34,3408,2,870,5,1,1,1,30000
2,34,3408,2,870,6,1,1,1,30000
2,34,3408,2,870,7,1,1,1,30000
2,34,3410,2,42,1,1,,,
2,34,3410,2,42,2,1,1,1,30000
2,34,3410,2,42,3,1,1,1,30000
2,34,3410,2,42,4,1,1,1,30000
2,34,3410,2,42,5,1,1,1,30000
2,34,3410,2,42,6,1,1,1,30000
2,34,3410,2,42,7,1,1,1,30000
2,34,3412,2,156,1,1,1,1,50000
2,34,3412,2,156,2,1,1,1,50000
2,34,3412,2,156,3,1,1,1,3000
2,34,3412,2,156,4,1,1,1,5000
2,34,3412,2,156,5,1,1,1,5000
2,34,3412,2,156,6,1,1,1,30000
2,34,3412,2,156,7,1,1,1,50000
2,34,3413,2,262,1,2,,,
2,34,3413,2,262,2,1,1,1,20000
2,34,3413,2,262,3,1,1,1,20000
2,34,3413,2,262,4,1,1,1,20000
2,34,3413,2,262,5,1,1,1,20000
2,34,3413,2,262,6,1,1,1,20000
2,34,3413,2,262,7,1,1,1,20000
2,34,3415,2,268,1,1,1,1,20000
2,34,3415,2,268,2,1,1,1,20000
2,34,3415,2,268,3,1,1,1,20000
2,34,3415,2,268,4,1,1,1,20000
2,34,3415,2,268,5,1,1,1,20000
2,34,3415,2,268,6,1,1,1,20000
2,34,3415,2,268,7,1,1,1,20000
2,35,3501,1,702,1,2,,,
2,35,3501,1,702,2,1,2,1,100000
2,35,3501,1,702,3,2,,,
2,35,3501,1,702,4,2,,,
2,35,3501,1,702,5,2,,,
2,35,3501,1,702,6,1,3,1,200000
2,35,3501,1,702,7,,,,
2,35,3501,2,1228,1,2,,,
2,35,3501,2,1228,2,1,1,1,75000
2,35,3501,2,1228,3,2,,,
2,35,3501,2,1228,4,2,,,
2,35,3501,2,1228,5,2,,,
2,35,3501,2,1228,6,1,2,1,200000
2,35,3501,2,1228,7,1,3,2,
2,35,3504,2,1288,1,2,,,
2,35,3504,2,1288,2,1,1,1,50000
2,35,3504,2,1288,3,2,,,
2,35,3504,2,1288,4,2,,,
2,35,3504,2,1288,5,2,,,
2,35,3504,2,1288,6,1,1,1,
2,35,3504,2,1288,7,1,2,2,100000
2,35,3506,2,1040,1,1,2,2,20000
2,35,3506,2,1040,2,2,,,
2,35,3506,2,1040,3,2,,,
2,35,3506,2,1040,4,2,,,
2,35,3506,2,1040,5,2,,,
2,35,3506,2,1040,6,1,1,2,70000
2,35,3506,2,1040,7,2,,,
2,35,3507,2,746,1,2,,,
2,35,3507,2,746,2,1,1,1,100000
2,35,3507,2,746,3,2,,2,
2,35,3507,2,746,4,2,,,
2,35,3507,2,746,5,2,,,
2,35,3507,2,746,6,1,1,1,
2,35,3507,2,746,7,1,2,2,150000
2,35,3509,2,1310,1,2,,,
2,35,3509,2,1310,2,1,1,1,50000
2,35,3509,2,1310,3,2,,,
2,35,3509,2,1310,4,2,,,
2,35,3509,2,1310,5,2,,,
2,35,3509,2,1310,6,1,2,1,120000
2,35,3509,2,1310,7,1,3,2,
2,35,3509,2,2276,1,1,2,2,20000
2,35,3509,2,2276,2,2,,,
2,35,3509,2,2276,3,2,,,
2,35,3509,2,2276,4,2,,,
2,35,3509,2,2276,5,2,,,
2,35,3509,2,2276,6,1,3,2,50000
2,35,3509,2,2276,7,1,3,2,
