"zone","state","sector","lga","ea","item_cd","c2q1","c2q2","c2q3"
6,27,2,2712,110,152,1,3,133
6,27,2,2712,110,153,1,3,140
6,27,2,2712,110,154,1,3,160
6,27,2,2712,110,160,1,3,606
6,27,2,2712,110,161,1,3,364
6,27,2,2712,110,163,1,3,933
6,27,2,2715,752,10,1,7,150
6,27,2,2715,752,13,1,7,700
6,27,2,2715,752,14,1,7,260
6,27,2,2715,752,15,1,1,450
6,27,2,2715,752,17,1,7,250
6,27,2,2715,752,18,1,7,120
6,27,2,2715,752,21,1,7,120
6,27,2,2715,752,25,1,1,200
6,27,2,2715,752,28,1,1,10
6,27,2,2715,752,29,1,1,50
6,27,2,2715,752,31,1,1,400
6,27,2,2715,752,32,1,7,120
6,27,2,2715,752,34,1,1,240
6,27,2,2715,752,35,1,1,250
6,27,2,2715,752,36,1,1,200
6,27,2,2715,752,41,1,7,650
6,27,2,2715,752,42,1,7,500
6,27,2,2715,752,50,1,3,267
6,27,2,2715,752,52,1,3,360
6,27,2,2715,752,60,1,1,400
6,27,2,2715,752,61,1,1,200
6,27,2,2715,752,64,1,1,250
6,27,2,2715,752,70,1,1,100
6,27,2,2715,752,71,1,1,40
6,27,2,2715,752,72,1,1,50
6,27,2,2715,752,74,1,1,100
6,27,2,2715,752,76,1,1,150
6,27,2,2715,752,77,1,1,100
6,27,2,2715,752,80,1,1,700
6,27,2,2715,752,83,1,16,40
6,27,2,2715,752,84,1,16,80
6,27,2,2715,752,90,1,1,1100
6,27,2,2715,752,101,1,1,500
6,27,2,2715,752,103,1,1,100
6,27,2,2715,752,104,1,1,200
6,27,2,2715,752,111,1,1,750
6,27,2,2715,752,112,1,1,1300
6,27,2,2715,752,113,1,1,130
6,27,2,2715,752,120,1,1,50
6,27,2,2715,752,121,1,1,750
6,27,2,2715,752,122,1,1,30
6,27,2,2715,752,130,1,1,260
6,27,2,2715,752,133,1,2,2
6,27,2,2715,752,140,1,1,50
6,27,2,2715,752,151,1,3,20
6,27,2,2715,752,152,1,3,133
6,27,2,2715,752,153,1,3,160
6,27,2,2715,752,154,1,3,133
6,27,2,2715,752,160,1,3,667
6,27,2,2715,752,161,1,3,364
6,27,2,2715,752,163,1,3,333
6,27,2,2719,100,14,1,7,280
6,27,2,2719,100,15,1,1,450
6,27,2,2719,100,17,1,7,300
6,27,2,2719,100,18,1,7,130
6,27,2,2719,100,19,1,1,400
6,27,2,2719,100,21,1,7,130
6,27,2,2719,100,25,1,1,200
6,27,2,2719,100,28,1,1,10
6,27,2,2719,100,31,1,1,100
6,27,2,2719,100,32,1,7,120
6,27,2,2719,100,34,1,1,250
6,27,2,2719,100,35,1,1,250
6,27,2,2719,100,36,1,1,170
6,27,2,2719,100,41,1,7,650
6,27,2,2719,100,42,1,7,500
6,27,2,2719,100,50,1,3,267
6,27,2,2719,100,52,1,3,360
6,27,2,2719,100,60,1,1,250
6,27,2,2719,100,61,1,1,25
6,27,2,2719,100,63,1,1,60
6,27,2,2719,100,64,1,1,200
6,27,2,2719,100,70,1,1,50
6,27,2,2719,100,71,1,1,40
6,27,2,2719,100,72,1,1,20
6,27,2,2719,100,74,1,1,100
6,27,2,2719,100,76,1,1,100
6,27,2,2719,100,80,1,1,600
6,27,2,2719,100,83,1,16,30
6,27,2,2719,100,84,1,16,50
6,27,2,2719,100,90,1,1,500
6,27,2,2719,100,101,1,1,300
6,27,2,2719,100,103,1,1,250
6,27,2,2719,100,104,1,1,200
6,27,2,2719,100,111,1,1,450
6,27,2,2719,100,112,1,1,1200
6,27,2,2719,100,113,1,1,120
6,27,2,2719,100,120,1,1,20
6,27,2,2719,100,121,1,1,750
6,27,2,2719,100,122,1,1,30
6,27,2,2719,100,130,1,1,250
6,27,2,2719,100,140,1,12,30
6,27,2,2719,100,151,1,3,20
6,27,2,2719,100,152,1,3,133
6,27,2,2719,100,153,1,3,160
6,27,2,2719,100,154,1,3,160
6,27,2,2719,100,160,1,3,606
6,27,2,2719,100,161,1,3,303
6,28,2,2802,566,10,1,7,120
6,28,2,2802,566,11,1,7,200
6,28,2,2802,566,13,1,7,280
6,28,2,2802,566,14,1,7,350
6,28,2,2802,566,15,1,1,200
6,28,2,2802,566,17,1,7,150
6,28,2,2802,566,18,1,7,100
6,28,2,2802,566,19,1,7,200
6,28,2,2802,566,20,1,1,100
6,28,2,2802,566,21,1,7,120
6,28,2,2802,566,25,1,1,100
6,28,2,2802,566,26,1,1,10
6,28,2,2802,566,27,1,1,10
6,28,2,2802,566,28,1,1,5
6,28,2,2802,566,29,1,1,50
6,28,2,2802,566,30,1,1,1000
6,28,2,2802,566,31,1,1,500
6,28,2,2802,566,32,1,7,100
6,28,2,2802,566,33,1,7,150
6,28,2,2802,566,34,1,1,1200
6,28,2,2802,566,35,1,1,200
6,28,2,2802,566,40,1,11,50
6,28,2,2802,566,41,1,7,600
6,28,2,2802,566,42,1,7,400
6,28,2,2802,566,43,1,7,350
6,28,2,2802,566,50,1,3,238
6,28,2,2802,566,51,1,1,100
6,28,2,2802,566,52,1,3,300
6,28,2,2802,566,60,1,1,50
6,28,2,2802,566,61,1,1,50
6,28,2,2802,566,64,1,1,300
6,28,2,2802,566,70,1,1,100
6,28,2,2802,566,71,1,1,40
6,28,2,2802,566,72,1,1,20
6,28,2,2802,566,73,1,1,20
6,28,2,2802,566,74,1,1,20
6,28,2,2802,566,75,1,1,20
6,28,2,2802,566,76,1,1,50
6,28,2,2802,566,80,1,1,1500
6,28,2,2802,566,81,1,1,1000
6,28,2,2802,566,83,1,1,120
6,28,2,2802,566,84,1,1,150
6,28,2,2802,566,90,1,1,1000
6,28,2,2802,566,91,1,1,100
6,28,2,2802,566,92,1,1,50
6,28,2,2802,566,101,1,1,400
6,28,2,2802,566,102,1,1,100
6,28,2,2802,566,103,1,1,200
6,28,2,2802,566,104,1,1,100
6,28,2,2802,566,111,1,1,40
6,28,2,2802,566,121,1,1,40
6,28,2,2802,566,122,1,2,5
6,28,2,2802,566,130,1,12,50
6,28,2,2802,566,132,1,3,2000
6,28,2,2802,566,140,1,1,20
6,28,2,2802,566,150,1,3,133
6,28,2,2802,566,151,1,3,20
6,28,2,2802,566,152,1,3,303
6,28,2,2802,566,153,1,3,171
6,28,2,2802,566,160,1,3,214
6,28,2,2802,566,161,1,3,100
6,28,2,2802,566,163,1,4,4
6,28,2,2802,566,164,1,3,214
6,28,1,2804,340,10,1,7,200
6,28,1,2804,340,11,1,7,200
6,28,1,2804,340,13,1,7,250
6,28,1,2804,340,14,1,7,320
6,28,1,2804,340,15,1,1,200
6,28,1,2804,340,16,1,7,350
6,28,1,2804,340,17,1,1,300
6,28,1,2804,340,18,1,7,100
6,28,1,2804,340,19,1,1,220
6,28,1,2804,340,20,1,1,30
6,28,1,2804,340,21,1,7,250
6,28,1,2804,340,25,1,1,150
6,28,1,2804,340,26,1,1,10
6,28,1,2804,340,27,1,1,10
6,28,1,2804,340,28,1,1,5
6,28,1,2804,340,29,1,1,50
6,28,1,2804,340,30,1,1,500
6,28,1,2804,340,31,1,1,300
6,28,1,2804,340,32,1,7,100
6,28,1,2804,340,33,1,7,150
6,28,1,2804,340,34,1,1,200
6,28,1,2804,340,35,1,1,200
6,28,1,2804,340,36,1,1,50
6,28,1,2804,340,37,1,1,50
6,28,1,2804,340,40,1,7,300
6,28,1,2804,340,41,1,7,650
6,28,1,2804,340,42,1,7,450
6,28,1,2804,340,43,1,7,400
6,28,1,2804,340,50,1,3,267
6,28,1,2804,340,51,1,1,70
6,28,1,2804,340,52,1,3,373
6,28,1,2804,340,60,1,1,50
6,28,1,2804,340,61,1,1,20
6,28,1,2804,340,64,1,1,200
6,28,1,2804,340,70,1,1,50
6,28,1,2804,340,71,1,1,30
6,28,1,2804,340,72,1,1,20
6,28,1,2804,340,73,1,1,50
6,28,1,2804,340,74,1,1,20
6,28,1,2804,340,75,1,12,50
6,28,1,2804,340,76,1,1,50
6,28,1,2804,340,80,1,1,600
6,28,1,2804,340,81,1,1,833
6,28,1,2804,340,83,1,1,30
6,28,1,2804,340,84,1,1,100
6,28,1,2804,340,85,1,1,100
6,28,1,2804,340,90,1,1,1200
6,28,1,2804,340,91,1,1,200
6,28,1,2804,340,92,1,1,50
6,28,1,2804,340,93,1,1,50
6,28,1,2804,340,100,1,1,1500
6,28,1,2804,340,101,1,1,500
6,28,1,2804,340,102,1,1,100
6,28,1,2804,340,103,1,1,400
6,28,1,2804,340,104,1,1,150
6,28,1,2804,340,110,1,1,20
6,28,1,2804,340,111,1,1,650
6,28,1,2804,340,112,1,1,1200
6,28,1,2804,340,114,1,1,20
6,28,1,2804,340,121,1,1,550
6,28,1,2804,340,122,1,2,5
6,28,1,2804,340,130,1,7,400
6,28,1,2804,340,132,1,3,1429
6,28,1,2804,340,140,1,1,50
6,28,1,2804,340,150,1,3,80
6,28,1,2804,340,151,1,1,10
6,28,1,2804,340,152,1,3,242
6,28,1,2804,340,153,1,3,171
6,28,1,2804,340,154,1,3,240
6,28,1,2804,340,155,1,3,160
6,28,1,2804,340,160,1,3,286
6,28,1,2804,340,161,1,3,100
6,28,1,2804,340,162,1,3,71
6,28,1,2804,340,163,1,3,10
6,28,1,2806,164,10,1,7,250
6,28,1,2806,164,14,1,7,350
6,28,1,2806,164,15,1,1,200
6,28,1,2806,164,17,1,7,200
6,28,1,2806,164,18,1,7,150
6,28,1,2806,164,20,1,1,200
6,28,1,2806,164,21,1,7,150
6,28,1,2806,164,25,1,1,50
6,28,1,2806,164,26,1,1,50
6,28,1,2806,164,27,1,1,20
6,28,1,2806,164,28,1,1,5
6,28,1,2806,164,29,1,1,50
6,28,1,2806,164,30,1,9,2000
6,28,1,2806,164,31,1,1,350
6,28,1,2806,164,32,1,7,120
6,28,1,2806,164,33,1,7,170
6,28,1,2806,164,34,1,9,1200
6,28,1,2806,164,35,1,1,1500
6,28,1,2806,164,40,1,7,250
6,28,1,2806,164,41,1,7,700
6,28,1,2806,164,42,1,7,450
6,28,1,2806,164,43,1,7,200
6,28,1,2806,164,50,1,3,320
6,28,1,2806,164,52,1,3,333
6,28,1,2806,164,60,1,1,200
6,28,1,2806,164,61,1,1,100
6,28,1,2806,164,64,1,1,250
6,28,1,2806,164,70,1,1,50
6,28,1,2806,164,71,1,11,40
6,28,1,2806,164,72,1,1,10
6,28,1,2806,164,74,1,1,50
6,28,1,2806,164,75,1,12,150
6,28,1,2806,164,76,1,1,50
6,28,1,2806,164,80,1,1,3000
6,28,1,2806,164,81,1,1,6000
6,28,1,2806,164,82,1,1,1200
6,28,1,2806,164,83,1,1,30
6,28,1,2806,164,84,1,1,50
6,28,1,2806,164,90,1,1,1000
6,28,1,2806,164,93,1,1,800
6,28,1,2806,164,100,1,1,550
6,28,1,2806,164,101,1,1,350
6,28,1,2806,164,104,1,1,300
6,28,1,2806,164,111,1,1,750
6,28,1,2806,164,112,1,1,700
6,28,1,2806,164,113,1,1,120
6,28,1,2806,164,121,1,10,700
6,28,1,2806,164,130,1,12,50
6,28,1,2806,164,132,1,3,2667
6,28,1,2806,164,140,1,1,20
6,28,1,2806,164,150,1,3,67
6,28,1,2806,164,151,1,3,20
6,28,1,2806,164,152,1,3,242
6,28,1,2806,164,153,1,3,171
6,28,1,2806,164,154,1,3,200
6,28,1,2806,164,155,1,3,160
6,28,1,2806,164,161,1,3,143
6,28,1,2806,164,164,1,3,286
6,28,1,2806,802,10,1,7,200
6,28,1,2806,802,11,1,7,160
6,28,1,2806,802,13,1,7,350
6,28,1,2806,802,14,1,7,350
6,28,1,2806,802,15,1,1,200
6,28,1,2806,802,16,1,7,200
6,28,1,2806,802,17,1,7,200
6,28,1,2806,802,18,1,7,180
6,28,1,2806,802,19,1,1,200
6,28,1,2806,802,20,1,1,40
6,28,1,2806,802,21,1,7,200
6,28,1,2806,802,25,1,1,100
6,28,1,2806,802,26,1,1,20
6,28,1,2806,802,27,1,1,20
6,28,1,2806,802,28,1,1,10
6,28,1,2806,802,29,1,1,60
6,28,1,2806,802,31,1,1,200
6,28,1,2806,802,32,1,7,120
6,28,1,2806,802,33,1,7,150
6,28,1,2806,802,34,1,1,200
6,28,1,2806,802,35,1,1,200
6,28,1,2806,802,40,1,1,200
6,28,1,2806,802,41,1,1,700
6,28,1,2806,802,42,1,1,400
6,28,1,2806,802,43,1,1,200
6,28,1,2806,802,44,1,1,70
6,28,1,2806,802,50,1,3,343
6,28,1,2806,802,51,1,1,50
6,28,1,2806,802,52,1,3,357
6,28,1,2806,802,60,1,1,200
6,28,1,2806,802,61,1,1,100
6,28,1,2806,802,64,1,1,200
6,28,1,2806,802,70,1,1,100
6,28,1,2806,802,71,1,1,40
6,28,1,2806,802,72,1,1,100
6,28,1,2806,802,73,1,1,50
6,28,1,2806,802,74,1,1,50
6,28,1,2806,802,75,1,12,100
6,28,1,2806,802,76,1,1,50
6,28,1,2806,802,80,1,1,2500
6,28,1,2806,802,81,1,1,3500
6,28,1,2806,802,82,1,1,1500
6,28,1,2806,802,83,1,1,35
6,28,1,2806,802,84,1,1,100
6,28,1,2806,802,90,1,1,800
6,28,1,2806,802,93,1,1,1000
6,28,1,2806,802,100,1,1,700
6,28,1,2806,802,101,1,1,500
6,28,1,2806,802,102,1,1,500
6,28,1,2806,802,103,1,1,1200
6,28,1,2806,802,104,1,1,400
6,28,1,2806,802,105,1,1,50
6,28,1,2806,802,110,1,1,50
6,28,1,2806,802,111,1,1,850
6,28,1,2806,802,113,1,1,140
6,28,1,2806,802,115,1,1,130
6,28,1,2806,802,121,1,1,750
6,28,1,2806,802,122,1,2,5
6,28,1,2806,802,130,1,1,400
6,28,1,2806,802,132,1,3,1714
6,28,1,2806,802,140,1,1,20
6,28,1,2806,802,150,1,3,80
6,28,1,2806,802,151,1,3,20
6,28,1,2806,802,152,1,3,212
6,28,1,2806,802,153,1,3,171
6,28,1,2806,802,154,1,3,200
6,28,1,2806,802,155,1,3,240
6,28,1,2806,802,161,1,3,100
6,28,1,2806,802,163,1,3,333
6,28,2,2807,1266,25,1,1,250
6,28,2,2807,1266,27,1,1,10
6,28,2,2807,1266,28,1,1,10
6,28,2,2807,1266,32,1,7,250
6,28,2,2807,1266,35,1,1,200
6,28,2,2807,1266,36,1,1,200
6,28,2,2807,1266,50,1,3,333
6,28,2,2807,1266,71,1,1,40
6,28,2,2807,1266,72,1,1,20
6,28,2,2807,1266,76,1,1,50
6,28,2,2807,1266,83,1,1,40
6,28,2,2807,1266,100,1,1,700
6,28,2,2807,1266,101,1,1,600
6,28,2,2807,1266,102,1,1,300
6,28,2,2807,1266,103,1,1,600
6,28,2,2807,1266,111,1,1,700
6,28,2,2807,1266,121,1,1,750
6,28,2,2807,1266,130,1,1,10
6,28,2,2807,1266,140,1,1,50
6,28,2,2807,1266,151,1,3,20
6,28,2,2807,1266,152,1,3,343
6,28,2,2807,1266,153,1,3,143
6,28,2,2807,1266,160,1,3,333
6,28,2,2807,1266,163,1,3,1600
6,28,2,2810,2394,14,1,7,350
6,28,2,2810,2394,18,1,7,250
6,28,2,2810,2394,25,1,1,200
6,28,2,2810,2394,27,1,1,10
6,28,2,2810,2394,28,1,1,10
6,28,2,2810,2394,32,1,7,230
6,28,2,2810,2394,35,1,1,150
6,28,2,2810,2394,42,1,7,330
6,28,2,2810,2394,50,1,3,267
6,28,2,2810,2394,52,1,3,267
6,28,2,2810,2394,71,1,1,40
6,28,2,2810,2394,72,1,1,220
6,28,2,2810,2394,76,1,1,100
6,28,2,2810,2394,83,1,1,40
6,28,2,2810,2394,100,1,1,600
6,28,2,2810,2394,101,1,1,300
6,28,2,2810,2394,103,1,1,1400
6,28,2,2810,2394,105,1,1,100
6,28,2,2810,2394,111,1,1,700
6,28,2,2810,2394,112,1,1,650
6,28,2,2810,2394,121,1,1,650
6,28,2,2810,2394,130,1,1,10
6,28,2,2810,2394,140,1,1,80
6,28,2,2810,2394,151,1,3,10
6,28,2,2810,2394,152,1,3,364
6,28,2,2810,2394,153,1,3,200
6,28,2,2810,2394,163,1,3,1333
6,28,2,2810,2394,164,1,3,1600
6,28,1,2810,3722,14,1,7,350
6,28,1,2810,3722,16,1,1,250
6,28,1,2810,3722,18,1,7,250
6,28,1,2810,3722,25,1,1,200
6,28,1,2810,3722,27,1,1,10
6,28,1,2810,3722,28,1,1,10
6,28,1,2810,3722,29,1,1,50
6,28,1,2810,3722,31,1,1,800
6,28,1,2810,3722,32,1,7,200
6,28,1,2810,3722,35,1,1,200
6,28,1,2810,3722,41,1,7,550
6,28,1,2810,3722,42,1,7,340
6,28,1,2810,3722,50,1,3,267
6,28,1,2810,3722,52,1,3,267
6,28,1,2810,3722,61,1,1,50
6,28,1,2810,3722,70,1,1,50
6,28,1,2810,3722,71,1,1,40
6,28,1,2810,3722,72,1,1,200
6,28,1,2810,3722,76,1,1,100
6,28,1,2810,3722,83,1,1,40
6,28,1,2810,3722,100,1,1,800
6,28,1,2810,3722,102,1,1,1000
6,28,1,2810,3722,103,1,1,1500
6,28,1,2810,3722,105,1,3,36
6,28,1,2810,3722,111,1,1,700
6,28,1,2810,3722,112,1,1,650
6,28,1,2810,3722,121,1,1,600
6,28,1,2810,3722,130,1,1,10
6,28,1,2810,3722,140,1,1,40
6,28,1,2810,3722,150,1,1,120
6,28,1,2810,3722,151,1,3,20
6,28,1,2810,3722,152,1,3,364
6,28,1,2810,3722,153,1,3,229
6,28,1,2810,3722,154,1,3,280
6,28,1,2810,3722,163,1,3,1333
6,28,2,2811,588,10,1,7,150
6,28,2,2811,588,13,1,7,260
6,28,2,2811,588,14,1,7,320
6,28,2,2811,588,17,1,7,250
6,28,2,2811,588,18,1,7,120
6,28,2,2811,588,20,1,1,100
6,28,2,2811,588,21,1,7,120
6,28,2,2811,588,25,1,1,40
6,28,2,2811,588,26,1,1,10
6,28,2,2811,588,27,1,1,10
6,28,2,2811,588,28,1,1,5
6,28,2,2811,588,29,1,1,50
6,28,2,2811,588,32,1,7,140
6,28,2,2811,588,35,1,1,1000
6,28,2,2811,588,41,1,1,300
6,28,2,2811,588,42,1,1,250
6,28,2,2811,588,43,1,1,10
6,28,2,2811,588,50,1,3,350
6,28,2,2811,588,51,1,1,20
6,28,2,2811,588,52,1,3,320
6,28,2,2811,588,60,1,1,50
6,28,2,2811,588,61,1,1,40
6,28,2,2811,588,64,1,1,88
6,28,2,2811,588,70,1,1,20
6,28,2,2811,588,71,1,1,30
6,28,2,2811,588,72,1,1,10
6,28,2,2811,588,74,1,1,50
6,28,2,2811,588,75,1,1,20
6,28,2,2811,588,76,1,1,20
6,28,2,2811,588,80,1,1,1200
6,28,2,2811,588,83,1,1,30
6,28,2,2811,588,101,1,1,250
6,28,2,2811,588,102,1,1,150
6,28,2,2811,588,104,1,1,300
6,28,2,2811,588,111,1,1,40
6,28,2,2811,588,113,1,1,130
6,28,2,2811,588,122,1,2,5
6,28,2,2811,588,130,1,1,10
6,28,2,2811,588,151,1,3,20
6,28,2,2811,588,152,1,3,364
6,28,2,2811,588,153,1,3,200
6,28,2,2811,588,160,1,3,214
6,28,2,2811,588,161,1,3,125
6,28,2,2811,588,163,1,3,200
6,28,2,2811,588,164,1,3,300
6,28,2,2813,612,10,1,7,150
6,28,2,2813,612,14,1,7,350
6,28,2,2813,612,15,1,1,220
6,28,2,2813,612,17,1,7,150
6,28,2,2813,612,18,1,7,100
6,28,2,2813,612,20,1,1,100
6,28,2,2813,612,21,1,7,150
6,28,2,2813,612,25,1,1,40
6,28,2,2813,612,26,1,1,10
6,28,2,2813,612,27,1,1,10
6,28,2,2813,612,28,1,1,5
6,28,2,2813,612,29,1,1,50
6,28,2,2813,612,30,1,1,500
6,28,2,2813,612,31,1,1,200
6,28,2,2813,612,32,1,7,120
6,28,2,2813,612,33,1,7,140
6,28,2,2813,612,34,1,1,1000
6,28,2,2813,612,35,1,1,500
6,28,2,2813,612,36,1,1,500
6,28,2,2813,612,40,1,7,160
6,28,2,2813,612,41,1,7,400
6,28,2,2813,612,42,1,7,350
6,28,2,2813,612,43,1,7,250
6,28,2,2813,612,50,1,3,267
6,28,2,2813,612,51,1,1,100
6,28,2,2813,612,52,1,3,400
6,28,2,2813,612,60,1,1,100
6,28,2,2813,612,61,1,1,50
6,28,2,2813,612,64,1,1,56
6,28,2,2813,612,70,1,1,50
6,28,2,2813,612,71,1,1,30
6,28,2,2813,612,72,1,1,100
6,28,2,2813,612,73,1,1,50
6,28,2,2813,612,74,1,1,50
6,28,2,2813,612,75,1,12,500
6,28,2,2813,612,76,1,7,250
6,28,2,2813,612,80,1,1,1000
6,28,2,2813,612,83,1,1,30
6,28,2,2813,612,84,1,1,40
6,28,2,2813,612,90,1,1,50
6,28,2,2813,612,91,1,1,50
6,28,2,2813,612,100,1,1,600
6,28,2,2813,612,101,1,1,54
6,28,2,2813,612,102,1,1,120
6,28,2,2813,612,104,1,1,300
6,28,2,2813,612,111,1,1,700
6,28,2,2813,612,112,1,1,1000
6,28,2,2813,612,113,1,1,120
6,28,2,2813,612,121,1,1,700
6,28,2,2813,612,122,1,2,5
6,28,2,2813,612,130,1,1,10
6,28,2,2813,612,132,1,3,2000
6,28,2,2813,612,140,1,1,30
6,28,2,2813,612,151,1,3,20
6,28,2,2813,612,152,1,3,364
6,28,2,2813,612,153,1,3,257
6,28,2,2813,612,160,1,3,214
6,28,2,2813,612,161,1,3,71
6,28,2,2813,612,163,1,3,187
6,28,1,2814,1876,10,1,7,400
6,28,1,2814,1876,14,1,7,340
6,28,1,2814,1876,18,1,7,300
6,28,1,2814,1876,20,1,1,100
6,28,1,2814,1876,25,1,1,100
6,28,1,2814,1876,26,1,1,10
6,28,1,2814,1876,27,1,1,10
6,28,1,2814,1876,28,1,1,5
6,28,1,2814,1876,29,1,1,50
6,28,1,2814,1876,31,1,1,300
6,28,1,2814,1876,32,1,7,150
6,28,1,2814,1876,34,1,1,69
6,28,1,2814,1876,35,1,1,300
6,28,1,2814,1876,41,1,7,800
6,28,1,2814,1876,42,1,7,700
6,28,1,2814,1876,43,1,12,50
6,28,1,2814,1876,50,1,3,267
6,28,1,2814,1876,51,1,1,20
6,28,1,2814,1876,52,1,3,400
6,28,1,2814,1876,60,1,1,50
6,28,1,2814,1876,61,1,1,200
6,28,1,2814,1876,64,1,1,100
6,28,1,2814,1876,70,1,1,100
6,28,1,2814,1876,71,1,1,30
6,28,1,2814,1876,72,1,1,50
6,28,1,2814,1876,74,1,1,50
6,28,1,2814,1876,76,1,1,50
6,28,1,2814,1876,80,1,1,1000
6,28,1,2814,1876,81,1,1,1500
6,28,1,2814,1876,83,1,1,30
6,28,1,2814,1876,84,1,1,100
6,28,1,2814,1876,90,1,1,500
6,28,1,2814,1876,103,1,1,400
6,28,1,2814,1876,104,1,1,300
6,28,1,2814,1876,111,1,1,35
6,28,1,2814,1876,112,1,1,300
6,28,1,2814,1876,113,1,1,120
6,28,1,2814,1876,121,1,1,25
6,28,1,2814,1876,122,1,2,5
6,28,1,2814,1876,130,1,1,10
6,28,1,2814,1876,132,1,3,1429
6,28,1,2814,1876,140,1,1,30
6,28,1,2814,1876,150,1,3,75
6,28,1,2814,1876,151,1,3,20
6,28,1,2814,1876,152,1,3,242
6,28,1,2814,1876,153,1,3,140
6,28,1,2814,1876,160,1,3,286
6,28,1,2814,1876,163,1,3,200
6,28,1,2814,1876,164,1,3,267
6,28,2,2815,1164,13,1,7,300
6,28,2,2815,1164,14,1,7,350
6,28,2,2815,1164,17,1,7,250
6,28,2,2815,1164,18,1,7,200
6,28,2,2815,1164,20,1,1,100
6,28,2,2815,1164,21,1,7,150
6,28,2,2815,1164,25,1,1,40
6,28,2,2815,1164,26,1,1,10
6,28,2,2815,1164,27,1,1,10
6,28,2,2815,1164,28,1,1,5
6,28,2,2815,1164,29,1,1,50
6,28,2,2815,1164,30,1,1,1500
6,28,2,2815,1164,31,1,1,500
6,28,2,2815,1164,32,1,7,120
6,28,2,2815,1164,35,1,1,1000
6,28,2,2815,1164,41,1,7,550
6,28,2,2815,1164,42,1,7,400
6,28,2,2815,1164,43,1,7,300
6,28,2,2815,1164,50,1,3,267
6,28,2,2815,1164,51,1,1,170
6,28,2,2815,1164,52,1,1,250
6,28,2,2815,1164,60,1,1,50
6,28,2,2815,1164,61,1,1,50
6,28,2,2815,1164,64,1,1,65
6,28,2,2815,1164,70,1,1,50
6,28,2,2815,1164,71,1,1,30
6,28,2,2815,1164,72,1,1,20
6,28,2,2815,1164,73,1,1,50
6,28,2,2815,1164,74,1,1,50
6,28,2,2815,1164,75,1,12,100
6,28,2,2815,1164,76,1,1,50
6,28,2,2815,1164,81,1,1,2500
6,28,2,2815,1164,83,1,1,30
6,28,2,2815,1164,84,1,1,80
6,28,2,2815,1164,90,1,1,200
6,28,2,2815,1164,92,1,1,50
6,28,2,2815,1164,100,1,1,200
6,28,2,2815,1164,101,1,1,200
6,28,2,2815,1164,102,1,1,100
6,28,2,2815,1164,103,1,1,500
6,28,2,2815,1164,111,1,1,50
6,28,2,2815,1164,112,1,1,1300
6,28,2,2815,1164,113,1,1,100
6,28,2,2815,1164,121,1,1,50
6,28,2,2815,1164,122,1,1,240
6,28,2,2815,1164,130,1,1,10
6,28,2,2815,1164,132,1,3,1500
6,28,2,2815,1164,140,1,12,30
6,28,2,2815,1164,151,1,3,20
6,28,2,2815,1164,152,1,3,303
6,28,2,2815,1164,153,1,3,140
6,28,2,2815,1164,160,1,3,171
6,28,2,2815,1164,161,1,3,100
6,28,2,2815,1164,163,1,3,214
6,28,2,2815,1164,164,1,4,7
6,28,1,2816,2302,10,1,7,350
6,28,1,2816,2302,14,1,7,400
6,28,1,2816,2302,15,1,1,500
6,28,1,2816,2302,17,1,7,250
6,28,1,2816,2302,18,1,7,150
6,28,1,2816,2302,20,1,1,50
6,28,1,2816,2302,21,1,7,150
6,28,1,2816,2302,25,1,1,40
6,28,1,2816,2302,26,1,1,10
6,28,1,2816,2302,27,1,1,10
6,28,1,2816,2302,28,1,1,40
6,28,1,2816,2302,29,1,1,50
6,28,1,2816,2302,30,1,1,2000
6,28,1,2816,2302,31,1,1,300
6,28,1,2816,2302,32,1,7,150
6,28,1,2816,2302,33,1,7,150
6,28,1,2816,2302,34,1,1,1500
6,28,1,2816,2302,35,1,1,600
6,28,1,2816,2302,40,1,7,300
6,28,1,2816,2302,41,1,7,500
6,28,1,2816,2302,42,1,7,400
6,28,1,2816,2302,43,1,7,300
6,28,1,2816,2302,50,1,3,188
6,28,1,2816,2302,51,1,1,200
6,28,1,2816,2302,52,1,3,333
6,28,1,2816,2302,60,1,1,100
6,28,1,2816,2302,61,1,1,50
6,28,1,2816,2302,64,1,1,83
6,28,1,2816,2302,70,1,1,50
6,28,1,2816,2302,71,1,1,30
6,28,1,2816,2302,72,1,1,20
6,28,1,2816,2302,73,1,1,50
6,28,1,2816,2302,74,1,1,50
6,28,1,2816,2302,75,1,12,50
6,28,1,2816,2302,76,1,1,50
6,28,1,2816,2302,80,1,1,1000
6,28,1,2816,2302,81,1,1,2500
6,28,1,2816,2302,83,1,1,30
6,28,1,2816,2302,84,1,1,100
6,28,1,2816,2302,90,1,1,300
6,28,1,2816,2302,92,1,1,100
6,28,1,2816,2302,93,1,1,500
6,28,1,2816,2302,101,1,1,250
6,28,1,2816,2302,102,1,1,250
6,28,1,2816,2302,103,1,1,700
6,28,1,2816,2302,104,1,1,250
6,28,1,2816,2302,105,1,1,200
6,28,1,2816,2302,111,1,1,50
6,28,1,2816,2302,112,1,1,900
6,28,1,2816,2302,113,1,1,120
6,28,1,2816,2302,121,1,1,700
6,28,1,2816,2302,122,1,1,50
6,28,1,2816,2302,130,1,1,10
6,28,1,2816,2302,132,1,3,2000
6,28,1,2816,2302,140,1,1,30
6,28,1,2816,2302,150,1,3,150
