"zone","state","lga","sector","ea","hhid","item_cd","item_seq","specify","sa4q1","trackingobs"
6,29,2905,1,384,290066,320,1,,1,0
6,29,2905,1,384,290067,319,1,,3,0
6,29,2905,1,384,290067,320,1,,4,0
6,29,2905,1,384,290068,301,1,,2,0
6,29,2905,1,384,290068,302,1,,2,0
6,29,2905,1,384,290068,303,1,,2,0
6,29,2905,1,384,290068,304,1,,2,0
6,29,2905,1,384,290068,305,1,,2,0
6,29,2905,1,384,290068,306,1,,2,0
6,29,2905,1,384,290068,307,1,,2,0
6,29,2905,1,384,290068,308,1,,2,0
6,29,2905,1,384,290068,309,1,,2,0
6,29,2905,1,384,290068,310,1,,2,0
6,29,2905,1,384,290068,311,1,,2,0
6,29,2905,1,384,290068,312,1,,2,0
6,29,2905,1,384,290068,313,1,,2,0
6,29,2905,1,384,290068,314,1,,2,0
6,29,2905,1,384,290068,315,1,,2,0
6,29,2905,1,384,290068,316,1,,2,0
6,29,2905,1,384,290068,317,1,,2,0
6,29,2905,1,384,290068,318,1,,2,0
6,29,2905,1,384,290068,319,1,,2,0
6,29,2905,1,384,290068,320,1,,2,0
6,29,2905,1,384,290068,321,1,,2,0
6,29,2905,1,384,290068,321,2,,2,0
6,29,2905,1,384,290068,321,3,,2,0
6,29,2905,1,384,290068,321,4,,2,0
6,29,2905,1,1096,290071,319,1,,4,0
6,29,2905,1,1096,290071,320,1,,2,0
6,29,2905,1,1096,290076,319,1,,4,0
6,29,2905,1,1096,290076,320,1,,4,0
6,29,2911,1,746,290094,319,1,,4,0
6,29,2911,1,746,290094,320,1,,2,0
6,29,2911,1,746,290097,319,1,,2,0
6,29,2911,1,746,290097,320,1,,2,0
6,29,2911,2,1870,290101,319,1,,2,0
6,29,2911,2,1870,290101,320,1,,2,0
6,29,2911,2,1870,290102,319,1,,4,0
6,29,2911,2,1870,290102,320,1,,2,0
6,29,2911,2,1870,290103,319,1,,3,0
6,29,2911,2,1870,290103,320,1,,2,0
6,29,2911,2,1870,290104,319,1,,2,0
6,29,2911,2,1870,290104,320,1,,1,0
6,29,2911,2,1870,290105,319,1,,3,0
6,29,2911,2,1870,290105,320,1,,2,0
6,29,2911,2,1870,290106,319,1,,3,0
6,29,2911,2,1870,290106,320,1,,2,0
6,29,2911,2,1870,290107,319,1,,6,0
6,29,2911,2,1870,290107,320,1,,2,0
6,29,2911,2,1870,290108,319,1,,3,0
6,29,2911,2,1870,290108,320,1,,2,0
6,29,2911,2,1870,290109,319,1,,2,0
6,29,2911,2,1870,290109,320,1,,1,0
6,29,2911,2,1870,290110,319,1,,3,0
6,29,2911,2,1870,290110,320,1,,2,0
6,29,2923,2,1126,290111,301,1,,2,0
6,29,2923,2,1126,290111,302,1,,2,0
6,29,2923,2,1126,290111,303,1,,2,0
6,29,2923,2,1126,290111,304,1,,2,0
6,29,2923,2,1126,290111,305,1,,2,0
6,29,2923,2,1126,290111,306,1,,2,0
6,29,2923,2,1126,290111,307,1,,2,0
6,29,2923,2,1126,290111,308,1,,2,0
6,29,2923,2,1126,290111,309,1,,2,0
6,29,2923,2,1126,290111,310,1,,2,0
6,29,2923,2,1126,290111,311,1,,2,0
6,29,2923,2,1126,290111,312,1,,2,0
6,29,2923,2,1126,290111,313,1,,2,0
6,29,2923,2,1126,290111,314,1,,2,0
6,29,2923,2,1126,290111,315,1,,2,0
6,29,2923,2,1126,290111,316,1,,2,0
6,29,2923,2,1126,290111,317,1,,2,0
6,29,2923,2,1126,290111,318,1,,2,0
6,29,2923,2,1126,290111,319,1,,1,0
6,29,2923,2,1126,290111,320,1,,1,0
6,29,2923,2,1126,290111,321,1,,2,0
6,29,2923,2,1126,290111,321,2,,2,0
6,29,2923,2,1126,290111,321,3,,2,0
6,29,2923,2,1126,290111,321,4,,2,0
6,29,2923,2,1126,290113,319,1,,3,0
6,29,2923,2,1126,290113,320,1,,4,0
6,29,2923,2,1126,290114,301,1,,2,0
6,29,2923,2,1126,290114,302,1,,2,0
6,29,2923,2,1126,290114,303,1,,2,0
6,29,2923,2,1126,290114,304,1,,2,0
6,29,2923,2,1126,290114,305,1,,2,0
6,29,2923,2,1126,290114,306,1,,2,0
6,29,2923,2,1126,290114,307,1,,2,0
6,29,2923,2,1126,290114,308,1,,2,0
6,29,2923,2,1126,290114,309,1,,2,0
6,29,2923,2,1126,290114,310,1,,2,0
6,29,2923,2,1126,290114,311,1,,2,0
6,29,2923,2,1126,290114,312,1,,1,0
6,29,2923,2,1126,290114,313,1,,2,0
6,29,2923,2,1126,290114,314,1,,2,0
6,29,2923,2,1126,290114,315,1,,2,0
6,29,2923,2,1126,290114,316,1,,2,0
6,29,2923,2,1126,290114,317,1,,2,0
6,29,2923,2,1126,290114,318,1,,2,0
6,29,2923,2,1126,290114,319,1,,1,0
6,29,2923,2,1126,290114,320,1,,1,0
6,29,2923,2,1126,290114,321,1,,2,0
6,29,2923,2,1126,290114,321,2,,2,0
6,29,2923,2,1126,290114,321,3,,2,0
6,29,2923,2,1126,290114,321,4,,2,0
6,29,2923,2,1126,290116,301,1,,2,0
6,29,2923,2,1126,290116,302,1,,2,0
6,29,2923,2,1126,290116,303,1,,2,0
6,29,2923,2,1126,290116,304,1,,2,0
6,29,2923,2,1126,290116,305,1,,2,0
6,29,2923,2,1126,290116,306,1,,2,0
6,29,2923,2,1126,290116,307,1,,2,0
6,29,2923,2,1126,290116,308,1,,2,0
6,29,2923,2,1126,290116,309,1,,2,0
6,29,2923,2,1126,290116,310,1,,2,0
6,29,2923,2,1126,290116,311,1,,2,0
6,29,2923,2,1126,290116,312,1,,2,0
6,29,2923,2,1126,290116,313,1,,2,0
6,29,2923,2,1126,290116,314,1,,2,0
6,29,2923,2,1126,290116,315,1,,2,0
6,29,2923,2,1126,290116,316,1,,2,0
6,29,2923,2,1126,290116,317,1,,2,0
6,29,2923,2,1126,290116,318,1,,2,0
6,29,2923,2,1126,290116,319,1,,1,0
6,29,2923,2,1126,290116,320,1,,1,0
6,29,2923,2,1126,290116,321,1,,2,0
6,29,2923,2,1126,290116,321,2,,2,0
6,29,2923,2,1126,290116,321,3,,2,0
6,29,2923,2,1126,290116,321,4,,2,0
6,29,2923,2,1126,290117,312,1,,2,0
6,29,2923,2,1126,290117,318,1,,1,0
6,29,2923,2,1126,290117,319,1,,6,0
6,29,2923,2,1126,290117,320,1,,3,0
6,29,2923,2,1126,290118,312,1,,1,0
6,29,2923,2,1126,290118,319,1,,2,0
6,29,2923,2,1126,290118,320,1,,1,0
6,29,2923,2,1126,290118,321,1,"GO TO HELL",1,0
6,29,2923,2,1126,290120,319,1,,3,0
6,29,2923,2,1126,290120,320,1,,2,0
6,29,2923,2,1126,290120,321,1,,2,0
6,29,2923,1,396,290124,312,1,,1,0
6,29,2923,1,396,290124,319,1,,4,0
6,29,2923,1,396,290124,320,1,,2,0
6,29,2923,1,396,290126,301,1,,2,0
6,29,2923,1,396,290126,302,1,,2,0
6,29,2923,1,396,290126,303,1,,2,0
6,29,2923,1,396,290126,304,1,,2,0
6,29,2923,1,396,290126,305,1,,2,0
6,29,2923,1,396,290126,306,1,,2,0
6,29,2923,1,396,290126,307,1,,2,0
6,29,2923,1,396,290126,308,1,,2,0
6,29,2923,1,396,290126,309,1,,2,0
6,29,2923,1,396,290126,310,1,,2,0
6,29,2923,1,396,290126,311,1,,2,0
6,29,2923,1,396,290126,312,1,,1,0
6,29,2923,1,396,290126,313,1,,2,0
6,29,2923,1,396,290126,314,1,,2,0
6,29,2923,1,396,290126,315,1,,2,0
6,29,2923,1,396,290126,316,1,,2,0
6,29,2923,1,396,290126,317,1,,2,0
6,29,2923,1,396,290126,318,1,,2,0
6,29,2923,1,396,290126,319,1,,1,0
6,29,2923,1,396,290126,320,1,,1,0
6,29,2923,1,396,290126,321,1,,2,0
6,29,2923,1,396,290126,321,2,,2,0
6,29,2923,1,396,290126,321,3,,2,0
6,29,2923,1,396,290126,321,4,,2,0
6,29,2923,1,396,290127,301,1,,2,0
6,29,2923,1,396,290127,302,1,,2,0
6,29,2923,1,396,290127,303,1,,2,0
6,29,2923,1,396,290127,304,1,,2,0
6,29,2923,1,396,290127,305,1,,2,0
6,29,2923,1,396,290127,306,1,,2,0
6,29,2923,1,396,290127,307,1,,2,0
6,29,2923,1,396,290127,308,1,,2,0
6,29,2923,1,396,290127,309,1,,2,0
6,29,2923,1,396,290127,310,1,,2,0
6,29,2923,1,396,290127,311,1,,2,0
6,29,2923,1,396,290127,312,1,,2,0
6,29,2923,1,396,290127,313,1,,2,0
6,29,2923,1,396,290127,314,1,,2,0
6,29,2923,1,396,290127,315,1,,2,0
6,29,2923,1,396,290127,316,1,,2,0
6,29,2923,1,396,290127,317,1,,2,0
6,29,2923,1,396,290127,318,1,,2,0
6,29,2923,1,396,290127,319,1,,1,0
6,29,2923,1,396,290127,320,1,,1,0
6,29,2923,1,396,290127,321,1,,2,0
6,29,2923,1,396,290127,321,2,,2,0
6,29,2923,1,396,290127,321,3,,2,0
6,29,2923,1,396,290127,321,4,,2,0
6,29,2923,1,396,290128,312,1,,3,0
6,29,2923,1,396,290128,319,1,,2,0
6,29,2923,1,396,290128,320,1,,2,0
6,29,2923,1,396,290129,319,1,,2,0
6,29,2923,1,396,290129,320,1,,2,0
6,29,2923,1,396,290130,312,1,,1,0
6,29,2923,1,396,290130,319,1,,4,0
6,29,2923,1,396,290130,320,1,,2,0
6,29,2902,1,1028,290134,319,1,,2,0
6,29,2902,1,1028,290134,320,1,,6,0
6,29,2902,1,1028,290134,321,1,,1,0
6,29,2902,1,1028,290135,306,1,,1,0
6,29,2902,1,1028,290135,312,1,,2,0
6,29,2902,1,1028,290135,314,1,,2,0
6,29,2902,1,1028,290135,315,1,,2,0
6,29,2902,1,1028,290135,316,1,,2,0
6,29,2902,1,1028,290135,317,1,,2,0
6,29,2902,1,1028,290135,318,1,,2,0
6,29,2902,1,1028,290135,319,1,,2,0
6,29,2902,1,1028,290135,320,1,,2,0
6,29,2902,1,1028,290137,318,1,,3,0
6,29,2902,1,1028,290137,319,1,,3,0
6,29,2920,1,1210,290151,319,1,,3,0
6,29,2920,1,1210,290151,320,1,,1,0
6,29,2920,1,1210,290152,319,1,,2,0
6,29,2920,1,1210,290152,320,1,,2,0
6,29,2920,1,1210,290153,319,1,,5,0
6,29,2920,1,1210,290153,320,1,,5,0
6,29,2920,1,1210,290154,319,1,,2,0
6,29,2920,1,1210,290154,320,1,,1,0
6,29,2920,1,1210,290158,319,1,,4,0
6,29,2920,1,1210,290158,320,1,,2,0
6,29,2914,1,214,290161,319,1,,1,0
6,29,2914,1,214,290161,320,1,,1,0
6,29,2914,1,214,290161,321,1,,1,0
6,29,2914,1,214,290162,312,1,,2,0
6,29,2914,1,214,290162,319,1,,6,0
6,29,2914,1,214,290162,320,1,,8,0
6,29,2914,1,214,290165,319,1,,3,0
6,29,2914,1,214,290165,320,1,,4,0
6,29,2914,1,214,290166,319,1,,5,0
6,29,2914,1,214,290166,320,1,,5,0
6,29,2914,1,214,290167,312,1,,1,0
6,29,2914,1,214,290167,319,1,,3,0
6,29,2914,1,214,290167,320,1,,3,0
6,29,2914,1,214,290167,321,1,,1,0
6,29,2914,1,214,290168,319,1,,4,0
6,29,2914,1,214,290168,320,1,,3,0
6,29,2914,1,214,290169,319,1,,4,0
6,29,2914,1,214,290169,320,1,,3,0
6,29,2914,1,214,290170,318,1,,2,0
6,29,2914,1,214,290170,319,1,,2,0
6,29,2920,2,1628,290172,319,1,,4,0
6,29,2920,2,1628,290172,320,1,,3,0
6,29,2920,2,1628,290173,319,1,,6,0
6,29,2920,2,1628,290173,320,1,,5,0
6,29,2920,2,1628,290174,319,,,0,1
6,29,2920,2,1628,290174,320,,,0,1
6,29,2920,2,1628,290175,319,1,,2,0
6,29,2920,2,1628,290175,320,1,,1,0
6,29,2920,2,1628,290176,319,1,,4,0
6,29,2920,2,1628,290176,320,1,,2,0
6,29,2920,2,1628,290177,319,1,,2,0
6,29,2920,2,1628,290178,319,1,,2,0
6,29,2920,2,1628,290178,320,1,,1,0
6,29,2920,2,1628,290178,321,1,"FILE",1,0
6,29,2920,2,1628,290179,308,1,,2,0
6,29,2920,2,1628,290179,319,1,,4,0
6,29,2920,2,1628,290179,320,1,,2,0
6,29,2920,2,1628,290180,319,1,,5,0
6,29,2920,2,1628,290180,320,1,,6,0
6,30,3018,2,914,300021,319,1,,2,0
6,30,3018,2,914,300021,320,1,,1,0
6,30,3018,2,914,300021,321,1,,1,0
6,30,3018,2,914,300022,319,1,,3,0
6,30,3018,2,914,300022,320,1,,6,0
6,30,3018,2,914,300024,319,1,,2,0
6,30,3018,2,914,300024,320,1,,3,0
6,30,3018,2,914,300025,319,1,,2,0
6,30,3018,2,914,300025,320,1,,2,0
6,30,3018,2,914,300026,319,1,,3,0
6,30,3018,2,914,300026,320,1,,3,0
6,30,3018,2,914,300027,319,1,,4,0
6,30,3018,2,914,300027,320,1,,4,0
6,30,3018,2,914,300030,319,1,,4,0
6,30,3018,2,914,300030,320,1,,2,0
6,30,3012,2,334,300032,318,1,,2,0
6,30,3012,2,334,300032,319,1,,6,0
6,30,3012,2,334,300032,320,1,,4,0
6,30,3012,2,334,300033,319,1,,9,0
6,30,3012,2,334,300033,320,1,,9,0
6,30,3012,2,334,300034,301,1,,2,0
6,30,3012,2,334,300034,302,1,,2,0
6,30,3012,2,334,300034,303,1,,2,0
6,30,3012,2,334,300034,304,1,,2,0
6,30,3012,2,334,300034,305,1,,2,0
6,30,3012,2,334,300034,306,1,,2,0
6,30,3012,2,334,300034,307,1,,2,0
6,30,3012,2,334,300034,319,1,,6,0
6,30,3012,2,334,300034,320,1,,6,0
6,30,3012,2,334,300035,318,1,,3,0
6,30,3012,2,334,300035,319,1,,4,0
6,30,3012,2,334,300035,320,1,,4,0
6,30,3012,2,334,300036,301,1,,2,0
6,30,3012,2,334,300036,302,1,,2,0
6,30,3012,2,334,300036,303,1,,2,0
6,30,3012,2,334,300036,304,1,,2,0
6,30,3012,2,334,300036,305,1,,2,0
6,30,3012,2,334,300036,306,1,,2,0
6,30,3012,2,334,300036,307,1,,2,0
6,30,3012,2,334,300036,308,1,,2,0
6,30,3012,2,334,300036,309,1,,2,0
6,30,3012,2,334,300036,310,1,,2,0
6,30,3012,2,334,300036,311,1,,2,0
6,30,3012,2,334,300036,312,1,,2,0
6,30,3012,2,334,300036,313,1,,2,0
6,30,3012,2,334,300036,314,1,,2,0
6,30,3012,2,334,300036,315,1,,2,0
6,30,3012,2,334,300036,316,1,,2,0
6,30,3012,2,334,300036,317,1,,2,0
6,30,3012,2,334,300036,318,1,,2,0
6,30,3012,2,334,300036,319,1,,6,0
6,30,3012,2,334,300036,320,1,,4,0
6,30,3012,2,334,300037,319,1,,7,0
6,30,3012,2,334,300037,320,1,,7,0
6,30,3012,2,334,300038,312,1,,1,0
6,30,3012,2,334,300038,318,1,,1,0
6,30,3012,2,334,300038,319,1,,4,0
6,30,3012,2,334,300038,320,1,,4,0
6,30,3012,2,334,300039,319,1,,3,0
6,30,3012,2,334,300039,320,1,,4,0
6,30,3014,2,120,300041,319,1,,1,0
6,30,3014,2,120,300041,320,1,,1,0
6,30,3014,2,120,300042,319,1,,4,0
6,30,3014,2,120,300042,320,1,,3,0
6,30,3014,2,120,300043,306,1,,1,0
6,30,3014,2,120,300043,312,1,,2,0
6,30,3014,2,120,300043,319,1,,8,0
6,30,3014,2,120,300043,320,1,,8,0
6,30,3014,2,120,300044,319,1,,6,0
6,30,3014,2,120,300044,320,1,,8,0
6,30,3014,2,120,300045,319,1,,2,0
6,30,3014,2,120,300045,320,1,,2,0
6,30,3014,2,120,300045,321,1,"Go to Hell",3,0
6,30,3014,2,120,300046,319,1,,8,0
6,30,3014,2,120,300046,320,1,,8,0
6,30,3014,2,120,300047,312,1,,1,0
6,30,3014,2,120,300047,319,1,,4,0
6,30,3014,2,120,300047,320,1,,4,0
6,30,3014,2,120,300047,321,1,"Go to Hell",1,0
6,30,3014,2,120,300048,306,1,,1,0
6,30,3014,2,120,300048,319,1,,4,0
6,30,3014,2,120,300048,320,1,,2,0
6,30,3014,2,120,300048,321,1,,2,0
6,30,3014,2,120,300049,319,1,,3,0
6,30,3014,2,120,300049,320,1,,3,0
6,30,3014,2,120,300050,308,1,,1,0
6,30,3014,2,120,300050,312,1,,1,0
6,30,3014,2,120,300050,319,1,,6,0
6,30,3014,2,120,300050,320,1,,4,0
6,30,3014,2,120,300050,321,1,"sickle",2,0
6,30,3030,1,946,300151,319,1,,4,0
6,30,3030,1,946,300151,320,1,,6,0
6,30,3030,1,946,300152,319,1,,2,0
6,30,3030,1,946,300152,320,1,,2,0
6,30,3030,1,946,300153,319,1,,4,0
6,30,3030,1,946,300154,319,1,,2,0
6,30,3030,1,946,300154,320,1,,3,0
6,30,3030,1,946,300156,319,1,,5,0
6,30,3030,1,946,300156,320,1,,4,0
6,30,3030,1,946,300158,319,1,,3,0
6,30,3030,1,946,300158,320,1,,3,0
6,30,3016,1,390,300164,319,1,,2,0
6,30,3016,1,390,300164,320,1,,2,0
6,30,3023,2,622,300171,319,1,,1,0
6,30,3023,2,622,300171,320,1,,1,0
6,30,3023,2,622,300172,319,1,,1,0
6,30,3023,2,622,300172,320,1,,1,0
6,30,3023,2,622,300175,319,1,,5,0
6,30,3023,2,622,300175,320,1,,4,0
6,30,3023,2,622,300176,319,1,,1,0
6,30,3023,2,622,300177,319,1,,2,0
6,30,3023,2,622,300177,320,1,,2,0
6,30,3023,2,622,300178,319,1,,6,0
6,30,3023,2,622,300178,320,1,,6,0
6,30,3023,2,622,300180,319,1,,3,0
6,30,3023,2,622,300180,320,1,,2,0
6,30,3033,2,554,300182,319,1,,2,0
6,30,3033,2,554,300182,320,1,,2,0
6,30,3033,2,554,300183,319,1,,1,0
6,30,3033,2,554,300183,320,1,,1,0
6,30,3033,2,554,300184,319,1,,2,0
6,30,3033,2,554,300184,320,1,,3,0
6,30,3033,2,554,300185,319,1,,3,0
6,30,3033,2,554,300185,320,1,,2,0
6,30,3033,2,554,300186,319,1,,1,0
6,30,3033,2,554,300186,320,1,,1,0
6,30,3033,2,554,300187,319,1,,4,0
6,30,3033,2,554,300187,320,1,,2,0
6,30,3033,2,554,300188,319,1,,1,0
6,30,3033,2,554,300188,320,1,,1,0
6,30,3033,2,554,300189,319,1,,3,0
6,30,3033,2,554,300189,320,1,,2,0
6,30,3033,2,554,300190,319,1,,2,0
6,30,3033,2,554,300190,320,1,,2,0
6,30,3015,2,1688,300191,319,1,,1,0
6,30,3015,2,1688,300191,320,1,,1,0
6,30,3015,2,1688,300192,319,1,,3,0
6,30,3015,2,1688,300192,320,1,,6,0
6,30,3015,2,1688,300193,319,1,,2,0
6,30,3015,2,1688,300193,320,1,,2,0
6,30,3015,2,1688,300194,319,1,,3,0
6,30,3015,2,1688,300194,320,1,,2,0
6,30,3015,2,1688,300195,319,1,,1,0
6,30,3015,2,1688,300195,320,1,,1,0
6,30,3015,2,1688,300196,318,1,,1,0
6,30,3015,2,1688,300196,319,1,,4,0
6,30,3015,2,1688,300196,320,1,,3,0
6,30,3015,2,1688,300197,319,1,,1,0
6,30,3015,2,1688,300197,320,1,,1,0
6,30,3015,2,1688,300198,319,1,,4,0
6,30,3015,2,1688,300198,320,1,,5,0
6,30,3015,2,1688,300199,319,1,,4,0
6,30,3015,2,1688,300199,320,1,,2,0
6,30,3015,2,1688,300200,319,1,,4,0
6,30,3015,2,1688,300200,320,1,,6,0
6,30,3032,2,520,300211,319,1,,1,0
6,30,3032,2,520,300211,320,1,,1,0
6,30,3032,2,520,300212,319,1,,6,0
6,30,3032,2,520,300212,320,1,,7,0
6,30,3032,2,520,300213,319,1,,1,0
6,30,3032,2,520,300213,320,1,,1,0
6,30,3032,2,520,300214,319,1,,2,0
6,30,3032,2,520,300214,320,1,,4,0
6,30,3032,2,520,300215,319,1,,1,0
6,30,3032,2,520,300215,320,1,,1,0
6,30,3032,2,520,300216,319,1,,4,0
6,30,3032,2,520,300216,320,1,,4,0
6,30,3032,2,520,300217,319,1,,4,0
6,30,3032,2,520,300217,320,1,,4,0
6,30,3032,2,520,300218,319,1,,2,0
6,30,3032,2,520,300218,320,1,,2,0
6,30,3032,2,520,300220,319,1,,3,0
6,30,3032,2,520,300220,320,1,,3,0
6,30,3004,2,216,300221,319,1,,2,0
6,30,3004,2,216,300221,320,1,,1,0
6,30,3004,2,216,300223,319,1,,1,0
6,30,3004,2,216,300223,320,1,,1,0
6,30,3004,2,216,300224,319,1,,2,0
6,30,3004,2,216,300224,320,1,,1,0
6,30,3004,2,216,300225,319,1,,3,0
6,30,3004,2,216,300225,320,1,,2,0
6,30,3004,2,216,300226,319,1,,2,0
6,30,3004,2,216,300226,320,1,,6,0
6,30,3004,2,216,300227,319,1,,1,0
6,30,3004,2,216,300227,320,1,,1,0
6,30,3004,2,216,300229,319,1,,1,0
6,30,3004,2,216,300229,320,1,,1,0
6,30,3004,2,216,300230,319,1,,1,0
6,30,3004,2,216,300230,320,1,,2,0
1,31,3105,1,2914,310006,320,1,,3,0
1,31,3105,1,2914,310008,319,1,,1,0
1,31,3105,1,2914,310008,320,1,,3,0
1,31,3101,2,604,310011,320,1,,2,0
1,31,3101,2,604,310012,319,1,,1,0
1,31,3101,2,604,310012,320,1,,4,0
1,31,3101,2,604,310013,319,1,,1,0
1,31,3101,2,604,310013,320,1,,1,0
1,31,3101,2,604,310014,318,1,,1,0
1,31,3101,2,604,310014,319,1,,2,0
1,31,3101,2,604,310014,320,1,,5,0
1,31,3101,2,604,310015,320,1,,2,0
1,31,3101,2,604,310016,319,1,,1,0
1,31,3101,2,604,310016,320,1,,4,0
1,31,3101,2,604,310017,319,1,,2,0
1,31,3101,2,604,310017,320,1,,6,0
1,31,3101,2,604,310019,319,1,,2,0
1,31,3101,2,604,310019,320,1,,7,0
1,31,3101,2,604,310020,319,1,,1,0
1,31,3101,2,604,310020,320,1,,1,0
1,31,3115,2,680,310021,319,1,,1,0
1,31,3115,2,680,310021,320,1,,4,0
1,31,3115,2,680,310022,319,1,,1,0
1,31,3115,2,680,310022,320,1,,7,0
1,31,3115,2,680,310023,319,1,,1,0
1,31,3115,2,680,310023,320,1,,1,0
1,31,3115,2,680,310024,320,1,,4,0
1,31,3115,2,680,310025,319,1,,1,0
1,31,3115,2,680,310025,320,1,,3,0
1,31,3115,2,680,310026,320,1,,2,0
1,31,3115,2,680,310027,319,1,,1,0
1,31,3115,2,680,310027,320,1,,1,0
1,31,3115,2,680,310028,319,1,,3,0
1,31,3115,2,680,310028,320,1,,3,0
1,31,3115,2,680,310029,319,1,,1,0
1,31,3115,2,680,310029,320,1,"BIG HOE",2,0
1,31,3115,2,680,310030,308,1,,1,0
1,31,3115,2,680,310030,318,1,,1,0
1,31,3115,2,680,310030,319,1,,2,0
1,31,3115,2,680,310030,320,1,,4,0
1,31,3111,2,2966,310031,319,1,,2,0
1,31,3111,2,2966,310031,320,1,,7,0
1,31,3111,2,2966,310032,320,1,,10,0
1,31,3111,2,2966,310033,319,1,,1,0
1,31,3111,2,2966,310033,320,1,,7,0
1,31,3111,2,2966,310034,308,1,,1,0
1,31,3111,2,2966,310034,319,1,,1,0
1,31,3111,2,2966,310034,320,1,,5,0
1,31,3111,2,2966,310035,319,1,,2,0
1,31,3111,2,2966,310035,320,1,,2,0
1,31,3111,2,2966,310036,320,1,,10,0
1,31,3111,2,2966,310037,319,1,,1,0
1,31,3111,2,2966,310037,320,1,,3,0
1,31,3111,2,2966,310038,319,1,,2,0
1,31,3111,2,2966,310038,320,1,,4,0
1,31,3111,2,2966,310039,320,1,,7,0
1,31,3111,2,2966,310040,306,1,,1,0
1,31,3111,2,2966,310040,308,1,,2,0
1,31,3111,2,2966,310040,320,1,,6,0
1,31,3107,2,1092,310041,319,1,,2,0
1,31,3107,2,1092,310041,320,1,,3,0
1,31,3107,2,1092,310042,320,1,,2,0
1,31,3107,2,1092,310043,319,1,,2,0
1,31,3107,2,1092,310043,320,1,,5,0
1,31,3107,2,1092,310044,319,1,,1,0
1,31,3107,2,1092,310044,320,1,,3,0
1,31,3107,2,1092,310045,320,1,,2,0
1,31,3107,2,1092,310046,320,1,,1,0
1,31,3107,2,1092,310047,319,1,,2,0
1,31,3107,2,1092,310047,320,1,,4,0
1,31,3107,2,1092,310048,319,1,,1,0
1,31,3107,2,1092,310048,320,1,,5,0
1,31,3107,2,1092,310049,319,1,,1,0
1,31,3107,2,1092,310049,320,1,,2,0
1,31,3107,2,1092,310050,319,1,,2,0
1,31,3107,2,1092,310050,320,1,,2,0
1,31,3107,1,724,310052,310,1,,1,0
1,31,3107,1,724,310055,319,1,,1,0
1,31,3107,1,724,310055,320,1,,10,0
1,31,3107,1,724,310057,320,1,,10,0
1,31,3107,1,724,310059,319,1,,1,0
1,31,3107,1,724,310059,320,1,,3,0
1,31,3107,1,724,310060,320,1,,1,0
1,31,3113,2,332,310061,320,1,,2,0
1,31,3113,2,332,310062,319,1,,2,0
1,31,3113,2,332,310062,320,1,,7,0
1,31,3113,2,332,310063,319,1,,2,0
1,31,3113,2,332,310063,320,1,,6,0
1,31,3113,2,332,310064,319,1,,1,0
1,31,3113,2,332,310064,320,1,,8,0
1,31,3113,2,332,310065,319,1,,1,0
1,31,3113,2,332,310065,320,1,,9,0
1,31,3113,2,332,310066,319,1,,1,0
1,31,3113,2,332,310066,320,1,,5,0
1,31,3113,2,332,310067,319,1,,1,0
1,31,3113,2,332,310067,320,1,,3,0
1,31,3113,2,332,310068,319,1,,1,0
1,31,3113,2,332,310068,320,1,,3,0
1,31,3113,2,332,310069,320,1,,4,0
1,31,3113,2,332,310070,320,1,,6,0
1,31,3109,2,1026,310071,320,1,,7,0
1,31,3109,2,1026,310072,319,1,,1,0
1,31,3109,2,1026,310072,320,1,,3,0
1,31,3109,2,1026,310073,319,1,,2,0
1,31,3109,2,1026,310073,320,1,,7,0
1,31,3109,2,1026,310074,319,1,,1,0
1,31,3109,2,1026,310074,320,1,,6,0
1,31,3109,2,1026,310076,320,1,,1,0
1,31,3109,2,1026,310077,320,1,,1,0
1,31,3109,2,1026,310078,320,1,,2,0
1,31,3109,2,1026,310079,319,1,,1,0
1,31,3109,2,1026,310079,320,1,,6,0
1,31,3109,2,1026,310080,319,1,,2,0
1,31,3109,2,1026,310080,320,1,,9,0
1,31,3112,2,350,310081,319,1,,1,0
1,31,3112,2,350,310081,320,1,,3,0
1,31,3112,2,350,310082,319,1,,1,0
1,31,3112,2,350,310082,320,1,,6,0
1,31,3112,2,350,310083,319,1,,1,0
1,31,3112,2,350,310083,320,1,,3,0
1,31,3112,2,350,310084,319,1,,2,0
1,31,3112,2,350,310084,320,1,,7,0
1,31,3112,2,350,310085,319,1,,1,0
1,31,3112,2,350,310085,320,1,,4,0
1,31,3112,2,350,310086,319,1,,4,0
1,31,3112,2,350,310086,320,1,,2,0
1,31,3112,2,350,310087,319,1,,1,0
1,31,3112,2,350,310087,320,1,,3,0
1,31,3112,2,350,310088,319,1,,1,0
1,31,3112,2,350,310088,320,1,,1,0
1,31,3112,2,350,310089,319,1,,1,0
1,31,3112,2,350,310089,320,1,,9,0
1,31,3112,2,350,310090,319,1,,1,0
1,31,3112,2,350,310090,320,1,,8,0
1,31,3116,2,1344,310091,320,1,,4,0
1,31,3116,2,1344,310092,319,1,,3,0
1,31,3116,2,1344,310092,320,1,,2,0
1,31,3116,2,1344,310093,319,1,,1,0
1,31,3116,2,1344,310093,320,1,,1,0
1,31,3116,2,1344,310094,320,1,,3,0
1,31,3116,2,1344,310095,319,1,,1,0
1,31,3116,2,1344,310095,320,1,,4,0
1,31,3116,2,1344,310096,319,1,,1,0
