"zone","state","lga","sector","ea","hhid","plotid","sa1q2","sa1q3","sa1q4","sa1q5a","sa1q5b","sa1q6","sa1q7a","sa1q7b","sa1q8","sa1q9a","sa1q9b","sa1q9c","sa1q9d","sa1q10c","sa1q11","sa1q12","sa1q13","sa1q14","sa1q15","sa1q16a","sa1q16b","sa1q16c","sa1q16d","sa1q17","sa1q18","sa1q19","sa1q20","sa1q21","sa1q22a","sa1q22b","sa1q22c","sa1q23","sa1q24a","sa1q24b","sa1q24c","sa1q25a","sa1q25b","sa1q26","sa1q27","sa1q28a","sa1q28b","sa1q28c","sa1q29a","sa1q29b","sa1q30","sa1q31a","sa1q31b","sa1q31c","sa1q32","sa1q33","sa1q34a","sa1q34b","sa1q34c","sa1q35a","sa1q35b","sa1q36","sa1q37a","sa1q37b","sa1q37c","sa1q38a","sa1q38b","sa1q38c","sa1q38d","sa1q38e","trackingobs"
1,31,3115,2,680,310025,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310026,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310026,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310027,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310027,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310027,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310028,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310028,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310028,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310028,4,1,1,,,,,,,1,1,4,,1217.8,1104,1,5,,,2,,,,,,0,1,1,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,1,1,2,2,5,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,2,1,2,2,5,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,3,1,2,2,5,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,4,1,2,2,5,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310029,5,1,2,2,5,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310030,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310030,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310030,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3115,2,680,310030,4,1,1,,,,,,,1,1,4,,825.6,1804,1,5,,,2,,,,,,0,1,1,2,,,,,,,,,,1,2050,1,4,,1,,5,500,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310031,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310031,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310031,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310031,4,1,1,,,,,,,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1040,1,4,,4,,2,,1,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310032,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310032,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310032,3,1,1,,,,,,,1,200,4,,3112.5,6003,1,5,,,2,,,,,,0,1,1,2,,,,,,,,,,1,2180,2,4,,1,,3,1500,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,7,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310033,8,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2260,1,4,,1,,6,2500,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,7,1,1,,,,,,,1,1,4,,1823.7,1407,1,5,,,2,,,,,,0,1,1,2,,,,2,,,,,,1,2180,2,4,,1,,2,3000,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310034,8,1,1,,,,,,,1,1,4,,1643.4,1408,1,5,,,2,,,,,,0,1,1,2,,,,,,,,,,1,2180,2,4,,1,,2,3000,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310035,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2180,3,4,,1,,4,1200,1,,1,,0,,,1,,4,6000,1,,,,,,,0
1,31,3111,2,2966,310035,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310035,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310035,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310036,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2180,1,5,,1,,2,300,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310036,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310036,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310037,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310037,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310037,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310037,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310038,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310038,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310038,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310039,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310039,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310039,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,2180,1,4,,1,,3,1750,1,,1,2260,1,4,,1,,3,600,1,,,,,,,0
1,31,3111,2,2966,310039,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310039,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310040,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310040,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310040,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310040,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310040,5,1,1,,,,,,,1,4,4,,3906.1,3805,1,2,,,,,,,,0,0,2,2,2,,,,,,,,,,1,2180,4,4,,1,,3,550,1,,2,,,,,,,,,,,,,,,,0
1,31,3111,2,2966,310040,6,1,1,,,,,,,1,3,4,,1888.4,306,1,2,,,,,,,,0,0,2,2,2,,,,,,,,,,1,2260,3,4,,1,,6,1000,1,,2,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310041,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310042,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310042,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310043,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310044,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310044,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310044,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310045,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310045,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310045,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310046,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310046,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310046,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310046,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310046,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310047,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310047,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310047,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310047,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310047,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310047,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310048,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310048,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310048,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310049,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310049,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310049,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310049,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310049,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310049,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310050,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,2,1092,310050,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310052,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310055,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310057,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310059,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3107,1,724,310060,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310061,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310061,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,6,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310062,7,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310063,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310064,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310064,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310064,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310065,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310065,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310066,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310066,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310066,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310066,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310066,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310067,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310067,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310068,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310068,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310069,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310069,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310070,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310070,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310070,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3113,2,332,310070,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310071,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310071,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310071,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310072,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310072,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310073,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,31,3109,2,1026,310073,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0
