"zone","state","lga","sector","ea","hhid","plotid","sa2q1a1","sa2q1a2","sa2q1a3","sa2q1a4","sa2q1b1","sa2q1b2","sa2q1b3","sa2q1b4","sa2q1c1","sa2q1c2","sa2q1c3","sa2q1c4","sa2q1d1","sa2q1d2","sa2q1d3","sa2q1d4","sa2q2","sa2q3","sa2q4","sa2q5","sa2q6","sa2q7","sa2q8","sa2q9","sa2q10","sa2q11a","sa2q11b","sa2q11c","sa2q12a","sa2q12b","sa2q12c","sa2q13a","sa2q13b","sa2q13c"
6,30,3023,2,622,300178,3,1,4,4,5,5,4,4,4,7,4,4,4,8,4,4,4,,,,,,,,,,,,,0,0,0,,,
6,30,3023,2,622,300178,4,1,4,4,5,5,4,4,4,7,4,4,4,8,4,4,4,,,,,,,,,,,,,0,0,0,,,
6,30,3023,2,622,300178,5,1,4,4,5,5,4,4,4,7,4,4,4,8,4,4,4,,,,,,,,,,,,,0,0,0,,,
6,30,3023,2,622,300180,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6,30,3023,2,622,300180,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6,30,3033,2,554,300182,1,1,20,4,6,2,10,3,6,,,,,,,,,4,2,500,,,,,,,1020,0,,0,0,0,,,
6,30,3033,2,554,300182,2,2,20,3,4,5,20,3,8,,,,,,,,,4,2,500,,,,,,,1120,2,12,0,0,0,,,
6,30,3033,2,554,300183,1,1,4,10,3,2,4,10,3,,,,,,,,,3,1,1000,2,1,800,,,,1020,50,1,1,1,,"N1",,
6,30,3033,2,554,300183,2,1,4,10,3,2,4,10,3,,,,,,,,,3,2,1000,2,2,800,,,,1080,50,1,2,2,,"N2",,
6,30,3033,2,554,300185,1,1,4,28,4,2,4,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,300185,2,1,4,28,4,2,4,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,300186,1,1,4,4,5,1,3,3,4,,,,,,,,,4,2,1000,2,2,700,,,,1080,50,1,2,2,,"N1",,
6,30,3033,2,554,300186,2,1,1,1,2,1,1,1,2,,,,,,,,,1,2,500,2,1,400,,,,1020,50,1,2,1,,"N2",,
6,30,3033,2,554,300186,3,1,1,2,1,1,2,1,1,,,,,,,,,4,1,1000,,,,,,,1120,50,1,1,,,"N3",,
6,30,3033,2,554,300187,1,1,7,3,4,,,,,,,,,,,,,1,10,300,,,,,,,1020,,,0,0,0,,,
6,30,3033,2,554,300187,2,1,7,3,4,,,,,,,,,,,,,1,10,300,,,,,,,1070,,,0,0,0,,,
6,30,3033,2,554,300188,1,1,5,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,300189,1,1,8,5,6,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,300189,2,1,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,300190,1,1,4,5,6,2,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3033,2,554,300190,2,1,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3015,2,1688,300191,1,1,1,6,3,2,1,6,3,,,,,,,,,2,6,1000,,,,,,,1120,6,1,6,,,"N1",,
6,30,3015,2,1688,300192,1,1,4,8,24,,,,,,,,,,,,,6,8,4800,,,,,,,1120,120,1,,,,,,
6,30,3015,2,1688,300193,1,1,4,6,7,2,4,4,5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6,30,3015,2,1688,300194,1,1,8,5,6,,,,,,,,,,,,,4,10,500,,,,,,,,,,,,,,,
6,30,3015,2,1688,300195,1,1,1,5,2,2,1,5,2,,,,,,,,,3,10,3000,,,,,,,1120,50,1,10,,,"N1",,
6,30,3015,2,1688,300196,1,1,4,6,4,2,2,4,2,8,2,4,2,,,,,12,12,500,,,,,,,,,,0,0,0,,,
6,30,3015,2,1688,300197,1,1,1,5,3,1,1,5,3,1,1,5,3,,,,,4,10,1500,2,10,400,,,,1120,20,1,10,10,,"N1",,
6,30,3015,2,1688,300198,1,1,2,3,5,2,2,3,5,,,,,,,,,3,7,3000,,,,,,,,,,,,,,,
6,30,3015,2,1688,300198,3,1,3,3,5,2,2,3,5,,,,,,,,,3,8,3000,2,4,1600,,,,,,,,,,,,
6,30,3015,2,1688,300199,1,2,12,2,7,,,,,,,,,,,,,,,,,,,5,30,1000,,,,0,0,12,"N1",,
6,30,3015,2,1688,300200,1,1,48,7,8,2,48,5,5,,,,,,,,,4,6,3200,,,,,,,1120,100,1,,,,,,
6,30,3015,2,1688,300200,2,1,48,7,8,2,48,5,5,,,,,,,,,,,,3,3,1500,,,,1080,,,,,,,,
6,30,3015,2,1688,300200,3,1,48,7,8,2,48,5,5,,,,,,,,,,,,3,3,1500,,,,1070,,,,,,,,
6,30,3032,2,520,300211,1,1,1,2,3,,,,,,,,,,,,,2,3,500,2,3,400,,,,1120,10,1,3,3,,"N1",,
6,30,3032,2,520,300211,2,1,1,3,2,,,,,,,,,,,,,2,2,500,2,2,400,,,,1080,3,1,2,2,,"N1",,
6,30,3032,2,520,300211,3,1,1,1,1,,,,,,,,,,,,,2,1,500,2,1,400,,,,1020,4,1,1,1,,"N1",,
6,30,3032,2,520,300212,1,1,2,6,10,2,2,6,10,3,2,4,10,7,2,6,10,,,,,,,,,,,,,,,,,,
6,30,3032,2,520,300212,2,1,2,6,10,2,2,6,10,3,2,4,10,7,2,6,10,,,,,,,,,,,,,,,,,,
6,30,3032,2,520,300213,1,1,1,6,3,,,,,,,,,,,,,4,2,1000,1,2,700,,,,1020,5,1,4,2,,"N1",,
6,30,3032,2,520,300213,2,,,,,,,,,,,,,,,,,4,2,1000,1,2,700,,,,1120,4,1,4,2,,"N1",,
6,30,3032,2,520,300214,1,,,,,,,,,,,,,,,,,3,6,2400,2,6,1200,,,,1080,,,,,,,,
6,30,3032,2,520,300215,1,1,1,5,3,1,1,5,3,,,,,,,,,1,6,800,1,4,500,,,,1120,3,1,6,4,,"N1",,
6,30,3032,2,520,300215,2,,,,,,,,,,,,,,,,,1,6,800,1,4,500,,,,1080,6,1,6,4,,"N2",,
6,30,3032,2,520,300216,1,1,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3032,2,520,300216,2,,,,,,,,,,,,,,,,,4,6,500,,,,,,,,,,,,,,,
6,30,3032,2,520,300217,1,1,6,5,7,2,6,5,6,,,,,,,,,4,10,2000,,,,,,,1080,2,12,0,0,0,,,
6,30,3032,2,520,300217,2,1,5,2,7,2,5,2,6,,,,,,,,,2,4,1000,,,,,,,1020,4,12,0,0,0,,,
6,30,3032,2,520,300218,1,1,10,5,5,2,10,5,5,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6,30,3032,2,520,300218,2,2,1,24,5,5,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
6,30,3032,2,520,300220,1,1,52,7,9,2,52,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3032,2,520,300220,2,1,52,7,9,2,52,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3004,2,216,300221,1,1,2,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3004,2,216,300223,1,1,36,3,2,,,,,,,,,,,,,,,,,,,6,3,500,,,,,,,,,
6,30,3004,2,216,300224,1,1,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3004,2,216,300224,2,1,10,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,30,3004,2,216,300225,1,1,3,5,6,2,3,5,3,,,,,,,,,4,4,500,,,,,,,,,,,,,,,
6,30,3004,2,216,300225,2,1,2,5,6,,,,,,,,,,,,,12,12,500,,,,,,,,,,,,,,,
6,30,3004,2,216,300226,1,1,2,6,5,2,2,6,5,4,2,6,5,5,2,6,5,4,4,4000,,,,,,,1080,1,12,0,0,0,,,
6,30,3004,2,216,300226,2,,,,,,,,,,,,,,,,,4,4,4000,,,,,,,1120,5,23,0,0,0,,,
6,30,3004,2,216,300227,1,1,2,3,3,2,2,2,2,,,,,,,,,2,2,1000,,,,,,,1020,50,1,2,,,"N1",,
6,30,3004,2,216,300227,2,1,1,3,3,2,1,2,2,,,,,,,,,2,2,1000,,,,,,,1120,50,1,2,,,"N1",,
6,30,3004,2,216,300229,1,1,1,2,2,,,,,,,,,,,,,1,2,1000,,,,,,,1020,50,1,2,,,"N1",,
6,30,3004,2,216,300229,2,1,1,1,2,,,,,,,,,,,,,1,2,1000,,,,,,,2260,20,1,2,,,"N1",,
6,30,3004,2,216,300229,3,1,1,3,3,,,,,,,,,,,,,1,2,1000,,,,,,,1120,50,1,2,,,"N1",,
6,30,3004,2,216,300230,1,1,4,5,7,1,4,5,7,,,,,,,,,4,10,1200,,,,,,,1120,10,23,0,0,10,"N1",,
6,30,3004,2,216,300230,2,1,1,6,4,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,
1,31,3105,1,2914,310006,1,2,1,3,8,6,1,2,5,,,,,,,,,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3105,1,2914,310008,1,1,,3,10,2,,2,10,3,,3,12,4,,3,12,4,2,1600,7,2,2400,0,0,0,1080,100,1,0,0,0,,,
1,31,3101,2,604,310011,1,1,2,4,7,1,1,3,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3101,2,604,310011,2,2,1,3,2,4,1,2,3,,,,,,,,,,,,,,,,,,1010,,,,,,,,
1,31,3101,2,604,310011,3,3,1,4,2,2,1,1,4,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1120,0,,0,0,0,,,
1,31,3101,2,604,310012,1,1,6,3,6,2,12,6,12,3,4,2,4,4,2,2,4,0,0,0,6,2,6000,0,0,0,1080,0,,0,0,0,,,
1,31,3101,2,604,310012,2,0,6,3,6,0,12,6,12,0,4,2,4,0,2,2,2,0,0,0,6,2,3000,0,0,0,2220,0,,0,0,0,,,
1,31,3101,2,604,310012,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3101,2,604,310013,1,1,2,6,,,,,,,,,,,,,,0,0,0,4,2,3000,0,0,0,2180,0,,0,0,0,,,
1,31,3101,2,604,310014,1,1,1,1,6,2,1,1,5,,,,,,,,,6,2,6000,10,4,4000,0,0,0,2180,0,,0,0,0,,,
1,31,3101,2,604,310014,2,1,1,2,4,2,1,2,3,,,,,,,,,6,2,6000,10,4,4000,0,0,0,2181,0,,0,0,0,,,
1,31,3101,2,604,310014,3,1,1,3,3,2,1,3,6,,,,,,,,,6,2,6000,10,4,4000,0,0,0,1080,0,,0,0,0,,,
1,31,3101,2,604,310014,4,1,1,1,5,2,1,1,4,,,,,,,,,6,2,6000,10,4,4000,0,0,0,1120,0,,0,0,0,,,
1,31,3101,2,604,310014,5,1,1,2,5,2,1,1,6,,,,,,,,,6,2,6000,10,4,4000,0,0,0,1110,0,,0,0,0,,,
1,31,3101,2,604,310014,6,1,1,1,4,2,1,1,3,,,,,,,,,6,2,6000,10,4,4000,0,0,0,2260,0,,0,0,0,,,
1,31,3101,2,604,310015,1,1,1,2,8,,,,,,,,,,,,,0,0,0,2,1,400,0,0,0,2180,1,,0,0,0,,,
1,31,3101,2,604,310016,1,1,1,6,8,2,1,6,5,,,,,,,,,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3101,2,604,310017,1,1,8,5,4,2,10,5,10,4,5,2,6,,,,,0,0,0,4,1,1600,0,0,0,1080,50,1,0,0,0,,,
1,31,3101,2,604,310017,2,1,8,5,4,2,10,5,10,4,5,2,6,,,,,0,0,0,4,1,1600,0,0,0,2180,0,,0,0,0,,,
1,31,3101,2,604,310019,1,1,32,4,2,2,40,6,32,3,12,3,4,4,20,2,3,0,0,0,11,1,1000,0,0,0,1080,50,12,0,0,0,,,
1,31,3101,2,604,310019,2,1,32,4,3,2,40,6,36,3,12,3,4,4,20,2,3,0,0,0,11,2,2200,0,0,0,1080,50,12,0,0,0,,,
1,31,3101,2,604,310019,3,1,32,4,4,2,40,6,36,3,12,3,4,4,20,2,3,0,0,0,11,1,1000,0,0,0,1080,50,12,0,0,0,,,
1,31,3101,2,604,310019,4,1,32,5,2,2,42,6,30,3,12,3,4,4,20,2,3,0,0,0,11,2,2200,0,0,0,1080,50,12,0,0,0,,,
1,31,3101,2,604,310020,1,1,1,1,10,2,1,1,10,,,,,,,,,2,1,600,2,1,600,0,0,0,2180,0,,0,0,0,,,
1,31,3115,2,680,310021,1,2,26,4,6,,,,,,,,,,,,,2,2,2000,4,2,2000,0,0,0,2010,0,,0,0,0,,,
1,31,3115,2,680,310021,2,2,26,4,6,,,,,,,,,,,,,2,2,3000,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3115,2,680,310021,3,2,26,4,6,,,,,,,,,,,,,3,2,3000,4,2,2000,0,0,0,1100,0,,0,0,0,,,
1,31,3115,2,680,310022,1,1,1,2,5,2,1,2,4,6,1,2,2,7,1,2,2,0,0,0,5,1,0,0,0,0,2140,0,,0,0,0,,,
1,31,3115,2,680,310022,2,1,2,2,12,2,2,3,6,6,2,2,4,7,2,2,2,0,0,0,0,0,0,0,0,0,1080,200,13,0,0,0,"N1",,
1,31,3115,2,680,310022,3,1,1,1,6,2,1,1,3,6,1,1,2,7,1,1,2,0,0,0,12,1,0,0,0,0,1080,50,31,0,0,0,"N2",,
1,31,3115,2,680,310022,4,1,1,2,5,2,1,2,3,6,1,2,1,7,1,2,1,0,0,0,13,2,0,0,0,0,2010,0,,0,0,0,,,
1,31,3115,2,680,310022,5,1,1,1,4,2,1,1,4,6,1,1,2,7,1,1,2,0,0,0,0,0,0,0,0,0,2010,0,,0,0,0,,,
1,31,3115,2,680,310022,6,1,1,1,4,2,1,1,3,6,1,1,2,7,1,1,2,0,0,0,7,1,0,0,0,0,2181,50,31,0,0,0,"N2",,
1,31,3115,2,680,310022,7,1,1,2,5,2,1,2,3,6,1,2,1,7,1,2,2,0,0,0,7,1,0,0,0,0,2181,50,31,0,0,0,"N2",,
1,31,3115,2,680,310022,8,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,0,,0,0,0,,,
1,31,3115,2,680,310023,1,1,2,12,6,2,2,12,5,3,2,12,6,4,2,12,6,,,,14,2,700,,,,2180,0,,0,,,,,
1,31,3115,2,680,310023,2,1,1,1,8,2,1,1,6,3,1,1,8,4,1,1,8,,,,14,2,700,,,,1080,0,,0,,,,,
1,31,3115,2,680,310023,3,1,1,1,8,2,1,1,6,3,1,1,8,4,1,1,8,,,,14,2,700,,,,2010,0,,0,,,,,
1,31,3115,2,680,310023,4,1,1,1,8,2,1,1,6,3,1,1,8,4,1,1,8,,,,14,2,700,,,,1080,0,,0,,,,,
1,31,3115,2,680,310023,5,1,1,1,7,2,1,1,6,3,1,1,7,4,1,1,7,,,,14,2,700,,,,2260,0,,0,,,,,
1,31,3115,2,680,310024,1,1,1,1,3,2,1,1,3,3,1,1,2,4,1,1,2,0,0,0,0,0,0,0,0,0,2180,0,,5,10,,,,
1,31,3115,2,680,310024,2,1,1,1,3,2,1,1,3,3,1,1,2,4,1,1,2,0,0,0,0,0,0,0,0,0,2010,0,,5,10,,,,
1,31,3115,2,680,310024,3,1,1,1,3,2,1,1,3,3,1,1,2,4,1,1,2,0,0,0,0,0,0,0,0,0,1080,0,,5,10,,,,
1,31,3115,2,680,310025,1,1,1,2,4,2,1,2,4,3,1,2,4,,,,,3,2,750,3,2,500,,,,1080,,,,,,,,
1,31,3115,2,680,310025,2,1,1,1,4,2,1,2,4,3,1,2,4,,,,,3,2,750,3,2,500,,,,1080,,,,,,,,
1,31,3115,2,680,310026,1,1,1,3,12,,,,,,,,,,,,,,,,1,2,600,,,0,,,,,,,,,
1,31,3115,2,680,310026,2,1,1,4,12,,,,,,,,,,,,,,,,1,4,600,,,0,,,,,,,,,
1,31,3115,2,680,310027,1,1,1,6,3,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,,,,,,,
1,31,3115,2,680,310027,2,1,1,6,3,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180,0,,,,,,,
1,31,3115,2,680,310027,3,1,1,6,3,2,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,0,,,,,,,
1,31,3115,2,680,310028,1,1,1,3,5,2,1,4,6,3,1,2,4,4,1,2,5,0,0,0,6,3,1500,0,0,0,1100,100,1,0,2,0,,,"N2"
1,31,3115,2,680,310028,2,1,4,3,5,2,1,4,6,3,1,2,4,4,1,2,5,0,0,0,6,3,1500,0,0,0,2180,100,1,0,2,0,,,"N2"
1,31,3115,2,680,310028,3,1,4,3,5,2,1,4,6,3,1,2,4,4,1,2,5,0,0,0,6,3,1500,0,0,0,1080,100,1,0,2,0,,,"N2"
1,31,3115,2,680,310029,1,1,8,20,5,5,8,10,3,,,,,,,,,0,0,0,0,0,0,0,0,0,1080,0,,0,2,0,"N1",,
1,31,3115,2,680,310029,2,1,8,20,5,,,,,,,,,,,,,1,1,300,0,0,0,0,0,0,2040,0,,0,0,0,,,
1,31,3115,2,680,310029,3,1,8,20,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2181,0,,0,0,0,,,
1,31,3115,2,680,310029,4,1,8,20,5,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1040,0,,0,0,0,,,
1,31,3115,2,680,310029,5,1,8,20,5,,,,,,,,,,,,,1,1,500,0,0,0,0,0,0,1110,0,,0,0,0,,,
1,31,3115,2,680,310030,1,1,1,2,8,2,1,3,8,3,1,2,6,4,1,3,8,0,0,0,0,0,0,0,0,0,2071,,,,,,,,
1,31,3115,2,680,310030,2,5,1,3,6,7,1,4,5,,,,,,,,,0,0,0,0,0,0,0,0,0,2030,,,,,,,,
1,31,3115,2,680,310030,3,8,1,3,4,9,1,2,4,,,,,,,,,0,0,0,0,0,0,0,0,0,1080,,,,,,,,
1,31,3111,2,2966,310031,1,1,3,4,5,2,4,5,6,3,4,5,6,4,4,5,5,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310031,2,1,2,2,4,2,3,2,6,3,5,5,6,4,4,5,4,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310031,3,1,2,3,6,2,4,2,4,3,5,5,6,4,5,5,5,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310031,4,1,4,4,3,2,2,3,3,3,2,5,6,4,3,5,3,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310032,1,1,26,6,12,2,26,6,10,3,6,1,8,4,6,1,4,6,2,3000,10,2,4000,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310032,2,1,26,6,12,2,26,6,10,3,6,1,8,4,6,1,4,6,2,3000,10,2,4000,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310032,3,1,26,6,12,2,26,6,10,3,6,1,8,4,6,1,4,6,2,3000,10,2,4000,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310033,1,1,26,6,12,2,20,5,10,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310033,2,1,26,6,12,2,20,5,10,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,2260,0,,0,0,0,,,
1,31,3111,2,2966,310033,3,1,26,6,12,2,20,5,10,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310033,4,1,26,6,12,2,20,5,10,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310033,5,1,52,12,24,2,40,10,11,3,24,4,8,4,24,4,4,0,0,0,24,2,4800,0,0,0,1010,0,,0,0,0,,,
1,31,3111,2,2966,310033,6,1,26,6,12,2,20,5,1,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310033,7,1,26,6,12,2,20,5,1,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310033,8,1,26,6,12,2,20,5,1,3,12,2,4,4,12,2,4,0,0,0,12,1,4800,0,0,0,2220,0,,0,0,0,,,
1,31,3111,2,2966,310034,1,1,1,3,8,2,2,3,8,3,1,4,10,,,,,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310034,2,1,1,3,6,2,2,3,5,3,1,4,6,,,,,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310034,3,1,1,3,4,2,2,3,3,3,1,2,4,,,,,0,0,0,0,0,0,0,0,0,2260,0,,0,0,0,,,
1,31,3111,2,2966,310034,4,1,1,3,4,2,2,3,3,3,1,2,4,,,,,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310034,5,1,1,3,4,2,2,3,3,,,,,,,,,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310034,6,1,1,3,4,2,2,3,3,,,,,,,,,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310034,7,1,1,3,4,2,2,3,3,1,3,5,,,,,,0,0,0,0,0,0,0,0,0,2260,0,,0,0,0,,,
1,31,3111,2,2966,310034,8,1,1,3,4,2,2,3,3,1,3,5,,,,,,0,,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310035,1,1,2,14,6,2,2,14,6,,,,,,,,,0,,0,4,14,1600,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310035,2,1,2,12,12,2,2,12,12,0,0,0,0,0,0,0,0,0,,0,8,12,1600,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310035,3,1,2,14,6,2,2,14,6,0,0,0,0,0,0,0,0,0,,0,6,1,2400,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310036,1,1,26,4,6,2,26,4,5,3,12,3,4,4,3,1,6,20,2,1000,10,2,1000,0,0,0,1080,500,1,0,0,0,,,
1,31,3111,2,2966,310036,2,1,26,4,6,2,26,4,5,3,12,3,4,4,3,1,6,20,2,1000,10,2,1000,0,0,0,2180,500,1,0,0,0,,,
1,31,3111,2,2966,310036,3,1,22,4,6,2,26,4,5,3,12,3,4,4,3,1,6,20,2,1000,10,2,1000,0,0,0,1080,500,1,0,0,0,,,
1,31,3111,2,2966,310037,1,1,1,7,10,2,1,7,8,3,1,7,10,4,1,7,10,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310037,2,1,1,5,10,2,1,5,8,3,1,5,10,4,1,5,10,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310037,3,1,1,1,8,2,1,1,8,3,1,1,8,4,1,1,8,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310037,4,1,1,3,10,2,1,3,8,3,1,3,10,4,1,3,10,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310038,1,1,26,6,12,2,24,5,10,3,12,2,6,4,6,2,5,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310038,2,1,26,6,12,2,24,5,10,3,12,2,6,4,6,2,5,0,0,0,0,0,0,0,0,0,2220,0,,0,0,0,,,
1,31,3111,2,2966,310038,3,1,13,6,12,2,24,5,8,3,12,2,6,4,6,2,5,0,0,0,0,0,0,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310039,1,1,1,2,9,2,1,2,5,3,1,0,2,,,,,0,0,0,8,1,3200,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310039,2,1,,1,8,2,,1,5,3,,1,3,,,,,0,0,0,1,1,400,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310039,3,1,,2,9,2,,2,4,3,,2,2,,,,,0,0,0,5,1,2000,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310039,4,1,,1,10,2,,1,6,3,,1,2,,,,,0,0,0,1,1,400,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310039,5,1,,2,8,2,,2,6,3,,2,2,,,,,0,0,0,1,1,400,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310040,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,9600,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310040,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,13000,0,0,0,2180,0,,0,0,0,,,
1,31,3111,2,2966,310040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,25000,0,0,0,1080,0,,0,0,0,,,
1,31,3111,2,2966,310040,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10000,20,1,15000,0,0,0,1080,0,,0,0,0,,,
1,31,3107,2,1092,310041,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2100,1,,,,,,,,,,,
1,31,3107,2,1092,310041,2,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2100,1,,,,,,,,,,,
1,31,3107,2,1092,310041,3,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2100,1,0,0,,,,,,,,,
1,31,3107,2,1092,310041,4,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2100,1,0,0,,,,,,,,,
1,31,3107,2,1092,310041,5,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,2100,1,0,0,,,,,,,,,
1,31,3107,2,1092,310041,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1,31,3107,2,1092,310042,1,1,24,3,5,2,24,3,5,3,16,3,2,4,16,3,5,0,0,0,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3107,2,1092,310042,2,1,24,1,3,2,24,1,1,3,16,1,1,4,16,1,1,0,0,0,0,0,0,0,0,0,1050,0,,0,0,0,,,
1,31,3107,2,1092,310043,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070,0,,0,0,0,,,
1,31,3107,2,1092,310043,2,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,0,,0,0,0,,,
1,31,3107,2,1092,310043,3,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,0,,0,0,0,,,
1,31,3107,2,1092,310043,4,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,,0,0,0,,,
1,31,3107,2,1092,310044,1,1,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,5,8,800,0,0,0,0,0,0,1080,0,,0,0,0,,,
1,31,3107,2,1092,310044,2,1,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,5,7,700,0,0,0,0,0,0,1070,0,,0,0,0,,,
