"zone","state","lga","sector","ea","hhid","item_cd","item_seq","sa4q2","sa4q3","sa4q4","sa4q5a","sa4q5b","sa4q5c","sa4q6","sa4q7","sa4q8","trackingobs"
2,34,3405,2,456,340035,320,1,1,2,200,2,3,6,2,,,0
2,34,3405,2,456,340035,320,2,1,3,200,2,3,6,2,,,0
2,34,3405,2,456,340035,320,3,1,4,500,2,3,6,2,,,0
2,34,3405,2,456,340036,319,1,1,2,500,2,11,5,2,,,0
2,34,3405,2,456,340036,319,2,1,4,400,1,2,4,2,,,0
2,34,3405,2,456,340036,319,3,1,5,400,1,3,4,2,,,0
2,34,3405,2,456,340036,320,1,1,2,400,3,,,2,,,0
2,34,3405,2,456,340036,320,2,1,2,400,4,,,2,,,0
2,34,3405,2,456,340036,320,3,1,2,400,5,,,2,,,0
2,34,3405,2,456,340036,320,4,1,2,400,6,,,2,,,0
2,34,3405,2,456,340036,320,5,1,2,400,12,,,2,,,0
2,34,3405,2,456,340036,320,6,1,5,300,1,,,2,,,0
2,34,3405,2,456,340036,320,7,1,5,300,2,,,2,,,0
2,34,3405,2,456,340036,320,8,1,5,300,11,,,2,,,0
2,34,3405,2,456,340037,312,1,1,1,8000,2,3,,2,,,0
2,34,3405,2,456,340037,319,1,1,2,700,2,3,,2,,,0
2,34,3405,2,456,340037,320,1,1,1,600,2,3,,2,,,0
2,34,3405,2,456,340038,318,1,1,3,3000,2,,,2,,,0
2,34,3405,2,456,340038,319,1,1,2,100,2,,,2,,,0
2,34,3405,2,456,340038,320,1,1,3,150,2,,,2,,,0
2,34,3405,2,456,340039,319,1,1,1,550,12,,,2,,,0
2,34,3405,2,456,340039,319,2,1,1,550,16,,,2,,,0
2,34,3405,2,456,340039,319,3,1,3,450,2,,,2,,,0
2,34,3405,2,456,340039,319,4,1,3,450,9,,,2,,,0
2,34,3405,2,456,340039,319,5,1,4,400,10,,,2,,,0
2,34,3405,2,456,340039,319,6,1,7,300,1,,,2,,,0
2,34,3405,2,456,340039,319,7,1,7,300,3,4,,2,,,0
2,34,3405,2,456,340039,320,1,1,3,350,5,,,2,,,0
2,34,3405,2,456,340039,320,2,1,3,350,12,,,2,,,0
2,34,3405,2,456,340039,320,3,1,4,300,1,,,2,,,0
2,34,3405,2,456,340039,320,4,1,4,300,3,,,2,,,0
2,34,3405,2,456,340039,320,5,1,4,300,4,,,2,,,0
2,34,3405,2,456,340039,320,6,1,4,300,10,,,2,,,0
2,34,3405,2,456,340039,320,7,2,2,400,1,,,2,,,0
2,34,3405,2,456,340039,320,8,2,2,400,5,,,2,,,0
2,34,3405,2,456,340039,320,9,9,2,400,9,,,2,,,0
2,34,3405,2,456,340039,320,10,9,2,400,11,,,2,,,0
2,34,3405,2,456,340039,320,11,9,2,400,12,,,2,,,0
2,34,3405,2,456,340039,320,12,16,1,500,3,,,2,,,0
2,34,3405,2,456,340039,320,13,16,1,500,4,,,2,,,0
2,34,3405,2,456,340039,320,14,16,2,400,16,,,2,,,0
2,34,3405,2,456,340040,319,1,1,1,700,,,,2,,,0
2,34,3405,2,456,340040,320,1,1,1,500,,,,2,,,0
2,34,3410,2,42,340041,319,1,1,1,600,,,,2,,,0
2,34,3410,2,42,340041,320,1,1,1,900,,,,2,,,0
2,34,3410,2,42,340043,319,1,1,1,700,9,10,,2,,,0
2,34,3410,2,42,340043,320,1,1,1,500,9,10,,2,,,0
2,34,3410,2,42,340044,319,1,1,0,800,1,3,,2,,,0
2,34,3410,2,42,340044,320,1,1,0,250,1,3,,2,,,0
2,34,3410,2,42,340045,319,1,,1,400,,,,2,,,0
2,34,3410,2,42,340045,319,2,,2,500,,,,2,,,0
2,34,3410,2,42,340045,320,1,,0,1000,,,,2,,,0
2,34,3410,2,42,340045,320,2,,2,450,,,,2,,,0
2,34,3410,2,42,340045,320,3,,3,600,,,,2,,,0
2,34,3410,2,42,340046,319,1,1,2,600,,,,2,,,0
2,34,3410,2,42,340046,320,1,1,1,600,,,,2,,,0
2,34,3410,2,42,340047,319,1,1,3,300,1,3,8,2,,,0
2,34,3410,2,42,340047,320,1,1,1,300,1,3,8,2,,,0
2,34,3410,2,42,340047,320,2,1,2,250,1,3,8,2,,,0
2,34,3410,2,42,340048,319,1,1,2,150,1,8,9,2,,,0
2,34,3410,2,42,340048,320,1,1,1,300,1,8,9,2,,,0
2,34,3410,2,42,340049,319,1,1,3,600,1,,,2,,,0
2,34,3410,2,42,340049,320,1,1,0,300,1,,,2,,,0
2,34,3410,2,42,340049,320,2,1,1,200,1,,,2,,,0
2,34,3410,2,42,340050,319,1,1,2,200,1,7,,2,,,0
2,34,3410,2,42,340050,319,2,1,4,600,1,7,,2,,,0
2,34,3410,2,42,340050,320,1,,1,250,1,7,,2,,,0
2,34,3410,2,42,340050,320,2,1,0,300,1,7,,2,,,0
2,34,3410,2,42,340050,320,3,1,1,250,1,7,,2,,,0
2,34,3412,2,156,340051,319,1,1,3,700,4,10,,2,,,0
2,34,3412,2,156,340051,319,2,1,5,500,3,8,9,2,,,0
2,34,3412,2,156,340051,319,3,1,7,300,1,2,7,2,,,0
2,34,3412,2,156,340051,320,1,1,1,400,10,,,2,,,0
2,34,3412,2,156,340051,320,2,1,2,350,6,,,2,,,0
2,34,3412,2,156,340051,320,3,1,2,350,7,,,2,,,0
2,34,3412,2,156,340051,320,4,1,2,350,8,,,2,,,0
2,34,3412,2,156,340051,320,5,1,2,350,9,,,2,,,0
2,34,3412,2,156,340051,320,6,1,5,250,1,,,2,,,0
2,34,3412,2,156,340051,320,7,1,5,250,2,,,2,,,0
2,34,3412,2,156,340051,320,8,1,5,250,3,,,2,,,0
2,34,3412,2,156,340051,320,9,1,5,250,4,,,2,,,0
2,34,3412,2,156,340051,320,10,1,5,250,5,,,2,,,0
2,34,3412,2,156,340052,319,1,1,4,500,1,,,2,,,0
2,34,3412,2,156,340052,320,1,1,2,300,1,,,2,,,0
2,34,3412,2,156,340052,320,2,1,2,300,2,,,2,,,0
2,34,3412,2,156,340052,320,3,1,2,300,3,,,2,,,0
2,34,3412,2,156,340053,319,1,1,1,200,1,2,,2,,,0
2,34,3412,2,156,340053,320,1,1,2,300,1,2,,2,,,0
2,34,3412,2,156,340054,319,1,1,3,400,1,2,,2,,,0
2,34,3412,2,156,340054,320,1,1,2,250,1,1,,2,,,0
2,34,3412,2,156,340054,320,2,1,2,250,1,2,,2,,,0
2,34,3412,2,156,340054,320,3,1,3,200,1,2,,2,,,0
2,34,3412,2,156,340055,319,1,1,2,800,1,2,,2,,,0
2,34,3412,2,156,340055,320,1,1,1,800,1,2,,2,,,0
2,34,3412,2,156,340056,319,1,1,2,900,1,,,2,,,0
2,34,3412,2,156,340056,320,1,1,2,700,1,,,2,,,0
2,34,3412,2,156,340056,320,2,1,3,200,1,,,2,,,0
2,34,3412,2,156,340057,319,1,1,2,800,1,,,2,,,0
2,34,3412,2,156,340057,319,2,1,5,500,1,,,2,,,0
2,34,3412,2,156,340057,319,3,1,10,200,1,2,,2,,,0
2,34,3412,2,156,340057,320,1,1,3,300,1,3,,2,,,0
2,34,3412,2,156,340057,320,2,1,3,300,1,4,,2,,,0
2,34,3412,2,156,340057,320,3,1,3,300,1,9,,2,,,0
2,34,3412,2,156,340057,320,4,1,5,150,1,3,,2,,,0
2,34,3412,2,156,340057,320,5,1,5,150,1,5,,2,,,0
2,34,3412,2,156,340057,320,6,1,5,150,1,9,,2,,,0
2,34,3412,2,156,340057,320,7,1,5,150,1,10,,2,,,0
2,34,3412,2,156,340057,320,8,2,1,400,2,,,2,,,0
2,34,3412,2,156,340057,320,9,2,3,300,2,4,,2,,,0
2,34,3412,2,156,340058,319,1,1,4,500,1,,,2,,,0
2,34,3412,2,156,340058,320,1,1,1,300,1,,,2,,,0
2,34,3412,2,156,340058,320,2,1,4,200,1,,,2,,,0
2,34,3412,2,156,340059,319,1,1,2,700,2,,,2,,,0
2,34,3412,2,156,340059,319,2,1,4,500,1,,,2,,,0
2,34,3412,2,156,340059,320,1,1,2,300,1,,,2,,,0
2,34,3412,2,156,340059,320,2,1,2,300,2,,,2,,,0
2,34,3412,2,156,340060,319,1,1,4,800,1,2,,2,,,0
2,34,3412,2,156,340060,320,1,1,4,700,1,2,,2,,,0
2,34,3412,2,156,340060,320,2,1,5,1000,1,2,,2,,,0
2,34,3413,2,262,340061,319,1,1,6,300,1,,,2,,,0
2,34,3413,2,262,340061,320,1,1,3,300,,,,2,,,0
2,34,3413,2,262,340061,320,2,1,3,300,1,,,2,,,0
2,34,3413,2,262,340061,320,3,1,3,300,2,,,2,,,0
2,34,3413,2,262,340061,320,4,1,3,300,3,,,2,,,0
2,34,3413,2,262,340062,319,1,1,2,150,1,2,7,2,,,0
2,34,3413,2,262,340062,320,1,1,2,200,1,2,7,2,,,0
2,34,3413,2,262,340063,319,1,1,2,150,1,2,,2,,,0
2,34,3413,2,262,340063,320,1,1,3,200,1,2,,2,,,0
2,34,3413,2,262,340064,319,1,1,4,500,1,,,2,,,0
2,34,3413,2,262,340064,320,1,1,2,400,1,,,2,,,0
2,34,3413,2,262,340064,320,2,1,3,400,8,,,2,,,0
2,34,3413,2,262,340064,320,3,1,4,300,2,,,2,,,0
2,34,3413,2,262,340064,320,4,1,4,300,3,,,2,,,0
2,34,3413,2,262,340065,319,1,1,4,600,1,,,2,,,0
2,34,3413,2,262,340065,319,2,1,4,600,2,,,2,,,0
2,34,3413,2,262,340065,320,1,1,0,500,1,,,2,,,0
2,34,3413,2,262,340065,320,2,1,0,500,2,,,2,,,0
2,34,3413,2,262,340065,320,3,1,3,300,3,,,2,,,0
2,34,3413,2,262,340065,320,4,1,3,300,4,,,2,,,0
2,34,3413,2,262,340065,320,5,1,3,300,5,,,2,,,0
2,34,3413,2,262,340065,320,6,1,3,300,6,,,2,,,0
2,34,3413,2,262,340066,319,1,1,2,900,1,2,,2,,,0
2,34,3413,2,262,340066,320,1,1,2,600,1,2,,2,,,0
2,34,3413,2,262,340067,319,1,1,2,800,1,,,2,,,0
2,34,3413,2,262,340067,319,2,1,6,400,1,2,3,2,,,0
2,34,3413,2,262,340067,320,1,1,2,400,1,,,2,,,0
2,34,3413,2,262,340067,320,2,1,4,250,2,,,2,,,0
2,34,3413,2,262,340067,320,3,1,4,250,3,,,2,,,0
2,34,3413,2,262,340068,319,1,1,3,700,1,1,,2,,,0
2,34,3413,2,262,340068,320,1,1,2,500,1,1,,2,,,0
2,34,3413,2,262,340069,319,1,1,4,800,1,2,,2,,,0
2,34,3413,2,262,340069,320,1,1,3,700,1,2,,2,,,0
2,34,3413,2,262,340070,319,1,1,2,800,1,2,,2,,,0
2,34,3413,2,262,340070,320,1,1,3,500,1,2,,2,,,0
2,34,3403,2,198,340071,319,1,1,3,100,2,3,4,2,,,0
2,34,3403,2,198,340071,320,1,1,2,200,2,3,4,2,,,0
2,34,3403,2,198,340072,319,1,1,2,150,1,2,3,2,,,0
2,34,3403,2,198,340072,320,1,1,2,300,1,2,3,2,,,0
2,34,3403,2,198,340073,319,1,1,1,150,1,3,4,2,,,0
2,34,3403,2,198,340073,320,1,1,2,250,1,3,4,2,,,0
2,34,3403,2,198,340074,319,1,1,3,250,1,3,7,2,,,0
2,34,3403,2,198,340074,319,2,1,4,150,1,3,1,2,,,0
2,34,3403,2,198,340074,320,1,1,3,400,1,3,7,2,,,0
2,34,3403,2,198,340075,319,1,1,1,150,1,2,,2,,,0
2,34,3403,2,198,340075,320,1,1,2,300,1,2,,2,,,0
2,34,3403,2,198,340076,319,1,1,2,150,1,2,3,2,,,0
2,34,3403,2,198,340076,320,1,1,1,400,1,2,3,2,,,0
2,34,3403,2,198,340077,319,1,1,1,150,1,2,3,2,,,0
2,34,3403,2,198,340077,320,1,1,3,200,1,2,3,2,,,0
2,34,3403,2,198,340078,319,1,1,1,150,1,2,3,2,,,0
2,34,3403,2,198,340078,320,1,1,2,250,1,2,3,2,,,0
2,34,3403,2,198,340079,319,1,1,3,150,1,3,4,2,,,0
2,34,3403,2,198,340079,320,1,1,2,200,1,3,4,2,,,0
2,34,3403,2,198,340080,319,1,1,4,100,2,3,4,2,,,0
2,34,3403,2,198,340080,320,1,1,2,200,2,3,4,2,,,0
2,34,3408,2,870,340081,319,1,1,4,200,,,,2,,,0
2,34,3408,2,870,340081,320,1,1,1,1000,,,,2,,,0
2,34,3408,2,870,340081,320,2,1,2,500,,,,2,,,0
2,34,3408,2,870,340081,320,3,1,5,350,,,,2,,,0
2,34,3408,2,870,340084,319,1,1,4,600,1,6,,2,,,0
2,34,3408,2,870,340084,320,1,1,1,400,1,2,6,2,,,0
2,34,3408,2,870,340084,320,2,1,2,300,1,2,6,2,,,0
2,34,3408,2,870,340085,319,1,1,1,700,1,,,2,,,0
2,34,3408,2,870,340085,319,2,1,2,500,1,,,2,,,0
2,34,3408,2,870,340085,320,1,1,0,350,1,,,2,,,0
2,34,3408,2,870,340085,320,2,1,1,300,1,,,2,,,0
2,34,3408,2,870,340086,319,1,1,1,300,,,,2,,,0
2,34,3408,2,870,340086,319,2,1,3,200,,,,2,,,0
2,34,3408,2,870,340086,320,1,1,0,1000,,,,2,,,0
2,34,3408,2,870,340086,320,2,1,2,400,,,,2,,,0
2,34,3408,2,870,340086,320,3,1,3,300,,,,2,,,0
2,34,3408,2,870,340086,320,4,1,5,300,,,,2,,,0
2,34,3408,2,870,340087,319,1,1,2,800,1,,,2,,,0
2,34,3408,2,870,340087,319,2,1,4,500,1,,,2,,,0
2,34,3408,2,870,340087,320,1,1,1,350,1,,,2,,,0
2,34,3408,2,870,340087,320,2,1,2,300,1,,,2,,,0
2,34,3408,2,870,340087,320,3,1,3,300,1,,,2,,,0
2,34,3408,2,870,340088,319,1,1,1,500,,,,,,,0
2,34,3408,2,870,340088,319,2,1,2,400,,,,,,,0
2,34,3408,2,870,340088,319,3,1,3,150,7,8,,2,,,0
2,34,3408,2,870,340088,319,4,1,6,200,7,8,,2,,,0
2,34,3408,2,870,340088,320,1,1,0,600,,,,,,,0
2,34,3408,2,870,340088,320,2,1,1,400,,,,,,,0
2,34,3408,2,870,340088,320,3,1,3,200,,,,,,,0
2,34,3408,2,870,340088,320,4,1,4,300,,,,,,,0
2,34,3408,2,870,340089,319,1,1,2,700,3,4,,2,,,0
2,34,3408,2,870,340089,320,1,1,1,600,3,4,,2,,,0
2,35,3503,1,54,350003,318,1,1,10,1000,3,4,,2,,,0
2,35,3503,1,54,350003,320,1,1,5,500,3,4,,2,,,0
2,35,3503,1,54,350004,320,1,1,2,250,,,,,,,0
2,35,3503,1,54,350006,319,1,1,2,150,1,5,7,2,,,0
2,35,3503,1,54,350006,320,1,1,3,250,1,6,7,2,,,0
2,35,3503,1,54,350006,320,2,1,4,100,1,5,7,2,,,0
2,35,3503,1,54,350009,320,1,1,3,200,3,4,8,2,,,0
2,35,3507,2,746,350011,320,1,1,2,450,1,,,2,,,0
2,35,3507,2,746,350012,319,1,1,2,200,1,7,5,2,,,0
2,35,3507,2,746,350012,319,2,1,3,150,1,3,2,2,,,0
2,35,3507,2,746,350012,320,1,1,3,250,1,4,5,2,,,0
2,35,3507,2,746,350012,320,2,1,5,150,1,7,,2,,,0
2,35,3507,2,746,350012,320,3,1,7,100,1,3,5,2,,,0
2,35,3507,2,746,350012,320,4,1,7,100,1,4,,2,,,0
2,35,3507,2,746,350014,319,1,1,0,100,1,,,2,,,0
2,35,3507,2,746,350014,320,1,1,0,300,1,,,2,,,0
2,35,3507,2,746,350014,321,1,1,0,350,1,,,2,,,0
2,35,3507,2,746,350015,314,1,1,1,300,1,,,2,,,0
2,35,3507,2,746,350015,320,1,1,1,200,1,,,2,,,0
2,35,3507,2,746,350015,321,1,1,1,250,1,,,2,,,0
2,35,3507,2,746,350016,319,1,1,96,500,3,4,5,2,,,0
2,35,3507,2,746,350016,320,1,1,70,200,3,4,5,2,,,0
2,35,3507,2,746,350017,312,1,1,5,1000,1,2,,,,,0
2,35,3507,2,746,350017,320,1,1,3,200,1,2,,,,,0
2,35,3507,2,746,350017,321,1,1,2,100,1,2,,,,,0
2,35,3507,2,746,350018,320,1,1,2,300,3,9,5,2,,,0
2,35,3507,2,746,350020,319,1,1,0,200,1,,,2,,,0
2,35,3507,2,746,350020,320,1,1,0,150,1,,,2,,,0
2,35,3515,2,316,350021,310,1,1,5,2000,3,,,2,,,0
2,35,3515,2,316,350021,320,1,1,0,700,2,3,6,2,,,0
2,35,3515,2,316,350022,310,1,1,3,2000,1,,,2,,,0
2,35,3515,2,316,350022,320,1,1,2,140,1,,,2,,,0
2,35,3515,2,316,350022,321,1,1,2,100,1,,,2,,,0
2,35,3515,2,316,350023,302,1,1,8,7000,1,,,1,2000,1,0
2,35,3515,2,316,350023,319,1,1,8,300,1,,,2,,,0
2,35,3515,2,316,350023,320,1,1,7,250,1,,,2,,,0
2,35,3515,2,316,350024,319,1,1,10,100,1,,,2,,,0
2,35,3515,2,316,350024,319,2,1,10,800,1,,,2,,,0
2,35,3515,2,316,350024,321,1,1,10,120,1,,,2,,,0
2,35,3515,2,316,350025,310,1,1,10,4000,3,4,,1,5000,5,0
2,35,3515,2,316,350025,320,1,1,0,380,2,5,3,2,,,0
2,35,3515,2,316,350026,310,1,1,5,2000,1,3,4,2,,,0
2,35,3515,2,316,350026,319,1,1,2,200,1,3,4,2,,,0
2,35,3515,2,316,350026,319,2,1,3,150,1,3,4,2,,,0
2,35,3515,2,316,350026,320,1,1,3,130,1,3,4,2,,,0
2,35,3515,2,316,350026,320,2,1,5,500,1,3,4,2,,,0
2,35,3515,2,316,350027,319,1,1,0,300,1,2,3,2,,,0
2,35,3515,2,316,350027,320,1,1,0,400,1,2,3,2,,,0
2,35,3515,2,316,350028,319,1,1,10,150,1,,,2,,,0
2,35,3515,2,316,350028,320,1,1,10,250,1,,,2,,,0
2,35,3515,2,316,350029,310,1,1,3,2500,1,,,2,,,0
2,35,3515,2,316,350029,320,1,1,2,15,1,,,2,,,0
2,35,3515,2,316,350029,320,2,1,2,150,1,,,2,,,0
2,35,3515,2,316,350029,320,3,1,3,100,1,,,2,,,0
2,35,3515,2,316,350029,321,1,1,3,500,1,,,2,,,0
2,35,3515,2,316,350030,310,1,1,4,3500,,,,2,,,0
2,35,3515,2,316,350030,320,1,1,2,200,,,,2,,,0
2,35,3516,2,1632,350031,320,1,1,9,200,3,4,,2,,,0
2,35,3516,2,1632,350032,320,1,1,10,520,1,,,2,,,0
2,35,3516,2,1632,350034,310,1,,2,150,1,,,2,,,0
2,35,3516,2,1632,350034,319,1,1,4,150,1,,,2,,,0
2,35,3516,2,1632,350034,320,1,1,3,200,1,,,2,,,0
2,35,3516,2,1632,350036,319,1,1,1,2010,1,,,2,,,0
2,35,3516,2,1632,350036,320,1,1,1,650,1,,,2,,,0
2,35,3516,2,1632,350037,310,1,1,1,10000,4,,,1,20000,14,0
2,35,3516,2,1632,350037,320,1,1,9,200,1,4,,2,,,0
2,35,3516,2,1632,350038,319,1,1,2,250,1,,,2,,,0
2,35,3516,2,1632,350038,320,1,1,1,150,1,,,2,,,0
2,35,3516,2,1632,350039,319,1,1,10,500,,,,2,,,0
2,35,3516,2,1632,350040,319,1,1,2,150,1,,,2,,,0
2,35,3516,2,1632,350040,320,1,1,4,130,1,,,2,,,0
2,35,3516,2,1632,350040,321,1,1,4,100,1,,,2,,,0
2,35,3506,2,1040,350041,319,1,1,2,200,1,,,2,,,0
2,35,3506,2,1040,350041,320,1,1,3,180,1,,,2,,,0
2,35,3506,2,1040,350041,320,2,1,3,200,1,,,2,,,0
2,35,3506,2,1040,350043,320,1,1,10,500,1,,,2,,,0
2,35,3506,2,1040,350043,321,1,1,10,200,1,,,2,,,0
2,35,3506,2,1040,350044,320,1,1,10,250,1,,,2,,,0
2,35,3506,2,1040,350045,310,1,1,9,5000,3,4,,2,,,0
2,35,3506,2,1040,350045,320,1,1,10,250,3,4,,2,,,0
2,35,3506,2,1040,350048,320,1,1,10,120,1,,,2,,,0
2,35,3506,2,1040,350048,321,1,1,10,200,1,,,2,,,0
2,35,3506,2,1040,350049,320,1,1,10,200,,,,,,,0
2,35,3506,2,1040,350050,319,1,1,4,150,1,3,,2,,,0
2,35,3506,2,1040,350050,320,1,1,2,120,1,3,,2,,,0
2,35,3511,2,1646,350053,320,1,1,2,200,1,,,2,,,0
2,35,3511,2,1646,350054,303,1,1,3,3000,1,3,4,2,,,0
2,35,3511,2,1646,350054,320,1,1,2,200,1,3,4,2,,,0
2,35,3511,2,1646,350054,320,2,1,3,130,1,3,4,2,,,0
2,35,3511,2,1646,350054,320,3,1,3,140,1,3,4,2,,,0
2,35,3511,2,1646,350056,320,1,1,10,200,1,,,2,,,0
2,35,3511,2,1646,350056,321,1,1,10,150,1,,,2,,,0
2,35,3511,2,1646,350057,303,1,1,3,2700,1,,,2,,,0
2,35,3511,2,1646,350057,320,1,1,4,130,1,3,,2,,,0
2,35,3511,2,1646,350057,320,2,1,4,150,1,3,,2,,,0
2,35,3511,2,1646,350057,321,1,1,3,100,1,3,,2,,,0
2,35,3511,2,1646,350057,321,2,1,3,130,1,3,,2,,,0
2,35,3511,2,1646,350059,319,1,1,10,300,1,,,2,,,0
2,35,3511,2,1646,350059,321,1,1,10,250,1,,,2,,,0
2,35,3511,2,1646,350060,319,1,1,2,180,1,3,,,,,0
2,35,3511,2,1646,350060,320,1,1,3,130,1,3,,,,,0
2,35,3513,2,576,350061,320,1,1,10,800,1,2,,,,,0
2,35,3513,2,576,350061,321,1,1,10,300,1,,,,,,0
2,35,3513,2,576,350062,319,1,1,10,400,1,1,1,2,,,0
2,35,3513,2,576,350062,320,1,1,22,500,1,2,3,2,,,0
2,35,3513,2,576,350064,320,1,1,2,200,1,4,10,2,,,0
2,35,3513,2,576,350064,320,2,1,3,180,1,4,10,2,,,0
2,35,3513,2,576,350064,320,3,1,4,150,1,4,10,2,,,0
2,35,3513,2,576,350064,320,4,1,4,150,1,44,10,2,,,0
2,35,3513,2,576,350065,320,1,1,3,200,1,1,,2,,,0
2,35,3513,2,576,350066,320,1,1,10,4000,1,,,2,,,0
2,35,3513,2,576,350068,320,1,1,2,250,1,,,2,,,0
2,35,3513,2,576,350068,320,2,1,3,200,1,,,2,,,0
2,35,3513,2,576,350068,321,1,1,3,150,1,,,2,,,0
2,35,3513,2,576,350069,320,1,1,0,200,1,2,3,2,,,0
2,35,3513,2,576,350070,320,1,20,1,7000,1,2,1,2,,2,0
2,35,3501,2,1228,350081,320,1,1,2,180,1,3,4,2,,,0
2,35,3501,2,1228,350081,320,2,1,3,150,1,3,4,2,,,0
2,35,3501,2,1228,350081,320,3,1,4,100,1,3,4,2,,,0
2,35,3501,2,1228,350082,320,1,1,2,250,1,3,,2,,,0
2,35,3501,2,1228,350083,308,1,1,10,25000,1,,,2,,,0
2,35,3501,2,1228,350083,312,1,1,10,5000,1,,,2,,,0
2,35,3501,2,1228,350083,320,1,1,10,2500,1,,,2,,,0
2,35,3501,2,1228,350085,320,1,1,1,200,1,5,8,2,,,0
2,35,3501,2,1228,350085,320,2,1,2,150,1,5,8,2,,,0
2,35,3501,2,1228,350085,320,3,1,3,130,1,5,8,2,,,0
2,35,3501,2,1228,350085,321,1,1,1,241,1,5,8,2,,,0
2,35,3501,2,1228,350085,321,2,1,2,200,1,5,8,2,,,0
2,35,3501,2,1228,350085,321,3,1,3,160,1,5,8,2,,,0
2,35,3501,2,1228,350087,308,1,1,10,27000,1,,,2,,,0
2,35,3501,2,1228,350087,312,1,1,10,5000,1,,,2,,,0
2,35,3501,2,1228,350087,320,1,1,10,2500,1,,,2,,,0
2,35,3501,2,1228,350088,319,1,1,20,300,1,2,3,2,,,0
2,35,3501,2,1228,350088,320,1,1,20,500,1,2,3,2,,,0
2,35,3501,2,1228,350089,320,1,1,3,170,1,3,4,2,,,0
2,35,3501,2,1228,350089,321,1,1,2,150,1,3,4,2,,,0
2,35,3501,1,702,350092,320,1,1,2,180,,,,2,,,0
2,35,3501,1,702,350095,314,1,1,2,12000,1,,,2,,,0
2,35,3501,1,702,350095,316,1,1,3,6000,1,,,2,,,0
2,35,3501,1,702,350095,319,1,1,0,300,1,,,2,,,0
2,35,3501,1,702,350095,320,1,1,2,500,1,,,2,,,0
2,35,3501,1,702,350096,320,1,1,3,180,,,,2,,,0
2,35,3501,1,702,350097,320,1,1,10,2400,1,,,2,,,0
2,35,3501,1,702,350097,321,1,1,10,900,1,,,2,,,0
2,35,3509,2,1310,350101,320,1,1,10,2000,1,3,5,2,,,0
2,35,3509,2,1310,350101,321,1,1,10,1000,1,4,5,2,,,0
2,35,3509,2,1310,350103,310,1,1,20,8000,,,,2,,,0
2,35,3509,2,1310,350103,320,1,1,1,300,,,,2,,,0
2,35,3509,2,1310,350104,320,1,1,10,250,1,,,2,,,0
2,35,3509,2,1310,350104,321,1,1,10,150,1,,,2,,,0
2,35,3509,2,1310,350105,319,1,1,3,800,1,2,3,2,,,0
2,35,3509,2,1310,350105,320,1,1,3,500,1,2,3,2,,,0
2,35,3509,2,1310,350106,310,1,,10,6000,,,,2,,,0
2,35,3509,2,1310,350106,320,1,,1,200,3,,,2,,,0
2,35,3509,2,1310,350107,319,1,1,2,300,1,3,4,2,,,0
2,35,3509,2,1310,350107,319,2,1,3,200,1,3,4,2,,,0
2,35,3509,2,1310,350107,320,1,1,1,220,1,3,4,2,,,0
2,35,3509,2,1310,350107,320,2,1,2,170,1,3,4,2,,,0
2,35,3509,2,1310,350107,320,3,1,3,140,1,3,4,2,,,0
2,35,3509,2,1310,350107,320,4,1,3,170,1,3,4,2,,,0
2,35,3509,2,1310,350107,321,1,1,1,150,1,3,4,2,,,0
2,35,3509,2,1310,350107,321,2,1,1,200,11,3,4,2,,,0
2,35,3509,2,1310,350108,320,1,1,2,200,,,,2,,,0
2,35,3509,2,1310,350109,319,1,1,13,300,1,4,,2,,,0
2,35,3509,2,1310,350109,320,1,1,2,250,1,4,,2,,,0
2,35,3509,2,1310,350110,320,1,1,2,200,1,3,4,2,,,0
2,35,3509,2,1310,350110,320,2,1,3,150,1,3,4,2,,,0
2,35,3509,2,1310,350110,320,3,1,4,100,1,3,4,2,,,0
2,35,3509,2,2276,350111,319,1,1,10,300,1,3,4,2,,,0
2,35,3509,2,2276,350111,320,1,1,10,200,1,3,4,2,,,0
2,35,3509,2,2276,350112,320,1,1,3,170,1,3,,2,,,0
2,35,3509,2,2276,350113,320,1,1,10,200,1,,,2,,,0
2,35,3509,2,2276,350114,310,1,1,3,4000,1,3,4,2,,,0
2,35,3509,2,2276,350114,319,1,1,4,500,1,3,4,2,,,0
2,35,3509,2,2276,350114,320,1,1,3,0,1,3,4,2,,,0
2,35,3509,2,2276,350115,320,1,1,10,1200,1,2,3,2,,,0
2,35,3509,2,2276,350115,321,1,1,10,1200,1,2,3,2,,,0
2,35,3509,2,2276,350116,320,1,1,3,170,1,3,4,2,,,0
2,35,3509,2,2276,350116,320,2,1,3,200,1,3,4,2,,,0
2,35,3509,2,2276,350117,320,1,1,10,800,1,2,3,2,,,0
2,35,3509,2,2276,350117,321,1,1,10,450,1,2,3,2,,,0
2,35,3509,2,2276,350118,319,1,1,20,1000,1,1,2,2,,,0
2,35,3509,2,2276,350118,320,1,1,20,3000,1,2,9,2,,,0
2,35,3509,2,2276,350119,320,1,1,3,200,1,,,2,,,0
2,35,3509,2,2276,350120,320,1,1,10,300,1,1,1,2,,,0
2,35,3509,2,2276,350120,321,1,1,10,200,1,1,1,2,,,0
2,35,3504,2,1288,350121,310,1,1,11,20000,3,,,2,,,0
2,35,3504,2,1288,350121,320,1,1,3,180,3,,,2,,,0
2,35,3504,2,1288,350125,320,1,1,2,200,1,3,4,2,,,0
2,35,3504,2,1288,350125,320,2,1,3,170,1,3,4,2,,,0
