"zone","state","lga","sector","ea","hhid","animal_cd","sa6q1a","sa6q1b","sa6q2","sa6q3","sa6q4a","sa6q4b","sa6q5a","sa6q5b","sa6q6","sa6q7","sa6q8a","sa6q8b","sa6q9","sa6q10","sa6q11","sa6q12","sa6q13","sa6q14a","sa6q14b","sa6q15","sa6q16","sa6q17","sa6q18","sa6q19","sa6q20a","sa6q20b","sa6q21","sa6q22","sa6q23","sa6q24a1","sa6q24a2","sa6q24a3","sa6q25a1","sa6q25a2","sa6q25a3","sa6q26","sa6q27a","sa6q27b","sa6q28a","sa6q28b","sa6q28c","sa6q28d","trackingobs"
1,25,2502,2,728,250060,110,1,,5,8000,1,,2,3,2,,,,6,0,0,0,,,,0,0,0,0,,,,0,0,1,9,,,,,,0,,,,,,,0
1,25,2502,2,728,250060,114,1,,20,600,1,,2,3,2,,,,10,0,0,0,,,,4,0,3,0,,,,0,2,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250065,110,1,,2,8000,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250065,114,1,,11,600,1,,1,2,2,,,,12,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250067,110,1,,10,8500,1,,2,5,2,,,,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250067,114,1,,10,700,1,,2,5,2,,,,14,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250068,105,1,,3,120000,1,,1,2,1,12,5,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250068,106,1,,3,120000,1,,1,2,1,12,5,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250068,110,1,,3,6000,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250069,106,1,,5,50000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250069,110,1,,4,8000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250070,110,1,,8,5000,1,,1,,2,,,,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250070,112,1,,5,7000,6,,6,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,25,2511,2,1424,250070,114,1,,15,700,1,,1,,2,,,,8,0,0,0,,,,0,0,0,0,,,,0,10,2,,,,,,,0,,,,,,,0
1,26,2618,2,1276,260021,106,1,,2,90000,1,,1,2,2,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260021,111,1,,14,8000,1,,1,2,2,,,,1,0,0,0,,,,,,,7,56000,"N1",,,2,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260022,102,1,,2,80000,1,,1,,1,8,3,,0,0,0,12,,,,0,0,0,2,180000,"N1",,0,0,2,,,,,,,,,,,,,,0
1,26,2618,2,1276,260023,114,1,,8,600,1,,1,2,2,,,,4,0,0,0,,,,0,0,0,1,600,"N2",,0,0,2,,,,,,,,,,,,,,0
1,26,2618,2,1276,260023,122,1,,3,1200,1,,1,2,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2618,2,1276,260024,107,1,,1,90000,1,,1,3,2,,,,0,0,0,1,75000,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2618,2,1276,260024,111,1,,4,12000,1,,1,3,2,,,,0,0,0,1,5000,"N2",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2618,2,1276,260024,114,1,,12,600,1,,2,8,2,,,,8,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,,,0,,,,,,,0
1,26,2618,2,1276,260029,107,1,,3,8000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,1,100000,"N1",,,,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260029,114,1,,27,450,1,,1,,2,,,,8,0,,,,,,2,,,5,450,"N1",,,5,,,,,,,,,,,,,,,0
1,26,2618,2,1276,260029,115,1,,12,800,1,,1,,2,,,,,,,,,,,,,,5,800,"N1",,,2,,,,,,,,,,,,,,,0
1,26,2618,2,494,260031,111,1,,7,7000,1,,1,,2,,,,2,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2618,2,494,260031,114,1,,25,600,1,,1,,2,,,,19,,,,,,,,,,,,,,,6,2,,,,,,,,,,,,,,0
1,26,2618,2,494,260034,110,1,,1,7000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,494,260034,112,1,,2,9000,2,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2618,2,494,260034,114,1,,9,300,2,,2,,2,,,,5,,,,,,,,,,5,1500,"N1",,,,,,,,,,,,,,,,,,0
1,26,2618,2,494,260039,118,1,,,800,1,,1,,2,,,,8,,,,,,,,,,4,3200,"N1",,,4,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260051,105,1,,120,150000,1,,1,,2,,,,2,,,,,,,,,,2,280000,"N1",,,,2,,,,,,,0,,,,,,,0
1,26,2615,2,2196,260051,110,1,,23,4000,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260051,111,1,,4,9000,1,,1,,2,,,,,0,,,,,,,,,1,9000,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2196,260052,105,1,,23,1,1,,,,2,,,,4,,,,,,,,,,2,200000,"N1",,,,,,,,,,,18,"N1",,,,,,0
1,26,2615,2,2196,260052,110,1,,10,1,1,,,,2,,,,5,,,,,,,,,,4,24000,"N1",,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260052,114,1,,33,1,1,,,,2,,,,8,,,,,,,,,,10,5000,"N1",,,5,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260053,105,1,,88,130000,1,,1,,2,,,,14,0,,,,,,,,,5,600000,"N1",,,,,,,,,,,50,"N1",,4,,,,0
1,26,2615,2,2196,260053,110,1,,17,5000,1,,1,,2,,,,6,0,,,,,,,,,2,12000,"N1",,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260054,105,1,,188,120000,1,,1,,2,,,,18,0,,,,,,,,,,,,,,,2,,,,,,,150,"N1",,4,,,,0
1,26,2615,2,2196,260055,105,1,,20,100000,1,,1,,2,,,,,,,,,,,,,,2,150000,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2196,260055,110,1,,13,5000,1,,1,,2,,,,,,,,,,,,,,1,5000,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2196,260055,111,1,,15,17000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2196,260056,105,1,,52,70000,1,,1,,2,,,,3,0,,,,,,,,,1,80000,"N1",,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260056,110,1,,14,4000,1,,1,,2,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260056,111,1,,4,8000,1,,1,,,,,,,0,,,,,,,,,,16000,"N1",,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260057,105,1,,43,160000,1,,,,2,,,,,,,,,,,,,,1,120000,"N1",,,,2,,,,,,,0,,,,,,,0
1,26,2615,2,2196,260057,110,1,,13,7000,1,,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2196,260057,111,1,,4,15000,1,,,,2,,,,,,,,,,,,,,1,16000,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2196,260057,114,1,,7,400,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260058,105,1,,63,70000,1,,1,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260058,110,1,,35,4000,1,,1,,2,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260058,111,1,,3,2000,1,,1,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260059,105,1,,25,70000,1,,1,,2,,,,0,0,,,,,,,,,5,400000,"N1",,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260059,114,1,,13,400,1,,1,,2,,,,0,0,,,,,,,,,2,800,"N1",,,,,,,,,,,,,,,,,,0
1,26,2615,2,2196,260060,105,1,,34,80000,1,,1,,2,,,,3,0,,,,,,,,,,,,,,,2,,,,,,,0,,,,,,,0
1,26,2615,2,2196,260060,110,1,,18,4000,1,,1,,2,,,,4,0,,,,,,,,,,,,,,,2,,,,,,,0,,,,,,,0
1,26,2615,2,2196,260060,111,1,,6,8000,1,,1,,2,,,,1,0,,,,,,,,,,,,,,,2,,,,,,,0,,,,,,,0
1,26,2615,2,2196,260060,114,1,,30,400,1,,1,,2,,,,10,0,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2178,260061,110,1,,5,5000,1,2,1,2,2,,,,2,,,,,,,,,,2,10000,"N1",,,1,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260063,114,1,,6,500,1,2,1,2,2,,,,5,0,,,,,,,,,4,2000,"N1",,,3,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260063,118,1,,11,800,1,2,1,2,2,,,,8,0,,,,,,,,,5,4000,"N1",,,2,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260064,114,1,,8,400,1,2,1,2,2,,,,5,,,,,,,,,,4,2000,"N1",,,3,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260065,110,1,,2,4000,1,,1,,2,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260067,106,1,,1,95000,,,4,,2,,,,,,,,,,,,,,2,210000,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2178,260067,111,1,,1,30000,,,2,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2615,2,2178,260069,110,1,,1,,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260069,111,1,,1,,2,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260069,114,1,,4,,2,,1,,2,,,,2,0,0,,0,,,0,0,,,,,,0,,,,,,,,,,,,,,,,0
1,26,2615,2,2178,260070,111,1,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260071,105,1,,27,60000,1,,1,,2,,,,,,,,,,,,,,1,46000,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260071,110,1,,18,5000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260071,111,1,,13,10000,1,,1,,2,,,,2,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260071,114,1,,53,400,1,,1,,2,,,,14,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260071,120,1,,3,300,1,,1,,2,,,,,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260072,105,1,,10,60000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260072,110,1,,5,4000,1,,1,,2,,,,,,,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260072,111,1,,4,8000,1,,1,,2,,,,2,,,,,,,,,0,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260073,105,1,,44,80000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260073,110,1,,14,4000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260073,111,1,,23,8000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260074,105,1,,29,80000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260074,110,1,,10,5000,1,,1,,2,,,,,,,,,,,,,3,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260074,111,1,,20,1000,1,,1,,2,,,,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260075,105,1,,22,80000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260075,110,1,,10,4000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260075,111,1,,20,1000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260076,105,1,,33,105000,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260076,110,1,,23,6500,1,,1,,2,,,,,,,,,,,,,,1,6500,"N1",,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260076,111,1,,13,11500,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,101,1,,10,55000,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,102,1,,10,33000,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,103,1,,5,28500,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,105,1,,10,135000,1,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,110,1,,18,5500,1,,1,,2,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,111,1,,29,12000,1,,1,,2,,,,,,,,,,,,,,,12000,,,,,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,114,1,,16,500,1,,1,,2,,,,4,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,0
1,26,2621,2,100,260077,120,1,,22,450,1,,1,,2,,,,8,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,0
1,26,2621,2,100,260078,105,1,,90,100000,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260078,110,1,,15,4500,1,,1,,2,,,,2,,,,,,,,,2,2,4500,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260078,111,1,,34,8000,1,,1,,2,,,,5,,,,,,,,,,1,8500,"N1",,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260078,114,1,,40,500,1,,1,,2,,,,14,,,,,,,1,,,1,400,"N1",,,2,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260079,105,1,,1,6,1,,1,,2,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260079,110,1,,1,14,1,,1,,2,,,,6,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260079,114,1,,1,24,1,,1,,2,,,,14,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260080,105,1,,24,90000,1,,1,,2,,,,0,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260080,110,1,,13,4000,1,,1,,2,,,,4,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2621,2,100,260080,114,1,,16,400,1,,1,,2,,,,10,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,0
1,26,2605,2,594,260091,101,1,,2,30000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,2,"N1",,4,,,,0
1,26,2605,2,594,260091,102,1,,2,30000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,2,"N1",,4,,,,0
1,26,2605,2,594,260091,103,1,,5,100000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,5,"N1",,4,,,,0
1,26,2605,2,594,260091,105,1,,6,60000,1,,1,,2,,,,10,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260091,110,1,,4,5000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260091,111,1,,6,8000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260091,114,1,,20,700,1,,1,,2,,,,10,0,0,0,,,,0,0,10,2,2000,"N3",,0,10,1,8,,,10,,,2,,,,,,,0
1,26,2605,2,594,260091,118,1,,30,600,1,,1,,2,,,,0,0,0,0,,,,0,0,0,4,2400,"N3",,0,30,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260092,105,1,,5,50000,1,,,,1,12,2,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,1,"N9",,3,4,6,,0
1,26,2605,2,594,260092,110,1,,4,3000,1,,,,2,,,,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260092,111,1,,6,8000,1,,,,1,24,2,,2,0,0,2,16000,"N5",,0,0,0,1,5000,"N7",,0,,1,4,,,0,0,0,0,,,,,,,0
1,26,2605,2,594,260092,114,1,,5,700,,,,,2,,,,15,0,0,3,2700,"N6",,0,0,0,2,1100,"N8",,0,1,1,1,,,0,0,0,,,,,,,,0
1,26,2605,2,594,260092,118,1,,1,10,1,,,,2,,,,12,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260092,120,1,,1,10,1,,,,2,,,,7,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260093,114,1,,30,800,1,2,2,3,2,,,,6,0,0,0,,,,0,0,0,4,1400,"N1","N3",0,2,2,,,,,,,2,,,,,,,0
1,26,2605,2,594,260093,118,1,,20,1500,1,,2,3,2,,,,2,0,0,0,,,,0,0,2,2,3000,"N1","N3",0,2,2,,,,,,,2,,,,,,,0
1,26,2605,2,594,260094,106,1,,2,25000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,2,"N2",,1,,,,0
1,26,2605,2,594,260094,110,1,,5,3000,1,,1,,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260095,105,1,,1,65000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,0
1,26,2605,2,594,260095,110,1,,8,6000,1,,1,,2,,,,2,0,0,0,,,,0,0,0,3,18000,"N3",,0,,,,,,,,,,,,,,,,0
1,26,2605,2,594,260095,114,1,,15,600,1,,1,,2,,,,12,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0
1,26,2605,2,594,260095,120,1,,8,600,1,,1,,2,,,,0,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0
1,26,2605,2,594,260096,101,1,,3,30000,1,,1,4,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,103,1,,6,50000,1,,1,4,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,104,1,,4,25000,1,,1,4,2,,,,0,0,0,1,30000,"N3",,0,0,0,0,,,,0,,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,105,1,,3,40000,1,,1,4,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,106,1,,1,100000,1,,1,4,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,111,1,,7,10000,1,,1,4,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,118,1,,10,600,1,,1,4,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260096,120,1,,3,600,1,,1,4,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260098,105,1,,10,90000,1,,1,,1,10,5,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260098,110,1,,8,6000,2,7,2,7,2,,,,2,0,0,6,24000,"N2",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260098,111,1,,6,8000,2,7,2,7,2,,,,2,0,0,3,15000,"N2",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260098,114,1,,22,500,2,7,2,7,2,,,,12,0,0,10,4000,"N1",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260098,118,1,,26,600,2,7,2,7,2,,,,16,0,0,10,3500,"N1",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260099,114,1,,10,1000,1,,1,2,2,,,,8,0,0,2,1600,"N5",,0,0,0,0,,,,0,1,2,,,,,,,,,,,,,,0
1,26,2605,2,594,260100,105,1,,20,60000,1,,1,,2,,,,2,1,0,0,,,,0,0,0,2,80000,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260100,110,1,,20,4000,1,,1,,2,,,,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260100,114,1,,58,600,1,,1,,2,,,,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2605,2,594,260100,118,1,,45,1000,1,,1,,2,,,,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2603,1,1786,260102,110,1,,7,6000,2,,2,,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2603,1,1786,260102,114,1,,25,500,2,,2,,2,,,,15,0,0,0,,,,0,0,3,0,,,,0,7,2,,,,,,,0,,,,,,,0
1,26,2603,1,1786,260103,114,1,,20,700,1,,1,,2,,,,4,2,0,0,,,,0,0,0,1,700,"N2",,0,1,2,,,,,,,0,,,,,,,0
1,26,2603,1,1786,260104,114,1,,25,700,2,3,2,,2,,,,8,0,0,0,,,,0,0,2,5,3000,"N1","N2",0,0,2,,,,,,,0,,,,,,,0
1,26,2603,1,1786,260110,110,1,,2,6500,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260121,114,1,,35,600,2,8,2,8,2,,,,20,0,0,0,,,,3,0,10,10,7500,"N1",,0,2,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260122,110,1,,4,5000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,,,,,,,,,,0
1,26,2613,2,2248,260122,114,1,,10,1200,1,,1,,2,,,,0,0,0,0,,,,0,0,2,2,1200,"N2",,0,1,2,,,,1,,,,,,,,,,0
1,26,2613,2,2248,260123,110,1,,5,4500,1,2,6,2,2,,,,4,0,0,0,,,,0,0,0,3,13500,"N3",,0,1,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260123,114,1,,15,400,2,4,2,4,2,,,,10,0,0,0,,,,0,0,5,5,2000,"N3",,0,5,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260124,114,1,,5,800,1,,1,,2,,,,0,0,0,0,,,,0,0,5,5,4500,"N9",,0,0,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260125,114,1,,40,500,2,,2,,2,,,,15,0,0,0,,,,0,0,5,5,500,"N1",,0,5,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260126,105,1,,7,80000,1,,,,1,1,4,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,7,"N2",,1,4,,,0
1,26,2613,2,2248,260127,111,1,,1,10000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2613,2,2248,260129,111,1,,1,15000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2608,2,820,260132,114,1,,25,600,2,6,2,6,2,,,,14,0,0,0,,,,0,0,0,5,3000,"N3",,0,4,2,,,,,,,0,,,,,,,0
1,26,2608,2,820,260136,110,1,,7,5000,1,2,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,,,,,,,,0
1,26,2608,2,820,260138,105,1,,8,70000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,2,140000,"N4",,0,0,2,,,,,,,0,,,,,,,0
1,26,2608,2,820,260138,110,1,,20,7000,1,,1,,2,,,,4,0,0,2,4000,"N4",,0,0,0,2,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2608,2,820,260139,105,1,,6,65000,1,,1,,2,,,,0,0,0,2,80000,"N1","N2",0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260141,110,1,,14,4000,1,2,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260142,110,1,,10,5000,1,,1,,2,,,,3,1,0,3,9000,"N2",,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260143,115,1,,15,800,,2,1,2,2,,,,11,0,0,0,,,,0,0,5,2,1600,"N1","N1",2,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260144,101,1,,5,26000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,1,4,,,,,,,,,4,,,,0
1,26,2601,2,822,260144,102,1,,5,28000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260144,105,1,,4,8000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,2,90000,"N1",,0,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260144,106,1,,6,80000,1,,1,,2,,,,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,0,,,,,,,0
1,26,2601,2,822,260145,105,1,,3,60000,1,,1,2,2,,,,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,,,1,"N1",,3,8,,,0
1,26,2601,2,822,260145,110,1,,14,5000,1,2,1,8,2,,,,2,0,0,0,,,,0,0,0,2,12000,"N1","N3",0,0,2,,,,,,,,,,,,,,0
1,26,2601,2,822,260145,111,1,,6,6000,1,,1,2,2,,,,1,0,0,0,,,,0,0,0,1,6500,"N1","N3",0,0,2,,,,,,,,,,,,,,0
