"zone","state","lga","sector","ea","is_cd","c2q1","c2q2","c2q3","c2q4a","c2q4b","c2q5","c2q6a","c2q6b"
5,10,1008,2,1314,203,1,,,,,,,
5,10,1008,2,1314,204,1,,,,,,,
5,10,1008,2,1314,219,1,5,,,,,,
5,10,1008,2,1314,220,1,8,,,,,,
5,10,1008,2,1314,221,1,8,,,,,,
5,10,1008,2,1718,201,1,,,,,,,
5,10,1008,2,1718,202,1,,,,,,,
5,10,1008,2,1718,203,1,,,,,,,
5,10,1008,2,1718,204,1,,,,,,,
5,10,1008,2,1718,219,1,5,,,,,,
5,10,1008,2,1718,220,1,8,,,,,,
5,10,1008,2,1718,221,1,8,,,,,,
5,10,1010,2,20,201,1,,,,,,,
5,10,1010,2,20,202,1,,,,,,,
5,10,1010,2,20,203,1,,,,,,,
5,10,1010,2,20,204,2,,,,,,,
5,10,1010,2,20,205,1,8,,,,,,
5,10,1010,2,20,206,1,8,,,,,,
5,10,1010,2,20,207,1,8,,,,,,
5,10,1010,2,20,208,1,8,,,,,,
5,10,1010,2,20,209,1,8,,,,,,
5,10,1010,2,20,210,1,8,,,,,,
5,10,1010,2,20,211,1,8,,,,,,
5,10,1010,2,20,212,2,,,,,,,
5,10,1010,2,20,213,1,,,,,,,
5,10,1010,2,20,214,2,,,,,,,
5,10,1010,2,20,215,1,8,,,,,,
5,10,1010,2,20,216,1,8,,,,,,
5,10,1010,2,20,217,1,8,,,,,,
5,10,1010,2,20,218,1,8,,,,,,
5,10,1010,2,20,219,1,8,,,,,,
5,10,1010,2,20,220,1,8,,,,,,
5,10,1010,2,20,221,1,8,,,,,,
5,10,1010,2,20,222,1,8,,,,,,
5,10,1012,2,936,201,1,,,,,,,
5,10,1012,2,936,202,1,,,,,,,
5,10,1012,2,936,203,1,,,,,,,
5,10,1012,2,936,204,1,,,,,,,
5,10,1012,2,936,205,1,,,,,,,
5,10,1012,2,936,206,1,,,,,,,
5,10,1012,2,936,207,1,,,,,,,
5,10,1012,2,936,211,1,,,,,,,
5,10,1012,2,936,212,1,,,,,,,
5,10,1012,2,936,213,1,,,,,,,
5,10,1012,2,936,214,1,,,,,,,
5,10,1012,2,936,215,1,,,,,,,
5,10,1012,2,936,216,1,8,,,,,,
5,10,1012,2,936,217,1,8,,,,,,
5,10,1012,2,936,218,1,8,,,,,,
5,10,1012,2,936,219,1,8,,,,,,
5,10,1012,2,936,220,1,8,,,,,,
5,10,1012,2,936,221,1,8,,,,,,
5,10,1014,2,80,201,1,,,,,,,
5,10,1014,2,80,202,1,,,,,,,
5,10,1014,2,80,203,1,,,,,,,
5,10,1014,2,80,204,1,8,,,,,,
5,10,1014,2,80,205,1,8,,,,,,
5,10,1014,2,80,209,1,8,,,,,,
5,10,1014,2,80,212,1,,,,,,,
5,10,1014,2,80,213,1,,,,,,,
5,10,1014,2,80,214,1,,,,,,,
5,10,1014,2,80,217,1,2,,,,,,
5,10,1014,2,80,219,1,5,,,,,,
5,10,1018,1,634,201,2,,0.100000001490116,1,,,,
5,10,1018,1,634,202,1,,,,,,,
5,10,1018,1,634,203,1,,,,,,,
5,10,1018,1,634,204,1,8,,,,,,
5,10,1018,1,634,205,2,,0.200000002980232,1,,,,
5,10,1018,1,634,206,1,8,,,,,,
5,10,1018,1,634,207,1,8,,,,,,
5,10,1018,1,634,208,1,8,,,,,,
5,10,1018,1,634,209,1,8,,,,,,
5,10,1018,1,634,210,1,8,,,,,,
5,10,1018,1,634,211,1,8,,,,,,
5,10,1018,1,634,212,2,,0.100000001490116,1,,,,
5,10,1018,1,634,213,1,,,,,,,
5,10,1018,1,634,214,1,8,,,,,,
5,10,1018,1,634,215,1,8,,,,,,
5,10,1018,1,634,216,1,8,,,,,,
5,10,1018,1,634,217,2,,,,,,,
5,10,1018,1,634,218,1,8,,,,,,
5,10,1018,1,634,219,1,8,,,,,,
5,10,1018,1,634,220,1,8,,,,,,
5,10,1018,1,634,221,1,8,,,,,,
5,10,1018,1,634,222,2,,,,,,,
5,10,1018,2,898,201,1,,,,,,,
5,10,1018,2,898,202,1,,,,,,,
5,10,1018,2,898,203,1,,,,,,,
5,10,1018,2,898,204,2,,,,,,,
5,10,1018,2,898,205,2,,,,,,,
5,10,1018,2,898,206,2,,,,,,,
5,10,1018,2,898,207,2,,,,,,,
5,10,1018,2,898,208,2,,,,,,,
5,10,1018,2,898,209,2,,,,,,,
5,10,1018,2,898,210,2,,,,,,,
5,10,1018,2,898,211,2,,,,,,,
5,10,1018,2,898,212,2,,,,,,,
5,10,1018,2,898,213,2,,,,,,,
5,10,1018,2,898,214,2,,,,,,,
5,10,1018,2,898,215,2,,,,,,,
5,10,1018,2,898,216,2,,,,,,,
5,10,1018,2,898,217,2,,,,,,,
5,10,1018,2,898,218,2,,,,,,,
5,10,1018,2,898,219,2,,,,,,,
5,10,1018,2,898,220,1,8,,,,,,
5,10,1018,2,898,221,2,,,,,0,0,3
5,10,1018,2,898,222,2,,,,,,,
5,10,1020,1,38,201,1,,,,,,,
5,10,1020,1,38,202,1,,,,,,,
5,10,1020,1,38,203,1,,,,,,,
5,10,1020,1,38,204,1,8,,,,,,
5,10,1020,1,38,205,2,,,,,,,
5,10,1020,1,38,206,2,,,,,,,
5,10,1020,1,38,207,2,,,,,,,
5,10,1020,1,38,208,2,,,,,,,
5,10,1020,1,38,209,2,,,,,,,
5,10,1020,1,38,210,2,,,,,,,
5,10,1020,1,38,211,2,,,,,,,
5,10,1020,1,38,212,2,,,,,,,
5,10,1020,1,38,213,2,,,,,,,
5,10,1020,1,38,214,2,,,,,,,
5,10,1020,1,38,215,2,,,,,,,
5,10,1020,1,38,216,2,,,,,,,
5,10,1020,1,38,217,2,,,,,,,
5,10,1020,1,38,218,2,,,,,,,
5,10,1020,1,38,219,2,,,,,,,
5,10,1020,1,38,220,1,8,,,,,,
5,10,1020,1,38,221,2,,,,,0,4,0
5,10,1020,1,38,222,2,,,,,,,
5,10,1021,2,120,201,1,,,,,,,
5,10,1021,2,120,202,1,,,,,,,
5,10,1021,2,120,203,1,,,,,,,
5,10,1021,2,120,204,1,8,,,,,,
5,10,1021,2,120,205,1,8,,,,,,
5,10,1021,2,120,207,1,8,,,,,,
5,10,1021,2,120,212,1,,,,,,,
5,10,1021,2,120,213,1,,,,,,,
5,10,1021,2,120,214,1,8,,,,,,
5,10,1021,2,120,215,1,8,,,,,,
5,10,1021,2,120,218,1,8,,,,,,
5,10,1021,2,120,219,1,5,,,,,,
5,10,1021,2,120,220,1,8,,,,,,
5,10,1021,2,120,221,1,8,,,,,,
5,10,1025,2,1774,201,1,,,,,,,
5,10,1025,2,1774,202,1,,,,,,,
5,10,1025,2,1774,203,1,,,,,,,
5,10,1025,2,1774,204,1,8,,,,,,
5,10,1025,2,1774,205,2,,,,,,,
5,10,1025,2,1774,206,2,,,,,,,
5,10,1025,2,1774,207,2,,,,,,,
5,10,1025,2,1774,208,2,,,,,,,
5,10,1025,2,1774,209,1,8,,,,,,
5,10,1025,2,1774,210,2,,,,,,,
5,10,1025,2,1774,211,2,,,,,,,
5,10,1025,2,1774,212,2,,,,,,,
5,10,1025,2,1774,213,2,,,,,,,
5,10,1025,2,1774,214,1,8,,,,,,
5,10,1025,2,1774,215,2,,,,,,,
5,10,1025,2,1774,216,2,,,,,,,
5,10,1025,2,1774,217,2,,,,,,,
5,10,1025,2,1774,218,2,,,,,,,
5,10,1025,2,1774,219,2,,,,,,,
5,10,1025,2,1774,220,1,8,,,,,,
5,10,1025,2,1774,221,1,8,,,,,,
5,10,1025,2,1774,222,2,,,,,,,
4,11,1101,2,154,201,1,,,,,,,
4,11,1101,2,154,202,1,,,,,,,
4,11,1101,2,154,203,1,,,,,,,
4,11,1101,2,154,204,1,8,,,,,,
4,11,1101,2,154,207,1,8,,,,,,
4,11,1101,2,154,214,1,8,,,,,,
4,11,1101,2,154,218,1,8,,,,,,
4,11,1101,2,154,219,1,8,,,,,,
4,11,1101,2,154,220,1,7,,,,,,
4,11,1101,2,154,221,1,8,,,,,,
4,11,1102,2,936,201,1,,,,,,,
4,11,1102,2,936,202,1,,,,,,,
4,11,1102,2,936,203,1,,,,,,,
4,11,1102,2,936,204,1,8,,,,,,
4,11,1102,2,936,207,1,8,,,,,,
4,11,1102,2,936,214,1,8,,,,,,
4,11,1102,2,936,218,1,8,,,,,,
4,11,1102,2,936,219,1,8,,,,,,
4,11,1102,2,936,220,1,7,,,,,,
4,11,1102,2,936,221,1,8,,,,,,
4,11,1104,2,434,201,1,,,,,,,
4,11,1104,2,434,202,1,,,,,,,
4,11,1104,2,434,203,1,,,,,,,
4,11,1104,2,434,204,1,8,,,,,,
4,11,1104,2,434,207,1,8,,,,,,
4,11,1104,2,434,214,1,8,,,,,,
4,11,1104,2,434,218,1,8,,,,,,
4,11,1104,2,434,219,1,8,,,,,,
4,11,1104,2,434,220,1,7,,,,,,
4,11,1104,2,434,221,1,8,,,,,,
4,11,1104,1,2028,201,1,,,,,,,
4,11,1104,1,2028,202,1,,,,,,,
4,11,1104,1,2028,203,1,,,,,,,
4,11,1104,1,2028,205,1,8,,,,,,
4,11,1104,1,2028,206,1,8,,,,,,
4,11,1104,1,2028,207,1,8,,,,,,
4,11,1104,1,2028,208,1,8,,,,,,
4,11,1104,1,2028,211,1,8,,,,,,
4,11,1104,1,2028,212,1,,,,,,,
4,11,1104,1,2028,213,1,,,,,,,
4,11,1104,1,2028,214,1,8,,,,,,
4,11,1104,1,2028,215,1,8,,,,,,
4,11,1104,1,2028,216,1,8,,,,,,
4,11,1104,1,2028,218,1,8,,,,,,
4,11,1104,1,2028,219,1,8,,,,,,
4,11,1104,1,2028,220,1,7,,,,,,
4,11,1104,1,2028,222,1,8,,,,,,
4,11,1105,2,100,202,1,,,,,,,
4,11,1105,2,100,203,1,,,,,,,
4,11,1105,2,100,204,1,,,,,,,
4,11,1105,2,100,219,1,8,,,,,,
4,11,1105,2,100,220,1,7,,,,,,
4,11,1106,2,446,202,1,,,,,,,
4,11,1106,2,446,203,1,,,,,,,
4,11,1106,2,446,204,1,,,,,,,
4,11,1106,2,446,219,1,8,,,,,,
4,11,1106,2,446,220,1,7,,,,,,
4,11,1106,2,446,221,1,8,,,,,,
4,11,1107,2,1034,201,1,,,,,,,
4,11,1107,2,1034,202,1,,,,,,,
4,11,1107,2,1034,203,1,,,,,,,
4,11,1107,2,1034,204,1,8,,,,,,
4,11,1107,2,1034,207,1,8,,,,,,
4,11,1107,2,1034,214,1,8,,,,,,
4,11,1107,2,1034,219,1,8,,,,,,
4,11,1107,2,1034,220,1,7,,,,,,
4,11,1107,2,1034,221,1,8,,,,,,
4,11,1108,2,492,201,1,,,,,,,
4,11,1108,2,492,202,1,,,,,,,
4,11,1108,2,492,203,1,,,,,,,
4,11,1108,2,492,204,1,8,,,,,,
4,11,1108,2,492,206,1,8,,,,,,
4,11,1108,2,492,214,1,8,,,,,,
4,11,1108,2,492,219,1,8,,,,,,
4,11,1108,2,492,220,1,7,,,,,,
4,11,1108,2,492,221,1,8,,,,,,
4,11,1109,2,672,201,1,,,,,,,
4,11,1109,2,672,202,1,,,,,,,
4,11,1109,2,672,203,1,,,,,,,
4,11,1109,2,672,204,1,8,,,,,,
4,11,1109,2,672,207,1,8,,,,,,
4,11,1109,2,672,214,1,8,,,,,,
4,11,1109,2,672,218,1,8,,,,,,
4,11,1109,2,672,219,1,8,,,,,,
4,11,1109,2,672,220,1,7,,,,,,
4,11,1109,2,672,221,1,8,,,,,,
4,11,1110,2,714,202,1,,,,,,,
