"zone","state","lga","sector","ea","group_cd","group_specify","c3q1","c3q2","c3q3","c3q3b","c3q4","c3q5","c3q6"
5,12,1214,2,452,312,,2,,,,,,
5,12,1214,2,452,313,,2,,,,,,
5,12,1214,2,452,314,,2,,,,,,
5,12,1214,2,452,315,,2,,,,,,
5,12,1216,2,618,301,,1,1,1,,30,0,10
5,12,1216,2,618,302,,2,,,,,,
5,12,1216,2,618,303,,1,1,2,,40,15,20
5,12,1216,2,618,304,,2,,,,,,
5,12,1216,2,618,305,,1,1,2,,17,17,5
5,12,1216,2,618,306,,2,,,,,,
5,12,1216,2,618,307,,2,,,,,,
5,12,1216,2,618,308,,2,,,,,,
5,12,1216,2,618,309,,2,,,,,,
5,12,1216,2,618,310,,2,,,,,,
5,12,1216,2,618,311,,2,,,,,,
5,12,1216,2,618,312,,2,,,,,,
5,12,1216,2,618,313,,2,,,,,,
5,12,1216,2,618,314,,2,,,,,,
5,12,1216,2,618,315,,2,,,,,,
6,13,1301,1,1206,301,,1,1,2,,20,8,2
6,13,1301,1,1206,302,,2,,,,,,
6,13,1301,1,1206,303,,1,3,2,,50,30,10
6,13,1301,1,1206,304,,1,14,6,"FORTHNIGHT",45,25,10
6,13,1301,1,1206,305,,1,5,6,"FORTHNIGHT",50,50,15
6,13,1301,1,1206,306,,1,2,2,,60,20,25
6,13,1301,1,1206,307,,1,5,2,,990,400,
6,13,1301,1,1206,308,,1,2,2,,15,0,3
6,13,1301,1,1206,309,,2,,,,,,
6,13,1301,1,1206,310,,1,6,2,,30,12,2
6,13,1301,1,1206,311,,1,6,2,,85,50,10
6,13,1301,1,1206,312,,2,,,,,,
6,13,1301,1,1206,313,,1,1,2,,30,0,5
6,13,1301,1,1206,314,,2,,,,,,
6,13,1301,1,1206,315,,2,,,,,,
6,13,1303,1,626,301,,1,1,2,,15,5,0
6,13,1303,1,626,302,,2,,,,,,
6,13,1303,1,626,303,,1,2,2,,45,27,5
6,13,1303,1,626,304,,1,8,6,"FORTHNIGHT",40,18,10
6,13,1303,1,626,305,,1,5,1,,50,50,15
6,13,1303,1,626,306,,1,1,2,,75,40,50
6,13,1303,1,626,307,,1,3,2,,990,600,85
6,13,1303,1,626,308,,2,,,,,,
6,13,1303,1,626,309,,2,,,,,,
6,13,1303,1,626,310,,1,4,2,,9,4,2
6,13,1303,1,626,311,,1,6,3,,100,60,20
6,13,1303,1,626,312,,2,,,,,,
6,13,1303,1,626,313,,2,,,,,,
6,13,1303,1,626,314,,2,,,,,,
6,13,1303,1,626,315,,2,,,,,,
6,13,1305,2,10,301,,1,1,2,,10,0,0
6,13,1305,2,10,302,,2,,,,,,
6,13,1305,2,10,303,,2,,,,,,
6,13,1305,2,10,304,,1,6,1,,30,18,10
6,13,1305,2,10,305,,1,5,1,,35,35,12
6,13,1305,2,10,306,,1,1,6,"FORTHNIGHT",40,15,20
6,13,1305,2,10,307,,1,2,6,"FORTHNIGHT",350,200,80
6,13,1305,2,10,308,,2,,,,,,
6,13,1305,2,10,309,,2,,,,,,
6,13,1305,2,10,310,,2,,,,,,
6,13,1305,2,10,311,,1,2,2,,120,80,30
6,13,1305,2,10,312,,2,,,,,,
6,13,1305,2,10,313,,2,,,,,,
6,13,1305,2,10,314,,2,,,,,,
6,13,1305,2,10,315,,2,,,,,,
6,13,1305,1,1232,301,,1,6,6,"FORTHNIGHT",40,15,5
6,13,1305,1,1232,302,,2,,,,,,
6,13,1305,1,1232,303,,1,10,2,,26,12,5
6,13,1305,1,1232,304,,1,15,2,,35,10,8
6,13,1305,1,1232,305,,1,12,1,,50,50,50
6,13,1305,1,1232,306,,1,6,3,,60,25,40
6,13,1305,1,1232,307,,1,2,2,,990,650,35
6,13,1305,1,1232,308,,1,50,1,,56,20,10
6,13,1305,1,1232,309,,2,,,,,,
6,13,1305,1,1232,310,,1,6,2,,7,3,0
6,13,1305,1,1232,311,,1,6,3,,200,120,45
6,13,1305,1,1232,312,,2,,,,,,
6,13,1305,1,1232,313,,1,8,1,,15,0,4
6,13,1305,1,1232,314,,2,,,,,,
6,13,1305,1,1232,315,,2,,,,,,
6,13,1307,1,268,301,,1,5,6,"FORTHNIGHT",7,3,0
6,13,1307,1,268,302,,2,,,,,,
6,13,1307,1,268,303,,1,8,2,,40,18,10
6,13,1307,1,268,304,,1,10,1,,50,30,15
6,13,1307,1,268,305,,1,15,1,,70,70,25
6,13,1307,1,268,306,,1,3,1,,75,35,20
6,13,1307,1,268,307,,1,3,6,"FORTHNIGHT",990,550,30
6,13,1307,1,268,308,,1,3,6,"FORTHNIGHT",40,40,10
6,13,1307,1,268,309,,1,1,3,,7,3,1
6,13,1307,1,268,310,,1,10,2,,9,4,0
6,13,1307,1,268,311,,1,10,2,,12,5,2
6,13,1307,1,268,312,,2,,,,,,
6,13,1307,1,268,313,,1,2,2,,20,0,5
6,13,1307,1,268,314,,2,,,,,,
6,13,1307,1,268,315,,2,,,,,,
6,13,1309,2,674,301,,2,,,,,,
6,13,1309,2,674,302,,2,,,,,,
6,13,1309,2,674,303,,2,,,,,,
6,13,1309,2,674,304,,2,,,,,,
6,13,1309,2,674,305,,2,,,,,,
6,13,1309,2,674,306,,2,,,,,,
6,13,1309,2,674,307,,2,,,,,,
6,13,1309,2,674,308,,2,,,,,,
6,13,1309,2,674,309,,2,,,,,,
6,13,1309,2,674,310,,2,,,,,,
6,13,1309,2,674,311,,2,,,,,,
6,13,1309,2,674,312,,2,,,,,,
6,13,1309,2,674,313,,2,,,,,,
6,13,1309,2,674,314,,2,,,,,,
6,13,1309,2,674,315,,2,,,,,,
6,13,1310,1,1300,301,,1,1,4,,30,12,4
6,13,1310,1,1300,302,,2,,,,,,
6,13,1310,1,1300,303,,2,,,,,,
6,13,1310,1,1300,304,,1,15,1,,52,30,18
6,13,1310,1,1300,305,,1,4,2,,40,40,15
6,13,1310,1,1300,306,,1,5,6,"FOURTHNIGHT",70,50,40
6,13,1310,1,1300,307,,1,4,2,,2500,1800,800
6,13,1310,1,1300,308,,1,7,6,"FOURTNIGHT",30,15,0
6,13,1310,1,1300,309,,2,,,,,,
6,13,1310,1,1300,310,,1,10,3,,12,6,2
6,13,1310,1,1300,311,,1,25,3,,250,150,40
6,13,1310,1,1300,312,,2,,,,,,
6,13,1310,1,1300,313,,1,1,2,,60,0,25
6,13,1310,1,1300,314,,2,,,,,,
6,13,1310,1,1300,315,,2,,,,,,
6,13,1314,1,6,301,,1,1,2,,15,4,3
6,13,1314,1,6,302,,2,,,,,,
6,13,1314,1,6,303,,2,,,,,,
6,13,1314,1,6,304,,1,12,1,,20,,
6,13,1314,1,6,305,,1,10,1,,35,35,10
6,13,1314,1,6,306,,1,8,2,,40,20,30
6,13,1314,1,6,307,,1,4,1,,2000,1200,700
6,13,1314,1,6,308,,1,1,2,,15,3,2
6,13,1314,1,6,309,,1,7,3,,18,6,4
6,13,1314,1,6,310,,1,7,3,,10,4,2
6,13,1314,1,6,311,,1,1,3,,7,3,1
6,13,1314,1,6,312,,2,,,,,,
6,13,1314,1,6,313,,2,,,,,,
6,13,1314,1,6,314,,2,,,,,,
6,13,1314,1,6,315,,2,,,,,,
4,14,1401,2,1116,301,,1,1,2,,120,2,3
4,14,1401,2,1116,305,,1,1,2,,250,250,20
4,14,1401,2,1116,306,,1,1,2,,520,0,450
4,14,1401,2,1116,307,,1,1,2,,380,200,450
4,14,1401,2,1116,308,,1,1,1,,15,8,6
4,14,1401,2,1116,310,,1,1,2,,12,3,5
4,14,1401,2,1116,311,,1,1,2,,120,53,15
4,14,1401,2,1116,313,,1,1,1,,30,0,15
4,14,1403,1,34,301,,2,,,,,,
4,14,1403,1,34,302,,2,,,,,,
4,14,1403,1,34,303,,2,,,,,,
4,14,1403,1,34,304,,2,,,,,,
4,14,1403,1,34,305,,1,1,2,,68,68,22
4,14,1403,1,34,306,,2,,,,,,
4,14,1403,1,34,307,,2,,,,,,
4,14,1403,1,34,308,,2,,,,,,
4,14,1403,1,34,309,,2,,,,,,
4,14,1403,1,34,310,,1,2,2,,14,4,2
4,14,1403,1,34,311,,1,2,2,,155,49,18
4,14,1403,1,34,312,,2,,,,,,
4,14,1403,1,34,313,,2,,,,,,
4,14,1403,1,34,314,,2,,,,,,
4,14,1403,1,34,315,,2,,,,,,
4,14,1404,1,96,301,,2,,,,,,
4,14,1404,1,96,302,,2,,,,,,
4,14,1404,1,96,303,,2,,,,,,
4,14,1404,1,96,304,,2,,,,,,
4,14,1404,1,96,305,,2,,,,,,
4,14,1404,1,96,306,,2,,,,,,
4,14,1404,1,96,307,,2,,,,,,
4,14,1404,1,96,308,,2,,,,,,
4,14,1404,1,96,309,,2,,,,,,
4,14,1404,1,96,310,,1,1,3,,10,3,2
4,14,1404,1,96,311,,1,1,3,,110,73,21
4,14,1404,1,96,312,,2,,,,,,
4,14,1404,1,96,313,,2,,,,,,
4,14,1404,1,96,314,,2,,,,,,
4,14,1404,1,96,315,,2,,,,,,
4,14,1406,2,694,301,,1,1,2,,210,0,90
4,14,1406,2,694,302,,2,,,,,,
4,14,1406,2,694,303,,2,,,,,,
4,14,1406,2,694,304,,2,,,,,,
4,14,1406,2,694,305,,1,1,2,,350,350,130
4,14,1406,2,694,306,,1,1,2,,400,50,350
4,14,1406,2,694,307,,1,4,2,,520,10,150
4,14,1406,2,694,308,,1,2,6,,35,0,30
4,14,1406,2,694,309,,2,,,,,,
4,14,1406,2,694,310,,1,1,2,,15,4,2
4,14,1406,2,694,311,,1,1,2,,175,40,20
4,14,1406,2,694,312,,2,,,,,,
4,14,1406,2,694,313,,1,1,6,,38,0,30
4,14,1406,2,694,314,,2,,,,,,
4,14,1406,2,694,315,,2,,,,,,
4,14,1407,2,68,301,,1,1,2,,200,0,150
4,14,1407,2,68,305,,1,1,2,,250,250,80
4,14,1407,2,68,306,,1,1,2,,100,20,30
4,14,1407,2,68,307,,1,1,2,,300,150,110
4,14,1407,2,68,308,,1,1,2,,100,30,50
4,14,1408,2,968,301,,1,1,1,,80,0,0
4,14,1408,2,968,305,,1,1,2,,50,50,27
4,14,1408,2,968,307,,1,1,2,,100,20,20
4,14,1408,2,968,310,,1,1,2,,12,4,2
4,14,1408,2,968,311,,1,1,2,,112,24,12
4,14,1408,2,968,313,,1,1,1,,50,0,19
4,14,1408,2,1996,301,,1,1,2,,130,0,13
4,14,1408,2,1996,305,,1,1,2,,81,81,28
4,14,1408,2,1996,307,,1,1,2,,170,60,51
4,14,1408,2,1996,308,,1,1,2,,33,0,28
4,14,1408,2,1996,310,,1,1,2,,9,2,2
4,14,1408,2,1996,311,,1,1,2,,159,13,2
4,14,1408,2,1996,313,,1,1,6,,30,0,23
4,14,1410,2,236,301,,1,1,2,,210,0,35
4,14,1410,2,236,302,,2,,,,,,
4,14,1410,2,236,303,,2,,,,,,
4,14,1410,2,236,304,,2,,,,,,
4,14,1410,2,236,305,,1,1,1,,100,100,23
4,14,1410,2,236,306,,1,2,2,,170,75,54
4,14,1410,2,236,307,,1,3,6,,240,18,115
4,14,1410,2,236,308,,1,2,2,,114,54,90
4,14,1410,2,236,309,,2,,,,,,
4,14,1410,2,236,310,,1,1,2,,15,6,3
4,14,1410,2,236,311,,1,1,2,,123,56,30
4,14,1410,2,236,312,,2,,,,,,
4,14,1410,2,236,313,,1,1,6,,37,0,31
4,14,1410,2,236,314,,2,,,,,,
4,14,1410,2,236,315,,2,,,,,,
4,14,1411,2,1066,302,,1,1,2,,120,0,30
4,14,1411,2,1066,305,,1,1,2,,135,135,60
4,14,1411,2,1066,307,,1,1,2,,300,115,70
4,14,1411,2,1066,310,,1,1,6,,15,4,2
4,14,1411,2,1066,311,,1,1,6,,215,94,32
4,14,1413,2,670,301,,1,1,2,,50,0,17
4,14,1413,2,670,302,,2,,,,,,
4,14,1413,2,670,303,,2,,,,,,
4,14,1413,2,670,304,,2,,,,,,
4,14,1413,2,670,305,,1,1,2,,70,70,18
4,14,1413,2,670,306,,1,1,2,,48,0,41
4,14,1413,2,670,307,,1,1,6,,188,58,31
4,14,1413,2,670,308,,1,3,2,,20,0,16
4,14,1413,2,670,309,,2,,,,,,
4,14,1413,2,670,310,,1,1,2,,8,3,1
4,14,1413,2,670,311,,1,1,2,,92,28,12
4,14,1413,2,670,312,,2,,,,,,
4,14,1413,2,670,313,,1,1,1,,38,0,8
4,14,1413,2,670,314,,2,,,,,,
4,14,1413,2,670,315,,2,,,,,,
4,14,1413,1,2578,301,,1,1,3,,100,40,50
4,14,1413,1,2578,305,,1,1,2,,80,80,20
4,14,1413,1,2578,306,,1,1,2,,110,0,32
4,14,1413,1,2578,307,,1,2,3,,150,40,60
4,14,1413,1,2578,308,,1,6,3,,40,15,20
4,14,1413,1,2578,310,,1,1,2,,8,2,1
4,14,1413,1,2578,311,,1,1,2,,118,32,12
4,14,1413,1,2578,313,,1,1,1,,80,0,70
4,14,1415,2,156,301,,1,1,2,,80,0,20
4,14,1415,2,156,302,,2,,,,,,
4,14,1415,2,156,303,,2,,,,,,
4,14,1415,2,156,304,,1,7,2,,60,28,10
4,14,1415,2,156,305,,1,1,2,,140,140,
4,14,1415,2,156,306,,2,,,,,,
4,14,1415,2,156,307,,1,4,2,,98,32,30
4,14,1415,2,156,308,,2,,,,,,
4,14,1415,2,156,309,,2,,,,,,
4,14,1415,2,156,310,,1,1,2,,14,7,2
4,14,1415,2,156,311,,1,4,2,,189,80,34
4,14,1415,2,156,312,,2,,,,,,
4,14,1415,2,156,313,,1,1,6,,27,0,15
4,14,1415,2,156,314,,2,,,,,,
4,14,1415,2,156,315,,2,,,,,,
4,14,1415,2,952,301,,1,1,2,,58,0,50
4,14,1415,2,952,302,,2,,,,,,
4,14,1415,2,952,303,,2,,,,,,
4,14,1415,2,952,304,,2,,,,,,
4,14,1415,2,952,305,,1,1,2,,80,80,22
4,14,1415,2,952,306,,1,1,2,,100,0,100
4,14,1415,2,952,307,,1,3,2,,102,42,31
4,14,1415,2,952,308,,1,2,2,,38,0,30
4,14,1415,2,952,309,,2,,,,,,
4,14,1415,2,952,310,,1,2,2,,15,6,3
4,14,1415,2,952,311,,1,2,2,,280,120,70
4,14,1415,2,952,312,,2,,,,,,
4,14,1415,2,952,313,,1,1,6,,20,0,15
4,14,1415,2,952,314,,2,,,,,,
4,14,1415,2,952,315,,2,,,,,,
4,14,1416,2,2314,301,,1,1,2,,100,0,25
4,14,1416,2,2314,302,,2,,,,,,
4,14,1416,2,2314,303,,2,,,,,,
4,14,1416,2,2314,304,,2,,,,,,
4,14,1416,2,2314,305,,1,1,2,,50,50,18
4,14,1416,2,2314,306,,2,,,,,,
4,14,1416,2,2314,307,,1,2,3,,120,35,61
4,14,1416,2,2314,308,,2,,,,,,
4,14,1416,2,2314,309,,2,,,,,,
4,14,1416,2,2314,310,,1,1,2,,15,4,3
4,14,1416,2,2314,311,,1,1,2,,115,44,23
4,14,1416,2,2314,312,,2,,,,,,
4,14,1416,2,2314,313,,1,1,2,,20,0,15
4,14,1416,2,2314,314,,2,,,,,,
4,14,1416,2,2314,315,,2,,,,,,
2,15,1503,2,634,311,,1,3,3,,50,12,0
2,15,1503,2,634,313,,1,1,2,,12,0,8
2,15,1506,1,148,311,,1,1,6,,50,10,0
2,15,1506,1,398,301,,2,,,,,,
2,15,1506,1,398,302,,2,,,,,,
2,15,1506,1,398,303,,2,,,,,,
2,15,1506,1,398,304,,2,,,,,,
2,15,1506,1,398,305,,2,,,,,,
2,15,1506,1,398,306,,1,1,6,,20,0,15
2,15,1506,1,398,307,,2,,,,,,
2,15,1506,1,398,308,,2,,,,,,
2,15,1506,1,398,309,,2,,,,,,
2,15,1506,1,398,310,,2,,,,,,
2,15,1506,1,398,311,,1,1,3,,200,0,
2,15,1506,1,398,312,,2,,,,,,
2,15,1506,1,398,313,,2,,,,,,
2,15,1506,1,398,314,,2,,,,,,
2,15,1506,1,398,315,,2,,,,,,
2,15,1507,2,458,301,,1,3,2,,50,10,5
2,15,1507,2,458,310,,1,3,2,,40,3,5
2,15,1507,2,458,311,,1,3,4,,70,20,
2,15,1507,2,458,313,,1,1,1,,8,4,3
2,15,1507,2,458,315,,2,,,,,,
2,15,1510,2,616,301,,1,3,2,,150,60,60
2,15,1510,2,616,304,,1,1,2,,50,7,13
2,15,1510,2,616,308,,1,1,5,,40,10,15
2,15,1510,2,616,311,,1,1,2,,70,10,0
2,15,1511,2,1938,301,,1,,5,,150,30,50
2,15,1511,2,1938,304,,1,15,2,,800,50,600
2,15,1511,2,1938,307,,1,2,,,3000,100,1500
2,15,1511,2,1938,308,,1,2,5,,100,70,20
2,15,1511,2,1938,309,,1,1,2,,50,10,
2,15,1511,2,1938,310,,1,1,2,,50,2,
2,15,1511,2,1938,311,,1,1,5,,100,20,
2,15,1511,2,1938,313,,1,2,1,,150,0,100
2,15,1511,2,1938,314,,1,5,2,,100,30,22
4,16,1601,2,954,301,,1,1,1,,50,10,
4,16,1601,2,954,305,,1,1,1,,30,30,10
4,16,1601,2,954,306,,1,1,2,,40,16,26
4,16,1601,2,954,307,,1,4,2,,70,40,31
4,16,1601,2,954,308,,1,1,1,,32,32,12
4,16,1601,2,954,313,,1,1,1,,16,,10
4,16,1602,2,1576,301,,1,2,1,,50,30,15
4,16,1602,2,1576,305,,1,2,1,,75,75,40
4,16,1602,2,1576,306,,1,2,1,,70,30,30
4,16,1602,2,1576,307,,1,2,6,,200,100,70
4,16,1602,2,1576,308,,1,3,3,,135,55,35
4,16,1602,2,1576,313,,1,1,1,,17,0,17
4,16,1603,2,158,301,,1,1,2,,8,0,3
4,16,1603,2,158,305,,1,1,1,,29,29,18
4,16,1603,2,158,306,,1,1,3,,34,16,28
4,16,1603,2,158,308,,1,1,3,,16,4,2
4,16,1603,2,158,313,,1,1,1,,4,0,3
4,16,1605,2,180,301,,1,1,2,,10,0,2
4,16,1605,2,180,305,,1,1,1,,40,40,21
4,16,1605,2,180,306,,1,1,2,,45,18,37
4,16,1605,2,180,307,,1,4,5,,20,8,12
4,16,1605,2,180,308,,1,1,2,,15,6,10
4,16,1605,2,180,313,,1,1,1,,10,0,6
4,16,1606,2,590,301,,1,1,3,,20,8,8
4,16,1606,2,590,305,,1,4,1,,100,100,70
4,16,1606,2,590,306,,1,4,2,,120,65,50
4,16,1606,2,590,307,,1,4,3,,350,27,12
4,16,1606,2,590,308,,1,2,1,,80,80,60
4,16,1606,2,590,309,,1,1,3,,20,5,5
4,16,1606,2,590,310,,1,1,3,,20,7,7
4,16,1606,2,590,311,,1,1,3,,40,20,19
4,16,1606,2,590,313,,1,1,1,,10,,
4,16,1608,2,1104,301,,1,2,3,,40,12,7
4,16,1608,2,1104,305,,1,3,2,,80,80,57
4,16,1608,2,1104,306,,1,2,3,,200,80,69
4,16,1608,2,1104,307,,1,4,3,,200,90,60
4,16,1608,2,1104,308,,1,3,2,,80,45,30
4,16,1608,2,1104,310,,1,1,2,,15,9,9
4,16,1608,2,1104,311,,1,1,2,,40,29,20
4,16,1608,2,1104,313,,1,1,1,,40,,
4,16,1609,2,738,301,,1,2,2,,25,15,10
4,16,1609,2,738,305,,1,2,2,,70,70,40
4,16,1609,2,738,306,,1,2,2,,80,30,30
4,16,1609,2,738,307,,1,3,2,,100,20,13
4,16,1609,2,738,308,,1,2,2,,80,30,50
4,16,1609,2,738,309,,1,1,2,,20,7,7
4,16,1609,2,738,310,,1,1,2,,30,8,8
4,16,1609,2,738,311,,1,1,2,,35,20,13
4,16,1609,2,738,313,,1,1,1,,50,,
4,16,1610,2,1006,301,,1,1,3,,20,7,5
4,16,1610,2,1006,305,,1,1,2,,80,80,48
4,16,1610,2,1006,306,,1,2,3,,150,60,45
4,16,1610,2,1006,307,,1,5,3,,380,80,60
4,16,1610,2,1006,308,,1,2,2,,120,60,43
4,16,1610,2,1006,309,,1,1,2,,40,27,18
4,16,1610,2,1006,310,,1,1,2,,30,18,10
4,16,1610,2,1006,311,,1,1,2,,40,27,20
4,16,1610,2,1006,313,,1,1,1,,27,,27
4,16,1612,2,108,301,,1,1,1,,17,5,0
4,16,1612,2,108,305,,1,1,2,,200,200,30
4,16,1612,2,108,306,,1,1,1,,900,30,70
4,16,1612,2,108,308,,1,3,2,,900,900,60
4,16,1612,2,108,309,,1,1,2,,70,40,20
4,16,1612,2,108,310,,1,1,5,,5,2,0
4,16,1612,2,108,313,,1,1,1,,3,0,0
4,16,1612,2,414,301,,1,1,2,,10,,
4,16,1612,2,414,305,,1,2,6,"WHEN NEED ARISE",80,80,32
4,16,1612,2,414,306,,1,2,2,,200,90,90
4,16,1612,2,414,307,,1,3,3,,500,200,70
4,16,1612,2,414,308,,1,2,2,,180,80,35
4,16,1612,2,414,310,,1,1,2,,10,3,3
4,16,1612,2,414,311,,1,1,2,,40,22,12
4,16,1612,2,414,313,,1,1,1,,18,,
4,16,1613,2,440,301,,1,1,3,,,,
4,16,1613,2,440,305,,1,1,1,,,,
4,16,1613,2,440,306,,1,1,3,,,,
4,16,1613,2,440,307,,1,3,2,,,,
4,16,1613,2,440,308,,1,1,5,,,,
4,16,1613,2,440,310,,1,1,2,,,,
4,16,1613,2,440,313,,1,1,1,,,,
4,16,1616,2,296,301,,1,1,2,,12,2,3
4,16,1616,2,296,305,,1,1,1,,40,40,25
4,16,1616,2,296,306,,1,1,2,,50,10,30
4,16,1616,2,296,307,,1,3,3,,40,18,15
4,16,1616,2,296,308,,1,1,2,,15,4,6
4,16,1616,2,296,309,,1,1,3,,8,0,0
4,16,1616,2,296,310,,1,1,2,,10,0,0
4,16,1616,2,296,313,,1,1,1,,6,0,12
4,16,1618,2,1060,305,,1,1,1,,30,30,15
4,16,1618,2,1060,306,,1,1,2,,100,36,70
4,16,1618,2,1060,307,,1,1,3,,120,70,45
4,16,1618,2,1060,308,,1,1,2,,20,20,8
4,16,1620,2,106,301,,1,1,2,,8,0,2
4,16,1620,2,106,305,,1,2,1,,40,40,21
4,16,1620,2,106,306,,1,1,3,,48,16,30
4,16,1620,2,106,307,,1,4,3,,30,13,17
4,16,1620,2,106,308,,1,1,2,,15,5,6
4,16,1620,2,106,310,,1,1,2,,6,0,1
4,16,1620,2,106,313,,1,1,1,,10,0,6
4,16,1622,2,18,301,,1,1,1,,50,,
4,16,1622,2,18,302,,1,3,2,,45,30,13
4,16,1622,2,18,304,,1,3,1,,25,9,9
4,16,1622,2,18,305,,1,5,2,,100,100,68
4,16,1622,2,18,306,,1,8,2,,240,150,90
4,16,1622,2,18,307,,1,2,2,,380,100,70
4,16,1622,2,18,308,,1,2,2,,70,40,30
4,16,1622,2,18,310,,1,1,2,,8,2,2
4,16,1622,2,18,311,,1,1,2,,8,2,2
4,16,1622,2,18,313,,1,1,1,,22,,
4,16,1624,1,136,301,,1,2,2,,18,8,8
4,16,1624,1,136,305,,1,1,2,,80,80,49
4,16,1624,1,136,306,,1,2,3,,190,783,60
4,16,1624,1,136,307,,1,4,3,,300,100,70
4,16,1624,1,136,308,,1,2,2,,150,75,57
4,16,1624,1,136,310,,1,1,2,,30,20,12
4,16,1624,1,136,311,,1,1,2,,40,22,16
4,16,1624,1,136,313,,1,1,1,,40,,40
4,16,1624,1,286,301,,1,,2,,12,5,5
4,16,1624,1,286,305,,1,2,2,,60,60,43
4,16,1624,1,286,306,,1,2,3,,120,70,49
4,16,1624,1,286,307,,1,3,3,,350,200,90
4,16,1624,1,286,308,,1,3,3,,70,40,32
4,16,1624,1,286,310,,1,1,2,,15,7,7
4,16,1624,1,286,311,,1,1,2,,15,7,7
4,16,1624,1,286,313,,1,1,2,,20,,
4,16,1625,2,1210,301,,1,1,2,,10,0,3
4,16,1625,2,1210,305,,1,1,2,,50,50,30
4,16,1625,2,1210,306,,1,1,3,,65,20,32
4,16,1625,2,1210,307,,1,4,2,,34,15,20
4,16,1625,2,1210,308,,1,1,3,,30,12,23
4,16,1625,2,1210,313,,1,1,1,,8,0,0
4,16,1626,2,1546,301,,1,4,2,,20,,
4,16,1626,2,1546,305,,1,5,2,,230,230,80
4,16,1626,2,1546,306,,1,4,3,,260,70,70
4,16,1626,2,1546,307,,1,4,3,,350,150,80
4,16,1626,2,1546,308,,1,1,5,,70,20,20
4,16,1626,2,1546,309,,1,1,2,,5,1,1
4,16,1626,2,1546,310,,1,1,2,,12,,
4,16,1626,2,1546,311,,1,1,2,,30,18,10
4,16,1626,2,1546,313,,1,1,1,,15,,
3,17,1702,2,510,301,,1,1,2,,50,0,30
3,17,1702,2,510,302,,1,1,2,,80,0,50
3,17,1702,2,510,303,,2,,,,,,
3,17,1702,2,510,304,,1,1,2,,60,0,30
3,17,1702,2,510,305,,1,1,2,,40,40,25
3,17,1702,2,510,306,,1,1,2,,100,0,100
3,17,1702,2,510,307,,1,1,3,,100,40,40
3,17,1702,2,510,308,,2,,,,,,
3,17,1702,2,510,309,,1,1,1,,15,10,10
3,17,1702,2,510,310,,1,1,1,,15,1,5
3,17,1702,2,510,311,,1,1,5,,300,50,70
3,17,1702,2,510,312,,1,1,5,,50,5,20
3,17,1702,2,510,313,,2,,,,,,
3,17,1702,2,510,314,,1,1,2,,10,5,4
3,17,1702,2,510,315,,2,,,,,,
3,17,1704,2,1080,301,,1,1,2,,,,
3,17,1704,2,1080,302,,1,1,3,,,,
3,17,1704,2,1080,303,,2,,,,,,
3,17,1704,2,1080,304,,2,,,,,,
3,17,1704,2,1080,305,,2,,,,,,
3,17,1704,2,1080,306,,1,1,2,,,,
3,17,1704,2,1080,307,,1,1,3,,,,
3,17,1704,2,1080,308,,2,,,,,,
3,17,1704,2,1080,309,,2,,,,,,
3,17,1704,2,1080,310,,2,,,,,,
3,17,1704,2,1080,311,,1,1,1,,,,
3,17,1704,2,1080,312,,2,,,,,,
3,17,1704,2,1080,313,,2,,,,,,
3,17,1704,2,1080,314,,2,,,,,,
3,17,1704,2,1080,315,,2,,,,,,
3,17,1704,1,2074,301,,1,1,2,,60,10,30
3,17,1704,1,2074,302,,1,2,3,,50,0,20
3,17,1704,1,2074,303,,2,,,,,,
3,17,1704,1,2074,304,,1,2,3,,40,0,10
3,17,1704,1,2074,305,,2,,,,,,
3,17,1704,1,2074,306,,1,2,2,,50,10,30
3,17,1704,1,2074,307,,1,2,2,,15,3,5
3,17,1704,1,2074,308,,2,,,,,,
3,17,1704,1,2074,309,,2,,,,,,
3,17,1704,1,2074,310,,1,1,1,,30,5,5
3,17,1704,1,2074,311,,1,1,3,,,,
3,17,1704,1,2074,312,,2,,,,,,
3,17,1704,1,2074,313,,2,,,,,,
3,17,1704,1,2074,314,,2,,,,,,
3,17,1704,1,2074,315,,2,,,,,,
3,17,1706,2,284,301,,2,,,,,,
3,17,1706,2,284,302,,2,,,,,,
3,17,1706,2,284,303,,2,,,,,,
3,17,1706,2,284,304,,2,,,,,,
3,17,1706,2,284,305,,2,,,,,,
3,17,1706,2,284,306,,2,,,,,,
3,17,1706,2,284,307,,2,,,,,,
3,17,1706,2,284,308,,2,,,,,,
3,17,1706,2,284,309,,2,,,,,,
3,17,1706,2,284,310,,2,,,,,,
3,17,1706,2,284,311,,2,,,,,,
3,17,1706,2,284,312,,2,,,,,,
3,17,1706,2,284,313,,2,,,,,,
3,17,1706,2,284,314,,2,,,,,,
3,17,1706,2,284,315,,2,,,,,,
3,17,1710,2,546,301,,1,1,3,,100,10,35
3,17,1710,2,546,302,,1,1,3,,25,0,10
3,17,1710,2,546,303,,2,,,,,,
3,17,1710,2,546,304,,2,,,,,,
3,17,1710,2,546,305,,2,,,,,,
3,17,1710,2,546,306,,2,,,,,,
3,17,1710,2,546,307,,2,,,,,,
3,17,1710,2,546,308,,2,,,,,,
3,17,1710,2,546,309,,2,,,,,,
3,17,1710,2,546,310,,1,1,2,,10,0,3
3,17,1710,2,546,311,,2,,,,,,
