"zone","state","lga","sector","ea","amenities_cd","c5q1"
6,28,2810,2,2394,532,5
6,28,2810,2,2394,533,2
6,28,2810,2,2394,534,2
6,28,2810,1,3722,501,1
6,28,2810,1,3722,502,2
6,28,2810,1,3722,503,6
6,28,2810,1,3722,504,4
6,28,2810,1,3722,505,1
6,28,2810,1,3722,506,6
6,28,2810,1,3722,507,6
6,28,2810,1,3722,508,4
6,28,2810,1,3722,509,6
6,28,2810,1,3722,510,1
6,28,2810,1,3722,511,3
6,28,2810,1,3722,512,4
6,28,2810,1,3722,513,5
6,28,2810,1,3722,514,3
6,28,2810,1,3722,515,3
6,28,2810,1,3722,516,5
6,28,2810,1,3722,517,3
6,28,2810,1,3722,518,4
6,28,2810,1,3722,519,6
6,28,2810,1,3722,520,5
6,28,2810,1,3722,521,4
6,28,2810,1,3722,522,2
6,28,2810,1,3722,523,2
6,28,2810,1,3722,524,6
6,28,2810,1,3722,525,1
6,28,2810,1,3722,526,3
6,28,2810,1,3722,527,6
6,28,2810,1,3722,528,6
6,28,2810,1,3722,529,3
6,28,2810,1,3722,530,3
6,28,2810,1,3722,531,2
6,28,2810,1,3722,532,3
6,28,2810,1,3722,533,3
6,28,2810,1,3722,534,2
6,28,2811,2,588,501,4
6,28,2811,2,588,502,4
6,28,2811,2,588,503,2
6,28,2811,2,588,504,3
6,28,2811,2,588,505,2
6,28,2811,2,588,506,2
6,28,2811,2,588,507,2
6,28,2811,2,588,508,4
6,28,2811,2,588,509,4
6,28,2811,2,588,510,4
6,28,2811,2,588,511,4
6,28,2811,2,588,512,5
6,28,2811,2,588,513,5
6,28,2811,2,588,514,4
6,28,2811,2,588,515,4
6,28,2811,2,588,516,4
6,28,2811,2,588,517,4
6,28,2811,2,588,518,4
6,28,2811,2,588,519,4
6,28,2811,2,588,520,4
6,28,2811,2,588,521,4
6,28,2811,2,588,522,4
6,28,2811,2,588,523,6
6,28,2811,2,588,524,1
6,28,2811,2,588,525,4
6,28,2811,2,588,526,4
6,28,2811,2,588,527,5
6,28,2811,2,588,528,5
6,28,2811,2,588,529,5
6,28,2811,2,588,530,5
6,28,2811,2,588,531,3
6,28,2811,2,588,532,4
6,28,2811,2,588,533,3
6,28,2811,2,588,534,3
6,28,2813,2,612,501,3
6,28,2813,2,612,502,3
6,28,2813,2,612,503,2
6,28,2813,2,612,504,4
6,28,2813,2,612,505,2
6,28,2813,2,612,506,4
6,28,2813,2,612,507,2
6,28,2813,2,612,508,4
6,28,2813,2,612,509,4
6,28,2813,2,612,510,4
6,28,2813,2,612,511,4
6,28,2813,2,612,512,4
6,28,2813,2,612,513,4
6,28,2813,2,612,514,4
6,28,2813,2,612,515,4
6,28,2813,2,612,516,4
6,28,2813,2,612,517,4
6,28,2813,2,612,518,4
6,28,2813,2,612,519,4
6,28,2813,2,612,520,4
6,28,2813,2,612,521,4
6,28,2813,2,612,522,4
6,28,2813,2,612,523,4
6,28,2813,2,612,524,1
6,28,2813,2,612,525,3
6,28,2813,2,612,526,5
6,28,2813,2,612,527,4
6,28,2813,2,612,528,4
6,28,2813,2,612,529,1
6,28,2813,2,612,530,3
6,28,2813,2,612,531,3
6,28,2813,2,612,532,4
6,28,2813,2,612,533,3
6,28,2813,2,612,534,3
6,28,2814,1,1876,501,4
6,28,2814,1,1876,502,4
6,28,2814,1,1876,503,2
6,28,2814,1,1876,504,4
6,28,2814,1,1876,505,4
6,28,2814,1,1876,506,2
6,28,2814,1,1876,507,4
6,28,2814,1,1876,508,4
6,28,2814,1,1876,509,4
6,28,2814,1,1876,510,4
6,28,2814,1,1876,511,4
6,28,2814,1,1876,512,4
6,28,2814,1,1876,513,4
6,28,2814,1,1876,514,4
6,28,2814,1,1876,515,4
6,28,2814,1,1876,516,4
6,28,2814,1,1876,517,4
6,28,2814,1,1876,518,4
6,28,2814,1,1876,519,4
6,28,2814,1,1876,520,4
6,28,2814,1,1876,521,3
6,28,2814,1,1876,522,4
6,28,2814,1,1876,523,3
6,28,2814,1,1876,524,4
6,28,2814,1,1876,525,2
6,28,2814,1,1876,526,4
6,28,2814,1,1876,527,4
6,28,2814,1,1876,528,4
6,28,2814,1,1876,529,4
6,28,2814,1,1876,530,4
6,28,2814,1,1876,531,4
6,28,2814,1,1876,532,4
6,28,2814,1,1876,533,2
6,28,2814,1,1876,534,3
6,28,2815,2,1164,501,4
6,28,2815,2,1164,502,4
6,28,2815,2,1164,503,2
6,28,2815,2,1164,504,3
6,28,2815,2,1164,505,5
6,28,2815,2,1164,506,4
6,28,2815,2,1164,507,1
6,28,2815,2,1164,508,4
6,28,2815,2,1164,509,6
6,28,2815,2,1164,510,4
6,28,2815,2,1164,511,4
6,28,2815,2,1164,512,4
6,28,2815,2,1164,513,4
6,28,2815,2,1164,514,4
6,28,2815,2,1164,515,4
6,28,2815,2,1164,516,4
6,28,2815,2,1164,517,4
6,28,2815,2,1164,518,4
6,28,2815,2,1164,519,4
6,28,2815,2,1164,520,4
6,28,2815,2,1164,521,4
6,28,2815,2,1164,522,4
6,28,2815,2,1164,523,4
6,28,2815,2,1164,524,2
6,28,2815,2,1164,525,4
6,28,2815,2,1164,526,4
6,28,2815,2,1164,527,2
6,28,2815,2,1164,528,4
6,28,2815,2,1164,529,4
6,28,2815,2,1164,530,4
6,28,2815,2,1164,531,4
6,28,2815,2,1164,532,4
6,28,2815,2,1164,533,4
6,28,2815,2,1164,534,4
6,28,2816,1,2302,501,1
6,28,2816,1,2302,502,2
6,28,2816,1,2302,503,2
6,28,2816,1,2302,504,2
6,28,2816,1,2302,505,4
6,28,2816,1,2302,506,4
6,28,2816,1,2302,507,1
6,28,2816,1,2302,508,4
6,28,2816,1,2302,509,4
6,28,2816,1,2302,510,4
6,28,2816,1,2302,511,4
6,28,2816,1,2302,512,4
6,28,2816,1,2302,513,4
6,28,2816,1,2302,514,4
6,28,2816,1,2302,515,4
6,28,2816,1,2302,516,4
6,28,2816,1,2302,517,4
6,28,2816,1,2302,518,4
6,28,2816,1,2302,519,4
6,28,2816,1,2302,520,4
6,28,2816,1,2302,521,4
6,28,2816,1,2302,522,4
6,28,2816,1,2302,523,4
6,28,2816,1,2302,524,1
6,28,2816,1,2302,525,3
6,28,2816,1,2302,526,4
6,28,2816,1,2302,527,4
6,28,2816,1,2302,528,4
6,28,2816,1,2302,529,4
6,28,2816,1,2302,530,4
6,28,2816,1,2302,531,4
6,28,2816,1,2302,532,4
6,28,2816,1,2302,533,4
6,28,2816,1,2302,534,4
6,28,2816,2,3944,501,4
6,28,2816,2,3944,502,4
6,28,2816,2,3944,503,2
6,28,2816,2,3944,504,3
6,28,2816,2,3944,505,1
6,28,2816,2,3944,506,4
6,28,2816,2,3944,507,1
6,28,2816,2,3944,508,4
6,28,2816,2,3944,509,4
6,28,2816,2,3944,510,4
6,28,2816,2,3944,511,4
6,28,2816,2,3944,512,4
6,28,2816,2,3944,513,4
6,28,2816,2,3944,514,4
6,28,2816,2,3944,515,4
6,28,2816,2,3944,516,4
6,28,2816,2,3944,517,4
6,28,2816,2,3944,518,4
6,28,2816,2,3944,519,4
6,28,2816,2,3944,520,4
6,28,2816,2,3944,521,4
6,28,2816,2,3944,522,4
6,28,2816,2,3944,523,4
6,28,2816,2,3944,524,2
6,28,2816,2,3944,525,3
6,28,2816,2,3944,526,4
6,28,2816,2,3944,527,4
6,28,2816,2,3944,528,4
6,28,2816,2,3944,529,4
6,28,2816,2,3944,530,4
6,28,2816,2,3944,531,2
6,28,2816,2,3944,532,4
6,28,2816,2,3944,533,4
6,28,2816,2,3944,534,4
6,29,2902,1,1028,501,5
6,29,2902,1,1028,502,5
6,29,2902,1,1028,503,6
6,29,2902,1,1028,504,5
6,29,2902,1,1028,505,2
6,29,2902,1,1028,506,5
6,29,2902,1,1028,507,5
6,29,2902,1,1028,508,5
6,29,2902,1,1028,509,5
6,29,2902,1,1028,510,5
6,29,2902,1,1028,511,5
6,29,2902,1,1028,512,5
6,29,2902,1,1028,513,5
6,29,2902,1,1028,514,5
6,29,2902,1,1028,515,6
6,29,2902,1,1028,516,5
6,29,2902,1,1028,517,5
6,29,2902,1,1028,518,5
6,29,2902,1,1028,519,4
6,29,2902,1,1028,520,5
6,29,2902,1,1028,521,5
6,29,2902,1,1028,522,5
6,29,2902,1,1028,523,5
6,29,2902,1,1028,524,6
6,29,2902,1,1028,525,4
6,29,2902,1,1028,526,5
6,29,2902,1,1028,527,6
6,29,2902,1,1028,528,6
6,29,2902,1,1028,529,5
6,29,2902,1,1028,530,3
6,29,2902,1,1028,531,2
6,29,2902,1,1028,532,3
6,29,2902,1,1028,533,1
6,29,2902,1,1028,534,2
6,29,2905,1,384,502,5
6,29,2905,1,384,503,2
6,29,2905,1,384,504,5
6,29,2905,1,384,505,5
6,29,2905,1,384,506,5
6,29,2905,1,384,507,2
6,29,2905,1,384,508,2
6,29,2905,1,384,509,5
6,29,2905,1,384,510,5
6,29,2905,1,384,511,5
6,29,2905,1,384,512,5
6,29,2905,1,384,513,5
6,29,2905,1,384,514,5
6,29,2905,1,384,515,5
6,29,2905,1,384,516,2
6,29,2905,1,384,517,5
6,29,2905,1,384,518,5
6,29,2905,1,384,519,5
6,29,2905,1,384,520,5
6,29,2905,1,384,521,5
6,29,2905,1,384,522,5
6,29,2905,1,384,523,5
6,29,2905,1,384,524,5
6,29,2905,1,384,525,5
6,29,2905,1,384,526,2
6,29,2905,1,384,527,5
6,29,2905,1,384,528,5
6,29,2905,1,384,529,6
6,29,2905,1,384,530,4
6,29,2905,1,384,531,4
6,29,2905,1,384,532,4
6,29,2905,1,384,533,4
6,29,2905,1,384,534,2
6,29,2905,1,1096,501,5
6,29,2905,1,1096,502,5
6,29,2905,1,1096,503,5
6,29,2905,1,1096,504,2
6,29,2905,1,1096,505,4
6,29,2905,1,1096,506,2
6,29,2905,1,1096,507,4
6,29,2905,1,1096,508,4
6,29,2905,1,1096,509,5
6,29,2905,1,1096,510,4
6,29,2905,1,1096,511,5
6,29,2905,1,1096,512,4
6,29,2905,1,1096,513,4
6,29,2905,1,1096,514,6
6,29,2905,1,1096,515,5
6,29,2905,1,1096,516,5
6,29,2905,1,1096,517,5
6,29,2905,1,1096,518,5
6,29,2905,1,1096,519,5
6,29,2905,1,1096,520,6
6,29,2905,1,1096,521,5
6,29,2905,1,1096,522,5
6,29,2905,1,1096,523,1
6,29,2905,1,1096,524,1
6,29,2905,1,1096,525,3
6,29,2905,1,1096,526,6
6,29,2905,1,1096,527,6
6,29,2905,1,1096,528,5
6,29,2905,1,1096,529,5
6,29,2905,1,1096,530,5
6,29,2905,1,1096,531,5
6,29,2905,1,1096,532,5
6,29,2905,1,1096,533,2
6,29,2905,1,1096,534,2
6,29,2909,2,220,501,5
6,29,2909,2,220,502,5
6,29,2909,2,220,503,5
6,29,2909,2,220,504,2
6,29,2909,2,220,505,4
6,29,2909,2,220,506,4
6,29,2909,2,220,507,5
6,29,2909,2,220,508,5
6,29,2909,2,220,509,5
6,29,2909,2,220,510,5
6,29,2909,2,220,511,5
6,29,2909,2,220,512,5
6,29,2909,2,220,513,5
6,29,2909,2,220,514,5
6,29,2909,2,220,515,6
6,29,2909,2,220,516,4
6,29,2909,2,220,517,4
6,29,2909,2,220,518,4
6,29,2909,2,220,519,5
6,29,2909,2,220,520,5
6,29,2909,2,220,521,2
6,29,2909,2,220,522,5
6,29,2909,2,220,523,5
6,29,2909,2,220,524,2
6,29,2909,2,220,525,2
6,29,2909,2,220,526,2
6,29,2909,2,220,527,1
6,29,2909,2,220,528,6
6,29,2909,2,220,529,5
6,29,2909,2,220,530,5
6,29,2909,2,220,531,3
6,29,2909,2,220,532,5
6,29,2909,2,220,533,3
6,29,2909,2,220,534,3
6,29,2910,1,350,501,4
6,29,2910,1,350,502,4
6,29,2910,1,350,503,4
6,29,2910,1,350,504,4
6,29,2910,1,350,505,3
6,29,2910,1,350,506,3
6,29,2910,1,350,507,2
6,29,2910,1,350,508,4
6,29,2910,1,350,509,4
6,29,2910,1,350,510,4
6,29,2910,1,350,511,4
6,29,2910,1,350,512,5
6,29,2910,1,350,513,5
6,29,2910,1,350,514,4
6,29,2910,1,350,515,6
6,29,2910,1,350,516,6
6,29,2910,1,350,517,4
6,29,2910,1,350,518,4
6,29,2910,1,350,519,6
6,29,2910,1,350,520,3
6,29,2910,1,350,521,6
6,29,2910,1,350,522,4
6,29,2910,1,350,523,4
6,29,2910,1,350,524,3
6,29,2910,1,350,525,2
6,29,2910,1,350,526,5
6,29,2910,1,350,527,5
6,29,2910,1,350,528,5
6,29,2910,1,350,529,5
6,29,2910,1,350,530,5
6,29,2910,1,350,531,4
6,29,2910,1,350,532,4
6,29,2910,1,350,533,5
6,29,2910,1,350,534,4
6,29,2911,1,746,501,2
6,29,2911,1,746,502,4
6,29,2911,1,746,503,3
6,29,2911,1,746,504,4
6,29,2911,1,746,505,3
6,29,2911,1,746,506,4
6,29,2911,1,746,507,4
6,29,2911,1,746,508,3
6,29,2911,1,746,509,3
6,29,2911,1,746,510,6
6,29,2911,1,746,511,5
6,29,2911,1,746,512,5
6,29,2911,1,746,513,2
6,29,2911,1,746,514,3
6,29,2911,1,746,515,6
6,29,2911,1,746,516,6
6,29,2911,1,746,517,4
6,29,2911,1,746,518,4
6,29,2911,1,746,519,6
6,29,2911,1,746,520,5
6,29,2911,1,746,521,4
6,29,2911,1,746,522,4
6,29,2911,1,746,523,4
6,29,2911,1,746,524,6
6,29,2911,1,746,525,6
6,29,2911,1,746,526,5
6,29,2911,1,746,527,5
6,29,2911,1,746,528,6
6,29,2911,1,746,529,5
6,29,2911,1,746,530,3
6,29,2911,1,746,531,4
6,29,2911,1,746,532,5
6,29,2911,1,746,533,1
6,29,2911,1,746,534,2
6,29,2911,2,1870,501,1
6,29,2911,2,1870,502,3
6,29,2911,2,1870,503,6
6,29,2911,2,1870,504,6
6,29,2911,2,1870,505,6
6,29,2911,2,1870,506,6
6,29,2911,2,1870,507,6
6,29,2911,2,1870,508,4
6,29,2911,2,1870,509,6
6,29,2911,2,1870,510,6
6,29,2911,2,1870,511,4
6,29,2911,2,1870,512,5
6,29,2911,2,1870,513,3
6,29,2911,2,1870,514,3
6,29,2911,2,1870,515,6
6,29,2911,2,1870,516,6
6,29,2911,2,1870,517,4
6,29,2911,2,1870,518,4
6,29,2911,2,1870,519,6
6,29,2911,2,1870,520,6
6,29,2911,2,1870,521,6
6,29,2911,2,1870,522,6
6,29,2911,2,1870,523,6
6,29,2911,2,1870,524,6
6,29,2911,2,1870,525,6
6,29,2911,2,1870,526,6
6,29,2911,2,1870,527,6
6,29,2911,2,1870,528,6
6,29,2911,2,1870,529,5
6,29,2911,2,1870,530,4
6,29,2911,2,1870,531,3
6,29,2911,2,1870,532,4
6,29,2911,2,1870,533,3
6,29,2911,2,1870,534,3
6,29,2914,1,214,501,5
6,29,2914,1,214,502,5
6,29,2914,1,214,503,2
6,29,2914,1,214,504,5
6,29,2914,1,214,505,5
6,29,2914,1,214,506,5
6,29,2914,1,214,507,5
6,29,2914,1,214,508,5
6,29,2914,1,214,509,5
6,29,2914,1,214,510,5
6,29,2914,1,214,511,5
6,29,2914,1,214,512,5
6,29,2914,1,214,513,5
6,29,2914,1,214,514,5
6,29,2914,1,214,515,6
6,29,2914,1,214,516,4
6,29,2914,1,214,517,5
6,29,2914,1,214,518,5
6,29,2914,1,214,519,5
6,29,2914,1,214,520,4
6,29,2914,1,214,522,5
6,29,2914,1,214,523,5
6,29,2914,1,214,524,2
6,29,2914,1,214,525,2
6,29,2914,1,214,526,5
6,29,2914,1,214,527,5
6,29,2914,1,214,528,6
6,29,2914,1,214,529,4
6,29,2914,1,214,530,4
6,29,2914,1,214,531,4
6,29,2914,1,214,532,4
6,29,2914,1,214,533,1
6,29,2914,1,214,534,2
6,29,2918,1,952,501,4
6,29,2918,1,952,502,4
6,29,2918,1,952,503,4
6,29,2918,1,952,504,4
6,29,2918,1,952,505,4
6,29,2918,1,952,506,5
6,29,2918,1,952,507,4
6,29,2918,1,952,508,3
6,29,2918,1,952,509,3
6,29,2918,1,952,510,4
6,29,2918,1,952,511,4
6,29,2918,1,952,512,5
6,29,2918,1,952,513,3
6,29,2918,1,952,514,3
6,29,2918,1,952,515,3
6,29,2918,1,952,516,3
6,29,2918,1,952,517,4
6,29,2918,1,952,518,4
6,29,2918,1,952,519,6
6,29,2918,1,952,520,3
6,29,2918,1,952,521,6
6,29,2918,1,952,522,4
6,29,2918,1,952,523,4
6,29,2918,1,952,524,3
6,29,2918,1,952,525,3
6,29,2918,1,952,526,4
6,29,2918,1,952,527,5
6,29,2918,1,952,528,5
6,29,2918,1,952,529,3
6,29,2918,1,952,530,4
6,29,2918,1,952,531,4
6,29,2918,1,952,532,4
6,29,2918,1,952,533,3
6,29,2918,1,952,534,3
6,29,2920,1,506,501,4
6,29,2920,1,506,502,4
6,29,2920,1,506,503,3
6,29,2920,1,506,504,4
6,29,2920,1,506,505,3
6,29,2920,1,506,506,5
6,29,2920,1,506,507,3
6,29,2920,1,506,508,4
6,29,2920,1,506,509,4
6,29,2920,1,506,510,4
6,29,2920,1,506,511,4
6,29,2920,1,506,512,4
6,29,2920,1,506,513,5
6,29,2920,1,506,514,5
6,29,2920,1,506,515,6
6,29,2920,1,506,516,6
6,29,2920,1,506,517,4
6,29,2920,1,506,518,4
6,29,2920,1,506,519,6
6,29,2920,1,506,520,4
6,29,2920,1,506,521,6
6,29,2920,1,506,522,4
6,29,2920,1,506,523,4
6,29,2920,1,506,524,4
6,29,2920,1,506,525,2
6,29,2920,1,506,526,5
6,29,2920,1,506,527,5
6,29,2920,1,506,528,5
6,29,2920,1,506,529,4
6,29,2920,1,506,530,4
6,29,2920,1,506,531,6
6,29,2920,1,506,532,6
6,29,2920,1,506,533,3
6,29,2920,1,506,534,3
6,29,2920,1,1210,501,3
6,29,2920,1,1210,502,3
6,29,2920,1,1210,503,3
6,29,2920,1,1210,504,2
6,29,2920,1,1210,505,2
6,29,2920,1,1210,506,5
6,29,2920,1,1210,507,3
6,29,2920,1,1210,508,4
6,29,2920,1,1210,509,4
6,29,2920,1,1210,510,3
6,29,2920,1,1210,511,4
6,29,2920,1,1210,512,5
6,29,2920,1,1210,513,5
6,29,2920,1,1210,514,5
6,29,2920,1,1210,515,6
6,29,2920,1,1210,516,6
6,29,2920,1,1210,517,4
6,29,2920,1,1210,518,4
6,29,2920,1,1210,519,6
6,29,2920,1,1210,520,3
6,29,2920,1,1210,521,4
6,29,2920,1,1210,522,4
6,29,2920,1,1210,523,4
6,29,2920,1,1210,524,3
6,29,2920,1,1210,525,3
6,29,2920,1,1210,526,4
6,29,2920,1,1210,527,6
6,29,2920,1,1210,528,6
6,29,2920,1,1210,529,5
6,29,2920,1,1210,530,5
6,29,2920,1,1210,531,4
6,29,2920,1,1210,532,4
6,29,2920,1,1210,533,4
6,29,2920,1,1210,534,5
6,29,2920,2,1628,501,4
6,29,2920,2,1628,502,4
6,29,2920,2,1628,503,2
6,29,2920,2,1628,504,3
6,29,2920,2,1628,505,2
6,29,2920,2,1628,506,4
6,29,2920,2,1628,507,1
6,29,2920,2,1628,508,4
6,29,2920,2,1628,509,3
6,29,2920,2,1628,510,1
6,29,2920,2,1628,511,4
6,29,2920,2,1628,512,5
6,29,2920,2,1628,513,4
6,29,2920,2,1628,514,3
6,29,2920,2,1628,515,6
6,29,2920,2,1628,516,6
6,29,2920,2,1628,517,4
6,29,2920,2,1628,518,4
6,29,2920,2,1628,519,6
6,29,2920,2,1628,520,4
6,29,2920,2,1628,521,6
6,29,2920,2,1628,522,6
6,29,2920,2,1628,523,6
6,29,2920,2,1628,524,6
6,29,2920,2,1628,525,6
6,29,2920,2,1628,526,6
6,29,2920,2,1628,527,6
6,29,2920,2,1628,528,6
6,29,2920,2,1628,529,4
6,29,2920,2,1628,530,5
6,29,2920,2,1628,531,5
6,29,2920,2,1628,532,5
6,29,2920,2,1628,533,5
6,29,2920,2,1628,534,4
6,29,2923,1,396,501,5
6,29,2923,1,396,502,4
6,29,2923,1,396,503,6
6,29,2923,1,396,504,5
6,29,2923,1,396,505,5
6,29,2923,1,396,506,5
6,29,2923,1,396,507,2
6,29,2923,1,396,508,5
6,29,2923,1,396,509,5
6,29,2923,1,396,510,5
6,29,2923,1,396,512,3
6,29,2923,1,396,513,3
6,29,2923,1,396,514,3
6,29,2923,1,396,515,6
6,29,2923,1,396,516,4
6,29,2923,1,396,517,5
6,29,2923,1,396,518,6
6,29,2923,1,396,519,5
6,29,2923,1,396,520,5
6,29,2923,1,396,521,2
6,29,2923,1,396,522,5
6,29,2923,1,396,523,5
6,29,2923,1,396,524,2
6,29,2923,1,396,525,2
6,29,2923,1,396,526,3
6,29,2923,1,396,527,6
6,29,2923,1,396,528,6
6,29,2923,1,396,529,5
6,29,2923,1,396,530,5
6,29,2923,1,396,531,6
6,29,2923,1,396,532,5
6,29,2923,1,396,533,1
6,29,2923,1,396,534,2
6,29,2923,2,1126,501,5
6,29,2923,2,1126,502,5
6,29,2923,2,1126,503,4
6,29,2923,2,1126,504,5
6,29,2923,2,1126,505,5
6,29,2923,2,1126,506,5
6,29,2923,2,1126,507,2
6,29,2923,2,1126,508,5
6,29,2923,2,1126,509,2
6,29,2923,2,1126,510,5
6,29,2923,2,1126,511,3
6,29,2923,2,1126,512,5
6,29,2923,2,1126,513,5
6,29,2923,2,1126,514,5
6,29,2923,2,1126,519,4
6,29,2923,2,1126,520,5
6,29,2923,2,1126,521,3
6,29,2923,2,1126,522,5
6,29,2923,2,1126,523,5
6,29,2923,2,1126,524,2
6,29,2923,2,1126,525,1
6,29,2923,2,1126,526,3
6,29,2923,2,1126,527,6
6,29,2923,2,1126,528,6
6,29,2923,2,1126,529,2
6,29,2923,2,1126,530,5
6,29,2923,2,1126,531,5
6,29,2923,2,1126,532,4
6,29,2923,2,1126,533,2
6,29,2923,2,1126,534,2
6,29,2927,1,1124,501,5
6,29,2927,1,1124,502,4
6,29,2927,1,1124,503,3
6,29,2927,1,1124,504,3
6,29,2927,1,1124,505,3
6,29,2927,1,1124,506,5
6,29,2927,1,1124,507,4
6,29,2927,1,1124,508,4
6,29,2927,1,1124,509,5
6,29,2927,1,1124,510,4
6,29,2927,1,1124,511,4
6,29,2927,1,1124,512,5
6,29,2927,1,1124,513,5
6,29,2927,1,1124,514,5
6,29,2927,1,1124,515,6
6,29,2927,1,1124,516,6
6,29,2927,1,1124,517,5
6,29,2927,1,1124,518,5
6,29,2927,1,1124,519,6
6,29,2927,1,1124,520,4
6,29,2927,1,1124,521,2
6,29,2927,1,1124,522,5
6,29,2927,1,1124,523,5
6,29,2927,1,1124,524,5
6,29,2927,1,1124,525,3
6,29,2927,1,1124,526,5
6,29,2927,1,1124,527,5
6,29,2927,1,1124,528,5
6,29,2927,1,1124,529,4
6,29,2927,1,1124,530,4
6,29,2927,1,1124,531,3
6,29,2927,1,1124,532,5
6,29,2927,1,1124,533,5
6,29,2927,1,1124,534,3
6,29,2930,1,530,501,4
6,29,2930,1,530,502,4
6,29,2930,1,530,503,4
6,29,2930,1,530,504,3
6,29,2930,1,530,505,2
6,29,2930,1,530,506,5
6,29,2930,1,530,507,4
6,29,2930,1,530,508,3
6,29,2930,1,530,509,3
6,29,2930,1,530,510,5
6,29,2930,1,530,511,4
6,29,2930,1,530,512,5
6,29,2930,1,530,513,5
6,29,2930,1,530,514,5
6,29,2930,1,530,515,3
6,29,2930,1,530,516,6
6,29,2930,1,530,517,4
6,29,2930,1,530,518,4
6,29,2930,1,530,519,6
6,29,2930,1,530,520,3
6,29,2930,1,530,521,6
6,29,2930,1,530,522,4
6,29,2930,1,530,523,4
6,29,2930,1,530,524,4
6,29,2930,1,530,525,4
6,29,2930,1,530,526,5
6,29,2930,1,530,527,5
6,29,2930,1,530,528,5
6,29,2930,1,530,529,5
6,29,2930,1,530,530,5
6,29,2930,1,530,531,6
6,29,2930,1,530,532,6
6,29,2930,1,530,533,4
6,29,2930,1,530,534,4
6,29,2930,1,1300,501,5
6,29,2930,1,1300,502,4
6,29,2930,1,1300,503,6
6,29,2930,1,1300,504,4
6,29,2930,1,1300,505,5
6,29,2930,1,1300,506,5
6,29,2930,1,1300,507,1
6,29,2930,1,1300,508,4
6,29,2930,1,1300,509,4
6,29,2930,1,1300,510,3
6,29,2930,1,1300,511,4
6,29,2930,1,1300,512,5
6,29,2930,1,1300,513,5
6,29,2930,1,1300,514,5
6,29,2930,1,1300,515,6
6,29,2930,1,1300,516,4
6,29,2930,1,1300,517,4
6,29,2930,1,1300,518,4
6,29,2930,1,1300,519,5
6,29,2930,1,1300,520,4
6,29,2930,1,1300,521,2
6,29,2930,1,1300,522,5
6,29,2930,1,1300,523,5
6,29,2930,1,1300,524,2
6,29,2930,1,1300,525,1
6,29,2930,1,1300,526,5
6,29,2930,1,1300,527,3
6,29,2930,1,1300,528,6
6,29,2930,1,1300,529,4
6,29,2930,1,1300,530,5
6,29,2930,1,1300,531,2
6,29,2930,1,1300,532,4
6,29,2930,1,1300,533,2
6,29,2930,1,1300,534,2
6,29,2930,1,1418,501,5
6,29,2930,1,1418,502,4
6,29,2930,1,1418,503,2
6,29,2930,1,1418,504,2
6,29,2930,1,1418,505,2
6,29,2930,1,1418,506,5
6,29,2930,1,1418,507,5
6,29,2930,1,1418,508,3
6,29,2930,1,1418,509,3
6,29,2930,1,1418,510,5
6,29,2930,1,1418,511,4
6,29,2930,1,1418,512,5
6,29,2930,1,1418,513,3
6,29,2930,1,1418,514,5
6,29,2930,1,1418,515,5
6,29,2930,1,1418,516,5
6,29,2930,1,1418,517,5
6,29,2930,1,1418,518,5
6,29,2930,1,1418,519,5
6,29,2930,1,1418,520,5
6,29,2930,1,1418,521,2
6,29,2930,1,1418,522,5
6,29,2930,1,1418,523,5
6,29,2930,1,1418,524,2
6,29,2930,1,1418,525,1
6,29,2930,1,1418,526,5
6,29,2930,1,1418,527,5
6,29,2930,1,1418,528,5
6,29,2930,1,1418,529,4
6,29,2930,1,1418,530,4
6,29,2930,1,1418,531,6
6,29,2930,1,1418,532,3
6,29,2930,1,1418,533,1
6,29,2930,1,1418,534,1
6,30,3002,1,1264,501,4
6,30,3002,1,1264,502,4
6,30,3002,1,1264,503,3
6,30,3002,1,1264,504,4
6,30,3002,1,1264,505,2
6,30,3002,1,1264,506,5
6,30,3002,1,1264,507,3
6,30,3002,1,1264,508,6
6,30,3002,1,1264,509,6
6,30,3002,1,1264,510,3
6,30,3002,1,1264,511,5
6,30,3002,1,1264,512,5
6,30,3002,1,1264,513,5
6,30,3002,1,1264,514,5
6,30,3002,1,1264,515,4
6,30,3002,1,1264,516,4
6,30,3002,1,1264,517,4
6,30,3002,1,1264,518,4
6,30,3002,1,1264,519,4
6,30,3002,1,1264,520,5
6,30,3002,1,1264,521,5
6,30,3002,1,1264,522,5
6,30,3002,1,1264,523,5
6,30,3002,1,1264,524,3
6,30,3002,1,1264,525,1
6,30,3002,1,1264,526,4
6,30,3002,1,1264,527,4
6,30,3002,1,1264,528,5
6,30,3002,1,1264,529,5
6,30,3002,1,1264,530,5
6,30,3002,1,1264,531,5
6,30,3002,1,1264,532,5
6,30,3002,1,1264,533,1
6,30,3002,1,1264,534,2
6,30,3002,1,1310,501,4
6,30,3002,1,1310,502,4
6,30,3002,1,1310,503,4
6,30,3002,1,1310,504,3
6,30,3002,1,1310,505,2
6,30,3002,1,1310,506,3
6,30,3002,1,1310,507,3
6,30,3002,1,1310,508,3
6,30,3002,1,1310,509,3
6,30,3002,1,1310,510,4
6,30,3002,1,1310,511,5
6,30,3002,1,1310,512,5
6,30,3002,1,1310,513,5
6,30,3002,1,1310,514,5
6,30,3002,1,1310,515,5
6,30,3002,1,1310,516,4
