"zone","state","lga","sector","ea","is_cd","sc2q1","sc2q2","sc2q3","sc2q4a","sc2q4b","sc2q5","sc2q6a","sc2q6b"
1,31,3116,2,1344,207,1,8,,,,,,
1,31,3116,2,1344,208,2,,27,4,,300,1,20
1,31,3116,2,1344,209,1,8,,,,,,
1,31,3116,2,1344,210,2,,27,4,,300,1,20
1,31,3116,2,1344,211,2,,27,4,,300,1,20
1,31,3116,2,1344,212,2,,7,3,,300,1,30
1,31,3116,2,1344,213,2,,12,3,,150,,45
1,31,3116,2,1344,214,1,7,5,1,,,,
1,31,3116,2,1344,215,2,,27,4,,300,1,20
1,31,3116,2,1344,216,2,,27,4,,300,1,
1,31,3116,2,1344,217,2,,27,4,,300,1,
1,31,3116,2,1344,218,2,,7,4,,150,,45
1,31,3116,2,1344,219,1,7,0.5,1,,,,
1,31,3116,2,1344,220,1,8,,,,,,
1,31,3116,2,1344,221,2,,27,4,,300,1,
1,31,3116,2,1344,222,2,,27,4,,300,1,
5,32,3201,2,2034,201,1,,0.5,1,,,,
5,32,3201,2,2034,202,1,,0.5,1,,,,
5,32,3201,2,2034,203,2,,1.20000004768372,1,,,,
5,32,3201,2,2034,204,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,205,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,206,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,207,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,208,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,209,1,8,,,,,,
5,32,3201,2,2034,210,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,211,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,212,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,213,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,214,1,8,,,,,,
5,32,3201,2,2034,215,2,,1.20000004768372,4,,50,,8
5,32,3201,2,2034,216,2,,1.20000004768372,4,,50,,5
5,32,3201,2,2034,217,2,,1.20000004768372,4,,50,,5
5,32,3201,2,2034,218,2,,1.20000004768372,4,,50,,5
5,32,3201,2,2034,219,1,8,,,,,,
5,32,3201,2,2034,220,1,8,,,,,,
5,32,3201,2,2034,221,1,8,,,,,,
5,32,3201,2,2034,222,2,,66,4,,500,,30
5,32,3202,2,84,201,1,,0.5,,,,,15
5,32,3202,2,84,202,1,,0.5,1,,,,
5,32,3202,2,84,203,2,,3,4,,100,,13
5,32,3202,2,84,204,1,8,,,,,,
5,32,3202,2,84,205,2,,3,4,,100,,13
5,32,3202,2,84,206,2,,3,4,,100,,13
5,32,3202,2,84,207,2,,3,4,,100,,13
5,32,3202,2,84,208,2,,3,4,,100,,13
5,32,3202,2,84,209,1,8,,,,,,
5,32,3202,2,84,210,2,,3,4,,100,,13
5,32,3202,2,84,211,2,,3,4,,100,,13
5,32,3202,2,84,212,2,,3,4,,100,,15
5,32,3202,2,84,213,2,,3,4,,100,,15
5,32,3202,2,84,214,1,8,,,,,,
5,32,3202,2,84,215,2,,3,4,,100,,15
5,32,3202,2,84,216,2,,3,4,,100,,10
5,32,3202,2,84,217,2,,3,4,,100,,10
5,32,3202,2,84,218,2,,3,4,,100,,10
5,32,3202,2,84,219,1,8,,,,,,
5,32,3202,2,84,220,1,8,,,,,,
5,32,3202,2,84,221,1,8,,,,,,
5,32,3202,2,84,222,2,,3,5,,350,1,10
5,32,3203,2,2644,201,2,,1.5,4,,100,,10
5,32,3203,2,2644,202,1,,0.5,1,,,,
5,32,3203,2,2644,203,2,,1.5,4,,100,,10
5,32,3203,2,2644,204,1,8,,,,,,
5,32,3203,2,2644,205,2,,15,6,,300,,20
5,32,3203,2,2644,206,2,,15,6,,300,,20
5,32,3203,2,2644,207,2,,15,6,,300,,20
5,32,3203,2,2644,208,2,,15,6,,300,,20
5,32,3203,2,2644,209,1,8,,,,,,
5,32,3203,2,2644,210,2,,15,6,,300,,20
5,32,3203,2,2644,211,2,,15,6,,300,,22
5,32,3203,2,2644,212,2,,15,6,,300,,20
5,32,3203,2,2644,213,2,,15,6,,300,,20
5,32,3203,2,2644,214,1,8,,,,,,
5,32,3203,2,2644,215,2,,0.5,1,,,,
5,32,3203,2,2644,216,2,,15,6,,300,,20
5,32,3203,2,2644,217,2,,15,6,,300,,20
5,32,3203,2,2644,218,2,,15,6,,300,,20
5,32,3203,2,2644,219,1,8,,,,,,
5,32,3203,2,2644,220,1,8,,,,,,
5,32,3203,2,2644,221,1,8,,,,,,
5,32,3203,2,2644,222,2,,15,6,,300,,20
5,32,3204,1,346,201,1,,0.5,4,,50,,50
5,32,3204,1,346,202,1,,0.5,4,,50,,5
5,32,3204,1,346,203,1,,0.5,4,,50,,5
5,32,3204,1,346,204,1,8,,,,,,
5,32,3204,1,346,205,1,8,,,,,,
5,32,3204,1,346,206,1,8,,,,,,
5,32,3204,1,346,207,1,8,,,,,,
5,32,3204,1,346,208,1,8,,,,,,
5,32,3204,1,346,209,1,8,,,,,,
5,32,3204,1,346,210,1,8,,,,,,
5,32,3204,1,346,211,1,8,,,,,,
5,32,3204,1,346,212,1,,0.5,4,,50,,9
5,32,3204,1,346,213,1,,0.5,4,,50,,9
5,32,3204,1,346,214,1,8,,,,,,
5,32,3204,1,346,215,1,8,,,,,,
5,32,3204,1,346,216,1,8,,,,,,
5,32,3204,1,346,217,1,8,,,,,,
5,32,3204,1,346,218,1,8,,,,,,
5,32,3204,1,346,219,1,8,,,,,,
5,32,3204,1,346,220,1,8,,,,,,
5,32,3204,1,346,221,1,8,,,,,,
5,32,3204,1,346,222,2,,40,6,,450,1,15
5,32,3206,2,276,201,1,,0.5,1,,,,
5,32,3206,2,276,202,1,,0.5,1,,,,
5,32,3206,2,276,203,1,,0.5,1,,,,
5,32,3206,2,276,204,1,8,,,,,,
5,32,3206,2,276,205,2,,0.5,4,,100,,10
5,32,3206,2,276,206,2,,2.5,4,,100,,10
5,32,3206,2,276,207,2,,2.5,4,,100,,10
5,32,3206,2,276,208,2,,2.5,4,,100,,10
5,32,3206,2,276,209,1,8,,,,,,
5,32,3206,2,276,210,2,,2.5,4,,100,,10
5,32,3206,2,276,211,2,,2.5,4,,100,,10
5,32,3206,2,276,212,2,,2.5,4,,100,,10
5,32,3206,2,276,213,2,,2.5,4,,100,,10
5,32,3206,2,276,214,1,8,,,,,,
5,32,3206,2,276,215,2,,2.5,1,,,,
5,32,3206,2,276,216,2,,2.5,4,,100,,10
5,32,3206,2,276,217,2,,2.5,4,,100,,10
5,32,3206,2,276,218,2,,2.5,4,,100,,10
5,32,3206,2,276,219,1,8,,,,,,
5,32,3206,2,276,220,1,8,,,,,,
5,32,3206,2,276,221,1,8,,,,,,
5,32,3206,2,276,222,2,,30,5,,400,1,30
5,32,3207,2,1464,201,2,,2,1,,,,
5,32,3207,2,1464,202,2,,2,1,,,,
5,32,3207,2,1464,203,2,,6,7,,200,,55
5,32,3207,2,1464,204,2,,2,1,,,,
5,32,3207,2,1464,205,2,,25,7,,500,,35
5,32,3207,2,1464,206,2,,25,7,,500,,35
5,32,3207,2,1464,207,2,,25,7,,500,,35
5,32,3207,2,1464,208,2,,25,7,,500,,35
5,32,3207,2,1464,209,1,8,,,,,,
5,32,3207,2,1464,210,2,,25,7,,500,,35
5,32,3207,2,1464,211,2,,25,7,,500,,35
5,32,3207,2,1464,212,2,,25,7,,500,,35
5,32,3207,2,1464,213,2,,25,7,,500,,35
5,32,3207,2,1464,214,2,,25,7,,500,,35
5,32,3207,2,1464,215,2,,25,7,,500,,35
5,32,3207,2,1464,216,2,,25,7,,500,,35
5,32,3207,2,1464,217,2,,25,7,,500,,35
5,32,3207,2,1464,218,2,,25,7,,500,,35
5,32,3207,2,1464,219,2,,25,7,,500,,35
5,32,3207,2,1464,220,1,8,,,,,,
5,32,3207,2,1464,221,1,8,,,,,,
5,32,3207,2,1464,222,2,,25,7,,500,,35
5,32,3208,2,2244,201,1,,0.5,1,,,,
5,32,3208,2,2244,202,1,,0.5,1,,,,
5,32,3208,2,2244,203,1,,0.5,1,,,,
5,32,3208,2,2244,204,1,8,,,,,,
5,32,3208,2,2244,205,1,8,,,,,,
5,32,3208,2,2244,206,1,8,,,,,,
5,32,3208,2,2244,207,1,8,,,,,,
5,32,3208,2,2244,208,1,8,,,,,,
5,32,3208,2,2244,209,1,8,,,,,,
5,32,3208,2,2244,210,1,8,,,,,,
5,32,3208,2,2244,211,1,8,,,,,,
5,32,3208,2,2244,212,2,,0.5,4,,50,,5
5,32,3208,2,2244,213,1,,0.5,4,,50,,5
5,32,3208,2,2244,214,1,8,,,,,,
5,32,3208,2,2244,215,1,8,,,,,,
5,32,3208,2,2244,216,2,,2,4,,50,,10
5,32,3208,2,2244,217,2,,2,4,,50,,10
5,32,3208,2,2244,218,1,8,,,,,,
5,32,3208,2,2244,219,1,8,,,,,,
5,32,3208,2,2244,220,1,8,,,,,,
5,32,3208,2,2244,221,1,8,,,,,,
5,32,3208,2,2244,222,2,,40,6,,450,1,20
5,32,3209,1,1208,201,1,,0.5,1,,,,
5,32,3209,1,1208,202,1,,0.100000001490116,1,,,,
5,32,3209,1,1208,203,1,,0.5,1,,,,
5,32,3209,1,1208,204,1,,0.100000001490116,1,,,,
5,32,3209,1,1208,205,2,,,,,,,
5,32,3209,1,1208,206,2,,,,,,,
5,32,3209,1,1208,207,2,,,,,,,
5,32,3209,1,1208,208,2,,,,,,,
5,32,3209,1,1208,209,2,,,,,,,
5,32,3209,1,1208,210,2,,,,,,,
5,32,3209,1,1208,211,1,,0.5,1,,,,
5,32,3209,1,1208,212,1,,0.100000001490116,1,,,,
5,32,3209,1,1208,213,2,,,,,,,
5,32,3209,1,1208,214,2,,,,,,,
5,32,3209,1,1208,215,1,,0.100000001490116,1,,,,
5,32,3209,1,1208,216,2,,,,,,,
5,32,3209,1,1208,217,1,8,0.100000001490116,1,,,,
5,32,3209,1,1208,218,2,,,,,,,
5,32,3209,1,1208,219,2,,,,,,,
5,32,3209,1,1208,220,1,8,0.5,1,,,,
5,32,3209,1,1208,221,1,8,0.200000002980232,1,,,,
5,32,3209,1,1208,222,2,,0,,,,,
5,32,3210,2,1692,201,1,,0.300000011920929,1,,,,
5,32,3210,2,1692,202,1,,0.300000011920929,1,,,,
5,32,3210,2,1692,203,1,,0.300000011920929,1,,,,
5,32,3210,2,1692,204,1,8,0.300000011920929,1,,,,
5,32,3210,2,1692,205,2,,,,,,,
5,32,3210,2,1692,206,2,,,,,,,
5,32,3210,2,1692,207,2,,,,,,,
5,32,3210,2,1692,208,2,,,,,,,
5,32,3210,2,1692,209,1,8,0.100000001490116,1,,,,
5,32,3210,2,1692,210,2,,,,,,,
5,32,3210,2,1692,211,2,,,,,,,
5,32,3210,2,1692,212,2,,,,,,,
5,32,3210,2,1692,213,2,,,,,,,
5,32,3210,2,1692,214,2,,,,,,,
5,32,3210,2,1692,215,2,,,,,,,
5,32,3210,2,1692,216,2,,,,,,,
5,32,3210,2,1692,217,2,,,,,,,
5,32,3210,2,1692,218,2,,,,,,,
5,32,3210,2,1692,219,1,4,0.300000011920929,1,,,,
5,32,3210,2,1692,220,1,8,0.100000001490116,1,,,,
5,32,3210,2,1692,221,1,8,0.100000001490116,1,,,,
5,32,3210,2,1692,222,2,,,,,,,
5,32,3212,2,314,201,1,,0.200000002980232,1,,,,
5,32,3212,2,314,202,1,,0.200000002980232,1,,,,
5,32,3212,2,314,203,1,,0.300000011920929,1,,,,
5,32,3212,2,314,204,1,8,0.200000002980232,1,,,,
5,32,3212,2,314,205,2,,,,,,,
5,32,3212,2,314,206,2,,,,,,,
5,32,3212,2,314,207,2,,,,,,,
5,32,3212,2,314,208,2,,,,,,,
5,32,3212,2,314,209,2,,,,,,,
5,32,3212,2,314,210,2,,,,,,,
5,32,3212,2,314,211,2,,,,,,,
5,32,3212,2,314,212,2,,,,,,,
5,32,3212,2,314,213,2,,,,,,,
5,32,3212,2,314,214,1,8,5,1,,,,
5,32,3212,2,314,215,2,,,,,,,
5,32,3212,2,314,216,2,,,,,,,
5,32,3212,2,314,217,2,,,,,,,
5,32,3212,2,314,218,2,,,,,,,
5,32,3212,2,314,219,1,8,0.200000002980232,1,,,,
5,32,3212,2,314,220,1,8,0.200000002980232,1,,,,
5,32,3212,2,314,221,1,8,0.200000002980232,1,,,,
5,32,3212,2,314,222,2,,,,,,,
5,32,3213,2,128,201,1,,0.100000001490116,1,,,,
5,32,3213,2,128,202,1,,0.100000001490116,1,,,,
5,32,3213,2,128,203,1,,1,,,,,
5,32,3213,2,128,204,1,,1,4,,30,0,10
5,32,3213,2,128,205,2,,,,,,,
5,32,3213,2,128,206,1,,1,4,,30,0,10
5,32,3213,2,128,207,2,,,,,,,
5,32,3213,2,128,208,1,,0.100000001490116,1,,,,
5,32,3213,2,128,209,1,,0.100000001490116,1,,,,
5,32,3213,2,128,210,2,,,,,,,
5,32,3213,2,128,211,2,,,,,,,
5,32,3213,2,128,212,2,,,,,,,
5,32,3213,2,128,213,2,,,,,,,
5,32,3213,2,128,214,1,,0.100000001490116,1,,,,
5,32,3213,2,128,215,2,,,,,,,
5,32,3213,2,128,216,1,,0.699999988079071,4,,30,0,10
5,32,3213,2,128,217,2,,,,,,,
5,32,3213,2,128,218,1,,1,4,,30,0,10
5,32,3213,2,128,219,1,,1,4,,30,0,10
5,32,3213,2,128,220,1,,0.200000002980232,1,,,,
5,32,3213,2,128,221,1,,0.5,1,,,,
5,32,3213,2,128,222,2,,,,,,,
5,32,3215,1,1896,201,1,,0.5,1,,,,
5,32,3215,1,1896,202,1,,0.5,1,,,,
5,32,3215,1,1896,203,1,,0.5,6,,50,,10
5,32,3215,1,1896,204,1,8,,,,,,
5,32,3215,1,1896,205,1,8,,,,,,
5,32,3215,1,1896,206,1,8,,,,,,
5,32,3215,1,1896,207,1,8,,,,,,
5,32,3215,1,1896,208,1,8,,,,,,
5,32,3215,1,1896,209,1,8,,,,,,
5,32,3215,1,1896,210,1,8,,,,,,
5,32,3215,1,1896,211,1,8,,,,,,
5,32,3215,1,1896,212,1,,0.5,6,,100,,35
5,32,3215,1,1896,213,1,,0.5,6,,200,,8
5,32,3215,1,1896,214,1,8,,,,,,
5,32,3215,1,1896,215,1,8,,,,,,
5,32,3215,1,1896,216,1,8,,,,,,
5,32,3215,1,1896,217,1,8,,,,,,
5,32,3215,1,1896,218,1,8,,,,,,
5,32,3215,1,1896,219,1,8,,,,,,
5,32,3215,1,1896,220,1,8,,,,,,
5,32,3215,1,1896,221,1,8,,,,,,
5,32,3215,1,1896,222,2,,2.5,6,,200,,30
5,32,3215,1,2978,201,1,,100,1,,,0,10
5,32,3215,1,2978,202,1,,100,1,,,0,10
5,32,3215,1,2978,203,1,,100,1,,,0,10
5,32,3215,1,2978,204,2,,,,,,,
5,32,3215,1,2978,205,2,,,,,,,
5,32,3215,1,2978,206,,,,,,,,
5,32,3215,1,2978,207,1,8,,,,,,
5,32,3215,1,2978,208,2,,,,,,,
5,32,3215,1,2978,209,1,8,,,,,,
5,32,3215,1,2978,210,2,,,,,,,
5,32,3215,1,2978,211,1,8,,,,,,
5,32,3215,1,2978,212,2,,,,,,,
5,32,3215,1,2978,213,2,,,,,,,
5,32,3215,1,2978,214,2,,,,,,,
5,32,3215,1,2978,215,1,8,,,,,,
5,32,3215,1,2978,216,2,,,,,,,
5,32,3215,1,2978,217,2,,,,,,,
5,32,3215,1,2978,218,1,8,,,,,,
5,32,3215,1,2978,219,1,8,,,,,,
5,32,3215,1,2978,220,1,8,,,,,,
5,32,3215,1,2978,221,1,8,,,,,,
5,32,3215,1,2978,222,2,,,,,,,
5,32,3215,1,4712,201,1,,0.5,5,,50,,8
5,32,3215,1,4712,202,1,,0.5,5,,50,,8
5,32,3215,1,4712,203,1,,0.5,6,,50,,10
5,32,3215,1,4712,204,1,8,,,,,,
5,32,3215,1,4712,205,1,8,,,,,,
5,32,3215,1,4712,206,1,8,,,,,,
5,32,3215,1,4712,207,1,8,,,,,,
5,32,3215,1,4712,208,1,8,,,,,,
5,32,3215,1,4712,209,1,8,,,,,,
5,32,3215,1,4712,210,1,8,,,,,,
5,32,3215,1,4712,211,1,8,,,,,,
5,32,3215,1,4712,212,1,,0.5,5,,50,,10
5,32,3215,1,4712,213,1,,0.5,5,,100,,25
5,32,3215,1,4712,214,1,8,,,,,,
5,32,3215,1,4712,215,1,8,,,,,,
5,32,3215,1,4712,216,1,8,,,,,,
5,32,3215,1,4712,217,1,8,,,,,,
5,32,3215,1,4712,218,1,8,,,,,,
5,32,3215,1,4712,219,1,8,,,,,,
5,32,3215,1,4712,220,1,8,,,,,,
5,32,3215,1,4712,221,1,8,,,,,,
5,32,3215,1,4712,222,2,,2,5,,150,,35
5,32,3216,2,1184,201,1,,0.5,1,,,,
5,32,3216,2,1184,202,1,,0.5,1,,,,
5,32,3216,2,1184,203,1,,0.5,1,,,,
5,32,3216,2,1184,204,1,8,,,,,,
5,32,3216,2,1184,205,2,,3.5,4,,100,,5
5,32,3216,2,1184,206,2,,3.5,4,,100,,
5,32,3216,2,1184,207,2,,3.5,4,,100,,
5,32,3216,2,1184,208,2,,3.5,4,,100,,
5,32,3216,2,1184,209,1,8,,,,,,
5,32,3216,2,1184,210,2,,3.5,4,,100,,
5,32,3216,2,1184,211,2,,3.5,4,,100,,
5,32,3216,2,1184,212,2,,3.5,4,,100,,
5,32,3216,2,1184,213,2,,3.5,4,,100,,
5,32,3216,2,1184,214,1,8,,,,,,
5,32,3216,2,1184,215,2,,3.5,4,,100,,
5,32,3216,2,1184,216,2,,3.5,4,,100,,
5,32,3216,2,1184,217,2,,3.5,4,,100,,
5,32,3216,2,1184,218,2,,3.5,4,,100,,
5,32,3216,2,1184,219,2,,3.5,4,,100,,
5,32,3216,2,1184,220,1,8,,,,,,
5,32,3216,2,1184,221,1,8,,,,,,
5,32,3216,2,1184,222,2,,50,5,,600,2,
5,32,3218,2,296,201,2,,,,,,,
5,32,3218,2,296,202,1,,,,,,,
5,32,3218,2,296,203,2,,,,,,,
5,32,3218,2,296,204,2,,,,,,,
5,32,3218,2,296,205,2,,,,,,,
5,32,3218,2,296,206,2,,,,,,,
5,32,3218,2,296,207,2,,,,,,,
5,32,3218,2,296,208,2,,,,,,,
5,32,3218,2,296,209,2,,,,,,,
5,32,3218,2,296,210,2,,,,,,,
5,32,3218,2,296,211,2,,,,,,,
5,32,3218,2,296,212,2,,,,,,,
5,32,3218,2,296,213,2,,,,,,,
5,32,3218,2,296,214,2,,,,,,,
5,32,3218,2,296,215,2,,,,,,,
5,32,3218,2,296,217,2,,,,,,,
5,32,3218,2,296,218,2,,,,,,,
5,32,3218,2,296,219,2,,,,,,,
5,32,3218,2,296,220,1,8,0.5,1,,,,
5,32,3218,2,296,221,2,,,,,,,
5,32,3218,2,296,222,2,,,,,,,
5,32,3221,2,132,201,1,,0.200000002980232,1,,,,
5,32,3221,2,132,202,1,,0.200000002980232,1,,,,
5,32,3221,2,132,203,1,,0.300000011920929,1,,,,
5,32,3221,2,132,204,1,,0.200000002980232,1,,,,
5,32,3221,2,132,205,2,,,,,,,
5,32,3221,2,132,206,2,,,,,,,
5,32,3221,2,132,207,1,,0.200000002980232,1,,,,
5,32,3221,2,132,208,2,,,,,,,
5,32,3221,2,132,209,1,,0.200000002980232,1,,,,
5,32,3221,2,132,210,2,,,,,,,
5,32,3221,2,132,211,2,,,,,,,
5,32,3221,2,132,212,2,,,,,,,
5,32,3221,2,132,213,1,,0.200000002980232,1,,,,
5,32,3221,2,132,214,1,,0.200000002980232,1,,,,
5,32,3221,2,132,215,2,,,,,,,
5,32,3221,2,132,216,2,,,,,,,
5,32,3221,2,132,217,2,,,,,,,
5,32,3221,2,132,218,2,,,,,,,
5,32,3221,2,132,219,1,8,0.100000001490116,1,,,,
5,32,3221,2,132,220,1,8,0.100000001490116,1,,,,
5,32,3221,2,132,221,1,8,0.100000001490116,1,,,,
5,32,3221,2,132,222,2,,,,,,,
5,32,3222,1,1624,201,1,,0.5,1,,,,
5,32,3222,1,1624,202,1,,0.5,1,,,,
5,32,3222,1,1624,203,1,,1,5,,50,,10
5,32,3222,1,1624,204,1,8,,,,,,
5,32,3222,1,1624,205,1,8,,,,,,
5,32,3222,1,1624,206,1,8,,,,,,
5,32,3222,1,1624,207,1,8,,,,,,
5,32,3222,1,1624,208,1,8,,,,,,
5,32,3222,1,1624,209,1,8,,,,,,
5,32,3222,1,1624,210,1,8,,,,,,
5,32,3222,1,1624,211,1,8,,,,,,
5,32,3222,1,1624,212,1,,0.5,6,,50,,5
5,32,3222,1,1624,213,1,,0.5,6,,50,,5
5,32,3222,1,1624,214,1,8,,,,,,
5,32,3222,1,1624,215,1,8,,,,,,
5,32,3222,1,1624,216,1,8,,,,,,
5,32,3222,1,1624,217,1,8,,,,,,
5,32,3222,1,1624,218,1,8,,,,,,
5,32,3222,1,1624,219,1,8,,,,,,
5,32,3222,1,1624,220,1,8,,,,,,
5,32,3222,1,1624,221,1,8,,,,,,
5,32,3222,1,1624,222,2,,1.5,6,,400,,15
5,32,3222,1,2780,201,1,1,0.100000001490116,1,,,,
5,32,3222,1,2780,202,1,1,0.100000001490116,1,,,,
5,32,3222,1,2780,203,1,1,0.100000001490116,1,,,,
5,32,3222,1,2780,204,1,8,0.100000001490116,1,,,,
5,32,3222,1,2780,205,2,,,,,,,
5,32,3222,1,2780,206,2,,,,,,,
5,32,3222,1,2780,207,1,8,0.200000002980232,1,,,,
5,32,3222,1,2780,208,1,8,0.200000002980232,1,,,,
5,32,3222,1,2780,209,1,8,0.200000002980232,1,,,,
5,32,3222,1,2780,210,2,,,,,,,
5,32,3222,1,2780,211,1,8,0.100000001490116,1,,,,
5,32,3222,1,2780,212,1,,0.100000001490116,1,,,,
5,32,3222,1,2780,213,1,,0.100000001490116,1,,,,
5,32,3222,1,2780,214,2,,,,,,,
5,32,3222,1,2780,215,1,8,0.200000002980232,1,,,,
5,32,3222,1,2780,216,2,,,,,,,
5,32,3222,1,2780,217,2,,,,,,,
5,32,3222,1,2780,218,1,8,0.5,1,,,,
5,32,3222,1,2780,219,1,8,0.5,1,,,,
5,32,3222,1,2780,220,1,8,0.5,1,,,,
5,32,3222,1,2780,221,1,8,0.5,1,,,,
5,32,3222,1,2780,222,2,,,,,,,
5,32,3223,2,390,201,1,,0.200000002980232,1,,,,
5,32,3223,2,390,202,1,,0.200000002980232,1,,,,
5,32,3223,2,390,203,1,,0.200000002980232,1,,,,
5,32,3223,2,390,204,1,8,0.100000001490116,1,,,,
5,32,3223,2,390,205,2,,,,,,,
5,32,3223,2,390,206,2,,,,,,,
5,32,3223,2,390,207,2,,,,,,,
5,32,3223,2,390,208,2,,,,,,,
5,32,3223,2,390,209,2,,,,,,,
5,32,3223,2,390,210,2,,,,,,,
5,32,3223,2,390,211,2,,,,,,,
5,32,3223,2,390,212,2,,,,,,,
5,32,3223,2,390,213,2,,,,,,,
5,32,3223,2,390,214,2,,,,,,,
5,32,3223,2,390,215,2,,,,,,,
5,32,3223,2,390,216,2,,,,,,,
5,32,3223,2,390,217,2,,,,,,,
5,32,3223,2,390,218,2,,,,,,,
5,32,3223,2,390,219,1,8,0.100000001490116,1,,,,
5,32,3223,2,390,220,1,8,0.100000001490116,1,,,,
5,32,3223,2,390,221,1,8,0.100000001490116,1,,,,
5,32,3223,2,390,222,2,,,,,,,
5,32,3223,2,578,201,2,,,,,,,
5,32,3223,2,578,202,1,,3,1,,,,
5,32,3223,2,578,203,2,,,,,,,
5,32,3223,2,578,204,2,,,,,,,
5,32,3223,2,578,205,2,,,,,,,
5,32,3223,2,578,206,2,,,,,,,
5,32,3223,2,578,207,2,,,,,,,
5,32,3223,2,578,208,2,,,,,,,
5,32,3223,2,578,209,2,,,,,,,
5,32,3223,2,578,210,2,,,,,,,
5,32,3223,2,578,211,2,,,,,,,
5,32,3223,2,578,212,2,,,,,,,
5,32,3223,2,578,213,2,,,,,,,
5,32,3223,2,578,214,2,,,,,,,
5,32,3223,2,578,215,2,,,,,,,
5,32,3223,2,578,216,2,,,,,,,
5,32,3223,2,578,217,2,,,,,,,
5,32,3223,2,578,218,2,,,,,,,
5,32,3223,2,578,219,2,,,,,,,
5,32,3223,2,578,220,2,,,,,,,
5,32,3223,2,578,221,2,,,,,,,
5,32,3223,2,578,222,2,,,,,,,
3,33,3304,2,418,201,2,,16,4,,250,0,30
3,33,3304,2,418,202,2,,0.200000002980232,1,,,,
3,33,3304,2,418,203,2,,16,4,,250,0,30
3,33,3304,2,418,204,2,,16,4,,250,0,30
3,33,3304,2,418,205,2,,16,4,,250,0,30
3,33,3304,2,418,206,2,,16,4,,250,0,30
3,33,3304,2,418,207,2,,16,4,,250,0,30
3,33,3304,2,418,208,2,,16,4,,250,0,30
3,33,3304,2,418,209,2,,16,4,,250,0,30
3,33,3304,2,418,210,2,,16,4,,250,0,30
3,33,3304,2,418,211,2,,16,4,,250,0,30
3,33,3304,2,418,212,2,,16,4,,250,0,30
3,33,3304,2,418,213,2,,16,4,,250,0,30
3,33,3304,2,418,214,1,,0.100000001490116,1,,,,
3,33,3304,2,418,215,2,,110,4,,250,0,30
3,33,3304,2,418,216,2,,16,4,,250,0,30
3,33,3304,2,418,217,2,,16,4,,250,0,30
3,33,3304,2,418,218,2,,16,4,,250,0,30
3,33,3304,2,418,219,2,,16,4,,250,0,30
3,33,3304,2,418,220,1,8,,,,,,
3,33,3304,2,418,221,2,,16,4,,250,0,30
3,33,3304,2,418,222,2,,16,4,,250,0,30
3,33,3307,2,688,201,2,,,,,,,
3,33,3307,2,688,202,1,,0.5,1,,,,
3,33,3307,2,688,203,2,,,,,,,
3,33,3307,2,688,204,1,8,0.5,1,,,,
3,33,3307,2,688,205,2,,2,4,,50,0,5
3,33,3307,2,688,206,2,,2,4,,50,0,5
3,33,3307,2,688,207,2,,2,4,,50,0,5
3,33,3307,2,688,208,2,,2,4,,50,0,5
3,33,3307,2,688,209,2,,2,4,,50,0,5
3,33,3307,2,688,210,2,,2,4,,50,0,5
3,33,3307,2,688,211,2,,2,4,,50,0,5
3,33,3307,2,688,212,2,,2,4,,50,0,5
3,33,3307,2,688,213,2,,2,4,,50,0,5
3,33,3307,2,688,214,1,8,0.300000011920929,1,,,,
3,33,3307,2,688,215,2,,2,4,,50,0,5
3,33,3307,2,688,216,2,,2,4,,50,0,10
3,33,3307,2,688,217,2,,2,4,,50,0,10
3,33,3307,2,688,218,2,,2,4,,50,0,10
3,33,3307,2,688,219,2,,1.5,4,,40,0,8
3,33,3307,2,688,220,1,8,0.100000001490116,1,,,,
3,33,3307,2,688,221,2,,2,4,,50,0,10
3,33,3307,2,688,222,2,,2,4,,50,0,10
3,33,3310,2,476,201,2,,0.800000011920929,4,,100,0,25
3,33,3310,2,476,202,1,,0.200000002980232,1,,,0,50
3,33,3310,2,476,203,2,,1.79999995231628,4,,100,0,25
3,33,3310,2,476,204,1,,0.300000011920929,1,,,,
3,33,3310,2,476,205,2,,1.79999995231628,4,,100,0,25
3,33,3310,2,476,206,2,,1.79999995231628,4,,100,0,25
3,33,3310,2,476,207,2,,1.79999995231628,4,,100,0,25
3,33,3310,2,476,208,2,,50,4,,400,0,50
3,33,3310,2,476,209,2,,18,4,,100,0,25
3,33,3310,2,476,210,2,,50,4,,400,0,50
3,33,3310,2,476,211,2,,18,4,,100,0,25
3,33,3310,2,476,212,2,,18,4,,100,0,25
3,33,3310,2,476,213,2,,50,4,,400,0,50
3,33,3310,2,476,214,1,,0.200000002980232,1,,,,
3,33,3310,2,476,215,2,,50,4,,400,0,50
3,33,3310,2,476,216,2,,50,4,,400,0,50
3,33,3310,2,476,217,2,,50,4,,400,0,50
3,33,3310,2,476,218,2,,18,4,,100,0,20
