"zone","state","lga","sector","ea","item_cd","itemspecify","sc7q1","sc7q2a","sc7q2b","sc7q3","sc7q4a","sc7q4b","sc7q4c","sc7q4d","sc7q4e","sc7q4f","sc7q5","sc7q6a","sc7q6b","sc7q6c","sc7q6d","sc7q6e","sc7q6f","sc7q7","sc7q8a","sc7q8b","sc7q8c","sc7q8d","sc7q8e","sc7q8f"
2,2,218,2,1592,702,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,703,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,704,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,705,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,706,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,707,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,708,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,709,,1,11,,1,1,1,1,,,,2,,,,,,,,,,,,,
2,2,218,2,1592,710,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,711,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,712,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,713,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,714,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,218,2,1592,715,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,701,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,702,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,703,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,704,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,705,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,706,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,707,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,708,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,709,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,710,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,711,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,712,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,713,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,714,,2,,,,,,,,,,,,,,,,,,,,,,,
2,2,221,2,18,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,701,,1,2,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,301,1,1198,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,712,,1,2,,2,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,301,1,1198,715,,,,,,,,,,,,2,,,,,,,,,,,,,
5,3,305,2,4,701,,1,2,,2,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,4,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,701,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,305,2,1542,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,307,1,634,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,701,,1,2,,2,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,702,,1,2,,2,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,711,,1,2,,2,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,309,2,478,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,707,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,312,2,20,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,703,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,705,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,707,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,313,2,70,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,316,2,874,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,701,,1,3,,1,1,2,7,,,,2,,,,,,,,,,,,,
5,3,318,2,1136,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,706,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,318,2,1136,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,708,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,318,2,1136,709,,1,3,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,318,2,1136,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,318,2,1136,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,707,,1,1,,1,1,3,,,,,,,,,,,,,,,,,,
5,3,321,2,364,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,321,2,364,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,701,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,706,,1,1,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,323,2,580,707,,1,1,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,323,2,580,708,,1,1,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,323,2,580,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,711,,1,1,,1,1,2,,,,,2,,,,,,,,,,,,,
5,3,323,2,580,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,323,2,580,715,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,707,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,326,2,74,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,329,2,696,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,701,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,702,,1,1,,2,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,714,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,516,715,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,701,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,702,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,703,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,704,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,705,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,706,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,707,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,708,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,709,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,710,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,711,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,712,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,713,,2,,,,,,,,,,,,,,,,,,,,,,,
5,3,331,1,2322,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,738,701,,1,10,,2,2,9,8,1,2,,2,,,,,,,,,,,,,
4,4,401,1,738,702,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,738,703,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,738,704,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,738,705,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,738,706,,2,,,,,,,,,,1,2,2,1,2,2,,1,2,2,2,2,2,2
4,4,401,1,738,707,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,708,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,709,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,710,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,711,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,712,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,713,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,714,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,738,715,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,701,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,702,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,703,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,704,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,705,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,1,1460,706,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,707,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,708,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,709,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,710,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,711,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,712,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,713,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,714,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,1,1460,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,2,2106,701,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,702,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,703,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,704,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,705,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,706,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,707,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,708,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,709,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,710,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,711,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,401,2,2106,712,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,2,2106,713,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,2,2106,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,401,2,2106,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,701,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,702,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,703,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,704,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,705,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,706,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,707,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,708,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,709,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,710,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,711,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,712,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,713,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,402,2,1080,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,701,,1,3,,1,1,2,3,5,8,,1,2,,,,,,,,,,,,
4,4,403,2,836,702,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,703,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,704,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,705,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,706,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,707,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,708,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,709,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,710,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,711,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,712,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,713,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,403,2,836,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,701,,1,10,,2,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,702,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,703,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,704,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,705,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,484,706,,2,10,,2,9,7,3,1,,,1,2,2,2,2,2,,1,2,2,2,2,2,2
4,4,405,2,484,707,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,708,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,709,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,710,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,711,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,712,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,713,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,714,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,484,715,,2,,,,,,,,,,2,,,,,,,2,,,,,,
4,4,405,2,722,701,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,702,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,703,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,704,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,705,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,706,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,707,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,708,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,709,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,710,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,711,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,712,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,713,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,714,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,405,2,722,715,,2,,,,,,,,,,,,,,,,,,,,,,,
4,4,407,2,796,701,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,407,2,796,702,,2,,,,,,,,,,2,,,,,,,,,,,,,
4,4,407,2,796,703,,2,,,,,,,,,,2,,,,,,,,,,,,,
