"zone","state","lga","sector","ea","group_cd","groupspecify","sc3q1","sc3q2","sc3q3a","sc3q3b","sc3q4","sc3q5","sc3q6"
6,13,1310,1,1300,312,,2,,,,,,
6,13,1310,1,1300,313,,1,1,1,,20,0,5
6,13,1310,1,1300,314,,2,,,,,,
6,13,1310,1,1300,315,,2,,,,,,
6,13,1314,1,6,301,,1,1,2,,60,20,30
6,13,1314,1,6,302,,2,,,,,,
6,13,1314,1,6,303,,2,,,,,,
6,13,1314,1,6,304,,1,5,1,,35,20,5
6,13,1314,1,6,305,,1,1,1,,30,30,8
6,13,1314,1,6,306,,1,1,2,,40,18,20
6,13,1314,1,6,307,,1,8,1,,100,45,40
6,13,1314,1,6,308,,2,,,,,,
6,13,1314,1,6,309,,2,,,,,,
6,13,1314,1,6,310,,2,,,,,,
6,13,1314,1,6,311,,1,2,3,,120,80,10
6,13,1314,1,6,313,,2,,,,,,
6,13,1314,1,6,314,,2,,,,,,
6,13,1314,1,6,315,,2,,,,,,
4,14,1401,2,1116,301,,1,1,1,,21,0,
4,14,1401,2,1116,305,,1,10,2,,80,80,30
4,14,1401,2,1116,306,,1,1,1,,100,55,85
4,14,1401,2,1116,307,,1,5,3,,150,,
4,14,1401,2,1116,308,,1,6,2,,80,,
4,14,1401,2,1116,310,,1,2,2,,20,,
4,14,1401,2,1116,311,,1,2,2,,200,,
4,14,1401,2,1116,313,,1,1,6,"AS AT NECESSARY",40,0,10
4,14,1403,1,34,310,,1,3,2,,30,10,2
4,14,1403,1,34,311,,1,3,2,,150,800,50
4,14,1403,1,34,313,,1,1,2,,60,0,35
4,14,1404,1,96,311,,1,2,3,,100,50,40
4,14,1404,1,96,313,,1,1,2,,25,0,18
4,14,1406,2,694,301,,1,1,3,,25,0,11
4,14,1406,2,694,302,,1,2,4,,101,68,
4,14,1406,2,694,305,,1,1,5,,100,100,30
4,14,1406,2,694,306,,1,1,3,,200,100,15
4,14,1406,2,694,307,,1,5,2,,50,15,20
4,14,1406,2,694,308,,1,4,2,,28,0,15
4,14,1406,2,694,310,,1,3,2,,25,5,2
4,14,1406,2,694,311,,1,3,2,,350,5,2
4,14,1407,2,68,305,,1,1,2,,150,150,50
4,14,1407,2,68,306,,1,2,2,,80,35,70
4,14,1407,2,68,307,,1,6,4,,400,100,45
4,14,1407,2,68,308,,1,4,2,,30,10,25
4,14,1407,2,68,310,,1,2,3,,15,6,3
4,14,1407,2,68,311,,1,2,3,,250,150,20
4,14,1407,2,68,313,,1,1,1,,30,0,20
4,14,1408,2,968,301,,1,1,2,,30,0,0
4,14,1408,2,968,305,,1,1,2,,400,400,50
4,14,1408,2,968,306,,1,1,2,,200,120,30
4,14,1408,2,968,307,,1,8,3,,600,200,80
4,14,1408,2,968,310,,1,3,3,,15,7,0
4,14,1408,2,968,311,,1,3,3,,800,400,10
4,14,1408,2,968,313,,1,1,1,,60,0,35
4,14,1408,2,1996,301,,1,1,2,,35,0,0
4,14,1408,2,1996,305,,1,4,2,,160,160,45
4,14,1408,2,1996,306,,1,4,2,,80,40,60
4,14,1408,2,1996,307,,1,4,2,,350,80,70
4,14,1408,2,1996,308,,1,4,1,,25,10,25
4,14,1408,2,1996,310,,1,3,3,,11,4,0
4,14,1408,2,1996,311,,1,3,3,,300,180,30
4,14,1408,2,1996,313,,1,4,1,,30,0,15
4,14,1410,2,236,301,,1,1,2,,15,2,5
4,14,1410,2,236,302,,2,,,,,,
4,14,1410,2,236,303,,2,,,,,,
4,14,1410,2,236,304,,2,,,,,,
4,14,1410,2,236,305,,1,1,2,,200,200,60
4,14,1410,2,236,306,,1,2,2,,50,0,45
4,14,1410,2,236,307,,1,1,2,,300,200,15
4,14,1410,2,236,308,,1,1,2,,35,0,35
4,14,1410,2,236,309,,2,,,,,,
4,14,1410,2,236,310,,2,,,,,,
4,14,1410,2,236,311,,2,,,,,,
4,14,1410,2,236,312,,2,,,,,,
4,14,1410,2,236,313,,1,1,2,,30,3,0
4,14,1410,2,236,314,,2,,,,,,
4,14,1410,2,236,315,,2,,,,,,
4,14,1411,2,1066,301,,1,4,2,,100,0,20
4,14,1411,2,1066,302,,2,,,,,,
4,14,1411,2,1066,303,,2,,,,,,
4,14,1411,2,1066,304,,2,,,,,,
4,14,1411,2,1066,305,,1,1,2,,100,100,50
4,14,1411,2,1066,306,,1,1,2,,100,55,60
4,14,1411,2,1066,307,,1,2,1,,16,8,0
4,14,1411,2,1066,308,,1,5,2,,30,0,20
4,14,1411,2,1066,309,,2,,,,,,
4,14,1411,2,1066,310,,2,,,,,,
4,14,1411,2,1066,311,,1,2,3,,100,58,30
4,14,1411,2,1066,312,,2,,,,,,
4,14,1411,2,1066,313,,1,4,1,,60,10,40
4,14,1411,2,1066,314,,2,,,,,,
4,14,1411,2,1066,315,,2,,,,,,
4,14,1413,2,670,301,,1,1,5,,20,0,0
4,14,1413,2,670,310,,1,1,2,,15,5,0
4,14,1413,2,670,311,,1,1,2,,300,150,50
4,14,1413,2,670,313,,1,1,2,,25,0,10
4,14,1413,1,2578,301,,1,1,2,,20,0,0
4,14,1413,1,2578,305,,1,3,2,,200,200,15
4,14,1413,1,2578,306,,1,3,2,,100,50,60
4,14,1413,1,2578,307,,1,4,2,,50,8,15
4,14,1413,1,2578,308,,1,3,2,,15,0,15
4,14,1413,1,2578,310,,1,3,2,,10,0,0
4,14,1413,1,2578,311,,1,3,2,,250,80,25
4,14,1413,1,2578,313,,1,3,2,,20,0,15
4,14,1415,2,156,304,,1,10,2,,50,30,10
4,14,1415,2,156,305,,1,5,2,,100,100,20
4,14,1415,2,156,306,,1,5,2,,60,30,50
4,14,1415,2,156,307,,1,3,2,,120,20,35
4,14,1415,2,156,308,,1,5,2,,15,5,15
4,14,1415,2,156,310,,1,3,3,,20,10,0
4,14,1415,2,156,311,,1,3,3,,370,200,30
4,14,1415,2,156,313,,1,5,1,,40,0,32
4,14,1415,2,952,305,,1,4,2,,100,100,30
4,14,1415,2,952,306,,1,4,2,,50,30,50
4,14,1415,2,952,307,,1,80,3,,120,20,30
4,14,1415,2,952,308,,1,6,2,,25,8,15
4,14,1415,2,952,310,,1,10,3,,10,4,0
4,14,1415,2,952,311,,1,10,3,,300,200,0
4,14,1415,2,952,313,,1,2,1,,50,0,50
4,14,1416,2,2314,301,,1,7,2,,35,10,10
4,14,1416,2,2314,304,,1,7,2,,80,80,20
4,14,1416,2,2314,305,,1,7,2,,90,48,0
4,14,1416,2,2314,307,,1,7,2,,30,8,
4,14,1416,2,2314,308,,1,7,1,,25,0,
4,14,1416,2,2314,309,,1,7,2,,20,0,
4,14,1416,2,2314,310,,1,15,3,,15,5,
4,14,1416,2,2314,311,,1,15,3,,16,8,
4,14,1416,2,2314,313,,1,1,2,,50,0,38
2,15,1502,2,590,301,,1,1,2,,18,7,2
2,15,1502,2,590,302,,2,,,,,,
2,15,1502,2,590,303,,2,,,,,,
2,15,1502,2,590,304,,2,,,,,,
2,15,1502,2,590,305,,1,1,1,,12,12,6
2,15,1502,2,590,306,,1,1,2,,20,0,15
2,15,1502,2,590,307,,2,,,,,,
2,15,1502,2,590,308,,2,,,,,,
2,15,1502,2,590,309,,2,,,,,,
2,15,1502,2,590,310,,1,1,3,,16,0,7
2,15,1502,2,590,311,,1,1,1,,12,0,3
2,15,1502,2,590,315,,2,,,,,,
2,15,1503,2,634,301,,2,,,,,,
2,15,1503,2,634,302,,2,,,,,,
2,15,1503,2,634,303,,2,,,,,,
2,15,1503,2,634,304,,2,,,,,,
2,15,1503,2,634,305,,1,1,2,,200,200,80
2,15,1503,2,634,306,,1,1,2,,270,40,99
2,15,1503,2,634,307,,2,,,,,,
2,15,1503,2,634,308,,2,,,,,,
2,15,1503,2,634,309,,2,,,,,,
2,15,1503,2,634,310,,2,,,,,,
2,15,1503,2,634,311,,1,1,1,,1,40,13
2,15,1503,2,634,312,,2,,,,,,
2,15,1503,2,634,313,,1,1,1,,12,0,5
2,15,1503,2,634,314,,2,,,,,,
2,15,1503,2,634,315,,2,,,,,,
2,15,1506,1,148,301,,1,1,3,,40,10,0
2,15,1506,1,148,302,,1,1,3,,30,0,0
2,15,1506,1,148,303,,2,,,,,,
2,15,1506,1,148,304,,2,,,,,,
2,15,1506,1,148,305,,1,1,3,,100,100,20
2,15,1506,1,148,306,,1,1,3,,200,0,50
2,15,1506,1,148,307,,1,1,3,,100,200,50
2,15,1506,1,148,308,,2,,,,,,
2,15,1506,1,148,309,,2,,,,,,
2,15,1506,1,148,310,,2,,,,,,
2,15,1506,1,148,311,,1,1,3,,100,20,0
2,15,1506,1,148,312,,2,,,,,,
2,15,1506,1,148,313,,2,,,,,,
2,15,1506,1,148,314,,2,,,,,,
2,15,1506,1,148,315,,2,,,,,,
2,15,1506,1,398,301,,2,,,,,,
2,15,1506,1,398,302,,2,,,,,,
2,15,1506,1,398,303,,2,,,,,,
2,15,1506,1,398,304,,2,,,,,,
2,15,1506,1,398,305,,2,,,,,,
2,15,1506,1,398,306,,2,,,,,,
2,15,1506,1,398,307,,2,,,,,,
2,15,1506,1,398,308,,2,,,,,,
2,15,1506,1,398,309,,2,,,,,,
2,15,1506,1,398,310,,2,,,,,,
2,15,1506,1,398,311,,2,,,,,,
2,15,1506,1,398,312,,1,1,3,,400,50,0
2,15,1506,1,398,313,,,,,,,,
2,15,1506,1,398,314,,2,,,,,,
2,15,1506,1,398,315,,2,,,,,,
2,15,1507,2,458,301,,1,3,6,,13,0,2
2,15,1507,2,458,302,,2,,,,,,
2,15,1507,2,458,303,,2,,,,,,
2,15,1507,2,458,304,,2,,,,,,
2,15,1507,2,458,305,,1,2,2,,15,15,6
2,15,1507,2,458,306,,1,3,6,,37,8,10
2,15,1507,2,458,307,,2,,,,,,
2,15,1507,2,458,308,,1,2,,,20,3,2
2,15,1507,2,458,309,,1,1,2,,9,2,1
2,15,1507,2,458,310,,1,1,2,,45,12,7
2,15,1507,2,458,311,,1,1,3,,13,2,3
2,15,1507,2,458,312,,2,,,,,,
2,15,1507,2,458,313,,1,1,6,,13,3,2
2,15,1507,2,458,314,,2,,,,,,
2,15,1507,2,458,315,,2,,,,,,
2,15,1508,2,1682,301,,2,,,,,,
2,15,1508,2,1682,302,,2,,,,,,
2,15,1508,2,1682,303,,2,,,,,,
2,15,1508,2,1682,304,,2,,,,,,
2,15,1508,2,1682,305,,2,,,,,,
2,15,1508,2,1682,306,,1,1,1,,28,0,11
2,15,1508,2,1682,307,,1,1,3,,46,7,15
2,15,1508,2,1682,308,,2,,,,,,
2,15,1508,2,1682,309,,1,1,2,,32,2,3
2,15,1508,2,1682,310,,2,,,,,,
2,15,1508,2,1682,311,,1,1,5,,15,0,0
2,15,1508,2,1682,312,,2,,,,,,
2,15,1508,2,1682,313,,1,1,3,,6,0,4
2,15,1508,2,1682,314,,2,,,,,,
2,15,1508,2,1682,315,,2,,,,,,
2,15,1510,2,616,301,,1,1,5,,250,30,15
2,15,1510,2,616,302,,1,1,2,,40,8,17
2,15,1510,2,616,303,,2,,,,,,
2,15,1510,2,616,304,,1,1,6,,26,5,15
2,15,1510,2,616,305,,1,12,2,,40,40,15
2,15,1510,2,616,306,,2,,,,,,
2,15,1510,2,616,307,,2,,,,,,
2,15,1510,2,616,308,,1,1,4,,25,4,15
2,15,1510,2,616,309,,1,1,6,,36,12,16
2,15,1510,2,616,310,,1,1,3,,15,4,5
2,15,1510,2,616,311,,1,1,3,,16,5,4
2,15,1510,2,616,312,,2,,,,,,
2,15,1510,2,616,313,,1,3,2,,30,0,6
2,15,1510,2,616,314,,2,,,,,,
2,15,1510,2,616,315,,2,,,,,,
2,15,1511,2,1938,301,,1,2,4,,30,5,5
2,15,1511,2,1938,302,,2,,,,,,
2,15,1511,2,1938,303,,2,,,,,,
2,15,1511,2,1938,304,,1,1,2,,100,30,90
2,15,1511,2,1938,305,,1,1,2,,500,100,20
2,15,1511,2,1938,306,,1,1,,,,,
2,15,1511,2,1938,307,,1,5,2,,800,200,99
2,15,1511,2,1938,308,,1,1,2,,50,10,10
2,15,1511,2,1938,309,,1,1,3,,22,10,2
2,15,1511,2,1938,310,,1,1,2,,12,2,5
2,15,1511,2,1938,311,,1,2,2,,30,4,0
2,15,1511,2,1938,312,,2,,,,,,
2,15,1511,2,1938,313,,1,1,1,,50,0,15
2,15,1511,2,1938,314,,1,1,2,,40,10,10
2,15,1511,2,1938,315,,2,,,,,,
4,16,1601,2,954,301,,1,1,3,,12,4,3
4,16,1601,2,954,302,,2,,,,,,
4,16,1601,2,954,303,,2,,,,,,
4,16,1601,2,954,304,,2,,,,,,
4,16,1601,2,954,305,,1,5,2,,50,50,18
4,16,1601,2,954,306,,1,1,2,,30,10,12
4,16,1601,2,954,307,,2,,,,,,
4,16,1601,2,954,308,,2,,,,,,
4,16,1601,2,954,309,,2,,,,,,
4,16,1601,2,954,310,,2,,,,,,
4,16,1601,2,954,311,,1,1,5,,30,5,4
4,16,1601,2,954,312,,2,,,,,,
4,16,1601,2,954,313,,1,1,1,,40,,10
4,16,1601,2,954,314,,2,,,,,,
4,16,1601,2,954,315,,2,,,,,,
4,16,1602,2,1576,301,,1,1,2,,35,10,11
4,16,1602,2,1576,302,,2,,,,,,
4,16,1602,2,1576,303,,2,,,,,,
4,16,1602,2,1576,304,,2,,,,,,
4,16,1602,2,1576,305,,1,3,1,,50,50,19
4,16,1602,2,1576,306,,1,2,2,,60,32,50
4,16,1602,2,1576,307,,1,3,1,,40,10,21
4,16,1602,2,1576,308,,1,3,2,,45,30,19
4,16,1602,2,1576,309,,2,,,,,,
4,16,1602,2,1576,310,,1,1,2,,15,5,8
4,16,1602,2,1576,311,,1,1,2,,35,10,10
4,16,1602,2,1576,312,,2,,,,,,
4,16,1602,2,1576,313,,1,1,1,,20,0,20
4,16,1602,2,1576,314,,2,,,,,,
4,16,1602,2,1576,315,,1,1,1,,15,0,15
4,16,1603,2,158,301,,1,1,2,,32,10,
4,16,1603,2,158,302,,2,,,,,,
4,16,1603,2,158,303,,2,,,,,,
4,16,1603,2,158,304,,2,,,,,,
4,16,1603,2,158,305,,1,1,1,,285,285,50
4,16,1603,2,158,306,,1,1,2,,150,,98
4,16,1603,2,158,307,,1,1,1,,500,285,20
4,16,1603,2,158,308,,1,1,2,,289,285,50
4,16,1603,2,158,309,,2,,,,,,
4,16,1603,2,158,310,,2,,,,,,
4,16,1603,2,158,311,,1,1,4,,40,10,0
4,16,1603,2,158,312,,2,,,,,,
4,16,1603,2,158,313,,1,1,1,,52,0,0
4,16,1603,2,158,314,,2,,,,,,
4,16,1603,2,158,315,,2,,,,,,
4,16,1605,2,180,301,,1,10,3,,200,0,15
4,16,1605,2,180,302,,1,5,1,,100,30,0
4,16,1605,2,180,303,,1,5,1,,100,30,0
4,16,1605,2,180,304,,2,,,,,,
4,16,1605,2,180,305,,1,10,1,,250,250,80
4,16,1605,2,180,306,,1,1,1,,250,0,98
4,16,1605,2,180,307,,1,40,1,,500,50,50
4,16,1605,2,180,308,,1,9,2,,500,0,98
4,16,1605,2,180,309,,1,1,1,,20,0,0
4,16,1605,2,180,310,,1,4,3,,20,0,0
4,16,1605,2,180,311,,1,4,3,,150,30,30
4,16,1605,2,180,312,,2,,,,,,
4,16,1605,2,180,313,,1,1,1,,27,0,0
4,16,1605,2,180,314,,1,1,2,,15,7,10
4,16,1605,2,180,315,,2,,,,,,
4,16,1606,2,590,301,,1,1,3,,20,6,8
4,16,1606,2,590,302,,2,,,,,,
4,16,1606,2,590,303,,2,,,,,,
4,16,1606,2,590,304,,2,,,,,,
4,16,1606,2,590,305,,1,3,2,,50,50,22
4,16,1606,2,590,306,,1,2,2,,45,17,20
4,16,1606,2,590,307,,1,3,1,,40,10,30
4,16,1606,2,590,308,,1,2,2,,30,20,7
4,16,1606,2,590,309,,1,1,2,,10,3,7
4,16,1606,2,590,310,,1,1,2,,15,5,10
4,16,1606,2,590,311,,1,1,2,,20,11,9
4,16,1606,2,590,312,,2,,,,,,
4,16,1606,2,590,313,,2,,,,,,
4,16,1606,2,590,314,,2,,,,,,
4,16,1606,2,590,315,"VIGILANTEE",1,1,1,,20,0,20
4,16,1608,2,1104,301,,1,1,5,,20,5,12
4,16,1608,2,1104,302,,2,,,,,,
4,16,1608,2,1104,303,,2,,,,,,
4,16,1608,2,1104,304,,2,,,,,,
4,16,1608,2,1104,305,,1,3,2,,50,50,35
4,16,1608,2,1104,306,,1,2,2,,40,18,20
4,16,1608,2,1104,307,,1,4,1,,40,10,20
4,16,1608,2,1104,308,,1,3,5,,37,22,12
4,16,1608,2,1104,309,,1,1,2,,12,6,6
4,16,1608,2,1104,310,,1,1,2,,15,5,6
4,16,1608,2,1104,311,,1,1,2,,20,12,12
4,16,1608,2,1104,312,,2,,,,,,
4,16,1608,2,1104,313,,2,,,,,,
4,16,1608,2,1104,314,,2,,,,,,
4,16,1608,2,1104,315,"VIGILANTEE",1,1,1,,14,,14
4,16,1609,2,738,301,,1,1,2,,10,,
4,16,1609,2,738,302,,2,,,,,,
4,16,1609,2,738,303,,2,,,,,,
4,16,1609,2,738,304,,2,,,,,,
4,16,1609,2,738,305,,1,1,2,,90,90,20
4,16,1609,2,738,306,,1,1,6,"EMERGENCE",120,30,60
4,16,1609,2,738,307,,2,,,,,,
4,16,1609,2,738,308,,1,1,2,,90,90,30
4,16,1609,2,738,309,,2,,,,,,
4,16,1609,2,738,310,,1,1,2,,20,5,8
4,16,1609,2,738,311,,1,1,2,,25,9,10
4,16,1609,2,738,312,,2,,,,,,
4,16,1609,2,738,313,,2,,,,,,
4,16,1609,2,738,314,,2,,,,,,
4,16,1609,2,738,315,,2,,,,,,
4,16,1610,2,1006,301,,1,1,2,,20,5,12
4,16,1610,2,1006,302,,2,,,,,,
4,16,1610,2,1006,303,,2,,,,,,
4,16,1610,2,1006,304,,2,,,,,,
4,16,1610,2,1006,305,,1,1,1,,40,40,14
4,16,1610,2,1006,306,,1,2,1,,30,11,30
4,16,1610,2,1006,307,,1,3,1,,40,14,10
4,16,1610,2,1006,308,,1,4,5,,20,12,10
4,16,1610,2,1006,309,,2,,,,,,
4,16,1610,2,1006,310,,2,,,,,,
4,16,1610,2,1006,311,,2,,,,,,
4,16,1610,2,1006,312,,2,,,,,,
4,16,1610,2,1006,313,,1,10,1,,10,10,10
4,16,1610,2,1006,314,,2,,,,,,
4,16,1610,2,1006,315,,1,15,1,,15,15,15
4,16,1612,2,108,301,,1,1,1,,17,0,0
4,16,1612,2,108,302,,1,1,1,,17,0,0
4,16,1612,2,108,303,,2,,,,,,
4,16,1612,2,108,304,,2,,,,,,
4,16,1612,2,108,305,,1,5,2,,450,450,98
4,16,1612,2,108,306,,1,1,1,,250,0,98
4,16,1612,2,108,307,,2,,,,,,
4,16,1612,2,108,308,,1,5,3,,190,190,50
4,16,1612,2,108,309,,2,,,,,,
4,16,1612,2,108,310,,2,,,,,,
4,16,1612,2,108,311,,1,1,5,,30,5,5
4,16,1612,2,108,312,,2,,,,,,
4,16,1612,2,108,313,,1,1,6,"DAILY",150,0,0
4,16,1612,2,108,314,,2,,,,,,
4,16,1612,2,108,315,,2,,,,,,
4,16,1612,2,414,301,,1,2,1,,150,100,70
4,16,1612,2,414,302,,2,,,,,,
4,16,1612,2,414,303,,2,,,,,,
4,16,1612,2,414,304,,2,,,,,,
4,16,1612,2,414,305,,1,1,2,,120,120,85
4,16,1612,2,414,306,,1,2,3,,45,15,25
4,16,1612,2,414,307,,1,4,1,,58,18,30
4,16,1612,2,414,308,,1,1,5,,21,0,21
4,16,1612,2,414,309,,2,,,,,,
4,16,1612,2,414,310,,2,,,,,,
4,16,1612,2,414,311,,2,,,,,,
4,16,1612,2,414,312,,2,,,,,,
4,16,1612,2,414,313,,2,,,,,,
4,16,1612,2,414,314,,2,,,,,,
4,16,1612,2,414,315,"VIGILANTEE",1,1,1,,9,0,9
4,16,1613,2,440,301,"VILLAGE DEVELOPMENT CENTR",1,1,5,,15,0,0
4,16,1613,2,440,302,"AGRICULTURAL COOP",2,,,,,,
4,16,1613,2,440,303,"SAVING AND CREDIT COOP",2,,,,,,
4,16,1613,2,440,304,"BUSINESS ASSOCIATE",2,,,,,,
4,16,1613,2,440,305,"WOMEN'S GROUP",1,2,5,,200,200,98
4,16,1613,2,440,306,"YOUTH GROUP",1,1,5,,40,15,20
4,16,1613,2,440,307,"POLITICAL GROUP",2,,,,,,
4,16,1613,2,440,308,"CULTURAL GROUP",2,,,,,,
4,16,1613,2,440,309,"HEALTH COMMITTEE",2,,,,,,
4,16,1613,2,440,310,"SCHOOL COMMITTEE",2,,,,,,
4,16,1613,2,440,311,"PARENT TEACHERS ASSOC",2,,,,,,
4,16,1613,2,440,312,"NGO",2,,,,,,
4,16,1613,2,440,313,"COMMUNITY POLICE/WATCH GR",1,1,6,"DAILY",10,0,6
4,16,1613,2,440,314,"DISABLED ASSOC",2,,,,,,
4,16,1613,2,440,315,"OTHERS",2,,,,,,
4,16,1616,2,296,301,,1,1,2,,30,0,0
4,16,1616,2,296,302,,2,,,,,,
4,16,1616,2,296,303,,2,,,,,,
4,16,1616,2,296,304,,2,,,,,,
4,16,1616,2,296,305,,2,,,,,,
4,16,1616,2,296,306,,2,,,,,,
4,16,1616,2,296,307,,,,,,,,
4,16,1616,2,296,308,,1,3,1,,140,130,60
4,16,1616,2,296,309,,2,,,,,,
4,16,1616,2,296,310,,2,,,,,,
4,16,1616,2,296,311,,1,1,5,,180,60,15
4,16,1616,2,296,312,,2,,,,,,
4,16,1616,2,296,313,,1,1,1,,10,0,4
4,16,1616,2,296,314,,2,,,,,,
4,16,1616,2,296,315,,2,,,,,,
4,16,1618,2,1060,301,,1,1,5,,12,0,0
4,16,1618,2,1060,302,,1,3,1,,70,20,20
4,16,1618,2,1060,303,,2,,,,,,
4,16,1618,2,1060,304,,2,,,,,,
4,16,1618,2,1060,305,,1,5,1,,230,230,98
4,16,1618,2,1060,306,,1,2,,,,,
4,16,1618,2,1060,307,,1,6,1,,500,50,98
4,16,1618,2,1060,308,,2,,,,,,
4,16,1618,2,1060,309,,2,,,,,,
4,16,1618,2,1060,310,,2,,,,,,
4,16,1618,2,1060,311,,1,1,5,,20,3,0
4,16,1618,2,1060,312,,2,,,,,,
4,16,1618,2,1060,313,,1,2,6,"DAILY",13,0,0
4,16,1618,2,1060,314,,2,,,,,,
4,16,1618,2,1060,315,,2,,,,,,
4,16,1620,2,106,301,,2,,,,,,
4,16,1620,2,106,302,,2,,,,,,
4,16,1620,2,106,303,,2,,,,,,
4,16,1620,2,106,304,,2,,,,,,
4,16,1620,2,106,305,,1,7,3,,800,800,30
4,16,1620,2,106,306,,1,7,2,,300,0,98
4,16,1620,2,106,307,,2,,,,,,
4,16,1620,2,106,308,,1,7,3,,190,30,20
4,16,1620,2,106,309,,2,,,,,,
4,16,1620,2,106,310,,2,,,,,,
4,16,1620,2,106,311,,1,2,,,60,13,0
4,16,1620,2,106,312,,2,,,,,,
4,16,1620,2,106,313,,1,1,6,"DAILY",11,0,0
4,16,1620,2,106,314,,2,,,,,,
4,16,1620,2,106,315,,1,1,3,,15,0,0
4,16,1622,2,18,301,,1,1,1,,8,,
4,16,1622,2,18,302,,1,2,2,,50,30,20
4,16,1622,2,18,303,,2,,,,,,
4,16,1622,2,18,304,,2,,,,,,
4,16,1622,2,18,305,,1,1,1,,160,160,45
4,16,1622,2,18,306,,1,1,1,,100,47,60
4,16,1622,2,18,307,,1,4,1,,40,15,15
4,16,1622,2,18,308,,1,2,,,90,40,42
4,16,1622,2,18,309,,2,,,,,,
4,16,1622,2,18,310,,1,1,2,,8,0,3
4,16,1622,2,18,311,,1,1,2,,10,4,5
4,16,1622,2,18,312,,2,,,,,,
4,16,1622,2,18,313,,2,,,,,,
4,16,1622,2,18,314,,2,,,,,,
4,16,1622,2,18,315,"VIGILANTEE",1,1,1,,8,0,8
4,16,1624,1,136,301,,1,1,6,,20,0,8
4,16,1624,1,136,302,,1,1,5,,29,10,12
4,16,1624,1,136,303,,2,,,,,,
4,16,1624,1,136,304,,2,,,,,,
4,16,1624,1,136,305,,1,1,2,,45,45,20
4,16,1624,1,136,306,,1,2,5,,60,20,60
4,16,1624,1,136,307,,1,4,1,,40,15,20
4,16,1624,1,136,308,,1,3,5,,50,30,30
4,16,1624,1,136,309,,2,,,,,,
4,16,1624,1,136,310,,1,1,3,,30,10,20
4,16,1624,1,136,311,,1,1,3,,30,10,20
4,16,1624,1,136,312,,2,,,,,,
4,16,1624,1,136,313,,2,,,,,,
4,16,1624,1,136,314,,2,,,,,,
4,16,1624,1,136,315,,1,1,1,,15,0,15
4,16,1624,1,286,301,,1,1,2,,30,15,10
4,16,1624,1,286,302,,1,2,2,,50,15,30
4,16,1624,1,286,303,,1,3,1,,165,110,60
4,16,1624,1,286,305,,1,6,1,,90,90,60
4,16,1624,1,286,306,,1,1,1,,100,25,55
4,16,1624,1,286,307,,1,3,1,,80,30,60
4,16,1624,1,286,308,,1,4,2,,200,115,99
4,16,1624,1,286,309,,1,1,1,,200,110,90
4,16,1624,1,286,310,,1,3,2,,30,8,
4,16,1624,1,286,311,,1,3,2,,300,140,60
4,16,1624,1,286,312,,2,,,,,,
4,16,1624,1,286,313,,1,1,1,,5,,
4,16,1624,1,286,314,,2,,,,,,
4,16,1624,1,286,315,"VIGILATEE",1,1,1,,8,,
4,16,1625,2,1210,301,,1,1,1,,12,0,0
4,16,1625,2,1210,302,,2,,,,,,
4,16,1625,2,1210,303,,2,,,,,,
4,16,1625,2,1210,304,,2,,,,,,
4,16,1625,2,1210,305,,1,1,2,,200,200,40
4,16,1625,2,1210,306,,1,1,2,,999,150,98
4,16,1625,2,1210,307,,2,,,,,,
4,16,1625,2,1210,308,,1,6,5,,300,,
4,16,1625,2,1210,309,,2,,,,,,
4,16,1625,2,1210,310,,2,,,,,,
4,16,1625,2,1210,311,,2,,,,,,
4,16,1625,2,1210,312,,2,,,,,,
4,16,1625,2,1210,313,,1,1,6,"DAILY",100,,
4,16,1625,2,1210,314,,2,,,,,,
4,16,1625,2,1210,315,,2,,,,,,
4,16,1626,2,1546,301,,1,4,1,,10,3,7
4,16,1626,2,1546,302,,2,,,,,,
4,16,1626,2,1546,303,,2,,,,,,
4,16,1626,2,1546,304,,2,,,,,,
4,16,1626,2,1546,305,,1,3,2,,250,250,40
4,16,1626,2,1546,306,,1,1,2,,,25,15
4,16,1626,2,1546,307,,2,,,,,,
4,16,1626,2,1546,308,,1,4,2,,4,40,15
4,16,1626,2,1546,309,,1,1,2,,20,11,4
4,16,1626,2,1546,310,,1,1,2,,28,12,8
4,16,1626,2,1546,311,,1,1,1,,30,14,9
4,16,1626,2,1546,312,,2,,,,,,
4,16,1626,2,1546,313,,2,,,,,,
4,16,1626,2,1546,314,,2,,,,,,
4,16,1626,2,1546,315,,1,1,1,,20,0,13
3,17,1702,2,510,301,,1,1,2,,30,0,20
3,17,1702,2,510,302,,1,1,2,,15,0,5
3,17,1702,2,510,303,,1,1,3,,6,2,0
3,17,1702,2,510,304,,2,,,,,,
3,17,1702,2,510,305,,2,,,,,,
3,17,1702,2,510,306,,2,,,,,,
3,17,1702,2,510,307,,2,,,,,,
3,17,1702,2,510,308,,2,,,,,,
3,17,1702,2,510,309,,2,,,,,,
3,17,1702,2,510,310,,1,1,1,,4,0,0
3,17,1702,2,510,311,,2,,,,,,
3,17,1702,2,510,312,,2,,,,,,
3,17,1702,2,510,313,,1,1,1,,30,0,21
3,17,1702,2,510,314,,2,,,,,,
3,17,1702,2,510,315,,2,,,,,,
3,17,1704,2,1080,301,,1,1,2,,40,0,20
3,17,1704,2,1080,302,,2,,,,,,
3,17,1704,2,1080,303,,2,,,,,,
3,17,1704,2,1080,304,,2,,,,,,
