"zone","state","lga","sector","ea","pid","sc1q2","sc1q3","sc1q5","sc1q6"
1,25,2513,2,128,4,1,37,37,26
1,25,2513,2,128,5,1,53,53,26
1,26,2601,2,822,1,1,65,65,51
1,26,2601,2,822,2,1,49,41,34
1,26,2601,2,822,3,1,52,52,34
1,26,2601,2,822,4,1,45,45,51
1,26,2601,2,822,5,1,62,62,51
1,26,2603,1,658,1,1,70,70,34
1,26,2603,1,658,2,1,40,40,34
1,26,2603,1,658,3,1,38,38,34
1,26,2603,1,658,4,1,36,36,34
1,26,2603,1,658,5,1,30,30,34
1,26,2603,1,1786,1,1,75,69,42
1,26,2603,1,1786,2,1,40,40,42
1,26,2603,1,1786,3,1,40,40,42
1,26,2603,1,1786,4,1,26,25,41
1,26,2603,1,1786,5,1,28,28,42
1,26,2605,2,594,1,1,75,75,0
1,26,2605,2,594,2,1,35,35,41
1,26,2605,2,594,3,1,35,35,26
1,26,2605,2,594,4,1,33,33,26
1,26,2606,1,516,1,1,65,65,16
1,26,2606,1,516,2,1,45,45,42
1,26,2606,1,516,3,1,76,76,0
1,26,2606,1,516,4,1,85,85,0
1,26,2606,1,516,5,2,69,26,32
1,26,2606,1,516,6,1,25,25,16
1,26,2608,2,820,1,1,70,70,16
1,26,2608,2,820,2,1,65,65,16
1,26,2608,2,820,3,1,38,34,34
1,26,2608,2,820,4,1,40,5,34
1,26,2608,2,820,5,1,60,60,16
1,26,2608,2,820,6,2,48,48,26
1,26,2611,2,424,1,1,68,68,51
1,26,2611,2,424,2,1,45,45,51
1,26,2611,2,424,3,1,22,22,26
1,26,2611,2,424,4,1,54,54,51
1,26,2611,2,424,5,1,61,61,51
1,26,2611,2,424,6,1,42,42,51
1,26,2613,2,1462,1,1,55,55,16
1,26,2613,2,1462,2,1,60,60,16
1,26,2613,2,1462,3,1,72,72,0
1,26,2613,2,1462,4,1,50,50,0
1,26,2613,2,1462,5,1,49,49,34
1,26,2613,2,2248,1,1,36,70,51
1,26,2613,2,2248,2,1,69,69,51
1,26,2613,2,2248,3,1,50,50,51
1,26,2613,2,2248,4,1,70,70,51
1,26,2613,2,2248,5,1,32,32,51
1,26,2613,2,2248,6,1,59,59,0
1,26,2615,2,2178,1,1,78,78,51
1,26,2615,2,2178,2,1,80,80,51
1,26,2615,2,2178,3,1,65,65,51
1,26,2615,2,2178,4,1,30,10,51
1,26,2615,2,2178,5,1,50,50,51
1,26,2615,2,2178,6,1,49,49,51
1,26,2615,2,2178,7,1,85,85,51
1,26,2615,2,2196,1,1,70,30,51
1,26,2615,2,2196,2,1,70,30,51
1,26,2615,2,2196,3,1,65,29,51
1,26,2615,2,2196,4,1,40,30,0
1,26,2615,2,2196,5,1,35,15,51
1,26,2615,2,2196,6,1,40,29,51
1,26,2616,2,254,1,1,45,45,23
1,26,2616,2,254,2,1,43,43,23
1,26,2616,2,254,3,1,54,54,51
1,26,2616,2,254,4,1,65,65,51
1,26,2616,2,254,5,2,50,50,0
1,26,2618,2,494,1,1,65,65,0
1,26,2618,2,494,2,1,44,31,16
1,26,2618,2,494,3,1,55,20,16
1,26,2618,2,494,4,2,40,21,22
1,26,2618,2,494,5,1,50,35,0
1,26,2618,2,494,6,2,56,34,16
1,26,2618,2,1276,1,1,25,35,16
1,26,2618,2,1276,2,1,41,41,26
1,26,2618,2,1276,3,1,30,30,34
1,26,2618,2,1276,4,2,67,67,0
1,26,2618,2,1276,5,1,64,64,0
1,26,2621,2,100,1,1,63,63,51
1,26,2621,2,100,2,1,60,60,51
1,26,2621,2,100,3,1,63,63,51
1,26,2621,2,100,4,1,52,52,51
1,26,2621,2,100,5,1,70,55,51
1,26,2621,2,100,6,1,33,33,51
1,26,2621,1,940,1,1,47,40,34
1,26,2621,1,940,2,1,30,30,26
1,26,2621,1,940,3,1,87,60,52
1,26,2621,1,940,4,1,59,45,52
1,26,2621,1,940,5,1,68,68,0
1,26,2621,1,940,6,1,60,60,52
1,26,2623,2,1688,1,1,49,49,41
1,26,2623,2,1688,2,1,47,47,51
1,26,2623,2,1688,3,1,55,40,51
1,26,2623,2,1688,4,1,75,75,51
1,26,2623,2,1688,5,1,41,15,51
1,26,2623,2,1688,6,1,35,35,16
1,26,2623,2,1688,7,2,33,21,23
1,26,2623,2,1688,8,1,40,25,51
1,26,2623,2,1688,9,1,31,11,42
1,26,2625,2,926,1,1,70,50,51
1,26,2625,2,926,2,1,57,30,51
1,26,2625,2,926,3,1,60,25,33
1,26,2625,2,926,4,1,60,48,33
1,26,2625,2,926,5,1,40,15,16
6,27,2701,1,506,1,1,78,30,42
6,27,2701,1,506,2,2,54,26,26
6,27,2701,1,506,3,1,39,30,26
6,27,2701,1,506,4,2,92,48,16
6,27,2701,1,506,5,1,69,32,16
6,27,2703,1,1076,1,1,69,27,27
6,27,2703,1,1076,2,1,56,28,26
6,27,2703,1,1076,3,1,61,25,26
6,27,2703,1,1076,4,2,46,19,16
6,27,2703,1,1076,5,1,42,20,32
6,27,2703,1,1076,6,1,65,27,41
6,27,2703,1,1612,1,1,74,15,42
6,27,2703,1,1612,2,1,74,14,43
6,27,2703,1,1612,3,1,73,13,42
6,27,2703,1,1612,4,1,64,10,42
6,27,2703,1,1612,5,1,54,22,33
6,27,2703,1,1612,6,2,43,22,24
6,27,2704,2,204,1,1,66,16,33
6,27,2704,2,204,2,1,80,80,0
6,27,2704,2,204,3,1,52,13,16
6,27,2704,2,204,4,2,68,68,0
6,27,2704,2,204,5,2,72,72,0
6,27,2704,2,204,6,2,50,16,0
6,27,2707,1,1410,1,1,60,21,41
6,27,2707,1,1410,2,1,62,12,16
6,27,2707,1,1410,3,2,57,12,33
6,27,2707,1,1410,4,1,64,5,42
6,27,2707,1,1410,5,1,42,3,16
6,27,2707,1,1410,6,1,56,19,27
6,27,2707,1,2136,1,1,66,27,27
6,27,2707,1,2136,2,1,62,19,33
6,27,2707,1,2136,3,1,54,19,23
6,27,2707,1,2136,4,2,48,19,26
6,27,2707,1,2136,5,1,47,20,26
6,27,2707,1,2136,6,1,80,28,34
6,27,2709,1,1646,1,1,73,20,42
6,27,2709,1,1646,2,1,76,20,33
6,27,2709,1,1646,3,1,73,73,0
6,27,2709,1,1646,4,1,52,10,26
6,27,2709,1,1646,5,1,42,10,26
6,27,2709,1,1646,6,2,65,20,33
6,27,2711,1,710,1,1,72,18,28
6,27,2711,1,710,2,1,60,3,28
6,27,2711,1,710,3,1,63,10,33
6,27,2711,1,710,4,1,62,21,32
6,27,2711,1,710,5,1,75,18,28
6,27,2712,2,110,1,1,100,100,0
6,27,2712,2,110,2,1,51,50,28
6,27,2712,2,110,3,2,90,90,0
6,27,2712,2,110,4,1,85,10,0
6,27,2712,2,110,5,1,57,57,26
6,27,2715,2,752,1,1,70,45,41
6,27,2715,2,752,2,1,65,40,16
6,27,2715,2,752,3,1,52,52,0
6,27,2715,2,752,4,2,35,35,26
6,27,2715,2,752,5,1,55,55,0
6,27,2715,2,752,6,1,59,28,16
6,27,2715,2,752,7,1,81,77,0
6,27,2715,2,752,8,1,58,28,
6,27,2719,2,100,1,1,78,40,0
6,27,2719,2,100,2,1,82,82,0
6,27,2719,2,100,3,1,60,52,16
6,27,2719,2,100,4,1,68,22,16
6,27,2719,2,100,5,2,39,20,16
6,28,2802,2,566,1,1,55,20,34
6,28,2802,2,566,2,1,52,7,34
6,28,2802,2,566,3,2,40,18,34
6,28,2802,2,566,4,1,29,20,42
6,28,2802,2,566,5,2,40,30,16
6,28,2802,2,566,6,1,70,50,16
6,28,2802,2,566,7,1,74,50,0
6,28,2802,2,566,8,1,76,6,26
6,28,2802,2,566,9,1,38,25,34
6,28,2804,1,340,1,1,96,70,0
6,28,2804,1,340,2,1,68,68,43
6,28,2804,1,340,3,1,60,60,16
6,28,2804,1,340,4,2,60,58,16
6,28,2804,1,340,5,2,61,60,16
6,28,2804,1,340,6,1,79,71,27
6,28,2804,1,340,7,1,75,71,16
6,28,2804,1,340,8,1,52,52,42
6,28,2804,1,340,9,1,61,51,16
6,28,2806,1,164,1,1,57,12,43
6,28,2806,1,164,2,1,45,7,16
6,28,2806,1,164,3,1,54,12,27
6,28,2806,1,164,4,2,38,3,41
6,28,2806,1,164,5,2,45,4,42
6,28,2806,1,164,6,1,49,8,43
6,28,2806,1,164,7,1,61,16,26
6,28,2806,1,164,8,1,70,9,42
6,28,2806,1,164,9,1,56,7,42
6,28,2806,1,802,1,1,72,72,43
6,28,2806,1,802,2,1,68,68,0
6,28,2806,1,802,3,1,52,52,33
6,28,2806,1,802,4,1,70,70,28
6,28,2806,1,802,5,2,90,90,0
6,28,2806,1,802,6,2,60,15,0
6,28,2806,1,802,7,1,43,13,41
6,28,2806,1,802,8,1,52,32,16
6,28,2806,1,802,9,1,55,55,23
6,28,2807,2,1266,1,1,56,56,43
6,28,2807,2,1266,2,2,48,29,0
6,28,2807,2,1266,3,2,44,26,22
6,28,2807,2,1266,4,1,69,69,16
6,28,2807,2,1266,5,1,45,45,16
6,28,2807,2,1266,6,1,58,58,27
6,28,2807,2,1266,7,1,80,80,0
6,28,2807,2,1266,8,1,36,36,26
6,28,2807,2,1266,9,1,40,40,27
6,28,2810,2,2394,1,1,56,56,16
6,28,2810,2,2394,2,1,41,40,16
6,28,2810,2,2394,3,1,37,25,23
6,28,2810,2,2394,4,2,61,61,0
6,28,2810,2,2394,5,2,45,10,12
6,28,2810,2,2394,6,2,45,35,16
6,28,2810,2,2394,7,1,41,41,26
6,28,2810,2,2394,8,1,65,31,27
6,28,2810,2,2394,9,1,81,53,28
6,28,2810,1,3722,1,1,72,72,43
6,28,2810,1,3722,2,1,64,50,32
6,28,2810,1,3722,3,1,64,42,23
6,28,2810,1,3722,4,1,58,45,33
6,28,2810,1,3722,5,1,57,38,33
6,28,2810,1,3722,6,1,69,37,42
6,28,2810,1,3722,7,2,60,60,23
6,28,2810,1,3722,8,2,58,41,16
6,28,2810,1,3722,9,1,65,43,42
6,28,2811,2,588,1,1,60,40,26
6,28,2811,2,588,2,1,62,40,16
6,28,2811,2,588,3,1,37,21,26
6,28,2811,2,588,4,2,46,25,16
6,28,2811,2,588,5,2,50,31,16
6,28,2811,2,588,6,1,35,20,32
6,28,2811,2,588,7,1,65,45,16
6,28,2811,2,588,8,1,36,11,15
6,28,2811,2,588,9,2,65,38,0
6,28,2813,2,612,1,1,76,50,28
6,28,2813,2,612,2,1,54,14,52
6,28,2813,2,612,3,1,60,50,
6,28,2813,2,612,4,2,48,25,33
6,28,2813,2,612,5,2,40,30,0
6,28,2813,2,612,6,1,35,13,26
6,28,2813,2,612,7,2,45,30,16
6,28,2813,2,612,8,1,35,6,52
6,28,2813,2,612,9,1,78,50,0
6,28,2814,1,1876,1,1,95,25,0
6,28,2814,1,1876,2,1,45,14,23
6,28,2814,1,1876,3,2,28,8,16
6,28,2814,1,1876,4,2,40,2,23
6,28,2814,1,1876,5,1,50,30,0
6,28,2814,1,1876,6,1,35,2,43
6,28,2814,1,1876,7,1,48,6,34
6,28,2814,1,1876,8,1,67,67,0
6,28,2814,1,1876,9,1,38,5,26
6,28,2815,2,1164,1,1,60,60,31
6,28,2815,2,1164,2,1,76,76,27
6,28,2815,2,1164,3,1,76,60,28
6,28,2815,2,1164,4,1,54,45,16
6,28,2815,2,1164,5,2,53,40,16
6,28,2815,2,1164,6,1,73,58,0
6,28,2815,2,1164,7,1,75,75,0
6,28,2815,2,1164,8,1,76,40,0
6,28,2815,2,1164,9,1,48,2,34
6,28,2816,1,2302,1,1,92,51,13
6,28,2816,1,2302,2,1,59,44,16
6,28,2816,1,2302,3,1,55,51,26
6,28,2816,1,2302,4,1,40,40,26
6,28,2816,1,2302,5,1,52,30,14
6,28,2816,1,2302,6,2,50,9,26
6,28,2816,1,2302,7,2,30,30,26
6,28,2816,1,2302,8,1,35,30,41
6,28,2816,1,2302,9,1,60,40,0
6,28,2816,2,3944,1,1,58,58,43
6,28,2816,2,3944,2,1,58,58,16
6,28,2816,2,3944,3,2,45,5,23
6,28,2816,2,3944,4,2,47,20,23
6,28,2816,2,3944,5,1,66,25,0
6,28,2816,2,3944,6,2,46,19,23
6,28,2816,2,3944,7,1,55,10,43
6,28,2816,2,3944,8,1,68,45,0
6,28,2816,2,3944,9,1,45,45,43
6,29,2905,1,384,1,1,65,6,0
6,29,2905,1,384,2,1,50,20,0
6,29,2905,1,384,3,1,50,10,33
6,29,2905,1,384,4,2,60,6,0
6,29,2905,1,384,5,1,80,80,0
6,29,2905,1,384,6,1,0,8,50
6,29,2905,1,384,7,1,30,6,26
6,29,2905,1,1096,1,1,72,33,42
6,29,2905,1,1096,2,1,39,23,16
6,29,2905,1,1096,3,2,18,18,26
6,29,2905,1,1096,4,1,26,12,41
6,29,2905,1,1096,5,1,32,32,26
6,29,2905,1,1096,6,2,35,35,22
6,29,2909,2,220,1,1,84,6,41
6,29,2909,2,220,2,1,46,5,41
6,29,2909,2,220,3,1,75,21,0
6,29,2909,2,220,4,1,65,5,16
6,29,2909,2,220,5,2,60,5,16
6,29,2909,2,220,6,2,45,1,0
6,29,2910,1,350,1,1,86,15,0
6,29,2910,1,350,2,1,63,25,16
6,29,2910,1,350,3,1,71,35,33
6,29,2910,1,350,4,1,49,19,16
6,29,2910,1,350,5,2,59,36,16
6,29,2910,1,350,6,1,56,21,14
6,29,2911,1,746,1,1,68,27,16
6,29,2911,1,746,2,1,46,11,42
6,29,2911,1,746,3,1,64,15,16
6,29,2911,1,746,4,2,55,27,23
6,29,2911,2,1870,1,1,72,70,14
6,29,2911,2,1870,2,1,40,30,26
6,29,2911,2,1870,3,1,70,50,0
6,29,2911,2,1870,4,1,23,23,26
6,29,2911,2,1870,5,1,98,98,0
6,29,2914,1,214,1,1,63,7,16
6,29,2914,1,214,2,2,59,59,0
6,29,2914,1,214,3,2,62,30,0
6,29,2914,1,214,4,2,51,7,42
6,29,2914,1,214,5,2,45,2,34
6,29,2914,1,214,6,1,61,15,16
6,29,2918,1,952,1,1,63,29,16
6,29,2918,1,952,2,1,32,17,41
6,29,2918,1,952,3,2,45,15,13
6,29,2918,1,952,4,2,57,5,16
6,29,2918,1,952,5,2,50,3,16
6,29,2918,1,952,6,2,50,25,34
6,29,2920,1,1210,1,1,74,43,34
6,29,2920,1,1210,2,1,58,41,11
6,29,2920,1,1210,3,1,41,41,34
6,29,2920,1,1210,4,2,38,10,25
6,29,2920,1,1210,5,1,60,4,16
6,29,2920,2,1628,1,1,86,78,0
6,29,2920,2,1628,2,1,72,72,16
6,29,2920,2,1628,3,2,50,38,16
6,29,2920,2,1628,4,1,47,47,26
6,29,2920,2,1628,5,2,35,19,25
6,29,2920,2,1628,6,1,46,15,
6,29,2923,1,396,1,1,60,42,16
6,29,2923,1,396,2,1,61,32,0
6,29,2923,1,396,3,1,52,27,34
6,29,2923,1,396,4,1,43,16,26
6,29,2923,1,396,5,1,30,4,26
6,29,2923,1,396,6,2,32,15,0
6,29,2923,1,396,7,2,35,10,26
6,29,2923,2,1126,1,1,65,65,
6,29,2923,2,1126,2,1,49,15,43
6,29,2923,2,1126,3,1,59,20,0
6,29,2923,2,1126,4,2,67,67,0
6,29,2923,2,1126,5,1,50,18,34
6,29,2923,2,1126,6,1,54,23,16
6,29,2930,1,1300,1,1,41,30,34
6,29,2930,1,1300,2,1,60,12,0
6,29,2930,1,1300,3,1,45,45,16
6,29,2930,1,1300,4,2,65,65,0
6,29,2930,1,1300,5,2,39,39,31
6,29,2930,1,1300,6,2,40,40,0
6,30,3002,1,1264,1,1,73,34,16
6,30,3002,1,1264,2,1,69,18,16
6,30,3002,1,1264,3,2,64,18,0
6,30,3002,1,1264,4,1,67,13,16
6,30,3002,1,1264,5,1,79,14,43
6,30,3002,1,1264,6,1,49,4,23
6,30,3002,1,1310,1,1,58,33,0
6,30,3002,1,1310,2,1,61,32,16
6,30,3002,1,1310,3,2,63,35,16
6,30,3002,1,1310,4,1,70,40,43
6,30,3002,1,1310,5,1,48,30,16
6,30,3002,1,1310,6,1,50,45,14
6,30,3004,2,216,1,1,75,27,0
6,30,3004,2,216,2,1,72,11,0
6,30,3004,2,216,3,1,72,13,0
6,30,3004,2,216,4,1,52,10,16
6,30,3004,2,216,5,1,39,6,16
6,30,3004,2,216,6,2,71,21,0
6,30,3005,1,2870,1,1,74,13,42
6,30,3005,1,2870,2,1,54,11,42
6,30,3005,1,2870,3,2,53,15,0
6,30,3005,1,2870,4,1,63,10,33
6,30,3005,1,2942,1,1,65,24,51
6,30,3005,1,2942,2,1,46,11,42
6,30,3005,1,2942,3,1,65,20,41
6,30,3005,1,2942,4,2,53,6,42
6,30,3005,1,2942,5,1,65,9,41
6,30,3005,1,2942,6,1,49,11,41
6,30,3007,1,1624,1,1,56,21,26
6,30,3007,1,1624,2,1,42,9,26
6,30,3007,1,1624,3,2,38,9,23
6,30,3007,1,1624,4,1,81,41,0
6,30,3009,1,764,1,1,75,25,31
6,30,3009,1,764,2,2,73,23,0
6,30,3009,1,764,3,2,80,35,0
6,30,3009,1,764,4,1,56,3,14
6,30,3009,1,1642,1,1,54,20,16
6,30,3009,1,1642,2,2,43,20,26
6,30,3009,1,1642,3,1,48,19,26
6,30,3009,1,1642,4,2,42,19,16
6,30,3009,1,1642,5,1,58,14,26
6,30,3009,1,1642,6,1,37,15,26
6,30,3010,1,1762,1,1,80,80,0
6,30,3010,1,1762,2,2,77,60,0
6,30,3010,1,1762,3,2,60,10,16
6,30,3010,1,1762,4,2,50,3,16
6,30,3010,1,1762,5,1,54,30,16
6,30,3012,2,334,1,1,49,46,26
6,30,3012,2,334,2,1,71,38,0
6,30,3012,2,334,3,2,55,21,33
6,30,3012,2,334,4,1,83,30,0
6,30,3012,2,334,5,2,37,10,26
6,30,3014,2,120,1,1,,40,14
6,30,3014,2,120,2,2,60,20,0
6,30,3014,2,120,3,1,65,40,0
6,30,3014,2,120,4,1,64,27,0
6,30,3014,2,120,5,1,57,10,0
6,30,3014,2,120,6,2,70,16,0
6,30,3015,2,1688,1,1,74,20,0
6,30,3015,2,1688,2,2,69,20,0
6,30,3015,2,1688,3,1,80,10,0
6,30,3015,2,1688,4,1,76,12,16
6,30,3015,2,1688,5,1,41,3,16
6,30,3016,1,390,1,1,64,64,0
6,30,3016,1,390,2,1,65,65,0
6,30,3016,1,390,3,1,43,43,0
6,30,3016,1,390,4,2,72,72,0
6,30,3016,1,390,5,1,61,61,16
6,30,3016,1,390,6,1,80,80,0
6,30,3018,2,914,1,1,41,23,0
6,30,3018,2,914,2,1,60,25,16
6,30,3018,2,914,3,1,55,26,0
6,30,3018,2,914,4,1,52,6,0
6,30,3018,2,914,5,1,81,60,28
6,30,3020,1,322,1,1,55,20,42
6,30,3020,1,322,2,1,52,21,43
6,30,3020,1,322,3,2,53,12,26
6,30,3020,1,322,4,2,52,18,41
6,30,3020,1,322,5,2,62,24,42
6,30,3023,2,622,1,1,55,55,0
6,30,3023,2,622,2,1,54,54,16
6,30,3023,2,622,3,1,70,70,15
6,30,3023,2,622,4,1,60,60,0
6,30,3023,2,622,5,2,70,70,16
6,30,3023,2,622,6,1,45,45,26
6,30,3023,2,622,7,1,40,40,26
6,30,3024,1,1406,1,1,46,15,41
6,30,3024,1,1406,2,2,33,9,26
6,30,3024,1,1406,3,1,63,7,34
6,30,3024,1,1406,4,1,57,13,42
6,30,3024,1,1406,5,1,53,10,42
6,30,3024,1,1924,1,1,51,51,26
6,30,3024,1,1924,2,2,52,11,42
6,30,3024,1,1924,3,1,56,7,43
6,30,3024,1,1924,4,1,66,24,26
6,30,3025,1,2052,1,1,54,54,32
6,30,3025,1,2052,2,1,51,43,34
6,30,3025,1,2052,3,2,61,26,0
6,30,3025,1,2052,4,1,81,61,28
6,30,3025,1,2052,5,2,36,21,16
6,30,3025,1,2052,6,2,38,16,16
6,30,3030,1,946,1,1,66,66,16
6,30,3030,1,946,2,1,55,55,16
6,30,3030,1,946,3,1,67,67,26
6,30,3030,1,946,4,1,70,70,0
6,30,3030,1,946,5,1,41,41,31
6,30,3030,1,946,6,1,59,59,26
6,30,3032,2,520,1,1,45,10,16
6,30,3032,2,520,2,1,36,5,16
6,30,3032,2,520,3,1,50,5,0
6,30,3032,2,520,4,1,43,8,0
6,30,3032,2,520,5,2,31,5,16
6,30,3032,2,520,6,1,40,6,0
6,30,3032,2,520,7,1,40,6,0
6,30,3032,1,1088,1,1,70,9,0
6,30,3032,1,1088,2,1,60,4,0
6,30,3032,1,1088,3,1,35,1,41
6,30,3032,1,1088,4,1,60,9,13
6,30,3032,1,1088,5,2,50,9,0
6,30,3032,1,1088,6,2,46,4,0
6,30,3032,1,1088,7,1,41,9,16
6,30,3033,2,554,1,1,75,75,15
6,30,3033,2,554,2,1,60,60,16
6,30,3033,2,554,3,1,46,46,16
6,30,3033,2,554,4,1,42,42,0
6,30,3033,2,554,5,1,28,28,16
1,31,3101,2,604,1,1,78,78,0
1,31,3101,2,604,2,1,85,36,0
1,31,3101,2,604,3,1,56,5,26
1,31,3101,2,604,4,2,32,4,23
1,31,3101,2,604,5,2,50,5,34
1,31,3101,2,604,6,1,59,59,16
1,31,3101,2,604,7,1,37,37,34
1,31,3103,2,874,1,1,55,28,0
1,31,3103,2,874,2,1,40,5,23
1,31,3103,2,874,3,1,27,27,23
1,31,3103,2,874,4,1,44,2,41
1,31,3103,2,874,5,2,40,26,0
1,31,3103,2,874,6,1,25,10,23
1,31,3105,1,2914,1,1,66,51,0
1,31,3105,1,2914,2,2,54,20,13
1,31,3105,1,2914,3,1,70,40,0
1,31,3105,1,2914,4,1,43,3,42
1,31,3105,1,2914,5,1,32,7,34
1,31,3105,1,2914,6,1,73,18,16
1,31,3105,1,2914,7,1,90,52,0
1,31,3105,1,2914,8,2,47,11,51
1,31,3107,1,724,1,1,45,16,15
1,31,3107,1,724,2,2,45,8,34
1,31,3107,1,724,3,1,50,9,16
1,31,3107,1,724,4,2,50,25,0
1,31,3107,1,724,5,1,29,29,41
1,31,3107,2,1092,1,1,42,42,16
1,31,3107,2,1092,2,1,36,36,16
1,31,3107,2,1092,3,1,31,31,0
1,31,3107,2,1092,4,2,39,12,34
1,31,3107,2,1092,5,1,38,38,16
1,31,3109,2,1026,1,1,40,40,25
1,31,3109,2,1026,2,1,30,30,0
1,31,3109,2,1026,3,1,41,41,0
1,31,3109,2,1026,4,1,47,47,0
1,31,3109,2,1026,5,1,20,20,26
1,31,3111,2,2966,1,1,58,58,0
1,31,3111,2,2966,2,1,59,59,0
1,31,3111,2,2966,3,1,37,37,0
1,31,3111,2,2966,4,2,35,22,21
1,31,3111,2,2966,5,1,40,25,16
1,31,3112,2,350,1,1,75,75,0
1,31,3112,2,350,2,1,30,30,16
1,31,3112,2,350,3,1,44,44,25
1,31,3112,2,350,4,2,20,7,0
1,31,3112,2,350,5,1,35,11,0
1,31,3113,2,332,1,1,45,45,16
1,31,3113,2,332,2,1,48,2,41
1,31,3113,2,332,3,1,25,25,23
1,31,3113,2,332,4,1,27,27,23
1,31,3113,2,332,5,2,38,38,34
1,31,3113,2,332,6,1,45,45,34
1,31,3115,2,680,1,1,38,38,24
1,31,3115,2,680,2,1,73,9,16
1,31,3115,2,680,3,1,49,49,42
1,31,3115,2,680,4,2,34,19,41
1,31,3115,2,680,5,1,77,77,0
1,31,3116,2,1344,1,1,72,72,16
1,31,3116,2,1344,2,1,47,3,34
1,31,3116,2,1344,3,1,20,20,16
1,31,3116,2,1344,4,2,50,40,0
1,31,3116,2,1344,5,1,35,35,27
5,32,3201,2,2034,1,1,43,43,26
5,32,3201,2,2034,2,1,56,56,16
5,32,3201,2,2034,3,2,29,29,23
5,32,3201,2,2034,4,1,35,35,27
5,32,3201,2,2034,5,2,45,45,27
5,32,3202,2,84,1,1,72,72,42
5,32,3202,2,84,2,1,68,68,32
5,32,3202,2,84,3,1,74,74,0
5,32,3202,2,84,4,1,51,51,42
5,32,3202,2,84,5,1,40,40,42
5,32,3202,2,84,6,2,50,50,42
5,32,3203,2,2644,1,1,57,57,16
5,32,3203,2,2644,2,1,43,43,26
5,32,3203,2,2644,3,1,41,41,26
5,32,3203,2,2644,4,1,60,60,16
5,32,3203,2,2644,5,1,31,31,42
5,32,3203,2,2644,6,2,46,46,26
5,32,3204,1,346,1,1,79,79,42
5,32,3204,1,346,2,1,65,65,43
5,32,3204,1,346,3,2,63,63,26
5,32,3204,1,346,4,1,30,30,42
5,32,3204,1,346,5,2,28,28,26
5,32,3206,2,276,1,1,75,75,42
5,32,3206,2,276,2,1,67,67,42
5,32,3206,2,276,3,2,42,42,16
5,32,3206,2,276,4,1,38,38,41
5,32,3206,2,276,5,2,54,54,27
5,32,3207,2,1464,1,1,56,56,42
5,32,3207,2,1464,2,1,48,48,26
5,32,3207,2,1464,3,1,57,57,16
5,32,3207,2,1464,4,1,35,35,26
5,32,3207,2,1464,5,2,58,58,16
5,32,3208,2,2244,1,1,65,65,27
5,32,3208,2,2244,2,2,48,48,42
5,32,3208,2,2244,3,1,40,40,32
5,32,3208,2,2244,4,1,42,42,42
5,32,3208,2,2244,5,2,40,40,42
5,32,3208,2,2244,6,2,31,31,26
5,32,3209,1,1208,1,1,72,72,23
5,32,3209,1,1208,2,1,62,62,26
5,32,3209,1,1208,3,1,68,68,16
5,32,3209,1,1208,4,2,59,59,0
5,32,3209,1,1208,5,2,48,48,26
5,32,3209,1,1208,6,1,70,,26
5,32,3210,2,1692,1,1,63,63,32
5,32,3210,2,1692,2,2,56,56,34
5,32,3210,2,1692,3,1,65,65,16
5,32,3210,2,1692,4,1,55,55,42
5,32,3210,2,1692,5,1,71,71,26
5,32,3210,2,1692,6,1,41,41,16
5,32,3212,2,314,1,1,69,69,42
5,32,3212,2,314,2,2,45,45,26
5,32,3212,2,314,3,1,45,45,26
5,32,3212,2,314,4,1,48,48,16
5,32,3212,2,314,5,1,50,50,26
5,32,3212,2,314,6,1,50,50,42
5,32,3212,2,314,7,1,52,52,42
5,32,3213,2,128,1,1,72,72,42
5,32,3213,2,128,2,1,62,62,24
5,32,3213,2,128,3,1,70,70,16
5,32,3213,2,128,4,1,50,50,42
5,32,3213,2,128,5,2,46,46,23
5,32,3215,1,1896,1,1,49,15,42
5,32,3215,1,1896,2,1,50,9,16
5,32,3215,1,1896,3,1,32,10,16
5,32,3215,1,1896,4,2,38,14,26
5,32,3215,1,2978,1,1,44,44,42
5,32,3215,1,2978,2,1,34,34,34
5,32,3215,1,2978,3,1,64,64,26
5,32,3215,1,2978,4,2,51,27,42
5,32,3215,1,2978,5,1,35,35,26
5,32,3215,1,4712,1,1,46,21,43
5,32,3215,1,4712,2,2,50,32,42
5,32,3215,1,4712,3,1,46,30,42
5,32,3215,1,4712,4,1,25,13,42
5,32,3215,1,4712,5,1,26,18,42
5,32,3216,2,1184,1,1,61,61,16
5,32,3216,2,1184,2,1,57,57,27
5,32,3216,2,1184,3,1,35,35,26
5,32,3216,2,1184,4,1,38,38,16
5,32,3216,2,1184,5,2,58,58,16
5,32,3216,2,1184,6,1,36,36,26
5,32,3218,2,296,1,1,56,56,42
5,32,3218,2,296,2,1,54,54,41
5,32,3218,2,296,3,1,50,50,42
5,32,3218,2,296,4,2,40,40,42
5,32,3218,2,296,5,1,49,49,42
5,32,3221,2,132,1,1,51,51,26
5,32,3221,2,132,2,1,66,66,42
5,32,3221,2,132,3,1,68,68,42
5,32,3221,2,132,4,1,48,48,42
5,32,3221,2,132,5,2,69,69,16
5,32,3221,2,132,6,2,42,22,26
5,32,3221,2,132,7,2,48,20,26
5,32,3222,1,1624,1,1,78,33,27
5,32,3222,1,1624,2,2,68,33,27
5,32,3222,1,1624,3,2,35,5,42
5,32,3222,1,1624,4,1,49,38,43
5,32,3222,1,1624,5,1,69,30,41
