"zone","state","lga","sector","ea","hhid","s12q1a","s12q1b","s12q1c","s12q1d","s12q1e","s12q1f","s12q1g","s12q1h","s12q1i","s12q2a","s12q2b","s12q3","s12q4a","s12q4b","s12q4c","s12q5","s12q6a","s12q6b","s12q6c","s12q6d","s12q6e","s12q6f","s12q7a","s12q7b","s12q7c","s12q7d"
5,3,331,1,516,30020,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,316,2,874,30021,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,316,2,874,30022,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,316,2,874,30023,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,316,2,874,30024,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,316,2,874,30025,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
5,3,316,2,874,30026,3,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,316,2,874,30027,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,316,2,874,30028,2,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
5,3,316,2,874,30030,0,0,3,2,2,0,0,0,0,2,4,1,,,,2,,,,,,,,,,
5,3,309,2,478,30031,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,309,2,478,30032,3,4,1,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,309,2,478,30033,2,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,309,2,478,30034,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,2,3,2,3,,,5,10,,"PLANTING SEASON"
5,3,309,2,478,30035,0,0,0,0,0,0,0,0,0,1,2,2,2,3,1,2,,,,,,,,,,
5,3,309,2,478,30036,0,0,0,0,2,1,3,2,0,2,3,1,,,,1,2,3,,2,3,,9,,,
5,3,309,2,478,30037,0,0,0,0,0,0,0,0,0,2,3,2,2,3,1,2,,,,,,,,,,
5,3,309,2,478,30038,3,3,3,3,0,0,0,2,2,2,0,1,,,,2,,,,,,,,,,
5,3,309,2,478,30039,0,0,4,4,0,0,0,0,0,3,3,1,,,,1,3,,1,2,3,,5,,,
5,3,309,2,478,30040,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,307,1,634,30041,3,4,2,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,307,1,634,30042,2,0,0,0,1,0,2,2,2,2,2,1,,,,2,,,,,,,,,,
5,3,307,1,634,30043,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,307,1,634,30044,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,307,1,634,30045,0,0,0,0,0,0,0,0,0,1,4,1,,,,2,,,,,,,,,,
5,3,307,1,634,30047,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,307,1,634,30048,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,307,1,634,30049,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,307,1,634,30050,1,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,321,2,364,30051,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,321,2,364,30052,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,321,2,364,30053,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,321,2,364,30054,1,2,2,1,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,321,2,364,30055,4,4,5,4,2,0,0,0,0,2,3,1,,,,1,1,2,3,1,2,3,5,10,,
5,3,321,2,364,30056,1,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,321,2,364,30057,2,0,0,0,2,0,3,3,3,2,2,1,,,,2,,,,,,,,,,
5,3,321,2,364,30058,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,321,2,364,30059,3,0,0,0,0,0,2,1,0,3,0,1,,,,2,,,,,,,,,,
5,3,321,2,364,30060,3,0,0,0,0,0,0,2,0,3,0,1,,,,2,,,,,,,,,,
5,3,329,2,696,30061,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,329,2,696,30062,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,,1,2,,5,10,,"PLANTING SEASON"
5,3,329,2,696,30063,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,329,2,696,30064,5,6,3,3,2,0,0,0,0,3,0,1,,,,1,9,10,,,,,10,,,"ABANDONED BY HUSBAND"
5,3,329,2,696,30065,2,0,0,0,2,0,3,3,3,1,3,1,,,,2,,,,,,,,,,
5,3,329,2,696,30066,3,0,0,0,5,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,
5,3,329,2,696,30067,3,3,3,2,2,3,0,0,2,1,3,1,,,,1,1,2,3,1,2,3,10,,,"SICKNESS"
5,3,329,2,696,30068,0,0,0,0,0,0,0,0,0,3,,1,,,,1,12,12,,12,12,,10,5,,"PLANTING SEASON"
5,3,329,2,696,30069,2,3,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,329,2,696,30070,4,3,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,323,2,580,30071,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,323,2,580,30072,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,323,2,580,30075,2,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,323,2,580,30076,1,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,323,2,580,30077,2,6,6,2,7,0,0,0,0,3,3,1,,,,1,10,,2,,,,,,,
5,3,323,2,580,30078,2,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,
5,3,323,2,580,30079,0,0,0,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,323,2,580,30080,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30081,3,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30082,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30083,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30084,3,5,0,,0,,0,,0,3,3,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30085,7,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30086,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30087,3,1,0,,0,,0,,0,3,0,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30088,2,4,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,318,2,1136,30089,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,5,6,7,5,6,7,5,1,,
5,3,318,2,1136,30090,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,313,2,70,30091,0,0,0,1,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,313,2,70,30092,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,313,2,70,30094,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,313,2,70,30095,4,0,0,0,0,0,0,0,0,2,4,2,1,2,3,1,1,,,1,,,10,,,"LACK OF MONEY"
5,3,313,2,70,30096,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,313,2,70,30097,3,0,0,3,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,313,2,70,30099,6,4,4,2,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,313,2,70,30100,1,2,2,3,1,0,0,0,0,3,3,1,,,,1,1,,,2,,,5,3,,
5,3,301,1,1198,30101,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30102,1,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30103,3,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30104,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30105,3,1,0,0,0,0,0,0,0,3,4,2,2,2,1,2,,,,,,,,,,
5,3,301,1,1198,30106,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30107,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30108,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,2,3,4,2,3,4,1,5,,
5,3,301,1,1198,30109,6,0,0,3,0,0,0,0,0,4,4,1,,,,2,,,,,,,,,,
5,3,301,1,1198,30110,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,326,2,74,30111,3,3,0,,2,0,0,0,0,2,3,2,1,3,2,1,12,,,2,,,10,,,
5,3,326,2,74,30112,4,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,326,2,74,30113,2,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,326,2,74,30114,5,5,3,4,0,,0,,0,3,0,1,,,,2,,,,,,,,,,
5,3,326,2,74,30115,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,326,2,74,30116,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,2,3,1,3,5,
5,3,326,2,74,30117,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,,,,,,,,,,
5,3,326,2,74,30118,2,2,2,2,3,0,0,0,0,3,3,1,,,,1,5,7,,10,,,,,,
5,3,326,2,74,30119,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,326,2,74,30120,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30121,3,2,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30122,2,3,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30123,3,2,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30124,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30125,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30126,2,0,0,2,0,0,0,0,1,2,3,2,2,3,1,2,,,,,,,,,,
5,3,305,2,1542,30127,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30128,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,305,2,1542,30129,0,0,0,0,0,0,0,0,0,3,,1,,,,1,2,3,,2,3,,10,5,,"FARMING SEASON"
5,3,305,2,1542,30130,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,312,2,20,30131,3,0,0,0,0,0,0,0,0,3,5,2,,1,2,2,,,,,,,,,,
5,3,312,2,20,30132,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,312,2,20,30133,2,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
5,3,312,2,20,30134,2,1,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
5,3,312,2,20,30135,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,312,2,20,30137,0,,0,,0,,0,,0,3,3,1,,,,2,,,,,,,,,,
5,3,312,2,20,30138,2,2,0,3,0,0,0,0,0,3,0,1,,,,1,11,12,,1,2,,10,5,10,"PLANTING SEASON"
5,3,312,2,20,30139,3,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,
5,3,312,2,20,30140,2,3,4,4,3,0,0,0,0,2,3,1,,,,1,9,,,9,,,5,,,
5,3,305,2,4,30141,4,3,3,4,2,0,0,1,0,2,3,1,,,,1,1,2,3,1,2,3,10,,,
5,3,305,2,4,30142,2,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
5,3,305,2,4,30143,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
5,3,305,2,4,30144,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,1,2,3,1,2,3,5,10,,
5,3,305,2,4,30145,4,4,4,3,2,0,0,0,0,2,,1,,,,1,5,6,1,2,3,,10,,,"LACK OF SUPPORT"
5,3,305,2,4,30147,4,3,0,0,0,0,0,0,0,3,3,2,2,1,3,2,,,,,,,,,,
5,3,305,2,4,30148,5,5,3,2,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
5,3,305,2,4,30149,4,5,3,1,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
5,3,305,2,4,30150,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,418,1,44,40001,5,7,3,4,4,0,0,0,0,2,3,1,,,,1,6,7,,,,,5,10,,
4,4,418,1,44,40002,2,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,418,1,44,40003,0,0,0,0,0,0,0,0,0,4,4,2,,2,,2,,,,,,,,,,
4,4,418,1,44,40004,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,418,1,44,40005,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,418,1,44,40006,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,418,1,44,40007,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,418,1,44,40008,2,2,2,2,2,0,0,0,0,3,4,1,,,,1,7,8,,,,,5,10,,
4,4,418,1,44,40009,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,418,1,44,40010,3,2,3,2,0,0,0,0,0,3,3,1,,,,1,6,7,,,,,5,,,
4,4,417,1,678,40011,5,3,4,2,5,0,0,0,0,2,3,1,,,,1,11,,,,,,5,,,
4,4,417,1,678,40012,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,417,1,678,40013,0,0,3,2,2,3,0,1,0,2,2,2,,3,,1,1,2,4,1,2,,10,,,"ILLNESS OF SPOUSE"
4,4,417,1,678,40014,0,0,0,0,0,0,0,0,0,3,3,2,,1,,2,,,,,,,,,,
4,4,417,1,678,40015,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,417,1,678,40016,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,417,1,678,40017,0,0,0,0,0,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,
4,4,417,1,678,40018,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,417,1,678,40019,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
4,4,417,1,678,40020,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,416,1,616,40021,0,4,4,6,6,3,3,4,0,2,2,1,,,,1,1,3,5,1,2,,5,10,,"POOR MARKING"
4,4,416,1,616,40022,0,4,4,5,5,2,2,3,0,2,2,1,,,,1,1,2,5,1,2,,5,,,
4,4,416,1,616,40023,0,3,3,6,3,3,3,3,0,2,3,1,,,,1,1,2,5,1,2,,5,,,
4,4,416,1,616,40024,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,416,1,616,40025,4,3,2,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
4,4,416,1,616,40026,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,416,1,616,40027,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,416,1,616,40028,0,3,2,1,0,0,0,0,0,3,0,2,1,,,1,6,7,8,,,,5,,,
4,4,416,1,616,40029,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,416,1,616,40030,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40031,2,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40032,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40033,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40034,0,0,0,2,2,0,0,0,0,2,3,1,,,,1,1,2,,1,2,,5,,,
4,4,414,1,2176,40036,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40037,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40038,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,414,1,2176,40039,1,1,2,2,0,0,0,0,0,3,0,1,,,,1,3,,,,,,10,5,,
4,4,414,1,2176,40040,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40041,0,0,2,0,0,0,2,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40042,1,3,3,2,2,2,4,2,0,2,3,1,,,,1,1,3,6,1,,,5,,,
4,4,415,1,2108,40043,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40044,3,3,0,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40045,5,2,2,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40046,4,2,2,2,3,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40047,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,5,6,,,,,5,,,
4,4,415,1,2108,40048,0,0,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40049,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,415,1,2108,40050,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,413,2,1540,40051,3,2,3,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,413,2,1540,40052,0,3,3,0,0,0,3,0,0,3,3,1,,,,1,2,3,6,1,10,,,,,
4,4,413,2,1540,40053,2,0,0,0,1,0,0,0,0,2,3,1,,,,1,9,,,,,,1,,,
4,4,413,2,1540,40054,0,0,0,0,0,0,1,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,413,2,1540,40055,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,413,2,1540,40056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,413,2,1540,40057,3,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,413,2,1540,40058,2,1,0,0,0,0,0,0,0,3,4,1,,,,1,4,,,,,,5,10,,
4,4,413,2,1540,40059,3,5,7,5,0,0,0,0,0,2,,1,,,,1,,,,,,,,,,
4,4,413,2,1540,40060,0,0,0,0,0,0,0,0,0,3,5,2,2,2,1,2,,,,,,,,,,
4,4,405,2,722,40061,6,4,3,5,2,2,2,1,0,2,,1,,,,1,,,,,,,5,,,
4,4,405,2,722,40062,7,7,2,0,0,0,0,0,0,3,,1,,,,1,11,,,2,,,5,4,10,
4,4,405,2,722,40063,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,405,2,722,40064,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
4,4,405,2,722,40065,5,7,7,7,7,0,7,0,0,2,3,1,,,,2,,,,,,,,,,
4,4,405,2,722,40066,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,405,2,722,40067,7,7,7,7,0,0,0,0,0,2,,1,,,,1,12,,,1,,,3,4,5,
4,4,405,2,722,40068,3,4,5,4,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,405,2,722,40069,1,2,2,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,405,2,722,40070,2,1,0,0,1,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,405,2,484,40071,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,405,2,484,40072,2,3,2,2,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,405,2,484,40073,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,405,2,484,40074,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,405,2,484,40075,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,405,2,484,40076,4,7,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,405,2,484,40077,5,5,0,0,0,0,0,0,0,3,,1,,,,1,7,,,1,,,5,4,,
4,4,405,2,484,40078,7,7,7,7,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,
4,4,405,2,484,40079,3,2,3,3,2,0,0,0,0,2,3,2,1,2,3,2,,,,,,,,,,
4,4,405,2,484,40080,2,2,0,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,419,2,296,40081,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,419,2,296,40082,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,419,2,296,40083,5,2,1,7,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,
4,4,419,2,296,40084,3,0,3,2,2,0,0,0,0,2,0,1,,,,2,,,,,,,,,,
4,4,419,2,296,40085,0,0,0,0,0,0,0,0,0,3,5,2,2,3,1,2,,,,,,,,,,
4,4,419,2,296,40086,7,7,7,0,0,0,0,0,0,3,4,1,,,,1,12,,,1,2,3,5,4,10,"HUSBAND CHANGED TRAD"
4,4,419,2,296,40087,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,419,2,296,40088,1,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,419,2,296,40089,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,419,2,296,40090,2,2,3,3,3,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40091,7,7,7,5,0,0,0,0,0,2,,1,,,,1,9,10,,1,2,,3,5,10,"POOR SALES"
4,4,401,1,1460,40092,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40093,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40094,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40095,2,1,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40096,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40097,2,2,2,2,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40098,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40099,5,5,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
4,4,401,1,1460,40100,7,7,0,0,0,0,0,0,0,3,5,1,,,,1,10,11,,2,3,,5,10,,"POOR SALES"
4,4,412,2,2592,40101,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40102,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40103,0,2,2,0,2,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40104,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40105,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40106,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40107,0,0,2,2,0,0,3,0,0,2,3,1,,,,1,1,2,6,1,2,,5,,,
4,4,412,2,2592,40108,0,3,3,2,1,0,3,0,0,2,3,1,,,,1,1,2,6,1,2,,5,,,
4,4,412,2,2592,40109,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,412,2,2592,40110,2,2,2,2,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40111,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40112,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40113,0,0,0,0,0,0,0,0,0,3,6,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40114,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40115,0,1,0,1,0,0,3,0,0,3,3,1,,,,1,1,2,6,1,2,,5,,,
4,4,412,2,1606,40116,0,0,2,2,1,0,2,0,0,3,3,1,,,,1,1,3,,1,2,,5,,,
4,4,412,2,1606,40117,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40118,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40119,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,412,2,1606,40120,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40121,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,7,,,,,,5,,,
4,4,410,2,4036,40122,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40123,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40124,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40125,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40126,1,1,1,0,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40127,2,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40128,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40129,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,410,2,4036,40130,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,
4,4,407,2,796,40131,2,3,3,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,407,2,796,40132,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,
4,4,407,2,796,40133,1,1,1,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,
4,4,407,2,796,40134,7,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,
