"zone","state","lga","sector","ea","hhid","item_cd","s10cq9","s10cq10"
5,32,3202,2,84,320138,2,2,0
5,32,3202,2,84,320138,3,3,3
5,32,3202,2,84,320138,4,2,0
5,32,3216,2,1184,320144,1,2,3
5,32,3216,2,1184,320144,2,2,4
5,32,3216,2,1184,320145,1,3,4
5,32,3216,2,1184,320145,2,3,4
5,32,3216,2,1184,320145,3,2,2
5,32,3216,2,1184,320148,3,4,12
5,32,3223,2,390,320154,2,1,2
5,32,3223,2,390,320154,3,4,3
5,32,3223,2,390,320156,1,1,2
5,32,3223,2,390,320156,2,3,5
5,32,3223,2,390,320156,3,2,4
5,32,3223,2,390,320156,4,1,2
5,32,3221,2,132,320165,2,1,1
5,32,3221,2,132,320166,3,2,1
5,32,3221,2,132,320169,2,3,3
5,32,3221,2,132,320169,3,2,2
5,32,3221,2,132,320169,4,2,2
5,32,3221,2,132,320170,2,2,4
5,32,3221,2,132,320170,3,25,
5,32,3210,2,1692,320178,1,1,2
5,32,3210,2,1692,320178,2,2,4
5,32,3210,2,1692,320178,3,4,3
5,32,3210,2,1692,320178,4,1,2
5,32,3210,2,1692,320179,1,1,2
5,32,3210,2,1692,320179,2,3,5
5,32,3210,2,1692,320179,3,2,4
5,32,3210,2,1692,320179,4,2,2
5,32,3210,2,1692,320180,1,3,4
5,32,3210,2,1692,320180,2,2,3
5,32,3210,2,1692,320180,3,2,3
5,32,3210,2,1692,320180,4,1,2
5,32,3213,2,128,320181,2,2,4
5,32,3213,2,128,320181,3,2,3
5,32,3213,2,128,320182,2,2,3
5,32,3213,2,128,320182,3,3,4
5,32,3216,2,1184,320187,1,2,3
5,32,3216,2,1184,320187,2,3,4
5,32,3216,2,1184,320187,3,2,5
5,32,3213,2,128,320191,2,1,2
5,32,3212,2,314,320194,2,1,1
5,32,3207,2,1464,320200,2,3,2
5,32,3207,2,1464,320202,1,3,4
5,32,3207,2,1464,320202,2,2,2
5,32,3212,2,314,320205,2,2,4
5,32,3212,2,314,320205,3,2,3
5,32,3212,2,314,320205,4,2,3
5,32,3212,2,314,320207,1,2,4
5,32,3212,2,314,320207,2,2,3
5,32,3212,2,314,320207,3,2,2
5,32,3212,2,314,320207,4,2,2
5,32,3212,2,314,320210,2,2,1
3,33,3321,1,1182,330001,1,7,7
3,33,3321,1,1182,330001,2,7,7
3,33,3321,1,1182,330002,1,7,7
3,33,3321,1,1182,330002,2,7,7
3,33,3321,1,1182,330002,3,7,7
3,33,3321,1,1182,330003,1,7,7
3,33,3321,1,1182,330003,2,7,7
3,33,3321,1,1182,330003,3,7,7
3,33,3321,1,1182,330003,4,7,7
3,33,3321,1,1182,330007,1,7,7
3,33,3321,1,1182,330007,2,7,7
3,33,3321,1,1182,330007,3,7,7
3,33,3321,1,1182,330008,2,3,3
3,33,3321,1,1182,330009,1,3,3
3,33,3321,1,1182,330009,3,7,3
3,33,3321,1,1182,330010,1,7,7
3,33,3321,1,1182,330010,2,7,7
3,33,3321,1,1182,330010,3,7,7
3,33,3311,1,702,330011,1,7,7
3,33,3311,1,702,330011,2,7,7
3,33,3311,1,702,330012,1,7,7
3,33,3311,1,702,330012,2,7,7
3,33,3311,1,702,330012,3,2,2
3,33,3311,1,702,330013,1,7,5
3,33,3311,1,702,330013,2,5,5
3,33,3311,1,702,330013,3,7,7
3,33,3311,1,702,330014,1,7,7
3,33,3311,1,702,330014,2,7,7
3,33,3311,1,702,330014,3,7,7
3,33,3311,1,702,330015,1,3,5
3,33,3311,1,702,330015,3,2,2
3,33,3311,1,702,330016,1,7,10
3,33,3311,1,702,330016,2,7,7
3,33,3311,1,702,330016,3,7,7
3,33,3311,1,702,330019,1,3,3
3,33,3311,1,702,330020,1,3,2
3,33,3310,2,476,330021,1,3,3
3,33,3310,2,476,330021,2,2,1
3,33,3310,2,476,330022,1,7,7
3,33,3310,2,476,330022,2,5,5
3,33,3310,2,476,330024,1,5,5
3,33,3310,2,476,330024,2,7,7
3,33,3310,2,476,330026,1,7,7
3,33,3310,2,476,330026,2,5,5
3,33,3310,2,476,330026,3,5,5
3,33,3310,2,476,330027,1,2,1
3,33,3310,2,476,330027,3,3,2
3,33,3310,2,476,330029,1,3,4
3,33,3310,2,476,330030,1,7,7
3,33,3310,2,476,330030,2,7,7
3,33,3310,2,476,330030,3,7,7
3,33,3323,2,92,330031,1,7,7
3,33,3323,2,92,330031,2,7,7
3,33,3323,2,92,330032,1,3,4
3,33,3323,2,92,330034,1,7,7
3,33,3323,2,92,330034,2,7,7
3,33,3323,2,92,330034,3,7,7
3,33,3323,2,92,330035,1,5,5
3,33,3323,2,92,330035,2,7,7
3,33,3323,2,92,330036,1,7,7
3,33,3323,2,92,330036,2,7,5
3,33,3323,2,92,330037,1,3,5
3,33,3323,2,92,330039,1,5,5
3,33,3323,2,92,330039,2,5,5
3,33,3323,2,92,330040,1,3,4
3,33,3323,2,92,330040,2,1,2
3,33,3318,2,30,330041,1,5,5
3,33,3318,2,30,330041,2,7,6
3,33,3318,2,30,330041,3,7,7
3,33,3318,2,30,330042,1,7,7
3,33,3318,2,30,330042,2,7,7
3,33,3318,2,30,330042,3,7,7
3,33,3318,2,30,330042,4,7,7
3,33,3318,2,30,330044,1,7,7
3,33,3318,2,30,330044,2,7,7
3,33,3318,2,30,330045,1,7,7
3,33,3318,2,30,330045,2,7,7
3,33,3318,2,30,330045,3,4,7
3,33,3313,2,930,330051,1,5,7
3,33,3313,2,930,330051,2,7,7
3,33,3313,2,930,330052,1,5,7
3,33,3313,2,930,330052,2,7,7
3,33,3313,2,930,330054,1,7,5
3,33,3313,2,930,330055,1,7,10
3,33,3313,2,930,330055,2,7,7
3,33,3313,2,930,330055,3,7,7
3,33,3313,2,930,330059,1,2,2
3,33,3313,2,930,330059,3,3,3
3,33,3313,2,930,330060,1,5,7
3,33,3313,2,930,330060,2,7,7
3,33,3304,2,418,330064,1,5,5
3,33,3304,2,418,330064,2,7,7
3,33,3304,2,418,330066,1,7,7
3,33,3304,2,418,330066,2,4,6
3,33,3304,2,418,330066,3,4,4
3,33,3304,2,418,330067,1,7,7
3,33,3304,2,418,330067,2,7,7
3,33,3304,2,418,330069,1,4,7
3,33,3304,2,418,330069,2,7,7
3,33,3304,2,418,330070,1,4,7
3,33,3304,2,418,330070,2,3,3
3,33,3307,2,688,330074,1,7,7
3,33,3307,2,688,330076,1,7,7
3,33,3307,2,688,330076,2,7,7
3,33,3307,2,688,330076,3,7,7
3,33,3307,2,688,330078,1,7,7
3,33,3307,2,688,330078,2,7,7
3,33,3307,2,688,330078,3,7,7
3,33,3307,2,688,330079,1,7,7
3,33,3307,2,688,330080,1,7,7
3,33,3307,2,688,330080,2,7,7
2,34,3401,2,526,340001,3,3,9
2,34,3401,2,526,340002,2,3,3
2,34,3401,2,526,340002,3,7,10
2,34,3401,2,526,340003,1,4,4
2,34,3401,2,526,340003,2,4,5
2,34,3401,2,526,340003,3,2,2
2,34,3401,2,526,340005,1,3,3
2,34,3401,2,526,340005,2,2,2
2,34,3401,2,526,340005,3,4,4
2,34,3401,2,526,340006,2,2,5
2,34,3401,2,526,340007,1,4,4
2,34,3401,2,526,340007,2,3,3
2,34,3401,2,526,340007,3,2,2
2,34,3401,2,526,340008,2,7,2
2,34,3401,2,526,340008,3,7,2
2,34,3401,2,526,340010,2,3,5
2,34,3401,2,526,340010,3,3,5
2,34,3415,2,268,340011,1,3,6
2,34,3415,2,268,340011,2,4,5
2,34,3415,2,268,340011,3,3,3
2,34,3415,2,268,340014,3,3,3
2,34,3415,2,268,340016,1,2,4
2,34,3415,2,268,340016,2,3,5
2,34,3415,2,268,340016,3,2,3
2,34,3415,2,268,340018,1,3,5
2,34,3415,2,268,340018,2,4,6
2,34,3415,2,268,340018,3,2,3
2,34,3405,2,1706,340021,1,2,3
2,34,3405,2,1706,340021,2,4,5
2,34,3405,2,1706,340021,3,1,2
2,34,3405,2,1706,340022,3,2,6
2,34,3405,2,1706,340025,2,7,4
2,34,3405,2,1706,340025,3,7,10
2,34,3405,2,1706,340026,1,2,4
2,34,3405,2,1706,340026,2,3,5
2,34,3405,2,1706,340026,3,2,2
2,34,3405,2,1706,340027,1,4,5
2,34,3405,2,1706,340027,2,3,6
2,34,3405,2,1706,340027,3,2,3
2,34,3405,2,1706,340028,1,3,6
2,34,3405,2,1706,340028,2,4,5
2,34,3405,2,1706,340028,3,1,2
2,34,3405,2,1706,340029,2,7,14
2,34,3405,2,1706,340029,3,71,4
2,34,3405,2,1706,340030,2,4,8
2,34,3405,2,1706,340030,3,7,7
2,34,3405,2,456,340031,2,1,2
2,34,3405,2,456,340031,3,2,7
2,34,3405,2,456,340034,1,3,4
2,34,3405,2,456,340034,2,2,3
2,34,3405,2,456,340034,3,2,2
2,34,3405,2,456,340035,1,3,4
2,34,3405,2,456,340035,2,2,3
2,34,3405,2,456,340035,3,1,1
2,34,3405,2,456,340036,2,7,10
2,34,3405,2,456,340036,3,4,4
2,34,3405,2,456,340038,1,3,4
2,34,3405,2,456,340038,2,4,5
2,34,3405,2,456,340038,3,2,2
2,34,3405,2,456,340039,2,7,14
2,34,3405,2,456,340039,3,7,14
2,34,3410,2,42,340041,2,3,8
2,34,3410,2,42,340043,1,4,9
2,34,3410,2,42,340043,3,7,7
2,34,3410,2,42,340044,3,7,7
2,34,3410,2,42,340044,4,7,7
2,34,3410,2,42,340045,1,4,5
2,34,3410,2,42,340045,2,3,4
2,34,3410,2,42,340045,3,2,2
2,34,3410,2,42,340047,1,3,4
2,34,3410,2,42,340047,2,4,3
2,34,3410,2,42,340047,3,2,2
2,34,3410,2,42,340048,1,4,6
2,34,3410,2,42,340048,2,3,5
2,34,3410,2,42,340048,3,2,2
2,34,3410,2,42,340050,2,7,7
2,34,3410,2,42,340050,3,7,14
2,34,3412,2,156,340051,2,4,4
2,34,3412,2,156,340051,3,2,2
2,34,3412,2,156,340053,1,3,4
2,34,3412,2,156,340053,2,2,3
2,34,3412,2,156,340053,3,2,2
2,34,3412,2,156,340055,3,2,7
2,34,3412,2,156,340056,3,4,9
2,34,3412,2,156,340057,2,3,5
2,34,3412,2,156,340057,3,4,8
2,34,3413,2,262,340062,1,2,3
2,34,3413,2,262,340062,2,4,5
2,34,3413,2,262,340062,3,2,2
2,34,3413,2,262,340063,1,3,4
2,34,3413,2,262,340063,2,2,3
2,34,3413,2,262,340063,3,1,1
2,34,3413,2,262,340064,3,2,2
2,34,3413,2,262,340068,3,1,3
2,34,3413,2,262,340070,2,3,9
2,34,3413,2,262,340070,3,2,6
2,34,3403,2,198,340071,1,2,3
2,34,3403,2,198,340071,2,4,5
2,34,3403,2,198,340071,3,2,2
2,34,3403,2,198,340072,1,3,4
2,34,3403,2,198,340072,2,4,5
2,34,3403,2,198,340072,3,2,3
2,34,3403,2,198,340073,1,3,4
2,34,3403,2,198,340073,2,4,5
2,34,3403,2,198,340073,3,2,2
2,34,3403,2,198,340074,1,3,2
2,34,3403,2,198,340074,2,4,5
2,34,3403,2,198,340074,3,2,2
2,34,3403,2,198,340075,1,3,4
2,34,3403,2,198,340075,2,2,3
2,34,3403,2,198,340075,3,1,1
2,34,3403,2,198,340076,1,4,5
2,34,3403,2,198,340076,2,3,4
2,34,3403,2,198,340076,3,2,2
2,34,3403,2,198,340077,1,3,4
2,34,3403,2,198,340077,2,2,2
2,34,3403,2,198,340077,3,1,1
2,34,3403,2,198,340078,1,2,3
2,34,3403,2,198,340078,2,4,4
2,34,3403,2,198,340078,3,1,1
2,34,3403,2,198,340079,1,2,2
2,34,3403,2,198,340079,2,3,4
2,34,3403,2,198,340079,3,2,1
2,34,3403,2,198,340080,1,2,4
2,34,3403,2,198,340080,2,3,3
2,34,3403,2,198,340080,3,2,4
2,34,3408,2,870,340081,1,3,4
2,34,3408,2,870,340081,2,2,3
2,34,3408,2,870,340081,3,4,2
2,34,3408,2,870,340082,2,3,9
2,34,3408,2,870,340082,3,4,13
2,34,3408,2,870,340083,1,2,3
2,34,3408,2,870,340083,2,4,4
2,34,3408,2,870,340083,3,2,5
2,34,3408,2,870,340085,3,7,14
2,34,3408,2,870,340086,1,4,6
2,34,3408,2,870,340086,2,3,3
2,34,3408,2,870,340086,3,2,5
2,34,3408,2,870,340090,3,4,6
2,34,3408,2,870,340090,4,2,2
2,35,3503,1,54,350003,1,7,7
2,35,3503,1,54,350003,2,7,7
2,35,3503,1,54,350010,1,2,2
2,35,3507,2,746,350019,2,5,7
2,35,3516,2,1632,350033,3,7,14
2,35,3506,2,1040,350042,4,7,14
2,35,3506,2,1040,350045,4,7,14
2,35,3506,2,1040,350049,3,7,21
2,35,3511,2,1646,350053,3,7,14
2,35,3513,2,576,350062,3,2,2
2,35,3513,2,576,350064,1,1,1
2,35,3513,1,1278,350071,1,22,22
2,35,3513,1,1278,350071,2,22,22
2,35,3513,1,1278,350071,3,22,22
2,35,3513,1,1278,350071,4,22,22
2,35,3501,2,1228,350081,1,1,1
2,35,3501,2,1228,350082,3,7,14
2,35,3501,2,1228,350084,2,7,7
2,35,3501,2,1228,350084,3,5,7
2,35,3501,2,1228,350086,3,7,14
2,35,3501,2,1228,350088,3,7,7
2,35,3501,2,1228,350090,3,7,14
2,35,3501,1,702,350092,3,7,14
2,35,3501,1,702,350095,2,7,7
2,35,3501,1,702,350098,2,7,12
2,35,3501,1,702,350098,3,7,12
2,35,3501,1,702,350100,2,3,4
2,35,3509,2,1310,350103,2,7,14
2,35,3509,2,1310,350103,3,7,14
2,35,3509,2,1310,350105,3,3,7
2,35,3509,2,1310,350106,2,7,14
2,35,3509,2,1310,350106,3,7,14
2,35,3509,2,1310,350108,2,7,14
2,35,3509,2,1310,350108,3,7,14
2,35,3509,2,1310,350109,4,3,9
2,35,3509,2,1310,350110,1,2,2
2,35,3509,2,2276,350113,3,7,14
2,35,3509,2,2276,350116,1,2,2
2,35,3509,2,2276,350116,4,1,1
2,35,3504,2,1288,350121,4,14,7
2,35,3504,2,1288,350126,3,7,12
2,35,3504,2,1288,350127,1,2,2
2,35,3504,2,1288,350127,4,2,2
3,36,3605,2,240,360015,1,1,2
3,36,3605,2,240,360015,2,1,1
