"zone","state","lga","sector","ea","hhid","indiv","s4aq1","s4aq2a","s4aq2b","s4aq2c","s4aq3","s4aq4","s4aq5","s4aq6a","s4aq6b","s4aq6c","s4aq7a","s4aq7b","s4aq7c","s4aq8a","s4aq8b","s4aq8c","s4aq9","s4aq10","s4aq11a","s4aq11b","s4aq12a","s4aq12b","s4aq13","s4aq14","s4aq15","s4aq16","s4aq17","s4aq18","s4aq19","s4aq20","s4aq20b","s4aq21","s4aq22a","s4aq22b","s4aq22c","s4aq22d","s4aq22e","s4aq23","s4aq24","s4aq25","s4aq26","s4aq27","s4aq28","s4aq29","s4aq30","s4aq31","s4aq32","s4aq33","s4aq34","s4aq35","s4aq35b","s4aq35c","s4aq36","s4aq36b","s4aq37","s4aq38","s4aq39","s4aq40","s4aq41","s4aq42","s4aq43","s4aq44a","s4aq44b","s4aq45a","s4aq45b","s4aq46","s4aq47","s4aq48","s4aq49","s4aq50","s4aq51","s4aq52","s4aq53","s4aq54","s4aq54b","trackingobs"
4,4,412,2,1606,40113,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.3000001907349,86.0800018310547,1,,0
4,4,412,2,1606,40113,6,1,7,,,1,2,,8,,,4,,,7,,,500,0,0,15,0,20,1,,2,,,1,500,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40113,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,1,2,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40113,8,1,7,,,1,2,,8,,,4,,,7,,,650,0,0,13,0,18,1,,2,,,1,1800,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40114,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,523,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,1,0,1,2,,,,,,,,,,0
4,4,412,2,1606,40114,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,400,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,1,1,,2,,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40114,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40114,4,2,,,,3,,,,,,,,,,,,,,,,,,1,200,2,,,1,700,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40114,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1200,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40114,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,16.1000003814697,99.0500030517578,1,,0
4,4,412,2,1606,40114,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,8,74.0899963378906,1,,0
4,4,412,2,1606,40115,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,4000,1,,4000,2,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,2,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40115,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,2000,1,,2000,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40115,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,2500,2,,2500,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40115,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40115,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40115,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,2,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,14.6000003814697,96.0400009155273,1,,0
4,4,412,2,1606,40115,7,2,,,,1,2,,4,,,5,,,7,,,0,0,,40,,10,1,2500,2,,,1,5000,3,,0,2,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.3999996185303,62.0400009155273,1,,0
4,4,412,2,1606,40116,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,3000,1,,3000,1,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,2,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40116,2,2,,,,1,2,,8,,,4,,,7,,,1000,0,,20,,10,1,1000,2,,,1,2000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40116,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40116,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40116,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40117,1,2,,,,1,2,,8,,,4,,,7,,,500,0,,30,,10,1,500,2,,,1,2000,1,,2000,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40117,2,2,,,,2,2,,8,,,4,,,7,,,1000,0,,30,,15,1,1000,2,,,1,3000,1,,3000,1,2,1,1,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,3,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40117,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1500,1,,1500,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40117,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,1,,1000,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40117,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40118,1,1,6,,,1,1,3,11,,,10,,,7,,,0,0,,20,,10,1,950,2,,,1,7000,4,,0,2,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,4,2,0,0,2,,,,,,,,,,0
4,4,412,2,1606,40118,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,450,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40119,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,2150,1,,2150,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40119,2,1,,,,1,1,14,8,2,,4,1,,7,,,500,160,,30,,30,1,3400,2,,,1,28000,2,,0,2,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,2,1,1,2,,,,,,,,,,0
4,4,412,2,1606,40119,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,100,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40119,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,412,2,1606,40119,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40119,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,412,2,1606,40120,1,2,,,,3,,,,,,,,,,,,,,,,,,1,900,2,,,1,10000,4,,0,2,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,3,0,1,2,,,,,,,,,,0
4,4,412,2,1606,40120,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,4,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40121,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,400,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40121,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,600,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,410,2,4036,40121,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40121,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40122,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1600,1,,1600,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40122,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,9800,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,1,0,2,,,,,,,,,,0
4,4,410,2,4036,40122,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40122,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,400,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40122,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,600,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,13.1000003814697,109,1,,0
4,4,410,2,4036,40122,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,700,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,11.5,76.0599975585938,1,,0
4,4,410,2,4036,40122,7,1,6,,,1,1,2,11,,,8,,,7,,,0,0,,5,,1,1,400,2,,,1,1200,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.1999998092651,74.0800018310547,1,,0
4,4,410,2,4036,40122,8,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,800,4,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,1,2,,,,1,2,,8,,,4,,,7,,,500,,,,,,1,500,2,,,1,3000,1,,3000,1,2,1,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,4,1,0,2,,,,,,,,,,0
4,4,410,2,4036,40123,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40124,1,2,,,,1,2,,8,,,4,,,7,,,600,100,0,40,0,20,1,600,2,,,1,2000,1,,2000,2,2,1,2,1,2,21,1,,2,50,1,,1,,1,,2,4,4,1,,4,,,2,,1,1,1,0,0,1,2,,,,,,,,,,0
4,4,410,2,4036,40124,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40124,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40124,5,1,6,,,1,1,7,2,,,1,,,7,,,5000,1000,2,0,0,40,1,4000,2,,,1,1000,3,,0,1,2,1,2,2,1,,1,,3,30,1,,1,,1,,2,4,4,1,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40124,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40125,1,1,8,,,1,2,,8,,,4,,,7,,,0,0,0,5,0,4,1,400,2,,,1,1200,1,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,2,2,1,2,,,,,,,,,,0
4,4,410,2,4036,40126,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,800,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40126,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,410,2,4036,40126,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40126,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40126,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40127,1,1,6,,,1,1,21,8,,,4,,,7,,,0,180,0,20,0,45,1,3500,2,,,1,6450,1,,6450,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40127,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,1,6,9550,1,4500,2,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,410,2,4036,40127,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1500,3,,0,1,2,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,10.8999996185303,92.0800018310547,1,,0
4,4,410,2,4036,40127,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,900,3,,0,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,9.80000019073486,79.0400009155273,1,,0
4,4,410,2,4036,40128,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40128,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,490,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,410,2,4036,40128,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40128,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,300,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40128,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40128,6,1,6,,,1,2,,8,,,4,,,7,,,200,0,0,22,0,15,1,350,2,,,1,1200,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40128,7,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40128,8,1,6,,,1,2,,8,,,4,,,7,,,300,0,0,22,0,20,1,400,2,,,1,1800,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,1,,,,,,,,,,,,,,,1,13.3000001907349,103.089996337891,1,,0
4,4,410,2,4036,40128,9,1,6,,,1,2,,8,,,4,,,7,,,400,0,0,22,0,28,1,600,2,,,1,1400,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,2,1,,,,,,,,,,,,,,,1,10.1999998092651,90.0400009155273,1,,0
4,4,410,2,4036,40129,1,2,,,,3,,,,,,,,,,,,,,,,,,1,80,2,,,1,1100,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,1,1,0,0,0,0,2,,,,,,,,,,0
4,4,410,2,4036,40129,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,700,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40129,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,900,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40130,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,780,1,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,2,1,0,2,,,,,,,,,,0
4,4,410,2,4036,40130,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,2,1,1,,,,,,,,,,,,,,,0
4,4,410,2,4036,40130,3,2,,,,3,,,,,,,,,,,,,,,,,,1,180,2,,,1,1800,3,,0,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,410,2,4036,40130,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40130,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,410,2,4036,40130,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,2,,,,,,,,,,,,,,,0
4,4,407,2,796,40131,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40131,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,1,1,,,2,,,,,,,,,,0
4,4,407,2,796,40131,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,22.5,120.349998474121,1,,0
4,4,407,2,796,40131,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,19.3999996185303,114.5,1,,0
4,4,407,2,796,40131,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,,,,,2,,,,,,,,,,0
4,4,407,2,796,40132,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40132,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,13,1,1,1,1,,,2,,,,,,,,,,0
4,4,407,2,796,40132,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,2,,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,16.7999992370605,10.3999996185303,1,,0
4,4,407,2,796,40132,4,1,4,,,1,2,,2,,,1,10,,7,,,200,200,1,,1,,1,600,2,,,1,800,3,,,2,2,2,2,2,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,1,7.40000009536743,6.90000009536743,1,,0
4,4,407,2,796,40133,1,1,1,7,,1,1,4,2,1,,1,10,,2,7,,500,80,,30,,12,1,2500,2,,,1,3200,,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,3,,,2,,,,,,,,,,0
4,4,407,2,796,40134,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,5600,4,,500,2,1,1,1,1,1,,1,,1,,1,,1,,1,,2,,2,3,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40134,2,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,3600,4,,700,2,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,3,,,2,,,,,,,,,,0
4,4,407,2,796,40134,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,400,3,,100,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40134,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,3,,120,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40134,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,3000,1,,3000,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,2,2,,,2,,,,,,,,,,0
4,4,407,2,796,40134,6,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,700,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40135,1,1,6,,,1,1,30,2,,,1,,,7,,,25000,2000,2,,0,30,1,50,1,,30000,1,3000,4,,1000,2,2,2,2,2,1,,1,,1,,1,,1,,1,,2,2,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40135,2,1,,,,3,,,,,,,,,,,,,,,,,,1,200,2,,,1,4000,4,,800,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,3,,1,1,2,,,,,,,,,,0
4,4,407,2,796,40135,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40135,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,500,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40135,5,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,700,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40136,1,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,2000,1,,2000,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,2,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40136,2,1,2,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,6000,2,,1200,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,2,,1,1,,,,,2,,,,,,,,,,0
4,4,407,2,796,40136,3,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1000,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,,,,,,,,,,,,,,2,,,,,0
4,4,407,2,796,40136,4,2,,,,3,,,,,,,,,,,,,,,,,,2,,2,,,1,1500,3,,,1,1,1,1,1,1,,1,,1,,1,,1,,1,,,,,,,4,,,1,,,,,,,,,,,,,1,20.5,120.5,1,,0
