"zone","state","lga","sector","ea","hhid","indiv","s3bq1a","s3bq1b","s3bq1c","s3bsept10","s3bq1d","s3bq1e","s3bq1f","s3boct10","s3bq1g","s3bq1h","s3bq1i","s3bnov10","s3bq1j","s3bq1k","s3bq1l","s3bdec10","s3bq1m","s3bq1n","s3bq1o","s3bjan11","s3bq1p","s3bq1q","s3bq1r","s3bfeb11","trackingobs"
4,16,1622,2,18,160037,1,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1622,2,18,160037,2,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1606,2,590,160038,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160038,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160038,3,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1606,2,590,160039,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160039,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1606,2,590,160040,1,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1624,1,136,160041,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1624,1,136,160041,2,1,6,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1622,2,18,160042,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1622,2,18,160043,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1622,2,18,160044,1,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,0
4,16,1622,2,18,160044,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1612,2,414,160045,1,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,0
4,16,1612,2,414,160046,1,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,0
4,16,1612,2,414,160046,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1612,2,414,160047,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1612,2,414,160047,2,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,0
4,16,1602,2,1576,160048,1,1,,,,1,,,,1,,,,1,,,,1,,,,,,,,0
4,16,1602,2,1576,160048,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1602,2,1576,160049,1,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,0
4,16,1602,2,1576,160049,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1602,2,1576,160050,1,,,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1602,2,1576,160050,2,,,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1613,2,440,160051,1,1,16,,"JOB",1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1613,2,440,160052,1,1,,,,1,,,,1,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160052,2,1,,,,1,,,,1,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160052,4,,,,,,,,,,,,,,,,,1,,,,1,,,,0
4,16,1613,2,440,160053,1,1,,,,1,,,,1,,,,1,8,,,1,8,,,1,8,,,0
4,16,1613,2,440,160054,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160054,2,8,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160054,3,8,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160055,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160055,2,4,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160056,1,1,16,10,,,,,,,,,,,,,,,,,,,,,,0
4,16,1613,2,440,160057,1,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,0
4,16,1613,2,440,160057,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1613,2,440,160057,3,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1613,2,440,160057,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1613,2,440,160057,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1613,2,440,160057,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1613,2,440,160057,7,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1613,2,440,160057,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1613,2,440,160057,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1613,2,440,160058,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1613,2,440,160058,2,1,,,,1,,,,1,,,,1,,,,14,,,,14,,,,0
4,16,1613,2,440,160059,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1613,2,440,160059,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1613,2,440,160060,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1613,2,440,160060,2,1,6,,,1,6,,,1,6,,,1,6,,,1,6,,,1,6,,,0
4,16,1613,2,440,160060,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1616,2,296,160061,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1616,2,296,160061,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1616,2,296,160062,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1616,2,296,160063,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1616,2,296,160064,4,,,,,,,11,,,,,,,,,,,,,,,,,,0
4,16,1616,2,296,160066,1,12,,,,12,,,,12,,,,12,,,,12,,,,12,,,,0
4,16,1616,2,296,160067,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1616,2,296,160067,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1616,2,296,160067,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1616,2,296,160068,2,8,1,,,8,1,,,8,,,,8,,,,1,8,,,1,8,,,0
4,16,1616,2,296,160069,1,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,0
4,16,1616,2,296,160069,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1616,2,296,160070,1,1,16,,,1,16,,,1,16,,,1,16,,,1,16,,,1,16,,,0
4,16,1616,2,296,160070,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160071,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1620,2,106,160071,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1620,2,106,160072,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1620,2,106,160072,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1620,2,106,160073,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1620,2,106,160073,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1620,2,106,160074,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1620,2,106,160074,2,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,0
4,16,1620,2,106,160075,1,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1620,2,106,160075,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1620,2,106,160075,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160076,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160076,2,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1620,2,106,160076,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160076,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160076,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160076,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160077,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160077,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160077,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160078,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160078,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160078,3,1,15,,,1,15,,,1,15,,,1,15,,,1,15,,,1,15,,,0
4,16,1620,2,106,160078,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160079,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160079,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160080,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1620,2,106,160080,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160081,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160081,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160081,4,12,16,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160082,1,1,16,10,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160083,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160083,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160083,8,,,,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160084,1,7,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160084,2,1,16,10,,,,,,,,,,,,,,,,,,,,,,0
4,16,1618,2,1060,160085,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160085,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160085,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160086,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160086,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160086,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160086,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160087,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160088,1,1,16,,,1,16,,,1,16,,,1,16,,,1,16,,,1,16,,,0
4,16,1618,2,1060,160088,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160088,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160088,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160088,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160088,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160089,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160089,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160089,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160089,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,7,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,8,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1618,2,1060,160090,9,14,,,,14,,,,14,,,,1,,,,1,,,,1,,,,0
4,16,1601,2,954,160091,2,1,16,,,1,16,,,1,16,,,1,16,,,1,16,,,1,16,,,0
4,16,1601,2,954,160092,1,4,10,1,,10,1,4,,1,4,10,,4,10,1,,10,1,4,,10,1,4,,0
4,16,1601,2,954,160093,1,1,10,16,,10,1,16,,16,10,1,,10,1,16,,10,16,16,,1,10,16,,0
4,16,1601,2,954,160093,2,1,10,16,"16 1101610 1 1161010",16,1,10,"1016",16,10,1,,16,1,10,,10,1,16,,1,10,16,,0
4,16,1601,2,954,160094,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,,1,,,0
4,16,1601,2,954,160094,2,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,0
4,16,1601,2,954,160094,3,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1601,2,954,160094,4,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1601,2,954,160094,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1601,2,954,160094,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1601,2,954,160095,1,13,1,,,13,1,,,13,1,,,13,1,,,13,1,,,13,1,,,0
4,16,1601,2,954,160095,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1601,2,954,160095,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1601,2,954,160096,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1601,2,954,160096,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1601,2,954,160099,4,,,,,,,1,,,,,,,,,,,,,,,,,,0
4,16,1601,2,954,160099,6,,,,,,,1,,,,,,,,,,,,,,,,,,0
4,16,1606,2,590,160101,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160101,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160101,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1606,2,590,160101,4,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1624,1,286,160102,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160103,1,6,,,,6,,,,6,,,,6,,,,6,,,,6,,,,0
4,16,1606,2,590,160103,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1606,2,590,160103,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1606,2,590,160103,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1610,2,1006,160104,1,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1610,2,1006,160105,1,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1610,2,1006,160105,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1624,1,286,160106,1,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,0
4,16,1624,1,286,160106,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1606,2,590,160107,1,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,0
4,16,1606,2,590,160107,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1606,2,590,160108,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1606,2,590,160108,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1606,2,590,160108,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160108,4,5,,,,5,,,,5,,,,5,,,,5,,,,5,,,,0
4,16,1606,2,590,160109,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1606,2,590,160109,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1606,2,590,160109,6,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1606,2,590,160109,7,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1624,1,286,160110,1,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,6,1,,,0
4,16,1603,2,158,160111,1,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,0
4,16,1603,2,158,160111,2,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,11,1,,,0
4,16,1603,2,158,160111,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1603,2,158,160111,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1603,2,158,160111,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1603,2,158,160111,7,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1624,1,286,160113,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1624,1,286,160113,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1610,2,1006,160114,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1610,2,1006,160114,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1610,2,1006,160115,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1610,2,1006,160116,2,10,1,,,10,1,,,,,,,,,,,,,,,,,,,0
4,16,1610,2,1006,160117,1,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1610,2,1006,160117,2,1,,,,1,,,,1,,,,,,,,,,,,,,,,0
4,16,1612,2,414,160118,1,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1612,2,414,160118,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1612,2,414,160118,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160118,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160118,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160118,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1602,2,1576,160119,1,7,,,,7,,,,7,,,,7,,,,7,,,,7,,,,0
4,16,1602,2,1576,160119,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1602,2,1576,160119,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1602,2,1576,160120,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1602,2,1576,160120,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1602,2,1576,160121,1,6,,,,6,,,,6,,,,6,,,,6,,,,6,,,,0
4,16,1602,2,1576,160121,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1602,2,1576,160121,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1602,2,1576,160121,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1602,2,1576,160121,8,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1602,2,1576,160121,9,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1608,2,1104,160122,1,7,,,,7,,,,7,,,,7,,,,7,,,,7,,,,0
4,16,1608,2,1104,160122,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1608,2,1104,160122,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160123,2,,,,,,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1602,2,1576,160124,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1602,2,1576,160124,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1602,2,1576,160125,1,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1602,2,1576,160125,2,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1602,2,1576,160125,3,10,,,,10,,,,10,,,,10,,,,10,,,,10,,,,0
4,16,1602,2,1576,160125,4,10,,,,10,,,,10,,,,10,,,,10,,,,,,,,0
4,16,1602,2,1576,160126,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1612,2,414,160127,1,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1612,2,414,160127,2,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1612,2,414,160128,1,,,,,,,,,,,,,,,,,1,,,,1,,,,0
4,16,1612,2,414,160128,2,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1622,2,18,160129,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1622,2,18,160129,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1622,2,18,160129,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1612,2,414,160130,1,6,,,,6,,,,6,,,,6,,,,6,,,,6,,,,0
4,16,1612,2,414,160130,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1612,2,414,160130,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160130,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160130,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160130,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160130,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160130,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160131,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1612,2,414,160131,2,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160131,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1612,2,414,160131,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1624,1,286,160132,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1624,1,286,160133,1,10,1,,,10,1,,,10,1,,,10,1,,,10,1,,,10,1,,,0
4,16,1625,2,1210,160134,1,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,0
4,16,1625,2,1210,160134,2,13,8,,,13,8,,,13,8,,,13,8,,,13,8,,,13,8,,,0
4,16,1625,2,1210,160134,3,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1625,2,1210,160134,4,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1625,2,1210,160134,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1625,2,1210,160135,1,3,,,,3,,,,3,,,,3,,,,3,,,,3,,,,0
4,16,1625,2,1210,160136,1,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,0
4,16,1625,2,1210,160136,2,13,,,,13,,,,13,,,,13,,,,13,,,,13,,,,0
4,16,1625,2,1210,160137,1,8,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1625,2,1210,160138,1,5,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1625,2,1210,160139,1,10,4,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1625,2,1210,160139,2,8,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1625,2,1210,160140,1,13,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1625,2,1210,160140,2,13,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1625,2,1210,160141,6,8,,,,8,,,,8,,,,8,,,,8,,,,8,,,,0
4,16,1605,2,180,160144,1,4,3,10,,,,,,,,,,,,,,,,,,,,,,0
4,16,1605,2,180,160144,2,1,8,10,,,,,,,,,,,,,,,,,,,,,,0
4,16,1605,2,180,160145,2,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1605,2,180,160145,3,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1605,2,180,160146,1,3,1,,,3,1,,,3,1,,,3,1,,,3,1,,,3,1,,,0
4,16,1605,2,180,160146,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1605,2,180,160146,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160146,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160147,1,1,6,,,1,6,,,1,6,,,1,6,,,1,6,,,1,6,,,0
4,16,1605,2,180,160147,2,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,1,8,,,0
4,16,1605,2,180,160147,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160147,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160147,5,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160147,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1605,2,180,160147,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1605,2,180,160147,8,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1605,2,180,160148,1,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160149,1,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1605,2,180,160149,2,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,8,1,,,0
4,16,1605,2,180,160149,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160149,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1605,2,180,160151,1,16,,,"JOB",16,,,"JOB",16,,,"JOB",16,,,"JOB",16,,,"JOB",16,,,"JOB",0
4,16,1605,2,180,160153,1,1,10,16,,,,,,,,,,,,,,,,,,,,,,0
4,16,1603,2,158,160154,1,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,7,1,,,0
4,16,1603,2,158,160154,2,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1603,2,158,160154,3,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1603,2,158,160154,4,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0
4,16,1603,2,158,160154,5,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1603,2,158,160154,6,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
4,16,1603,2,158,160154,7,14,,,,14,,,,14,,,,14,,,,14,,,,14,,,,0
