"zone","state","lga","sector","ea","ric","hhid","item_cd","s10bq1","s10bq2a","s10bq2b","s10bq3a","s10bq3b","s10bq4","s10bq5a","s10bq5b","s10bq6a","s10bq6b"
1,7,713,2,304,1206,70159,32,1,1,1,1,1,100,0,,0,
1,7,713,2,304,1206,70159,50,1,0.75,3,0.75,3,200,0,,0,
1,7,713,2,304,1206,70159,74,1,0.3,1,0.3,1,0,0,,0,
1,7,713,2,304,1206,70159,100,1,2,1,2,1,0,0,,0,
1,7,713,2,304,1206,70159,103,1,1.5,1,1.5,1,0,0,,0,
1,7,713,2,304,1206,70160,13,1,4,1,4,1,500,0,,0,
1,7,713,2,304,1206,70160,31,1,15,1,15,1,700,0,,0,
1,7,713,2,304,1206,70160,32,1,3,1,3,1,360,0,,0,
1,7,713,2,304,1206,70160,33,1,2,1,2,1,200,0,,0,
1,7,713,2,304,1206,70160,42,1,1,1,1,1,140,0,,0,
1,7,713,2,304,1206,70160,50,1,0.6,3,0.6,3,200,0,,0,
1,7,713,2,304,1206,70160,70,1,2,1,2,1,200,0,,0,
1,7,713,2,304,1206,70160,72,1,1,1,1,1,250,0,,0,
1,7,713,2,304,1206,70160,76,1,200,2,200,2,200,0,,0,
1,7,713,2,304,1206,70160,78,1,500,2,500,2,200,0,,0,
1,7,713,2,304,1206,70160,103,1,450,2,450,2,400,0,,0,
1,7,713,2,304,1206,70160,130,1,400,2,400,2,90,0,,0,
2,8,813,2,2094,1305,80001,12,1,8,1,8,1,450,0,,0,
2,8,813,2,2094,1305,80001,13,1,6,1,6,1,800,0,,0,
2,8,813,2,2094,1305,80001,15,1,0.4,1,0.4,1,400,0,,0,
2,8,813,2,2094,1305,80001,41,1,2,1,2,1,240,0,,0,
2,8,813,2,2094,1305,80001,43,1,1,3,1,3,350,0,,0,
2,8,813,2,2094,1305,80001,52,1,1,3,1,3,260,0,,0,
2,8,813,2,2094,1305,80001,61,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80001,70,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80001,72,1,1,1,1,1,250,0,,0,
2,8,813,2,2094,1305,80001,75,1,1,1,1,1,150,0,,0,
2,8,813,2,2094,1305,80001,76,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80001,78,1,1,1,1,1,150,0,,0,
2,8,813,2,2094,1305,80001,90,1,1,1,1,1,750,0,,0,
2,8,813,2,2094,1305,80001,103,1,1,1,1,1,400,0,,0,
2,8,813,2,2094,1305,80001,130,1,1,1,1,1,320,0,,0,
2,8,813,2,2094,1305,80001,140,1,1,1,1,1,150,0,,0,
2,8,813,2,2094,1305,80001,151,1,4,3,4,3,100,0,,0,
2,8,813,2,2094,1305,80001,153,1,2,1,2,1,210,0,,0,
2,8,813,2,2094,1305,80002,10,1,17,1,17,1,1700,0,,0,
2,8,813,2,2094,1305,80002,12,1,16,1,16,1,1600,0,,0,
2,8,813,2,2094,1305,80002,13,1,3,1,3,1,600,0,,0,
2,8,813,2,2094,1305,80002,14,1,2,1,2,1,500,0,,0,
2,8,813,2,2094,1305,80002,15,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80002,16,1,2,1,2,1,600,0,,0,
2,8,813,2,2094,1305,80002,41,1,3,1,3,1,400,0,,0,
2,8,813,2,2094,1305,80002,42,1,3,1,3,1,500,0,,0,
2,8,813,2,2094,1305,80002,43,1,3,1,3,1,600,0,,0,
2,8,813,2,2094,1305,80002,50,1,0.75,3,0.75,3,200,0,,0,
2,8,813,2,2094,1305,80002,70,1,1,1,1,1,300,0,,0,
2,8,813,2,2094,1305,80002,72,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80002,74,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80002,90,1,2,1,2,1,1400,0,,0,
2,8,813,2,2094,1305,80003,10,1,10,1,20,1,2000,0,,0,
2,8,813,2,2094,1305,80003,11,1,10,1,20,1,2500,0,,0,
2,8,813,2,2094,1305,80003,14,1,20,1,25,1,4000,0,,0,
2,8,813,2,2094,1305,80003,36,1,1.7,1,1.7,1,300,0,,0,
2,8,813,2,2094,1305,80003,41,1,2.8,1,2.8,1,600,0,,0,
2,8,813,2,2094,1305,80003,50,1,1,1,1,1,300,0,,0,
2,8,813,2,2094,1305,80003,52,1,1,3,1,3,300,0,,0,
2,8,813,2,2094,1305,80003,70,1,3,1,3,1,200,0,,0,
2,8,813,2,2094,1305,80003,72,1,1,1,1,1,100,0,,0,
2,8,813,2,2094,1305,80003,74,1,1,1,0.52,1,500,0,,0,
2,8,813,2,2094,1305,80003,75,1,1,1,0.52,1,100,0,,0,
2,8,813,2,2094,1305,80003,76,1,1,1,0.52,1,50,0,,0,
2,8,813,2,2094,1305,80003,103,1,1,1,1,1,1200,0,,0,
2,8,813,2,2094,1305,80003,130,1,1.4,1,1.4,1,300,0,,0,
2,8,813,2,2094,1305,80004,10,1,4,1,4,1,480,0,,0,
2,8,813,2,2094,1305,80004,14,1,5,1,5,1,1750,0,,0,
2,8,813,2,2094,1305,80004,52,1,40,4,40,4,560,0,,0,
2,8,813,2,2094,1305,80004,70,1,2,1,2,1,200,0,,0,
2,8,813,2,2094,1305,80004,72,1,1,1,2,1,100,0,,0,
2,8,813,2,2094,1305,80004,75,1,10,2,10,2,100,0,,0,
2,8,813,2,2094,1305,80004,90,1,2,1,2,1,1500,0,,0,
2,8,813,2,2094,1305,80004,102,1,2,1,2,1,800,0,,0,
2,8,813,2,2094,1305,80004,140,1,200,2,200,2,10,0,,0,
2,8,813,2,2094,1305,80005,10,1,10,1,100,1,7000,0,,0,
2,8,813,2,2094,1305,80005,12,1,1,1,100,1,5000,0,,0,
2,8,813,2,2094,1305,80005,15,1,500,2,500,2,200,0,,0,
2,8,813,2,2094,1305,80005,36,1,3.5,1,3.5,1,100,0,,0,
2,8,813,2,2094,1305,80005,42,1,1.4,1,1.4,1,200,0,,0,
2,8,813,2,2094,1305,80005,50,1,1,3,1,3,300,0,,0,
2,8,813,2,2094,1305,80005,52,1,1,3,1,3,400,0,,0,
2,8,813,2,2094,1305,80005,60,1,1.7,1,1.7,1,100,0,,0,
2,8,813,2,2094,1305,80005,61,1,1.7,1,1.7,1,100,0,,0,
2,8,813,2,2094,1305,80005,70,1,1.5,1,105,1,100,0,,0,
2,8,813,2,2094,1305,80005,72,1,1.6,1,105,1,100,0,,0,
2,8,813,2,2094,1305,80005,74,1,0.25,1,0.25,1,50,0,,0,
2,8,813,2,2094,1305,80005,90,1,1,1,1,1,1000,0,,0,
2,8,813,2,2094,1305,80005,92,1,1,1,1,1,700,0,,0,
2,8,813,2,2094,1305,80005,100,1,2,1,2,1,600,0,,0,
2,8,813,2,2094,1305,80005,103,1,2.75,1,1,1,500,0,,0,
2,8,813,2,2094,1305,80005,130,1,2,1,2,1,500,0,,0,
2,8,813,2,2094,1305,80005,153,1,350,4,350,4,50,0,,0,
2,8,813,2,2094,1305,80006,12,1,15,1,15,1,1440,0,,0,
2,8,813,2,2094,1305,80006,13,1,11,1,11,1,1050,0,,0,
2,8,813,2,2094,1305,80006,31,1,2000,2,4350,2,350,0,,0,
2,8,813,2,2094,1305,80006,36,1,4,1,4,1,200,0,,0,
2,8,813,2,2094,1305,80006,37,1,2.3,1,2,1,300,0,,0,
2,8,813,2,2094,1305,80006,41,1,5,1,5,1,1000,0,,0,
2,8,813,2,2094,1305,80006,52,1,3,3,3,3,800,0,,0,
2,8,813,2,2094,1305,80006,70,1,2,1,2,1,100,0,,0,
2,8,813,2,2094,1305,80006,72,1,2,1,2,1,200,0,,0,
2,8,813,2,2094,1305,80006,76,1,300,2,300,2,50,0,,0,
2,8,813,2,2094,1305,80006,91,1,2,1,2,1,500,0,,0,
2,8,813,2,2094,1305,80006,111,1,250,2,250,2,600,0,,0,
2,8,813,2,2094,1305,80006,122,1,150,2,150,2,120,0,,0,
2,8,813,2,2094,1305,80006,133,1,1,3,1,3,140,0,,0,
2,8,813,2,2094,1305,80007,12,1,27,1,27,1,1500,0,,0,
2,8,813,2,2094,1305,80007,14,1,7,1,7,1,1800,0,,0,
2,8,813,2,2094,1305,80007,31,1,5,1,5,1,1000,0,,0,
2,8,813,2,2094,1305,80007,34,1,3,1,3,1,300,0,,0,
2,8,813,2,2094,1305,80007,41,1,3,1,3,1,400,0,,0,
2,8,813,2,2094,1305,80007,50,1,3,3,3,3,750,0,,0,
2,8,813,2,2094,1305,80007,52,1,1,3,1,3,250,0,,0,
2,8,813,2,2094,1305,80007,60,1,2,3,2,3,400,0,,0,
2,8,813,2,2094,1305,80007,61,1,2,3,2,3,250,0,,0,
2,8,813,2,2094,1305,80007,70,1,2,1,2,1,300,0,,0,
2,8,813,2,2094,1305,80007,72,1,1,1,1,1,400,0,,0,
2,8,813,2,2094,1305,80007,75,1,3,1,3,1,200,0,,0,
2,8,813,2,2094,1305,80007,90,1,1,1,1,1,500,0,,0,
2,8,813,2,2094,1305,80007,100,1,3,1,3,1,400,0,,0,
2,8,813,2,2094,1305,80007,111,1,450,2,450,2,550,0,,0,
2,8,813,2,2094,1305,80007,130,1,1,1,1,1,500,0,,0,
2,8,813,2,2094,1305,80009,14,1,2,1,2,1,600,,,,
2,8,813,2,2094,1305,80009,15,1,4,2,4,2,300,,,,
2,8,813,2,2094,1305,80009,37,1,3,1,3,1,650,,,,
2,8,813,2,2094,1305,80009,50,1,1,3,1,3,250,,,,
2,8,813,2,2094,1305,80009,61,1,1,1,1,1,100,,,,
2,8,813,2,2094,1305,80009,70,1,1,1,1,1,100,,,,
2,8,813,2,2094,1305,80009,72,1,1,1,1,1,300,,,,
2,8,813,2,2094,1305,80009,78,1,1,1,1,1,200,,,,
2,8,813,2,2094,1305,80009,90,1,2,1,2,1,1000,,,,
2,8,813,2,2094,1305,80009,122,1,2,1,2,1,200,,,,
2,8,813,2,2094,1305,80009,130,1,1,1,1,1,500,,,,
2,8,813,2,2094,1305,80009,151,1,10,1,10,1,70,,,,
2,8,813,2,2094,1305,80009,153,1,5,3,5,3,800,,,,
2,8,813,2,2094,1305,80010,13,1,14,1,14,1,4200,0,,0,
2,8,813,2,2094,1305,80010,15,1,1,1,1,1,240,0,,0,
2,8,813,2,2094,1305,80010,17,1,120,,,,,,,,
2,8,813,2,2094,1305,80010,31,1,5,1,5,1,2000,0,,0,
2,8,813,2,2094,1305,80010,36,1,10,1,10,1,500,0,,0,
2,8,813,2,2094,1305,80010,52,1,1,3,1,3,280,0,,0,
2,8,813,2,2094,1305,80010,70,1,1,1,1,1,200,0,,0,
2,8,813,2,2094,1305,80010,72,1,2,1,2,1,550,0,,0,
2,8,813,2,2094,1305,80010,76,1,1,1,1,1,100,0,,0,
2,8,813,2,2094,1305,80010,90,1,2,1,2,1,1400,0,,0,
2,8,813,2,2094,1305,80010,111,1,400,2,400,2,600,0,,0,
2,8,813,2,2094,1305,80010,122,1,1,1,1,1,120,0,,0,
2,8,813,2,2094,1305,80010,130,1,4,1,4,1,900,0,,0,
2,8,813,2,2094,1305,80010,151,1,50,3,50,3,140,0,,0,
2,8,813,2,2094,1305,80010,153,1,100,4,100,4,140,0,,0,
2,8,821,1,1448,1208,80011,11,1,10,1,0,,,0,,0,
2,8,821,1,1448,1208,80011,13,1,10,1,25,1,400,0,,0,
2,8,821,1,1448,1208,80011,15,1,500,2,500,2,250,0,,0,
2,8,821,1,1448,1208,80011,31,1,1,1,1,1,100,0,,0,
2,8,821,1,1448,1208,80011,34,1,1.7,1,1.7,1,150,0,,0,
2,8,821,1,1448,1208,80011,36,1,1.8,1,1.8,1,100,0,,0,
2,8,821,1,1448,1208,80011,41,1,2.8,1,2.8,1,280,0,,0,
2,8,821,1,1448,1208,80011,43,1,5.6,1,5.6,1,600,2.8,1,0,
2,8,821,1,1448,1208,80011,44,1,1,1,10,1,2000,0,,0,
2,8,821,1,1448,1208,80011,51,1,1,1,10,1,2800,0,,0,
2,8,821,1,1448,1208,80011,52,1,0.72,1,0.72,1,100,100,1,0,
2,8,821,1,1448,1208,80011,65,1,1,1,1,1,100,0,,0,
2,8,821,1,1448,1208,80011,70,1,1,1,1,1,150,0,,0,
2,8,821,1,1448,1208,80011,71,1,0.25,1,0.25,1,20,0,,0,
2,8,821,1,1448,1208,80011,72,1,0.52,1,0.52,1,100,0,,0,
2,8,821,1,1448,1208,80011,90,1,1,1,1,1,700,0,,0,
2,8,821,1,1448,1208,80011,93,1,1,1,1,1,500,0,,0,
2,8,821,1,1448,1208,80011,100,1,1,1,1,1,150,0,,0,
2,8,821,1,1448,1208,80011,130,1,2.4,1,2.4,1,500,0,,0,
2,8,821,1,1448,1208,80011,151,1,100,4,100,4,50,0,,0,
2,8,821,1,1448,1208,80011,152,1,350,4,350,4,80,0,,0,
2,8,821,1,1448,1208,80011,153,1,500,4,300,4,140,0,,0,
2,8,821,1,1448,1208,80012,11,1,5,1,5,1,600,5,1,0,
2,8,821,1,1448,1208,80012,14,1,3,1,3,1,1050,0,,0,
2,8,821,1,1448,1208,80012,52,1,300,4,300,4,560,0,,0,
2,8,821,1,1448,1208,80012,70,1,1,1,1,1,200,0,,0,
2,8,821,1,1448,1208,80012,72,1,1,1,1,1,100,0,,0,
2,8,821,1,1448,1208,80012,74,1,2,1,2,1,200,0,,0,
2,8,821,1,1448,1208,80012,75,1,200,2,200,2,100,0,,0,
2,8,821,1,1448,1208,80012,90,1,1,1,1,1,750,0,,0,
2,8,821,1,1448,1208,80012,104,1,1,1,1,1,800,0,,0,
2,8,821,1,1448,1208,80012,140,1,200,2,200,2,10,0,,0,
2,8,821,1,1448,1208,80013,11,1,5,1,0,,,5,1,0,
2,8,821,1,1448,1208,80013,53,1,2,1,0,,,2,1,0,
2,8,821,1,1448,1208,80013,72,1,1,1,1,1,150,0,,0,
2,8,821,1,1448,1208,80013,75,1,1,1,1,1,350,0,,0,
2,8,821,1,1448,1208,80013,76,1,1,1,1,1,270,0,,0,
2,8,821,1,1448,1208,80013,103,1,1,1,1,1,200,0,,0,
2,8,821,1,1448,1208,80013,140,1,1,1,1,1,70,0,,0,
2,8,821,1,1448,1208,80014,10,1,7,1,,,,7,1,,
2,8,821,1,1448,1208,80014,11,1,7,1,,,,7,1,,
2,8,821,1,1448,1208,80014,13,1,3,1,3,1,500,0,,0,
2,8,821,1,1448,1208,80014,36,1,6,1,6,1,250,0,,0,
2,8,821,1,1448,1208,80014,41,1,3,1,3,1,400,0,,0,
2,8,821,1,1448,1208,80014,50,1,2,3,2,3,400,0,,0,
2,8,821,1,1448,1208,80014,52,1,2,3,2,3,400,0,,0,
2,8,821,1,1448,1208,80014,70,1,2,1,2,1,150,0,,0,
2,8,821,1,1448,1208,80014,72,1,2,1,2,1,300,0,,0,
2,8,821,1,1448,1208,80014,75,1,1,1,0,,,1,1,0,
2,8,821,1,1448,1208,80014,76,1,0.4,1,0.4,1,60,0,,0,
2,8,821,1,1448,1208,80014,91,1,2,1,2,1,1600,0,,0,
2,8,821,1,1448,1208,80014,103,1,3,1,3,1,1200,0,,0,
2,8,821,1,1448,1208,80014,130,1,1,1,1,1,500,0,,0,
2,8,821,1,1448,1208,80015,10,1,6,1,,,,6,1,,
2,8,821,1,1448,1208,80015,11,1,6,1,,,,6,1,,
2,8,821,1,1448,1208,80015,41,1,3,1,,,,3,1,,
2,8,821,1,1448,1208,80015,42,1,1,1,,,,1,1,,
2,8,821,1,1448,1208,80015,43,1,1,1,,,,1,1,,
2,8,821,1,1448,1208,80015,50,1,1,3,1,3,200,,,,
2,8,821,1,1448,1208,80015,52,1,1,3,1,3,180,,,,
2,8,821,1,1448,1208,80015,70,1,2,1,2,1,200,,,,
2,8,821,1,1448,1208,80015,72,1,2,1,2,1,300,,,,
2,8,821,1,1448,1208,80015,74,1,1,1,1,1,100,,,,
2,8,821,1,1448,1208,80015,75,1,1,1,1,1,50,,,,
2,8,821,1,1448,1208,80015,76,1,1,1,1,1,50,,,,
2,8,821,1,1448,1208,80015,90,1,3,1,3,1,1500,,,,
2,8,821,1,1448,1208,80015,103,1,2,1,2,1,1000,,,,
2,8,821,1,1448,1208,80015,130,1,1,1,1,1,500,,,,
2,8,821,1,1448,1208,80016,15,1,1500,2,1500,2,600,,,,
2,8,821,1,1448,1208,80016,36,1,2,1,3,1,150,,,,
2,8,821,1,1448,1208,80016,37,1,2,1,2,1,300,,,,
2,8,821,1,1448,1208,80016,41,1,30,1,30,1,250,,,,
2,8,821,1,1448,1208,80016,52,1,2,3,2,3,300,,,,
2,8,821,1,1448,1208,80016,70,1,50,1,50,1,250,,,,
2,8,821,1,1448,1208,80016,72,1,3,1,3,1,400,,,,
2,8,821,1,1448,1208,80016,74,1,2,1,2,1,200,,,,
2,8,821,1,1448,1208,80016,76,1,1,1,1,1,100,,,,
2,8,821,1,1448,1208,80016,90,1,4,1,4,1,2000,,,,
2,8,821,1,1448,1208,80016,103,1,3,1,3,1,600,,,,
2,8,821,1,1448,1208,80016,130,1,2,1,2,1,100,,,,
2,8,821,1,1448,1208,80016,151,1,10,3,10,3,50,,,,
2,8,821,1,1448,1208,80017,10,1,4,1,4,1,800,0,,0,
2,8,821,1,1448,1208,80017,13,1,3,1,3,1,1500,0,,0,
2,8,821,1,1448,1208,80017,16,1,2,1,2,1,500,0,,0,
2,8,821,1,1448,1208,80017,37,1,5,1,5,1,150,0,,0,
2,8,821,1,1448,1208,80017,41,1,1,1,1,1,200,0,,0,
2,8,821,1,1448,1208,80017,43,1,1,1,1,1,300,0,,0,
2,8,821,1,1448,1208,80017,50,1,3,3,3,3,600,0,,0,
2,8,821,1,1448,1208,80017,52,1,3,3,3,3,600,0,,0,
2,8,821,1,1448,1208,80017,61,1,3,1,3,1,150,0,,0,
2,8,821,1,1448,1208,80017,70,1,3,1,3,1,450,0,,0,
2,8,821,1,1448,1208,80017,72,1,3,1,3,1,500,0,,0,
2,8,821,1,1448,1208,80017,73,1,2,1,2,1,300,0,,0,
2,8,821,1,1448,1208,80017,74,1,1,1,1,1,200,0,,0,
2,8,821,1,1448,1208,80017,75,1,0.4,1,0.4,1,150,0,,0,
2,8,821,1,1448,1208,80017,90,1,3,1,3,1,1500,0,,0,
2,8,821,1,1448,1208,80017,100,1,2,1,2,1,300,0,,0,
2,8,821,1,1448,1208,80017,102,1,1,1,1,1,600,0,,0,
2,8,821,1,1448,1208,80017,122,1,150,2,150,2,100,0,,0,
2,8,821,1,1448,1208,80017,130,1,250,2,250,2,300,0,,0,
2,8,821,1,1448,1208,80017,153,1,2,3,2,3,200,0,,0,
2,8,821,1,1448,1208,80018,11,1,4,1,0,,,4,1,0,
