"zone","state","lga","sector","ea","hhid","indiv","s6q1","s6q2","s6q3","s6q4","s6q5","s6q5b","s6q6","s6q7","s6q7b","s6q8","s6q9","s6q10","s6q11","s6q11b","s6q12"
3,33,3307,2,688,330079,5,2,,,,,,,,,,,,,,
3,33,3307,2,688,330080,1,2,,,,,,,,,,,,,,
3,33,3307,2,688,330080,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,3,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,4,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,6,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,7,2,,,,,,,,,,,,,,
2,34,3401,2,526,340001,10,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,3,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,4,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,6,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,7,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,8,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,9,2,,,,,,,,,,,,,,
2,34,3401,2,526,340002,11,2,,,,,,,,,,,,,,
2,34,3401,2,526,340003,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340003,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340003,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340003,8,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,6,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,7,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,8,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,9,2,,,,,,,,,,,,,,
2,34,3401,2,526,340004,10,2,,,,,,,,,,,,,,
2,34,3401,2,526,340005,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340005,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340005,3,2,,,,,,,,,,,,,,
2,34,3401,2,526,340005,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340005,6,2,,,,,,,,,,,,,,
2,34,3401,2,526,340006,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340006,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340006,3,2,,,,,,,,,,,,,,
2,34,3401,2,526,340006,4,2,,,,,,,,,,,,,,
2,34,3401,2,526,340006,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,3,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,4,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,5,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,6,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,7,2,,,,,,,,,,,,,,
2,34,3401,2,526,340007,11,2,,,,,,,,,,,,,,
2,34,3401,2,526,340008,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340008,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340009,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340009,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340009,6,2,,,,,,,,,,,,,,
2,34,3401,2,526,340009,9,2,,,,,,,,,,,,,,
2,34,3401,2,526,340009,10,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,1,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,2,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,3,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,4,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,8,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,9,2,,,,,,,,,,,,,,
2,34,3401,2,526,340010,10,2,,,,,,,,,,,,,,
2,34,3415,2,268,340011,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340011,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340011,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340011,4,2,,,,,,,,,,,,,,
2,34,3415,2,268,340012,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340012,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340012,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,4,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,5,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,6,2,,,,,,,,,,,,,,
2,34,3415,2,268,340013,9,2,,,,,,,,,,,,,,
2,34,3415,2,268,340014,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340014,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340014,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340015,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340016,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340016,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340016,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340016,4,2,,,,,,,,,,,,,,
2,34,3415,2,268,340016,5,2,,,,,,,,,,,,,,
2,34,3415,2,268,340017,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340017,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340017,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340017,5,2,,,,,,,,,,,,,,
2,34,3415,2,268,340018,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340018,2,2,,,,,,,,,,,,,,
2,34,3415,2,268,340018,3,2,,,,,,,,,,,,,,
2,34,3415,2,268,340019,1,2,,,,,,,,,,,,,,
2,34,3415,2,268,340019,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340021,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340021,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340021,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340021,6,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340021,7,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340022,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340022,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340022,7,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340023,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340023,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340024,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340024,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340024,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340024,4,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340024,5,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340025,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340025,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340025,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340025,4,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340025,6,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340026,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340026,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340026,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340026,4,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340026,5,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340027,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340027,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340027,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340027,4,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340027,9,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340028,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340028,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340028,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340028,8,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,4,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,5,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,6,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340029,7,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340030,1,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340030,2,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340030,3,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340030,7,2,,,,,,,,,,,,,,
2,34,3405,2,1706,340030,8,2,,,,,,,,,,,,,,
2,34,3405,2,456,340031,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340031,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340031,3,2,,,,,,,,,,,,,,
2,34,3405,2,456,340031,4,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,3,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,4,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,5,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,6,2,,,,,,,,,,,,,,
2,34,3405,2,456,340032,7,2,,,,,,,,,,,,,,
2,34,3405,2,456,340033,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340033,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340033,3,2,,,,,,,,,,,,,,
2,34,3405,2,456,340033,6,2,,,,,,,,,,,,,,
2,34,3405,2,456,340034,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340034,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,3,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,4,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,5,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,6,2,,,,,,,,,,,,,,
2,34,3405,2,456,340035,10,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,3,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,4,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,5,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,6,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,8,,,,,,,,,,,,,,,
2,34,3405,2,456,340036,11,2,,,,,,,,,,,,,,
2,34,3405,2,456,340036,12,2,,,,,,,,,,,,,,
2,34,3405,2,456,340037,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340037,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340038,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340038,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,1,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,2,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,3,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,4,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,5,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,9,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,10,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,11,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,12,2,,,,,,,,,,,,,,
2,34,3405,2,456,340039,16,2,,,,,,,,,,,,,,
2,34,3405,2,456,340040,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340041,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340041,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340042,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340043,12,,,,,,,,,,,,,,,
2,34,3410,2,42,340044,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340044,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340044,3,2,,,,,,,,,,,,,,
2,34,3410,2,42,340044,8,2,,,,,,,,,,,,,,
2,34,3410,2,42,340045,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340045,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340045,3,2,,,,,,,,,,,,,,
2,34,3410,2,42,340045,7,2,,,,,,,,,,,,,,
2,34,3410,2,42,340045,8,2,,,,,,,,,,,,,,
2,34,3410,2,42,340046,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340046,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,3,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,4,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,6,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,7,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,8,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,9,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,10,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,11,2,,,,,,,,,,,,,,
2,34,3410,2,42,340047,12,2,,,,,,,,,,,,,,
2,34,3410,2,42,340049,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340049,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340049,7,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,1,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,2,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,4,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,5,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,6,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,7,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,9,2,,,,,,,,,,,,,,
2,34,3410,2,42,340050,10,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,3,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,4,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,5,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,6,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,7,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,8,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,9,2,,,,,,,,,,,,,,
2,34,3412,2,156,340051,10,2,,,,,,,,,,,,,,
2,34,3412,2,156,340052,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340052,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340052,3,2,,,,,,,,,,,,,,
2,34,3412,2,156,340052,4,2,,,,,,,,,,,,,,
2,34,3412,2,156,340053,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340053,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340053,3,2,,,,,,,,,,,,,,
2,34,3412,2,156,340054,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340054,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340055,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340055,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340055,3,2,,,,,,,,,,,,,,
2,34,3412,2,156,340056,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,3,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,4,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,5,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,9,2,,,,,,,,,,,,,,
2,34,3412,2,156,340057,10,2,,,,,,,,,,,,,,
2,34,3412,2,156,340058,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340059,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340059,2,2,,,,,,,,,,,,,,
2,34,3412,2,156,340060,1,2,,,,,,,,,,,,,,
2,34,3412,2,156,340060,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340061,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340061,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340061,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340061,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340062,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340062,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340062,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340062,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340062,5,2,,,,,,,,,,,,,,
2,34,3413,2,262,340062,6,2,,,,,,,,,,,,,,
2,34,3413,2,262,340063,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340063,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340063,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340063,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340064,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340064,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340064,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340064,8,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,5,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,6,2,,,,,,,,,,,,,,
2,34,3413,2,262,340065,7,2,,,,,,,,,,,,,,
2,34,3413,2,262,340066,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340066,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340066,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340066,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340066,5,2,,,,,,,,,,,,,,
2,34,3413,2,262,340066,10,,,,,,,,,,,,,,,
2,34,3413,2,262,340067,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340067,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340067,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340068,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340068,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340068,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340068,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340068,5,2,,,,,,,,,,,,,,
2,34,3413,2,262,340068,6,2,,,,,,,,,,,,,,
2,34,3413,2,262,340069,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340069,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,1,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,2,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,3,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,4,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,5,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,6,2,,,,,,,,,,,,,,
2,34,3413,2,262,340070,8,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,8,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,9,2,,,,,,,,,,,,,,
2,34,3403,2,198,340071,10,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340072,8,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340073,8,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,8,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,9,2,,,,,,,,,,,,,,
2,34,3403,2,198,340074,10,2,,,,,,,,,,,,,,
2,34,3403,2,198,340075,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340075,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340076,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340076,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340076,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340076,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340076,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340077,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340078,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340079,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340079,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340079,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340079,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340079,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340079,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,1,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,2,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,3,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,4,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,5,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,6,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,7,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,8,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,9,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,10,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,11,2,,,,,,,,,,,,,,
2,34,3403,2,198,340080,12,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,1,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,2,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,3,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,4,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,5,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,7,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,8,2,,,,,,,,,,,,,,
2,34,3408,2,870,340081,11,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,1,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,2,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,3,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,4,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,5,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,6,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,7,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,8,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,9,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,10,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,11,2,,,,,,,,,,,,,,
2,34,3408,2,870,340082,12,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,1,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,2,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,3,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,4,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,5,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,6,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,7,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,11,2,,,,,,,,,,,,,,
2,34,3408,2,870,340083,12,2,,,,,,,,,,,,,,
2,34,3408,2,870,340084,1,2,,,,,,,,,,,,,,
2,34,3408,2,870,340084,2,2,,,,,,,,,,,,,,
2,34,3408,2,870,340084,6,2,,,,,,,,,,,,,,
2,34,3408,2,870,340084,7,2,,,,,,,,,,,,,,
2,34,3408,2,870,340084,8,2,,,,,,,,,,,,,,
2,34,3408,2,870,340085,1,2,,,,,,,,,,,,,,
2,34,3408,2,870,340085,2,2,,,,,,,,,,,,,,
2,34,3408,2,870,340085,5,2,,,,,,,,,,,,,,
2,34,3408,2,870,340085,6,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,1,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,2,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,3,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,4,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,5,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,6,2,,,,,,,,,,,,,,
2,34,3408,2,870,340086,10,2,,,,,,,,,,,,,,
