"zone","state","lga","sector","ea","hhid","indiv","s3bq1","s3bq2","s3bq3","s3bq4","s3bq5a","s3bq5b","s3bq6a","s3bq6b","s3bq7","s3bq8","s3bq9","s3bq9b","s3bq10","s3bq11a","s3bq11b","s3bq12a","s3bq12b","s3bq13","s3bq14","s3bq15","s3bq15b","tracked_obs"
3,33,3304,2,418,330068,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330068,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330068,8,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330068,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330068,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330068,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330068,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330069,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,7,49,9,,2,,,,,,,,,0
3,33,3304,2,418,330069,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330069,3,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,42,10,"HOUSE HOLD MEMBER",2,,,,,,,,,0
3,33,3304,2,418,330069,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330069,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330069,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,7,42,9,,1,"TRADING",3416,"BUYING AND SELLING",8,12,49,9,,0
3,33,3304,2,418,330070,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,4,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,5,35,10,"HOUSE HOLD MEMBER",2,,,,,,,,,0
3,33,3304,2,418,330070,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,7,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,8,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,9,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,7,42,9,,1,"TRADING",3416,"BUYING AND SELLING",8,12,35,9,,0
3,33,3307,2,688,330071,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330071,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330072,1,2,1,1,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,42,9,,1,"BUYING AND SELLING",,"TRADING",47,12,40,9,,0
3,33,3307,2,688,330072,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330072,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330072,4,2,1,1,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,42,9,,1,"BUYING AND SELLING",3417,"TRADING",47,12,40,9,,0
3,33,3307,2,688,330073,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,40,9,,2,,,,,,,,,0
3,33,3307,2,688,330073,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330073,3,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,40,9,,2,,,,,,,,,0
3,33,3307,2,688,330073,4,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,40,9,,2,,,,,,,,,0
3,33,3307,2,688,330073,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330073,6,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330073,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330074,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,40,9,,2,,,,,,,,,0
3,33,3307,2,688,330074,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330074,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330074,4,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330074,6,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330075,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,42,9,,2,,,,,,,,,0
3,33,3307,2,688,330075,2,2,2,1,1,"BUYING AND SELLING",3417,"TRADING",47,8,40,9,,2,,,,,,,,,0
3,33,3307,2,688,330075,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330075,4,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330075,5,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330076,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,8,49,9,,2,,,,,,,,,0
3,33,3307,2,688,330076,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330076,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330076,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330077,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,8,40,9,,2,,,,,,,,,0
3,33,3307,2,688,330077,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330077,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330077,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330077,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330077,6,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330078,1,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,7,42,9,,2,,,,,,,,,0
3,33,3307,2,688,330078,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330078,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330078,4,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330078,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330079,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,7,49,9,,1,"TRADER",3416,"BUYING AND SELLING",8,12,35,9,,0
3,33,3307,2,688,330079,2,2,2,1,1,"TRADING",3416,"BUYING AND SELLING",8,12,35,9,,2,,,,,,,,,0
3,33,3307,2,688,330079,3,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330079,4,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330079,5,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,7,49,10,"HOUSE HOLD MEMBER",1,"TRADER",3416,"BUYING AND SELLING",8,12,35,9,,0
3,33,3307,2,688,330079,6,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,1,2,1,1,1,"FARMING",6114,"AGRICULTURE",1,7,42,9,,1,"TRADING",3416,"BUYING AND SELLING",8,12,35,9,,0
3,33,3307,2,688,330080,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,5,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330080,6,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,1,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,12,47,9,,2,,,,,,,,,0
2,34,3401,2,526,340001,2,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,3,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,4,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,5,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,6,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,7,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,8,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,9,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,10,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,11,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,1,2,1,1,1,"FARMING",6210,"AGRICULTURE",1,12,49,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,3,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,10,43,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,4,2,1,1,1,"FARMING",6210,"AGRICULTURE",1,10,43,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,5,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,10,42,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,7,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,10,42,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,12,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,1,2,1,2,1,"FARMING",6210,"AGRICULTURAL",1,12,52,9,,2,,,,,,,,,0
2,34,3401,2,526,340003,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,3,2,1,2,1,"FARMING",6210,"AGRICULTURAL",1,8,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340003,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,10,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,1,2,1,2,1,"CATTLE REARING",6121,"AGRICULTURE",1,12,52,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,5,24,9,,0
2,34,3401,2,526,340004,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,4,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,5,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,28,2,,2,,,,,,,,,0
2,34,3401,2,526,340004,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,7,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,45,2,,2,,,,,,,,,0
2,34,3401,2,526,340004,8,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,45,2,,2,,,,,,,,,0
2,34,3401,2,526,340004,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340004,11,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340005,1,2,1,2,1,"CROP FARMING",6114,"CROP PRODUCTION",1,8,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,2,2,2,1,1,"BUYING & SELLING",3416,"RETAIL TRADE",47,10,10,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,3,2,2,1,1,"BUYING & SELLING",3416,"RETAIL TRADE",47,8,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,4,2,1,2,1,"CROP FARMING",6114,"CROP PRODUCTION",1,8,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,5,2,2,1,1,"BUYING & SELLING",3416,"RETAIL TRADE",47,8,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,6,2,2,1,1,"BUYING & SELLING",3416,"RETAIL TRADE",47,8,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340005,7,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340005,8,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340006,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340006,7,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,1,2,1,1,1,"CATTLE RAEAING",6121,"AGRICULTURE",1,12,56,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,7,28,9,,0
2,34,3401,2,526,340007,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,4,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,45,10,,2,,,,,,,,,0
2,34,3401,2,526,340007,5,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,45,10,,2,,,,,,,,,0
2,34,3401,2,526,340007,6,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,45,10,,2,,,,,,,,,0
2,34,3401,2,526,340007,7,2,1,2,1,"REARING CATTLE",6121,"AGRICULTURE",1,12,45,10,,2,,,,,,,,,0
2,34,3401,2,526,340007,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340007,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340008,1,2,1,2,1,"CATTLE REARING",6121,"AGRICULTURE",1,12,45,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,7,24,9,,0
2,34,3401,2,526,340008,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340008,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340008,4,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340008,5,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340008,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,1,1,1,1,1,"CROP FARMING",6210,"CROP PRODUCTION",1,11,46,9,,1,"SECURITY GUARD MAN",3411,"MINNING AND QUARRING",8,11,40,4,,0
2,34,3401,2,526,340009,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,5,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,8,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340009,11,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,1,2,1,2,1,"LIVESTOCK KEEPING",6121,"ANIMAL PRODUCTION",1,12,48,9,,1,"CROP FARMING",6210,"CROP PRODUCTION",1,8,45,9,,0
2,34,3401,2,526,340010,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,3,2,1,2,1,"LIVESTOCK KEEPING",6121,"ANIMAL PRODUCTION",1,12,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340010,4,2,1,2,1,"LIVESTOCK KEEPING",6121,"ANIMAL PRODUCTION",1,12,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340010,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340010,11,2,1,2,1,"LIVESTOCK KEEPING",6121,"ANIMAL PRODUCTION",1,8,45,9,,2,,,,,,,,,0
2,34,3401,2,526,340010,12,2,1,2,1,"LIVESTOCK KEEPING",6121,"ANIMAL PRODUCTION",1,8,45,9,,2,,,,,,,,,0
2,34,3415,2,268,340011,1,2,1,1,1,"FARMING",6210,"AGRICULTURE",1,12,42,9,,2,,,,,,,,,0
2,34,3415,2,268,340011,2,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,7,40,9,,2,,,,,,,,,0
2,34,3415,2,268,340011,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340011,4,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340012,1,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,8,45,9,,2,,,,,,,,,0
2,34,3415,2,268,340012,2,2,1,1,1,"CROP FARMING",6210,"CROP PRODUCTION",1,8,45,9,,1,"BURUKUTU MAKING",8279,"MANUFACTURING BURUKUTU",11,7,40,9,,0
2,34,3415,2,268,340012,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340012,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,1,2,1,1,1,"CROP FARMING",6114,"AGRICULTURE",1,9,24,9,,1,"PETTY TRADING.",3416,"BUYING AND SELLING",47,12,36,9,,0
2,34,3415,2,268,340013,2,2,1,1,1,"CROP FARMING",6114,"AGRICULTURE",1,9,24,10,,1,"PETTY TRADING",3416,"BUYING AND SELLING",47,12,36,9,,0
2,34,3415,2,268,340013,3,1,2,2,1,"CROP FARMING",6114,"AGGRICULTURE",1,9,24,10,,2,,,,,,,,,0
2,34,3415,2,268,340013,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,9,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,24,10,,2,,,,,,,,,0
2,34,3415,2,268,340014,1,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,12,50,9,,2,,,,,,,,,0
2,34,3415,2,268,340014,2,2,1,1,1,"FARMING",6210,"AGRICULTURE",1,12,42,9,,2,,,,,,,,,0
2,34,3415,2,268,340014,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340015,1,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,9,36,9,,2,,,,,,,,,0
2,34,3415,2,268,340015,2,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,9,36,9,,1,"BURUKUTU MAKING",8279,"MANUFACTURING BURUKUTU",11,9,40,9,,0
2,34,3415,2,268,340015,3,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340015,4,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340016,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,14,9,,2,,,,,,,,,0
2,34,3415,2,268,340016,9,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,14,10,,2,,,,,,,,,0
2,34,3415,2,268,340016,10,1,1,1,1,"CROP FARMING",6114,"AGRICULTURE",1,9,14,10,,1,"MAKING BURUKUTU",7413,"MANUFACTURING",11,8,48,9,,0
2,34,3415,2,268,340017,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,7,21,9,,2,,,,,,,,,0
2,34,3415,2,268,340017,5,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,7,21,10,,2,,,,,,,,,0
2,34,3415,2,268,340017,6,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340017,7,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340018,1,2,1,1,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,45,9,,1,"AKARA MAKING",3416,"MANUFACTURING FOOD PRODUC",10,6,40,9,,0
2,34,3415,2,268,340018,2,2,1,1,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,45,9,,1,"BURUKUTU MAKING",3416,"MANUFACTURING BEVERAGES",11,7,40,9,,0
2,34,3415,2,268,340018,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340018,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340018,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340018,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340019,1,2,1,1,1,"FARMING",6210,"AGRICULTURE",1,12,50,9,,2,,,,,,,,,0
2,34,3415,2,268,340019,2,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,12,46,9,,2,,,,,,,,,0
2,34,3415,2,268,340019,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340019,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340019,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340019,6,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340020,1,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,12,47,9,,2,,,,,,,,,0
2,34,3405,2,1706,340021,1,2,1,2,1,"CROP FARMING",6210,"CROP  PRODUCTION",1,10,45,9,,2,,,,,,,,,0
2,34,3405,2,1706,340021,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340021,3,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,45,9,,2,,,,,,,,,0
2,34,3405,2,1706,340021,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340021,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340021,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340021,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340021,8,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340021,9,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,1,2,1,1,1,"CROP AFRMING",6210,"CROP PRODUCTION",1,10,48,9,,1,"MOTOR CYCLE REPAIRS",7231,"TRANSPORTATION",49,8,40,9,,0
2,34,3405,2,1706,340022,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,3,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,48,9,,2,,,,,,,,,0
2,34,3405,2,1706,340022,4,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,45,9,,2,,,,,,,,,0
2,34,3405,2,1706,340022,5,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,6,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,45,9,,2,,,,,,,,,0
2,34,3405,2,1706,340022,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,8,2,1,2,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,45,9,,2,,,,,,,,,0
2,34,3405,2,1706,340022,9,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,10,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,11,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340022,12,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340023,1,2,1,1,1,"CROP FARMING",6210,"CROP PRODUCTION",1,10,48,9,,1,"RIDING OF COMM MOTORCYCLE",8321,"TRANSPORTATION",49,7,40,9,,0
2,34,3405,2,1706,340023,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340023,3,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340024,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340024,2,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,56,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340024,3,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,3,30,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340024,4,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,3,30,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340025,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,52,9,,2,,,,,,,,,0
2,34,3405,2,1706,340025,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340025,3,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,52,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340025,4,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,52,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340025,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340026,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,56,9,,2,,,,,,,,,0
2,34,3405,2,1706,340026,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340026,3,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,56,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340026,5,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,56,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340026,6,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,56,10,"FAMILY MEMBER",2,,,,,,,,,0
2,34,3405,2,1706,340026,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340026,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340027,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,48,9,,2,,,,,,,,,0
2,34,3405,2,1706,340027,2,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,9,48,10,"FAMILY MEMBER",2,,,,,,,,,0
