"zone","state","lga","sector","ea","hhid","plotid","sa1q1a","sa1q2","sa1q3","sa1q4","sa1q4b","sa1q5","sa1q5b","sa1q6","sa1q7","sa1q7b","sa1q8","sa1q9a","sa1q9b","sa1q9c","sa1q10a","sa1q10b","sa1q10bb","sa1q10c","sa1q11","sa1q11b","sa1q12","sa1q13","sa1q14","sa1q14b","sa1q15","sa1q16","sa1q17","sa1q18a","sa1q18b","sa1q18c","sa1q19","sa1q20","sa1q21","sa1q22a","sa1q22b","sa1q22c","sa1q22d","sa1q23","sa1q24a","sa1q24b","sa1q24c","sa1q25","sa1q25b"
6,24,2407,2,396,240170,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2508,1,2788,250008,1,1,5,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2508,1,2788,250008,2,1,5,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250011,1,2,1,2,1,2,,,,,,,,,8082.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250011,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250011,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250012,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250012,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,0,250013,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,0,250013,2,2,1,2,1,2,,,,,,,,,,2,2,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,0,250013,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250014,1,2,2,2,1,2,,,,,,,,,,2,4,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250014,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250015,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250015,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250015,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250015,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250016,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250016,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250017,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250017,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250018,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250018,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250018,3,2,1,2,1,2,,,,,,,,,17542,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250018,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250019,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250019,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250019,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250019,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2504,2,222,250020,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250021,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250021,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250021,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250021,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250022,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250022,2,2,1,2,1,2,,,,,,,,,13682,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250023,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250023,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250023,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250023,4,2,1,2,1,2,,,,,,,,,,2,4,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250023,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250024,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250024,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250024,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250025,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250025,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250026,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250026,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250027,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250028,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250028,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250028,3,2,1,2,1,2,,,,,,,,,,2,3,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250029,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250029,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250029,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250029,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250030,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2509,2,248,250030,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250032,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250033,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250033,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250033,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250033,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250033,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250034,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250035,1,2,1,2,1,2,,,,,,,,,4283.2,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250035,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250035,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250035,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250036,1,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250036,2,2,4,2,1,2,,,,,,,,,3952.3,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250037,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250037,2,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250038,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250039,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250039,2,2,1,2,1,2,,,,,,,,,17806,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250039,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250040,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2507,2,814,250040,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250041,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250041,2,2,2,2,1,2,,,,,,,,,11551,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250042,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250043,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250043,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250043,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250044,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250044,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250045,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250045,2,2,1,1,,,,,,,,2,4,4,,2,2,,1,1,,5,,,,1,1,2,,,,,,2,,,,,,,,,,
1,25,2513,2,128,250046,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250047,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250047,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250047,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250048,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250049,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250049,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250049,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250050,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250050,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250050,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2513,2,128,250050,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,22,2201,2,0,250052,1,2,1,2,1,2,,,,,,,,,1236.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,22,2201,2,0,250052,2,2,1,2,1,2,,,,,,,,,2341.4,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,22,2201,2,0,250052,3,2,1,2,1,2,,,,,,,,,1374.6,1,,,2,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250053,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250053,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250054,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250054,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250055,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250055,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250056,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250056,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2503,2,0,250057,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250059,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250059,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2502,2,728,250060,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250062,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250063,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250063,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250064,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250064,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,0,250066,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,0,250066,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,0,250066,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250068,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250068,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
3,33,3304,2,0,250069,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250070,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250070,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250070,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250070,4,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,25,2511,2,1424,250070,5,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260021,1,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260021,2,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260022,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260022,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260024,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260024,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260025,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260025,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260026,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,1276,260026,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260031,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260031,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260032,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260033,1,1,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260037,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260039,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260039,2,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2618,2,494,260040,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260061,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260063,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260064,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260065,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260065,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260066,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260068,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260069,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260069,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260070,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2615,2,2178,260070,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260081,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260082,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260082,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260083,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260083,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260084,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,,7,"DEAD1"
1,26,2611,2,424,260084,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,,7,"DEAD"
1,26,2611,2,424,260085,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260086,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260087,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260087,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260088,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260088,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260089,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260090,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2611,2,424,260090,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260091,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260091,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260091,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260093,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260093,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260093,3,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260094,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260094,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260095,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260095,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260096,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260096,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260096,3,1,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260097,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260097,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260098,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260098,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260100,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2605,2,594,260100,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2603,1,1786,260107,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2603,1,1786,260107,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260121,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260121,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260122,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260123,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260124,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260125,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260125,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260126,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260126,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
1,26,2613,2,2248,260127,1,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,
