"crop_name","crop_cd","unit_name","unit_cd","conv_national","conv_NC_1","conv_NE_2","conv_NW_3","conv_SE_4","conv_SS_5","conv_SW_6","note"
"YELLOW YAM",1122,"PIECE SMALL",80,2.09,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,
"YELLOW YAM",1122,"PIECE MEDIUM",81,2.955,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,
"YELLOW YAM",1122,"PIECE LARGE",82,5.88,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,
"YELLOW YAM",1122,"HEAP SMALL",90,8.815,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,
"YELLOW YAM",1122,"HEAP MEDIUM",91,12.79,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,
"YELLOW YAM",1122,"HEAP LARGE",92,21.885,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,
"YELLOW YAM",1122,"BASKET SMALL",140,11.135,11.1350002288818,11.1350002288818,11.1350002288818,11.1350002288818,11.1350002288818,11.1350002288818,
"YELLOW YAM",1122,"BASKET MEDIUM",141,28.865,28.8649997711182,28.8649997711182,28.8649997711182,28.8649997711182,28.8649997711182,28.8649997711182,
"YELLOW YAM",1122,"BASKET LARGE",142,39.395,39.3950004577637,39.3950004577637,39.3950004577637,39.3950004577637,39.3950004577637,39.3950004577637,
"YELLOW YAM",1122,"BASIN SMALL",150,21.1,21.1000003814697,21.1000003814697,21.1000003814697,21.1000003814697,21.1000003814697,21.1000003814697,
"YELLOW YAM",1122,"BASIN MEDIUM",151,34.98,34.9799995422363,34.9799995422363,34.9799995422363,34.9799995422363,34.9799995422363,34.9799995422363,
"WATER YAM",1123,"PIECE SMALL",80,2.09,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,
"WATER YAM",1123,"PIECE MEDIUM",81,2.955,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,
"WATER YAM",1123,"PIECE LARGE",82,5.88,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,
"WATER YAM",1123,"HEAP SMALL",90,8.815,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,
"WATER YAM",1123,"HEAP MEDIUM",91,12.79,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,
"WATER YAM",1123,"HEAP LARGE",92,21.885,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,
"WATER YAM",1123,"BASKET SMALL",140,11.22,10.6549997329712,11.2200002670288,11.2200002670288,11.7849998474121,11.2200002670288,11.2200002670288,
"WATER YAM",1123,"BASKET MEDIUM",141,23.445,23.4449996948242,23.4449996948242,23.4449996948242,23.4449996948242,23.4449996948242,23.4449996948242,
"WATER YAM",1123,"BASKET LARGE",142,25.635,25.6350002288818,25.6350002288818,25.6350002288818,25.6350002288818,25.6350002288818,25.6350002288818,
"WATER YAM",1123,"BASIN SMALL",150,12.375,12.375,12.375,12.375,12.375,12.375,12.375,
"WATER YAM",1123,"BASIN MEDIUM",151,44.515,44.5149993896484,44.5149993896484,44.5149993896484,44.5149993896484,44.5149993896484,44.5149993896484,
"WATER YAM",1123,"WHEELBARROW",170,53.905,53.9049987792969,53.9049987792969,53.9049987792969,53.9049987792969,53.9049987792969,53.9049987792969,
"THREE LEAVE YAM",1124,"PIECE SMALL",80,2.09,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,2.08999991416931,
"THREE LEAVE YAM",1124,"PIECE MEDIUM",81,2.955,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,2.95499992370605,
"THREE LEAVE YAM",1124,"PIECE LARGE",82,5.88,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,5.88000011444092,
"THREE LEAVE YAM",1124,"HEAP SMALL",90,8.815,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,8.8149995803833,
"THREE LEAVE YAM",1124,"HEAP MEDIUM",91,12.79,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,12.789999961853,
"THREE LEAVE YAM",1124,"HEAP LARGE",92,21.885,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,21.8850002288818,
"THREE LEAVE YAM",1124,"BASKET SMALL",140,11.192,10.6549997329712,11.1920003890991,11.1920003890991,11.460000038147,11.1920003890991,11.1920003890991,
"THREE LEAVE YAM",1124,"BASKET MEDIUM",141,26.155,26.1550006866455,26.1550006866455,26.1550006866455,26.1550006866455,26.1550006866455,26.1550006866455,
"THREE LEAVE YAM",1124,"BASKET LARGE",142,32.515,32.5149993896484,32.5149993896484,32.5149993896484,32.5149993896484,32.5149993896484,32.5149993896484,
"ACHA",2010,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"BAMBARA NUT",2020,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"BAMBARA NUT",2020,"SACK/BAG MEDIUM",131,82.2,82.1999969482422,82.1999969482422,82.1999969482422,82.1999969482422,82.1999969482422,82.1999969482422,
"BAMBARA NUT",2020,"SACK/BAG LARGE",132,105.275,103.599998474121,105.699996948242,105.275001525879,106.099998474121,105.275001525879,105.275001525879,
"BAMBARA NUT",2020,"BASIN SMALL",150,17.935,17.9349994659424,17.9349994659424,17.9349994659424,17.9349994659424,17.9349994659424,17.9349994659424,
"BAMBARA NUT",2020,"BASIN MEDIUM",151,29.885,29.8850002288818,29.8850002288818,29.8850002288818,29.8850002288818,29.8850002288818,29.8850002288818,
"BANANA",2030,"PIECE SMALL",80,0.05,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,0.0500000007450581,
"BANANA",2030,"PIECE MEDIUM",81,0.06,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,
"BANANA",2030,"PIECE LARGE",82,0.07,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,
"BANANA",2030,"BUNCH SMALL",100,0.445,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,0.444999992847443,
"BANANA",2030,"BUNCH MEDIUM",101,1.345,1.34500002861023,1.34500002861023,1.34500002861023,1.34500002861023,1.34500002861023,1.34500002861023,
"BANANA",2030,"BUNCH LARGE",102,2.12,2.11999988555908,2.11999988555908,2.11999988555908,2.11999988555908,2.11999988555908,2.11999988555908,
"BANANA",2030,"STALK SMALL",110,5.07,5.07000017166138,5.07000017166138,5.07000017166138,5.07000017166138,5.07000017166138,5.07000017166138,
"BANANA",2030,"STALK MEDIUM",111,7.14,7.1399998664856,7.1399998664856,7.1399998664856,7.1399998664856,7.1399998664856,7.1399998664856,
"BANANA",2030,"STALK LARGE",112,21.62,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,
"BEENI-SEED/SESAME",2040,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"BEENI-SEED/SESAME",2040,"TIYA SMALL",50,0.433,0.43299999833107,0.43299999833107,0.43299999833107,0.43299999833107,0.43299999833107,0.43299999833107,
"BEENI-SEED/SESAME",2040,"TIYA MEDIUM",51,0.9,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,
"BEENI-SEED/SESAME",2040,"TIYA LARGE",52,1.97,1.97000002861023,1.97000002861023,1.97000002861023,1.97000002861023,1.97000002861023,1.97000002861023,
"BEENI-SEED/SESAME",2040,"SACK/BAG SMALL",130,73.8,56.4000015258789,81.5,83.5,73.8000030517578,73.8000030517578,73.8000030517578,
"BEENI-SEED/SESAME",2040,"SACK/BAG MEDIUM",131,90.467,90.4670028686523,93.9000015258789,83.5999984741211,90.4670028686523,90.4670028686523,90.4670028686523,
"BEENI-SEED/SESAME",2040,"SACK/BAG LARGE",132,151.5,151.5,151.5,151.5,151.5,151.5,151.5,
"BEENI-SEED/SESAME",2040,"BASIN SMALL",150,2.26,2.25999999046326,2.25999999046326,2.25999999046326,2.25999999046326,2.25999999046326,2.25999999046326,
"BEENI-SEED/SESAME",2040,"BASIN MEDIUM",151,8.427,8.51000022888184,8.42700004577637,8.42700004577637,8.42700004577637,8.26000022888184,8.42700004577637,
"BEENI-SEED/SESAME",2040,"BASIN LARGE",152,15.6,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,15.6000003814697,
"CABBAGE",2070,"PIECE SMALL",80,0.32,0.319999992847443,0.319999992847443,0.319999992847443,0.319999992847443,0.319999992847443,0.319999992847443,
"CABBAGE",2070,"PIECE MEDIUM",81,0.745,0.745000004768372,0.745000004768372,0.745000004768372,0.745000004768372,0.745000004768372,0.745000004768372,
"CABBAGE",2070,"PIECE LARGE",82,2.63,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,2.63000011444092,
"CABBAGE",2070,"HEAP SMALL",90,0.795,0.795000016689301,0.795000016689301,0.795000016689301,0.795000016689301,0.795000016689301,0.795000016689301,
"CABBAGE",2070,"HEAP MEDIUM",91,1.575,1.57500004768372,1.57500004768372,1.57500004768372,1.57500004768372,1.57500004768372,1.57500004768372,
"CABBAGE",2070,"HEAP LARGE",92,2.27,2.26999998092651,2.26999998092651,2.26999998092651,2.26999998092651,2.26999998092651,2.26999998092651,
"GARDEN EGG",2080,"BIN/BASKET",10,4.175,4.17500019073486,4.17500019073486,4.17500019073486,4.17500019073486,4.17500019073486,4.17500019073486,
"GARDEN EGG",2080,"PAINT RUBBER",11,2.677,2.84500002861023,2.67700004577637,2.67700004577637,2.79699993133545,2.28299999237061,2.94000005722046,
"GARDEN EGG",2080,"BOWL SMALL",70,0.717,0.5,0.717000007629395,0.600000023841858,0.717000007629395,1.04999995231628,0.717000007629395,
"GARDEN EGG",2080,"BOWL MEDIUM",71,1.345,1.10500001907349,1.34500002861023,1.30999994277954,1.34500002861023,1.62000000476837,1.34500002861023,
"GARDEN EGG",2080,"BOWL LARGE",72,2.388,2.38800001144409,2.38800001144409,1.99500000476837,2.38800001144409,2.77999997138977,2.38800001144409,
"GARDEN EGG",2080,"PIECE SMALL",80,0.035,0.0350000001490116,0.0350000001490116,0.0350000001490116,0.0350000001490116,0.0350000001490116,0.0350000001490116,
"GARDEN EGG",2080,"PIECE MEDIUM",81,0.07,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,0.0700000002980232,
"GARDEN EGG",2080,"PIECE LARGE",82,0.11,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,0.109999999403954,
"GARDEN EGG",2080,"HEAP SMALL",90,0.575,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,0.574999988079071,
"GARDEN EGG",2080,"HEAP MEDIUM",91,0.9,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,0.899999976158142,
"GARDEN EGG",2080,"HEAP LARGE",92,1.135,1.13499999046326,1.13499999046326,1.13499999046326,1.13499999046326,1.13499999046326,1.13499999046326,
"GARDEN EGG",2080,"SACK/BAG SMALL",130,21.085,21.0849990844727,21.0849990844727,21.0849990844727,21.0849990844727,28.4699993133545,13.6999998092651,
"GARDEN EGG",2080,"SACK/BAG MEDIUM",131,39.55,30.5,48.5999984741211,39.5499992370605,39.5499992370605,39.5499992370605,39.5499992370605,
"GARDEN EGG",2080,"SACK/BAG LARGE",132,53.5,53.5,53.5,53.5,53.5,53.5,53.5,
"GARDEN EGG",2080,"BASKET SMALL",140,1.995,1.57500004768372,1.99500000476837,1.99500000476837,2.41499996185303,1.99500000476837,1.99500000476837,
"GARDEN EGG",2080,"BASKET MEDIUM",141,2.91,2.91000008583069,2.91000008583069,2.91000008583069,2.91000008583069,2.91000008583069,2.91000008583069,
"GARDEN EGG",2080,"BASKET LARGE",142,4.215,4.21500015258789,4.21500015258789,4.21500015258789,4.21500015258789,4.21500015258789,4.21500015258789,
"GARDEN EGG",2080,"BASIN SMALL",150,10.385,10.3850002288818,10.3850002288818,10.3850002288818,10.3850002288818,10.3850002288818,10.3850002288818,
"OKRO",2120,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"OKRO",2120,"BIN/BASKET",10,4.633,4.63299989700317,4.63299989700317,4.63299989700317,4.63299989700317,4.63299989700317,4.63299989700317,
"OKRO",2120,"PAINT RUBBER",11,1.979,2.03299999237061,1.97899997234344,1.97899997234344,1.97899997234344,1.70000004768372,2.06500005722046,
"OKRO",2120,"BOWL SMALL",70,0.26,0.275000005960464,0.384999990463257,0.259999990463257,0.259999990463257,0.189999997615814,0.245000004768372,
"OKRO",2120,"BOWL MEDIUM",71,0.564,0.550999999046326,0.564000010490417,0.649999976158142,0.564000010490417,0.514999985694885,0.625,
"OKRO",2120,"BOWL LARGE",72,0.891,0.910000026226044,0.837999999523163,0.980000019073486,0.890999972820282,0.890999972820282,0.759999990463257,
"OKRO",2120,"PIECE SMALL",80,0.001,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,0.00100000004749745,
"OKRO",2120,"PIECE MEDIUM",81,0.01,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.00999999977648258,
"OKRO",2120,"PIECE LARGE",82,0.015,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,
"OKRO",2120,"HEAP SMALL",90,0.195,0.194999992847443,0.194999992847443,0.194999992847443,0.194999992847443,0.194999992847443,0.194999992847443,
"OKRO",2120,"HEAP MEDIUM",91,0.345,0.344999998807907,0.344999998807907,0.344999998807907,0.344999998807907,0.344999998807907,0.344999998807907,
"OKRO",2120,"HEAP LARGE",92,0.565,0.564999997615814,0.564999997615814,0.564999997615814,0.564999997615814,0.564999997615814,0.564999997615814,
"OKRO",2120,"SACK/BAG SMALL",130,13.432,13.4320001602173,13.4320001602173,13.4320001602173,13.4320001602173,13.4320001602173,13.4320001602173,
"OKRO",2120,"SACK/BAG MEDIUM",131,31.45,31.4500007629395,29.1000003814697,31.4500007629395,31.4500007629395,31.4500007629395,33.7999992370605,
"OKRO",2120,"SACK/BAG LARGE",132,63.56,63.560001373291,63.560001373291,63.560001373291,63.560001373291,63.560001373291,63.560001373291,
"OKRO",2120,"BASKET SMALL",140,3.391,1.05999994277954,3.39100003242493,3.39100003242493,4.17700004577637,3.39100003242493,3.36500000953674,
"OKRO",2120,"BASKET MEDIUM",141,9.331,9.72500038146973,7.8600001335144,9.33100032806396,9.33100032806396,9.33100032806396,10.0150003433228,
"OKRO",2120,"BASKET LARGE",142,21.024,27.8999996185303,21.0240001678467,21.0240001678467,21.0240001678467,21.0240001678467,18.7329998016357,
"OKRO",2120,"BASIN SMALL",150,3.35,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,3.34999990463257,
"OKRO",2120,"BASIN MEDIUM",151,8.725,8.72500038146973,8.72500038146973,8.72500038146973,8.72500038146973,8.72500038146973,8.72500038146973,
"OKRO",2120,"BASIN LARGE",152,15.665,15.664999961853,15.664999961853,15.664999961853,15.664999961853,15.664999961853,15.664999961853,
"ONION",2130,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"ONION",2130,"BIN/BASKET",10,5.369,6.3600001335144,5.17999982833862,4.50799989700317,5.36899995803833,5.36899995803833,5.30000019073486,
"ONION",2130,"BOWL SMALL",70,0.423,0.439999997615814,0.423000007867813,0.423000007867813,0.423000007867813,0.389999985694885,0.423000007867813,
"ONION",2130,"BOWL MEDIUM",71,1.029,0.859000027179718,1.02900004386902,1.71000003814697,1.02900004386902,1.02900004386902,1.02900004386902,
"ONION",2130,"BOWL LARGE",72,11.974,11.9739999771118,26.1000003814697,4.28999996185303,11.9739999771118,11.9739999771118,13.2150001525879,
"ONION",2130,"PIECE SMALL",80,0.09,0.0900000035762787,0.0900000035762787,0.0900000035762787,0.0900000035762787,0.0900000035762787,0.0900000035762787,
"ONION",2130,"PIECE MEDIUM",81,0.15,0.150000005960464,0.150000005960464,0.150000005960464,0.150000005960464,0.150000005960464,0.150000005960464,
"ONION",2130,"PIECE LARGE",82,0.225,0.224999994039536,0.224999994039536,0.224999994039536,0.224999994039536,0.224999994039536,0.224999994039536,
"ONION",2130,"HEAP SMALL",90,0.465,0.465000003576279,0.465000003576279,0.465000003576279,0.465000003576279,0.465000003576279,0.465000003576279,
"ONION",2130,"HEAP MEDIUM",91,0.905,0.904999971389771,0.904999971389771,0.904999971389771,0.904999971389771,0.904999971389771,0.904999971389771,
"ONION",2130,"HEAP LARGE",92,1.7,1.70000004768372,1.70000004768372,1.70000004768372,1.70000004768372,1.70000004768372,1.70000004768372,
"ONION",2130,"SACK/BAG SMALL",130,63.4,63.4000015258789,67.1500015258789,63.4000015258789,63.4000015258789,63.4000015258789,55.9000015258789,
"ONION",2130,"SACK/BAG MEDIUM",131,100.2,85.3000030517578,87.4000015258789,100.199996948242,127.900001525879,100.199996948242,100.199996948242,
"ONION",2130,"SACK/BAG LARGE",132,179.633,179.632995605469,190.399993896484,186,179.632995605469,179.632995605469,162.5,
"ONION",2130,"BASKET SMALL",140,3.07,3.1949999332428,3.0699999332428,2.77999997138977,4.17500019073486,3.21700000762939,2.23099994659424,
"ONION",2130,"BASKET MEDIUM",141,7.686,8.10299968719482,9.39999961853027,7.95599985122681,8.1230001449585,6.44999980926514,6.54899978637695,
"ONION",2130,"BASKET LARGE",142,37.19,40.326000213623,36.9580001831055,37.189998626709,37.0999984741211,37.189998626709,32.6129989624023,
"PEPPER",2140,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"PEPPER",2140,"BIN/BASKET",10,2.031,2.03099989891052,2.43499994277954,2.4449999332428,1.54499995708466,2.03099989891052,2.26500010490417,
"PEPPER",2140,"PAINT RUBBER",11,1.512,1.5349999666214,1.51199996471405,1.51199996471405,1.51199996471405,1.4650000333786,1.51199996471405,
"PEPPER",2140,"TIYA LARGE",52,0.845,0.845000028610229,0.845000028610229,0.845000028610229,0.845000028610229,0.845000028610229,0.845000028610229,
"PEPPER",2140,"BOWL SMALL",70,0.124,0.0850000008940697,0.123999997973442,0.123999997973442,0.123999997973442,0.129999995231628,0.138999998569489,
"PEPPER",2140,"BOWL MEDIUM",71,0.435,0.435000002384186,0.426999986171722,0.474999994039536,0.435000002384186,0.425000011920929,0.437999993562698,
"PEPPER",2140,"BOWL LARGE",72,0.881,0.709999978542328,0.827000021934509,0.751999974250793,0.880999982357025,0.880999982357025,1.21200001239777,
"PEPPER",2140,"PIECE SMALL",80,0.013,0.0130000002682209,0.0130000002682209,0.0130000002682209,0.0130000002682209,0.0130000002682209,0.0130000002682209,
"PEPPER",2140,"PIECE MEDIUM",81,0.015,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,0.0149999996647239,
"PEPPER",2140,"PIECE LARGE",82,0.02,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,0.0199999995529652,
"PEPPER",2140,"HEAP SMALL",90,0.205,0.204999998211861,0.204999998211861,0.204999998211861,0.204999998211861,0.204999998211861,0.204999998211861,
"PEPPER",2140,"HEAP MEDIUM",91,0.46,0.46000000834465,0.46000000834465,0.46000000834465,0.46000000834465,0.46000000834465,0.46000000834465,
"PEPPER",2140,"HEAP LARGE",92,0.89,0.889999985694885,0.889999985694885,0.889999985694885,0.889999985694885,0.889999985694885,0.889999985694885,
"PEPPER",2140,"SACK/BAG SMALL",130,18.867,18.867000579834,18.867000579834,18.867000579834,18.867000579834,18.867000579834,18.867000579834,
"PEPPER",2140,"SACK/BAG MEDIUM",131,28.183,29.7999992370605,28.1830005645752,28.1830005645752,28.1830005645752,28.1830005645752,27.375,
"PEPPER",2140,"SACK/BAG LARGE",132,70.4,70.4000015258789,50,90.8000030517578,70.4000015258789,70.4000015258789,70.4000015258789,
"PEPPER",2140,"BASKET SMALL",140,4.565,4.56500005722046,4.56500005722046,4.56500005722046,4.56500005722046,4.56500005722046,4.56500005722046,
"PEPPER",2140,"BASKET MEDIUM",141,6.37,6.36999988555908,6.36999988555908,6.36999988555908,6.36999988555908,6.36999988555908,6.36999988555908,
"PEPPER",2140,"BASKET LARGE",142,12.89,12.8900003433228,12.8900003433228,12.8900003433228,12.8900003433228,12.8900003433228,12.8900003433228,
"PEPPER",2140,"BASIN SMALL",150,0.215,0.215000003576279,0.215000003576279,0.215000003576279,0.215000003576279,0.215000003576279,0.215000003576279,
"PEPPER",2140,"BASIN MEDIUM",151,0.29,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,0.28999999165535,
"PEPPER",2140,"BASIN LARGE",152,0.365,0.365000009536743,0.365000009536743,0.365000009536743,0.365000009536743,0.365000009536743,0.365000009536743,
"PIGEON PEA",2150,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"PIGEON PEA",2150,"SACK/BAG SMALL",130,107.6,107.599998474121,107.599998474121,107.599998474121,107.599998474121,107.599998474121,107.599998474121,
"PINEAPPLE",2160,"PIECE SMALL",80,1.565,1.56500005722046,1.56500005722046,1.56500005722046,1.56500005722046,1.56500005722046,1.56500005722046,
"PINEAPPLE",2160,"PIECE MEDIUM",81,2.735,2.73499989509583,2.73499989509583,2.73499989509583,2.73499989509583,2.73499989509583,2.73499989509583,
"PINEAPPLE",2160,"PIECE LARGE",82,4.03,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,4.03000020980835,
"PINEAPPLE",2160,"HEAP SMALL",90,3.495,3.49499988555908,3.49499988555908,3.49499988555908,3.49499988555908,3.49499988555908,3.49499988555908,
"PINEAPPLE",2160,"HEAP MEDIUM",91,4.68,4.67999982833862,4.67999982833862,4.67999982833862,4.67999982833862,4.67999982833862,4.67999982833862,
"PINEAPPLE",2160,"HEAP LARGE",92,6.07,6.07000017166138,6.07000017166138,6.07000017166138,6.07000017166138,6.07000017166138,6.07000017166138,
"PLANTAIN",2170,"PIECE SMALL",80,0.135,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,0.135000005364418,
"PLANTAIN",2170,"PIECE MEDIUM",81,0.23,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,0.230000004172325,
"PLANTAIN",2170,"PIECE LARGE",82,0.34,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,0.340000003576279,
"PLANTAIN",2170,"BUNCH SMALL",100,0.615,0.615000009536743,0.615000009536743,0.615000009536743,0.615000009536743,0.615000009536743,0.615000009536743,
"PLANTAIN",2170,"BUNCH MEDIUM",101,1.06,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,1.05999994277954,
"PLANTAIN",2170,"BUNCH LARGE",102,2.1,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,2.09999990463257,
"PLANTAIN",2170,"STALK SMALL",110,3.51,3.50999999046326,3.50999999046326,3.50999999046326,3.50999999046326,3.50999999046326,3.50999999046326,
"PLANTAIN",2170,"STALK MEDIUM",111,5.14,5.1399998664856,5.1399998664856,5.1399998664856,5.1399998664856,5.1399998664856,5.1399998664856,
"PLANTAIN",2170,"STALK LARGE",112,7.965,7.96500015258789,7.96500015258789,7.96500015258789,7.96500015258789,7.96500015258789,7.96500015258789,
"PLANTAIN",2170,"BASKET SMALL",140,5.235,5.2350001335144,5.2350001335144,5.2350001335144,5.2350001335144,5.2350001335144,5.2350001335144,
"PLANTAIN",2170,"BASKET MEDIUM",141,13.285,13.2849998474121,13.2849998474121,13.2849998474121,13.2849998474121,13.2849998474121,13.2849998474121,
"PLANTAIN",2170,"BASKET LARGE",142,15.972,16.1100006103516,15.9720001220703,15.9720001220703,15.835000038147,15.9720001220703,15.9720001220703,
"PLANTAIN",2170,"BASIN SMALL",150,3.001,3.00099992752075,3.00099992752075,3.00099992752075,3.00099992752075,3.00099992752075,3.00099992752075,
"PLANTAIN",2170,"BASIN MEDIUM",151,6.959,6.95900011062622,6.95900011062622,6.95900011062622,6.95900011062622,6.95900011062622,6.95900011062622,
"PLANTAIN",2170,"BASIN LARGE",152,16.11,16.1100006103516,16.1100006103516,16.1100006103516,16.1100006103516,16.1100006103516,16.1100006103516,
"POTATO",2180,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"POTATO",2180,"BIN/BASKET",10,5.859,8.02999973297119,5.09000015258789,5.54300022125244,5.85900020599365,5.85900020599365,5.85900020599365,
"POTATO",2180,"PAINT RUBBER",11,3.9,3.90000009536743,3.90000009536743,3.90000009536743,3.90000009536743,3.90000009536743,3.90000009536743,
"POTATO",2180,"BOWL SMALL",70,1.052,1.09500002861023,1.05200004577637,1.29999995231628,1.05200004577637,0.759999990463257,1.05200004577637,
"POTATO",2180,"BOWL MEDIUM",71,1.785,1.7849999666214,1.95200002193451,1.7849999666214,1.7849999666214,1.45000004768372,1.7849999666214,
"POTATO",2180,"BOWL LARGE",72,3.033,3.03299999237061,3.03299999237061,2.59999990463257,3.03299999237061,3.25,3.03299999237061,
"POTATO",2180,"PIECE SMALL",80,0.06,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,0.0599999986588955,
"POTATO",2180,"PIECE MEDIUM",81,0.105,0.104999996721745,0.104999996721745,0.104999996721745,0.104999996721745,0.104999996721745,0.104999996721745,
"POTATO",2180,"PIECE LARGE",82,0.165,0.165000006556511,0.165000006556511,0.165000006556511,0.165000006556511,0.165000006556511,0.165000006556511,
"POTATO",2180,"HEAP SMALL",90,1.085,1.08500003814697,1.08500003814697,1.08500003814697,1.08500003814697,1.08500003814697,1.08500003814697,
"POTATO",2180,"HEAP MEDIUM",91,1.53,1.52999997138977,1.52999997138977,1.52999997138977,1.52999997138977,1.52999997138977,1.52999997138977,
"POTATO",2180,"HEAP LARGE",92,2.17,2.17000007629395,2.17000007629395,2.17000007629395,2.17000007629395,2.17000007629395,2.17000007629395,
"POTATO",2180,"SACK/BAG SMALL",130,59.45,59.4500007629395,59.9000015258789,59.4500007629395,59.4500007629395,59.4500007629395,59,
"POTATO",2180,"SACK/BAG MEDIUM",131,84.2,84.1999969482422,84.1999969482422,84.1999969482422,84.1999969482422,84.1999969482422,84.1999969482422,
"POTATO",2180,"SACK/BAG LARGE",132,110.5,110.5,110.5,110.5,110.5,110.5,110.5,
"POTATO",2180,"BASKET SMALL",140,2.076,2.07599997520447,2.07599997520447,2.07599997520447,2.07599997520447,2.07599997520447,2.07599997520447,
"POTATO",2180,"BASKET MEDIUM",141,4.225,4.22499990463257,4.22499990463257,5.31500005722046,3.13499999046326,4.22499990463257,4.22499990463257,
"POTATO",2180,"BASKET LARGE",142,7.02,7.01999998092651,7.01999998092651,7.01999998092651,7.01999998092651,7.01999998092651,7.01999998092651,
"SWEET POTATO",2181,"KILOGRAM (KG)",1,1,1,1,1,1,1,1,
"SWEET POTATO",2181,"BIN/BASKET",10,6.439,6.72499990463257,6.59499979019165,5.84000015258789,6.43900012969971,6.43900012969971,6.43900012969971,
"SWEET POTATO",2181,"BOWL SMALL",70,1.122,1.12199997901917,1.12199997901917,1.12199997901917,1.12199997901917,1.12199997901917,1.12199997901917,
