"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","sa3iq3","sa3iq4","sa3iq4a1","sa3iq4a2","sa3iq5a","sa3iq5b","sa3iq5c","sa3iq6i","sa3iq6ii","sa3iq6ii_os","sa3iq6a","sa3iq6b","sa3iq6c1","sa3iq6c2","sa3iq6d1","sa3iq6d2","sa3iq6d2_os","sa3iq6e1","sa3iq6e2"
4,1,117,2,560,10078,1,2,"YAM",1120,1,,1,2016,1,4,100,26,80,,2600,1,1,2016,,,,1,4
4,1,117,2,560,10078,1,3,"PUMPKIN",2190,1,,7,2015,1,4,100,43,160,,4300,1,9,2015,,,,1,4
4,1,117,2,560,10078,1,4,"MAIZE",1080,1,,8,2015,1,4,100,7,151,,7000,1,10,2015,,,,1,4
4,1,117,2,560,10078,2,1,"CASSAVA",1020,1,,1,2016,0.3,4,30,4,141,,3200,2,,,10,141,,1,4
4,1,117,2,560,10078,2,2,"MELON",1090,1,,10,2015,1,4,100,1,130,,1300,1,10,2015,,,,1,4
4,1,117,2,560,10078,3,1,"CASSAVA",1020,1,,12,2015,0.2,4,20,2,141,,1600,2,,,14,141,,1,4
4,1,117,2,560,10078,3,2,"YAM",1120,1,,1,2016,1,4,100,36,80,,3600,1,2,2016,,,,1,4
4,1,117,2,560,10079,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,117,2,560,10079,1,2,"MAIZE",1080,1,,9,2015,100,3,100,12,141,,12000,1,9,2015,,,,1,2
4,1,117,2,560,10080,1,1,"CASSAVA",1020,1,,11,2015,35,3,30,3,131,,3500,1,1,2016,,,,2,
4,1,117,2,560,10080,1,2,"COCOYAM",1040,1,,11,2015,20,1,30,2,151,,2200,1,1,2016,,,,2,
4,1,117,2,560,10080,2,1,"CASSAVA",1020,1,,12,2015,37,3,30,4,131,,4300,1,1,2016,,,,2,
4,1,117,2,560,10080,2,2,"COCOYAM",1040,1,,12,2015,15,1,30,1,151,,1100,1,1,2016,,,,2,
4,1,110,2,76,10081,1,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,110,2,76,10081,1,2,"YAM",1120,1,,11,2015,25,1,20,25,80,,6500,1,12,2015,,,,1,
4,1,110,2,76,10081,1,3,"THREE LEAVE YAM",1124,1,,12,2015,44,1,30,5,151,,5000,1,1,2016,,,,1,
4,1,110,2,76,10081,1,4,"PUMPKIN",2190,1,,10,2015,13,1,10,8,81,,6000,1,12,2015,,,,1,
4,1,110,2,76,10081,1,5,"MAIZE",1080,1,,9,2015,130,3,40,7,151,,3800,1,10,2015,,,,1,
4,1,110,2,76,10082,1,1,"CASSAVA",1020,1,,12,2015,170,1,50,12,141,,16000,2,,,5,141,,1,
4,1,110,2,76,10082,1,2,"PUMPKIN SEED",2193,1,,11,2015,13,1,10,16,101,,9700,1,12,2015,,,,1,
4,1,110,2,76,10082,1,3,"MAIZE",1080,1,,9,2015,148,3,20,8,141,,4000,1,10,2015,,,,1,
4,1,110,2,76,10082,1,4,"YAM",1120,1,,12,2015,29,3,20,29,81,,7000,1,12,2015,,,,1,
4,1,110,2,76,10082,2,1,"THREE LEAVE YAM",1124,1,,12,2015,37,3,20,4,141,,3000,1,12,2015,,,,1,
4,1,110,2,76,10082,2,2,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,110,2,76,10082,3,1,"MAIZE",1080,1,,9,2015,90,3,40,3,141,,1600,1,10,2015,,,,1,
4,1,110,2,76,10082,3,2,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,1,1,"YAM",1120,1,,11,2015,1,4,100,20,81,,4000,1,12,2015,,,,1,
4,1,110,2,76,10085,1,2,"PUMPKIN",2190,1,,10,2015,1,4,100,50,161,,5000,1,11,2015,,,,1,
4,1,110,2,76,10085,2,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,2,2,"YAM",1120,1,,12,2015,1,4,100,46,81,,9200,1,1,2016,,,,1,
4,1,110,2,76,10085,2,3,"MAIZE",1080,1,,7,2015,1,4,100,10,151,,8000,1,8,2015,,,,1,
4,1,110,2,76,10085,3,1,"OLD CASSAVA",1020,1,,8,2015,0.5,4,50,18,131,,21600,2,,,18,131,,1,
4,1,110,2,76,10086,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10086,1,2,"MAIZE",1080,1,,9,2015,60,3,100,2,140,,2000,1,9,2015,,,,2,
4,1,110,2,76,10086,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,1,2,"MAIZE",1080,1,,9,2015,50,3,100,2,140,,2000,1,9,2015,,,,1,
4,1,110,2,76,10087,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,2,2,"MAIZE",1080,1,,9,2015,60,3,100,2,140,,2000,1,9,2015,,,,1,
4,1,110,2,76,10087,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10088,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10088,1,2,"YAM",1120,1,,12,2015,30,1,100,7,151,,28000,1,12,2015,,,,1,2
4,1,110,2,76,10088,2,1,"PUMPKIN",2190,1,,8,2015,30,3,100,7,161,,5000,1,12,2015,,,,1,2
4,1,110,2,76,10088,2,2,"MELON",1090,1,,10,2015,20,1,100,3,151,,10000,1,12,2015,,,,1,2
4,1,110,2,76,10089,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,110,2,76,10089,1,2,"YAM",1120,1,,12,2015,25,3,50,1,131,,5000,1,12,2015,,,,2,
4,1,110,2,76,10089,2,1,"MELON",1090,1,,10,2015,20,1,50,3,150,,6500,1,12,2015,,,,2,
4,1,110,2,76,10089,2,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,1,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,1,2,"MELON",1090,1,,10,2015,1,4,100,102,13,,8400,1,12,2015,,,,2,
4,1,105,2,638,10091,2,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,2,2,"MAIZE",1080,1,,8,2015,1,4,100,8,141,,6400,1,9,2015,,,,2,
4,1,105,2,638,10091,3,1,"CASSAVA",1020,1,,11,2015,0.4,4,100,10,151,,10000,2,,,22,151,,2,
4,1,105,2,638,10091,4,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,4,2,"MELON",1090,1,,10,2015,1,4,100,73,13,,5110,1,11,2015,,,,2,
4,1,105,2,638,10091,5,1,"CASSAVA",1020,1,,12,2015,0.3,4,30,6,151,,6000,2,,,15,151,,2,
4,1,105,2,638,10092,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10092,1,2,"MELON",1090,1,,11,2015,100,1,100,3,150,,6000,1,11,2015,,,,1,
4,1,105,2,638,10092,1,3,"MAIZE",1080,1,,9,2015,70,3,100,7,140,,5600,1,10,2015,,,,1,
4,1,105,2,638,10092,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10092,2,2,"MAIZE",1080,1,,9,2015,80,3,100,8,140,,6400,1,10,2015,,,,1,
5,3,322,2,0,10093,1,1,"CASSAVA OLD",1020,2,10,,,,,,,,,,,,,,,,,
5,3,322,2,0,10093,2,1,"CASSAVA OLD",1020,2,10,,,,,,,,,,,,,,,,,
5,3,322,2,0,10093,3,1,"CASSAVA OLD",1020,2,10,,,,,,,,,,,,,,,,,
5,3,322,2,0,10093,4,1,"CASSAVA OLD",1020,2,10,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,1,2,"MELON",1090,1,,11,2015,200,1,100,4,150,,7000,1,11,2015,,,,1,2
4,1,105,2,638,10094,1,3,"MAIZE",1080,1,,9,2015,80,3,100,5,140,,4000,1,9,2015,,,,1,2
4,1,105,2,638,10094,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,2,2,"MAIZE",1080,1,,9,2015,85,3,100,6,140,,4800,1,9,2015,,,,1,2
4,1,105,2,638,10094,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,3,2,"MAIZE",1080,1,,8,2015,80,3,100,5,140,,4000,1,8,2015,,,,1,2
4,1,105,2,638,10096,1,1,"CASSAVA",1020,2,11,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,1,2,"OKRO",2120,1,,8,2015,32,3,30,4,150,,1000,1,9,2015,,,,3,
4,1,105,2,638,10096,1,3,"MAIZE",1080,1,,9,2015,118,3,50,4,131,,3000,1,10,2015,,,,3,
4,1,105,2,638,10096,1,4,"YAM",1120,1,,12,2015,28,1,20,20,81,,4000,1,12,2015,,,,3,
4,1,105,2,638,10096,2,1,"PLANTAIN",2170,1,,10,2015,5,3,40,5,101,,5000,1,12,2015,,,,3,
4,1,105,2,638,10096,2,2,"ORANGE",3170,1,,10,2015,3,3,100,10,131,,10000,1,11,2015,,,,3,
4,1,105,2,638,10096,2,3,"PEAR",3220,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10097,1,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,105,2,638,10097,1,2,"MAIZE",1080,1,,9,2015,200,3,70,5,142,,2500,1,10,2015,,,,2,
4,1,105,2,638,10097,1,3,"PUMPKIN",2190,1,,11,2015,45,1,70,15,101,,8000,1,12,2015,,,,2,
4,1,105,2,638,10097,1,4,"OKRO",2120,1,,8,2015,70,3,70,8,71,,1500,1,9,2015,,,,2,
4,1,105,2,638,10097,1,5,"THREE LEAVE YAM",1124,1,,1,2016,30,1,100,13,142,,16000,1,2,2016,,,,2,
4,1,105,2,638,10097,2,1,"YAM",1120,1,,12,2015,83,1,100,10,142,,50000,1,2,2016,,,,2,
4,1,105,2,638,10097,2,2,"PUMKIN",2190,1,,12,2015,22,1,100,18,101,,12000,1,2,2016,,,,2,
4,1,105,2,638,10097,2,3,"OKRO",2120,1,,8,2015,58,3,100,14,71,,3200,1,10,2015,,,,2,
4,1,105,2,638,10099,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,105,2,638,10100,1,1,"CASSAVA",1020,1,,1,2016,0.2,4,20,6,131,,6000,2,,,24,131,,1,2
4,1,105,2,638,10100,1,2,"MELON",1090,1,,9,2015,1,4,100,4,43,,3600,1,9,2015,,,,1,2
4,1,105,2,638,10100,2,1,"MAIZE",1080,1,,7,2015,1,4,100,10,151,,10000,1,8,2015,,,,1,2
4,1,105,2,638,10100,2,2,"YAM",1120,1,,1,2016,0.5,4,50,58,81,,6960,2,,,58,81,,1,2
4,1,105,2,638,10100,2,3,"CASSAVA",1020,1,,1,2016,0.3,4,30,8,131,,8000,2,,,21,131,,1,2
4,1,108,2,904,10102,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10102,1,2,"MAIZE",1080,1,,9,2015,80,3,100,10,140,,10000,1,9,2015,,,,1,
4,1,108,2,904,10102,2,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10102,2,2,"MAIZE",1080,1,,9,2015,70,3,100,8,140,,8000,1,9,2015,,,,1,
4,1,108,2,904,10102,3,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10102,3,2,"MAIZE",1080,1,,8,2015,90,3,100,12,140,,12000,1,9,2015,,,,1,
4,1,108,2,904,10102,3,3,"OIL PALM TREE",3180,1,,1,2015,30,3,100,3,191,,12000,1,12,2015,,,,1,
4,1,108,2,904,10103,1,1,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10103,1,2,"MAIZE",1080,1,,9,2015,100,3,100,10,141,,10000,1,9,2015,,,,1,2
4,1,108,2,904,10104,1,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,108,2,904,10104,2,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,108,2,904,10104,2,2,"MAIZE",1080,1,,7,2015,1,4,100,4,151,,4800,1,9,2015,,,,1,3
4,1,108,2,904,10105,1,1,"MAIZE",1080,2,3,,,,,,,,,,,,,,,,,
4,1,108,2,904,10105,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10106,1,1,"MAIZE",1080,1,,6,2015,120,3,50,4,131,,8500,1,9,2015,,,,1,
4,1,108,2,904,10106,1,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10106,2,1,"MAIZE",1080,1,,7,2015,130,3,50,5,131,,10000,1,9,2015,,,,1,
4,1,108,2,904,10106,2,2,"CASSAVA",1020,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10107,1,1,"PLANTAIN",2170,1,,11,2015,0.5,4,50,12,101,,8400,2,,,12,101,,1,
4,1,108,2,904,10108,1,1,"ORANGE",3170,1,,11,2015,2,3,10,4,131,,6000,1,11,2015,,,,2,
4,1,108,2,904,10108,1,2,"PLANTAIN",2170,1,,9,2015,5,3,10,5,101,,6000,1,12,2015,,,,2,
4,1,108,2,904,10108,1,3,"OIL PALM TREE",3180,1,,12,2015,16,3,30,53,101,,15000,2,,,30,101,,2,
4,1,108,2,904,10108,2,1,"CASSAVA",1020,2,10,,,,,,,,,,,,,,,,,
4,1,108,2,904,10108,2,2,"PUMPKIN SEED",2193,1,,10,2015,13,1,20,8,101,,6000,1,12,2015,,,,2,
4,1,108,2,904,10108,2,3,"KOLA NUT SEED",3110,2,9,,,,,,,,,,,,,,,,,
4,1,108,2,904,10108,2,4,"PLANTAIN",2170,1,,1,2016,7,3,30,7,101,,9000,1,2,2016,,,,2,
4,1,108,2,904,10108,2,5,"MAIZE",1080,1,,9,2015,94,3,40,5,141,,7000,1,10,2015,,,,2,
4,1,108,2,904,10109,1,1,"CASSAVA",1020,1,,1,2016,120,1,50,8,132,,12000,2,,,8,132,,2,
4,1,108,2,904,10109,1,2,"YAM",1120,1,,11,2015,16,1,100,16,81,,6000,1,11,2015,,,,2,
4,1,108,2,904,10109,1,3,"OKRO",2120,1,,9,2015,31,3,100,5,70,,1000,1,10,2015,,,,2,
4,1,108,2,904,10109,1,4,"MAIZE",1080,1,,9,2015,87,3,100,3,141,,1500,1,10,2015,,,,2,
4,1,108,2,904,10109,1,5,"PUMPKIN SEED",2193,1,,10,2015,10,1,100,7,81,,4000,1,11,2015,,,,2,
4,1,108,2,904,10110,1,1,"PUMPKIN SEED",2193,1,,11,2015,10,1,10,5,101,,2500,1,12,2015,,,,1,
4,1,108,2,904,10110,1,2,"BEANS",1010,1,,11,2015,23,3,5,20,13,,1600,1,12,2015,,,,1,
4,1,108,2,904,10110,1,3,"MAIZE",1080,1,,10,2015,57,3,10,2,141,,1000,1,11,2015,,,,1,
4,1,108,2,904,10110,1,4,"YAM",1120,1,,11,2015,18,3,15,18,81,,4000,1,12,2015,,,,1,
4,1,108,2,904,10110,1,5,"THRELEAVE YAM",1124,1,,11,2015,52,3,20,6,141,,3600,1,12,2015,,,,1,
4,1,108,2,904,10110,1,6,"CASSAVA",1020,1,,12,2015,79,1,36,4,141,,5000,1,1,2016,,,,1,
4,1,108,2,904,10110,1,7,"OIL PALM TREE",3180,1,,9,2015,13,3,5,30,101,,8000,1,2,2016,,,,1,
2,2,209,2,1040,20001,1,1,"BEANS",1010,1,,12,2015,1,6,100,3,132,,33000,1,12,2015,,,,4,5
2,2,209,2,1040,20001,2,1,"GUINEA CORN",1070,1,,12,2015,1,6,100,4,132,,24000,1,12,2015,,,,4,5
2,2,209,2,1040,20001,3,1,"RICE",1110,1,,10,2015,2,6,100,16,132,,64000,1,10,2015,,,,4,5
2,2,209,2,1040,20001,4,1,"RICE",1110,1,,10,2015,2,6,100,24,132,,96000,1,10,2015,,,,4,5
2,2,209,2,1040,20002,1,1,"MAIZE",1080,1,,9,2015,1,5,100,4,132,,20000,1,9,2015,,,,2,3
2,2,209,2,1040,20002,2,1,"RICE",1110,1,,12,2015,1,5,100,20,132,,60000,1,12,2015,,,,2,3
2,2,209,2,1040,20002,3,1,"SOYA BEANS",2220,1,,10,2015,1,5,100,2,132,,6000,1,10,2015,,,,2,3
2,2,209,2,1040,20002,4,1,"GUINEA CORN",1070,1,,11,2015,2,6,100,7,132,,5000,1,11,2015,,,,2,3
2,34,3401,2,0,20003,1,1,"BEANS",1010,1,,10,2015,1,5,100,2,132,,14000,1,10,2015,,,,6,
2,34,3401,2,0,20003,2,1,"MAIZE",1080,1,,9,2015,1,5,100,5,132,,15000,1,9,2015,,,,6,
2,34,3401,2,0,20003,2,2,"BEANS",1010,1,,10,2015,1,5,100,1,132,,7000,1,10,2015,,,,6,
2,34,3401,2,0,20003,2,3,"GROUNDNUT",1060,1,,9,2015,1,5,100,2,132,,8000,1,9,2015,,,,6,
2,34,3401,2,0,20003,2,4,"GUINEA CORN",1070,1,,11,2015,1,5,100,1,132,,3000,1,11,2015,,,,6,
2,2,209,2,0,20004,1,1,"SOYA BEANS",2220,1,,12,2015,3,6,100,8,132,,88000,1,12,2015,,,,1,5
2,2,209,2,0,20004,2,1,"GUINEA CORN",1070,1,,11,2015,3,6,100,24,132,,20000,1,12,2015,,,,1,5
2,2,209,2,1040,20005,1,1,"BEANS",1010,1,,11,2015,1,6,100,1,132,,10000,1,11,2015,,,,4,2
2,2,209,2,1040,20005,2,1,"MILLET",1100,1,,11,2015,1,6,100,2,132,,10000,1,11,2015,,,,4,2
2,2,209,2,1040,20005,3,1,"RICE",1110,1,,11,2015,1,6,100,3,132,,18000,1,11,2015,,,,4,2
2,2,209,2,1040,20005,4,1,"RICE",1110,1,,11,2015,1,6,100,4,132,,24000,1,11,2015,,,,4,2
2,2,209,2,1040,20006,1,1,"BEANS",1010,1,,11,2015,1,5,100,3,131,,31500,1,11,2015,,,,3,4
2,2,209,2,1040,20006,2,1,"RICE",1110,1,,11,2015,2.5,5,100,18,131,,64400,1,11,2015,,,,3,4
2,2,209,2,1040,20006,3,1,"MAIZE",1080,1,,9,2015,85,2,100,15,131,,90000,1,9,2015,,,,3,4
2,2,209,2,1040,20006,4,1,"MAIZE",1080,1,,9,2015,85,2,100,15,131,,90000,1,9,2015,,,,3,4
2,2,209,2,1040,20006,4,2,"GUINEA CORN",1070,1,,11,2015,1,5,100,30,161,,18000,1,11,2015,,,,3,4
2,2,209,2,1040,20007,1,1,"MAIZE",1080,1,,10,2015,1,5,100,5,132,,25000,1,11,2015,,,,1,2
2,2,209,2,1040,20007,1,2,"RICE",1110,1,,11,2015,2,5,100,12,132,,48000,1,12,2015,,,,1,2
2,2,209,2,1040,20007,2,1,"RICE",1110,1,,11,2015,1,5,100,3,132,,15000,1,12,2015,,,,1,2
2,2,209,2,1040,20007,2,2,"SOYA BEANS",2220,1,,12,2015,2,5,100,2,132,,22000,1,12,2015,,,,1,2
2,2,209,2,1040,20007,3,1,"GUINEA CORN",1070,1,,11,2015,1,5,100,4,132,,20000,1,11,2015,,,,1,2
2,2,209,2,1040,20007,4,1,"BEANS",1010,1,,11,2015,2,5,100,2,132,,22000,1,11,2015,,,,1,2
2,2,209,2,1040,20007,5,1,"MAIZE",1080,1,,9,2015,2,5,100,7,132,,35000,1,10,2015,,,,1,2
2,2,209,2,1040,20007,6,1,"GUINEA CORN",1070,1,,12,2015,4,5,100,12,132,,60000,1,12,2015,,,,1,2
2,2,209,2,1040,20008,1,1,"MAIZE",1080,1,,9,2015,3,5,100,8,132,,40000,1,10,2015,,,,1,2
2,2,209,2,1040,20008,2,1,"G/CORN",1070,1,,11,2015,4,5,100,7,132,,35000,1,12,2015,,,,1,2
2,2,209,2,1040,20008,3,1,"RICE",1110,1,,11,2015,5,5,100,16,132,,80000,1,12,2015,,,,1,2
2,2,209,2,1040,20009,1,1,"BEANS /GUINEA CORN",1010,1,,11,2015,2,5,100,10,131,,80000,1,12,2015,,,,1,2
2,2,209,2,1040,20009,2,1,"GUINEA CORN",1070,1,,11,2015,1,5,100,5,131,,25000,1,12,2015,,,,1,2
2,2,209,2,1040,20010,1,1,"MAIZE",1080,1,,10,2015,2,5,100,14,132,,70000,1,11,2015,,,,3,6
2,2,209,2,1040,20010,2,1,"G/CORN",1070,1,,11,2015,1,6,100,12,132,,60000,1,11,2015,,,,3,6
2,2,209,2,1040,20010,2,2,"BEANS",1010,1,,11,2015,2,5,100,7,132,,77000,1,12,2015,,,,3,6
2,2,209,2,1040,20010,3,1,"RICE",1110,1,,11,2015,1,6,100,11,132,,44000,1,12,2015,,,,3,6
2,2,209,2,1040,20010,4,1,"SOYA BEANS",2220,1,,12,2015,1,6,100,4,132,,24000,1,12,2015,,,,3,6
2,34,3416,2,0,20011,1,1,"GUINEA CORN",1070,1,,12,2015,1,6,100,2,132,,12000,1,12,2015,,,,1,
2,34,3416,2,0,20011,2,1,"BEANS",1010,1,,11,2015,1,6,100,2,132,,20000,1,12,2015,,,,1,
2,34,3416,2,0,20011,3,1,"BAMBARA NUT",2020,1,,10,2015,1,6,100,3,132,,21000,1,11,2015,,,,1,
2,34,3416,2,0,20011,4,1,"GROUND NUT",1060,1,,11,2015,1,6,100,2,132,,14000,1,11,2015,,,,1,
2,34,3416,2,0,20011,5,1,"RICE",1110,1,,12,2015,1,6,100,6,132,,21000,1,12,2015,,,,1,
2,2,221,2,18,20012,1,1,"MAIZE",1080,1,,9,2015,3,6,100,11,132,,55000,1,11,2015,,,,1,3
2,2,221,2,18,20012,2,1,"GUINEA CORN",1070,1,,9,2015,4,6,100,10,132,,5000,1,11,2015,,,,1,3
2,2,221,2,18,20012,3,1,"MAIZE",1080,1,,9,2015,3,6,100,19,132,,95000,1,10,2015,,,,1,3
2,2,221,2,18,20012,4,1,"MILLET",1100,1,,9,2015,2,6,100,5,132,,35000,1,10,2015,,,,1,3
2,2,221,2,18,20013,1,1,"MAIZE",1080,1,,11,2015,1,6,100,8,132,,60000,1,12,2015,,,,1,
2,2,221,2,18,20013,2,1,"PEPER",2140,1,,9,2015,1,6,100,40,142,,100000,1,12,2015,,,,1,
2,2,221,2,18,20013,3,1,"BEANS",1010,1,,11,2015,1,6,100,2,132,,26000,1,12,2015,,,,1,
2,2,221,2,18,20014,1,1,"MAIZE",1080,1,,9,2015,1,6,100,7,132,,49000,1,10,2015,,,,1,
2,2,221,2,18,20014,2,1,"COTTON",1050,1,,11,2015,1,6,100,9,132,,50000,1,12,2015,,,,1,
2,2,221,2,18,20014,3,1,"MAIZE",1080,1,,10,2015,1,6,100,6,132,,36000,1,11,2015,,,,1,
2,2,221,2,18,20015,1,1,"G/CORN",1070,1,,12,2015,3,5,100,10,132,,5000,1,12,2015,,,,1,
2,2,221,2,18,20015,2,1,"COTTON",1050,1,,12,2015,4,5,100,400,132,,8000,1,12,2015,,,,1,
2,2,221,2,18,20015,3,1,"COTTON",1050,1,,12,2015,3,5,100,300,132,,6000,1,12,2015,,,,1,
2,2,221,2,18,20016,1,1,"MAIZE",1080,1,,9,2015,4,6,100,9,132,,45000,1,9,2015,,,,1,3
2,2,221,2,18,20016,2,1,"GUINEA CORN",1070,1,,11,2015,6,5,100,8,132,,4000,1,11,2015,,,,1,3
2,2,221,2,18,20016,3,1,"MAIZE",1080,1,,9,2015,2,6,100,4,132,,20000,1,9,2015,,,,1,3
2,2,221,2,18,20017,1,1,"MAIZE",1080,1,,11,2015,5,5,100,13,132,,65000,1,12,2015,,,,1,2
2,2,221,2,18,20017,2,1,"RICE",1110,1,,11,2015,3,5,100,8,132,,30400,1,12,2015,,,,1,2
2,2,221,2,18,20017,3,1,"GUINEA CORN",1070,1,,12,2015,1.5,5,100,3,132,,15000,1,12,2015,,,,1,2
2,2,221,2,18,20018,1,1,"GUINEA CORN",1070,1,,11,2015,2,6,100,15,132,,90000,1,11,2015,,,,1,
2,2,221,2,18,20018,2,1,"RICE",1110,1,,11,2015,2,6,100,8,132,,40000,1,11,2015,,,,1,
2,2,221,2,18,20018,3,1,"COTTON",1050,1,,12,2015,2,6,100,770,1,,77000,1,12,2015,,,,1,
2,2,221,2,18,20019,1,1,"MAIZE",1080,1,,10,2015,1,6,100,30,132,,210000,1,10,2015,,,,1,
2,2,221,2,18,20019,2,1,"GUINEA CORN",1070,1,,10,2015,1,5,100,14,132,,70000,1,10,2015,,,,1,
2,2,221,2,18,20019,3,1,"COTTON",1050,2,9,,,,,,,,,,,,,,,,,
2,2,221,2,18,20020,1,1,"COTTON",1053,1,,11,2015,2,5,100,50,132,,20000,1,1,2016,,,,3,
2,2,221,2,18,20020,1,2,"GUINEA CORN",1070,1,,12,2015,1,5,100,10,132,,10000,1,1,2016,,,,4,
2,2,221,2,18,20020,2,1,"MAIZE",1080,1,,9,2015,500,2,100,11,132,,24000,1,1,2016,,,,5,
2,2,221,2,18,20020,3,1,"MAIZE",1080,1,,9,2015,300,2,100,11,132,,24000,1,1,2016,,,,6,
2,2,221,2,18,20020,4,1,"MAIZE",1080,1,,9,2015,300,2,100,11,132,,15000,1,1,2016,,,,6,
2,2,221,2,18,20020,4,2,"BEANS",1010,1,,12,2015,585,2,100,14,132,,80000,1,1,2016,,,,2,
2,2,201,2,60,20021,1,1,"GUINEA CORN",1070,1,,11,2015,1,5,100,2,132,,10000,1,12,2015,,,,2,
2,2,201,2,60,20021,1,2,"MILLET",1100,1,,12,2015,1,5,100,3,132,,12000,1,12,2015,,,,2,
2,2,201,2,60,20021,2,1,"GUINEA CORN",1070,1,,12,2015,1,6,100,3,132,,10000,1,12,2015,,,,3,
2,2,201,2,60,20021,2,2,"MILLET",1100,1,,12,2015,1,5,100,4,132,,16000,1,12,2015,,,,3,
2,2,201,2,60,20021,3,1,"GUINEA CORN",1070,1,,11,2015,1,6,100,2,132,,10000,1,12,2015,,,,4,
2,2,201,2,60,20021,3,2,"MILLET",1100,1,,11,2015,1,5,100,3,132,,12000,1,12,2015,,,,4,
2,2,201,2,60,20022,1,1,"MAIZE",1080,1,,8,2015,2,5,100,2,132,,12000,1,12,2015,,,,1,2
2,2,201,2,60,20022,1,2,"GUINEA CORN",1070,1,,11,2015,2,5,100,18,132,,108000,1,12,2015,,,,1,2
2,2,201,2,60,20023,1,1,"MAIZE",1080,1,,9,2015,4,6,100,10,132,,50000,1,10,2015,,,,1,2
2,2,201,2,60,20023,2,1,"MILLET",1100,1,,9,2015,4,6,100,8,132,,45000,1,10,2015,,,,1,2
2,2,201,2,60,20023,3,1,"BEANS",1010,1,,9,2015,3,6,100,4,132,,40000,1,10,2015,,,,1,2
2,2,201,2,60,20023,4,1,"G.CORN",1070,1,,9,2015,2,6,100,3,132,,15000,1,10,2015,,,,1,2
2,2,201,2,60,20024,1,1,"BEANS",1010,1,,11,2015,2,6,100,7,132,,56000,1,11,2015,,,,1,
2,2,201,2,60,20024,2,1,"GUINEA CORN",1070,1,,12,2015,3,6,100,8,132,,40000,1,12,2015,,,,1,
2,2,201,2,60,20024,2,2,"MILLET",1100,1,,10,2015,3,6,100,3,132,,18000,1,10,2015,,,,1,
2,2,201,2,60,20025,1,1,"BEANS",1010,1,,11,2015,2,6,100,4,132,,22000,1,12,2015,,,,1,
2,2,201,2,60,20025,1,2,"G.CORN",1070,1,,12,2015,2,6,100,12,132,,60000,1,12,2015,,,,1,
2,2,201,2,60,20025,1,3,"MAIZE",1080,2,1,,,,,,,,,,,,,,,,,
