"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","ag1","ag2","ag3","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22a_os","saq22b","saq22b_os"
2,2,203,2,1224,20044,1102,3,1,2,1,2,1,4,1,"03032016",3,3,2016,14,30,17,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,203,2,1224,20045,1102,12,1,2,1,2,1,5,1,"03032016",3,3,2016,11,16,14,21,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,203,2,1224,20046,1102,1,1,2,1,2,1,4,1,"03032016",3,3,2016,18,9,20,12,8,,"04032016",4,3,2016,6,25,9,30,7,,,,,,,,,,,,2,1,,1,
2,2,203,2,1224,20047,1102,16,1,3,1,2,1,3,1,"03032016",3,3,2016,6,11,8,39,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,203,2,1224,20048,1102,14,1,2,1,2,1,2,1,"04032016",4,3,2016,7,31,8,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,203,2,1224,20049,1102,5,1,3,1,2,1,5,1,"04032016",4,3,2016,8,12,13,3,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,203,2,1224,20050,1102,10,1,2,1,2,1,5,1,"03032016",3,3,2016,14,52,17,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20051,1206,16,1,3,1,2,1,3,1,"05032016",5,3,2016,6,24,10,50,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
2,2,212,2,956,20052,1206,15,1,2,1,2,1,3,1,"06032016",6,3,2016,6,30,10,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20053,1206,9,1,2,1,2,1,5,1,"05032016",5,3,2016,9,40,11,53,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20054,1206,18,1,2,1,2,1,2,1,"05032016",5,3,2016,9,12,12,31,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20055,1206,9,1,2,1,2,1,2,1,"06032016",6,3,2016,8,10,13,2,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20056,1206,13,1,2,1,2,1,4,1,"06032016",6,3,2016,14,8,16,54,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20057,1206,3,1,2,1,2,1,5,1,"06032016",6,3,2016,12,15,14,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20058,1206,5,1,2,1,2,1,3,1,"06032016",6,3,2016,10,37,13,50,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20059,1206,1,1,3,1,2,1,2,1,"05032016",5,3,2016,12,50,16,23,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,212,2,956,20060,1206,11,1,2,1,2,1,4,1,"05032016",5,3,2016,12,10,13,52,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20061,1405,13,1,2,1,2,1,3,1,"17032016",17,3,2016,6,24,11,54,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20062,1405,21,1,2,1,2,1,3,1,"17032016",17,3,2016,10,35,12,17,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20063,1405,18,1,2,1,2,1,4,1,"17032016",17,3,2016,10,48,14,42,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20064,1405,10,1,2,1,2,1,2,1,"17032016",17,3,2016,9,11,13,16,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20065,1405,26,1,2,1,2,1,2,1,"17032016",17,3,2016,9,28,13,37,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20066,1405,31,1,2,1,2,1,2,1,"17032016",17,3,2016,13,39,17,47,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
6,24,2404,1,0,20067,0,0,1,1,2,2,2,3,2,"08032016",8,3,2016,11,5,14,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20068,1405,3,1,2,1,2,1,4,1,"17032016",17,3,2016,9,40,12,29,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20069,1405,15,1,2,1,2,1,5,1,"17032016",17,3,2016,8,0,11,50,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,210,2,1300,20070,1405,25,1,2,1,2,1,5,1,"17032016",17,3,2016,10,3,13,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20071,1107,21,1,3,2,2,2,3,1,"15032016",15,3,2016,6,8,8,51,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20072,1107,64,1,3,1,1,1,2,1,"15032016",15,3,2016,9,25,14,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20073,1107,26,1,1,2,2,2,2,1,"15032016",15,3,2016,10,19,15,21,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20074,1107,58,1,3,1,2,1,5,1,"15032016",15,3,2016,8,9,13,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20075,1107,54,1,3,2,2,2,3,1,"14032016",14,3,2016,9,0,16,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20076,1107,8,1,1,2,2,2,4,1,"14032016",14,3,2016,13,8,17,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20077,1107,40,1,2,1,2,1,4,1,"15032016",15,3,2016,7,19,12,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20078,1107,12,1,1,2,2,2,2,1,"14032016",14,3,2016,9,38,12,36,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,214,1,898,20080,1107,3,1,1,2,2,2,5,1,"14032016",14,3,2016,9,16,11,32,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20081,1407,4,1,2,1,2,1,3,1,"16032016",16,3,2016,9,36,13,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20082,1407,28,1,2,1,2,1,5,1,"16032016",16,3,2016,9,11,13,27,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20083,1407,15,1,2,1,2,1,4,1,"17032016",17,3,2016,8,0,10,30,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20084,1407,12,1,1,2,2,2,5,1,"17032016",17,3,2016,8,21,11,48,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20085,1407,6,1,3,1,2,1,2,1,"16032016",16,3,2016,12,51,15,7,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20086,1407,17,1,3,1,2,1,4,1,"16032016",16,3,2016,13,1,17,29,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20087,1407,1,1,4,2,1,1,2,1,"16032016",16,3,2016,9,32,14,41,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20088,1407,31,1,2,1,2,1,5,1,"17032016",17,3,2016,9,3,13,11,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20089,1407,23,1,2,1,2,1,3,1,"16032016",16,3,2016,12,8,15,52,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,215,1,8,20090,1407,26,1,2,1,2,1,3,1,"17032016",17,3,2016,18,6,20,41,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20091,1304,1,1,3,1,2,1,4,1,"20032016",20,3,2016,8,40,11,57,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20092,1304,5,1,2,1,2,1,5,1,"20032016",20,3,2016,12,32,15,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20093,1304,10,1,2,1,2,1,4,1,"20032016",20,3,2016,15,51,18,43,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20094,1304,6,1,2,1,2,1,3,1,"20032016",20,3,2016,8,14,11,47,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20095,1304,2,1,2,1,2,1,2,1,"20032016",20,3,2016,9,18,13,45,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20096,1304,11,1,2,1,2,1,3,1,"20032016",20,3,2016,15,48,18,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20097,1304,12,1,2,1,2,1,3,1,"20032016",20,3,2016,12,1,15,26,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20098,1304,9,1,2,1,2,1,4,1,"20032016",20,3,2016,12,3,15,32,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20099,1304,9,1,2,1,2,1,5,1,"20032016",20,3,2016,8,49,12,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,207,2,1302,20100,1304,4,1,3,1,2,1,2,1,"20032016",20,3,2016,18,21,19,1,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20101,1303,28,1,2,1,2,1,3,1,"22032016",22,3,2016,6,16,9,42,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20102,1303,19,1,3,1,2,1,5,1,"22032016",22,3,2016,8,3,11,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20103,1303,30,1,2,1,2,1,4,1,"22032016",22,3,2016,10,5,13,45,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20104,1303,6,1,2,1,2,1,2,1,"22032016",22,3,2016,15,52,19,9,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20105,1303,26,1,2,2,1,1,2,1,"22032016",22,3,2016,12,28,15,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20106,1303,21,1,2,1,2,1,5,1,"22032016",22,3,2016,15,12,18,27,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20107,1303,12,1,2,1,2,1,2,1,"22032016",22,3,2016,8,11,12,16,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20108,1303,8,1,2,1,2,1,5,1,"22032016",22,3,2016,11,47,14,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,205,2,712,20110,1303,15,1,2,1,2,1,4,1,"22032016",22,3,2016,14,2,16,32,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20111,1209,44,1,2,1,2,1,2,1,"09032016",9,3,2016,10,36,12,35,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20112,1209,19,1,2,1,2,1,2,1,"10032016",10,3,2016,13,8,14,37,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20113,1209,28,1,2,1,2,1,3,1,"10032016",10,3,2016,8,0,12,0,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
2,2,218,2,1592,20114,1209,12,1,2,1,2,1,5,1,"10032016",10,3,2016,13,10,16,55,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20115,1209,15,1,2,1,2,1,4,1,"09032016",9,3,2016,14,5,18,49,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20116,1209,1,1,2,1,2,1,4,1,"10032016",10,3,2016,7,1,11,38,1,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20117,1209,41,1,2,1,2,1,3,1,"09032016",9,3,2016,13,6,16,44,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20118,1209,30,1,2,1,2,1,4,1,"09032016",9,3,2016,10,1,13,48,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20119,1209,33,1,2,1,2,1,5,1,"09032016",9,3,2016,13,42,17,37,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
2,2,218,2,1592,20120,1209,26,1,2,1,2,1,5,1,"09032016",9,3,2016,9,14,13,1,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30001,1510,1,1,2,1,2,1,5,1,"23022016",23,2,2016,10,8,14,53,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30002,1510,5,1,2,1,2,1,2,1,"22022016",22,2,2016,14,46,18,30,6,,"23022016",23,2,2016,14,40,18,45,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30003,1510,7,1,1,2,2,2,4,1,"22022016",22,2,2016,11,2,12,32,6,,"23022016",23,2,2016,8,59,11,0,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30004,1510,2,1,1,2,2,2,3,1,"22022016",22,2,2016,8,30,12,0,9,,"23022016",23,2,2016,8,40,12,0,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30005,1510,13,1,1,2,2,2,3,1,"22022016",22,2,2016,12,25,16,20,10,,"23022016",23,2,2016,12,20,16,15,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30006,1510,15,1,1,2,2,2,5,1,"22022016",22,2,2016,16,11,18,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30007,1510,16,1,1,2,2,2,2,1,"22022016",22,2,2016,10,43,11,23,2,,"23022016",23,2,2016,11,6,14,6,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30008,1510,18,1,1,2,2,2,2,1,"22022016",22,2,2016,9,52,10,25,4,,"22022016",22,2,2016,11,13,14,15,13,,"23022016",23,2,2016,9,6,10,59,16,,2,1,,1,
5,3,331,1,2322,30009,1510,22,1,1,2,2,2,4,1,"22022016",22,2,2016,8,43,10,24,9,,"22022016",22,2,2016,14,43,17,31,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,2322,30010,1510,24,1,1,2,2,2,5,1,"22022016",22,2,2016,19,7,20,5,4,,"23022016",23,2,2016,8,24,10,54,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30011,1110,1,1,2,1,2,1,4,1,"24022016",24,2,2016,8,35,10,6,4,,"25022016",25,2,2016,9,39,14,8,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30012,1110,3,1,2,1,2,1,5,1,"24022016",24,2,2016,11,22,16,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30013,1110,6,1,1,2,2,2,3,1,"24022016",24,2,2016,15,15,18,20,10,,"25022016",25,2,2016,15,10,18,15,16,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30015,1110,11,1,1,2,2,2,2,1,"24022016",24,2,2016,9,58,15,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30016,1110,28,1,1,2,2,2,2,1,"25022016",25,2,2016,9,50,16,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30017,1110,31,1,1,2,2,2,5,1,"25022016",25,2,2016,10,21,17,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30018,1110,33,1,1,2,2,2,3,1,"24022016",24,2,2016,11,55,15,3,16,,"25022016",25,2,2016,12,0,15,0,3,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30019,1110,2,1,1,2,2,2,3,1,"24022016",24,2,2016,8,10,11,35,16,,"25022016",25,2,2016,8,15,11,45,,,,,,,,,,,,,2,1,,1,
5,3,331,1,516,30020,1110,39,1,2,1,2,1,4,1,"24022016",24,2,2016,11,23,13,16,6,,"25022016",25,2,2016,15,0,18,9,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30021,1406,1,1,2,1,2,1,5,1,"26022016",26,2,2016,14,18,17,22,5,,"27022016",27,2,2016,10,26,15,42,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30022,1406,4,1,2,1,2,1,4,1,"26022016",26,2,2016,8,30,9,38,6,,"27022016",27,2,2016,9,10,12,32,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30023,1406,7,1,1,1,2,2,3,1,"26022016",26,2,2016,11,55,14,58,9,,"27022016",27,2,2016,12,55,15,30,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30024,1406,11,1,2,2,2,2,3,1,"26022016",26,2,2016,15,20,18,30,9,,"27022016",27,2,2016,15,50,18,53,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30025,1406,13,1,1,2,2,2,3,1,"26022016",26,2,2016,8,30,11,42,8,,"27022016",27,2,2016,10,30,12,45,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30026,1406,19,1,2,1,2,1,4,1,"26022016",26,2,2016,14,0,16,39,11,,"27022016",27,2,2016,13,15,14,2,16,,"27022016",27,2,2016,12,8,16,43,16,,2,1,,1,
5,3,316,2,874,30027,1406,33,1,1,2,2,2,5,1,"26022016",26,2,2016,9,40,13,17,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30028,1406,36,1,1,2,2,2,2,1,"26022016",26,2,2016,9,15,13,58,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,316,2,0,30029,0,0,1,1,2,2,2,2,1,"26022016",26,2,2016,14,21,16,32,9,,"27022016",27,2,2016,12,36,15,3,16,,,,,,,,,,,,2,1,,1,
5,3,316,2,874,30030,1406,42,1,1,2,2,2,4,1,"26022016",26,2,2016,10,20,13,24,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30031,1103,17,1,1,2,2,2,3,1,"03032016",3,3,2016,8,20,10,45,8,,"04032016",4,3,2016,8,5,10,50,15,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30032,1103,35,1,2,1,2,1,3,1,"03032016",3,3,2016,10,55,13,50,8,,"04032016",4,3,2016,10,58,13,57,16,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30033,1103,41,1,2,1,2,1,3,1,"03032016",3,3,2016,14,12,17,32,9,,"04032016",4,3,2016,14,10,17,50,16,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30034,1103,53,1,2,1,2,1,5,1,"04032016",4,3,2016,12,18,17,38,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30035,1103,59,1,2,1,2,1,5,1,"03032016",3,3,2016,14,23,19,24,10,,"04032016",4,3,2016,9,29,11,36,16,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30036,1103,65,1,2,1,2,1,5,1,"03032016",3,3,2016,9,18,13,54,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30037,1103,71,1,1,2,2,2,2,1,"03032016",3,3,2016,9,33,13,26,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30038,1103,77,1,1,2,2,2,2,1,"03032016",3,3,2016,13,35,18,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30039,1103,83,1,2,1,2,1,4,1,"03032016",3,3,2016,15,26,17,54,5,,"04032016",4,3,2016,10,14,13,0,16,,,,,,,,,,,,2,1,,1,
5,3,309,2,478,30040,1103,89,1,2,1,2,1,4,1,"03032016",3,3,2016,9,31,14,6,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30041,1403,1,1,1,2,2,2,2,1,"14032016",14,3,2016,10,34,14,59,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30042,1403,2,1,1,2,2,2,4,1,"13032016",13,3,2016,13,0,17,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30043,1403,3,1,2,1,2,1,3,1,"13032016",13,3,2016,13,10,15,40,9,,"14032016",14,3,2016,10,8,13,35,9,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30044,1403,4,1,1,2,2,2,3,1,"15032016",15,3,2016,9,38,14,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30045,1403,5,1,2,1,2,1,5,1,"13032016",13,3,2016,13,17,15,23,6,,"14032016",14,3,2016,12,26,16,30,16,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30046,1403,6,1,1,2,2,2,3,1,"13032016",13,3,2016,15,50,17,30,3,,"14032016",14,3,2016,14,47,16,33,15,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30047,1403,7,1,2,1,2,1,2,1,"13032016",13,3,2016,13,53,17,49,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30048,1403,8,1,2,1,2,1,5,1,"14032016",14,3,2016,10,58,12,15,3,,"15032016",15,3,2016,11,21,15,28,16,,,,,,,,,,,,2,1,,1,
5,3,307,1,634,30049,1403,9,1,2,1,2,1,5,1,"13032016",13,3,2016,16,21,18,13,6,,"15032016",15,3,2016,15,32,18,3,16,,,,,,,,,,,,2,1,,1,
5,3,307,2,0,30050,0,0,1,1,2,2,2,3,1,"22032016",22,3,2016,11,15,14,42,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30051,1007,15,1,2,1,2,1,4,1,"05032016",5,3,2016,12,28,16,35,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30052,1007,20,1,2,1,2,1,4,1,"05032016",5,3,2016,17,0,18,30,4,,"06032016",6,3,2016,14,15,17,33,16,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30053,1007,25,1,1,2,2,2,3,1,"05032016",5,3,2016,8,4,11,5,8,,"06032016",6,3,2016,12,30,14,50,16,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30054,1007,30,1,1,2,2,2,3,1,"05032016",5,3,2016,11,28,14,25,8,,"06032016",6,3,2016,15,10,17,50,16,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30055,1007,39,1,2,1,2,1,5,1,"05032016",5,3,2016,10,16,15,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30056,1007,44,1,2,1,2,1,5,1,"06032016",6,3,2016,15,28,20,28,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30057,1007,49,1,2,1,2,1,2,1,"05032016",5,3,2016,13,10,17,28,11,,"06032016",6,3,2016,13,0,14,30,16,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30058,1007,54,1,2,1,2,1,4,1,"05032016",5,3,2016,8,10,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30059,1007,59,1,2,1,2,1,2,1,"06032016",6,3,2016,14,35,18,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,321,2,364,30060,1007,68,1,2,1,2,1,2,1,"05032016",5,3,2016,9,26,12,49,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,3,329,2,696,30061,1310,4,1,1,2,2,2,3,1,"28022016",28,2,2016,12,45,14,50,8,,"29022016",29,2,2016,8,25,11,30,16,,,,,,,,,,,,1,1,,1,
5,3,329,2,696,30062,1310,9,1,2,1,2,1,3,1,"28022016",28,2,2016,15,10,17,45,8,,"29022016",29,2,2016,11,50,15,0,16,,,,,,,,,,,,1,1,,1,
5,3,329,2,696,30063,1310,15,1,1,2,2,2,2,1,"29022016",29,2,2016,8,25,12,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,309,1,0,30064,0,0,1,1,2,2,2,2,1,"04032016",4,3,2016,9,31,13,47,15,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,3,329,2,696,30065,1310,25,1,1,2,2,2,2,1,"28022016",28,2,2016,12,15,16,25,9,,"29022016",29,2,2016,9,10,12,5,15,,,,,,,,,,,,1,1,,1,
5,3,329,2,696,30066,1310,31,1,2,1,2,1,2,1,"28022016",28,2,2016,14,3,18,3,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,3,329,2,696,30067,1310,36,1,2,1,2,1,5,1,"28022016",28,2,2016,14,15,18,24,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,329,2,696,30069,1310,47,1,2,1,2,1,4,1,"28022016",28,2,2016,14,8,18,29,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,329,2,696,30070,1310,59,1,2,1,2,1,4,1,"29022016",29,2,2016,8,47,14,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30071,1308,6,1,2,1,2,1,4,1,"01032016",1,3,2016,16,4,18,0,5,,"02032016",2,3,2016,10,16,13,4,16,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30072,1308,11,1,2,1,2,1,5,1,"01032016",1,3,2016,17,28,18,4,5,,"02032016",2,3,2016,10,21,14,14,16,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30073,1308,31,1,1,2,2,2,2,1,"01032016",1,3,2016,10,30,13,59,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30074,1308,36,1,2,1,2,1,4,1,"01032016",1,3,2016,9,40,14,6,16,,,,,,,,,,,,,,,,,,,,,,1,1,,1,
5,3,323,2,580,30075,1308,42,1,2,1,2,1,5,1,"01032016",1,3,2016,10,20,16,18,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30076,1308,47,1,2,1,2,1,3,1,"01032016",1,3,2016,11,28,14,50,8,,"02032016",2,3,2016,15,10,17,40,16,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30077,1308,52,1,2,1,1,1,2,1,"02032016",2,3,2016,9,1,16,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,325,1,0,30078,0,0,1,1,2,2,2,2,1,"27042016",27,4,2016,11,40,13,0,9,,"28042016",28,4,2016,9,55,12,10,7,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30079,1308,67,1,1,2,2,2,5,1,"02032016",2,3,2016,16,21,19,29,15,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,323,2,580,30080,1308,72,1,1,2,2,2,3,1,"01032016",1,3,2016,8,0,11,5,8,,"02032016",2,3,2016,8,25,11,20,16,,,,,,,,,,,,2,1,,1,
5,3,318,2,1136,30081,1106,4,1,2,1,2,1,4,1,"21032016",21,3,2016,9,42,15,15,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
5,3,318,2,1136,30084,1106,17,1,2,1,2,1,3,1,"21032016",21,3,2016,14,40,17,55,9,,"22032016",22,3,2016,14,25,17,30,16,,,,,,,,,,,,2,1,,1,
5,3,318,2,1136,30085,1106,20,1,2,1,1,1,2,1,"22032016",22,3,2016,11,40,14,1,9,,"22032016",22,3,2016,15,2,18,25,16,,,,,,,,,,,,2,1,,1,
5,3,318,2,1136,30086,1106,27,1,2,1,2,1,5,1,"21032016",21,3,2016,11,14,15,39,16,,,,,,,,,,,,,,,,,,,,,,2,1,,1,
