"zone","state","sector","lga","ea","hhid","plotid","dist_household","srtmslp_nga","srtm_nga","twi_nga"
5,3,2,323,580,30072,2,0,2.4,51,13
5,3,2,323,580,30074,1,1.3,0.7,47,14
5,3,2,323,580,30074,2,1.3,0.8,47,14
5,3,2,323,580,30074,3,1.3,1.1,47,14
5,3,2,323,580,30074,4,1.3,0.7,47,15
5,3,2,323,580,30074,5,1.2,0.3,46,24
5,3,2,323,580,30074,6,1.2,0.3,46,25
5,3,2,323,580,30075,1,0.2,1.6,51,14
5,3,2,323,580,30075,2,0.1,1.6,51,13
5,3,2,323,580,30076,1,,,,
5,3,2,323,580,30076,2,,,,
5,3,2,323,580,30077,1,0,0.8,53,14
5,3,2,323,580,30077,2,1.8,0.5,46,28
5,3,2,323,580,30077,3,1.8,0.2,46,30
5,3,2,323,580,30077,4,,,,
5,3,2,323,580,30077,5,1.2,0.8,48,16
5,3,2,323,580,30077,6,1.2,0.9,49,16
5,3,2,323,580,30077,7,1.7,4,47,12
5,3,2,318,1136,30081,1,1,3.2,19,13
5,3,2,318,1136,30081,2,1,3,20,13
5,3,2,318,1136,30081,3,0.9,3.2,18,13
5,3,2,318,1136,30081,4,0.9,3,16,13
5,3,2,318,1136,30081,5,0.9,3.1,17,13
5,3,2,318,1136,30084,1,1.1,1.3,15,14
5,3,2,318,1136,30084,2,1,1.1,14,17
5,3,2,318,1136,30085,1,1.6,1.8,22,13
5,3,2,318,1136,30085,2,1.6,1.8,22,13
5,3,2,318,1136,30085,3,1.6,1.8,22,13
5,3,2,318,1136,30085,4,,,,
5,3,2,318,1136,30086,1,0.6,0.7,14,16
5,3,2,318,1136,30087,1,0.9,1.3,14,16
5,3,2,318,1136,30087,2,1.1,3.3,27,13
5,3,2,318,1136,30088,1,0,3.4,23,13
5,3,2,318,1136,30090,1,0.8,1.2,15,14
5,3,2,318,1136,30090,2,0.8,1.2,15,15
5,3,2,313,70,30091,1,0.7,1.8,32,14
5,3,2,313,70,30091,2,0.8,1.9,33,14
5,3,2,313,70,30093,1,0.3,1.2,30,15
5,3,2,313,70,30093,2,0.3,1.9,29,15
5,3,2,313,70,30093,3,0.2,2.5,30,14
5,3,2,313,70,30093,4,0.2,1.5,31,13
5,3,2,313,70,30093,5,0,2.1,31,14
5,3,2,313,70,30096,1,0.3,1.4,29,14
5,3,2,313,70,30096,2,0.7,1.1,30,14
5,3,2,313,70,30096,3,0.7,1.1,30,14
5,3,2,313,70,30096,4,0.7,1.1,30,14
5,3,2,313,70,30098,1,0.2,1.9,30,14
5,3,2,313,70,30099,1,0,1.5,31,13
5,3,2,313,70,30099,2,0.1,1.3,31,14
5,3,2,313,70,30100,1,0.1,1.4,31,14
5,3,2,313,70,30100,2,0.2,1.6,31,14
5,3,1,301,1198,30104,1,0,1.9,60,14
5,3,1,301,1198,30104,2,0,2.1,61,14
5,3,1,301,1198,30104,3,0.1,1.5,59,14
5,3,1,301,1198,30105,1,1,1.9,60,13
5,3,1,301,1198,30105,2,0.1,2.4,62,13
5,3,1,301,1198,30107,1,0.5,0.8,55,18
5,3,1,301,1198,30107,2,0.5,0.6,55,19
5,3,1,301,1198,30107,3,0.5,1.2,55,17
5,3,2,326,74,30111,1,0.6,2.8,48,14
5,3,2,326,74,30111,2,0.6,3.2,49,13
5,3,2,326,74,30111,3,0.5,2.8,48,14
5,3,2,326,74,30111,4,1.1,0.3,44,26
5,3,2,326,74,30113,1,0.4,1.1,44,21
5,3,2,326,74,30115,1,0,1.9,45,19
5,3,2,326,74,30115,2,0.1,2.1,45,19
5,3,2,326,74,30116,1,0,1.6,44,17
5,3,2,326,74,30117,1,0.3,0.8,44,19
5,3,2,326,74,30117,2,0.1,2,45,19
5,3,2,326,74,30118,1,0,2.3,44,16
5,3,2,326,74,30118,2,0.3,0.9,42,17
5,3,2,326,74,30119,1,0,2,43,20
5,3,2,326,74,30119,2,0,2.2,43,20
5,3,2,326,74,30119,3,0.5,3.7,48,13
5,3,2,326,74,30120,1,0,2.7,43,18
5,3,2,326,74,30120,2,0,2.7,43,19
5,3,2,305,1542,30121,1,0,3.4,72,14
5,3,2,305,1542,30121,2,0,2.6,71,14
5,3,2,305,1542,30122,1,0,1.8,71,14
5,3,2,305,1542,30122,2,0,2,71,14
5,3,2,305,1542,30123,1,0.1,1.1,71,16
5,3,2,305,1542,30123,2,0,1.2,69,18
5,3,2,305,1542,30123,3,0,1.2,70,18
5,3,2,305,1542,30124,1,0.3,3,72,14
5,3,2,305,1542,30125,1,,,,
5,3,2,305,1542,30125,2,0.1,3.4,71,13
5,3,2,305,1542,30125,3,0,2.8,71,14
5,3,2,305,1542,30128,1,0,1.7,74,15
5,3,2,305,1542,30128,2,0,1.6,74,15
5,3,2,305,1542,30128,3,0,1.9,73,15
5,3,2,312,20,30131,1,0,0.4,133,13
5,3,2,312,20,30131,2,0.2,10.9,128,12
5,3,2,312,20,30131,3,0.2,14.3,124,12
5,3,2,312,20,30131,4,0,0.4,133,13
5,3,2,312,20,30133,1,0.2,16.2,121,12
5,3,2,312,20,30133,2,0.1,15.6,122,12
5,3,2,312,20,30133,3,0.1,2.6,131,13
5,3,2,312,20,30134,1,0.4,5.4,118,13
5,3,2,312,20,30134,2,0.1,3.4,132,12
5,3,2,312,20,30134,3,0.1,4,131,12
5,3,2,312,20,30135,1,0.2,4.6,130,12
5,3,2,312,20,30137,1,0,3.6,122,12
5,3,2,312,20,30138,1,0.1,4.6,129,12
5,3,2,312,20,30138,2,0.3,2.5,132,13
5,3,2,312,20,30138,3,0.4,6.9,129,12
5,3,2,312,20,30139,1,0.1,4.2,130,12
5,3,2,312,20,30139,2,0.1,4.2,130,12
5,3,2,312,20,30140,1,0,12.4,122,12
5,3,2,312,20,30140,2,0.4,9.7,127,12
5,3,2,312,20,30140,3,0.4,9.5,124,12
5,3,2,305,4,30141,1,0,2.2,94,15
5,3,2,305,4,30141,2,0.2,2.5,93,15
5,3,2,305,4,30142,1,0.6,0.1,94,26
5,3,2,305,4,30142,2,0.6,0.7,94,18
5,3,2,305,4,30146,1,0,1.8,99,14
5,3,2,305,4,30146,2,0.2,1,96,14
5,3,2,305,4,30146,3,0.2,1.1,96,14
5,3,2,305,4,30147,1,0.3,0,94,36
5,3,2,305,4,30148,1,0,1.8,99,13
5,3,2,305,4,30148,2,0,1.8,99,13
5,3,2,305,4,30148,3,0,1.9,98,14
5,3,2,305,4,30149,1,0,1.7,96,13
5,3,2,305,4,30149,2,0,1.4,96,13
5,3,2,305,4,30149,3,0,1.3,96,14
5,3,2,305,4,30149,4,0.1,1.5,97,18
4,4,1,414,2176,40033,1,0,3.1,138,13
4,4,1,414,2176,40037,1,0,4.3,137,13
4,4,1,415,2108,40041,1,0,4.2,127,13
4,4,1,415,2108,40042,1,0,3.1,135,13
4,4,1,415,2108,40043,1,0,3.4,129,13
4,4,1,415,0,40044,1,0.2,5.9,123,13
4,4,1,415,2108,40045,1,0,5.8,124,13
4,4,1,415,2108,40046,1,0.1,1.8,131,13
4,4,1,415,2108,40047,1,0,5.1,124,13
4,4,1,415,2108,40049,1,0.2,5.8,112,14
4,4,2,413,1540,40052,1,,,,
4,4,2,413,1540,40054,1,0.3,3.6,176,14
4,4,2,413,1540,40054,2,0.7,4.5,177,15
4,4,2,413,1540,40055,1,0.1,9.7,161,14
4,4,2,413,1540,40055,2,0.1,9.4,160,13
4,4,2,413,1540,40056,1,0,4.8,168,13
4,4,2,413,1540,40056,2,,,,
4,4,2,413,1540,40058,1,0,6.8,169,13
4,4,2,413,1540,40058,2,,,,
4,4,2,413,1540,40058,3,,,,
4,4,2,413,1540,40060,1,,,,
4,4,2,413,1540,40060,2,,,,
4,4,2,413,1540,40060,3,0,5.3,168,13
4,4,2,413,1540,40060,4,,,,
4,4,2,405,722,40062,1,0,1.9,69,14
4,4,2,405,722,40063,1,0.3,0.7,67,14
4,4,2,405,722,40063,2,1.2,3.3,76,15
4,4,2,405,722,40064,1,0,1.8,69,13
4,4,2,405,722,40064,2,0,1.6,69,13
4,4,2,405,722,40065,1,0,1.7,70,14
4,4,2,405,722,40065,2,0,2.1,70,14
4,4,2,405,722,40066,1,0,2.1,71,14
4,4,2,405,722,40067,1,0,2.6,70,14
4,4,2,405,0,40068,1,14.6,2.6,70,14
4,4,2,405,722,40069,1,0.3,1.1,68,14
4,4,2,405,722,40069,2,0.2,1.6,70,14
4,4,2,405,722,40069,3,0.9,2.1,68,13
4,4,2,405,722,40069,4,0.4,0.6,68,23
4,4,2,405,722,40070,1,0,1.8,71,14
4,4,2,405,722,40070,2,2.7,5.1,105,13
4,4,2,405,484,40071,1,0,2.7,77,14
4,4,2,405,484,40071,2,0.1,3,77,14
4,4,2,405,484,40072,1,,,,
4,4,2,405,484,40072,2,,,,
4,4,2,405,484,40073,1,,,,
4,4,2,405,484,40073,2,,,,
4,4,2,405,484,40073,3,,,,
4,4,2,405,484,40074,1,0.7,1.7,63,16
4,4,2,405,484,40075,1,,,,
4,4,2,405,484,40075,2,,,,
4,4,2,405,484,40076,1,,,,
4,4,2,405,484,40076,2,,,,
4,4,2,405,484,40076,3,,,,
4,4,2,405,484,40077,1,,,,
4,4,2,405,484,40077,2,,,,
4,4,2,405,484,40077,3,,,,
4,4,2,405,484,40078,1,,,,
4,4,2,405,484,40080,1,,,,
4,4,2,405,484,40080,2,,,,
4,4,2,419,296,40081,1,0.2,2.3,97,14
4,4,2,419,296,40082,1,0.8,9.3,118,13
4,4,2,419,296,40084,1,0,2.8,120,13
4,4,2,419,296,40084,2,0,3.3,120,13
4,4,2,419,296,40085,1,0.3,5.5,102,13
4,4,2,419,296,40086,1,0,3.9,110,12
4,4,2,419,296,40086,2,0,3.1,110,13
4,4,2,419,296,40086,3,0.5,4.2,99,13
4,4,2,419,296,40086,4,0.1,6.1,107,12
4,4,2,419,296,40088,1,0.5,4.1,100,12
4,4,2,419,296,40088,2,0.4,4.7,99,13
4,4,2,419,296,40089,1,0.5,2.6,111,12
4,4,2,419,296,40089,2,0.4,2.4,94,16
4,4,2,419,296,40089,3,1.1,3.5,75,13
4,4,2,419,296,40089,4,,,,
4,4,2,419,296,40090,1,0.1,2.7,98,13
4,4,1,401,1460,40092,1,0,2.3,314,14
4,4,1,401,1460,40093,1,0,1.8,308,15
4,4,1,401,1460,40093,2,0,1.6,308,16
4,4,1,401,1460,40094,1,0.2,3.5,310,14
4,4,1,401,1460,40094,2,0.2,3.7,310,13
4,4,1,401,1460,40095,1,0,3,312,14
4,4,1,401,1460,40096,1,0.1,3.2,317,13
4,4,1,401,1460,40097,1,0,2.6,314,15
4,4,1,401,1460,40099,1,0.1,1.8,317,13
4,4,1,401,1460,40100,1,0.1,2.8,315,15
4,4,2,412,2592,40101,1,0.1,5,110,13
4,4,2,412,2592,40101,2,0,4.9,111,12
4,4,2,412,2592,40102,1,0,4.3,112,13
4,4,2,412,2592,40103,1,0,4,113,12
4,4,2,412,2592,40103,2,0,4.3,113,12
4,4,2,412,2592,40104,1,0.1,1.6,114,13
4,4,2,412,2592,40104,2,0.2,3.7,112,14
4,4,2,412,2592,40105,1,18.5,8.2,68,13
4,4,2,412,2592,40106,1,0.1,4.5,112,12
4,4,2,412,2592,40106,2,0,4.1,113,12
4,4,2,412,2592,40107,1,0,2,114,14
4,4,2,412,2592,40108,1,0,1.6,114,15
4,4,2,412,2592,40109,1,0.1,4.1,108,13
4,4,2,412,2592,40110,1,0,1.6,114,14
4,4,2,412,1606,40111,1,0.2,5.9,152,12
4,4,2,412,1606,40111,2,0.1,3.6,158,13
4,4,2,412,1606,40111,3,0.1,9.4,152,12
4,4,2,412,1606,40112,1,0,11.5,146,12
4,4,2,412,1606,40113,1,0.1,7.5,154,12
4,4,2,412,1606,40114,1,0,9.8,151,12
4,4,2,412,1606,40115,1,0.1,11,147,12
4,4,2,412,1606,40116,1,0,6.9,155,12
4,4,2,412,1606,40117,1,0,4.5,157,13
4,4,2,412,1606,40117,2,0,4,157,13
4,4,2,412,1606,40118,1,0.7,7.2,134,13
4,4,2,412,1606,40119,1,0.2,10.3,147,12
4,4,2,412,1606,40120,1,0.1,6.9,157,12
4,4,2,410,4036,40123,1,0,6.8,169,12
4,4,2,410,4036,40124,1,0,4.3,164,13
4,4,2,410,4036,40125,1,0,6.8,170,13
4,4,2,410,4036,40125,2,0,5.6,171,13
4,4,2,410,4036,40126,1,0,6.9,167,13
4,4,2,410,4036,40126,2,0,7.7,165,14
4,4,2,410,4036,40128,1,0.1,6.8,164,14
4,4,2,410,4036,40129,1,0,6.5,161,14
4,4,2,410,4036,40130,1,0.2,4.9,172,13
4,4,2,410,4036,40130,2,0,5.9,174,13
4,4,2,407,796,40131,1,,,,
4,4,2,407,796,40131,2,,,,
4,4,2,407,796,40133,1,,,,
4,4,2,407,796,40133,2,,,,
4,4,2,407,796,40133,3,,,,
4,4,2,407,796,40134,1,,,,
4,4,2,407,796,40134,2,,,,
4,4,2,407,796,40134,3,0.1,1.6,36,14
4,4,2,407,796,40135,1,,,,
4,4,2,407,796,40135,2,,,,
4,4,2,407,796,40135,3,,,,
4,4,2,407,796,40135,4,0.1,0.8,34,19
4,4,2,407,796,40135,5,0.1,1.7,35,14
4,4,2,407,796,40136,1,,,,
4,4,2,407,796,40136,2,0,2.3,36,14
4,4,2,407,796,40137,1,0,0.8,34,19
4,4,2,407,796,40137,2,0,0.8,34,19
4,4,2,407,796,40138,1,,,,
4,4,2,407,796,40138,2,,,,
4,4,2,407,796,40138,3,,,,
4,4,2,407,796,40138,4,0.1,1.5,36,13
4,4,2,407,796,40140,1,,,,
4,4,2,407,796,40140,2,0.4,1.8,36,15
4,4,1,410,3192,40141,1,0.5,4.5,170,15
4,4,1,410,3192,40141,2,,,,
4,4,1,410,3192,40141,3,0.1,1.8,176,14
4,4,1,410,3192,40142,1,0,1.7,176,14
4,4,1,410,3192,40142,2,,,,
4,4,1,410,3192,40142,3,0,2.4,177,13
4,4,1,410,3192,40142,4,0.2,2.6,179,13
4,4,1,410,3192,40143,1,0.3,2,178,14
4,4,1,410,3192,40143,2,0,1.2,176,14
4,4,1,410,3192,40144,1,0.4,2.6,178,13
4,4,1,410,3192,40144,2,0.3,3.1,178,13
4,4,1,410,3192,40144,3,,,,
4,4,1,410,3192,40144,4,,,,
4,4,1,410,3192,40146,1,0.1,2.7,174,14
4,4,1,410,3192,40146,2,0.1,2.5,174,14
4,4,1,410,3192,40146,3,,,,
4,4,1,410,3192,40147,1,0.2,1.8,175,14
4,4,1,410,3192,40147,2,,,,
4,4,1,410,3192,40147,3,,,,
4,4,1,410,3192,40147,4,,,,
4,4,1,410,3192,40148,1,0.3,3.7,176,13
4,4,1,410,3192,40149,1,0.2,3.7,176,13
4,4,1,410,3192,40149,2,,,,
4,4,1,410,3414,40151,1,0,3.5,168,16
4,4,1,410,3414,40151,2,0,3.6,169,16
4,4,1,410,3414,40152,1,0.2,6.2,170,12
4,4,1,410,3414,40152,2,,,,
4,4,1,410,3414,40153,1,0,3.9,167,15
4,4,1,410,3414,40154,1,0,5.1,172,14
4,4,1,410,0,40155,1,0,2.8,159,16
4,4,1,410,0,40155,2,,,,
4,4,1,410,0,40155,3,,,,
4,4,1,410,3414,40157,1,0.1,5.3,173,14
4,4,1,410,3414,40157,2,0.2,4.4,162,13
4,4,1,410,3414,40158,1,0,4.1,170,16
4,4,1,410,3414,40158,2,0,4,170,16
4,4,1,410,3414,40158,3,,,,
4,4,1,410,3414,40159,1,0.3,5.6,153,15
4,4,1,410,3414,40159,2,,,,
4,4,1,410,3414,40159,3,,,,
4,4,1,410,3414,40160,1,,,,
4,4,1,401,738,40161,1,0,1.7,341,14
4,4,1,401,738,40161,2,0,1.5,341,14
4,4,1,401,738,40162,1,0,3.7,340,13
4,4,1,401,738,40162,2,0,2.6,341,13
4,4,1,401,738,40163,1,0,1.2,341,15
4,4,1,401,738,40163,2,0,1.2,341,15
4,4,1,401,738,40164,1,,,,
4,4,1,401,738,40166,1,0.1,2.5,340,14
4,4,1,401,738,40167,1,0.3,2,344,14
4,4,1,401,738,40169,1,,,,
4,4,1,401,738,40170,1,0.1,3.1,340,14
4,4,1,421,0,40173,1,3.7,3.3,92,13
4,4,1,421,800,40174,1,0,1.1,135,14
4,4,1,421,800,40174,2,0,1.1,135,14
4,4,1,421,0,40176,1,0,3.9,125,13
4,4,1,421,0,40176,2,0,4.6,125,13
4,4,1,421,800,40177,1,0.5,3.2,134,13
4,4,1,421,800,40177,2,0.1,1.8,135,14
4,4,1,421,800,40178,1,0.1,1,135,14
4,4,1,411,1486,40181,1,0,1.3,139,15
4,4,1,411,1486,40182,1,0,1.5,140,14
4,4,1,411,1486,40184,1,0.1,2,141,13
4,4,1,411,1486,40187,1,0.1,2.2,140,13
4,4,1,411,1486,40188,1,0,2.4,140,13
4,4,1,411,1486,40188,2,0,2.4,140,13
4,4,1,411,1486,40189,1,0.9,3.1,148,13
4,4,1,411,1486,40189,2,1,3.1,147,13
4,4,1,411,1486,40190,1,0.2,4.5,139,13
4,4,2,401,2106,40191,1,0,5.5,219,16
4,4,2,401,2106,40192,1,0,4.3,220,15
4,4,2,401,2106,40192,2,0,4.3,220,15
4,4,2,401,2106,40193,1,0,5,217,17
4,4,2,401,2106,40193,2,0,5.3,218,16
4,4,2,401,2106,40194,1,0.1,4.1,218,14
4,4,2,401,2106,40194,2,0.1,4.1,220,14
4,4,2,401,2106,40195,1,0.2,4.8,224,14
4,4,2,401,2106,40196,1,0,5.2,224,13
4,4,2,401,2106,40196,2,0.1,4.5,219,13
4,4,2,401,2106,40197,1,0.3,5.9,240,15
4,4,2,401,2106,40198,1,,,,
4,4,2,401,2106,40199,1,0,3.6,215,14
4,4,2,401,2106,40199,2,0.4,3,216,17
4,4,2,401,2106,40200,1,0.5,6.3,237,13
4,4,2,401,2106,40200,2,0,6.4,223,15
4,4,2,402,1080,40201,1,0.2,3.1,78,14
4,4,2,402,1080,40201,2,0.1,2.9,81,12
4,4,2,402,1080,40201,3,0,3.1,82,13
4,4,2,402,1080,40202,1,0.1,2.8,87,13
4,4,2,402,1080,40202,2,0,2,85,13
4,4,2,402,1080,40204,1,0.1,2.7,86,13
4,4,2,402,1080,40206,1,0.2,2.8,81,13
4,4,2,402,1080,40207,1,0.2,4.5,81,12
4,4,2,402,1080,40207,2,0.1,2.9,82,12
4,4,2,402,1080,40208,1,1.8,2.5,70,15
4,4,2,402,1080,40209,1,0.3,7.1,80,12
4,4,2,402,1080,40209,2,0.3,5.7,76,13
4,4,2,402,1080,40210,1,0,2.4,79,14
4,4,2,403,836,40211,1,0.1,2.4,24,13
4,4,2,403,836,40211,2,0.1,2.3,24,13
4,4,2,403,836,40212,1,0.1,2.5,24,13
4,4,2,403,836,40212,2,0.1,2.2,25,13
4,4,2,403,836,40213,1,0.2,2.4,24,13
4,4,2,403,836,40213,2,0.2,2.5,24,13
4,4,2,403,836,40214,1,0.1,1.8,23,14
4,4,2,403,836,40215,1,0.2,1.1,22,15
4,4,2,403,836,40218,1,0.3,2,22,15
4,4,2,403,836,40220,1,0.2,1.3,22,15
2,5,2,506,830,50001,1,1.1,1.6,594,14
2,5,2,506,830,50001,2,0.5,1.4,579,16
2,5,2,506,830,50001,3,0.3,1.8,577,15
2,5,2,506,830,50002,1,0.5,3.1,581,14
2,5,2,506,830,50003,1,1.4,1.8,596,13
2,5,2,506,830,50003,2,1.4,1.7,595,13
2,5,2,506,830,50003,3,1.3,1.6,594,14
2,5,2,506,830,50003,4,1.1,1.8,592,14
2,5,2,506,830,50003,5,0.4,3,572,15
2,5,2,506,830,50004,1,0.8,2.5,589,13
2,5,2,506,830,50004,2,0.5,1.5,579,16
2,5,2,506,830,50004,3,0,2.1,578,13
2,5,2,506,830,50005,1,0.2,1.8,575,17
2,5,2,506,830,50006,1,0,1.7,576,14
2,5,2,506,830,50006,2,1.3,4.3,576,14
2,5,2,506,830,50007,1,0.1,4.3,577,13
2,5,2,506,830,50007,2,0.2,1.2,575,18
2,5,2,506,830,50007,3,0.1,1.7,573,18
2,5,2,506,830,50007,4,0.4,2.6,572,15
2,5,2,506,830,50007,5,1.5,4.2,576,14
2,5,2,506,830,50008,1,0.2,2.6,571,15
2,5,2,506,830,50008,2,0.1,3.9,574,13
2,5,2,506,830,50008,3,0.3,1.6,576,17
2,5,2,506,830,50008,4,0.8,2.3,589,14
2,5,2,506,830,50009,1,1.4,1.5,594,13
2,5,2,506,830,50009,2,1.3,2.4,591,13
2,5,2,506,830,50009,3,1.2,3,589,13
2,5,2,506,830,50009,4,1.1,4,593,14
2,5,2,506,830,50009,5,0.3,1,576,14
2,5,2,506,830,50009,6,0.3,2.4,571,16
2,5,2,506,830,50010,1,0.3,1.2,577,16
2,5,2,506,830,50010,2,0.3,1.2,577,16
2,5,1,502,2194,50016,1,4.2,2.6,578,14
2,5,1,502,2194,50016,2,4.3,4.4,586,12
2,5,1,502,2194,50016,3,4.3,4.4,586,12
2,5,1,502,2194,50016,4,4.3,4.2,589,12
2,5,1,502,2194,50016,5,4.2,3.8,586,13
2,5,2,515,18,50021,1,0.3,2,630,14
2,5,2,515,18,50021,2,0.6,2.5,634,14
2,5,2,515,18,50021,3,0.5,1.4,633,14
2,5,2,515,18,50022,1,3,5.4,651,12
2,5,2,515,18,50022,2,0.1,2.7,627,14
2,5,2,515,18,50023,1,0.1,1.9,630,13
2,5,2,515,18,50023,2,0.6,2.4,634,14
2,5,2,515,18,50023,3,0.4,1.2,632,15
2,5,2,515,18,50024,1,0.2,2.1,631,13
2,5,2,515,18,50024,2,0.3,2,630,14
2,5,2,515,18,50025,1,0.1,1.5,628,15
2,5,2,515,18,50025,2,0.1,1.5,628,16
2,5,2,515,18,50025,3,0.5,1.1,632,15
2,5,2,515,18,50026,1,0.3,1.2,625,20
2,5,2,515,18,50026,2,2.9,2.1,647,15
2,5,2,515,18,50027,1,0.6,1.1,632,15
2,5,2,515,18,50027,2,0.6,1,633,14
2,5,2,515,18,50028,1,0.5,1.5,632,14
2,5,2,515,18,50028,2,0.1,1.6,628,15
2,5,2,515,18,50029,1,0.7,1.5,633,15
2,5,2,515,18,50029,2,0.6,1.5,633,14
2,5,2,515,18,50030,1,3.1,3.1,649,14
2,5,2,515,18,50030,2,0.4,1.3,625,21
2,5,2,502,3878,50031,1,1.1,1.4,461,28
2,5,2,502,3878,50031,2,1.3,3.6,462,14
2,5,2,502,3878,50032,1,0.1,3.9,455,19
2,5,2,502,3878,50032,2,0.2,4.5,459,18
2,5,2,502,3878,50033,1,0.9,1.4,461,19
2,5,2,502,3878,50033,2,0.4,4.4,458,20
2,5,2,502,3878,50034,1,1.2,0.3,461,25
2,5,2,502,3878,50034,2,5.1,4.5,479,13
2,5,2,502,3878,50034,3,0.1,3.6,462,13
2,5,2,502,3878,50035,1,2.4,0.4,475,19
2,5,2,502,3878,50035,2,1.5,0.9,461,21
2,5,2,502,3878,50035,3,5.2,2.7,476,13
2,5,2,502,3878,50035,4,0,3.9,460,13
2,5,2,502,3878,50036,1,0.7,2.7,467,14
2,5,2,502,3878,50036,2,0.8,2.6,469,14
2,5,2,502,3878,50036,3,0.5,1.7,460,24
2,5,2,502,3878,50036,4,5.1,4.2,482,14
2,5,2,502,0,50037,1,6.1,2.2,478,13
2,5,2,502,0,50037,2,5.9,1.2,476,14
2,5,2,502,3878,50038,1,0,3.8,461,13
2,5,2,502,3878,50038,2,4.5,2,472,15
2,5,2,502,3878,50038,3,5.2,2.3,480,15
2,5,2,502,3878,50039,1,4.7,3.5,473,15
2,5,2,502,3878,50039,2,0.8,3.1,463,14
2,5,2,502,3878,50040,1,4.7,3.7,474,14
2,5,2,502,3878,50040,2,5.1,2.4,478,15
2,5,2,502,3878,50040,3,5.2,2.2,477,16
2,5,2,504,708,50041,1,0,0.7,453,15
2,5,2,504,708,50042,1,1.6,1,456,18
2,5,2,504,708,50042,2,0.4,2.1,453,13
2,5,2,504,708,50043,1,0.3,0.9,453,14
2,5,2,504,708,50043,2,0.5,0.8,453,14
2,5,2,504,708,50044,1,0.4,2.1,453,13
2,5,2,504,708,50044,2,0.4,1.8,453,14
2,5,2,504,708,50044,3,0.2,1.2,453,14
2,5,2,504,708,50045,1,0.4,1.5,454,14
2,5,2,504,708,50046,1,0.4,1.4,452,14
2,5,2,504,708,50047,1,0.4,1.1,453,14
2,5,2,504,708,50047,2,0.9,1.3,454,14
2,5,2,504,708,50047,3,0.5,0.6,452,15
2,5,2,504,708,50048,1,0.3,1,453,15
2,5,2,504,708,50048,2,0.7,1.3,452,16
2,5,2,504,708,50049,1,0.9,0.9,453,16
2,5,2,504,708,50049,2,0.4,0.8,452,14
2,5,2,504,708,50050,1,0.9,1.4,454,14
2,5,2,504,708,50050,2,0.2,1.7,453,13
2,5,2,513,348,50051,1,0.7,1.3,331,15
2,5,2,513,348,50051,2,1.9,2.5,399,14
2,5,2,513,348,50051,3,1.1,0,327,20
2,5,2,513,348,50051,4,1.9,2.3,402,14
2,5,2,513,348,50051,5,1,0,329,25
2,5,2,513,348,50052,1,1.5,1.6,327,26
2,5,2,513,348,50052,2,0.8,4.9,378,13
2,5,2,513,348,50052,3,1.1,17.7,338,12
2,5,2,513,348,50053,1,1.4,0.4,327,28
2,5,2,513,348,50053,2,1.5,2.9,350,14
2,5,2,513,348,50053,3,0.9,5.1,381,14
2,5,2,513,348,50054,1,0.9,0.6,327,20
2,5,2,513,348,50054,2,0.9,0.8,327,18
2,5,2,513,348,50054,3,1.7,5.4,334,13
2,5,2,513,348,50054,4,1.9,2.2,401,13
2,5,2,513,348,50054,5,0.7,9,335,16
2,5,2,513,348,50055,1,0.2,3.9,336,13
2,5,2,513,348,50055,2,0.3,4.2,328,14
2,5,2,513,348,50055,3,1.6,5.8,344,13
2,5,2,513,348,50056,1,0.2,13.3,341,13
2,5,2,513,348,50056,2,0.1,4.9,335,13
2,5,2,513,348,50056,3,0.3,2.9,331,14
2,5,2,513,348,50056,4,1.3,0,327,29
2,5,2,513,348,50056,5,0.3,1.5,328,16
2,5,2,513,348,50057,1,0.8,18.5,342,12
2,5,2,513,348,50057,2,0.2,17.4,344,12
2,5,2,513,348,50058,1,1.8,3.5,393,14
2,5,2,513,348,50058,2,0.1,4.5,342,12
2,5,2,513,348,50058,3,0,4.6,338,12
2,5,2,513,348,50059,1,2.6,3,405,15
2,5,2,513,348,50059,2,0.9,3.3,382,14
2,5,2,513,348,50059,3,0,8,337,12
2,5,2,513,348,50059,4,0.1,5.8,330,15
2,5,2,513,348,50060,1,0,4.7,341,12
2,5,2,513,348,50060,2,1.9,2.4,401,13
2,5,2,513,348,50060,3,2.3,1.3,401,15
2,5,2,514,710,50061,1,0.4,1.7,398,13
2,5,2,514,710,50062,1,0.5,2.1,395,14
2,5,2,514,710,50062,2,1.3,0.7,390,16
2,5,2,514,710,50062,3,1.1,2.9,406,13
2,5,2,514,710,50063,1,1.3,1.3,406,18
2,5,2,514,710,50063,2,0.6,3.3,398,13
2,5,2,514,710,50064,1,0.9,1.1,402,14
2,5,2,514,710,50064,2,1.5,0.8,408,17
2,5,2,514,710,50065,1,0.6,2.6,396,13
2,5,2,514,710,50065,2,1.5,1.6,412,14
2,5,2,514,710,50065,3,0.6,2.5,396,13
2,5,2,514,710,50066,1,1.1,1.6,396,13
2,5,2,514,710,50066,2,1.1,1.6,397,14
2,5,2,514,710,50067,1,0.9,1.4,397,14
2,5,2,514,710,50067,2,1.5,2,404,13
2,5,2,514,710,50068,1,1.5,0.9,408,17
2,5,2,514,710,50068,2,0.5,1.9,394,13
2,5,2,514,710,50068,3,1.3,0.6,392,27
2,5,2,514,710,50069,1,0.3,3.3,395,14
2,5,2,514,710,50069,2,0.9,1.7,392,16
