"zone","state","lga","sector","ea","hhid","ric","saq7","qno","qno1","saq11_b","saq12_b","saq13","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22","saq22a","saq22b"
5,10,1005,1,662,100094,1203,22,1,3,7,2,"24082015",24,8,2015,8,0,11,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1005,1,662,100095,1203,16,1,2,7,2,"23082015",23,8,2015,1,20,4,1,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1005,1,662,100096,1203,22,1,2,8,2,"22082015",22,8,2015,15,46,18,50,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1005,1,662,100097,1203,1,1,2,6,2,"24082015",24,8,2015,12,30,14,40,8,,"26082015",26,8,2015,7,9,9,37,16,,,,,,,,,,,,2,1,1
5,10,1005,1,662,100098,1203,31,1,2,6,2,"24082015",24,8,2015,10,0,13,7,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
5,10,1005,1,662,100100,1203,,1,1,,,"16102015",16,10,2015,11,30,13,22,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100101,1208,24,1,2,8,2,"06092015",6,9,2015,9,35,12,10,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100102,1208,30,1,2,6,2,"07092015",7,9,2015,12,0,15,0,1,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100103,1208,49,1,2,7,2,"07092015",7,9,2015,12,30,14,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100104,1208,75,1,2,8,2,"07092015",7,9,2015,10,40,14,35,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100105,1208,11,1,2,6,2,"06092015",6,9,2015,16,0,19,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100106,1208,56,1,1,8,2,"08092015",8,9,2015,13,15,17,10,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100107,1208,43,1,1,6,2,"06092015",6,9,2015,10,42,13,5,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100108,1208,62,1,1,6,2,"08092015",8,9,2015,14,8,17,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100109,1208,18,1,2,7,2,"05092015",5,9,2015,14,0,15,30,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,2,898,100110,1208,81,1,2,7,2,"06092015",6,9,2015,11,0,12,30,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100111,1508,3,1,1,6,2,"31082015",31,8,2015,10,15,13,0,9,,"01092015",1,9,2015,11,10,12,30,16,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100112,1508,7,1,1,7,2,"31082015",31,8,2015,10,15,13,25,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100113,1508,12,1,2,6,2,"01092015",1,9,2015,14,0,16,20,14,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100114,1508,4,1,1,7,2,"02092015",2,9,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
5,10,1018,1,634,100115,1508,10,1,2,6,2,"31082015",31,8,2015,16,2,19,40,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100116,1508,13,1,1,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
5,10,1018,1,634,100117,1508,9,1,2,8,2,"31082015",31,8,2015,12,30,15,10,8,,"01092015",1,9,2015,8,2,10,46,16,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100118,1508,11,1,1,8,2,"30082015",30,8,2015,8,51,10,35,6,,"30082015",30,8,2015,12,30,14,10,16,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100119,1508,2,1,1,8,2,"01092015",1,9,2015,11,37,14,53,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1018,1,634,100120,1508,8,1,1,8,2,"31082015",31,8,2015,11,0,12,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100121,1408,6,1,1,8,2,"03092015",3,9,2015,9,45,12,15,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100122,1408,10,1,1,7,2,"03092015",3,9,2015,9,30,12,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100123,1408,26,1,1,6,2,"03092015",3,9,2015,12,0,15,9,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100124,1408,42,1,1,7,2,"05092015",5,9,2015,8,30,13,2,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100125,1408,2,1,1,8,2,"04092015",4,9,2015,13,5,16,55,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100126,1408,38,1,1,8,2,"10092015",10,9,2015,12,35,15,10,9,,"03092015",3,9,2015,16,30,18,2,15,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100127,1408,18,1,1,6,2,"05092015",5,9,2015,10,25,12,29,8,,"05092015",5,9,2015,16,10,18,18,16,,,,,,,,,,,,2,1,1
5,10,1020,1,0,100128,0,14,1,2,6,2,"10092015",10,9,2015,15,1,18,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100129,1408,54,1,1,6,2,"03092015",3,9,2015,13,0,16,4,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1020,1,38,100130,1408,22,1,1,7,2,"04092015",4,9,2015,10,5,15,0,15,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100131,1110,8,1,1,6,2,"09092015",9,9,2015,17,25,19,0,9,,"10092015",10,9,2015,8,10,9,38,16,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100132,1110,6,1,1,8,2,"09092015",9,9,2015,10,45,14,31,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100133,1110,3,1,1,8,2,"10092015",10,9,2015,11,25,14,56,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100134,1110,1,1,1,7,2,"07092015",7,9,2015,9,0,3,0,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100135,1110,2,1,1,8,2,"11092015",11,9,2015,12,35,15,48,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100136,1110,7,1,1,6,2,"11092015",11,9,2015,14,9,17,22,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,1774,100137,1110,4,1,1,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,4
5,10,1025,2,1774,100138,1110,5,1,1,6,2,"09092015",9,9,2015,11,0,15,2,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,0,100139,0,9,1,1,8,2,"10092015",10,9,2015,10,15,13,47,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
5,10,1025,2,0,100140,0,10,1,1,8,2,"10092015",10,9,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4
4,11,1104,1,2028,110001,1304,10,1,1,3,1,"22082015",22,8,2015,16,20,18,30,9,,"23082015",23,8,2015,18,10,19,25,16,,,,,,,,,,,,2,1,1
4,11,1104,1,2028,110002,1304,16,1,1,3,1,"22082015",22,8,2015,13,15,16,41,6,,"23082015",23,8,2015,16,28,18,0,16,,,,,,,,,,,,2,1,1
4,11,1104,1,2028,110003,1304,3,1,1,5,1,"22082015",22,8,2015,10,25,12,39,8,,"23082015",23,8,2015,15,45,16,15,16,,,,,,,,,,,,1,1,1
4,11,1104,1,2028,110004,1304,30,1,1,5,1,"22082015",22,8,2015,14,45,18,51,9,,"23082015",23,8,2015,11,5,13,28,16,,,,,,,,,,,,2,1,1
4,11,1104,1,2028,110005,1304,1,1,1,2,1,"22082015",22,8,2015,14,30,17,10,9,,"23082015",23,8,2015,14,50,15,52,16,,,,,,,,,,,,1,1,1
4,11,1104,1,2028,110006,1304,8,1,1,2,1,"27082015",27,8,2015,9,50,14,20,16,,,,,,,,,,,,,,,,,,,,,,1,1,1
4,11,1104,1,2028,110007,1304,32,1,1,5,1,"23082015",23,8,2015,13,15,17,1,8,,"27082015",27,8,2015,9,10,11,50,14,,"28082015",28,8,2015,8,25,10,15,16,,1,1,1
4,11,1104,1,2028,110008,1304,12,1,1,4,1,"22082015",22,8,2015,14,5,15,45,9,,"23082015",23,8,2015,15,55,16,50,16,,,,,,,,,,,,1,1,1
4,11,1104,1,2028,110009,1304,25,1,1,4,1,"22082015",22,8,2015,10,15,13,10,8,,"23082015",23,8,2015,14,30,16,5,16,,,,,,,,,,,,2,1,1
4,11,1104,1,2028,110010,1304,14,1,1,3,1,"22082015",22,8,2015,10,15,13,8,7,,"23082015",23,8,2015,13,35,16,20,16,,,,,,,,,,,,2,1,1
4,11,1112,2,1952,110011,1409,30,1,2,3,1,"08092015",8,9,2015,12,20,14,0,7,,"09092015",9,9,2015,13,30,15,20,4,,"10092015",10,9,2015,13,25,14,20,16,,2,1,1
4,11,1112,2,1952,110012,1409,27,1,2,3,1,"08092015",8,9,2015,14,15,16,30,5,,"09092015",9,9,2015,15,30,16,55,9,,"10092015",10,9,2015,14,35,17,0,16,,2,1,1
4,11,1112,2,1952,110013,1409,23,1,2,3,1,"08092015",8,9,2015,9,40,12,13,5,,"09092015",9,9,2015,10,15,13,15,5,,"10092015",10,9,2015,10,50,13,11,16,,2,1,1
4,11,1112,2,1952,110014,1409,20,1,2,2,1,"08092015",8,9,2015,12,10,15,30,7,,"09092015",9,9,2015,14,30,18,30,16,,,,,,,,,,,,2,1,1
4,11,1112,2,1952,110015,1409,15,1,2,2,1,"08092015",8,9,2015,9,50,10,55,5,,"09092015",9,9,2015,10,20,14,10,7,,"10092015",10,9,2015,10,15,11,30,16,,2,1,1
4,11,1112,2,1952,110016,1409,13,1,2,5,1,"08092015",8,9,2015,9,55,12,8,7,,"09092015",9,9,2015,13,25,14,59,3,,"10092015",10,9,2015,10,50,14,1,16,,2,1,1
4,11,1112,2,1952,110017,1409,18,1,2,4,1,"08092015",8,9,2015,9,30,11,50,6,,"09092015",9,9,2015,10,6,13,0,5,,"10092015",10,9,2015,11,5,12,25,16,,2,1,1
4,11,1112,2,1952,110018,1409,11,1,2,5,1,"08092015",8,9,2015,12,15,14,40,6,,"09092015",9,9,2015,10,15,13,56,5,,"10092015",10,9,2015,14,10,15,55,16,,2,1,1
4,11,1112,2,1952,110019,1409,8,1,2,4,1,"08092015",8,9,2015,14,22,16,5,6,,"09092015",9,9,2015,15,50,16,35,5,,"10092015",10,9,2015,13,20,14,59,16,,2,1,1
4,11,1112,2,1952,110020,1409,25,1,2,4,1,"08092015",8,9,2015,12,10,14,15,7,,"09092015",9,9,2015,13,15,15,10,4,,"10092015",10,9,2015,12,40,13,1,16,,2,1,1
4,11,1112,2,78,110021,1009,4,1,2,4,1,"11092015",11,9,2015,11,25,13,15,6,,"12092015",12,9,2015,12,30,13,45,10,,"13092015",13,9,2015,12,30,13,55,16,,2,1,1
4,11,1112,2,78,110022,1009,31,1,2,5,1,"11092015",11,9,2015,9,46,11,58,6,,"12092015",12,9,2015,12,25,15,15,10,,"13092015",13,9,2015,12,41,14,58,16,,1,1,1
4,11,1112,2,78,110023,1009,12,1,2,5,1,"11092015",11,9,2015,14,15,17,50,6,,"12092015",12,9,2015,9,20,12,17,12,,"13092015",13,9,2015,15,10,17,59,16,,2,1,1
4,11,1112,2,78,110024,1009,1,1,2,5,1,"11092015",11,9,2015,12,8,14,2,6,,"12092015",12,9,2015,15,22,18,10,10,,"13092015",13,9,2015,10,10,12,30,16,,2,1,1
4,11,1112,2,78,110025,1009,34,1,2,4,1,"11092015",11,9,2015,9,15,11,5,7,,"12092015",12,9,2015,10,20,12,10,12,,"13092015",13,9,2015,11,0,12,0,16,,2,1,1
4,11,1112,2,78,110026,1009,20,1,2,2,1,"11092015",11,9,2015,12,55,15,10,5,,"12092015",12,9,2015,12,15,14,20,10,,"13092015",13,9,2015,12,35,15,10,16,,2,1,1
4,11,1112,2,78,110027,1009,6,1,2,3,1,"11092015",11,9,2015,11,40,13,40,6,,"21092015",21,9,2015,12,5,14,45,10,,"13092015",13,9,2015,14,50,16,35,16,,2,1,1
4,11,1112,2,78,110028,1009,39,1,2,2,1,"11092015",11,9,2015,10,25,12,40,5,,"12092015",12,9,2015,10,5,12,5,10,,"13092015",13,9,2015,10,30,12,25,16,,2,1,1
4,11,1112,2,78,110029,1009,37,1,2,3,1,"11092015",11,9,2015,15,55,16,20,7,,"12092015",12,9,2015,14,55,16,30,12,,"13092015",13,9,2015,16,45,18,0,16,,2,1,1
4,11,1112,2,78,110030,1009,28,1,2,3,1,"11092015",11,9,2015,9,20,11,30,6,,"12092015",12,9,2015,9,40,11,55,10,,"13092015",13,9,2015,10,0,12,5,16,,2,1,1
4,11,1110,2,714,110031,1108,16,1,2,3,1,"25082015",25,8,2015,11,55,14,5,7,,"26082015",26,8,2015,10,45,13,20,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110032,1108,6,1,2,2,1,"25082015",25,8,2015,15,55,18,30,7,,"26082015",26,8,2015,16,35,18,40,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110033,1108,15,1,2,2,1,"25082015",25,8,2015,13,35,15,42,8,,"26082015",26,8,2015,14,0,16,25,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110034,1108,13,1,2,2,1,"25082015",25,8,2015,11,52,13,20,8,,"26082015",26,8,2015,10,50,13,55,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110035,1108,3,1,2,3,1,"25082015",25,8,2015,14,25,17,45,7,,"26082015",26,8,2015,13,30,16,55,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110036,1108,4,1,2,4,1,"25082015",25,8,2015,15,45,17,5,10,,"25082015",25,8,2015,14,20,16,0,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110037,1108,1,1,2,5,1,"25082015",25,8,2015,12,1,15,44,9,,"26082015",26,8,2015,10,0,14,45,16,,,,,,,,,,,,1,1,1
4,11,1110,2,714,110038,1108,7,1,2,5,1,"25082015",25,8,2015,15,17,17,30,7,,"26082015",26,8,2015,16,50,18,21,12,,"27082015",27,8,2015,14,50,17,10,16,,1,1,1
4,11,1110,2,714,110039,1108,9,1,2,4,1,"25082015",25,8,2015,11,50,13,15,7,,"26082015",26,8,2015,10,30,11,50,16,,,,,,,,,,,,2,1,1
4,11,1110,2,714,110040,1108,10,1,2,4,1,"25082015",25,8,2015,13,25,15,40,9,,"26082015",26,8,2015,12,0,14,10,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110041,1508,2,1,2,2,1,"27082015",27,8,2015,15,22,16,55,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110042,1508,5,1,2,3,1,"27082015",27,8,2015,11,0,13,2,8,,"28082015",28,8,2015,11,58,13,0,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110043,1508,12,1,2,2,1,"27082015",27,8,2015,17,5,19,0,9,,"28082015",28,8,2015,17,55,18,5,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110044,1508,9,1,2,3,1,"27082015",27,8,2015,13,10,14,5,9,,"28082015",28,8,2015,13,10,14,58,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110045,1508,1,1,2,3,1,"27082015",27,8,2015,14,8,15,16,8,,"28082015",28,8,2015,15,5,16,50,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110046,1508,3,1,2,4,1,"27082015",27,8,2015,13,10,15,15,8,,"28082015",28,8,2015,14,0,15,50,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110047,1508,6,1,2,4,1,"27082015",27,8,2015,11,5,13,1,9,,"28082015",28,8,2015,12,0,13,55,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110048,1508,7,1,2,5,1,"27082015",27,8,2015,15,5,16,15,8,,"28082015",28,8,2015,10,32,12,7,16,,,,,,,,,,,,2,1,1
4,11,1110,2,2752,110049,1508,15,1,2,5,1,"27082015",27,8,2015,11,10,13,50,7,,"28082015",28,8,2015,12,5,13,45,16,,,,,,,,,,,,1,1,1
4,11,1110,2,2752,110050,1508,10,1,2,5,1,"28082015",28,8,2015,13,55,15,0,6,,"29082015",29,8,2015,15,0,16,5,10,,"30082015",30,8,2015,13,0,15,5,16,,2,1,1
4,11,1108,2,492,110051,1206,1,1,2,3,1,"31082015",31,8,2015,12,20,1,15,7,,"01092015",1,9,2015,12,50,13,15,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110052,1206,14,1,1,2,1,"31082015",31,8,2015,14,45,15,50,,,"01092015",1,9,2015,15,48,16,47,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110053,1206,5,1,2,3,1,"31082015",31,8,2015,12,22,13,30,3,,"01082015",1,8,2015,13,25,14,1,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110054,1206,11,1,1,3,1,"31082015",31,8,2015,13,30,14,45,,,"01092015",1,9,2015,14,10,15,35,,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110055,1206,8,1,2,2,1,"31082015",31,8,2015,10,5,12,15,3,,"01092015",1,9,2015,11,1,12,40,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110056,1206,10,1,1,4,1,"31082015",31,8,2015,10,15,13,25,3,,"01092015",1,9,2015,10,50,13,10,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110057,1206,7,1,2,4,1,"31082015",31,8,2015,13,40,15,55,3,,"01092015",1,9,2015,13,25,15,5,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110058,1206,2,1,1,5,1,"31082015",31,8,2015,12,25,13,30,3,,"01092015",1,9,2015,16,10,18,45,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110059,1206,4,1,2,5,1,"31082015",31,8,2015,11,30,12,15,3,,"01092015",1,9,2015,13,10,15,55,1,,,,,,,,,,,,2,1,1
4,11,1108,2,492,110060,1206,13,1,2,5,1,"31082015",31,8,2015,10,25,11,15,3,,"01092015",1,9,2015,10,55,12,58,1,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110061,1104,12,1,2,2,1,"29082015",29,8,2015,13,40,15,20,16,,,,,,,,,,,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110062,1104,5,1,2,3,1,"29082015",29,8,2015,10,15,14,20,7,,"30082015",30,8,2015,10,30,12,50,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110063,1104,9,1,2,3,1,"29082015",29,8,2015,14,35,17,50,8,,"30082015",30,8,2015,13,30,16,40,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110064,1104,20,1,2,2,1,"29082015",29,8,2015,10,10,13,20,8,,"30082015",30,8,2015,13,0,15,15,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110065,1104,8,1,2,2,1,"29082015",29,8,2015,15,40,17,30,7,,"30082015",30,8,2015,15,30,18,0,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110066,1104,6,1,2,5,1,"29082015",29,8,2015,12,55,14,35,9,,"30082015",30,8,2015,15,20,17,55,16,,,,,,,,,,,,1,1,1
4,11,1105,2,100,110067,1104,1,1,2,4,1,"29082015",29,8,2015,11,58,12,45,7,,"30082015",30,8,2015,12,1,14,0,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110068,1104,13,1,3,4,1,"29082015",29,8,2015,13,0,15,1,9,,"30082015",30,8,2015,12,8,13,50,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110069,1104,16,1,2,5,1,"29082015",29,8,2015,11,59,12,40,8,,"30082015",30,8,2015,12,4,15,3,16,,,,,,,,,,,,2,1,1
4,11,1105,2,100,110070,1104,14,1,2,4,1,"29082015",29,8,2015,10,15,11,50,8,,"30082015",30,8,2015,10,30,11,55,16,,,,,,,,,,,,2,1,1
4,11,1106,2,446,110071,1305,17,1,2,3,1,"14092015",14,9,2015,10,5,12,50,6,,"15092015",15,9,2015,9,45,11,50,4,,"16092015",16,9,2015,10,15,13,5,4,,2,1,1
4,11,1106,2,446,110072,1305,27,1,2,2,1,"14092015",14,9,2015,9,40,11,48,5,,"15092015",15,9,2015,10,1,13,10,10,,"16092015",16,9,2015,10,30,14,0,16,,2,1,1
4,11,1106,2,446,110073,1305,36,1,2,3,1,"14092015",14,9,2015,15,40,17,5,5,,"15092015",15,9,2015,16,5,17,59,9,,"16092015",16,9,2015,13,15,16,45,16,,2,1,1
4,11,1106,2,446,110074,1305,46,1,2,2,1,"14092015",14,9,2015,11,59,14,1,6,,"15092015",15,9,2015,13,40,16,20,5,,"16092015",16,9,2015,14,15,16,55,3,,2,1,1
4,11,1106,2,446,110075,1305,4,1,2,3,1,"14092015",14,9,2015,13,0,15,20,7,,"15092015",15,9,2015,11,45,13,58,12,,"16092015",16,9,2015,13,20,15,50,16,,2,1,1
4,11,1106,2,446,110076,1305,39,1,2,5,1,"14092015",14,9,2015,13,58,16,21,6,,"15092015",15,9,2015,13,25,16,58,5,,"16092015",16,9,2015,14,12,17,30,3,,2,1,1
4,11,1106,2,446,110078,1305,11,1,2,4,1,"14092015",14,9,2015,11,40,14,5,6,,"15092015",15,9,2015,13,0,15,55,4,,"16092015",16,9,2015,13,20,15,0,4,,2,1,1
4,11,1106,2,446,110079,1305,30,1,2,4,1,"14092015",14,9,2015,9,30,11,25,5,,"15092015",15,9,2015,10,10,12,45,4,,"16092015",16,9,2015,10,30,12,50,5,,2,1,1
4,11,1106,2,446,110080,1305,20,1,2,5,1,"14092015",14,9,2015,11,35,13,40,5,,"15092015",15,9,2015,10,50,13,15,5,,"16092015",16,9,2015,11,9,14,5,4,,2,1,1
4,11,1104,2,434,110081,1003,6,1,2,2,1,"20092015",20,9,2015,15,10,18,0,9,,"21092015",21,9,2015,17,0,19,20,16,,,,,,,,,,,,2,1,1
4,11,1104,2,434,110082,1003,24,1,2,2,1,"20092015",20,9,2015,12,15,15,0,8,,"21092015",21,9,2015,14,55,16,50,16,,,,,,,,,,,,2,1,1
4,11,1104,2,434,110083,1003,9,1,2,5,1,"20092015",20,9,2015,11,52,14,4,8,,"21092015",21,9,2015,10,48,13,30,16,,,,,,,,,,,,1,1,1
4,11,1104,2,434,110084,1003,21,1,2,2,1,"20092015",20,9,2015,14,25,16,40,8,,"21092015",21,9,2015,14,5,17,30,16,,,,,,,,,,,,2,1,1
4,11,1104,2,434,110085,1003,4,1,4,2,1,"20092015",20,9,2015,10,5,14,15,7,,"21092015",21,9,2015,9,0,13,55,16,,,,,,,,,,,,2,1,1
4,11,1104,2,434,110086,1003,8,1,2,5,1,"20092015",20,9,2015,14,10,16,15,8,,"21092015",21,9,2015,13,45,15,50,16,,,,,,,,,,,,1,1,1
4,11,1104,2,434,110087,1003,1,1,2,5,1,"20092015",20,9,2015,16,27,18,52,8,,"21092015",21,9,2015,16,5,18,36,16,,,,,,,,,,,,1,1,1
4,11,1104,2,434,110088,1003,13,1,2,4,1,"20092015",20,9,2015,14,20,17,50,7,,"21092015",21,9,2015,13,30,16,55,16,,,,,,,,,,,,2,1,1
4,11,1104,2,434,110089,1003,18,1,2,2,1,"20092015",20,9,2015,9,30,12,5,8,,"21092015",21,9,2015,12,20,14,45,16,,,,,,,,,,,,2,1,1
4,11,1104,2,434,110090,1003,23,1,3,4,1,"20092015",20,9,2015,10,15,14,5,8,,"02092015",2,9,2015,9,20,13,15,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110091,1405,19,1,2,4,1,"22092015",22,9,2015,15,20,17,55,8,,"23092015",23,9,2015,16,15,18,30,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110092,1405,1,1,2,5,1,"22092015",22,9,2015,9,10,13,0,8,,"23092015",23,9,2015,10,0,14,5,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110093,1405,6,1,2,4,1,"22092015",22,9,2015,9,10,12,45,8,,"23092015",23,9,2015,9,20,12,55,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110094,1405,15,1,2,4,1,"22092015",22,9,2015,12,55,15,10,8,,"23092015",23,9,2015,13,5,16,5,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110095,1405,4,1,2,5,1,"22092015",22,9,2015,13,15,16,10,7,,"23092015",23,9,2015,14,20,17,50,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110096,1405,22,1,2,2,1,"22092015",22,9,2015,10,10,13,5,9,,"23092015",23,9,2015,9,20,12,58,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110097,1405,7,1,2,2,1,"22092015",22,9,2015,16,5,18,0,9,,"23092015",23,9,2015,16,0,18,35,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110098,1405,14,1,2,2,1,"22092015",22,9,2015,13,15,16,55,8,,"23092015",23,9,2015,13,15,16,50,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110099,1405,11,1,2,3,1,"22092015",22,9,2015,13,20,15,50,8,,"23092015",23,9,2015,13,18,15,55,16,,,,,,,,,,,,2,1,1
4,11,1107,2,1034,110100,1405,3,1,2,3,1,"22092015",22,9,2015,9,5,13,5,9,,"23092015",23,9,2015,9,15,12,55,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110101,1007,2,1,2,3,1,"06092015",6,9,2015,12,25,14,45,9,,"07092015",7,9,2015,13,20,15,40,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110102,1007,38,1,2,2,1,"06092015",6,9,2015,12,55,14,30,7,,"07092015",7,9,2015,13,10,16,2,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110103,1007,65,1,2,2,1,"06092015",6,9,2015,9,18,12,45,9,,"07092015",7,9,2015,10,22,12,58,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110104,1007,34,1,1,3,1,"06092015",6,9,2015,14,58,17,1,9,,"07092015",7,9,2015,15,50,18,0,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110105,1007,52,1,2,3,1,"06092015",6,9,2015,10,10,12,15,7,,"07092015",7,9,2015,10,15,13,0,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110106,1007,29,1,2,5,1,"06092015",6,9,2015,15,5,18,2,8,,"06092015",6,9,2015,11,35,13,1,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110107,1007,47,1,2,5,1,"06092015",6,9,2015,12,11,12,10,8,,"07092015",7,9,2015,15,59,18,20,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110108,1007,20,1,2,4,1,"06092015",6,9,2015,11,55,13,15,9,,"07092015",7,9,2015,13,0,16,10,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110109,1007,11,1,2,4,1,"06092015",6,9,2015,9,25,11,40,8,,"07092015",7,9,2015,10,5,12,50,16,,,,,,,,,,,,2,1,1
4,11,1109,2,672,110110,1007,61,1,2,5,1,"06092015",6,9,2015,12,17,14,53,8,,"07092015",7,9,2015,13,10,15,40,16,,,,,,,,,,,,2,1,1
4,11,1113,2,954,110111,1210,20,1,2,5,1,"02092015",2,9,2015,13,2,15,45,9,,"03092015",3,9,2015,11,20,14,5,16,,,,,,,,,,,,2,1,1
