"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s10aq1","s10aq2"
5,12,1211,1,0,120084,6,"DAIRY BASED BEVARAGES",1,200
5,12,1211,1,0,120084,7,"VEGETABLES AND ROASTED OR BOIL",1,150
5,12,1211,1,0,120084,8,"NON-ALCOHOLIC DRINKS",1,420
5,12,1211,1,0,120084,9,"ALCOHOLIC DRINKS",1,200
5,12,1211,1,2220,120085,1,"FULL MEALS - BREAKFAST",1,800
5,12,1211,1,2220,120085,2,"FULL MEALS - LUNCH",1,700
5,12,1211,1,2220,120085,3,"FULL MEALS - DINNER",1,400
5,12,1211,1,2220,120085,4,"SIDE DISHES",1,900
5,12,1211,1,2220,120085,5,"SNACKS",1,200
5,12,1211,1,2220,120085,6,"DAIRY BASED BEVARAGES",1,200
5,12,1211,1,2220,120085,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1211,1,2220,120085,8,"NON-ALCOHOLIC DRINKS",1,600
5,12,1211,1,2220,120085,9,"ALCOHOLIC DRINKS",1,1000
5,12,1211,1,2220,120086,1,"FULL MEALS - BREAKFAST",1,500
5,12,1211,1,2220,120086,2,"FULL MEALS - LUNCH",1,900
5,12,1211,1,2220,120086,3,"FULL MEALS - DINNER",1,600
5,12,1211,1,2220,120086,4,"SIDE DISHES",2,
5,12,1211,1,2220,120086,5,"SNACKS",1,200
5,12,1211,1,2220,120086,6,"DAIRY BASED BEVARAGES",2,
5,12,1211,1,2220,120086,7,"VEGETABLES AND ROASTED OR BOIL",1,300
5,12,1211,1,2220,120086,8,"NON-ALCOHOLIC DRINKS",1,180
5,12,1211,1,2220,120086,9,"ALCOHOLIC DRINKS",2,
5,12,1211,1,0,120087,1,"FULL MEALS - BREAKFAST",1,700
5,12,1211,1,0,120087,2,"FULL MEALS - LUNCH",2,
5,12,1211,1,0,120087,3,"FULL MEALS - DINNER",2,
5,12,1211,1,0,120087,4,"SIDE DISHES",2,
5,12,1211,1,0,120087,5,"SNACKS",1,150
5,12,1211,1,0,120087,6,"DAIRY BASED BEVARAGES",1,200
5,12,1211,1,0,120087,7,"VEGETABLES AND ROASTED OR BOIL",1,150
5,12,1211,1,0,120087,8,"NON-ALCOHOLIC DRINKS",1,500
5,12,1211,1,0,120087,9,"ALCOHOLIC DRINKS",2,
5,12,1211,1,2220,120088,1,"FULL MEALS - BREAKFAST",2,
5,12,1211,1,2220,120088,2,"FULL MEALS - LUNCH",2,
5,12,1211,1,2220,120088,3,"FULL MEALS - DINNER",2,
5,12,1211,1,2220,120088,4,"SIDE DISHES",2,
5,12,1211,1,2220,120088,5,"SNACKS",1,100
5,12,1211,1,2220,120088,6,"DAIRY BASED BEVARAGES",2,
5,12,1211,1,2220,120088,7,"VEGETABLES AND ROASTED OR BOIL",1,50
5,12,1211,1,2220,120088,8,"NON-ALCOHOLIC DRINKS",1,140
5,12,1211,1,2220,120088,9,"ALCOHOLIC DRINKS",2,
5,12,1211,1,2220,120089,1,"FULL MEALS - BREAKFAST",2,
5,12,1211,1,2220,120089,2,"FULL MEALS - LUNCH",2,
5,12,1211,1,2220,120089,3,"FULL MEALS - DINNER",2,
5,12,1211,1,2220,120089,4,"SIDE DISHES",1,500
5,12,1211,1,2220,120089,5,"SNACKS",1,300
5,12,1211,1,2220,120089,6,"DAIRY BASED BEVARAGES",2,
5,12,1211,1,2220,120089,7,"VEGETABLES AND ROASTED OR BOIL",1,200
5,12,1211,1,2220,120089,8,"NON-ALCOHOLIC DRINKS",1,240
5,12,1211,1,2220,120089,9,"ALCOHOLIC DRINKS",1,1500
5,12,1211,1,2220,120090,1,"FULL MEALS - BREAKFAST",2,
5,12,1211,1,2220,120090,2,"FULL MEALS - LUNCH",1,400
5,12,1211,1,2220,120090,3,"FULL MEALS - DINNER",2,
5,12,1211,1,2220,120090,4,"SIDE DISHES",2,
5,12,1211,1,2220,120090,5,"SNACKS",1,200
5,12,1211,1,2220,120090,6,"DAIRY BASED BEVARAGES",2,
5,12,1211,1,2220,120090,7,"VEGETABLES AND ROASTED OR BOIL",1,150
5,12,1211,1,2220,120090,8,"NON-ALCOHOLIC DRINKS",1,250
5,12,1211,1,2220,120090,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120091,1,"FULL MEALS - BREAKFAST",2,
5,12,1214,2,452,120091,2,"FULL MEALS - LUNCH",2,
5,12,1214,2,452,120091,3,"FULL MEALS - DINNER",2,
5,12,1214,2,452,120091,4,"SIDE DISHES",2,
5,12,1214,2,452,120091,5,"SNACKS",1,150
5,12,1214,2,452,120091,6,"DAIRY BASED BEVARAGES",2,
5,12,1214,2,452,120091,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1214,2,452,120091,8,"NON-ALCOHOLIC DRINKS",1,260
5,12,1214,2,452,120091,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120092,1,"FULL MEALS - BREAKFAST",2,
5,12,1214,2,452,120092,2,"FULL MEALS - LUNCH",2,
5,12,1214,2,452,120092,3,"FULL MEALS - DINNER",2,
5,12,1214,2,452,120092,4,"SIDE DISHES",2,
5,12,1214,2,452,120092,5,"SNACKS",2,
5,12,1214,2,452,120092,6,"DAIRY BASED BEVARAGES",2,
5,12,1214,2,452,120092,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1214,2,452,120092,8,"NON-ALCOHOLIC DRINKS",1,140
5,12,1214,2,452,120092,9,"ALCOHOLIC DRINKS",1,100
5,12,1214,2,452,120093,1,"FULL MEALS - BREAKFAST",2,
5,12,1214,2,452,120093,2,"FULL MEALS - LUNCH",2,
5,12,1214,2,452,120093,3,"FULL MEALS - DINNER",2,
5,12,1214,2,452,120093,4,"SIDE DISHES",2,
5,12,1214,2,452,120093,5,"SNACKS",1,100
5,12,1214,2,452,120093,6,"DAIRY BASED BEVARAGES",2,
5,12,1214,2,452,120093,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1214,2,452,120093,8,"NON-ALCOHOLIC DRINKS",1,120
5,12,1214,2,452,120093,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120094,1,"FULL MEALS - BREAKFAST",1,1000
5,12,1214,2,452,120094,2,"FULL MEALS - LUNCH",1,600
5,12,1214,2,452,120094,3,"FULL MEALS - DINNER",2,
5,12,1214,2,452,120094,4,"SIDE DISHES",2,
5,12,1214,2,452,120094,5,"SNACKS",1,150
5,12,1214,2,452,120094,6,"DAIRY BASED BEVARAGES",1,200
5,12,1214,2,452,120094,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1214,2,452,120094,8,"NON-ALCOHOLIC DRINKS",1,500
5,12,1214,2,452,120094,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,0,120096,1,"FULL MEALS - BREAKFAST",2,
5,12,1214,2,0,120096,2,"FULL MEALS - LUNCH",2,
5,12,1214,2,0,120096,3,"FULL MEALS - DINNER",2,
5,12,1214,2,0,120096,4,"SIDE DISHES",2,
5,12,1214,2,0,120096,5,"SNACKS",2,
5,12,1214,2,0,120096,6,"DAIRY BASED BEVARAGES",1,100
5,12,1214,2,0,120096,7,"VEGETABLES AND ROASTED OR BOIL",1,50
5,12,1214,2,0,120096,8,"NON-ALCOHOLIC DRINKS",1,180
5,12,1214,2,0,120096,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120098,1,"FULL MEALS - BREAKFAST",2,
5,12,1214,2,452,120098,2,"FULL MEALS - LUNCH",2,
5,12,1214,2,452,120098,3,"FULL MEALS - DINNER",2,
5,12,1214,2,452,120098,4,"SIDE DISHES",2,
5,12,1214,2,452,120098,5,"SNACKS",2,
5,12,1214,2,452,120098,6,"DAIRY BASED BEVARAGES",2,
5,12,1214,2,452,120098,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1214,2,452,120098,8,"NON-ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120098,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120099,1,"FULL MEALS - BREAKFAST",2,
5,12,1214,2,452,120099,2,"FULL MEALS - LUNCH",1,150
5,12,1214,2,452,120099,3,"FULL MEALS - DINNER",2,
5,12,1214,2,452,120099,4,"SIDE DISHES",2,
5,12,1214,2,452,120099,5,"SNACKS",2,
5,12,1214,2,452,120099,6,"DAIRY BASED BEVARAGES",2,
5,12,1214,2,452,120099,7,"VEGETABLES AND ROASTED OR BOIL",2,
5,12,1214,2,452,120099,8,"NON-ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120099,9,"ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120100,1,"FULL MEALS - BREAKFAST",1,500
5,12,1214,2,452,120100,2,"FULL MEALS - LUNCH",1,100
5,12,1214,2,452,120100,3,"FULL MEALS - DINNER",1,850
5,12,1214,2,452,120100,4,"SIDE DISHES",1,100
5,12,1214,2,452,120100,5,"SNACKS",1,60
5,12,1214,2,452,120100,6,"DAIRY BASED BEVARAGES",1,350
5,12,1214,2,452,120100,7,"VEGETABLES AND ROASTED OR BOIL",1,200
5,12,1214,2,452,120100,8,"NON-ALCOHOLIC DRINKS",2,
5,12,1214,2,452,120100,9,"ALCOHOLIC DRINKS",1,400
6,13,1310,1,0,130001,1,"FULL MEALS - BREAKFAST",2,
6,13,1310,1,0,130001,2,"FULL MEALS - LUNCH",1,500
6,13,1310,1,0,130001,3,"FULL MEALS - DINNER",2,
6,13,1310,1,0,130001,4,"SIDE DISHES",2,
6,13,1310,1,0,130001,5,"SNACKS",1,100
6,13,1310,1,0,130001,6,"DAIRY BASED BEVARAGES",1,100
6,13,1310,1,0,130001,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1310,1,0,130001,8,"NON-ALCOHOLIC DRINKS",1,240
6,13,1310,1,0,130001,9,"ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130003,1,"FULL MEALS - BREAKFAST",1,200
6,13,1310,1,0,130003,2,"FULL MEALS - LUNCH",1,200
6,13,1310,1,0,130003,3,"FULL MEALS - DINNER",2,
6,13,1310,1,0,130003,4,"SIDE DISHES",2,
6,13,1310,1,0,130003,5,"SNACKS",2,
6,13,1310,1,0,130003,6,"DAIRY BASED BEVARAGES",2,
6,13,1310,1,0,130003,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1310,1,0,130003,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130003,9,"ALCOHOLIC DRINKS",1,150
6,13,1310,1,0,130004,1,"FULL MEALS - BREAKFAST",2,
6,13,1310,1,0,130004,2,"FULL MEALS - LUNCH",2,
6,13,1310,1,0,130004,3,"FULL MEALS - DINNER",2,
6,13,1310,1,0,130004,4,"SIDE DISHES",2,
6,13,1310,1,0,130004,5,"SNACKS",2,
6,13,1310,1,0,130004,6,"DAIRY BASED BEVARAGES",2,
6,13,1310,1,0,130004,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1310,1,0,130004,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130004,9,"ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130005,1,"FULL MEALS - BREAKFAST",2,
6,13,1310,1,0,130005,2,"FULL MEALS - LUNCH",2,
6,13,1310,1,0,130005,3,"FULL MEALS - DINNER",2,
6,13,1310,1,0,130005,4,"SIDE DISHES",2,
6,13,1310,1,0,130005,5,"SNACKS",2,
6,13,1310,1,0,130005,6,"DAIRY BASED BEVARAGES",2,
6,13,1310,1,0,130005,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1310,1,0,130005,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130005,9,"ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130007,1,"FULL MEALS - BREAKFAST",1,300
6,13,1310,1,0,130007,2,"FULL MEALS - LUNCH",1,400
6,13,1310,1,0,130007,3,"FULL MEALS - DINNER",1,200
6,13,1310,1,0,130007,4,"SIDE DISHES",2,
6,13,1310,1,0,130007,5,"SNACKS",2,
6,13,1310,1,0,130007,6,"DAIRY BASED BEVARAGES",2,
6,13,1310,1,0,130007,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1310,1,0,130007,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130007,9,"ALCOHOLIC DRINKS",1,1400
6,13,1310,1,0,130008,1,"FULL MEALS - BREAKFAST",2,
6,13,1310,1,0,130008,2,"FULL MEALS - LUNCH",1,400
6,13,1310,1,0,130008,3,"FULL MEALS - DINNER",2,
6,13,1310,1,0,130008,4,"SIDE DISHES",2,
6,13,1310,1,0,130008,5,"SNACKS",2,
6,13,1310,1,0,130008,6,"DAIRY BASED BEVARAGES",2,
6,13,1310,1,0,130008,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,13,1310,1,0,130008,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1310,1,0,130008,9,"ALCOHOLIC DRINKS",2,
6,13,1310,1,1300,130010,1,"FULL MEALS - BREAKFAST",2,
6,13,1310,1,1300,130010,2,"FULL MEALS - LUNCH",1,500
6,13,1310,1,1300,130010,3,"FULL MEALS - DINNER",2,
6,13,1310,1,1300,130010,4,"SIDE DISHES",1,800
6,13,1310,1,1300,130010,5,"SNACKS",1,100
6,13,1310,1,1300,130010,6,"DAIRY BASED BEVARAGES",2,
6,13,1310,1,1300,130010,7,"VEGETABLES AND ROASTED OR BOIL",1,150
6,13,1310,1,1300,130010,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1310,1,1300,130010,9,"ALCOHOLIC DRINKS",1,750
6,13,1314,1,6,130011,1,"FULL MEALS - BREAKFAST",1,300
6,13,1314,1,6,130011,2,"FULL MEALS - LUNCH",1,500
6,13,1314,1,6,130011,3,"FULL MEALS - DINNER",1,200
6,13,1314,1,6,130011,4,"SIDE DISHES",2,
6,13,1314,1,6,130011,5,"SNACKS",1,50
6,13,1314,1,6,130011,6,"DAIRY BASED BEVARAGES",1,100
6,13,1314,1,6,130011,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1314,1,6,130011,8,"NON-ALCOHOLIC DRINKS",1,60
6,13,1314,1,6,130011,9,"ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130012,1,"FULL MEALS - BREAKFAST",2,
6,13,1314,1,6,130012,2,"FULL MEALS - LUNCH",1,2100
6,13,1314,1,6,130012,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130012,4,"SIDE DISHES",2,
6,13,1314,1,6,130012,5,"SNACKS",1,200
6,13,1314,1,6,130012,6,"DAIRY BASED BEVARAGES",2,
6,13,1314,1,6,130012,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1314,1,6,130012,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130012,9,"ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130013,1,"FULL MEALS - BREAKFAST",2,
6,13,1314,1,6,130013,2,"FULL MEALS - LUNCH",2,
6,13,1314,1,6,130013,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130013,4,"SIDE DISHES",2,
6,13,1314,1,6,130013,5,"SNACKS",2,
6,13,1314,1,6,130013,6,"DAIRY BASED BEVARAGES",2,
6,13,1314,1,6,130013,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1314,1,6,130013,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130013,9,"ALCOHOLIC DRINKS",1,100
6,13,1314,1,6,130014,1,"FULL MEALS - BREAKFAST",1,500
6,13,1314,1,6,130014,2,"FULL MEALS - LUNCH",1,250
6,13,1314,1,6,130014,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130014,4,"SIDE DISHES",2,
6,13,1314,1,6,130014,5,"SNACKS",1,100
6,13,1314,1,6,130014,6,"DAIRY BASED BEVARAGES",1,280
6,13,1314,1,6,130014,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,13,1314,1,6,130014,8,"NON-ALCOHOLIC DRINKS",1,120
6,13,1314,1,6,130014,9,"ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130015,1,"FULL MEALS - BREAKFAST",2,
6,13,1314,1,6,130015,2,"FULL MEALS - LUNCH",2,
6,13,1314,1,6,130015,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130015,4,"SIDE DISHES",2,
6,13,1314,1,6,130015,5,"SNACKS",2,
6,13,1314,1,6,130015,6,"DAIRY BASED BEVARAGES",2,
6,13,1314,1,6,130015,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1314,1,6,130015,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130015,9,"ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130016,1,"FULL MEALS - BREAKFAST",1,400
6,13,1314,1,6,130016,2,"FULL MEALS - LUNCH",2,
6,13,1314,1,6,130016,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130016,4,"SIDE DISHES",2,
6,13,1314,1,6,130016,5,"SNACKS",1,150
6,13,1314,1,6,130016,6,"DAIRY BASED BEVARAGES",1,140
6,13,1314,1,6,130016,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,13,1314,1,6,130016,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130016,9,"ALCOHOLIC DRINKS",2,
6,13,1314,1,6,130017,1,"FULL MEALS - BREAKFAST",2,
6,13,1314,1,6,130017,2,"FULL MEALS - LUNCH",2,
6,13,1314,1,6,130017,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130017,4,"SIDE DISHES",1,1500
6,13,1314,1,6,130017,5,"SNACKS",1,100
6,13,1314,1,6,130017,6,"DAIRY BASED BEVARAGES",2,
6,13,1314,1,6,130017,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1314,1,6,130017,8,"NON-ALCOHOLIC DRINKS",1,500
6,13,1314,1,6,130017,9,"ALCOHOLIC DRINKS",1,3500
6,13,1314,1,6,130018,1,"FULL MEALS - BREAKFAST",2,
6,13,1314,1,6,130018,2,"FULL MEALS - LUNCH",2,
6,13,1314,1,6,130018,3,"FULL MEALS - DINNER",2,
6,13,1314,1,6,130018,4,"SIDE DISHES",2,
6,13,1314,1,6,130018,5,"SNACKS",1,200
6,13,1314,1,6,130018,6,"DAIRY BASED BEVARAGES",2,
6,13,1314,1,6,130018,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1314,1,6,130018,8,"NON-ALCOHOLIC DRINKS",1,350
6,13,1314,1,6,130018,9,"ALCOHOLIC DRINKS",2,
6,13,1314,1,0,130019,1,"FULL MEALS - BREAKFAST",1,900
6,13,1314,1,0,130019,2,"FULL MEALS - LUNCH",2,
6,13,1314,1,0,130019,3,"FULL MEALS - DINNER",1,1200
6,13,1314,1,0,130019,4,"SIDE DISHES",2,
6,13,1314,1,0,130019,5,"SNACKS",1,500
6,13,1314,1,0,130019,6,"DAIRY BASED BEVARAGES",2,
6,13,1314,1,0,130019,7,"VEGETABLES AND ROASTED OR BOIL",1,500
6,13,1314,1,0,130019,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1314,1,0,130019,9,"ALCOHOLIC DRINKS",1,2000
6,13,1311,1,0,130020,1,"FULL MEALS - BREAKFAST",2,
6,13,1311,1,0,130020,2,"FULL MEALS - LUNCH",2,
6,13,1311,1,0,130020,3,"FULL MEALS - DINNER",2,
6,13,1311,1,0,130020,4,"SIDE DISHES",2,
6,13,1311,1,0,130020,5,"SNACKS",2,
6,13,1311,1,0,130020,6,"DAIRY BASED BEVARAGES",2,
6,13,1311,1,0,130020,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1311,1,0,130020,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1311,1,0,130020,9,"ALCOHOLIC DRINKS",2,
6,13,1307,1,268,130021,1,"FULL MEALS - BREAKFAST",1,200
6,13,1307,1,268,130021,2,"FULL MEALS - LUNCH",1,200
6,13,1307,1,268,130021,3,"FULL MEALS - DINNER",2,
6,13,1307,1,268,130021,4,"SIDE DISHES",2,
6,13,1307,1,268,130021,5,"SNACKS",1,50
6,13,1307,1,268,130021,6,"DAIRY BASED BEVARAGES",2,
6,13,1307,1,268,130021,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,268,130021,8,"NON-ALCOHOLIC DRINKS",1,120
6,13,1307,1,268,130021,9,"ALCOHOLIC DRINKS",1,400
6,13,1307,1,0,130023,1,"FULL MEALS - BREAKFAST",1,1500
6,13,1307,1,0,130023,2,"FULL MEALS - LUNCH",1,800
6,13,1307,1,0,130023,3,"FULL MEALS - DINNER",1,400
6,13,1307,1,0,130023,4,"SIDE DISHES",2,
6,13,1307,1,0,130023,5,"SNACKS",2,
6,13,1307,1,0,130023,6,"DAIRY BASED BEVARAGES",2,
6,13,1307,1,0,130023,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,0,130023,8,"NON-ALCOHOLIC DRINKS",1,240
6,13,1307,1,0,130023,9,"ALCOHOLIC DRINKS",1,400
6,24,2403,1,0,130024,1,"FULL MEALS - BREAKFAST",1,3000
6,24,2403,1,0,130024,2,"FULL MEALS - LUNCH",1,1500
6,24,2403,1,0,130024,3,"FULL MEALS - DINNER",1,800
6,24,2403,1,0,130024,4,"SIDE DISHES",2,
6,24,2403,1,0,130024,5,"SNACKS",2,
6,24,2403,1,0,130024,6,"DAIRY BASED BEVARAGES",2,
6,24,2403,1,0,130024,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,24,2403,1,0,130024,8,"NON-ALCOHOLIC DRINKS",2,
6,24,2403,1,0,130024,9,"ALCOHOLIC DRINKS",2,
6,13,1307,1,268,130025,1,"FULL MEALS - BREAKFAST",2,
6,13,1307,1,268,130025,2,"FULL MEALS - LUNCH",1,1000
6,13,1307,1,268,130025,3,"FULL MEALS - DINNER",2,
6,13,1307,1,268,130025,4,"SIDE DISHES",2,
6,13,1307,1,268,130025,5,"SNACKS",1,200
6,13,1307,1,268,130025,6,"DAIRY BASED BEVARAGES",1,300
6,13,1307,1,268,130025,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,268,130025,8,"NON-ALCOHOLIC DRINKS",1,150
6,13,1307,1,268,130025,9,"ALCOHOLIC DRINKS",2,
6,13,1307,1,0,130026,1,"FULL MEALS - BREAKFAST",1,1500
6,13,1307,1,0,130026,2,"FULL MEALS - LUNCH",2,
6,13,1307,1,0,130026,3,"FULL MEALS - DINNER",2,
6,13,1307,1,0,130026,4,"SIDE DISHES",2,
6,13,1307,1,0,130026,5,"SNACKS",1,200
6,13,1307,1,0,130026,6,"DAIRY BASED BEVARAGES",1,150
6,13,1307,1,0,130026,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,0,130026,8,"NON-ALCOHOLIC DRINKS",1,300
6,13,1307,1,0,130026,9,"ALCOHOLIC DRINKS",2,
6,13,1307,1,268,130027,1,"FULL MEALS - BREAKFAST",2,
6,13,1307,1,268,130027,2,"FULL MEALS - LUNCH",2,
6,13,1307,1,268,130027,3,"FULL MEALS - DINNER",2,
6,13,1307,1,268,130027,4,"SIDE DISHES",2,
6,13,1307,1,268,130027,5,"SNACKS",1,150
6,13,1307,1,268,130027,6,"DAIRY BASED BEVARAGES",2,
6,13,1307,1,268,130027,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,268,130027,8,"NON-ALCOHOLIC DRINKS",1,350
6,13,1307,1,268,130027,9,"ALCOHOLIC DRINKS",2,
6,13,1307,1,268,130029,1,"FULL MEALS - BREAKFAST",2,
6,13,1307,1,268,130029,2,"FULL MEALS - LUNCH",2,
6,13,1307,1,268,130029,3,"FULL MEALS - DINNER",2,
6,13,1307,1,268,130029,4,"SIDE DISHES",2,
6,13,1307,1,268,130029,5,"SNACKS",2,
6,13,1307,1,268,130029,6,"DAIRY BASED BEVARAGES",2,
6,13,1307,1,268,130029,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,268,130029,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1307,1,268,130029,9,"ALCOHOLIC DRINKS",2,
6,13,1307,1,0,130030,1,"FULL MEALS - BREAKFAST",2,
6,13,1307,1,0,130030,2,"FULL MEALS - LUNCH",2,
6,13,1307,1,0,130030,3,"FULL MEALS - DINNER",2,
6,13,1307,1,0,130030,4,"SIDE DISHES",2,
6,13,1307,1,0,130030,5,"SNACKS",2,
6,13,1307,1,0,130030,6,"DAIRY BASED BEVARAGES",2,
6,13,1307,1,0,130030,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1307,1,0,130030,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1307,1,0,130030,9,"ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130032,1,"FULL MEALS - BREAKFAST",2,
6,13,1303,1,626,130032,2,"FULL MEALS - LUNCH",1,750
6,13,1303,1,626,130032,3,"FULL MEALS - DINNER",2,
6,13,1303,1,626,130032,4,"SIDE DISHES",2,
6,13,1303,1,626,130032,5,"SNACKS",2,
6,13,1303,1,626,130032,6,"DAIRY BASED BEVARAGES",2,
6,13,1303,1,626,130032,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1303,1,626,130032,8,"NON-ALCOHOLIC DRINKS",1,360
6,13,1303,1,626,130032,9,"ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130033,1,"FULL MEALS - BREAKFAST",2,
6,13,1303,1,626,130033,2,"FULL MEALS - LUNCH",2,
6,13,1303,1,626,130033,3,"FULL MEALS - DINNER",2,
6,13,1303,1,626,130033,4,"SIDE DISHES",2,
6,13,1303,1,626,130033,5,"SNACKS",2,
6,13,1303,1,626,130033,6,"DAIRY BASED BEVARAGES",2,
6,13,1303,1,626,130033,7,"VEGETABLES AND ROASTED OR BOIL",1,20
6,13,1303,1,626,130033,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130033,9,"ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130034,1,"FULL MEALS - BREAKFAST",1,700
6,13,1303,1,626,130034,2,"FULL MEALS - LUNCH",2,
6,13,1303,1,626,130034,3,"FULL MEALS - DINNER",2,
6,13,1303,1,626,130034,4,"SIDE DISHES",2,
6,13,1303,1,626,130034,5,"SNACKS",2,
6,13,1303,1,626,130034,6,"DAIRY BASED BEVARAGES",2,
6,13,1303,1,626,130034,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1303,1,626,130034,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130034,9,"ALCOHOLIC DRINKS",1,700
6,13,1303,1,0,130035,1,"FULL MEALS - BREAKFAST",2,
6,13,1303,1,0,130035,2,"FULL MEALS - LUNCH",2,
6,13,1303,1,0,130035,3,"FULL MEALS - DINNER",2,
6,13,1303,1,0,130035,4,"SIDE DISHES",2,
6,13,1303,1,0,130035,5,"SNACKS",2,
6,13,1303,1,0,130035,6,"DAIRY BASED BEVARAGES",1,450
6,13,1303,1,0,130035,7,"VEGETABLES AND ROASTED OR BOIL",2,
6,13,1303,1,0,130035,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1303,1,0,130035,9,"ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130036,1,"FULL MEALS - BREAKFAST",1,700
6,13,1303,1,626,130036,2,"FULL MEALS - LUNCH",2,
6,13,1303,1,626,130036,3,"FULL MEALS - DINNER",1,300
6,13,1303,1,626,130036,4,"SIDE DISHES",2,
6,13,1303,1,626,130036,5,"SNACKS",2,
6,13,1303,1,626,130036,6,"DAIRY BASED BEVARAGES",2,
6,13,1303,1,626,130036,7,"VEGETABLES AND ROASTED OR BOIL",1,100
6,13,1303,1,626,130036,8,"NON-ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130036,9,"ALCOHOLIC DRINKS",2,
6,13,1303,1,626,130038,1,"FULL MEALS - BREAKFAST",1,1200
