"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11eq3","s11eq3a","s11eq3b","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15a","s11eq15b","s11eq16","s11eq17","s11eq18a","s11eq18b","s11eq19","s11eq20","s11eq20b","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27a","s11eq27b","s11eq28","s11eq29","s11eq30a","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35","s11eq36","s11eq37"
4,1,102,1,0,10065,2,2,"PEPPER",2140,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N3",2140,2,90,300,6,,300,1,,,,2,,,,,,,,,,,,,
4,1,102,1,0,10065,3,1,"PUMPKIN",2190,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N3",2191,5,91,1500,6,,300,1,,,,2,,,,,,,,,,,,,
4,1,102,1,0,10065,3,2,"CASSAVA",1020,1,2,4,1,1020,3,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10066,1,1,"CASSAVA",1020,1,2,4,1,1020,10,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10066,1,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,2,90,500,6,,500,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10066,2,1,"PLAINTAIN",2170,1,2,4,1,2170,30,900,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10066,3,1,"CASSAVA",1020,1,2,4,1,1020,12,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10066,3,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,2,90,500,6,,500,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10066,4,1,"CASSAVA",1020,1,2,4,1,1020,15,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10066,4,2,"CUCUMBER",2060,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N1",2060,5,13,500,6,,3000,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10066,5,1,"CASSAVA",1020,1,2,4,1,1020,13,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10066,5,2,"OIL PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10067,1,1,"CASSAVA",1020,1,2,4,1,1020,8,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10067,1,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,2,90,300,6,,1500,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10067,2,1,"CASSAVA",1020,1,2,4,1,1020,9,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10067,2,2,"PUMPKIN",2190,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N1",2190,3,90,300,6,,2000,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10067,3,1,"CASSAVA",1020,1,2,4,1,1020,7,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10067,3,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N1",1080,2,90,300,6,,1500,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10067,3,3,"OIL PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10068,1,1,"CASSAVA",1020,1,2,4,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10068,1,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N3",1080,7,81,300,5,,1000,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10068,2,1,"CASSAVA",1020,1,2,4,1,1020,15,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10068,2,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N3",1080,12,81,300,5,,1000,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10068,3,1,"CASSAVA",1020,1,2,4,1,1020,18,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10068,3,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N3",1080,15,81,300,5,,1000,1,,,,2,,,,,,,,,,,,,
4,1,107,2,1044,10068,3,3,"OIL PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10069,1,1,"CASSAVA",1020,1,1,3,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10069,1,2,"MAIZE",1080,1,1,3,1,1080,2,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10069,1,3,"THREE LEAVES YAM",1124,1,1,3,1,1124,50,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10069,2,1,"CASSAVA",1020,1,1,3,1,1020,10,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,1044,10069,2,2,"MELON",1090,1,1,3,1,1090,1,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,0,10070,1,1,"CASSAVA",1020,1,2,4,1,1020,10,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,0,10070,2,1,"CUCUMBER",2060,1,2,4,1,2060,1,40,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,0,10070,2,2,"OKORO",2120,1,2,4,1,2120,1,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,0,10070,3,1,"PLANTAIN",2170,1,2,4,1,2170,17,900,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,0,10070,3,2,"CASSAVA",1020,1,2,4,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,107,2,0,10070,3,3,"MAIZE",1080,1,2,4,1,1080,2,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,1,1,"CASSAVA",1020,1,2,3,1,1020,3,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,1,2,"YAM",1120,1,2,3,1,1120,20,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,1,3,"COCOYAM",1040,1,2,3,1,1040,2,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,2,1,"CASSAVA",1020,1,2,3,1,1020,3,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,2,2,"PUMPKIN",2193,1,2,3,1,2193,4,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,2,3,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10071,2,4,"PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10072,1,1,"CASSAVA",1020,1,2,4,2,,,,,,1,1020,10,160,"N1",,500,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10072,1,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N2",1080,9,80,550,5,,600,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10073,1,1,"OLD CASSAVA",1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10073,2,1,"CASSAVA",1020,1,1,4,1,1020,5,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10073,2,2,"YAM",1120,1,1,2,2,,,,,,2,,,,,,,,,1,1,,"N1",1120,73,80,200,5,,3650,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10073,2,3,"PUMPKIN",2190,1,1,4,1,2193,63,80,4,,2,,,,,,,,,1,1,,"N2",2193,30,80,200,5,,1500,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10074,1,1,"MAIZE",1080,1,1,4,2,,,,,,2,,,,,,,,,1,2,4,"N2",1080,3,12,200,5,,300,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10074,1,2,"CASSAVA",1020,1,1,4,1,1020,7,161,4,,1,1020,2,161,"N1",,200,5,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10074,1,3,"YAM",1120,1,1,4,2,,,,,,2,,,,,,,,,1,2,,"N3",1120,100,80,400,5,,6000,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10074,2,1,"CASSAVA",1020,1,1,4,1,1020,5,161,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10074,2,2,"PUMPKIM",2190,1,1,4,2,,,,,,2,,,,,,,,,1,4,,"N4",2193,45,80,200,5,,2000,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10074,2,3,"YAM",1120,1,1,4,2,,,,,,2,,,,,,,,,1,2,,"N3",1120,70,80,300,5,,4200,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10075,1,1,"CASSAVA",1020,1,2,3,1,1020,3,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10075,1,2,"PUMPKIN FRUIT",2192,1,2,3,1,2193,1,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10075,2,1,"CASSAVA",1020,1,2,3,1,1020,4,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10075,2,2,"COCOYAM",1040,1,2,3,1,1040,2,92,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10076,1,1,"OIL PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10076,1,2,"MANGO",3160,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10076,1,3,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10076,1,4,"PEAR",3220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,1,1,"OIL PALM TREE",3180,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,1,2,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,1,3,"ORANGE",3170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,1,4,"KOLANUT",3111,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,2,1,"CASSAVA",1020,1,2,3,1,1020,4,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,2,2,"MAIZE",1080,1,2,3,1,1080,8,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10077,2,3,"PUMPKIN SEED",2193,1,2,3,2,,,,,,2,,,,,,,,,1,1,,"N2",2193,2,100,0,1,,800,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,1,1,"CASSAVA",1020,1,1,4,1,1020,4,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10078,1,2,"YAM",1120,1,1,4,2,,,,,,2,,,,,,,,,1,4,,"N2",1120,45,80,200,5,,2700,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,1,3,"PUMPKIN",2190,1,1,4,2,,,,,,2,,,,,,,,,1,2,,"N3",2190,3,100,200,5,,1500,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,1,4,"MAIZE",1080,1,1,4,1,1080,2,81,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10078,2,1,"CASSAVA",1020,1,1,4,1,1020,7,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10078,2,2,"MELON",1090,1,1,4,1,1090,0.5,13,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10078,3,1,"CASSAVA",1020,1,1,4,1,1020,8,160,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10078,3,2,"YAM",1120,1,1,4,1,1120,60,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10079,1,1,"CASSAVA",1020,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N2",1020,18,161,600,5,,3000,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10079,1,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,2,,"N2",1080,8,80,400,5,,200,1,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10080,1,1,"CASSAVA",1020,1,2,4,1,1020,4,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10080,1,2,"COCOYAM",1040,1,2,4,1,1040,2,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10080,2,1,"CASSAVA",1020,1,2,4,1,1020,4,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,117,2,560,10080,2,2,"COCOYAM",1040,1,2,4,1,1040,2,91,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10081,1,1,"CASSAVA",1020,1,2,4,1,1020,6,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10081,1,2,"YAM",1120,1,2,4,1,1120,23,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10081,1,3,"THREE LEAVE YAM",1124,1,2,4,1,1124,15,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10081,1,4,"PUMKIN",2190,1,2,4,1,2193,2,100,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10081,1,5,"MAIZE",1080,1,2,4,1,1080,10,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10082,1,1,"CASSAVA",1020,1,2,4,1,1020,13,161,1,,2,,,,,,,,,1,1,,"N2",1120,13,161,0,1,,2900,1,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,1,2,"PUMPKIN SEED",2193,1,2,4,1,2193,5,100,1,,2,,,,,,,,,1,1,,"N2",2193,5,100,0,1,,3500,1,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,1,3,"MAIZE",1080,1,2,4,1,1080,11,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10082,1,4,"YAM",1120,1,2,4,1,1120,42,80,1,,2,,,,,,,,,1,1,,"N2",1120,42,81,200,5,,300,1,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,2,1,"THREE LEAVE YAM",1124,1,2,4,1,1124,12,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10082,2,2,"CASSAVA",1020,1,2,4,1,1020,5,161,1,,2,,,,,,,,,1,1,,"N2",1020,5,161,300,5,,2500,1,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,3,1,"MAIZE",1080,1,2,4,1,1080,6,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10082,3,2,"CASSAVA",1020,1,2,4,1,1020,5,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,1,1,"YAM",1120,1,1,4,1,1120,95,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,1,2,"PUMPKIN",2190,1,1,4,1,2190,5,100,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,2,1,"CASSAVA",1020,1,1,4,1,1020,9,161,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,2,2,"YAM",1120,1,1,4,1,1120,120,80,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,2,3,"MAIZE",1080,1,1,4,1,1080,2,13,4,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10085,3,1,"OLD CASSAVA",1020,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10086,1,1,"CASSAVA",1020,1,2,4,1,1020,12,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10086,1,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N2",1080,4,80,100,1,,200,1,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10086,2,1,"CASSAVA",1020,1,2,4,1,1020,10,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,1,1,"CASSAVA",1020,1,2,4,1,1020,10,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,1,2,"MAIZE",1080,1,2,4,1,1080,8,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,2,1,"CASSAVA",1020,1,2,4,1,1020,12,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,2,2,"MAIZE",1080,1,2,4,1,1080,7,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10087,3,1,"CASSAVA",1020,1,2,4,1,1020,9,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10088,1,1,"CASSAVA",1020,1,2,3,1,1020,5,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10088,1,2,"YAM",1120,1,2,3,1,1120,20,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10088,2,1,"PUMKIN",2190,1,2,3,1,2193,5,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10088,2,2,"MELON",1090,1,2,3,1,1090,4,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10089,1,1,"CASSAVA",1020,1,2,3,1,1020,4,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10089,1,2,"YAM",1120,1,2,3,1,1120,20,80,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10089,2,1,"MELON",1090,1,2,3,1,1090,3,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,110,2,76,10089,2,2,"CASSAVA",1020,1,2,3,1,1020,5,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,1,1,"CASSAVA",1020,1,1,4,1,1020,8,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,1,2,"MELON",1091,1,1,4,1,1091,10,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,2,1,"CASSAVA",1020,1,1,4,1,1020,7,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,2,2,"MAIZE",1080,1,1,4,1,1080,4,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,3,1,"CASSAVA",1020,1,1,4,1,1020,6,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,4,1,"CASSAVA",1020,1,1,4,1,1020,8,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,4,2,"MELON",1091,1,1,4,1,1091,4,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10091,5,1,"CASSAVA",1020,1,1,4,1,1020,5,160,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10092,1,1,"CASSAVA",1020,1,2,4,1,1020,10,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10092,1,2,"MELON",1090,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N2",1090,5,13,200,1,,400,1,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10092,1,3,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,6,81,300,6,,300,1,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10092,2,1,"CASSAVA",1020,1,2,4,1,1020,5,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10092,2,2,"MAIZE",1080,1,2,4,2,,,,,,2,,,,,,,,,1,1,,"N3",1080,4,81,200,6,,300,1,,,,2,,,,,,,,,,,,,
5,3,322,2,0,10093,1,1,"CASSAVA OLD",1020,1,2,3,1,1020,2,162,1,,1,1020,1,162,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,322,2,0,10093,2,1,"CASSAVA OLD",1020,1,2,3,1,1020,2,162,1,,1,1020,1,162,"N2",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,322,2,0,10093,3,1,"CASSAVA OLD",1020,1,2,3,1,1020,3,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,3,322,2,0,10093,4,1,"CASSAVA OLD",1020,1,2,3,1,1020,3,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,1,1,"CASSAVA",1020,1,2,4,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,1,2,"MELLON",1090,1,2,4,1,1090,10,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,1,3,"MAIZE",1080,1,2,4,1,1080,5,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,2,1,"CASSAVA",1020,1,2,4,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,2,2,"MAIZE",1080,1,2,4,1,1080,5,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,3,1,"CASSAVA",1020,1,2,4,1,1020,7,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10094,3,2,"MAIZE",1080,1,2,4,1,1080,4,81,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,1,1,"CASSAVA",1020,1,2,4,1,1020,5,161,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,1,2,"OKRO",2120,1,2,4,1,2120,20,80,1,,1,2120,20,80,"N1",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,1,3,"MAIZE",1080,1,2,4,1,1080,4,13,1,,1,1080,4,13,"N1",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,1,4,"YAM",1120,1,2,4,1,1120,15,80,1,,1,1120,15,80,"N1",,0,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,2,1,"PLANTAIN",2170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,2,2,"ORANGE",3170,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10096,2,3,"PEAR",3220,2,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,105,2,638,10097,1,1,"CASSAVA",1020,1,2,3,1,1020,14,160,1,,2,,,,,,,,,1,2,,"N1",1020,20,80,200,5,,400,1,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,1,2,"MAIZE",1080,1,2,3,1,1080,8,13,1,,2,,,,,,,,,1,2,,"N1",1080,14,80,200,5,,100,1,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,1,3,"PUMKIN",2190,1,2,3,1,2193,10,10,1,,2,,,,,,,,,1,2,,"N1",2193,25,13,200,5,,200,1,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,1,4,"OKRO",2120,1,2,3,1,2120,2,13,1,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
