"zone","state","lga","ea","sector","hhid","network_cd","s12q2","s12q2b","s12q3"
3,17,1706,284,2,170008,"N01",1,,1
3,17,1706,284,2,170008,"N02",2,,3
3,17,1706,284,2,170008,"N03",10,,6
3,17,1706,284,2,170009,"N01",2,,1
3,17,1706,284,2,170010,"N01",9,,2
3,17,1706,284,2,170010,"N02",1,,1
3,17,1719,1354,2,170011,"N01",9,,2
3,17,1719,1354,2,170011,"N02",2,,1
3,17,1719,1354,2,170012,"N01",9,,2
3,17,1719,1354,2,170012,"N02",2,,1
3,17,1719,1354,2,170013,"N01",2,,1
3,17,1719,1354,2,170013,"N02",9,,5
3,17,1719,1354,2,170014,"N01",9,,2
3,17,1719,1354,2,170014,"N02",2,,1
3,17,1719,1354,2,170015,"N01",2,,1
3,17,1719,1354,2,170015,"N02",2,,1
3,17,1719,1354,2,170015,"N03",2,,1
3,17,1719,1354,2,170016,"N01",9,,2
3,17,1719,1354,2,170016,"N02",9,,2
3,17,1719,1354,2,170017,"N01",9,,4
3,17,1719,1354,2,170019,"N01",9,,2
3,17,1719,1354,2,170020,"N01",8,,6
3,17,1719,1354,2,170020,"N02",12,,6
3,17,1719,1354,2,170020,"N03",2,,1
3,17,1704,1080,2,170021,"N01",2,,1
3,17,1704,1080,2,170022,"N01",2,,2
3,17,1704,0,2,170025,"N01",2,,1
3,17,1704,0,2,170025,"N02",28,,2
3,17,1704,1080,2,170026,"N01",2,,1
3,17,1704,1080,2,170027,"N01",2,,3
3,17,1704,1080,2,170027,"N02",17,,5
3,17,1704,1080,2,170028,"N01",9,,2
3,17,1704,1080,2,170030,"N01",9,,3
3,17,1722,96,2,170042,"N01",2,,1
3,17,1722,96,2,170042,"N02",2,,1
3,17,1722,96,2,170043,"N01",9,,6
3,17,1722,96,2,170044,"N01",8,,4
3,17,1722,96,2,170045,"N01",1,,1
3,17,1722,96,2,170047,"N01",2,,1
3,17,1722,96,2,170049,"N01",2,,4
3,17,1722,96,2,170049,"N02",8,,5
3,17,1722,96,2,170049,"N03",2,,6
3,17,1722,96,2,170049,"N04",1,,1
3,17,1715,2244,2,170051,"N01",2,,1
3,17,1715,2244,2,170052,"N01",9,,3
3,17,1715,2244,2,170054,"N01",2,,4
3,17,1715,2244,2,170054,"N02",1,,1
3,17,1715,2244,2,170058,"N01",2,,1
3,17,1715,2244,2,170058,"N02",2,,1
3,17,1715,2244,2,170058,"N03",2,,1
3,17,1715,2244,2,170059,"N01",2,,1
3,17,1715,2244,2,170059,"N02",10,,4
3,17,1715,2244,2,170060,"N01",1,,1
3,17,1715,2244,2,170060,"N02",1,,1
3,17,1715,2244,2,170060,"N03",1,,1
3,17,1715,2244,2,170060,"N04",1,,1
3,17,1710,546,2,170061,"N01",9,,1
3,17,1710,546,2,170065,"N01",2,,1
3,17,1710,546,2,170067,"N01",2,,1
3,17,1710,546,2,170068,"N01",2,,1
3,17,1710,546,2,170068,"N02",2,,1
3,17,1710,546,2,170069,"N01",9,,2
3,17,1710,546,2,170070,"N01",9,,2
3,17,1713,226,1,170079,"N01",1,,1
3,17,1716,1452,2,170081,"N01",2,,1
3,17,1716,1452,2,170083,"N01",2,,2
3,17,1716,1452,2,170084,"N01",1,,7
3,17,1716,1452,2,170084,"N02",9,,2
3,17,1716,1452,2,170084,"N03",2,,1
3,17,1716,1452,2,170085,"N01",2,,1
3,17,1716,1452,2,170086,"N01",2,,2
3,17,1716,1452,2,170088,"N01",9,,2
3,17,1716,1452,2,170089,"N01",1,,2
3,17,1716,1452,2,170089,"N02",2,,1
3,17,1716,1452,2,170090,"N01",2,,1
3,17,1702,510,2,170091,"N01",2,,1
3,17,1702,510,2,170091,"N02",5,,1
3,17,1702,510,2,170095,"N01",9,,2
3,17,1702,510,2,170096,"N01",1,,1
3,17,1702,510,2,170096,"N02",8,,4
3,17,1702,510,2,170100,"N01",2,,1
3,17,1727,634,2,170101,"N01",9,,2
3,17,1727,634,2,170104,"N01",2,,1
3,17,1727,634,2,170105,"N01",9,,1
3,17,1727,634,2,170106,"N01",9,,2
3,17,1727,634,2,170106,"N02",2,,1
3,17,1727,634,2,170107,"N01",2,,1
3,17,1727,634,2,170109,"N01",9,,1
3,17,1727,634,2,170109,"N02",2,,1
3,17,1727,634,2,170110,"N01",9,,2
3,17,1727,634,2,170110,"N02",2,,1
3,17,1712,794,2,170111,"N01",2,,1
3,17,1712,794,2,170111,"N02",2,,1
3,17,1712,794,2,170113,"N01",2,,1
3,17,1712,794,2,170113,"N02",9,,7
3,17,1712,794,2,170113,"N03",10,,4
3,17,1712,794,2,170114,"N01",9,,7
3,17,1712,794,2,170115,"N01",1,,1
3,17,1712,794,2,170115,"N02",9,,4
3,17,1712,794,2,170115,"N03",1,,5
3,17,1712,794,2,170115,"N04",10,,6
3,17,1712,794,2,170116,"N01",1,,1
3,17,1712,794,2,170116,"N02",9,,2
3,17,1712,794,2,170116,"N03",2,,2
3,17,1712,794,2,170117,"N01",9,,6
3,17,1712,794,2,170117,"N02",9,,6
3,17,1724,786,2,170121,"N01",9,,2
3,17,1724,786,2,170123,"N01",1,,1
3,17,1724,786,2,170123,"N02",1,,1
3,17,1724,786,2,170123,"N03",9,,2
3,17,1724,786,2,170123,"N04",7,,1
3,17,1724,786,2,170124,"N01",2,,1
3,17,1724,786,2,170124,"N02",8,,8
3,17,1724,786,2,170126,"N01",7,,1
3,17,1724,786,2,170128,"N01",9,,2
3,17,1724,786,2,170129,"N01",9,,2
3,17,1724,786,2,170130,"N01",2,,1
3,17,1724,786,2,170130,"N02",8,,8
3,18,1803,840,2,180031,"N01",2,,1
3,18,1803,840,2,180031,"N02",1,,1
3,18,1803,840,2,180031,"N03",10,,2
3,18,1803,840,2,180031,"N04",10,,2
3,18,1803,840,2,180032,"N01",1,,1
3,18,1803,840,2,180032,"N02",9,,1
3,18,1803,840,2,180032,"N03",9,,5
3,18,1803,840,2,180033,"N01",10,,2
3,18,1803,840,2,180034,"N01",17,,1
3,18,1803,840,2,180034,"N02",28,,1
3,18,1803,840,2,180034,"N03",2,,1
3,18,1803,840,2,180035,"N01",2,,1
3,18,1803,840,2,180036,"N01",9,,1
3,18,1803,840,2,180036,"N02",2,,1
3,18,1803,840,2,180037,"N01",1,,1
3,18,1803,840,2,180037,"N02",8,,2
3,18,1803,840,2,180037,"N03",9,,4
3,18,1803,840,2,180037,"N04",28,,3
3,18,1803,840,2,180038,"N01",10,,2
3,18,1803,840,2,180038,"N02",12,,2
3,18,1803,840,2,180038,"N03",1,,1
3,18,1803,840,2,180039,"N01",1,,1
3,18,1803,0,2,180040,"N01",1,,1
3,18,1803,0,2,180040,"N02",9,,1
3,18,1816,378,1,180041,"N01",2,,1
3,18,1816,378,1,180041,"N02",2,,1
3,18,1816,378,1,180041,"N03",9,,2
3,18,1816,378,1,180042,"N01",2,,1
3,18,1816,378,1,180044,"N01",10,,2
3,18,1816,378,1,180045,"N01",6,,1
3,18,1816,378,1,180045,"N02",2,,1
3,18,1816,378,1,180046,"N01",10,,1
3,18,1816,378,1,180047,"N01",1,,1
3,18,1816,378,1,180047,"N02",28,,1
3,18,1816,378,1,180047,"N03",9,,1
3,18,1805,534,2,180051,"N01",9,,2
3,18,1805,534,2,180052,"N01",12,,2
3,18,1805,534,2,180053,"N01",9,,2
3,18,1805,534,2,180053,"N02",1,,1
3,18,1805,534,2,180053,"N03",9,,2
3,18,1805,534,2,180055,"N01",9,,1
3,18,1805,534,2,180056,"N01",13,,2
3,18,1805,534,2,180056,"N02",2,,2
3,18,1805,534,2,180057,"N01",2,,2
3,18,1805,534,2,180057,"N02",13,,2
3,18,1805,534,2,180058,"N01",9,,5
3,18,1805,534,2,180058,"N02",17,,5
3,18,1805,534,2,180059,"N01",1,,1
3,18,1805,534,2,180059,"N02",9,,2
3,18,1805,534,2,180059,"N03",9,,2
3,18,1817,370,2,180061,"N01",9,,2
3,18,1817,370,2,180063,"N01",2,,1
3,18,1817,370,2,180064,"N01",1,,1
3,18,1817,370,2,180064,"N02",1,,1
3,18,1817,370,2,180065,"N01",2,,2
3,18,1817,370,2,180065,"N02",11,,1
3,18,1817,370,2,180067,"N01",1,,1
3,18,1817,370,2,180067,"N02",7,,1
3,18,1817,370,2,180068,"N01",2,,1
3,18,1817,370,2,180069,"N01",1,,1
3,18,1817,370,2,180069,"N02",15,,1
3,18,1817,370,2,180069,"N03",12,,4
3,18,1808,1726,2,180071,"N01",13,,2
3,18,1808,1726,2,180072,"N01",1,,4
3,18,1808,1726,2,180072,"N02",2,,1
3,18,1808,1726,2,180073,"N01",13,,2
3,18,1808,1726,2,180073,"N02",28,,2
3,18,1808,1726,2,180073,"N03",31,"ON ROAD",1
3,18,1808,1726,2,180074,"N01",9,,1
3,18,1808,1726,2,180076,"N01",10,,2
3,18,1808,1726,2,180077,"N01",1,,1
3,18,1808,1726,2,180078,"N01",9,,2
3,18,1808,1726,2,180079,"N01",1,,1
3,18,1808,1726,2,180079,"N02",12,,5
3,18,1811,364,2,180081,"N01",9,,2
3,18,1811,364,2,180082,"N01",1,,1
3,18,1811,364,2,180082,"N02",9,,2
3,18,1811,364,2,180083,"N01",1,,1
3,18,1811,364,2,180083,"N02",9,,2
3,18,1811,364,2,180084,"N01",1,,1
3,18,1811,364,2,180085,"N01",1,,1
3,18,1811,364,2,180085,"N02",1,,1
3,18,1811,364,2,180087,"N01",1,,1
3,18,1811,364,2,180087,"N02",1,,1
3,18,1811,364,2,180087,"N03",9,,7
3,18,1811,364,2,180087,"N04",2,,1
3,18,1811,364,2,180087,"N05",9,,2
3,18,1811,364,2,180088,"N01",9,,2
3,18,1811,364,2,180090,"N01",12,,5
3,18,1820,450,2,180091,"N01",3,,1
3,18,1820,450,2,180091,"N02",9,,2
3,18,1820,450,2,180091,"N03",8,,2
3,18,1820,450,2,180093,"N01",9,,5
3,18,1820,450,2,180095,"N01",9,,1
3,18,1820,450,2,180095,"N02",9,,1
3,18,1820,450,2,180096,"N01",2,,2
3,18,1820,450,2,180096,"N02",13,,1
3,18,1820,450,2,180097,"N01",9,,5
3,18,1820,450,2,180097,"N02",28,,4
3,18,1820,450,2,180098,"N01",2,,2
3,18,1820,450,2,180098,"N02",12,,2
3,18,1820,450,2,180098,"N03",2,,1
3,18,1820,450,2,180098,"N04",13,,2
3,18,1820,450,2,180099,"N01",9,,1
3,18,1822,1654,2,180101,"N01",15,,5
3,18,1822,1654,2,180101,"N02",9,,5
3,18,1822,1654,2,180101,"N03",1,,1
3,18,1822,1654,2,180102,"N01",9,,1
3,18,1822,1654,2,180103,"N01",12,,2
3,18,1822,1654,2,180103,"N02",12,,2
3,18,1822,1654,2,180103,"N03",28,,1
3,18,1822,1654,2,180104,"N01",8,,2
3,18,1822,1654,2,180104,"N02",9,,2
3,18,1822,1654,2,180106,"N01",12,,2
3,18,1822,1654,2,180109,"N01",17,,2
3,18,1822,1654,2,180109,"N02",9,,2
3,18,1817,0,2,180110,"N01",1,,6
3,18,1817,0,2,180110,"N02",9,,1
3,18,1814,678,2,180111,"N01",3,,2
3,18,1814,678,2,180111,"N02",1,,1
3,18,1814,678,2,180111,"N03",9,,2
3,18,1814,678,2,180112,"N01",2,,1
3,18,1814,678,2,180112,"N02",8,,1
3,18,1814,678,2,180113,"N01",9,,6
3,18,1814,678,2,180113,"N02",9,,1
3,18,1814,678,2,180117,"N01",3,,2
3,18,1814,678,2,180117,"N02",3,,2
3,18,1814,678,2,180117,"N03",2,,2
3,18,1814,0,2,180118,"N01",3,,2
3,18,1814,0,2,180118,"N02",8,,2
3,18,1814,0,2,180118,"N03",28,,8
3,18,1814,0,2,180118,"N04",8,,2
3,18,1814,0,2,180118,"N05",12,,2
3,18,1814,0,2,180118,"N06",8,,2
2,5,517,0,2,180119,"N01",9,,2
2,5,517,0,2,180119,"N02",2,,2
3,18,1814,0,2,180120,"N01",3,,2
3,18,1814,0,2,180120,"N02",1,,1
3,18,1814,0,2,180120,"N03",9,,2
3,18,1814,0,2,180120,"N04",28,,6
3,19,1943,668,2,190021,"N01",9,,2
3,19,1943,668,2,190021,"N02",2,,1
3,19,1943,668,2,190022,"N01",2,,1
3,19,1943,668,2,190023,"N01",9,,4
3,19,1943,668,2,190023,"N02",12,,3
3,19,1943,668,2,190025,"N01",9,,3
3,19,1943,668,2,190025,"N02",2,,1
3,19,1943,668,2,190026,"N01",1,,
3,19,1943,668,2,190027,"N01",2,,1
3,19,1943,668,2,190029,"N01",9,,2
3,19,1943,668,2,190030,"N01",2,,1
3,19,1943,668,2,190030,"N02",9,,3
3,19,1916,1516,2,190032,"N01",1,,4
3,19,1916,1516,2,190033,"N01",9,,3
3,19,1916,1516,2,190033,"N02",9,,3
3,19,1916,1516,2,190034,"N01",9,,1
3,19,1916,1516,2,190034,"N02",7,,1
3,19,1916,1516,2,190035,"N01",9,,1
3,19,1916,1516,2,190037,"N01",9,,1
3,19,1916,1516,2,190038,"N01",9,,3
3,19,1916,1516,2,190039,"N01",9,,3
3,19,1916,1516,2,190040,"N01",2,,1
3,19,1916,1516,2,190040,"N02",9,,3
3,19,1901,640,2,190041,"N01",2,,1
3,19,1901,640,2,190041,"N02",9,,3
3,19,1901,640,2,190042,"N01",8,,2
3,19,1901,640,2,190043,"N01",9,,2
3,19,1901,640,2,190044,"N01",2,,1
3,19,1901,640,2,190045,"N01",2,,1
3,19,1901,640,2,190046,"N01",28,,2
3,19,1901,640,2,190046,"N02",9,,2
3,19,1901,640,2,190047,"N01",9,,2
3,19,1901,640,2,190047,"N02",9,,2
3,19,1901,640,2,190047,"N03",9,,2
3,19,1901,640,2,190047,"N04",8,,2
3,19,1901,640,2,190047,"N05",2,,2
3,19,1901,640,2,190049,"N01",2,,2
3,19,1901,640,2,190049,"N02",8,,2
3,19,1901,640,2,190049,"N03",9,,2
3,19,1937,432,2,190051,"N01",9,,1
3,36,3611,0,2,190052,"N01",1,,1
3,36,3611,0,2,190052,"N02",10,,5
3,36,3611,0,2,190052,"N03",9,,5
3,36,3611,0,2,190052,"N04",1,,4
3,19,1937,432,2,190053,"N01",9,,3
3,19,1937,432,2,190054,"N01",1,,1
3,19,1937,432,2,190056,"N01",7,,3
3,19,1937,432,2,190059,"N01",2,,1
3,19,1937,432,2,190059,"N02",9,,3
3,19,1936,1994,2,190062,"N01",2,,1
3,19,1936,1994,2,190062,"N02",9,,2
2,15,1510,0,2,190063,"N01",28,,2
2,15,1510,0,2,190063,"N02",9,,2
2,15,1510,0,2,190063,"N03",2,,1
2,15,1510,0,2,190063,"N04",9,,2
3,19,1936,1994,2,190064,"N01",2,,1
3,19,1936,1994,2,190064,"N02",9,,3
3,19,1936,1994,2,190065,"N01",2,,1
3,19,1936,1994,2,190065,"N02",9,,3
3,19,1936,1994,2,190067,"N01",1,,1
3,19,1936,1994,2,190068,"N01",2,,3
3,19,1936,1994,2,190068,"N02",9,,3
3,19,1902,52,2,190071,"N01",2,,2
3,19,1902,52,2,190071,"N02",9,,2
3,19,1902,52,2,190071,"N03",2,,1
3,19,1902,52,2,190071,"N04",9,,2
3,19,1902,52,2,190072,"N01",9,,2
3,19,1902,52,2,190076,"N01",6,,1
3,19,1902,52,2,190077,"N01",9,,2
3,19,1902,52,2,190077,"N02",12,,7
3,19,1902,52,2,190077,"N03",12,,4
3,19,1902,52,2,190077,"N04",28,,2
3,19,1902,52,2,190077,"N05",9,,2
3,19,1902,52,2,190078,"N01",9,,4
3,19,1902,52,2,190078,"N02",2,,1
3,19,1902,52,2,190079,"N01",9,,3
3,19,1902,52,2,190079,"N02",9,,3
3,19,1902,52,2,190080,"N01",9,,3
3,19,1902,52,2,190080,"N02",9,,3
3,19,1914,934,2,190083,"N01",9,,3
3,19,1914,934,2,190083,"N02",9,,3
3,19,1914,934,2,190086,"N01",2,,1
3,19,1914,934,2,190086,"N02",9,,6
3,19,1914,934,2,190087,"N01",2,,1
3,19,1914,934,2,190087,"N02",9,,3
3,19,1914,934,2,190088,"N01",1,,1
3,19,1914,934,2,190088,"N02",9,,6
3,19,1914,934,2,190088,"N03",9,,6
3,19,1914,934,2,190089,"N01",9,,3
3,19,1914,934,2,190089,"N02",9,,3
3,19,1914,934,2,190090,"N01",9,,2
3,19,1914,934,2,190090,"N02",2,,1
3,19,1941,518,2,190091,"N01",2,,1
3,19,1941,518,2,190091,"N02",9,,3
3,19,1941,518,2,190094,"N01",9,,2
3,19,1941,518,2,190094,"N02",1,,1
3,19,1941,518,2,190095,"N01",2,,1
3,19,1941,518,2,190098,"N01",2,,1
3,19,1941,518,2,190098,"N02",9,,2
3,19,1941,518,2,190099,"N01",9,,3
3,19,1941,518,2,190099,"N02",9,,3
3,19,1941,518,2,190099,"N03",9,,3
3,19,1941,518,2,190100,"N01",2,,1
3,19,1925,2858,1,190101,"N01",9,,2
3,19,1925,2858,1,190101,"N02",28,,3
3,19,1925,2858,1,190102,"N01",8,,1
3,19,1925,2858,1,190102,"N02",2,,1
3,19,1925,2858,1,190103,"N01",9,,2
3,19,1925,2858,1,190103,"N02",9,,2
3,19,1925,2858,1,190103,"N03",8,,2
3,19,1925,2858,1,190104,"N01",9,,2
3,19,1925,2858,1,190105,"N01",9,,2
3,19,1925,2858,1,190106,"N01",7,,2
3,19,1925,2858,1,190108,"N01",1,,1
3,19,1925,2858,1,190109,"N01",6,,2
3,19,1925,2858,1,190109,"N02",17,,2
3,19,1925,2858,1,190110,"N01",17,,2
3,19,1925,2858,1,190110,"N02",2,,1
3,19,1912,1510,1,190111,"N01",7,,3
3,19,1912,1510,1,190111,"N02",2,,3
3,19,1912,1510,1,190112,"N01",7,,3
3,19,1912,1510,1,190116,"N01",9,,3
3,19,1912,1510,1,190116,"N02",28,,3
3,19,1912,1510,1,190119,"N01",2,,3
3,19,1905,1290,2,190121,"N01",9,,2
3,19,1905,1290,2,190122,"N01",,,
3,19,1905,1290,2,190123,"N01",9,,1
3,19,1905,1290,2,190123,"N02",9,,2
3,19,1905,1290,2,190124,"N01",9,,2
3,19,1905,1290,2,190124,"N02",9,,2
3,19,1905,1290,2,190125,"N01",9,,2
3,19,1905,1290,2,190125,"N02",9,,2
3,19,1905,1290,2,190125,"N03",9,,2
3,19,1905,1290,2,190126,"N01",9,,2
3,19,1905,1290,2,190127,"N01",9,,2
3,19,1905,1290,2,190127,"N02",7,,1
3,19,1905,1290,2,190128,"N01",1,,2
3,19,1905,1290,2,190128,"N02",2,,2
3,19,1905,1290,2,190128,"N03",1,,2
3,19,1905,1290,2,190128,"N04",8,,1
3,19,1905,1290,2,190129,"N01",9,,2
3,19,1905,1290,2,190129,"N02",9,,2
3,19,1905,1290,2,190129,"N03",9,,2
3,19,1905,1290,2,190129,"N04",9,,2
3,19,1905,1290,2,190130,"N01",1,,1
3,19,1905,1290,2,190130,"N02",10,,1
3,19,1905,1290,2,190130,"N03",1,,1
3,19,1910,808,2,190131,"N01",9,,1
3,19,1910,808,2,190131,"N02",7,,3
3,19,1910,808,2,190132,"N01",25,,4
3,19,1910,808,2,190132,"N02",9,,4
3,19,1910,808,2,190133,"N01",25,,4
3,19,1910,808,2,190133,"N02",9,,4
3,19,1910,808,2,190133,"N03",1,,1
3,19,1910,808,2,190134,"N01",25,,4
3,19,1910,808,2,190135,"N01",12,,2
3,19,1910,808,2,190135,"N02",2,,1
3,19,1910,808,2,190136,"N01",12,,2
3,19,1910,808,2,190139,"N01",1,,1
3,19,1910,808,2,190139,"N02",9,,2
3,19,1910,808,2,190139,"N03",2,,1
3,19,1910,808,2,190140,"N01",9,,1
3,19,1908,284,2,190141,"N01",12,,3
3,19,1908,284,2,190141,"N02",2,,1
3,19,1908,284,2,190142,"N01",9,,2
3,19,1908,284,2,190142,"N02",9,,2
3,19,1908,284,2,190142,"N03",9,,2
3,19,1908,284,2,190143,"N01",1,,1
3,19,1908,284,2,190143,"N02",8,,2
3,19,1908,284,2,190144,"N01",9,,2
3,19,1908,284,2,190145,"N01",9,,2
3,19,1908,284,2,190145,"N02",2,,1
3,19,1908,284,2,190146,"N01",9,,2
3,19,1908,284,2,190146,"N02",2,,1
3,19,1908,284,2,190147,"N01",9,,3
3,19,1908,284,2,190148,"N01",12,,3
3,19,1908,284,2,190149,"N01",9,,3
3,19,1908,284,2,190149,"N02",28,,3
3,19,1908,284,2,190149,"N03",1,,1
3,19,1908,284,2,190150,"N01",9,,4
3,19,1908,284,2,190150,"N02",15,,4
3,19,1934,386,2,190151,"N01",2,,1
3,19,1934,386,2,190153,"N01",9,,1
3,19,1934,386,2,190153,"N02",7,,2
3,19,1934,386,2,190153,"N03",7,,2
3,19,1934,386,2,190154,"N01",2,,1
3,19,1934,386,2,190154,"N02",28,,2
3,19,1934,386,2,190154,"N03",9,,3
3,19,1934,386,2,190156,"N01",9,,1
3,19,1934,386,2,190156,"N02",2,,1
3,19,1934,386,2,190156,"N03",2,,1
3,19,1934,386,2,190157,"N01",9,,1
3,19,1934,386,2,190157,"N02",1,,1
3,19,1934,386,2,190158,"N01",9,,1
3,19,1934,386,2,190158,"N02",12,,7
3,19,1934,386,2,190158,"N03",28,,1
3,19,1934,386,2,190158,"N04",15,,7
3,19,1934,386,2,190159,"N01",31,"own family",1
3,19,1919,366,2,190161,"N01",9,,2
3,19,1919,366,2,190161,"N02",1,,1
3,19,1919,366,2,190161,"N03",8,,1
3,19,1919,366,2,190162,"N01",9,,2
3,19,1919,366,2,190162,"N02",12,,3
3,19,1919,366,2,190163,"N01",9,,2
3,19,1919,366,2,190164,"N01",1,,1
3,19,1919,366,2,190165,"N01",2,,2
3,19,1919,366,2,190165,"N02",9,,2
3,19,1919,366,2,190166,"N01",9,,2
3,19,1919,366,2,190166,"N02",9,,2
3,19,1919,366,2,190166,"N03",2,,1
3,19,1919,366,2,190167,"N01",9,,2
3,19,1919,366,2,190167,"N02",2,,1
3,19,1919,366,2,190168,"N01",9,,1
3,19,1919,366,2,190169,"N01",9,,2
3,19,1919,366,2,190169,"N02",2,,1
3,19,1919,366,2,190169,"N03",8,,2
3,19,1919,366,2,190169,"N04",9,,2
3,19,1919,366,2,190170,"N01",2,,1
3,19,1928,526,2,190171,"N01",9,,2
3,19,1928,526,2,190171,"N02",2,,1
3,19,1928,526,2,190173,"N01",2,,2
3,19,1928,526,2,190173,"N02",2,,1
3,19,1928,526,2,190173,"N03",9,,2
3,19,1928,526,2,190174,"N01",2,,1
3,19,1928,526,2,190175,"N01",9,,2
3,19,1928,526,2,190175,"N02",2,,1
3,19,1928,526,2,190176,"N01",9,,1
3,19,1928,526,2,190176,"N02",28,,2
3,19,1928,526,2,190177,"N01",7,,1
3,19,1928,526,2,190177,"N02",28,,2
3,19,1928,0,2,190178,"N01",9,,1
3,19,1928,0,2,190178,"N02",15,,1
3,19,1928,0,2,190178,"N03",2,,1
3,19,1928,526,2,190179,"N01",9,,2
3,19,1928,526,2,190180,"N01",9,,2
3,19,1928,526,2,190180,"N02",2,,1
3,19,1928,526,2,190180,"N03",15,,2
3,19,1932,562,2,190181,"N01",31,"own family",1
3,19,1932,562,2,190181,"N02",9,,1
3,19,1932,562,2,190181,"N03",2,,1
3,19,1932,562,2,190181,"N04",1,,1
3,19,1932,562,2,190182,"N01",9,,2
3,19,1932,562,2,190182,"N02",12,,3
3,19,1932,562,2,190185,"N01",9,,2
3,19,1932,562,2,190185,"N02",9,,2
3,19,1932,562,2,190186,"N01",9,,2
3,19,1932,562,2,190186,"N02",7,,2
3,19,1932,562,2,190187,"N01",13,,3
3,19,1932,562,2,190187,"N02",9,,1
3,19,1932,562,2,190187,"N03",15,,1
3,19,1932,562,2,190188,"N01",1,,1
3,19,1932,562,2,190188,"N02",2,,1
3,19,1932,562,2,190190,"N01",9,,1
3,19,1923,284,2,190192,"N01",9,,1
3,19,1923,284,2,190192,"N02",1,,1
3,19,1923,284,2,190193,"N01",2,,1
3,19,1923,284,2,190195,"N01",12,,3
3,19,1923,284,2,190195,"N02",9,,1
3,19,1923,284,2,190196,"N01",9,,1
3,19,1923,284,2,190197,"N01",1,,1
3,19,1923,284,2,190197,"N02",2,,1
3,19,1923,284,2,190198,"N01",9,,1
3,19,1923,284,2,190198,"N02",2,,1
3,19,1923,284,2,190199,"N01",2,,1
3,19,1923,284,2,190200,"N01",17,,1
3,19,1923,284,2,190200,"N02",2,,1
3,20,2021,3300,1,200003,"N01",9,,3
3,20,2021,3300,1,200003,"N02",10,,3
3,20,2021,3300,1,200003,"N03",13,,3
3,20,2021,3300,1,200010,"N01",9,,3
3,20,2018,1134,2,200011,"N01",9,,2
3,20,2018,1134,2,200012,"N01",28,,4
3,20,2018,1134,2,200012,"N02",9,,2
3,20,2018,1134,2,200013,"N01",1,,3
3,20,2018,1134,2,200013,"N02",11,,2
3,20,2018,1134,2,200014,"N01",1,,1
3,20,2018,1134,2,200014,"N02",9,,2
3,20,2018,1134,2,200015,"N01",9,,2
3,20,2018,1134,2,200015,"N02",2,,1
3,20,2018,1134,2,200016,"N01",2,,1
3,20,2018,1134,2,200016,"N02",2,,1
3,20,2018,1134,2,200016,"N03",9,,2
3,20,2018,1134,2,200017,"N01",2,,1
3,20,2018,1134,2,200017,"N02",9,,2
3,20,2018,1134,2,200018,"N01",9,,2
3,20,2018,1134,2,200018,"N02",9,,2
3,20,2018,1134,2,200019,"N01",31,"SON",1
3,20,2018,1134,2,200019,"N02",9,,3
3,20,2018,1134,2,200019,"N03",1,,1
3,20,2018,1134,2,200020,"N01",8,,2
3,20,2005,970,2,200021,"N01",9,,2
3,20,2005,970,2,200021,"N02",28,,2
3,20,2005,970,2,200021,"N03",1,,1
3,20,2005,970,2,200022,"N01",28,,2
3,20,2005,970,2,200022,"N02",9,,2
3,20,2005,970,2,200023,"N01",2,,2
3,20,2005,970,2,200023,"N02",9,,2
3,20,2005,970,2,200024,"N01",9,,2
3,20,2005,970,2,200024,"N02",12,,7
3,20,2005,970,2,200025,"N01",9,,2
3,20,2005,970,2,200026,"N01",9,,2
3,20,2005,970,2,200026,"N02",9,,2
3,20,2005,970,2,200027,"N01",9,,2
3,20,2005,970,2,200027,"N02",9,,2
3,20,2005,970,2,200028,"N01",1,,1
3,20,2005,970,2,200028,"N02",9,,2
3,20,2005,970,2,200029,"N01",1,,1
3,20,2005,970,2,200029,"N02",9,,2
3,20,2005,970,2,200029,"N03",3,,1
3,20,2005,970,2,200030,"N01",1,,1
3,20,2005,970,2,200030,"N02",2,,1
3,20,2003,784,2,200031,"N01",9,,2
3,20,2003,784,2,200032,"N01",9,,2
3,20,2003,784,2,200032,"N02",9,,2
3,20,2003,784,2,200033,"N01",28,,1
3,20,2003,784,2,200034,"N01",1,,1
3,20,2003,784,2,200034,"N02",9,,1
3,20,2003,784,2,200035,"N01",1,,1
3,20,2003,784,2,200035,"N02",1,,1
3,20,2003,784,2,200035,"N03",9,,2
3,20,2003,784,2,200036,"N01",1,,1
3,20,2003,784,2,200037,"N01",9,,2
3,20,2003,784,2,200038,"N01",9,,2
3,20,2003,784,2,200039,"N01",9,,2
3,20,2003,784,2,200040,"N01",9,,2
3,20,2003,784,2,200040,"N02",9,,2
3,20,2030,1050,2,200041,"N01",9,,2
3,20,2030,1050,2,200042,"N01",1,,1
3,20,2030,1050,2,200042,"N02",9,,2
3,20,2030,1050,2,200043,"N01",28,,2
3,20,2030,1050,2,200043,"N02",9,,2
3,20,2030,1050,2,200043,"N03",1,,1
3,20,2030,1050,2,200043,"N04",31,"BUS",3
3,20,2030,1050,2,200044,"N01",9,,2
3,20,2030,1050,2,200045,"N01",9,,2
3,20,2030,1050,2,200046,"N01",9,,2
3,20,2030,1050,2,200047,"N01",9,,2
3,20,2030,1050,2,200048,"N01",28,,2
3,20,2030,1050,2,200048,"N02",9,,2
3,20,2030,1050,2,200049,"N01",1,,1
