"zone","state","lga","sector","ea","hhid","crop_number","cropname","cropcode","sa3iiq3","sa3iiq4","sa3iiq5a","sa3iiq5b","sa3iiq5b_os","sa3iiq6","sa3iiq7a","sa3iiq7b","sa3iiq8a","sa3iiq8b","sa3iiq9a","sa3iiq9b","sa3iiq10","sa3iiq11a","sa3iiq11b","sa3iiq11b_os","sa3iiq12a","sa3iiq12b","sa3iiq13a","sa3iiq13b","sa3iiq13b_os","sa3iiq14a","sa3iiq14b","sa3iiq14b_os","sa3iiq15a","sa3iiq15b","sa3iiq16a","sa3iiq16b","sa3iiq16b_os","sa3iiq17a","sa3iiq17b","sa3iiq17b_os","sa3iiq18a","sa3iiq18b","sa3iiq18b_os","sa3iiq18c","sa3iiq19","sa3iiq20a","sa3iiq20b","sa3iiq20b_os","sa3iiq21","sa3iiq22a","sa3iiq22b","sa3iiq23a","sa3iiq23b","sa3iiq24","sa3iiq25","sa3iiq25_os","sa3iiq26","sa3iiq27"
4,1,117,2,560,10074,4,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10075,1,"PUMPKIN FRULT",2192,1,4,20,81,,5000,"N01",,1,,1,,1,10,81,,0,,3,81,,0,,,0,,0,,,7,81,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10075,2,"COCOYAM",1040,1,5,4,141,,4500,"N01",,1,,1,,1,1,141,,0,,1,141,,0,,,1,141,0,,,1,141,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10076,1,"OIL PALM TREE",3180,1,1,54,101,,12000,"N01",,1,,1,,1,0,,,0,,23,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10076,2,"PLANTAIN",2170,1,1,4,101,,6000,"N01",,1,,1,,1,0,,,0,,2,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10077,1,"OIL PALM",3180,2,,,,,,,,,,,,,0,,,0,,18,101,,0,,,0,,0,,,0,,,0,,,,1,8,191,,27000,1,,1,,1,2,,2,
4,1,117,2,560,10077,2,"PLANTAIN",2170,1,3,7,101,,11200,"N01",,2,,2,,1,1,141,,0,,3,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10077,3,"MAIZE",1080,1,1,4,141,,2000,"N01",,2,,2,,1,3,81,,0,,2,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10077,4,"PUMPKIN",2193,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,1,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,8,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,2,"MAIZE",1080,1,1,4.5,151,,4500,"N02","N03",4,6,1,4,1,1,151,,0,,1.3,151,,0,,,0,,0,,,0.2,151,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,3,"YAM",1120,1,4,20,80,,2000,"N01","N03",4,6,1,4,1,40,80,,0,,10,80,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,4,"MELON",1090,2,,,,,,,,,,,,,0.5,130,,0,,0.4,130,,0,,,0,,0,,,0.1,130,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10078,5,"PUMPKIN",2190,1,1,32,160,,3200,"N03",,4,6,1,4,1,0,,,0,,8,160,,0,,,0,,0,,,3,160,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10079,1,"MAIZE",1080,2,,,,,,,,,,,,,3,141,,0,,5,141,,0,,,0,,0,,,2,141,,2,141,,,2,,,,,,,,,,,,,
4,1,117,2,560,10080,1,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,3,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,117,2,560,10080,2,"COCOYAM",1040,2,,,,,,,,,,,,,1,151,,0,,1,151,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10081,1,"YAM",1120,2,,,,,,,,,,,,,18,80,,0,,7,80,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10081,2,"THREE LEAVE YAM",1124,1,4,2,151,,1200,"N01",,1,,1,,1,2,151,,0,,1,151,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10081,3,"PUMPKIN",2190,1,3,2,81,,2000,"N01",,1,,1,,1,1,81,,0,,2,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10081,4,"MAIZE",1080,1,1,4,151,,2400,"N01",,1,,1,,1,1,151,,0,,2,151,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,1,"CASSAVA",1020,1,4,8,141,,11000,"N01",,1,,1,,1,0,,,0,,4,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,2,"PUMPKIN SEED",2193,1,3,10,101,,6000,"N01",,1,,1,,1,3,101,,0,,3,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,3,"MAIZE",1080,1,1,7,141,,3500,"N01",,1,,1,,1,2,141,,0,,2,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,4,"YAM",1120,2,,,,,,,,,,,,,15,81,,0,,14,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10082,5,"THREE LEAVE YAM",1124,1,2,2,141,,800,"N01",,1,,1,,1,1,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10085,1,"YAM",1120,1,3,20,81,,4000,"N01",,2,,1,,1,36,81,,0,,10,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10085,2,"PUMPKIN",2190,1,1,35,161,,3500,"N01",,2,,1,,1,0,,,0,,12,161,,0,,,0,,0,,,3,161,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10085,3,"MAIZE",1080,1,7,5,151,,4000,"N02",,2,,1,,1,2,151,,0,,3,151,,0,,,0,,0,,,2,151,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10085,4,"OLD CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,18,131,,0,,,0,,0,,,0,,,0,,,,1,3,131,,6000,2,,1,,1,3,,2,
4,1,110,2,76,10086,1,"MAIZE",1080,2,,,,,,,,,,,,,1,140,,0,,1,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10087,1,"MAIZE",1080,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,4,140,,,2,,,,,,,,,,,,,
4,1,110,2,76,10088,1,"YAM",1120,2,,,,,,,,,,,,,2,131,,0,,3,151,,1,151,,0,,0,,,1,151,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10088,2,"PUMPKIN",2190,2,,,,,,,,,,,,,0,,,0,,4,161,,1,161,,0,,0,,,2,161,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10088,3,"MELON",1090,2,,,,,,,,,,,,,2,151,,0,,0.5,151,,0,,,0,,0,,,0.5,151,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10089,1,"YAM",1120,2,,,,,,,,,,,,,0.5,131,,0,,0.5,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,110,2,76,10089,2,"MELON",1090,2,,,,,,,,,,,,,0,,,0,,1,150,,0,,,0,,0,,,2,150,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10091,1,"MELON",1090,1,3,75,13,,5250,"N01",,5,,2,,1,80,13,,0,,20,13,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10091,2,"MAIZE",1080,1,1,5,141,,4000,"N01",,5,,2,,1,1.05,141,,0,,1,141,,0,,,0,,0,,,0.05,141,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10091,3,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,16,151,,0,,,0,,0,,,0,,,0,,,,1,2,131,,8000,2,3,2,,1,2,,2,
4,1,105,2,638,10092,1,"MELON",1090,1,2,1,150,,2000,"N01",,1,,1,,1,1,150,,0,,1,150,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10092,2,"MAIZE",1080,1,1,5,140,,4000,"N01",,1,,1,,1,1,140,,0,,1,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10094,1,"MELON",1090,2,,,,,,,,,,,,,2,150,,0,,2,150,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10094,2,"MAIZE",1080,1,1,10,140,,8000,"N01",,2,,1,2,1,3,140,,0,,3,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10096,1,"OKRO",2120,2,,,,,,,,,,,,,0,,,0,,4,150,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10096,2,"MAIZE",1080,1,1,2,131,,1500,"N01",,10,,3,,1,1,131,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10096,3,"YAM",1120,2,,,,,,,,,,,,,10,81,,0,,10,81,,0,,,0,,0,,,0,,,8,81,,5,2,,,,,,,,,,,,,
4,1,105,2,638,10096,4,"PLANTAIN",2170,1,3,1,101,,1000,"N01",,10,,3,,1,0,,,0,,4,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10096,5,"ORANGE",3170,1,2,9,131,,9000,"N01",,10,,3,,1,0,,,0,,1,131,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,1,"MAIZE",1080,1,1,2,142,,1000,"N01",,5,,2,,1,1,142,,0,,2,142,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,2,"PUMPKIN",2190,1,3,18,101,,1200,"N01",,5,,2,,1,10,101,,0,,5,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,3,"OKRO",2120,1,1,14,71,,3200,"N01",,5,,2,,1,1,71,,0,,7,71,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,4,"THREE LEAVE YAM",1124,2,,,,,,,,,,,,,10,142,,0,,3,142,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10097,5,"YAM",1120,2,,,,,,,,,,,,,6,142,,0,,4,142,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10100,1,"CASSAVA",1020,1,4,4,131,,4000,"N02",,2,,1,2,1,0,,,0,,10,131,,0,,,0,,0,,,0,,,0,,,,1,1.5,151,,6000,2,,1,2,1,3,,2,
4,1,105,2,638,10100,2,"MEWLON",1090,1,2,2,43,,1800,"N03",,2,,1,2,1,1,43,,0,,0.7,43,,0,,,0,,0,,,0.3,43,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10100,3,"MAIZE",1080,1,1,5,151,,5000,"N06","N07",2,,1,2,1,2,151,,0,,2,151,,0,,,0,,0,,,1,151,,0,,,,2,,,,,,,,,,,,,
4,1,105,2,638,10100,4,"YAM",1120,1,4,28,81,,3360,"N04","N05",2,,1,2,1,15,81,,0,,12,81,,0,,,0,,0,,,3,81,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10102,1,"MAIZE",1080,1,1,24,140,,24000,"N01",,1,,1,,1,5,140,,0,,1,140,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10102,2,"OIL PALM TREE",3180,2,,,,,,,,,,,,,0,,,0,,10,190,,0,,,0,,0,,,10,190,,0,,,,1,2,191,,8000,1,,1,,1,2,,2,
4,1,108,2,904,10103,1,"MAIZE",1080,2,,,,,,,,,,,,,5,141,,0,,5,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10104,1,"MAIZE",1080,1,1,2,151,,2400,"N01",,1,3,1,3,1,1,151,,0,,1,151,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10106,1,"MAIZE",1080,1,1,3,131,,6500,"N01",,1,,1,,1,1,131,,0,,0,,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10107,1,"PLANTAIN",2170,1,1,8,101,,5600,"N02",,8,,1,,1,0,,,0,,4,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10108,1,"ORANGE",3170,1,2,4,131,,6000,"N01",,2,,2,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10108,2,"PLANTAIN",2170,1,4,8,101,,10300,"N01",,2,,2,,1,0,,,0,,4,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10108,3,"PALM OIL",3180,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,1,4,192,,16000,2,,2,,1,2,,2,
4,1,108,2,904,10108,4,"PUMPKIN SEED",2193,2,,,,,,,,,,,,,6,101,,0,,2,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10108,5,"MAIZE",1080,1,1,4,141,,5000,"N01",,2,,2,,1,0,,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10109,1,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,8,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10109,2,"YAM",1120,2,,,,,,,,,,,,,0,,,0,,16,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10109,3,"OKRO",2120,2,,,,,,,,,,,,,0,,,0,,5,70,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10109,4,"MAIZE",1080,2,,,,,,,,,,,,,1,141,,0,,2,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10109,5,"PUMPKIN SEED",2193,2,,,,,,,,,,,,,3,81,,0,,5,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,1,"PUMPKIN SEED",2193,2,,,,,,,,,,,,,3,101,,0,,2,101,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,2,"BEANS",1010,2,,,,,,,,,,,,,1,13,,0,,19,13,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,3,"MAIZE",1080,2,,,,,,,,,,,,,1,141,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,4,"YAM",1120,2,,,,,,,,,,,,,0,,,0,,18,81,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,5,"THREE LEAVE YAM",1124,2,,,,,,,,,,,,,4,141,,0,,2,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,6,"CASSAVA",1020,2,,,,,,,,,,,,,0,,,0,,4,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
4,1,108,2,904,10110,7,"OIL PALM TREE",3180,2,,,,,,,,,,,,,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,1,2,191,,8000,1,,1,,1,2,,2,
2,2,209,2,1040,20001,1,"BEANS",1010,1,3,1,132,,11000,"N01",,4,,4,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20001,2,"G.CORN",1070,2,,,,,,,,,,,,,4,31,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20001,3,"RICE",1110,1,2,20,131,,100000,"N01",,4,,4,,1,2,132,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20002,1,"MAIZE",1080,1,2,1,132,,5000,"N02",,2,3,2,3,1,10,30,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20002,2,"RICE",1110,1,2,10,132,,50000,"N02",,2,3,2,3,1,1,132,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20002,3,"BEANS SOYABEANO",2220,1,3,1,132,,6000,"N02",,2,3,2,3,1,5,30,,0,,10,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20002,4,"G CORN",1070,1,3,10,31,,1000,"N02",,2,3,2,3,1,8,30,,0,,10,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,34,3401,2,0,20003,1,"BEANS",1010,1,3,1,132,,7000,"N01",,6,,6,,1,0,,,0,,30,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,34,3401,2,0,20003,2,"MAIZE",1080,2,,,,,,,,,,,,,20,31,,0,,4,132,,0,,,0,,0,,,10,31,,0,,,,2,,,,,,,,,,,,,
2,34,3401,2,0,20003,3,"BEANS",1010,2,,,,,,,,,,,,,5,31,,0,,15,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,34,3401,2,0,20003,4,"GROUNDNUT",1060,1,3,1,132,,4000,"N01",,6,,6,,1,1,132,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,34,3401,2,0,20003,5,"GUINEA CORN",1070,2,,,,,,,,,,,,,20,31,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,0,20004,1,"SOYA BEANS",2220,2,,,,,,,,,,,,,6,30,,0,,15,30,,0,,,0,,0,,,1,132,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,0,20004,2,"G/CORN",1070,2,,,,,,,,,,,,,30,30,,0,,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20005,1,"BEANS",1010,2,,,,,,,,,,,,,13,30,,0,,10,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20005,2,"MILLET",1100,1,3,1,132,,6000,"N03",,4,,4,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20005,3,"RICE",1110,2,,,,,,,,,,,,,1,132,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20006,1,"BEANS",1010,2,,,,,,,,,,,,,0,,,0,,40,30,,0,,,0,,0,,,0.5,131,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20006,2,"RICE",1110,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20006,3,"MAIZE",1080,2,,,,,,,,,,,,,0,,,0,,2,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20006,4,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,1,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20007,1,"MAIZE",1080,1,4,2,132,,10000,"N03",,1,2,1,2,1,50,1,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20007,2,"RICE",1110,1,4,1,132,,5000,"N03",,1,2,1,2,1,1,132,,0,,50,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20007,3,"SOYA BEANS",2220,2,,,,,,,,,,,,,15,31,,0,,5,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20007,4,"G/CORN",1070,1,4,2,132,,10000,"N04",,1,3,1,2,1,30,31,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20007,5,"BEANS",1010,2,,,,,,,,,,,,,10,31,,0,,10,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20008,1,"MAIZE",1080,2,,,,,,,,,,,,,20,31,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20008,2,"G/CORN",1070,2,,,,,,,,,,,,,15,31,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20008,3,"RICE",1110,2,,,,,,,,,,,,,1,132,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20009,1,"BEANS",1010,1,4,4,131,,44000,"N01",,1,,1,2,1,20,31,,0,,0.5,131,,0,,,0,,0,,,1,131,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20009,2,"GUINEA CORN",1070,2,,,,,,,,,,,,,0,,,0,,1.5,131,,0,,,0,,0,,,10,31,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20010,1,"MAIZE",1080,2,,,,,,,,,,,,,20,31,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20010,2,"G/CORN",1070,2,,,,,,,,,,,,,15,31,,0,,20,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20010,3,"BEANS",1010,1,3,5,132,,55000,"N03",,3,4,3,6,1,10,31,,0,,7,31,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20010,4,"RICE",1110,2,,,,,,,,,,,,,50,31,,0,,50,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,209,2,1040,20010,5,"SOYA BEANS",2220,1,4,3,132,,18000,"N03",,3,4,3,6,1,7,1,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,34,3416,2,0,20011,1,"GUINEA CORN",1070,2,,,,,,,,,,,,,10,30,,0,,30,30,,0,,,0,,0,,,10,30,,0,,,,2,,,,,,,,,,,,,
2,34,3416,2,0,20011,2,"BEANS",1010,1,3,1,132,,10000,"N01",,1,,1,,1,18,30,,0,,3,30,,0,,,0,,0,,,3,30,,0,,,,2,,,,,,,,,,,,,
2,34,3416,2,0,20011,3,"BAMBARA NUT",2020,1,3,1,132,,7000,"N01",,1,,1,,1,27,30,,0,,1,30,,0,,,0,,0,,,4,30,,0,,,,2,,,,,,,,,,,,,
2,34,3416,2,0,20011,4,"GROUND NUT",1060,1,3,2,132,,14000,"N01",,1,,1,,1,28,30,,0,,5,30,,0,,,0,,0,,,3,30,,0,,,,2,,,,,,,,,,,,,
2,34,3416,2,0,20011,5,"RICE",1110,1,3,5,132,,17500,"N01",,1,,1,,1,37,30,,0,,28,30,,0,,,0,,0,,,12,30,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20012,1,"MAIZE",1080,2,,,,,,,,,,,,,100,1,,50,1,200,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20012,2,"G/CORN",1070,2,,,,,,,,,,,,,50,1,,50,1,100,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20012,3,"MILLET",1100,2,,,,,,,,,,,,,20,1,,30,1,10,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20013,1,"MAIZE",1080,1,5,1,132,,25600,"N04",,1,,1,,1,50,1,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20013,2,"PEPPER",2140,1,1,40,141,,100000,"N03",,1,,1,,1,0,,,0,,1,141,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20013,3,"BEANS",1010,2,,,,,,,,,,,,,10,30,,0,,10,30,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20014,1,"MAIZE",1080,2,,,,,,,,,,,,,50,1,,0,,1,132,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20014,2,"COTTON",1050,1,4,9,132,,41900,"N01",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20015,1,"G/CORN",1070,2,,,,,,,,,,,,,10,31,,0,,2,132,,0,,,0,,0,,,1,132,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20015,2,"COTTON",1050,1,3,18,132,,39000,"N02",,1,4,1,4,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20016,1,"MAIZE",1080,2,,,,,,,,,,,,,1,132,,9,132,2,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20016,2,"G/CORN",1070,2,,,,,,,,,,,,,1,130,,6,132,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20017,1,"MAIZE",1080,2,,,,,,,,,,,,,50,1,,0,,1,132,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20017,2,"RICE",1110,2,,,,,,,,,,,,,50,1,,0,,50,1,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20017,3,"G/CORN",1070,2,,,,,,,,,,,,,5,30,,0,,50,1,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20018,1,"G/CORN",1070,1,3,4,132,,12000,"N02",,1,,1,,1,5,31,,0,,1,132,,0,,,0,,0,,,1,132,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20018,2,"RICE",1110,2,,,,,,,,,,,,,50,1,,0,,1,132,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20018,3,"COTTON",1050,1,3,770,1,,53900,"N03",,1,,1,,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20019,1,"MAIZE",1070,1,2,7,132,,2800,"N05",,1,,1,,1,30,1,,0,,2,132,,0,,,0,,0,,,3,1,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20019,2,"G/CORN",1080,2,,,,,,,,,,,,,10,1,,0,,1,132,,0,,,0,,0,,,50,1,,0,,,,2,,,,,,,,,,,,,
2,2,221,2,18,20020,1,"COTTON",1053,1,4,15,132,,45000,"N01",,3,,3,4,1,0,,,0,,0,,,0,,,0,,0,,,0,,,0,,,,2,,,,,,,,,,,,,
