"hhid","indiv","pstatus_w1v1","pstatus_w1v2","pstatus_w2v1","pstatus_w2v2","pstatus_w3v1","pstatus_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","sex","age","relat_w1v1","relat_w1v2","relat_w2v1","relat_w2v2","relat_w3v1","relat_w3v2"
40104,9,6,6,1,1,1,1,0,0,0,0,1,28,,,7,7,7,7
40105,1,1,1,1,1,1,1,0,0,0,0,1,47,1,1,1,1,1,1
40105,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
40105,3,1,1,1,1,2,2,0,0,0,0,1,13,3,3,3,3,3,3
40105,4,1,1,1,1,1,1,0,0,0,0,2,8,3,3,3,3,3,3
40105,5,1,1,1,1,1,1,0,0,0,0,1,4,3,3,3,3,3,3
40105,6,6,1,1,1,1,1,0,0,0,0,1,3,,3,3,3,3,3
40105,7,6,6,1,1,1,1,0,0,0,0,1,1,,,3,3,3,3
40106,1,1,1,1,1,1,1,0,0,0,0,1,39,1,1,1,1,1,1
40106,2,1,1,1,1,1,1,0,0,0,0,2,38,2,2,2,2,2,2
40106,3,1,1,1,1,1,1,0,0,0,0,2,7,3,3,3,3,3,3
40106,4,1,1,1,1,1,1,0,0,0,0,1,6,3,3,3,3,3,3
40106,5,1,1,1,1,1,1,0,0,0,0,2,4,3,3,3,3,3,3
40106,6,1,1,1,1,1,1,0,0,0,0,1,0,3,3,3,3,3,3
40106,7,1,1,1,1,5,5,0,0,0,0,2,70,10,10,10,10,10,10
40106,8,6,6,1,1,1,1,0,0,0,0,2,1,,,3,3,3,3
40107,1,1,1,1,1,1,1,0,0,0,0,1,30,1,1,1,1,1,1
40107,2,1,1,1,1,1,1,0,0,0,0,2,28,2,2,2,2,2,2
40107,3,6,1,1,1,1,2,0,0,0,0,2,3,,3,3,3,3,7
40107,4,1,1,1,1,2,1,0,0,0,0,2,1,3,3,3,3,3,3
40107,5,6,6,6,1,2,2,0,0,0,0,1,3,,,,3,3,7
40108,1,1,1,1,1,1,1,0,0,0,0,1,48,1,1,1,1,1,1
40108,2,1,1,1,1,1,1,0,0,0,0,2,32,2,2,2,2,2,2
40108,3,1,1,1,1,1,1,0,0,0,0,2,14,3,3,3,3,3,3
40108,4,1,1,1,1,1,1,0,0,0,0,1,9,3,3,3,3,3,3
40108,5,1,1,1,1,1,2,0,0,0,0,2,7,3,3,3,3,3,3
40108,6,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
40108,7,6,1,1,1,1,1,0,0,0,0,1,0,,3,3,3,3,3
40108,8,6,6,1,1,1,1,0,0,0,0,1,0,,,3,3,3,3
40108,9,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40109,1,1,1,1,1,1,1,0,0,0,0,2,60,1,1,1,1,1,1
40109,2,1,1,1,1,1,1,0,0,0,0,2,24,3,3,3,3,3,3
40109,3,1,1,1,1,1,1,0,0,0,0,2,20,3,3,3,3,3,3
40109,4,1,1,1,1,1,1,0,0,0,0,2,17,3,3,3,3,3,3
40109,5,6,6,1,1,1,1,0,0,0,0,2,12,,,12,12,12,12
40109,6,6,6,6,6,1,1,0,0,0,0,1,1,,,,,12,12
40110,1,1,1,1,1,1,1,0,0,0,0,1,45,1,1,1,1,1,1
40110,2,1,1,1,1,1,1,0,0,0,0,2,37,2,2,2,2,2,2
40110,3,1,1,1,1,1,2,0,0,0,0,1,11,3,3,3,3,3,3
40110,4,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
40110,5,6,6,1,1,1,1,0,0,0,0,2,13,,,3,3,3,3
40111,1,1,1,1,1,1,1,0,0,0,0,1,57,1,1,1,1,1,1
40111,2,1,1,1,1,1,1,0,0,0,0,2,47,2,2,2,2,2,2
40111,3,1,1,1,1,2,2,0,0,0,0,2,25,3,3,3,3,3,3
40111,4,1,1,1,1,2,2,0,0,0,0,2,20,3,3,3,3,3,3
40111,5,1,1,1,1,1,1,0,0,0,0,1,17,3,3,3,3,3,3
40112,1,1,1,1,1,1,1,0,0,0,0,1,70,1,1,1,1,1,1
40112,2,1,1,1,1,1,1,0,0,0,0,2,60,2,2,2,2,2,2
40112,3,1,1,1,1,1,1,0,0,0,0,1,14,6,6,6,6,6,6
40113,1,1,1,1,1,1,1,0,0,0,0,1,34,1,1,1,1,1,1
40113,2,1,1,1,1,1,1,0,0,0,0,2,22,2,2,2,2,2,2
40113,3,1,1,1,1,1,1,0,0,0,0,2,8,3,3,3,3,3,3
40113,4,1,1,1,1,1,1,0,0,0,0,1,5,3,3,3,3,3,3
40113,5,1,1,1,1,1,1,0,0,0,0,2,2,3,3,3,3,3,3
40113,6,1,1,1,1,1,1,0,0,0,0,2,68,10,10,10,10,10,10
40113,7,1,1,1,1,1,1,0,0,0,0,1,36,7,7,7,7,7,7
40113,8,6,1,1,1,1,1,0,0,0,0,1,35,,7,7,7,7,7
40114,1,1,1,1,1,1,1,0,0,0,0,2,63,1,1,1,1,1,1
40114,2,1,1,1,1,1,1,0,0,0,0,1,30,3,3,3,3,3,3
40114,3,1,1,1,1,1,1,0,0,0,0,1,28,3,3,3,3,3,3
40114,4,6,1,1,1,1,1,0,0,0,0,2,21,,14,14,14,14,14
40114,5,6,1,1,1,1,1,0,0,0,0,1,5,,6,6,6,6,6
40114,6,6,1,1,1,1,1,0,0,0,0,1,4,,6,6,6,6,6
40114,7,6,1,1,1,1,1,0,0,0,0,2,1,,6,6,6,6,6
40115,1,1,1,1,1,1,1,0,0,0,0,2,65,1,1,1,1,1,1
40115,2,1,1,1,1,1,1,0,0,0,0,1,41,3,3,3,3,3,3
40115,3,1,1,1,1,1,1,0,0,0,0,2,37,9,9,9,9,15,15
40115,4,1,1,1,1,1,1,0,0,0,0,1,9,6,6,6,6,6,6
40115,5,1,1,2,2,1,1,0,0,0,0,1,5,6,6,6,6,6,6
40115,6,1,1,1,1,1,1,0,0,0,0,2,3,6,6,6,6,6,6
40115,7,1,1,1,1,1,1,0,0,0,0,2,0,6,6,6,6,6,6
40115,8,6,6,1,1,1,1,0,0,0,0,1,0,,,6,6,6,6
40116,1,1,1,1,1,1,1,0,0,0,0,2,48,1,1,1,1,1,1
40116,2,1,1,1,1,2,2,0,0,0,0,2,18,3,3,3,3,3,3
40116,3,1,1,1,1,2,2,0,0,0,0,1,16,3,3,3,3,3,3
40116,4,1,1,2,2,2,2,0,0,0,0,1,14,3,3,3,3,3,3
40116,5,6,1,1,1,1,1,0,0,0,0,2,5,,8,8,8,8,8
40116,6,6,6,1,1,1,1,0,0,0,0,2,32,,,3,3,3,3
40117,1,1,1,1,1,1,1,0,0,0,0,1,60,1,1,1,1,1,1
40117,2,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
40117,3,1,1,1,1,1,1,0,0,0,0,1,26,3,3,3,3,3,3
40117,4,1,1,1,1,1,1,0,0,0,0,2,24,3,3,3,3,3,3
40117,5,1,1,1,1,1,1,0,0,0,0,2,9,8,8,8,8,8,8
40117,6,6,6,1,1,1,1,0,0,0,0,1,13,,,8,8,8,8
40118,1,1,1,1,1,1,1,0,0,0,0,2,65,1,1,1,1,1,1
40118,2,1,1,1,1,1,1,0,0,0,0,2,29,14,14,14,14,14,14
40118,3,6,6,1,1,1,1,0,0,0,0,2,0,,,6,6,6,6
40118,4,6,6,1,1,2,2,0,0,0,0,1,12,,,12,12,12,12
40119,1,1,1,1,1,1,1,0,0,0,0,1,58,1,1,1,1,1,1
40119,2,1,1,1,1,1,5,0,0,0,0,2,50,2,2,2,2,2,2
40119,3,1,1,2,2,1,1,0,0,0,0,1,21,3,3,3,3,3,3
40119,4,1,1,1,2,2,2,0,0,0,0,1,20,3,3,3,3,3,3
40119,5,1,1,2,2,2,2,0,0,0,0,2,18,3,3,3,3,3,3
40119,6,1,1,1,1,1,1,0,0,0,0,2,13,8,8,8,8,8,8
40119,7,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40119,8,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40119,9,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,14
40119,10,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,14
40119,11,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
40120,1,1,1,1,1,1,1,0,0,0,0,2,67,1,1,1,1,1,1
40120,2,1,1,1,1,1,1,0,0,0,0,1,11,6,6,6,6,6,6
40121,1,1,1,1,1,1,1,0,0,0,0,1,35,1,1,1,1,1,1
40121,2,1,1,1,1,1,1,0,0,0,0,2,28,2,2,2,2,2,2
40121,3,1,1,1,1,1,1,0,0,0,0,1,5,3,3,3,3,3,3
40121,4,1,1,1,1,2,2,0,0,0,0,1,5,3,3,3,3,3,3
40122,1,1,1,1,1,1,1,0,0,0,0,1,37,1,1,1,1,1,1
40122,2,1,1,1,1,1,1,0,0,0,0,2,26,2,2,2,2,2,2
40122,3,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
40122,4,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
40122,5,1,1,1,1,2,1,0,0,0,0,2,4,3,3,3,3,3,3
40122,6,1,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,3,3
40122,7,1,1,1,1,1,1,0,0,0,0,2,0,3,3,3,3,3,3
40122,8,6,1,1,1,2,1,0,0,0,0,2,18,,12,12,12,12,12
40122,9,6,6,1,1,1,1,0,0,0,0,1,0,,,3,3,3,3
40123,1,1,1,1,1,5,5,0,0,0,0,2,87,1,1,1,1,14,14
40123,2,1,1,2,2,2,2,0,0,0,0,2,25,3,3,3,3,9,7
40123,3,1,1,1,1,1,1,0,0,0,0,1,14,6,6,6,6,8,8
40123,4,1,1,2,2,1,1,0,0,0,0,1,12,6,6,6,6,8,8
40123,5,6,6,1,1,1,1,0,0,0,0,2,41,,,15,15,1,2
40123,6,6,6,1,1,1,1,0,0,0,0,1,17,,,6,6,3,3
40123,7,6,6,1,1,1,1,0,0,0,0,1,8,,,6,6,3,3
40123,8,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
40124,1,1,1,1,1,5,5,0,0,0,0,2,67,1,1,10,10,14,14
40124,2,1,1,2,2,1,1,0,0,0,0,1,43,3,3,7,7,1,1
40124,3,1,2,2,2,2,2,0,0,0,0,1,40,3,3,7,7,3,3
40124,4,1,1,1,1,1,1,0,0,0,0,2,35,3,3,1,1,3,3
40124,5,6,1,5,2,5,5,0,0,0,0,2,32,,3,7,7,3,3
40124,6,6,1,2,2,2,2,0,0,0,0,1,14,,6,8,8,6,6
40124,7,6,1,1,1,2,2,0,0,0,0,1,9,,6,8,8,6,6
40125,1,1,1,1,1,1,1,0,0,0,0,2,70,1,1,1,1,1,1
40126,1,1,1,1,1,1,1,0,0,0,0,1,63,1,1,1,1,1,1
40126,2,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
40126,3,1,1,1,1,2,2,0,0,0,0,1,14,3,3,3,3,3,3
40126,4,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
40126,5,1,1,1,1,1,1,0,0,0,0,1,10,3,3,3,3,3,3
40126,6,6,6,1,1,1,1,0,0,0,0,1,9,,,3,3,3,3
40126,7,6,6,1,1,1,1,0,0,0,0,1,6,,,3,3,3,3
40127,1,1,1,1,3,3,3,0,,,,1,30,1,1,1,,,
40127,2,1,1,1,3,3,3,0,,,,2,25,2,2,2,,,
40127,3,1,1,1,3,3,3,0,,,,1,1,3,3,3,,,
40127,4,1,1,1,3,3,3,0,,,,1,0,3,3,3,,,
40127,5,6,6,1,3,3,3,0,,,,2,0,,,3,,,
40128,1,1,1,1,1,1,1,0,0,0,0,1,58,1,1,1,1,1,1
40128,2,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
40128,3,1,1,1,1,2,2,0,0,0,0,2,18,3,3,3,3,3,3
40128,4,1,1,1,1,1,1,0,0,0,0,2,16,3,3,3,3,3,3
40128,5,1,1,2,2,1,1,0,0,0,0,2,14,3,3,3,3,3,3
40128,6,1,1,2,2,1,1,0,0,0,0,2,12,3,3,3,3,3,3
40128,7,1,1,1,1,2,2,0,0,0,0,1,10,3,3,3,3,3,3
40128,8,1,1,1,1,1,1,0,0,0,0,1,4,3,3,3,3,3,3
40128,9,1,1,1,1,1,1,0,0,0,0,1,2,3,3,3,3,3,3
40129,1,1,1,1,1,1,1,0,0,0,0,2,32,1,1,1,1,1,1
40129,2,1,1,1,1,1,2,0,0,0,0,1,10,3,3,3,3,3,3
40129,3,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
40130,1,1,1,1,1,1,1,0,0,0,0,2,70,1,1,1,1,1,1
40130,2,1,1,1,1,2,2,0,0,0,0,2,32,3,3,3,3,3,3
40130,3,1,1,1,1,2,2,0,0,0,0,1,19,6,6,6,6,6,6
40130,4,1,1,1,1,1,1,0,0,0,0,2,21,12,12,12,12,12,12
40130,5,1,1,2,2,2,2,0,0,0,0,2,12,12,12,12,12,12,12
40130,6,6,1,1,1,2,2,0,0,0,0,2,16,,12,12,12,12,12
40131,1,1,1,2,2,1,2,0,0,0,0,1,27,1,1,1,1,1,14
40131,2,1,1,2,2,1,2,0,0,0,0,2,21,2,2,2,2,2,14
40131,3,1,1,2,2,1,2,0,0,0,0,2,4,3,3,3,3,3,6
40131,4,1,1,2,2,1,2,0,0,0,0,1,2,3,3,3,3,3,6
40131,5,1,1,1,1,1,1,0,0,0,0,2,44,10,10,10,10,10,1
40131,6,6,6,1,1,1,2,0,0,0,0,2,18,,,7,7,7,3
40132,1,1,1,5,2,9,9,0,0,,,1,35,1,1,1,1,,
40132,2,1,1,1,1,9,9,0,0,,,2,20,2,2,2,2,,
40132,3,1,1,1,1,9,9,0,0,,,2,4,3,3,3,3,,
40132,4,1,1,1,1,9,9,0,0,,,1,1,3,3,3,3,,
40133,1,1,1,1,1,1,1,0,0,0,0,2,50,1,1,1,1,1,1
40133,2,6,6,6,6,1,2,0,0,0,0,1,1,,,,,3,3
40133,3,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
40133,4,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
40134,1,1,1,1,1,1,1,0,0,0,0,1,95,1,1,1,1,1,1
40134,2,1,1,1,1,1,1,0,0,0,0,2,72,2,2,2,2,2,2
40134,3,1,1,1,1,1,1,0,0,0,0,1,24,3,3,3,3,3,3
40134,4,1,1,1,1,1,1,0,0,0,0,1,13,3,3,3,3,3,3
40134,5,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
40134,6,1,1,1,1,1,1,0,0,0,0,1,19,3,3,3,3,3,3
40134,7,6,6,6,1,1,1,0,0,0,0,2,15,,,,3,3,3
40134,8,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,12
40134,9,6,6,6,6,1,1,0,0,0,0,2,1,,,,,6,6
40135,1,1,1,5,2,5,5,0,0,0,0,1,92,1,1,2,2,14,14
40135,2,1,1,1,1,1,1,0,0,0,0,2,73,2,2,1,1,1,1
40135,3,1,1,1,1,2,2,0,0,0,0,1,22,3,3,3,3,3,3
40135,4,1,1,1,1,1,1,0,0,0,0,1,18,3,3,3,3,3,3
40135,5,1,1,1,1,1,1,0,0,0,0,1,9,3,3,3,3,3,3
40136,1,1,1,1,1,1,1,0,0,0,0,1,32,1,1,1,1,1,1
40136,2,1,1,1,1,1,1,0,0,0,0,2,30,2,2,2,2,2,2
40136,3,1,1,1,1,1,1,0,0,0,0,1,6,3,3,3,3,3,3
40136,4,1,1,1,1,1,1,0,0,0,0,1,3,3,3,3,3,3,3
40136,5,1,1,1,1,1,1,0,0,0,0,1,1,3,3,3,3,3,3
40136,6,6,1,1,1,1,1,0,0,0,0,2,0,,3,3,3,3,3
40136,7,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
40137,1,1,1,1,1,1,1,0,0,0,0,1,73,1,1,1,1,1,1
40137,2,1,1,1,1,1,2,0,0,0,0,1,30,3,3,3,3,3,3
40137,3,6,6,6,6,1,2,0,0,0,0,2,1,,,,,14,14
40138,1,1,1,1,1,1,1,0,0,0,0,1,65,1,1,1,1,1,1
40138,2,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
40138,3,1,1,2,2,2,2,0,0,0,0,1,23,3,3,3,3,3,3
40138,4,1,2,1,1,1,1,0,0,0,0,2,21,3,3,3,3,3,3
40138,5,1,2,2,2,2,2,0,0,0,0,2,19,3,3,3,3,3,3
40138,6,1,1,1,1,1,1,0,0,0,0,1,16,3,3,3,3,3,3
40138,7,1,1,1,1,2,2,0,0,0,0,2,14,3,3,3,3,3,3
40138,8,1,1,1,1,1,1,0,0,0,0,2,5,6,6,6,6,6,6
40138,9,1,1,1,1,2,1,0,0,0,0,2,2,6,6,6,6,6,6
40138,10,1,2,1,1,2,2,0,0,0,0,2,28,3,3,3,3,3,3
40139,1,1,2,1,1,1,1,0,0,1,1,1,28,1,1,1,1,1,1
40139,2,1,2,1,1,1,1,0,0,1,1,2,21,2,2,2,2,2,2
40139,3,1,2,1,1,1,1,0,0,1,1,1,4,3,3,3,3,3,3
40139,4,1,2,1,1,1,1,0,0,1,1,2,2,3,3,3,3,3,3
40139,5,1,2,1,1,1,1,0,0,1,1,1,1,3,3,3,3,3,3
40140,1,1,1,1,1,1,1,0,0,0,0,1,52,1,1,1,1,1,1
40140,2,1,1,1,1,1,1,0,0,0,0,2,35,2,2,2,2,2,2
40140,3,1,1,2,2,2,2,0,0,0,0,1,16,3,3,3,3,3,3
40140,4,1,1,2,2,2,2,0,0,0,0,2,14,3,3,3,3,3,3
40140,5,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
40140,6,1,2,1,1,1,1,0,0,0,0,1,11,3,3,3,3,3,3
40141,1,1,1,1,1,1,1,0,0,0,0,2,61,1,1,1,1,1,1
40141,2,1,1,1,1,1,1,0,0,0,0,2,12,3,3,3,3,3,3
40141,3,1,1,1,1,1,1,0,0,0,0,1,3,6,6,6,6,6,6
40141,4,1,1,1,1,1,1,0,0,0,0,2,1,6,6,6,6,6,6
40141,5,1,1,1,1,1,1,0,0,0,0,2,5,6,6,6,6,6,6
40142,1,1,1,1,1,1,1,0,0,0,0,1,36,1,1,1,1,1,1
40142,2,1,1,1,1,1,1,0,0,0,0,2,32,2,2,2,2,2,2
40142,3,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
40142,4,1,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,3,3
40142,5,1,1,1,1,1,1,0,0,0,0,1,0,3,3,3,3,3,3
40142,6,1,1,1,1,2,2,0,0,0,0,2,52,10,10,10,10,10,10
40142,7,6,6,1,1,1,1,0,0,0,0,1,0,,,3,3,3,3
40142,8,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40143,1,1,1,4,1,1,1,,0,0,0,1,39,1,1,,1,1,1
40143,2,1,1,4,1,1,1,,0,0,0,2,31,2,2,,2,2,2
40143,3,1,1,4,1,1,1,,0,0,0,1,7,3,3,,3,3,3
40143,4,1,1,4,1,1,1,,0,0,0,2,5,3,3,,3,3,3
40143,5,1,1,4,1,1,1,,0,0,0,2,3,3,3,,3,3,3
40143,6,1,1,4,1,1,1,,0,0,0,1,1,3,3,,3,3,3
40143,7,6,6,6,6,1,1,,0,0,0,1,1,,,,,3,3
40144,1,1,1,1,1,1,1,0,0,0,0,1,61,1,1,1,1,1,1
40144,2,1,1,1,1,1,1,0,0,0,0,2,47,2,2,2,2,2,2
40144,3,1,1,1,1,2,2,0,0,0,0,2,25,3,3,3,3,3,3
40144,4,1,1,1,1,2,2,0,0,0,0,2,22,3,3,3,3,3,3
40144,5,1,1,5,2,5,5,0,0,0,0,1,18,3,3,3,3,3,3
40144,6,1,1,1,1,2,2,0,0,0,0,1,11,12,12,12,12,12,12
40144,7,1,1,1,1,2,2,0,0,0,0,1,8,12,12,12,12,12,12
40145,1,1,1,1,1,1,1,0,0,1,1,1,70,1,1,1,1,1,1
40145,2,1,1,1,1,1,1,0,0,1,1,2,46,2,2,2,2,2,2
40145,3,1,1,1,1,1,1,0,0,1,1,1,6,3,3,3,3,3,3
40145,4,1,1,1,1,1,1,0,0,1,1,1,4,3,3,3,3,3,3
40146,1,1,1,1,1,1,1,0,0,0,0,1,54,1,1,1,1,1,1
40146,2,1,1,1,1,1,1,0,0,0,0,2,50,2,2,2,2,2,2
40146,3,1,1,1,1,2,2,0,0,0,0,2,22,3,3,3,3,3,3
40146,4,1,1,1,1,1,1,0,0,0,0,2,17,3,3,3,3,3,3
40146,5,1,1,1,1,1,1,0,0,0,0,1,16,3,3,3,3,3,3
40147,1,1,91,1,1,1,1,0,0,0,0,1,58,1,,1,1,1,1
40147,2,1,91,1,1,1,1,0,0,0,0,2,44,2,,2,2,2,2
40147,3,1,91,1,1,2,2,0,0,0,0,1,15,3,,3,3,3,3
40147,4,1,91,1,1,1,2,0,0,0,0,1,13,3,,3,3,3,3
40147,5,1,91,1,1,1,1,0,0,0,0,2,9,3,,3,3,3,3
40147,6,1,91,1,1,1,1,0,0,0,0,1,5,3,,3,3,3,3
40147,7,1,91,1,1,1,1,0,0,0,0,1,3,3,,3,3,3,3
40147,8,1,91,1,1,1,1,0,0,0,0,2,94,10,,10,10,10,10
40147,9,6,91,1,1,1,1,0,0,0,0,1,0,,,3,3,3,3
40147,10,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40148,1,1,1,1,1,1,1,0,0,0,0,2,65,1,1,1,1,1,1
40148,2,1,1,1,1,1,1,0,0,0,0,2,24,3,3,3,3,3,3
40148,3,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40148,4,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40148,5,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,14
40148,6,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,6
40149,1,1,1,1,1,1,1,0,0,0,0,2,62,1,1,1,1,1,1
40149,2,1,1,1,1,2,2,0,0,0,0,2,27,3,3,3,3,3,3
40149,3,1,1,1,1,1,2,0,0,0,0,2,18,3,3,3,3,3,3
40149,4,1,1,1,1,1,2,0,0,0,0,2,1,6,6,6,6,6,6
40150,1,1,1,1,1,5,5,0,0,1,1,2,76,1,1,1,1,14,14
40150,2,6,1,2,2,1,1,0,0,1,1,2,44,,3,3,3,1,1
40151,1,1,1,1,1,1,1,0,0,0,0,1,71,1,1,1,1,1,1
40151,2,1,1,1,1,1,1,0,0,0,0,2,64,2,2,2,2,2,2
40151,3,1,1,2,2,2,2,0,0,0,0,1,10,8,8,8,8,8,8
40151,4,6,6,1,1,1,1,0,0,0,0,1,12,,,12,12,12,12
40152,1,1,1,1,1,1,1,0,0,0,0,2,70,1,1,1,1,1,1
40152,2,1,1,1,1,2,2,0,0,0,0,2,14,3,3,3,3,3,3
40152,3,6,1,1,1,1,2,0,0,0,0,1,0,,6,6,6,6,6
40152,4,6,6,6,1,1,2,0,0,0,0,1,0,,,,6,6,6
40153,1,1,1,1,1,1,1,0,0,0,0,1,47,1,1,1,1,1,1
40154,1,1,1,1,1,1,5,0,0,0,0,2,85,1,1,1,1,1,14
40154,2,6,1,1,1,1,2,0,0,0,0,1,32,,6,6,6,6,8
40154,3,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,1
40154,4,6,6,6,6,1,1,0,0,0,0,2,1,,,,,14,2
40154,5,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,3
40154,6,6,6,6,6,1,1,0,0,0,0,1,1,,,,,6,3
40154,7,6,6,6,6,1,2,0,0,0,0,2,1,,,,,6,3
40155,1,1,1,1,1,1,1,0,0,1,1,2,56,1,1,1,1,1,1
40155,2,1,1,1,1,1,1,0,0,1,1,1,25,3,3,3,3,3,3
40155,3,1,1,1,1,1,1,0,0,1,1,1,18,3,3,3,3,3,3
40155,4,1,1,1,1,1,1,0,0,1,1,2,16,3,3,3,3,3,3
40155,5,1,1,1,2,2,1,0,0,1,1,2,6,6,6,6,6,6,6
40155,6,6,6,1,1,1,1,0,0,1,1,2,0,,,6,6,6,6
40156,1,1,1,1,1,1,1,0,0,0,0,1,34,1,1,1,1,1,1
40156,2,1,1,2,2,1,1,0,0,0,0,2,28,2,2,2,2,2,2
40157,1,1,1,1,2,2,2,0,0,0,0,1,42,1,1,1,1,14,14
40157,2,1,1,1,2,2,2,0,0,0,0,2,25,2,2,2,2,14,14
40157,3,1,1,1,2,2,2,0,0,0,0,2,2,3,3,3,3,6,6
40157,4,1,1,1,2,2,2,0,0,0,0,2,0,3,3,3,3,6,6
40157,5,1,1,1,2,2,2,0,0,0,0,1,25,14,14,14,14,15,12
40157,6,6,6,1,1,1,1,0,0,0,0,2,70,,,10,10,1,1
40157,7,6,6,1,1,1,1,0,0,0,0,2,30,,,7,7,3,3
40157,8,6,6,6,1,1,1,0,0,0,0,2,40,,,,7,3,3
40157,9,6,6,6,1,1,1,0,0,0,0,1,6,,,,8,6,6
40158,1,1,1,1,1,1,1,0,0,0,0,1,48,1,1,1,1,1,1
40158,2,1,1,1,1,1,1,0,0,0,0,2,40,2,2,2,2,2,2
40158,3,1,1,5,5,5,5,0,0,0,0,1,20,3,3,3,3,3,3
40158,4,1,1,1,1,1,1,0,0,0,0,1,18,3,3,3,3,3,3
40158,5,1,1,1,1,1,1,0,0,0,0,2,13,3,3,3,3,3,3
40158,6,1,1,1,1,1,1,0,0,0,0,1,8,3,3,3,3,3,3
40158,7,1,1,1,1,1,1,0,0,0,0,2,7,3,3,3,3,3,3
40158,8,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
40158,9,6,6,1,1,1,1,0,0,0,0,1,14,,,3,3,3,3
40158,10,6,6,6,6,1,1,0,0,0,0,1,1,,,,,8,8
40159,1,1,1,1,1,1,1,0,0,0,0,1,51,1,1,1,1,1,1
40159,2,1,1,1,1,1,1,0,0,0,0,2,44,2,2,2,2,2,2
40159,3,1,1,1,1,1,1,0,0,0,0,2,15,3,3,3,3,3,3
40159,4,1,1,1,1,1,1,0,0,0,0,2,10,3,3,3,3,3,3
40159,5,1,1,1,1,1,1,0,0,0,0,1,7,3,3,3,3,3,3
40159,6,1,1,1,1,1,1,0,0,0,0,2,5,3,3,3,3,3,3
40159,7,1,1,1,1,1,1,0,0,0,0,2,3,3,3,3,3,3,3
40159,8,1,1,1,1,1,1,0,0,0,0,1,2,3,3,3,3,3,3
40160,1,1,1,1,1,1,1,0,0,0,0,2,59,1,1,1,1,1,1
40160,2,1,1,1,1,1,1,0,0,0,0,2,35,3,3,3,3,3,3
40160,3,6,6,6,1,2,2,0,0,0,0,2,38,,,,3,3,3
40160,4,6,6,6,1,1,1,0,0,0,0,2,14,,,,6,6,6
40160,5,6,6,6,1,2,2,0,0,0,0,2,5,,,,6,6,6
40161,1,1,2,1,1,1,1,0,0,0,0,1,31,1,1,1,1,1,1
40161,2,1,1,1,1,1,1,0,0,0,0,2,68,10,10,10,10,10,10
40161,3,1,1,2,2,2,2,0,0,0,0,2,22,7,7,7,7,7,7
40161,4,6,6,6,1,2,2,0,0,0,0,2,12,,,,12,12,12
40161,5,6,6,6,6,1,1,0,0,0,0,2,1,,,,,2,2
40161,6,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40161,7,6,6,6,6,1,1,0,0,0,0,1,1,,,,,3,3
40161,8,6,6,6,6,1,1,0,0,0,0,2,1,,,,,3,3
40162,1,1,1,1,1,1,1,0,0,0,0,1,45,1,1,1,1,1,1
40162,2,1,1,1,1,1,1,0,0,0,0,2,32,2,2,2,2,2,2
40162,3,1,1,1,1,1,1,0,0,0,0,1,6,3,3,3,3,3,3
