"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fc5","s11fq1a","s11fq1b","s11fq2","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq5","s11fq6","s11fq7","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq12a","s11fq12b","s11fq12b_os","s11fq13","s11fq14a","s11fq14b","s11fq14c","s11fq14c_os","s11fq15"
1,26,2613,2,2248,260127,1,2,,1080,1,5,5,4,6,2015,,,,,,,,,,,,,,,,18,132,,2,,,,,
1,26,2613,2,2248,260127,1,3,,1090,1,5,5,4,6,2015,,,,,,,,,,,,,,,,15,132,,1,80,13,31,,65000
1,26,2613,2,2248,260127,2,1,,1110,1,4,5,1,7,2015,,,,,,,,,,,,,,,,28,132,,1,50,14,31,,56000
1,26,2613,2,2248,260128,1,1,,1080,1,7,5,4,5,2015,,,,,,,,,,,,,,,,15,132,,2,,,,,
1,26,2613,2,2248,260128,1,2,,1090,1,7,5,4,5,2015,,,,,,,,,,,,,,,,20,132,,1,70,14,132,,70000
1,26,2613,2,2248,260128,1,3,,1070,1,7,5,4,6,2015,,,,,,,,,,,,,,,,10,132,,2,,,,,
1,26,2613,2,2248,260129,1,1,,1020,1,2.28,5,1,9,2014,,,,,,,,,,,,,,,,20,170,,1,60,10,170,,60000
1,26,2613,2,2248,260130,1,1,,1110,1,2.03,5,1,8,2015,,,,,,,,,,,,,,,,50,131,,1,60,40,131,,240000
1,26,2613,2,2248,260130,2,1,,1070,1,2.03,5,4,6,2015,,,,,,,,,,,,,,,,5,131,,2,,,,,
1,26,2613,2,2248,260130,2,2,,1100,1,1.42,5,4,7,2015,,,,,,,,,,,,,,,,6,131,,2,,,,,
1,26,2608,2,820,260131,1,1,,1110,1,5.39,5,1,6,2015,,,,,,,,,,,,,,,,52,131,,1,10,42,131,,500000
1,26,2608,2,820,260132,1,1,,1110,1,2.34,5,1,7,2015,,,,,,,,,,,,,,,,30,131,,1,50,15,131,,60000
1,26,2608,2,820,260132,1,2,,2230,1,2.34,5,1,1,2014,,,,,,,,,,,,,,,,180,161,,1,95,170,161,,85000
1,26,2608,2,820,260133,1,1,,1070,1,5.49,5,4,6,2015,,,,,,,,,,,,,,,,13,132,,2,,,,,
1,26,2608,2,820,260133,1,2,,1080,1,5.49,5,4,5,2015,,,,,,,,,,,,,,,,16,132,,2,,,,,
1,26,2608,2,820,260133,1,3,,1090,1,5.49,5,4,5,2015,,,,,,,,,,,,,,,,20,132,,1,70,13,31,,55000
1,26,2608,2,820,260133,2,1,,1110,1,2.33,5,1,6,2015,,,,,,,,,,,,,,,,18,132,,1,50,10,31,,40000
1,26,2608,2,820,260135,1,1,,1070,1,3.1,5,4,5,2015,,,,,,,,,,,,,,,,8,131,,2,,,,,
1,26,2608,2,820,260135,1,2,,1080,1,3.1,5,4,5,2015,,,,,,,,,,,,,,,,5,131,,2,,,,,
1,26,2608,2,820,260136,1,1,,1110,1,8.08,5,1,7,2015,,,,,,,,,,,,,,,,15,131,,1,10,14,131,,84000
1,26,2608,2,820,260136,2,1,,1080,1,1.06,5,1,4,2015,,,,,,,,,,,,,,,,15,131,,1,30,5,131,,25000
1,26,2608,2,820,260138,1,1,,1110,1,8.8,5,1,6,2015,,,,,,,,,,,,,,,,55,131,,1,10,50,131,,300000
1,26,2608,2,820,260140,1,1,,1110,1,2.4,5,1,8,2015,,,,,,,,,,,,,,,,13,131,,1,70,10,131,,40000
1,26,2608,2,820,260140,2,1,,1080,1,2,5,4,6,2015,,,,,,,,,,,,,,,,8,131,,2,,,,,
1,26,2608,2,820,260140,2,2,,1070,1,2,5,4,7,2015,,,,,,,,,,,,,,,,12,161,,2,,,,,
1,26,2601,2,822,260141,1,1,,1070,1,4.05,5,2,6,2015,,,,,,,,,,,,,,,,18,132,,2,,,,,
1,26,2601,2,822,260141,1,2,,1080,1,4.05,5,2,5,2015,,,,,,,,,,,,,,,,20,132,,2,,,,,
1,26,2601,2,822,260141,2,1,,1090,1,2,5,5,5,2015,,,,,,,,,,,,,,,,10,132,,1,90,,,,45000
1,26,2601,2,822,260141,2,2,,2040,1,2,5,5,8,2015,,,,,,,,,,,,,,,,16,132,,1,90,,,,63000
1,26,2601,2,822,260142,1,1,,1090,1,8.99,5,2,4,2015,,,,,,,,,,,,,,,,18,132,,2,,,,,
1,26,2601,2,822,260142,1,2,,1080,1,8.99,5,2,5,2015,,,,,,,,,,,,,,,,17,132,,2,,,,,
1,26,2601,2,822,260142,1,3,,1070,1,3.34,5,2,5,2015,,,,,,,,,,,,,,,,19,132,,2,,,,,
1,26,2601,2,822,260142,2,1,,2040,1,3.34,5,1,8,2015,,,,,,,,,,,,,,,,24,132,,1,90,,,,220000
1,26,2601,2,822,260144,1,1,,1070,1,3,5,1,5,2015,,,,,,,,,,,,,,,,25,131,,1,60,,,,80000
1,26,2601,2,822,260144,2,1,,1090,1,1,5,1,4,2015,,,,,,,,,,,,,,,,18,131,,1,75,,,,45000
1,26,2601,2,822,260145,1,1,,1070,1,1.58,5,1,7,2015,,,,,,,,,,,,,,,,9,131,,2,,,,,
1,26,2601,2,822,260145,2,1,,1080,1,2.9,5,4,6,2015,,,,,,,,,,,,,,,,25,131,,2,,,,,
1,26,2601,2,822,260145,2,2,,1010,1,2.9,5,4,8,2015,,,,,,,,,,,,,,,,40,131,,1,90,,,,280000
1,26,2601,2,822,260146,1,1,,1080,1,2.07,5,4,6,2015,,,,,,,,,,,,,,,,30,131,,2,,,,,
1,26,2601,2,822,260146,1,2,,1010,1,2.07,5,4,8,2015,,,,,,,,,,,,,,,,25,131,,1,85,20,131,,140000
1,26,2601,2,822,260146,2,1,,2040,1,22.88,5,1,8,2015,,,,,,,,,,,,,,,,76,131,,1,95,72,131,,936000
1,26,2601,2,822,260147,1,1,,1080,1,4,5,4,6,2015,,,,,,,,,,,,,,,,50,131,,1,80,,,,150000
1,26,2601,2,822,260147,1,2,,1090,1,4,5,4,5,2015,,,,,,,,,,,,,,,,60,131,,1,90,,,,300000
1,26,2601,2,822,260149,1,1,,1080,1,2.22,5,4,4,2015,,,,,,,,,,,,,,,,20,131,,2,,,,,
1,26,2601,2,822,260149,1,2,,1090,1,2.22,5,4,5,2015,,,,,,,,,,,,,,,,40,131,,1,95,38,131,,228000
1,26,2601,2,822,260149,2,1,,2040,1,24.09,5,1,8,2015,,,,,,,,,,,,,,,,77,131,,1,95,74,131,,962000
1,26,2601,2,822,260150,1,1,,1070,1,3,5,4,5,2015,,,,,,,,,,,,,,,,13,131,,1,60,,,,45000
1,26,2601,2,822,260150,1,2,,1080,1,3,5,4,6,2015,,,,,,,,,,,,,,,,18,131,,1,80,,,,60000
1,26,2613,2,1462,260151,1,1,,1070,1,5.3,5,4,5,2015,,,,,,,,,,,,,,,,15,132,,2,,,,,
1,26,2613,2,1462,260151,1,2,,1080,1,5.3,5,4,5,2015,,,,,,,,,,,,,,,,17,132,,2,,,,,
1,26,2613,2,1462,260151,2,1,,1120,1,2.1,5,2,5,2015,,,,,,,,,,,,,,,,100,152,,1,50,,,,100000
1,26,2613,2,1462,260151,2,2,,1090,1,2.1,5,2,6,2015,,,,,,,,,,,,,,,,15,132,,1,100,,,,60000
1,26,2613,2,1462,260152,1,1,,1070,1,4.77,5,4,6,2015,,,,,,,,,,,,,,,,16,132,,1,60,,,,96000
1,26,2613,2,1462,260152,1,2,,1080,1,4.77,5,4,5,2015,,,,,,,,,,,,,,,,21,132,,1,30,,,,76000
1,26,2613,2,1462,260155,1,1,,1070,1,2,5,4,6,2015,,,,,,,,,,,,,,,,3,131,,2,,,,,
1,26,2613,2,1462,260155,1,2,,1080,1,2,5,4,5,2015,,,,,,,,,,,,,,,,4,131,,2,,,,,
1,26,2613,2,1462,260155,1,3,,1060,1,2,5,4,5,2015,,,,,,,,,,,,,,,,7,131,,1,75,5,131,,20000
1,26,2613,2,1462,260157,1,1,,1070,1,2.71,5,4,4,2015,,,,,,,,,,,,,,,,7,131,,1,70,4,131,,24000
1,26,2613,2,1462,260157,1,2,,1090,1,2.71,5,4,5,2015,,,,,,,,,,,,,,,,4,131,,1,50,2,131,,12000
1,26,2616,2,254,260161,1,1,,1010,1,50,5,4,8,2015,,,,,,,,,,,,,,,,60,131,,1,85,50,131,,600000
1,26,2616,2,254,260161,1,2,,1070,1,50,5,4,6,2015,,,,,,,,,,,,,,,,25,131,,2,,,,,
1,26,2616,2,254,260161,2,1,,1080,1,35,5,4,5,2015,,,,,,,,,,,,,,,,15,131,,2,,,,,
1,26,2616,2,254,260161,2,2,,1100,1,35,5,4,6,2015,,,,,,,,,,,,,,,,130,161,,1,25,30,161,,18750
1,26,2616,2,254,260162,1,1,,1010,1,6,5,4,8,2015,,,,,,,,,,,,,,,,50,131,,1,80,45,131,,405000
1,26,2616,2,254,260162,1,2,,1100,1,6,5,4,5,2015,,,,,,,,,,,,,,,,100,161,,1,30,30,161,,6000
1,26,2616,2,254,260162,2,1,,1070,1,2,5,1,6,2015,,,,,,,,,,,,,,,,50,131,,2,,,,,
1,26,2616,2,254,260163,1,1,,1070,1,250,2,4,4,2015,,,,,,,,,,,,,,,,20,131,,1,50,10,131,,50000
1,26,2616,2,254,260163,1,2,,1080,1,400,2,4,4,2015,,,,,,,,,,,,,,,,25,131,,1,75,10,131,,60000
1,26,2616,2,254,260163,2,1,,1100,1,400,2,4,5,2015,,,,,,,,,,,,,,,,30,131,,1,50,15,131,,70000
1,26,2616,2,254,260163,2,2,,1010,1,400,2,4,5,2015,,,,,,,,,,,,,,,,5,131,,1,90,4,131,,20000
1,26,2616,2,254,260164,1,1,,1070,1,5,5,4,6,2015,,,,,,,,,,,,,,,,14,131,,2,,,,,
1,26,2616,2,254,260164,1,2,,1080,1,5,5,4,5,2015,,,,,,,,,,,,,,,,36,131,,2,,,,,
1,26,2616,2,254,260164,1,3,,1100,1,5,5,4,7,2015,,,,,,,,,,,,,,,,80,161,,2,,,,,
1,26,2616,2,254,260165,1,1,,1100,1,2000,1,4,6,2015,,,,,,,,,,,,,,,,10,131,,1,50,5,131,,30000
1,26,2616,2,254,260165,1,2,,1090,1,2000,1,4,4,2015,,,,,,,,,,,,,,,,5,131,,1,70,3,131,,25000
1,26,2616,2,254,260165,2,1,,1070,1,2000,2,4,5,2015,,,,,,,,,,,,,,,,15,131,,1,40,6,131,,30000
1,26,2616,2,254,260165,2,2,,1080,1,3000,2,4,5,2015,,,,,,,,,,,,,,,,12,131,,1,40,7,131,,25000
1,26,2616,2,254,260166,1,1,,1070,1,6000,2,4,6,2015,,,,,,,,,,,,,,,,16,132,,2,,,,,
1,26,2616,2,254,260166,1,2,,1090,1,6000,2,4,5,2015,,,,,,,,,,,,,,,,20,132,,1,75,,,,75000
1,26,2616,2,254,260166,2,1,,1080,1,3500,2,4,5,2015,,,,,,,,,,,,,,,,14,132,,2,,,,,
1,26,2616,2,254,260166,2,2,,1010,1,3500,2,2,7,2015,,,,,,,,,,,,,,,,13,132,,1,77,,,,60000
1,26,2616,2,254,260167,1,1,,1080,1,25,5,4,5,2015,,,,,,,,,,,,,,,,12,131,,2,,,,,
1,26,2616,2,254,260167,1,2,,1070,1,25,5,4,6,2015,,,,,,,,,,,,,,,,8,131,,2,,,,,
1,26,2616,2,254,260168,1,1,,1090,1,8,5,1,5,2015,,,,,,,,,,,,,,,,20,132,,1,100,100,132,,70000
1,26,2616,2,254,260168,2,1,,1080,1,10,5,2,5,2015,,,,,,,,,,,,,,,,18,132,,2,,,,,
1,26,2616,2,254,260168,2,2,,1070,1,10,5,2,5,2015,,,,,,,,,,,,,,,,25,132,,2,,,,,
1,26,2616,2,254,260168,2,3,,1010,1,10,5,2,5,2015,,,,,,,,,,,,,,,,10,132,,1,50,5,132,,35000
1,26,2616,2,254,260169,1,1,,1070,1,7,5,2,6,2015,,,,,,,,,,,,,,,,25,132,,2,,,,,
1,26,2616,2,254,260169,1,2,,1010,1,7,5,2,7,2015,,,,,,,,,,,,,,,,20,132,,1,50,10,132,,50000
1,26,2616,2,254,260169,2,1,,1080,1,5,5,4,5,2015,,,,,,,,,,,,,,,,10,132,,2,,,,,
1,26,2616,2,254,260169,2,2,,1090,1,5,5,4,5,2015,,,,,,,,,,,,,,,,15,132,,1,80,13,13,,60000
1,26,2616,2,254,260170,1,1,,1100,1,800,2,4,6,2015,,,,,,,,,,,,,,,,15,130,,1,60,,,,70000
1,26,2616,2,254,260170,1,2,,1090,1,8,2,4,4,2015,,,,,,,,,,,,,,,,12,130,,1,80,,,,60000
1,26,2625,2,926,260171,1,1,,1080,1,9,5,2,4,2015,,,,,,,,,,,,,,,,15,132,,2,,,,,
1,26,2625,2,926,260171,1,2,,1070,1,9,5,2,5,2015,,,,,,,,,,,,,,,,18,132,,2,,,,,
1,26,2625,2,926,260171,1,3,,1010,1,9,5,2,6,2015,,,,,,,,,,,,,,,,17,132,,2,,,,,
1,26,2625,2,926,260172,1,1,,1080,1,9,5,2,5,2015,,,,,,,,,,,,,,,,15,132,,1,33,5,132,,15000
1,26,2625,2,926,260172,1,2,,1100,1,9,5,2,6,2015,,,,,,,,,,,,,,,,20,132,,1,50,10,132,,30000
1,26,2625,2,926,260172,1,3,,1010,1,9,5,2,7,2015,,,,,,,,,,,,,,,,14,132,,1,71,10,132,,70000
1,26,2625,2,926,260173,1,1,,1070,1,4,5,4,5,2015,,,,,,,,,,,,,,,,10,132,,2,,,,,
1,26,2625,2,926,260173,1,2,,1080,1,4,5,4,5,2015,,,,,,,,,,,,,,,,12,132,,2,,,,,
1,26,2625,2,926,260173,1,3,,1010,1,4,5,4,5,2015,,,,,,,,,,,,,,,,8,132,,1,50,8,132,,12000
1,26,2625,2,926,260174,1,1,,1070,1,5.5,5,1,6,2015,,,,,,,,,,,,,,,,25,131,,2,,,,,
1,26,2625,2,926,260174,1,2,,1100,1,5.5,5,4,7,2015,,,,,,,,,,,,,,,,90,160,,1,50,45,160,,157500
1,26,2625,2,926,260174,1,3,,1010,1,5.5,5,4,8,2015,,,,,,,,,,,,,,,,50,131,,1,80,40,131,,280000
1,26,2625,2,926,260175,1,1,,1100,1,6.05,5,4,7,2015,,,,,,,,,,,,,,,,150,161,,2,,,,,
1,26,2625,2,926,260175,1,2,,1080,1,6.05,5,4,6,2015,,,,,,,,,,,,,,,,40,131,,2,,,,,
1,26,2625,2,926,260175,1,3,,1010,1,6.05,5,4,8,2015,,,,,,,,,,,,,,,,60,131,,1,85,50,131,,450000
1,26,2625,2,926,260176,1,1,,1080,1,10,5,4,4,2015,,,,,,,,,,,,,,,,30,131,,1,70,25,131,,75000
1,26,2625,2,926,260176,1,2,,1100,1,10,5,4,5,2015,,,,,,,,,,,,,,,,15,132,,1,60,10,132,,50000
1,26,2625,2,926,260177,1,1,,1080,1,7,5,4,5,2015,,,,,,,,,,,,,,,,50,131,,1,75,35,131,,400000
1,26,2625,2,926,260177,1,2,,1100,1,6,5,4,6,2015,,,,,,,,,,,,,,,,50,131,,1,50,25,131,,350000
1,26,2625,2,926,260177,2,1,,1070,1,5,5,4,6,2015,,,,,,,,,,,,,,,,45,131,,1,60,25,131,,250000
1,26,2625,2,926,260177,2,2,,1010,1,5,5,4,4,2015,,,,,,,,,,,,,,,,15,131,,1,90,10,131,,200000
1,26,2625,2,926,260178,1,1,,1100,1,6.05,5,4,6,2015,,,,,,,,,,,,,,,,120,161,,2,,,,,
1,26,2625,2,926,260178,1,2,,1010,1,6.05,5,4,8,2015,,,,,,,,,,,,,,,,20,131,,1,80,15,131,,52500
1,26,2625,2,926,260178,2,1,,1080,1,5,5,4,6,2015,,,,,,,,,,,,,,,,50,131,,1,65,30,131,,150000
1,26,2625,2,926,260178,2,2,,1010,1,5,5,4,8,2015,,,,,,,,,,,,,,,,20,131,,1,80,15,131,,75000
1,26,2625,2,926,260179,1,1,,1100,1,6,5,4,4,2015,,,,,,,,,,,,,,,,50,131,,1,90,40,131,,240000
1,26,2625,2,926,260179,1,2,,1010,1,6,5,4,6,2015,,,,,,,,,,,,,,,,10,131,,1,30,8,131,,320000
1,26,2625,2,926,260180,1,1,,1100,1,4.05,5,4,6,2015,,,,,,,,,,,,,,,,70,161,,2,,,,,
1,26,2625,2,926,260180,1,2,,1010,1,4.05,5,4,8,2015,,,,,,,,,,,,,,,,30,131,,1,85,,,,225000
1,26,2625,2,926,260180,2,1,,1080,1,3.05,5,1,6,2015,,,,,,,,,,,,,,,,20,131,,2,,,,,
6,27,2715,2,752,270021,1,1,,1020,1,1,4,4,3,2015,,,,,,,,,,,,,,,,15,112,,1,75,12.5,112,,22000
6,27,2715,2,752,270021,1,2,,1080,1,1,4,4,4,2015,,,,,,,,,,,,,,,,50,1,,1,90,45,1,,5000
6,27,2715,2,752,270021,2,1,,1020,1,2,4,1,3,2015,,,,,,,,,,,,,,,,35,112,,1,80,25,112,,50000
6,27,2715,2,752,270024,1,1,,1020,1,2,4,1,2,2015,,,,,,,,,,,,,,,,25,101,,2,,,,,
6,27,2715,2,752,270024,2,1,,1020,1,3,4,2,4,2015,,,,,,,,,,,,,,,,60,101,,1,90,50,101,,125000
6,27,2715,2,752,270024,2,2,,1080,1,1,4,2,4,2015,,,,,,,,,,,,,,,,0,102,,2,,,,,
6,27,2715,2,752,270025,1,1,,1020,1,4,4,1,5,2015,,,,,,,,,,,,,,,,30,101,,2,,,,,
6,27,2715,2,752,270030,1,1,,1020,1,1,4,1,3,2015,,,,,,,,,,,,,,,,25,101,,2,,,,,
6,27,2715,2,752,270030,2,1,,3040,2,,,,,,3,4,,1993,70,1,2015,8,2015,1,5,,2,100,,2,100,,1,100,2,100,,25000
6,27,2712,2,110,270047,1,1,,1020,1,2,5,4,4,2015,,,,,,,,,,,,,,,,0,,,2,,,,,
6,27,2712,2,110,270047,1,2,,2140,1,3,4,4,4,2015,,,,,,,,,,,,,,,,10,141,,1,90,,,,18000
6,27,2712,2,110,270047,1,3,,1080,1,3,4,4,3,2015,,,,,,,,,,,,,,,,15,131,,1,80,,,,52000
6,27,2719,2,100,270085,1,1,,2160,2,,,,,,2,5,,1990,6000,12,2014,6,2015,2,,,15,141,,20,141,,2,,,,,
6,27,2719,2,100,270085,2,1,,1020,1,1,5,1,3,2015,,,,,,,,,,,,,,,,4,180,,1,75,,,,450000
6,27,2719,2,100,270085,3,1,,3040,2,,,,,,4,5,,1979,600,8,2014,8,2015,2,,,10,131,,15,131,,1,100,,,,240000
6,27,2719,2,100,270085,3,2,,3110,2,,,,,,1,5,,1979,300,8,2014,8,2015,2,,,5,141,,5,141,,1,100,,,,25000
6,27,2719,2,100,270085,3,3,,2170,2,,,,,,1,5,,1979,0,6,2015,8,2015,2,,,80,111,,100,111,,1,100,,,,60000
6,27,2719,2,100,270086,1,1,,1020,1,4,5,1,3,2015,,,,,,,,,,,,,,,,,,,,,,,,
6,27,2719,2,100,270086,2,1,,1040,1,2000,3,1,4,2015,,,,,,,,,,,,,,,,,,,,,,,,
6,27,2719,2,100,270086,3,1,,3040,2,,,,,,1,5,,1989,800,12,2014,2,2015,1,5,,15,131,,16,131,,1,100,16,131,,272000
6,27,2719,2,100,270086,3,2,,3110,2,,,,,,1,5,,1989,200,12,2014,2,2015,1,5,,5,141,,5,141,,1,100,5,141,,25000
6,27,2719,2,100,270086,3,3,,2170,2,,,,,,1,5,,1989,0,12,2014,12,2015,2,,,100,111,,60,111,,1,90,50,111,,30000
6,27,2719,2,100,270087,1,1,,3040,2,,,,,,1000,3,,1970,0,10,2014,12,2014,2,,,0,132,,15,132,,2,,,,,
6,27,2719,2,100,270087,1,2,,3184,2,,,,,,1000,3,,1970,0,3,2015,5,2015,2,,,1,192,,20,192,,2,,,,,
6,27,2719,2,100,270087,1,3,,2170,2,,,,,,500,3,,1996,0,8,2015,12,2015,2,,,24,101,,24,112,,2,,,,,
6,27,2719,2,100,270087,1,4,,3110,2,,,,,,1500,3,,1970,0,8,2014,12,2015,1,5,,1,11,,15,142,,2,,,,,
6,27,2719,2,100,270087,2,1,,3040,2,,,,,,1000,3,,1970,0,10,2014,12,2014,2,,,0,132,,20,132,,2,,,,,
6,27,2719,2,100,270087,2,2,,3184,2,,,,,,1000,3,,1970,0,3,2015,5,2015,2,,,0,192,,20,192,,2,,,,,
6,27,2719,2,100,270087,2,3,,3110,2,,,,,,1500,3,,1970,0,8,2015,12,2015,1,6,,0,112,,28,112,,2,,,,,
6,27,2719,2,100,270087,2,4,,2170,2,,,,,,500,3,,1996,0,8,2015,12,2015,2,,,0,101,,15,142,,2,,,,,
6,27,2719,2,0,270089,1,1,,1020,1,8,4,4,4,2014,,,,,,,,,,,,,,,,15,140,,1,,12,14,,24000
6,27,2719,2,0,270089,1,2,,2170,2,,,,,,8,4,,1965,0,2,2014,12,2014,2,,,30,110,,40,110,,1,90,30,110,,15000
6,27,2719,2,0,270089,2,1,,3040,2,,,,,,5,5,,1965,0,12,2013,12,2014,1,5,,3,131,,5,131,,1,100,3,131,,3000
6,27,2719,2,0,270089,3,1,,3040,2,,,,,,5,5,,1965,0,12,2013,12,2014,1,5,,4,131,,6,131,,1,100,4,131,,40000
6,27,2719,2,0,270089,3,2,,3110,2,,,,,,5,5,,1965,0,10,2013,10,2014,2,,,3,141,,5,141,,1,100,3,141,,15000
6,28,2806,1,0,280019,1,1,,2170,2,,,,,,15,3,15,2013,0,8,2015,10,2015,2,,,12,111,,12,111,,2,,,,,
6,28,2806,1,0,280019,1,2,,1120,1,35,1,4,3,2015,,,,,,,,,,,,,,,,31,81,,2,,,,,
6,28,2806,1,164,280020,1,1,,3040,2,,,,,,700,3,700,2000,0,3,2014,6,2015,2,,,125,1,,125,1,,2,,,,,
6,28,2806,1,164,280020,1,2,,3110,2,,,,,,400,3,400,2000,0,3,2014,6,2015,2,,,12,1,,12,151,,2,,,,,
6,28,2806,1,164,280020,2,1,,3040,2,,,,,,1000,3,1000,2000,0,3,2014,6,2015,2,,,115,1,,115,1,,2,,,,,
6,28,2806,1,164,280020,2,2,,3110,2,,,,,,250,3,250,2000,0,3,2014,6,2015,2,,,15,151,,15,151,,2,,,,,
6,28,2806,1,164,280020,2,3,,3180,2,,,,,,50,3,50,2000,0,9,2014,3,2015,2,,,5,191,,5,191,,2,,,,,
6,28,2816,1,2302,280021,1,1,,3040,2,,,,,,2000,3,2000,1990,0,9,2013,6,2014,2,,,4,131,,6,131,,1,,6,131,,195000
6,28,2816,1,2302,280021,1,2,,3110,2,,,,,,440,3,440,1990,0,9,2013,6,2014,2,,,10,141,,12,141,,1,,12,141,,54000
6,28,2816,1,2302,280021,1,3,,3170,2,,,,,,10,3,10,1995,0,8,2013,6,2014,2,,,15,132,,20,132,,1,95,,,,45000
6,28,2816,1,2302,280021,1,4,,3180,2,,,,,,50,3,50,1985,0,10,2013,4,2014,2,,,8,192,,10,192,,1,,8,192,,56000
6,28,2816,1,2302,280022,1,1,,3040,2,,,,,,2400,3,2400,1989,0,6,2013,3,2014,2,,,3,131,,4,131,,1,,4,131,,130000
6,28,2816,1,2302,280022,1,2,,3110,2,,,,,,500,3,500,1989,0,6,2013,3,2014,2,,,4,152,,6,152,,1,,6,152,,48000
6,28,2816,1,2302,280022,1,3,,3180,2,,,,,,100,3,100,2000,0,10,2013,4,2014,2,,,10,192,,15,192,,1,,10,192,,75000
6,28,2816,1,2302,280022,2,1,,3040,2,,,,,,1200,3,1200,1983,0,6,2013,3,2014,2,,,2,131,,3,131,,1,,3,131,,97500
6,28,2816,1,2302,280022,2,2,,3110,2,,,,,,800,3,800,1983,0,6,2013,3,2014,2,,,10,152,,15,152,,1,,15,152,,120000
6,28,2816,1,2302,280023,1,1,,3040,2,,,,,,450,3,450,1995,0,8,2014,1,2015,1,11,"ILEGAL TREE CUTTING",100,1,,200,1,,1,,200,1,,100000
6,28,2816,1,2302,280023,1,2,,3110,2,,,,,,70,3,70,1995,0,8,2014,1,2015,1,11,"ILEGAL TREE CUTTER",4,142,,4,142,,1,,4,142,,16000
6,28,2816,1,2302,280023,1,3,,3180,2,,,,,,28,3,28,1995,0,2,2014,2,2015,2,,,1000,3,,1400,3,,1,,1350,3,,270000
6,28,2816,1,2302,280023,1,4,,1120,1,235,1,4,7,2015,,,,,,,,,,,,,,,,20,82,,2,,,,,
6,28,2816,1,2302,280025,1,1,,3040,2,,,,,,500,3,500,2012,,,,,,2,,,0,,,0,,,2,,,,,
6,28,2816,1,2302,280025,2,1,,3040,2,,,,,,1700,3,1700,1999,1200,6,2014,11,2014,2,,,5,13,,9,13,,1,100,,,,315000
6,28,2816,1,2302,280026,1,1,,3040,2,,,,,,1100,3,1100,1995,0,6,2014,11,2014,2,,,6,131,,10,131,,1,100,10,131,,400000
6,28,2816,1,2302,280026,1,2,,3110,2,,,,,,650,3,650,1992,0,4,2014,10,2014,1,1,,9,142,,7,142,,1,100,7,142,,35000
6,28,2816,1,2302,280027,1,1,,3040,2,,,,,,2000,3,,1996,0,7,2014,1,2015,2,,,10,131,,14,131,,1,,14,131,,500500
6,28,2816,1,2302,280027,1,2,,3110,2,,,,,,1000,3,,1996,0,6,2014,12,2014,2,,,50,141,,50,141,,1,,30,141,,150000
6,28,2816,1,2302,280027,1,3,,3180,2,,,,,,500,3,,1998,0,5,2014,1,2015,2,,,30,192,,35,192,,1,,25,192,,125000
6,28,2816,1,2302,280028,1,1,,3040,2,,,,,,600,3,,1985,0,7,2014,12,2014,2,,,1,131,,2,131,,1,100,,,,32500
6,28,2816,1,2302,280028,1,2,,3110,2,,,,,,350,3,,1985,0,7,2014,1,2015,2,,,4,141,,6,141,,1,,3,141,,15000
6,28,2816,1,2302,280028,1,3,,3180,2,,,,,,50,3,,1985,0,4,2014,1,2015,2,,,4,192,,5,192,,1,,2,192,,10000
6,28,2816,1,2302,280029,1,1,,3040,2,,,,,,450,3,450,1995,0,7,2014,1,2015,2,,,200,1,,180,3,,1,,180,3,,99000
6,28,2816,1,2302,280029,1,2,,3110,2,,,,,,150,3,150,1995,0,8,2014,1,2015,2,,,2,142,,1,142,,1,,1,142,,6000
6,28,2816,1,2302,280029,1,3,,3180,2,,,,,,110,3,110,1990,0,2,2014,2,2015,2,,,200,1,,170,3,,1,,170,3,,27200
6,28,2816,1,2302,280029,1,4,,1020,1,150,1,4,6,2015,,,,,,,,,,,,,,,,100,90,,2,,,,,
6,28,2816,1,2302,280029,1,5,,1040,1,120,1,4,6,2015,,,,,,,,,,,,,,,,2,142,,2,,,,,
6,28,2816,1,2302,280029,1,6,,1120,1,20,1,4,6,2015,,,,,,,,,,,,,,,,20,81,,2,,,,,
6,28,2816,1,2302,280029,2,1,,3040,2,,,,,,280,3,280,1995,0,8,2014,1,2015,2,,,90,1,,80,3,,1,,80,3,,44000
6,28,2816,1,2302,280029,2,2,,3110,2,,,,,,70,3,70,1995,0,8,2014,1,2015,2,,,1,142,,1,142,,1,,1,142,,6000
6,28,2816,1,2302,280029,2,3,,1020,1,150,1,4,7,2015,,,,,,,,,,,,,,,,100,90,,1,,100,90,,16000
6,28,2816,1,2302,280029,2,4,,1120,1,100,1,4,6,2015,,,,,,,,,,,,,,,,100,81,,1,,100,81,,20000
1,23,2309,1,0,280030,1,1,,1070,1,2,5,1,6,2015,,,,,,,,,,,,,,,,5,130,,1,,3,130,,15000
1,23,2309,1,0,280030,2,1,,1020,1,1,5,4,9,2015,,,,,,,,,,,,,,,,5,180,,1,,3,180,,60000
1,23,2309,1,0,280030,2,2,,1080,1,1,5,4,9,2015,,,,,,,,,,,,,,,,4,130,,1,,2,130,,6000
6,28,2802,2,566,280042,1,1,,3040,2,,,,,,40,3,40,1985,0,9,2014,12,2014,1,4,,1,131,,2,131,,1,,2,131,,54600
