"zone","state","lga","sector","ea","item_cd","c2q1","c2q2","c2q2b","c2q3"
4,1,111,1,1146,152,1,900,"33cl bottle",100
4,1,111,1,1146,153,1,900,"35cl bottle",60
4,1,111,1,1146,154,1,3,,300
4,1,111,1,1146,155,1,900,"33cl bottle",100
4,1,111,1,1146,160,1,900,"one 75cl bottle",200
4,1,111,1,1146,161,1,900,"one 75cl bottle",100
4,1,111,1,1146,163,1,900,"one gin bottle",500
4,1,111,1,1146,164,1,900,"one bottle",1000
4,1,111,1,1146,601,1,90,,100
4,1,115,1,670,10,1,13,,30
4,1,115,1,670,11,1,13,,30
4,1,115,1,670,13,1,13,,40
4,1,115,1,670,14,1,13,,50
4,1,115,1,670,17,1,900,"one small bag",500
4,1,115,1,670,19,1,900,"one small bag",400
4,1,115,1,670,20,1,70,,200
4,1,115,1,670,21,1,90,,200
4,1,115,1,670,22,1,13,,30
4,1,115,1,670,25,1,80,,50
4,1,115,1,670,26,1,80,,50
4,1,115,1,670,27,1,80,,10
4,1,115,1,670,28,1,120,,10
4,1,115,1,670,29,1,80,,50
4,1,115,1,670,30,1,90,,700
4,1,115,1,670,31,1,81,,250
4,1,115,1,670,32,1,11,,300
4,1,115,1,670,33,1,11,,300
4,1,115,1,670,34,1,90,,200
4,1,115,1,670,35,1,81,,50
4,1,115,1,670,36,1,90,,200
4,1,115,1,670,37,1,90,,100
4,1,115,1,670,38,1,80,,100
4,1,115,1,670,40,1,13,,40
