"zone","state","lga","sector","ea","hhid","network_cd","sa10q2","sa10q2b","sa10q3"
2,5,506,2,830,50005,"N02",9,,4
2,5,506,2,830,50006,"N01",1,,1
2,5,506,2,830,50006,"N02",9,,2
2,5,506,2,830,50006,"N03",2,,1
2,5,506,2,830,50006,"N04",12,,3
2,5,506,2,830,50006,"N05",9,,2
2,5,506,2,830,50007,"N01",10,,2
2,5,506,2,830,50007,"N02",2,,1
2,5,506,2,830,50008,"N01",9,,2
2,5,506,2,830,50008,"N02",2,,1
2,5,506,2,830,50008,"N03",9,,2
2,5,506,2,830,50008,"N04",9,,2
2,5,506,2,830,50009,"N01",10,,5
2,5,506,2,830,50009,"N02",2,,2
2,5,506,2,830,50010,"N01",1,,2
2,5,502,1,2194,50016,"N01",13,,5
2,5,515,2,18,50021,"N01",9,,2
2,5,515,2,18,50021,"N02",9,,2
2,5,515,2,18,50022,"N01",9,,4
2,5,515,2,18,50022,"N02",9,,4
2,5,515,2,18,50022,"N03",9,,4
2,5,515,2,18,50023,"N01",9,,2
2,5,515,2,18,50023,"N02",1,,1
2,5,515,2,18,50023,"N03",2,,1
2,5,515,2,18,50024,"N01",1,,1
2,5,515,2,18,50024,"N02",9,,2
2,5,515,2,18,50024,"N03",2,,1
2,5,515,2,18,50024,"N04",9,,2
2,5,515,2,18,50024,"N05",2,,1
2,5,515,2,18,50025,"N01",9,,2
2,5,515,2,18,50025,"N02",9,,2
2,5,515,2,18,50026,"N01",9,,4
2,5,515,2,18,50026,"N02",9,,4
2,5,515,2,18,50027,"N01",1,,1
2,5,515,2,18,50027,"N02",9,,2
2,5,515,2,18,50027,"N03",2,,1
2,5,515,2,18,50027,"N04",2,,1
2,5,515,2,18,50028,"N01",9,,2
2,5,515,2,18,50029,"N01",2,,1
2,5,515,2,18,50029,"N02",9,,2
2,5,515,2,18,50029,"N03",9,,2
2,5,515,2,18,50030,"N01",9,,4
2,5,515,2,18,50030,"N02",9,,4
2,5,502,2,3878,50031,"N01",1,,1
2,5,502,2,3878,50031,"N02",1,,1
2,5,502,2,3878,50031,"N03",2,,1
2,5,502,2,3878,50031,"N04",2,,1
2,5,502,2,3878,50031,"N05",9,,2
2,5,502,2,3878,50032,"N01",2,,2
2,5,502,2,3878,50032,"N02",9,,2
2,5,502,2,3878,50033,"N01",13,,5
2,5,502,2,3878,50033,"N02",13,,5
2,5,502,2,3878,50033,"N03",8,,2
2,5,502,2,3878,50034,"N01",1,,1
2,5,502,2,3878,50034,"N02",10,,5
2,5,502,2,3878,50035,"N01",12,,5
2,5,502,2,3878,50035,"N02",3,,2
2,5,502,2,3878,50035,"N03",9,,2
2,5,502,2,3878,50036,"N01",2,,1
2,5,502,2,3878,50036,"N02",9,,2
2,5,502,2,3878,50038,"N01",12,,5
2,5,502,2,3878,50038,"N02",2,,1
2,5,502,2,3878,50038,"N03",9,,2
2,5,502,2,3878,50039,"N01",9,,2
2,5,502,2,3878,50039,"N02",12,,5
2,5,502,2,3878,50039,"N03",1,,1
2,5,502,2,3878,50040,"N01",9,,2
2,5,502,2,3878,50040,"N02",12,,2
2,5,502,2,3878,50040,"N03",9,,2
2,5,504,2,708,50041,"N01",9,,4
2,5,504,2,708,50041,"N02",9,,4
2,5,504,2,708,50042,"N01",9,,2
2,5,504,2,708,50043,"N01",1,,1
2,5,504,2,708,50043,"N02",2,,1
2,5,504,2,708,50043,"N03",8,,2
2,5,504,2,708,50043,"N04",9,,2
2,5,504,2,708,50044,"N01",1,,1
2,5,504,2,708,50044,"N02",1,,1
2,5,504,2,708,50044,"N03",2,,1
2,5,504,2,708,50044,"N04",8,,5
2,5,504,2,708,50045,"N01",9,,2
2,5,504,2,708,50045,"N02",2,,1
2,5,504,2,708,50046,"N01",1,,1
2,5,504,2,708,50046,"N02",9,,4
2,5,504,2,708,50046,"N03",9,,4
2,5,504,2,708,50047,"N01",1,,1
2,5,504,2,708,50047,"N02",1,,1
2,5,504,2,708,50047,"N03",8,,5
2,5,504,2,708,50047,"N04",9,,2
2,5,504,2,708,50048,"N01",2,,1
2,5,504,2,708,50048,"N02",9,,2
2,5,504,2,708,50048,"N03",9,,2
2,5,504,2,708,50049,"N01",9,,4
2,5,504,2,708,50049,"N02",9,,4
2,5,504,2,708,50050,"N01",1,,1
2,5,504,2,708,50050,"N02",9,,2
2,5,513,2,348,50051,"N01",8,,2
2,5,513,2,348,50052,"N01",10,,2
2,5,513,2,348,50053,"N01",10,,5
2,5,513,2,348,50054,"N01",10,,2
2,5,513,2,348,50055,"N01",1,,1
2,5,513,2,348,50055,"N02",1,,2
2,5,513,2,348,50055,"N03",10,,7
2,5,513,2,348,50056,"N01",7,,2
2,5,513,2,348,50057,"N01",9,,2
2,5,513,2,348,50058,"N01",9,,2
2,5,513,2,348,50058,"N02",9,,2
2,5,513,2,348,50060,"N01",2,,1
2,5,514,2,710,50061,"N01",9,,4
2,5,514,2,710,50061,"N02",9,,4
2,5,514,2,710,50062,"N01",1,,1
2,5,514,2,710,50062,"N02",9,,2
2,5,514,2,710,50063,"N01",2,,1
2,5,514,2,710,50063,"N02",9,,2
2,5,514,2,710,50063,"N03",9,,2
2,5,514,2,710,50064,"N01",9,,4
2,5,514,2,710,50064,"N02",9,,4
2,5,514,2,710,50064,"N03",9,,4
2,5,514,2,710,50065,"N01",1,,1
2,5,514,2,710,50065,"N02",2,,1
2,5,514,2,710,50065,"N03",9,,2
2,5,514,2,710,50065,"N04",9,,2
2,5,514,2,710,50065,"N05",9,,2
2,5,514,2,710,50066,"N01",10,,4
2,5,514,2,710,50066,"N02",8,,3
2,5,514,2,710,50067,"N01",9,,2
2,5,514,2,710,50067,"N02",9,,2
2,5,514,2,710,50068,"N01",2,,1
2,5,514,2,710,50068,"N02",9,,2
2,5,514,2,710,50068,"N03",2,,1
2,5,514,2,710,50069,"N01",2,,1
2,5,514,2,710,50069,"N02",9,,2
2,5,514,2,710,50069,"N03",9,,1
2,5,514,2,710,50070,"N01",1,,1
2,5,514,2,710,50070,"N02",9,,2
2,5,514,2,710,50070,"N03",2,,1
2,5,514,2,710,50070,"N04",9,,2
2,5,514,2,710,50070,"N05",1,,1
2,5,501,2,60,50071,"N01",10,,1
2,5,501,2,60,50071,"N02",2,,1
2,5,501,2,60,50072,"N01",10,,1
2,5,501,2,60,50072,"N02",2,,1
2,5,501,2,60,50073,"N01",31,"NON  RELATION",1
2,5,501,2,60,50073,"N02",9,,1
2,5,501,2,60,50073,"N03",2,,1
2,5,501,2,60,50075,"N01",9,,1
2,5,501,2,60,50075,"N02",2,,1
2,5,501,2,60,50075,"N03",10,,1
2,5,501,2,60,50076,"N01",10,,1
2,5,501,2,60,50076,"N02",2,,1
2,5,501,2,60,50076,"N03",9,,1
2,5,501,2,60,50077,"N01",2,,1
2,5,501,2,60,50077,"N02",2,,1
2,5,501,2,60,50077,"N03",9,,1
2,5,501,2,60,50079,"N01",9,,1
2,5,501,2,60,50079,"N02",2,,1
2,5,501,2,60,50080,"N01",9,,1
2,5,516,2,942,50081,"N01",12,,4
2,5,516,2,942,50081,"N02",2,,1
2,5,516,2,942,50082,"N01",1,,1
2,5,516,2,942,50082,"N02",1,,1
2,5,516,2,942,50082,"N03",8,,2
2,5,516,2,942,50082,"N04",8,,2
2,5,516,2,942,50083,"N01",1,,1
2,5,516,2,942,50083,"N02",1,,1
2,5,516,2,942,50083,"N03",8,,2
2,5,516,2,942,50083,"N04",8,,2
2,5,516,2,942,50083,"N05",8,,2
2,5,516,2,942,50084,"N01",9,,4
2,5,516,2,942,50084,"N02",2,,1
2,5,516,2,942,50085,"N01",12,,3
2,5,516,2,942,50085,"N02",12,,3
2,5,516,2,942,50085,"N03",2,,1
2,5,516,2,942,50086,"N01",1,,1
2,5,516,2,942,50086,"N02",12,,5
2,5,516,2,942,50086,"N03",12,,5
2,5,516,2,942,50086,"N04",8,,2
2,5,516,2,942,50086,"N05",12,,5
2,5,516,2,942,50087,"N01",9,,4
2,5,516,2,942,50087,"N02",9,,4
2,5,516,2,942,50088,"N01",12,,5
2,5,516,2,942,50088,"N02",2,,1
2,5,516,2,942,50089,"N01",1,,1
2,5,516,2,942,50089,"N02",12,,5
2,5,516,2,942,50089,"N03",2,,1
2,5,516,2,942,50089,"N04",8,,2
2,5,516,2,942,50090,"N01",9,,4
2,5,516,2,942,50090,"N02",9,,4
2,5,508,2,984,50091,"N01",2,,2
2,5,508,2,984,50091,"N02",9,,2
2,5,508,2,984,50091,"N03",9,,2
2,5,508,2,984,50091,"N04",9,,2
2,5,508,2,984,50092,"N01",9,,2
2,5,508,2,984,50092,"N02",9,,2
2,5,508,2,984,50093,"N01",9,,1
2,5,508,2,984,50093,"N02",2,,1
2,5,508,2,984,50094,"N01",2,,1
2,5,508,2,984,50094,"N02",9,,6
2,5,508,2,984,50095,"N01",2,,1
2,5,508,2,984,50095,"N02",2,,1
2,5,508,2,984,50095,"N03",9,,2
2,5,508,2,984,50097,"N01",1,,1
2,5,508,2,984,50097,"N02",1,,1
2,5,508,2,984,50097,"N03",1,,1
2,5,508,2,984,50097,"N04",2,,1
2,5,508,2,984,50097,"N05",10,,4
2,5,508,2,984,50098,"N01",1,,1
2,5,508,2,984,50098,"N02",1,,1
2,5,508,2,984,50098,"N03",2,,1
2,5,508,2,984,50100,"N01",9,,2
2,5,514,1,2036,50101,"N01",8,,1
2,5,514,1,2036,50101,"N02",2,,1
2,5,514,1,2036,50102,"N01",2,,1
2,5,514,1,2036,50102,"N02",8,,1
2,5,514,1,2036,50102,"N03",2,,1
2,5,514,1,2036,50102,"N04",2,,1
2,5,514,1,2036,50110,"N01",2,,1
2,5,514,1,2036,50110,"N02",9,,1
2,5,508,2,718,50112,"N01",1,,1
2,5,508,2,718,50112,"N02",10,,1
2,5,508,2,718,50112,"N03",9,,2
2,5,508,2,718,50113,"N01",1,,1
2,5,508,2,718,50113,"N02",1,,1
2,5,508,2,718,50113,"N03",1,,1
2,5,508,2,718,50113,"N04",2,,1
2,5,508,2,718,50114,"N01",10,,1
2,5,508,2,718,50114,"N02",2,,1
2,5,508,2,718,50116,"N01",10,,1
2,5,508,2,718,50116,"N02",2,,1
2,5,508,2,718,50117,"N01",2,,1
2,5,508,2,718,50117,"N02",10,,1
2,5,508,2,718,50118,"N01",9,,1
2,5,508,2,718,50118,"N02",2,,1
2,34,3410,2,0,50119,"N01",12,,2
2,34,3410,2,0,50119,"N02",12,,4
2,5,508,2,718,50120,"N01",12,,1
2,5,510,1,872,50124,"N01",10,,3
2,5,510,1,872,50125,"N01",2,,1
2,5,510,1,872,50125,"N02",9,,1
2,5,510,1,872,50125,"N03",9,,1
2,5,518,2,1588,50131,"N01",9,,2
2,5,518,2,1588,50132,"N01",9,,2
2,5,518,2,1588,50132,"N02",2,,1
2,5,518,2,1588,50133,"N01",1,,1
2,5,518,2,1588,50133,"N02",1,,1
2,5,518,2,1588,50133,"N03",1,,1
2,5,518,2,1588,50133,"N04",9,,2
2,5,518,2,1588,50133,"N05",2,,2
2,5,518,2,1588,50134,"N01",12,,2
2,5,518,2,1588,50134,"N02",2,,1
2,5,518,2,1588,50135,"N01",2,,2
2,5,518,2,1588,50135,"N02",2,,2
2,5,518,2,1588,50136,"N01",2,,1
2,5,518,2,1588,50136,"N02",2,,1
2,5,518,2,1588,50136,"N03",10,,3
2,5,518,2,1588,50136,"N04",10,,3
2,5,518,2,1588,50136,"N05",2,,1
2,5,518,2,1588,50137,"N01",9,,2
2,5,518,2,1588,50137,"N02",2,,1
2,5,518,2,1588,50138,"N01",2,,1
2,5,518,2,1588,50138,"N02",2,,1
2,5,518,2,1588,50138,"N03",2,,1
2,5,518,2,1588,50138,"N04",2,,1
2,5,518,2,1588,50138,"N05",10,,3
2,5,518,2,1588,50139,"N01",1,,1
2,5,518,2,1588,50139,"N02",1,,1
2,5,518,2,1588,50139,"N03",10,,3
2,5,510,2,1516,50141,"N01",9,,4
2,5,510,2,1516,50141,"N02",9,,4
2,5,510,2,1516,50142,"N01",9,,4
2,5,510,2,1516,50142,"N02",9,,4
2,5,510,2,1516,50142,"N03",9,,4
2,5,510,2,1516,50142,"N04",9,,4
2,5,510,2,1516,50143,"N01",12,,3
2,5,510,2,1516,50143,"N02",2,,1
2,5,510,2,1516,50144,"N01",1,,1
2,5,510,2,1516,50144,"N02",1,,2
2,5,510,2,1516,50144,"N03",8,,5
2,5,510,2,1516,50144,"N04",2,,1
2,5,510,2,1516,50145,"N01",9,,4
2,5,510,2,1516,50145,"N02",9,,4
2,5,510,2,1516,50145,"N03",9,,4
2,5,510,2,1516,50146,"N01",12,,3
2,5,510,2,1516,50146,"N02",12,,3
2,5,510,2,1516,50147,"N01",1,,1
2,5,510,2,1516,50147,"N02",8,,5
2,5,510,2,1516,50148,"N01",12,,3
2,5,510,2,1516,50148,"N02",2,,1
2,5,510,2,1516,50149,"N01",2,,1
2,5,510,2,1516,50149,"N02",1,,1
2,5,510,2,1516,50149,"N03",8,,5
2,5,510,2,1516,50150,"N01",1,,1
2,5,510,2,1516,50150,"N02",1,,1
2,5,510,2,1516,50150,"N03",2,,1
2,5,518,2,1304,50151,"N01",1,,1
2,5,518,2,1304,50151,"N02",12,,5
2,5,518,2,1304,50151,"N03",2,,1
2,5,518,2,1304,50152,"N01",13,,5
2,5,518,2,1304,50153,"N01",2,,2
2,5,518,2,1304,50154,"N01",1,,2
2,5,518,2,1304,50154,"N02",2,,1
2,5,518,2,1304,50155,"N01",12,,5
2,5,518,2,1304,50155,"N02",2,,1
2,5,518,2,1304,50156,"N01",2,,1
2,5,518,2,1304,50156,"N02",2,,1
2,5,518,2,1304,50156,"N03",2,,1
2,5,518,2,1304,50156,"N04",10,,5
2,5,518,2,1304,50157,"N01",1,,1
2,5,518,2,1304,50157,"N02",1,,1
2,5,518,2,1304,50157,"N03",13,,5
2,5,518,2,1304,50158,"N01",13,,5
2,5,518,2,1304,50158,"N02",2,,1
2,5,518,2,1304,50159,"N01",2,,1
2,5,518,2,1304,50159,"N02",2,,1
2,5,518,2,1304,50159,"N03",9,,2
2,5,520,2,1756,50161,"N01",9,,2
2,5,520,2,1756,50161,"N02",9,,2
2,5,520,2,1756,50162,"N01",9,,4
2,5,520,2,1756,50163,"N01",1,,1
2,5,520,2,1756,50163,"N02",1,,1
2,5,520,2,1756,50163,"N03",9,,2
2,5,520,2,1756,50163,"N04",1,,5
2,5,520,2,1756,50163,"N05",9,,2
2,5,520,2,1756,50164,"N01",9,,2
2,5,520,2,1756,50164,"N02",9,,2
2,5,520,2,1756,50165,"N01",1,,1
2,5,520,2,1756,50165,"N02",1,,1
2,5,520,2,1756,50165,"N03",9,,2
2,5,520,2,1756,50166,"N01",9,,2
2,5,520,2,1756,50166,"N02",9,,2
2,5,520,2,1756,50167,"N01",1,,1
2,5,520,2,1756,50167,"N02",1,,1
2,5,520,2,1756,50167,"N03",9,,2
2,5,520,2,1756,50168,"N01",9,,4
2,5,520,2,1756,50168,"N02",9,,4
2,5,520,2,1756,50169,"N01",9,,4
2,5,520,2,1756,50169,"N02",9,,4
2,5,520,2,1756,50169,"N03",9,,4
2,5,520,2,1756,50170,"N01",9,,4
2,5,520,2,1756,50170,"N02",9,,4
5,6,602,2,1356,60008,"N01",12,,4
5,6,606,2,1372,60012,"N01",2,,1
5,6,606,2,1372,60020,"N01",9,,2
5,6,608,1,3978,60021,"N01",7,,2
5,6,608,1,3978,60021,"N02",12,,3
5,6,608,1,3978,60023,"N01",13,,3
5,6,608,1,3978,60023,"N02",10,,1
5,6,608,1,3978,60026,"N01",6,,2
5,6,608,1,3978,60026,"N02",2,,4
5,6,608,1,3978,60027,"N01",8,,4
5,6,608,1,3978,60030,"N01",2,,2
5,6,608,1,3978,60030,"N02",2,,2
5,6,608,1,3978,60030,"N03",2,,3
5,6,607,2,1892,60038,"N01",10,,5
5,6,607,2,1892,60038,"N02",9,,2
5,6,605,2,162,60052,"N01",2,,1
5,6,605,2,162,60052,"N02",15,,2
1,7,707,2,560,70001,"N01",9,,2
1,7,707,2,560,70002,"N01",1,,1
1,7,707,2,560,70002,"N02",2,,2
1,7,707,2,560,70002,"N03",12,,3
1,7,707,2,560,70003,"N01",13,,2
1,7,707,2,560,70003,"N02",13,,2
1,7,707,2,560,70006,"N01",12,,3
1,7,707,2,560,70006,"N02",2,,2
1,7,707,2,560,70007,"N01",1,,1
1,7,707,2,560,70007,"N02",13,,3
1,7,707,2,560,70007,"N03",12,,5
1,7,707,2,560,70007,"N04",12,,3
1,7,707,2,560,70008,"N01",12,,2
1,7,707,2,560,70008,"N02",12,,6
1,7,707,2,560,70009,"N01",1,,1
1,7,707,2,560,70009,"N02",12,,2
1,7,707,2,560,70010,"N01",9,,2
1,7,708,2,754,70011,"N01",12,,2
1,7,708,2,754,70011,"N02",9,,1
1,7,708,2,754,70012,"N01",9,,2
1,7,708,2,754,70012,"N02",9,,1
1,7,708,2,754,70013,"N01",1,,1
1,7,708,2,754,70013,"N02",9,,2
1,7,708,2,754,70013,"N03",15,,7
1,7,708,2,754,70013,"N04",12,,4
1,7,708,2,754,70013,"N05",10,,1
1,7,708,2,754,70013,"N06",10,,1
1,7,708,2,754,70015,"N01",10,,2
1,7,708,2,754,70015,"N02",10,,2
1,7,708,2,754,70016,"N01",10,,2
1,7,708,2,754,70017,"N01",12,,2
1,7,708,2,754,70018,"N01",12,,2
1,7,708,2,754,70018,"N02",9,,1
1,7,708,2,754,70019,"N01",12,,5
1,7,708,2,754,70020,"N01",1,,1
1,7,708,2,754,70020,"N02",9,,2
1,7,705,2,4186,70021,"N01",12,,2
1,7,705,2,4186,70021,"N02",9,,2
1,7,705,2,4186,70021,"N03",13,,3
1,7,705,2,4186,70022,"N01",1,,2
1,7,705,2,4186,70022,"N02",2,,2
1,7,705,2,4186,70022,"N03",11,,2
1,7,705,2,4186,70023,"N01",12,,3
1,7,705,2,4186,70024,"N01",12,,3
1,7,705,2,4186,70025,"N01",12,,2
1,7,705,2,4186,70027,"N01",12,,2
1,7,705,2,4186,70028,"N01",12,,3
1,7,705,2,4186,70029,"N01",12,,2
1,7,705,2,4186,70030,"N01",1,,1
1,7,705,2,4186,70030,"N02",12,,2
1,7,705,2,4186,70030,"N03",12,,6
1,7,722,2,234,70031,"N01",10,,3
1,7,722,2,234,70031,"N02",1,,1
1,7,722,2,234,70032,"N01",12,,5
1,7,722,2,234,70033,"N01",12,,2
1,7,722,2,234,70033,"N02",12,,2
1,7,722,2,234,70034,"N01",10,,3
1,7,722,2,234,70035,"N01",10,,3
1,7,722,2,234,70035,"N02",8,,1
1,7,722,2,234,70035,"N03",12,,3
1,7,722,2,234,70036,"N01",12,,2
1,7,722,2,234,70036,"N02",15,,8
1,7,722,2,234,70038,"N01",2,,1
1,7,722,2,234,70038,"N02",12,,2
1,7,722,2,234,70039,"N01",12,,2
1,7,722,2,234,70040,"N01",12,,2
1,7,722,2,892,70041,"N01",1,,2
1,7,722,2,892,70041,"N02",9,,2
1,7,722,2,892,70041,"N03",12,,2
1,7,722,2,892,70041,"N04",9,,1
1,7,722,2,892,70042,"N01",9,,2
1,7,722,2,892,70042,"N02",9,,1
1,7,722,2,892,70043,"N01",9,,1
1,7,722,2,892,70043,"N02",1,,1
1,7,722,2,892,70044,"N01",10,,1
1,7,722,2,892,70045,"N01",9,,1
1,7,722,2,892,70046,"N01",1,,6
1,7,722,2,892,70046,"N02",9,,1
1,7,722,2,892,70047,"N01",30,,1
1,7,722,2,892,70047,"N02",9,,1
1,7,722,2,892,70049,"N01",10,,2
1,7,722,2,892,70050,"N01",10,,2
1,7,710,2,2726,70051,"N01",9,,2
1,7,710,2,2726,70052,"N01",30,,1
1,7,710,2,2726,70052,"N02",12,,2
1,7,710,2,2726,70054,"N01",12,,2
1,7,710,2,2726,70056,"N01",9,,2
1,7,710,2,2726,70057,"N01",9,,2
1,7,710,2,2726,70058,"N01",31,"DAUGHTER IN-LAW1",1
1,7,710,2,2726,70058,"N02",12,,2
1,7,710,2,2726,70059,"N01",10,,3
1,7,710,2,2726,70060,"N01",10,,3
1,7,711,2,2532,70062,"N01",31,"DAUGHTER IN-LAW",1
1,7,711,2,2532,70063,"N01",31,"DAUGHTER IN-LAW",1
1,7,711,2,2532,70063,"N02",31,"DAUGHTER IN-LAW",1
1,7,711,2,2532,70063,"N03",1,,1
1,7,711,2,2532,70063,"N04",12,,1
1,7,711,2,2532,70064,"N01",9,,2
1,7,711,2,2532,70066,"N01",9,,2
1,7,711,2,2532,70067,"N01",9,,2
1,7,711,2,2532,70068,"N01",9,,2
1,7,711,2,2532,70069,"N01",9,,2
1,7,711,2,2532,70070,"N01",9,,2
1,7,709,2,1226,70071,"N01",12,,2
1,7,709,2,1226,70072,"N01",1,,1
1,7,709,2,1226,70072,"N02",9,,2
1,7,709,2,1226,70073,"N01",9,,2
1,7,709,2,1226,70074,"N01",9,,2
1,7,709,2,1226,70075,"N01",12,,3
1,7,709,2,1226,70076,"N01",12,,3
1,7,709,2,1226,70077,"N01",12,,3
1,7,709,2,1226,70078,"N01",1,,1
1,7,709,2,1226,70078,"N02",9,,2
1,7,709,2,1226,70079,"N01",12,,2
1,7,709,2,1226,70080,"N01",1,,8
1,7,709,2,1226,70080,"N02",12,,2
1,7,719,1,1612,70083,"N01",12,,3
1,7,719,1,1612,70083,"N02",2,,3
1,7,719,1,1612,70083,"N03",2,,3
1,7,719,1,1612,70089,"N01",13,,3
1,7,719,1,1612,70089,"N02",13,,3
1,7,719,1,1612,70090,"N01",12,,3
1,7,719,1,1612,70090,"N02",13,,3
1,7,717,2,1248,70091,"N01",12,,3
1,7,717,2,1248,70091,"N02",2,,1
1,7,717,2,1248,70093,"N01",12,,2
1,7,717,2,1248,70093,"N02",8,,2
1,7,717,2,1248,70094,"N01",10,,2
1,7,717,2,1248,70095,"N01",10,,2
1,7,717,2,1248,70095,"N02",2,,1
1,7,717,2,1248,70096,"N01",12,,4
1,7,717,2,1248,70096,"N02",9,,2
1,7,717,2,1248,70096,"N03",2,,1
1,7,717,2,1248,70097,"N01",2,,1
1,7,717,2,1248,70098,"N01",12,,2
1,7,717,2,1248,70099,"N01",2,,1
1,7,701,2,606,70101,"N01",9,,2
1,7,701,2,606,70101,"N02",10,,2
1,7,701,2,606,70102,"N01",10,,2
1,7,701,2,606,70102,"N02",7,,2
1,7,701,2,606,70103,"N01",9,,2
1,7,701,2,606,70103,"N02",2,,1
1,7,701,2,606,70103,"N03",2,,1
1,7,701,2,606,70104,"N01",10,,2
1,7,701,2,606,70105,"N01",9,,2
1,7,701,2,606,70105,"N02",6,,2
1,7,701,2,606,70106,"N01",13,,2
1,7,701,2,606,70106,"N02",2,,1
1,7,701,2,606,70107,"N01",10,,2
1,7,701,2,606,70108,"N01",10,,2
1,7,701,2,606,70108,"N02",10,,2
1,7,701,2,606,70109,"N01",10,,2
1,7,701,2,606,70109,"N02",9,,2
1,7,701,2,606,70110,"N01",10,,2
1,7,701,2,606,70110,"N02",10,,2
1,7,701,2,606,70110,"N03",2,,1
1,7,702,2,632,70111,"N01",10,,2
1,7,702,2,632,70111,"N02",15,,1
1,7,702,2,632,70111,"N03",13,,2
1,7,702,2,632,70112,"N01",13,,2
1,7,702,2,632,70112,"N02",9,,1
1,7,702,2,632,70112,"N03",9,,1
1,7,702,2,632,70112,"N04",10,,1
1,7,702,2,632,70113,"N01",13,,2
1,7,702,2,632,70113,"N02",9,,1
1,7,702,2,632,70113,"N03",9,,1
1,7,702,2,632,70114,"N01",10,,2
1,7,702,2,632,70114,"N02",9,,2
1,7,702,2,632,70114,"N03",9,,1
1,7,702,2,632,70114,"N04",10,,2
1,7,702,2,632,70115,"N01",10,,2
1,7,702,2,632,70115,"N02",9,,1
1,7,702,2,632,70116,"N01",9,,1
1,7,702,2,632,70116,"N02",15,,1
1,7,702,2,632,70117,"N01",10,,2
1,7,702,2,632,70117,"N02",9,,1
1,7,702,2,632,70118,"N01",9,,1
1,7,702,2,632,70119,"N01",9,,2
1,7,702,2,632,70119,"N02",9,,1
1,7,702,2,632,70120,"N01",10,,2
1,7,702,2,632,70120,"N02",9,,1
1,7,718,2,1640,70121,"N01",9,,2
1,7,718,2,1640,70122,"N01",1,,1
1,7,718,2,1640,70123,"N01",9,,2
1,7,718,2,1640,70123,"N02",10,,2
1,7,718,2,1640,70123,"N03",2,,1
1,7,718,2,1640,70123,"N04",10,,2
1,7,718,2,1640,70124,"N01",10,,2
1,7,718,2,1640,70124,"N02",10,,2
1,7,718,2,1640,70124,"N03",7,,1
1,7,718,2,1640,70125,"N01",9,,2
1,7,718,2,1640,70125,"N02",11,,2
1,7,718,2,1640,70126,"N01",10,,5
1,7,718,2,1640,70126,"N02",13,,2
1,7,718,2,1640,70126,"N03",9,,2
1,7,718,2,1640,70127,"N01",10,,5
1,7,718,2,1640,70127,"N02",9,,2
1,7,718,2,1640,70128,"N01",9,,2
1,7,718,2,1640,70129,"N01",10,,2
1,7,718,2,1640,70130,"N01",9,,2
1,7,718,2,1640,70130,"N02",9,,4
1,7,715,2,780,70131,"N01",9,,2
1,7,715,2,780,70131,"N02",2,,1
1,7,715,2,780,70131,"N03",10,,2
1,7,715,2,780,70132,"N01",10,,2
1,7,715,2,780,70132,"N02",10,,2
1,7,715,2,780,70132,"N03",9,,2
1,7,715,2,780,70133,"N01",9,,2
1,7,715,2,780,70133,"N02",10,,2
1,7,715,2,780,70133,"N03",2,,1
1,7,715,2,780,70134,"N01",13,,2
1,7,715,2,780,70134,"N02",9,,2
1,7,715,2,780,70134,"N03",2,,1
1,7,715,2,780,70134,"N04",9,,2
1,7,715,2,780,70134,"N05",12,,2
1,7,715,2,780,70135,"N01",1,,1
1,7,715,2,780,70135,"N02",12,,2
1,7,715,2,780,70135,"N03",13,,2
1,7,715,2,780,70136,"N01",8,,2
1,7,715,2,780,70136,"N02",2,,1
1,7,715,2,780,70136,"N03",10,,2
1,7,715,2,780,70137,"N01",10,,2
1,7,715,2,780,70137,"N02",10,,2
1,7,715,2,780,70137,"N03",9,,2
1,7,715,2,780,70138,"N01",9,,2
1,7,715,2,780,70138,"N02",9,,2
1,7,715,2,780,70139,"N01",10,,2
1,7,715,2,780,70139,"N02",2,,1
1,7,715,2,780,70139,"N03",9,,2
1,7,715,2,780,70140,"N01",9,,2
1,7,715,2,780,70140,"N02",2,,1
1,7,715,2,780,70140,"N03",10,,2
1,7,715,1,294,70147,"N01",10,,2
1,7,715,1,294,70149,"N01",10,,1
1,7,715,1,294,70150,"N01",10,,1
1,7,713,2,304,70154,"N01",12,,2
1,7,713,2,304,70156,"N01",9,,3
1,7,713,2,304,70156,"N02",10,,1
1,7,713,2,304,70157,"N01",10,,1
1,7,713,2,304,70159,"N01",13,,2
1,7,713,2,304,70159,"N02",2,,1
1,7,713,2,304,70160,"N01",6,,1
2,8,812,2,866,80081,"N01",9,,3
2,8,812,2,866,80081,"N02",9,,3
2,8,812,2,866,80082,"N01",10,,4
2,8,812,2,866,80083,"N01",9,,2
2,8,812,2,866,80083,"N02",9,,1
2,8,812,2,866,80084,"N01",9,,2
2,8,812,2,866,80084,"N02",9,,2
2,8,812,2,866,80085,"N01",12,,2
2,8,812,2,866,80085,"N02",9,,1
2,8,812,2,866,80086,"N01",1,,2
2,8,812,2,866,80086,"N02",1,,2
2,8,812,2,866,80086,"N03",1,,2
2,8,812,2,866,80086,"N04",1,,2
2,8,812,2,866,80086,"N05",1,,2
2,8,812,2,866,80086,"N06",9,,2
2,8,812,2,866,80086,"N07",9,,2
2,8,812,2,866,80087,"N01",9,,3
2,8,812,2,866,80087,"N02",9,,1
2,8,812,2,866,80087,"N03",12,,2
2,8,812,2,866,80088,"N01",9,,1
2,8,812,2,866,80088,"N02",9,,2
