"hhid","zone","state","lga","ea","hhstatus_w1v1","hhstatus_w1v2","hhstatus_w2v1","hhstatus_w2v2","hhstatus_w3v1","hhstatus_w3v2","tracking_w1v2","tracking_w2v1","tracking_w2v2","tracking_w3v1","tracking_w3v2","moved_w2v1","moved_w2v2","moved_w3v1","moved_w3v2","wt_w1v1","wt_w1v2","wt_w2v1","wt_w2v2","wt_w3v1","wt_w3v2","wt_wave1","wt_wave2","wt_wave3","wt_combined","wt_w1_w3","wt_w2_w3","wt_w1_w2_w3"
170089,3,17,1716,1452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4322.39247413568,4322.39247413568,4322.39247413568,4370.95868171024,4322.39247413568,4322.39247413568,4322.39247413568,4370.95868171024,4322.39247413568,4370.95868171024,4322.39247413568,4370.95868171024,4370.95868171024
170090,3,17,1716,1452,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4322.39247413568,4322.39247413568,4322.39247413568,4370.95868171024,4322.39247413568,4322.39247413568,4322.39247413568,4370.95868171024,4322.39247413568,4370.95868171024,4322.39247413568,4370.95868171024,4370.95868171024
170091,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170092,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170093,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170094,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170095,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170096,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170097,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170098,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170099,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170100,3,17,1702,510,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3929.44770375971,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3929.44770375971,3973.59880155476,3973.59880155476
170101,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170102,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170103,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170104,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170105,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170106,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170107,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170108,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170109,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170110,3,17,1727,634,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3732.97531857173,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3732.97531857173,3774.91886147703,3774.91886147703
170111,3,17,1712,794,1,91,1,1,1,1,,0,0,0,0,0,0,0,0,3143.55816300777,,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,,3178.87904124381,3143.55816300777,,,3178.87904124381,
170112,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170113,3,17,1712,794,1,1,5,5,1,1,0,1,1,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170114,3,17,1712,794,1,91,5,5,1,1,,1,1,0,0,0,0,0,0,3143.55816300777,,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,,3178.87904124381,3143.55816300777,,,3178.87904124381,
170115,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170116,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170117,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170118,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170119,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170120,3,17,1712,794,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3143.55816300777,3929.44770375971,3143.55816300777,3178.87904124381,3143.55816300777,3143.55816300777,3929.44770375971,3178.87904124381,3143.55816300777,3973.59880155476,3929.44770375971,3178.87904124381,3973.59880155476
170121,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170122,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170123,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170124,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170125,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170126,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170127,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170128,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170129,3,17,1724,786,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3340.03054819575,3340.03054819575,3711.14505355084,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3340.03054819575,3752.8433125795,3752.8433125795
170130,3,17,1724,786,1,1,3,1,1,1,0,,0,0,0,,0,0,0,3340.03054819575,3340.03054819575,,3377.55898132155,3340.03054819575,3340.03054819575,3340.03054819575,,3340.03054819575,,3340.03054819575,,
180001,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180002,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180003,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180004,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180005,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180006,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180007,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180008,3,18,1804,2690,1,1,91,91,1,1,0,,,0,0,,,0,0,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180009,3,18,1804,2690,1,1,91,91,1,5,0,,,0,1,,,1,1,23808.3372825602,23808.3372825602,,,26453.7080917335,26453.7080917335,23808.3372825602,,26453.7080917335,,26453.7080917335,,
180010,3,18,1804,2690,1,1,91,6,6,6,0,,,0,0,,,,,23808.3372825602,23808.3372825602,,,,,23808.3372825602,,,,,,
180011,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180012,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180013,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180014,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180015,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180016,3,18,1809,1272,1,1,3,2,2,2,1,,,0,0,,,,,8356.56871507079,8356.56871507079,,,,,8356.56871507079,,,,,,
180017,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180018,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180019,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180020,3,18,1809,1272,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,8356.56871507079,8356.56871507079,9285.07635007866,9389.40305064134,9285.07635007866,9285.07635007866,8356.56871507079,9389.40305064134,9285.07635007866,9389.40305064134,9285.07635007866,9389.40305064134,9389.40305064134
180021,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180022,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180023,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180024,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180025,3,18,1823,1822,1,1,1,1,2,2,0,0,0,0,0,0,0,,,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,,,9460.26646989146,9566.56159876665,,9566.56159876665,,,
180026,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180027,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180028,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180029,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180030,3,18,1823,1822,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,9460.26646989146,9460.26646989146,9460.26646989146,9566.56159876665,10511.4071887683,10511.4071887683,9460.26646989146,9566.56159876665,10511.4071887683,9566.56159876665,10511.4071887683,10629.5128875185,10629.5128875185
180031,3,18,1803,840,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4145.51002613221
180032,3,18,1803,840,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4145.51002613221
180033,3,18,1803,840,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4145.51002613221
180034,3,18,1803,840,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4145.51002613221
180035,3,18,1803,840,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4145.51002613221
180036,3,18,1803,840,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4099.44880361963,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4099.44880361963,4145.51002613221,4145.51002613221
