"zone","state","lga","sector","ea","hhid","s9q1a","s9q1b","s9q1c","s9q1d","s9q1e","s9q1f","s9q1g","s9q1h","s9q1i","s9q2a","s9q2b","s9q3","s9q4a","s9q4b","s9q4c","s9q5","s9q6a","s9q6b","s9q6c","s9q6d","s9q6e","s9q6f","s9q7a","s9q7a_os","s9q7b","s9q7b_os","s9q7c","s9q7c_os"
6,27,2703,1,1612,270063,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,2,0,270064,3,2,2,3,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1612,270065,2,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2703,1,0,270066,1,1,1,1,0,0,0,0,1,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,1,0,270067,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1612,270068,1,2,2,2,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1612,270069,0,2,1,2,2,0,0,0,0,3,5,2,3,2,1,2,,,,,,,,,,,,
6,27,2703,1,1612,270070,2,1,1,2,1,0,0,0,0,3,0,1,,,,1,6,,,1,,,5,,,,,
6,27,2707,1,1410,270071,7,7,1,1,1,0,0,0,0,3,4,1,,,,1,5,,,6,,,5,,,,,
6,27,2707,1,1410,270072,2,1,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,1410,270074,7,7,7,7,7,0,0,0,0,3,4,2,3,2,1,1,3,,,8,,,5,,,,,
6,27,2707,1,1410,270075,0,2,0,2,0,1,1,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,1410,270076,1,1,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2707,1,1410,270077,2,2,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,0,270078,2,2,1,0,1,0,1,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,27,2707,1,1410,270079,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,1410,270080,1,1,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270081,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270082,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270083,2,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270084,1,1,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270085,2,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270086,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2719,2,100,270087,4,7,7,7,0,0,0,0,0,2,,1,,,,1,7,10,,4,,,1,,4,,10,"HUSBAND HAS FRACTURE"
6,27,2719,2,100,270088,2,3,2,3,0,1,1,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,27,2719,2,0,270089,0,2,2,0,0,0,0,0,0,3,3,1,,,,1,,,,7,,,1,,5,,,
6,27,2719,2,100,270090,0,2,2,3,0,0,0,0,0,3,,1,,,,1,2,,,7,,,5,,,,,
6,27,2703,1,1076,270091,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1076,270092,7,7,7,3,3,0,0,0,0,3,3,1,,,,1,7,,,8,,,5,,,,,
6,27,2703,1,1076,270093,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1076,270094,2,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1076,270095,2,2,1,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1076,270096,0,0,0,0,0,0,0,0,0,4,,1,,,,2,,,,,,,,,,,,
6,27,2703,1,1076,270097,2,1,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2703,1,0,270098,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
5,10,1015,1,0,270099,3,3,2,3,1,2,3,2,2,3,,1,,,,1,4,,,6,,,5,,,,,
6,27,2703,1,1076,270100,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,2136,270101,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,2136,270102,2,1,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2707,1,0,270105,1,2,2,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2707,1,2136,270106,2,2,2,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2702,1,0,270107,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,27,2707,1,2136,270108,2,2,1,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,27,2707,1,0,270109,2,1,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,24,2410,1,0,270110,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,28,2806,1,0,280001,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2806,1,0,280002,0,0,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,28,2806,1,0,280003,2,2,2,2,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,28,2806,1,802,280004,2,1,0,2,2,0,0,0,0,2,0,1,,,,1,10,,,5,,,5,,10,"LACK OF FUND",,
6,28,2806,1,0,280005,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2806,1,802,280006,1,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2806,1,0,280007,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280011,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280012,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280013,0,0,1,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2806,1,0,280014,3,3,3,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280015,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280016,3,3,0,1,3,0,0,2,0,2,2,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280017,4,3,2,2,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280018,5,7,3,3,4,0,0,0,0,2,2,1,,,,1,11,,,3,,,10,"LACK OF MONEY",5,,,
6,28,2806,1,0,280019,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,28,2806,1,164,280020,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280021,3,2,3,3,0,0,1,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280022,3,3,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280023,0,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280024,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280025,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280026,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280027,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,2302,280028,0,0,0,0,0,0,0,0,0,4,0,1,,,,1,8,,,3,,,4,,10,"NO MONEY",,
6,28,2816,1,2302,280029,5,3,3,2,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
1,23,2309,1,0,280030,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,27,2703,1,0,280031,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,24,2420,1,0,280033,0,0,0,0,0,0,0,0,0,3,4,2,1,2,3,2,,,,,,,,,,,,
1,26,2606,1,0,280035,0,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2804,1,340,280036,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,,,
6,28,2804,1,340,280037,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2804,1,340,280038,1,2,1,0,0,0,0,0,0,3,4,2,1,2,,2,,,,,,,,,,,,
6,28,2804,1,340,280039,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2802,2,566,280042,0,0,0,0,0,0,0,0,0,3,0,1,,,,1,3,,,2,,,1,,,,,
6,28,2802,2,566,280043,5,4,2,2,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,
6,28,2802,2,566,280044,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,28,2802,2,566,280045,1,0,0,1,1,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2802,2,566,280046,0,0,0,0,0,0,0,0,0,3,3,2,1,3,2,2,,,,,,,,,,,,
6,28,2802,2,566,280047,0,0,0,0,0,0,0,0,0,2,3,2,1,2,,2,,,,,,,,,,,,
6,28,2802,2,566,280048,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2802,2,566,280049,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2802,2,566,280050,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2811,2,588,280051,1,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,28,2811,1,0,280052,0,0,1,1,0,0,0,0,0,3,,1,,,,1,6,,,7,,,10,"IRREGULAR PAYMENT OF PENSION",,,,
6,28,2811,2,588,280053,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2811,2,588,280054,1,0,0,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2811,2,588,280055,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2811,2,0,280056,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2811,2,588,280057,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2811,2,588,280058,2,0,0,0,0,0,0,0,0,3,3,2,1,2,,2,,,,,,,,,,,,
6,28,2811,2,588,280059,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,28,2811,2,588,280060,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2815,2,1164,280061,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2815,2,0,280062,2,1,1,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2815,2,0,280064,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,,
6,28,2815,2,1164,280065,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,28,2815,2,1164,280066,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2815,2,0,280067,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2815,2,1164,280068,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,13,1308,2,0,280070,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,2,3944,280071,0,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,28,2816,2,3944,280072,0,0,0,0,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,
6,28,2816,1,0,280073,1,2,1,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,28,2816,2,3944,280074,0,0,0,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2816,2,3944,280075,1,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,28,2816,2,0,280076,3,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
1,23,2313,1,0,280077,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2816,2,3944,280078,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2816,2,3944,280080,2,2,1,2,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,1876,280081,5,5,2,5,0,0,2,2,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,0,280082,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2814,1,1876,280083,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,1876,280084,0,0,0,0,0,0,0,0,0,5,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,1876,280085,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,1876,280086,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,0,280087,0,0,0,0,0,0,0,0,0,5,1,1,,,,2,,,,,,,,,,,,
6,28,2814,1,1876,280088,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2814,1,0,280089,4,3,3,2,0,0,0,0,0,3,4,1,,,,1,,,,2,,,5,,,,,
6,28,2814,1,1876,280090,3,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,2,0,280091,2,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280092,3,3,4,2,2,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280093,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280094,1,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280095,2,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280096,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280097,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280098,0,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2810,2,2394,280099,2,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,2,0,280100,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2810,1,3722,280101,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2810,1,3722,280102,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,1,3722,280103,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,1,0,280104,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,1,0,280105,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,28,2810,1,0,280106,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,1,0,280107,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2810,1,3722,280108,2,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2810,1,3722,280109,2,0,2,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,28,2810,1,3722,280110,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280111,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280112,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280113,1,1,2,2,2,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280114,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280115,2,2,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280116,0,0,0,0,0,0,0,0,0,5,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280117,0,0,0,0,0,0,0,0,0,4,1,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280118,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280119,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,,,
6,28,2813,2,612,280120,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,0,280121,3,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280122,5,3,3,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280123,5,5,5,4,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280124,3,1,1,1,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280125,3,3,2,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280126,2,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280127,1,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,28,2807,2,1266,280128,4,4,2,0,0,0,0,0,0,3,4,1,,,,1,12,,,5,,,6,,,,,
6,28,2807,2,1266,280129,3,2,1,0,0,0,0,0,0,3,0,1,,,,1,10,,,2,,,1,,5,,,
6,28,2807,2,1266,280130,3,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2930,1,530,290001,3,3,3,4,4,0,2,6,0,3,,1,,,,1,3,4,5,3,4,5,1,,5,,,
6,29,2930,1,530,290002,1,2,2,2,2,0,0,0,0,2,,1,,,,1,5,,,7,,,10,"LOW INCOME",,,,
6,29,2930,1,530,290003,0,1,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2930,1,530,290005,5,4,3,6,5,0,0,3,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,530,290006,0,1,0,0,0,0,0,0,0,3,,1,,,,1,,,,3,,,10,"DELAY IN SALARY",,,,
6,29,2930,1,530,290007,2,3,2,1,1,0,0,0,0,3,3,1,,,,1,5,,,,,,10,"LAY-OFF OF HEAD OF HOUSEHOLD FROM WORKING PLACE.",,,,
6,29,2930,1,530,290008,1,2,2,0,0,0,0,0,0,3,4,1,,,,1,,,,3,,,10,"NO MONEY",,,,
6,29,2927,1,0,290009,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,530,290010,2,2,2,2,0,0,0,0,0,3,0,1,,,,1,6,,,,,,10,"LOW INCOME",,,,
6,29,2927,1,1124,290011,1,1,3,1,5,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2927,1,1124,290012,2,2,1,1,0,0,0,0,0,3,,1,,,,1,4,,,6,,,5,,10,"NO MONEY",,
6,29,2927,1,1124,290013,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2927,1,1124,290014,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2927,1,1124,290015,0,0,0,0,0,0,0,0,0,3,4,2,3,2,1,2,,,,,,,,,,,,
6,29,2927,1,1124,290016,2,1,3,2,1,2,1,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2927,1,0,290017,5,5,4,6,0,0,3,0,0,3,,1,,,,1,3,,,6,,,10,"LACK OF MONEY",,,,
6,29,2927,1,1124,290018,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,29,2927,1,1124,290019,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,8,,,10,"NO MONEY",,,,
6,29,2930,1,1418,290021,0,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290022,1,1,2,4,0,0,7,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290023,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290024,0,1,1,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290025,1,2,1,0,1,0,0,0,0,2,3,1,,,,1,6,,,5,,,6,,,,,
6,29,2930,1,1418,290026,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290027,1,0,1,1,1,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290028,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290029,0,0,0,0,0,0,0,0,0,1,0,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1418,290030,2,1,1,2,2,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290031,0,0,2,1,2,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290032,0,0,0,0,0,0,0,0,0,2,,2,1,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290033,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290034,0,1,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2930,1,0,290035,2,2,1,1,0,0,1,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290036,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290037,0,0,1,1,1,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290038,0,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290039,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,,
6,29,2930,1,1300,290040,0,1,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290042,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290043,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290044,1,0,1,1,0,0,0,0,0,0,0,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290045,1,1,1,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290046,5,5,5,4,5,5,2,2,0,2,3,1,,,,1,9,,,6,,,1,,3,,10,"LOSS OF JOB"
6,29,2909,2,220,290047,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290048,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290049,1,1,1,0,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,29,2909,2,220,290050,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,29,2918,1,952,290052,2,2,2,2,0,0,0,0,0,2,,1,,,,1,5,,,4,,,10,"LOW INCOME",,,,
6,29,2918,1,952,290053,0,0,0,0,0,0,0,0,0,3,,1,,,,1,6,7,,6,7,,10,"NO WORK",,,,
6,30,3002,1,0,290056,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2918,1,0,290057,2,2,2,2,2,2,2,2,2,3,,1,,,,1,5,6,,6,7,8,10,"NO SALARY FROM GOVERNMENT",,,,
1,37,3706,1,0,290058,4,4,7,4,0,0,0,0,0,2,0,1,,,,2,,,,,,,,,,,,
6,29,2918,1,952,290060,0,0,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290061,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290062,1,1,1,1,0,0,0,0,0,3,0,1,,,,1,10,,,,,,10,"lLOW INCOME",,,,
6,29,2905,1,384,290063,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
1,23,2309,2,0,290064,2,2,1,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290065,1,1,0,0,0,0,0,0,0,3,0,1,,,,1,,,,5,,,10,"DEAHT OF HUSBAND",,,,
6,29,2905,1,384,290066,0,0,0,0,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290067,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290068,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290069,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2905,1,384,290070,1,1,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290071,1,2,2,1,0,0,0,0,0,3,0,1,,,,1,,,,4,,,10,"SICKNESS",,,,
6,29,2905,1,1096,290072,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290073,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290074,0,0,0,0,0,0,0,0,0,4,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290075,1,2,2,2,0,0,0,0,0,2,2,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290077,1,1,1,0,0,0,0,0,0,3,0,1,,,,1,12,,,7,,,10,"NO SALARY FOR HER SON",,,,
6,29,2905,1,1096,290078,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290079,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,,
6,29,2905,1,1096,290080,3,2,1,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,,
6,29,2910,1,350,290081,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2910,1,350,290082,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,,
6,29,2910,1,350,290083,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,5,,,10,"NO MONEY",,,,
6,29,2910,1,350,290084,0,1,0,0,0,0,0,0,0,3,4,1,,,,1,11,12,,1,4,,10,"NO SALARY",,,,
6,29,2910,1,350,290085,3,2,5,7,1,3,4,0,0,3,,1,,,,2,,,,,,,,,,,,
