"zone","state","lga","sector","ea","hhid","indiv","s3dq1a","s3dq1b","s3dq1c","s3dq1d","s3dq1e","s3dq1f","s3dq1g","s3dq1h","s3dq1i","s3dq1j","s3dq1k","s3dq1l","s3dq1m","s3dq1n","s3dq1o","s3dq1p","s3dq1q","s3dq1r","s3dq2a","s3dq2b","s3dq3a","s3dq3b","s3dq4","s3dq5","s3dq6","s3dq6b","s3dq7","s3dq8a","s3dq8b","s3dq9a","s3dq9b","s3dq10","s3dq11","s3dq12","s3dq12b","tracked_obs"
5,32,3212,2,314,320209,4,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320209,5,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320209,6,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320209,7,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320209,8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320209,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
5,32,3212,2,314,320209,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3311,1,702,330013,1,10,,,10,1,,10,1,,10,1,,10,1,,10,1,,"MACHINE MECHANIC",2145,"PERSONAL SERVICES",96,6,49,9,,1,"FARMING",6114,"AGRICULTURE",1,5,21,9,,0
3,33,3311,1,702,330013,2,10,,,10,,,10,,,10,,,10,,,10,,,"HAIR DRESSER",5141,"PERSONAL SERVICES",96,6,35,9,,2,,,,,,,,,0
3,33,3311,1,702,330013,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3311,1,702,330018,1,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"FARMING",6114,"AGRICULTURE",1,6,49,9,,1,"TRADING",3416,"BUYING AND SELLING",47,6,35,9,,0
3,33,3311,1,702,330018,2,8,,,8,,,8,,,8,,,8,,,8,,,"TRADING",3416,"BUYING AND SELLING",47,6,40,9,,2,,,,,,,,,0
3,33,3311,1,702,330018,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,2,,,,,,,,,0
3,33,3311,1,702,330018,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3311,1,702,330018,5,8,,,8,,,8,,,8,,,8,,,8,,,"TRADING",3416,"BUYING AND SELLING",47,6,40,9,,2,,,,,,,,,0
3,33,3311,1,702,330018,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,2,,,,,,,,,0
3,33,3311,1,702,330018,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,2,,,,,,,,,0
3,33,3311,1,702,330018,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330026,1,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,49,9,,2,,,,,,,,,0
3,33,3310,2,476,330026,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330026,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330026,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3310,2,476,330026,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,1,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"FARMING",6114,"AGRICULTURE",1,6,42,9,,1,"TRADING",3416,"BUYING AND SELLING",47,6,28,9,,0
3,33,3323,2,92,330035,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,3,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
3,33,3323,2,92,330035,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3323,2,92,330035,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330041,1,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,20,9,,2,,,,,,,,,0
3,33,3318,2,30,330041,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330041,3,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
3,33,3318,2,30,330041,4,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
3,33,3318,2,30,330041,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330044,1,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,49,9,,2,,,,,,,,,0
3,33,3318,2,30,330044,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3318,2,30,330044,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,2,,,,,,,,,0
3,33,3318,2,30,330044,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,2,,,,,,,,,0
3,33,3318,2,30,330044,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330053,1,10,,,10,1,,10,1,,10,1,,10,1,,10,1,,"MIXED FARMING",6114,"MIXED FARMING",1,4,28,9,,2,,,,,,,,,0
3,33,3313,2,930,330053,2,10,,,10,,,10,,,10,,,10,,,10,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330053,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,1,1,11,,1,11,,1,11,,1,11,,1,11,,1,11,,"FARMING",6114,"AGRICULTURE",1,6,42,9,,1,"TEACHER",2331,"TEACHING",85,6,40,3,,0
3,33,3313,2,930,330056,2,16,,,16,,,16,,,16,,,16,,,16,,,"FOOD SELLER",7413,"FOOD SELLING",56,6,28,9,,2,,,,,,,,,0
3,33,3313,2,930,330056,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,8,8,,,8,,,8,,,8,,,8,,,8,,,"TRADING",3416,"BUYING AND SELLING",47,6,28,9,,2,,,,,,,,,0
3,33,3313,2,930,330056,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330056,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,1,10,,,10,1,,10,,,10,1,,10,1,,10,1,,"MIXED FARMING",6114,"AGRICULTURE",1,4,35,9,,2,,,,,,,,,0
3,33,3313,2,930,330059,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3313,2,930,330059,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,1,1,,,1,,,1,,,1,,,1,,,1,,,"MIXED FARMING",6114,"AGRICULUTRE",1,6,42,9,,2,,,,,,,,,0
3,33,3304,2,418,330062,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330062,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330066,1,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
3,33,3304,2,418,330066,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330066,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330066,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,1,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"FARMING",6114,"AGRICULTURE",1,6,42,9,,1,"TRADING",3416,"BUYING AND SELLING",47,6,49,9,,0
3,33,3304,2,418,330070,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3304,2,418,330070,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330072,1,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"MIXED FARMING",6114,"MIXED FARMING",1,6,28,9,,1,"BUYING AND SELLING",3416,"BUYING AND SELLING (FISH)",47,12,35,9,,0
3,33,3307,2,688,330072,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330072,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330072,4,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"MIXED FARMING",6114,"MIXED FARMING",1,6,28,9,,1,"BUYING AND SELLING",3416,"BUYING AND SELLING (FISH)",47,12,35,9,,0
3,33,3307,2,688,330079,1,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6114,"AGRICULTURE",1,6,30,9,,1,"TRADING",3416,"BUYING AND SELLING",47,6,42,9,,0
3,33,3307,2,688,330079,2,8,,,8,,,8,,,8,,,8,,,8,,,"TRADING",3416,"BUYING AND SELLING",47,6,35,9,,2,,,,,,,,,0
3,33,3307,2,688,330079,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330079,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3,33,3307,2,688,330079,5,8,,,8,,,8,,,8,,,8,,,8,,,"TRADING",3416,"BUYING AND SELLING",47,6,56,9,,2,,,,,,,,,0
3,33,3307,2,688,330079,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,1,14,,,14,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,4,30,9,,2,,,,,,,,,0
2,34,3401,2,526,340001,2,8,,,8,,,8,,,8,,,8,,,8,,,,,,,,,,,1,"BUYING AND SELLING",,"WHOLESALE AND RETAIL",45,6,40,9,,0
2,34,3401,2,526,340001,3,14,,,14,,,14,,,14,,,14,,,14,,,"CROP FARMING",6112,"AGRIC",1,3,30,9,,2,,,,,,,,,0
2,34,3401,2,526,340001,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,5,1,,,1,,,1,,,1,,,1,,,1,,,"REARING ANIMALS",5121,"AGRIC",1,12,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340001,6,1,,,1,,,1,,,1,,,1,,,1,,,"REARING AMINALS",5121,"AGRIC",1,12,40,9,,2,,,,,,,,,0
2,34,3401,2,526,340001,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,8,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,10,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340001,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,3,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,4,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,5,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340002,7,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,8,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,9,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,10,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,48,9,,2,,,,,,,,,0
2,34,3401,2,526,340002,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRICULTURE",1,6,6,9,,2,,,,,,,,,0
2,34,3401,2,526,340003,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,6,1,,,1,,,1,,,1,,,1,,,1,,,"REARING ANIMALS",,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
2,34,3401,2,526,340003,7,1,,,1,,,1,,,1,,,1,,,1,,,"REARING ANIMALS",,"AGRICULTURE",1,6,8,9,,2,,,,,,,,,0
2,34,3401,2,526,340003,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3401,2,526,340003,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340011,1,1,,,1,,,1,,,1,,,1,,,1,,,"FARMING",6112,"CROP PRODUCTION",1,6,54,9,,2,,,,,,,,,0
2,34,3415,2,268,340011,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340011,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340011,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340012,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMIN",6112,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
2,34,3415,2,268,340012,2,1,3,,1,3,,1,3,,1,3,,1,3,,1,3,,"CROP FARMING",6112,"AGRICULTURE",1,6,36,9,,1,"BURKUTU MAKING",6112,"MANUFACTURING",10,6,20,9,,0
2,34,3415,2,268,340012,3,14,,,14,,,14,,,14,,,14,,,14,,,"CROP FARMING",6112,"AGRICULTURE",1,4,24,9,,2,,,,,,,,,0
2,34,3415,2,268,340012,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"ARICULTURE",1,6,7,9,,2,,,,,,,,,0
2,34,3415,2,268,340013,2,1,3,,1,3,,1,3,,1,3,,1,3,,1,3,,"CROP FARMING",6112,"AGRIC",1,6,7,9,,1,"BURKUTUMAKING",7413,"MANUFACTURING",10,6,10,9,,0
2,34,3415,2,268,340013,3,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,5,9,,2,,,,,,,,,0
2,34,3415,2,268,340013,4,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,5,9,,2,,,,,,,,,0
2,34,3415,2,268,340013,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,8,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3415,2,268,340013,9,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRIC",1,6,5,9,,2,,,,,,,,,0
2,34,3405,2,1706,340029,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
2,34,3405,2,1706,340029,2,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,6,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,7,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,8,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,9,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,10,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,11,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340029,12,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,1,1,8,,1,8,,1,8,,1,8,,1,8,,1,8,,"CROP FARMING",6112,"AGRICULTURE",1,6,48,9,,1,"PETTY TRADING",1314,"BUYING AND SELLING",47,6,49,9,,0
2,34,3405,2,1706,340030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,7,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"AGRICULTURE",1,6,35,4,,2,,,,,,,,,0
2,34,3405,2,1706,340030,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,1706,340030,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340031,1,1,13,,1,13,,1,13,,1,13,,1,13,,1,13,,"CROP FARMING",6112,"CROP FARMING",1,6,8,9,,1,"EVANGLIST",2460,"RELIGIOUS ACTIVITIES",78,6,24,8,,0
2,34,3405,2,456,340031,2,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP FARMING",1,6,8,9,,2,,,,,,,,,0
2,34,3405,2,456,340031,3,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP FARMING",1,6,8,9,,2,,,,,,,,,0
2,34,3405,2,456,340031,4,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP  FARMING",1,6,8,9,,2,,,,,,,,,0
2,34,3405,2,456,340031,5,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP FARMING",1,6,8,9,,2,,,,,,,,,0
2,34,3405,2,456,340031,6,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP FARMING",1,6,8,9,,2,,,,,,,,,0
2,34,3405,2,456,340031,7,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP FRAMING",1,6,8,9,,2,,,,,,,,,0
2,34,3405,2,456,340031,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340036,1,1,,,1,,,1,,,1,,,1,,,1,,,"AGRICULTURE",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,2,1,,,1,,,1,,,1,,,1,,,1,,,"AGRIC",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,3,1,,,1,,,1,,,1,,,1,,,1,,,"AGRIC",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,4,1,,,1,,,1,,,1,,,1,,,1,,,"AGRIC",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,5,1,,,1,,,1,,,1,,,1,,,1,,,"AGRIC",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,6,1,,,1,,,1,,,1,,,1,,,1,,,"AGRIC",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,7,1,,,1,,,1,,,1,,,1,,,1,,,"AGRIC",6112,"CROP PRODUCTION",1,6,70,9,,2,,,,,,,,,0
2,34,3405,2,456,340036,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340036,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340036,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3405,2,456,340036,11,1,,,1,,,1,,,1,,,1,,,1,,,"AGRICULTURE",6112,"CROP PRODUCTION",1,6,70,5,,2,,,,,,,,,0
2,34,3405,2,456,340036,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340049,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP PRODUCTION",1,6,54,9,,2,,,,,,,,,0
2,34,3410,2,42,340049,2,8,,,8,,,8,,,8,,,8,,,8,,,"BUYING AND SELLING",3416,"PETTY TRADING",47,6,45,9,,2,,,,,,,,,0
2,34,3410,2,42,340049,3,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340049,4,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340049,5,14,,,14,,,14,,,14,,,14,,,14,,,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340049,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340049,7,8,,,8,,,8,,,8,,,8,,,8,,,"BUYING AND SELLING",3416,"PETTY TRADING",47,4,40,9,,2,,,,,,,,,0
2,34,3410,2,42,340049,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2,34,3410,2,42,340050,1,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP PRODUCTION",1,6,,1,,1,"BUYING AND SELLING",3416,,2,2,0,2,,0
2,34,3410,2,42,340050,2,3,,,3,,,3,,,3,,,3,,,3,,,"FRYING AKARA",7413,"FRYING AND SELLING AKARA",10,6,,1,,2,,,,,,,,,0
2,34,3410,2,42,340050,3,3,,,3,,,3,,,3,,,3,,,3,,,"FRYING  AKARA",7413,"FRYING AND SELLING AKARA",10,6,,9,,2,,,,,,,,,0
2,34,3410,2,42,340050,4,1,,,1,,,1,,,1,,,1,,,1,,,"CROP FARMING",6112,"CROP PRODUCTION",1,6,,9,,2,,,,,,,,,0
