"zone","state","lga","sector","ea","hhid","item_cd","item_desc","s8q9","s8q10","s8q11","tracked_obs"
2,8,811,2,390,80061,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80061,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80062,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80062,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80063,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80063,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80064,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80064,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80065,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80065,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80066,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80066,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80067,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80067,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80068,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80068,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80069,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80069,519,"Grass for thatching roof or ot",2,,,0
2,8,811,2,390,80070,518,"Woodpoles, bamboo",2,,,0
2,8,811,2,390,80070,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80071,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80071,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80072,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80072,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80073,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80073,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80074,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80074,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80075,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80075,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80076,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80076,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80077,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80077,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80078,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80078,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80079,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80079,519,"Grass for thatching roof or ot",2,,,0
2,8,802,2,1152,80080,518,"Woodpoles, bamboo",2,,,0
2,8,802,2,1152,80080,519,"Grass for thatching roof or ot",2,,,0
2,8,812,2,866,80081,518,"Woodpoles, bamboo",2,,,0
2,8,812,2,866,80081,519,"Grass for thatching roof or ot",2,,,0
2,8,812,2,866,80082,518,"Woodpoles, bamboo",2,,,0
2,8,812,2,866,80082,519,"Grass for thatching roof or ot",2,,,0
2,8,812,2,866,80083,518,"Woodpoles, bamboo",1,2000,,0
2,8,812,2,866,80083,519,"Grass for thatching roof or ot",1,1500,,0
2,8,812,2,866,80084,518,"Woodpoles, bamboo",1,1000,,0
2,8,812,2,866,80084,519,"Grass for thatching roof or ot",1,1500,,0
2,8,812,2,866,80085,518,"Woodpoles, bamboo",2,,,0
2,8,812,2,866,80085,519,"Grass for thatching roof or ot",2,,,0
2,8,812,2,866,80086,518,"Woodpoles, bamboo",2,,,0
2,8,812,2,866,80086,519,"Grass for thatching roof or ot",2,,,0
2,8,812,2,866,80087,518,"Woodpoles, bamboo",2,,,0
2,8,812,2,866,80087,519,"Grass for thatching roof or ot",2,,,0
2,8,812,2,866,80088,518,"Woodpoles, bamboo",1,1000,,0
2,8,812,2,866,80088,519,"Grass for thatching roof or ot",1,500,,0
2,8,812,2,866,80089,518,"Woodpoles, bamboo",1,1200,,0
2,8,812,2,866,80089,519,"Grass for thatching roof or ot",1,1500,,0
2,8,812,2,866,80090,518,"Woodpoles, bamboo",2,,,0
2,8,812,2,866,80090,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80091,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80091,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80092,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80092,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80093,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80093,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80094,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80094,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80095,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80095,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80096,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80096,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80097,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80097,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80098,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80098,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80099,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80099,519,"Grass for thatching roof or ot",2,,,0
2,8,805,2,46,80100,518,"Woodpoles, bamboo",2,,,0
2,8,805,2,46,80100,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80101,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80101,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80102,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80102,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80103,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80103,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80104,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80104,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80105,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80105,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80106,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80106,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80107,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80107,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80108,518,"Woodpoles, bamboo",1,6000,,0
2,8,827,2,804,80108,519,"Grass for thatching roof or ot",1,1300,,0
2,8,827,2,804,80109,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80109,519,"Grass for thatching roof or ot",2,,,0
2,8,827,2,804,80110,518,"Woodpoles, bamboo",2,,,0
2,8,827,2,804,80110,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80111,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80111,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80112,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80112,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80113,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80113,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80114,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80114,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80115,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80115,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80116,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80116,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80117,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80117,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80118,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80118,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80119,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80119,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,946,80120,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,946,80120,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80121,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80121,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80122,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80122,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80123,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80123,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80124,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80124,519,"Grass for thatching roof or ot",1,1000,1000,0
2,8,807,2,2396,80125,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80125,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80126,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80126,519,"Grass for thatching roof or ot",1,1000,1000,0
2,8,807,2,2396,80127,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80127,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80128,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80128,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80129,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80129,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,2396,80130,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,2396,80130,519,"Grass for thatching roof or ot",1,1000,1000,0
2,8,807,2,1438,80131,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80131,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80132,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80132,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80133,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80133,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80134,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80134,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80135,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80135,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80136,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80136,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80137,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80137,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80138,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80138,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80139,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80139,519,"Grass for thatching roof or ot",2,,,0
2,8,807,2,1438,80140,518,"Woodpoles, bamboo",2,,,0
2,8,807,2,1438,80140,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80141,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80141,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80142,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80142,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80143,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80143,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80144,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80144,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80145,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80145,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80146,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80146,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80147,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80147,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80148,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80148,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80149,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80149,519,"Grass for thatching roof or ot",2,,,0
2,8,820,2,1030,80150,518,"Woodpoles, bamboo",2,,,0
2,8,820,2,1030,80150,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80151,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80151,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80152,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80152,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80153,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80153,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80154,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80154,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80155,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80155,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80156,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80156,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80157,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80157,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80158,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80158,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80159,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80159,519,"Grass for thatching roof or ot",2,,,0
2,8,824,2,768,80160,518,"Woodpoles, bamboo",2,,,0
2,8,824,2,768,80160,519,"Grass for thatching roof or ot",2,,,0
1,7,704,2,0,80161,518,"Woodpoles, bamboo",,,,0
1,7,704,2,0,80161,519,"Grass for thatching roof or ot",,,,0
2,8,817,1,2476,80162,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80162,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80163,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80163,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80164,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80164,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80165,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80165,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80167,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80167,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80168,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80168,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80169,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80169,519,"Grass for thatching roof or ot",2,,,0
2,8,817,1,2476,80170,518,"Woodpoles, bamboo",2,,,0
2,8,817,1,2476,80170,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80171,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80171,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80172,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80172,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80173,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80173,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80174,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80174,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80175,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80175,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80176,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80176,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80177,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80177,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80178,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80178,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80179,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80179,519,"Grass for thatching roof or ot",2,,,0
2,8,823,2,548,80180,518,"Woodpoles, bamboo",2,,,0
2,8,823,2,548,80180,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80181,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80181,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80182,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80182,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80183,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80183,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80184,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80184,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80185,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80185,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80186,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80186,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80187,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80187,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80188,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80188,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80189,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80189,519,"Grass for thatching roof or ot",2,,,0
2,8,809,2,1748,80190,518,"Woodpoles, bamboo",2,,,0
2,8,809,2,1748,80190,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80191,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80191,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80192,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80192,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80193,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80193,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80194,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80194,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80195,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80195,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80196,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80196,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80197,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80197,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80198,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80198,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80199,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80199,519,"Grass for thatching roof or ot",2,,,0
2,8,826,2,926,80200,518,"Woodpoles, bamboo",2,,,0
2,8,826,2,926,80200,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80201,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80201,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80202,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80202,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80203,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80203,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80204,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80204,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80205,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80205,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80206,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80206,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80207,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80207,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80208,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80208,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80209,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80209,519,"Grass for thatching roof or ot",2,,,0
2,8,815,2,362,80210,518,"Woodpoles, bamboo",2,,,0
2,8,815,2,362,80210,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90001,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90001,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90002,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90002,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90003,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90003,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90004,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90004,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90005,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90005,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90006,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90006,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90008,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90008,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90009,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90009,519,"Grass for thatching roof or ot",2,,,0
5,9,908,1,278,90010,518,"Woodpoles, bamboo",2,,,0
5,9,908,1,278,90010,519,"Grass for thatching roof or ot",2,,,0
5,9,903,2,48,90011,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90011,519,"Grass for thatching roof or ot",2,,,0
5,9,903,2,48,90013,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90013,519,"Grass for thatching roof or ot",2,,,0
5,9,903,2,48,90014,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90014,519,"Grass for thatching roof or ot",2,,,0
5,9,903,2,48,90015,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90015,519,"Grass for thatching roof or ot",1,3000,3000,0
5,9,903,2,48,90016,518,"Woodpoles, bamboo",1,4000,4000,0
5,9,903,2,48,90016,519,"Grass for thatching roof or ot",1,6000,6000,0
5,9,903,2,48,90018,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90018,519,"Grass for thatching roof or ot",2,,,0
5,9,903,2,48,90019,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90019,519,"Grass for thatching roof or ot",2,,,0
5,9,903,2,48,90020,518,"Woodpoles, bamboo",2,,,0
5,9,903,2,48,90020,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90021,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90021,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90022,518,"Woodpoles, bamboo",1,5000,5000,0
5,9,915,1,1390,90022,519,"Grass for thatching roof or ot",1,15000,15000,0
5,9,915,1,1390,90024,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90024,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90025,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90025,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90026,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90026,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90027,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90027,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90028,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90028,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90029,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90029,519,"Grass for thatching roof or ot",2,,,0
5,9,915,1,1390,90030,518,"Woodpoles, bamboo",2,,,0
5,9,915,1,1390,90030,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90031,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90031,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90032,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90032,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90033,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90033,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90034,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90034,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90035,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90035,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90036,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90036,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90037,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90037,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90038,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90038,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90039,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90039,519,"Grass for thatching roof or ot",2,,,0
5,9,917,1,1254,90040,518,"Woodpoles, bamboo",2,,,0
5,9,917,1,1254,90040,519,"Grass for thatching roof or ot",2,,,0
5,9,901,2,398,90041,518,"Woodpoles, bamboo",2,,,0
5,9,901,2,398,90041,519,"Grass for thatching roof or ot",2,,,0
5,9,901,2,398,90042,518,"Woodpoles, bamboo",2,,,0
5,9,901,2,398,90042,519,"Grass for thatching roof or ot",2,,,0
5,9,901,2,398,90043,518,"Woodpoles, bamboo",2,,,0
5,9,901,2,398,90043,519,"Grass for thatching roof or ot",2,,,0
5,9,901,2,398,90044,518,"Woodpoles, bamboo",2,,,0
5,9,901,2,398,90044,519,"Grass for thatching roof or ot",2,,,0
