"zone","state","lga","sector","ea","hhid","indiv","s3cq1","s3cq2","s3cq3","s3cq4","s3cq5a","s3cq5b","s3cq6a","s3cq6b","s3cq7","s3cq8","s3cq9","s3cq9b","s3cq10","s3cq11a","s3cq11b","s3cq12a","s3cq12b","s3cq13","s3cq14","s3cq15","s3cq15b","tracked_obs"
2,2,214,1,898,20076,1,1,2,1,1,"BRICKLAYER",7122,"BRICKLAYER",41,5,18,9,,2,,,,,,,,,0
2,2,214,1,898,20076,2,1,2,1,1,"BUYING AND SELLING",1224,"BUYING AND SELLING",45,4,12,9,,2,,,,,,,,,0
2,2,214,1,898,20076,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,214,1,898,20076,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,214,1,898,20076,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,214,1,898,20076,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,214,1,898,20076,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,214,1,898,20078,1,1,1,2,1,"CAR DRIVER",8322,"HEALTH SERVICES",86,6,8,2,,2,,,,,,,,,0
2,2,214,1,898,20078,2,2,1,1,1,"WEAVING AND KNITTING",6123,"MANUFACTURING",14,6,3,9,,2,,,,,,,,,0
2,2,215,1,8,20082,1,2,1,1,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICULTURAL ACTIVITIES",1,6,24,9,,1,"BUYING AND SELLING",3416,"TRADER",47,6,24,9,,0
2,2,215,1,8,20082,2,2,1,2,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICULTURAL ACTIVITIES",1,6,24,9,,2,,,,,,,,,0
2,2,215,1,8,20082,3,2,1,2,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICULTURAL ACTIVITIES",1,6,24,9,,2,,,,,,,,,0
2,2,215,1,8,20082,4,2,1,1,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICULTURAL ACTIVITIES",1,6,24,9,,1,"TAILORING SERVICES",7433,"MANUFACTURING",14,4,16,9,,0
2,2,215,1,8,20082,5,2,1,2,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICULTURAL ACTIVITIES",1,6,24,9,,2,,,,,,,,,0
2,2,215,1,8,20082,7,2,1,2,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICULTURAL ACTIVITIES",1,6,24,9,,2,,,,,,,,,0
2,2,215,1,8,20082,8,2,1,2,1,"CROP GROWER AND ANIMAL PR",6130,"AGRICUTURAL ACTIVITIES",1,6,24,9,,2,,,,,,,,,0
2,2,215,1,8,20082,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20082,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20083,1,2,1,1,1,"TAILORING",7433,"TAILORING",14,6,48,9,,1,"FARMING",6114,"AGRICULTURE",1,3,8,9,,0
2,2,215,1,8,20083,2,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
2,2,215,1,8,20083,3,2,1,1,1,"TAILORING",7433,"TAILORING",14,6,48,9,,1,"FARMING",6114,"AGRICULTURE",1,4,8,9,,0
2,2,215,1,8,20083,4,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,16,9,,2,,,,,,,,,0
2,2,215,1,8,20083,5,1,1,2,1,"SHOP SALES PERSON",5230,"BUYING AND SELLING",47,6,60,4,,2,,,,,,,,,0
2,2,215,1,8,20083,6,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,16,9,,2,,,,,,,,,0
2,2,215,1,8,20083,7,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
2,2,215,1,8,20083,8,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,16,9,,2,,,,,,,,,0
2,2,215,1,8,20083,9,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
2,2,215,1,8,20083,10,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,36,9,,2,,,,,,,,,0
2,2,215,1,8,20084,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20084,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,1,1,1,2,1,"COMMERCIAL DRIVER",8322,"TRANSPORTATION",49,11,72,6,,1,"FOOD CROP AND LIVESTOCK",6130,"AGRICULTURE",1,4,12,9,,0
2,2,215,1,8,20087,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,13,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,14,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,15,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,17,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,18,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,19,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,20,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,21,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,22,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,23,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,25,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,215,1,8,20087,26,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,36,9,,2,,,,,,,,,0
2,2,207,2,1302,20091,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20091,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,207,2,1302,20092,1,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,2,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,3,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,4,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,5,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULYURE",1,5,18,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,6,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,5,18,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,7,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,5,18,9,,2,,,,,,,,,0
2,2,207,2,1302,20092,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20101,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,36,9,,2,,,,,,,,,0
2,2,205,2,712,20101,2,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,42,9,,2,,,,,,,,,0
2,2,205,2,712,20101,3,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,42,9,,2,,,,,,,,,0
2,2,205,2,712,20101,4,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,42,9,,2,,,,,,,,,0
2,2,205,2,712,20101,5,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,42,9,,2,,,,,,,,,0
2,2,205,2,712,20102,1,1,1,2,1,"PRIMARY EDUCATION TEACHIN",2331,"AGRICULTURE",1,12,40,3,,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,12,9,,0
2,2,205,2,712,20102,2,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,205,2,712,20102,3,1,1,2,1,"SECONDARY EDUCATION TEACH",2320,"AGRICULTURE",1,12,40,3,,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,12,9,,0
2,2,205,2,712,20102,4,1,2,2,1,"FINANCIAL ADMINISTRATOR",1222,"AGRICULTURE",1,12,70,4,,2,,,,,,,,,0
2,2,205,2,712,20102,5,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,15,9,,2,,,,,,,,,0
2,2,205,2,712,20102,6,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,15,9,,2,,,,,,,,,0
2,2,205,2,712,20102,7,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,15,9,,2,,,,,,,,,0
2,2,205,2,712,20102,8,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,205,2,712,20102,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20102,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20102,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20102,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20112,1,2,1,2,1,"CROP AND ANIMAL PRODUCTIO",1311,"AGRICULTURE",1,4,20,9,,2,,,,,,,,,0
2,2,218,2,1592,20112,2,2,1,2,1,"CROP AND ANIMAL PRODUCTIO",1311,"AGRICULTURE",1,4,20,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,1,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,2,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,4,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,5,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,6,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,7,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,8,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,9,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,10,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20113,11,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
5,3,313,2,70,30093,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,12,30,9,,2,,,,,,,,,0
5,3,313,2,70,30093,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,12,30,9,,2,,,,,,,,,0
5,3,313,2,70,30093,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,313,2,70,30093,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,313,2,70,30093,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,313,2,70,30093,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,313,2,70,30093,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,313,2,70,30093,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,417,1,678,40011,1,2,2,1,1,"EMPTY BOTTLE SELLER",5220,"EMPTY BOTTLE SELLER",47,6,54,9,,2,,,,,,,,,0
4,4,417,1,678,40011,2,2,2,1,1,"FRUIT SELLER",5220,"FRUIT SELLER",47,6,60,9,,2,,,,,,,,,0
4,4,417,1,678,40011,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,417,1,678,40017,1,1,2,2,1,"REVENUE COLLECTOR",3442,"REVENUE COLLECTOR",78,6,40,3,,2,,,,,,,,,0
4,4,417,1,678,40017,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,417,1,678,40019,1,1,2,2,1,"CHIEF ADMIN. OFFICER",1222,"OFFICE ADMINISRATION",82,6,40,2,,2,,,,,,,,,0
4,4,417,1,678,40019,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,417,1,678,40019,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,416,1,616,40026,1,2,2,1,1,"IRON POT CASTING",7211,"IRON POT CASTING",24,6,60,9,,2,,,,,,,,,0
4,4,416,1,616,40026,2,2,2,1,1,"TRADING ON TOMATOES",5230,"TRADING ON TOMATOES",47,6,60,9,,2,,,,,,,,,0
4,4,416,1,616,40026,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,416,1,616,40026,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,416,1,616,40026,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40036,1,2,2,1,1,"BUS DRIVER",8323,"BUS DRIVER",49,12,60,9,,2,,,,,,,,,0
4,4,414,1,2176,40036,2,2,2,1,1,"FUFU SELLER",5230,"FUFU SELLER",47,12,42,9,,2,,,,,,,,,0
4,4,414,1,2176,40036,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40036,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40036,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40036,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40036,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40036,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,1,2,2,1,1,"MOTOR SPARE PART SELLER",5220,"MOTOR  SPARE PART SELLER",45,6,60,9,,2,,,,,,,,,0
4,4,414,1,2176,40037,2,2,1,2,1,"FARMING",6210,"FARMING",1,6,50,9,,2,,,,,,,,,0
4,4,414,1,2176,40037,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,414,1,2176,40037,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,415,1,2108,40047,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE(CROP FARMING)",1,6,12,9,,2,,,,,,,,,0
4,4,415,1,2108,40047,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40051,1,2,1,2,1,"VEGETABLE PRODUCTION",6111,"AGRICULTURE(CROP)",1,6,18,9,,2,,,,,,,,,0
4,4,413,2,1540,40054,1,2,1,1,1,"TERRAZO WORKER",7123,"CONSTRUCTION",41,6,24,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,3,16,9,,0
4,4,413,2,1540,40054,2,1,1,2,1,"TEACHING",2331,"EDUCATION",85,6,24,4,,1,"CROP FARMING",6114,"AGRICULTURE",1,4,20,9,,0
4,4,413,2,1540,40054,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40054,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40054,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40054,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40054,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40054,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,413,2,1540,40056,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,4,42,9,,2,,,,,,,,,0
4,4,413,2,1540,40056,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,722,40064,2,2,1,2,1,"FARMER",6111,"AGRICULTURE",1,6,42,9,,2,,,,,,,,,0
4,4,405,2,722,40064,3,2,1,2,1,"FARMER",6111,"AGRICULTURE",1,2,24,10,"UNPAID WORKER",2,,,,,,,,,0
4,4,405,2,722,40064,4,2,1,2,1,"FARMER",6111,"AGRICULTURE",1,2,24,10,"UNPAID WORKER",2,,,,,,,,,0
4,4,405,2,722,40064,5,2,1,2,1,"FARMER",6111,"AGRICULTURE",1,2,24,10,"UNPAID WORKER",2,,,,,,,,,0
4,4,405,2,722,40066,1,2,1,2,1,"FARMING",6111,"CROP FARMING(AGRIC)",1,6,42,9,,2,,,,,,,,,0
4,4,405,2,722,40066,2,2,1,2,1,"FARMING",6111,"CROP FARMING (AGRIC)",1,6,42,9,,2,,,,,,,,,0
4,4,405,2,722,40066,3,2,1,2,1,"FARMING",6111,"CROP  FARMING(AGRIC)",1,6,42,9,,2,,,,,,,,,0
4,4,405,2,484,40073,1,1,1,2,1,"RELIGION PROFESSIONAL",2460,"OTHER PERSONAL SERVICE",96,6,40,10,"RELIGION",1,"FIELD CROP / VEG",6111,"CROP/ANIMAL PRODUCTION",1,4,21,9,,0
4,4,405,2,484,40073,2,2,1,2,1,"FIELD CROP/VEG",6111,"CROP PRODUCTION(ANIMAL)",1,6,45,9,,2,,,,,,,,,0
4,4,405,2,484,40073,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40073,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40078,1,2,2,1,1,"SELLING OF PALM WINE",5122,"WHOLESALE/RETAIL TRADE",45,6,10,9,,2,,,,,,,,,0
4,4,405,2,484,40078,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40078,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40078,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40080,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,6,50,9,,2,,,,,,,,,0
4,4,405,2,484,40080,2,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,6,48,9,,2,,,,,,,,,0
4,4,405,2,484,40080,3,2,1,1,1,"PETTY TRADING",3416,"RETAIL TRADING",45,4,42,9,,1,"CROP FARMING",6114,"AGRICULTURE",1,2,10,10,"UNPAID FAMILY WORKER",0
4,4,405,2,484,40080,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40080,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,405,2,484,40080,6,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE",1,3,20,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
4,4,419,2,296,40085,1,1,1,2,1,"PLANT OPERATOR",8161,"EDUCATION",85,12,40,1,,1,"MIXED CROP GROWER",6114,"CROP/ANIMAL PRODUCTION",1,6,6,9,,0
4,4,419,2,296,40085,2,1,1,2,1,"FISHERY ATTENDANT",6210,"EDUCATION",85,10,40,4,,1,"MIXED CROP GROWER",6114,"CROP/ANIMAL PRODUCTION",1,6,4,9,,0
4,4,419,2,296,40085,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40085,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40086,1,2,1,1,1,"MOTORCYCLE DRIVER",8321,"LAND TRANSPORT",49,6,50,9,,1,"MIXED CROP GROWER",6114,"CROP/ANIMAL PRODUCTION",1,6,24,10,"UNPAID FAMILY WORKER",0
4,4,419,2,296,40086,2,2,1,1,1,"SELLS FOODSTUFF",5230,"RETAIL TRADE",47,6,60,9,,1,"MIXED CROP GROWER",6114,"CROP/ANIMAL PRODUCTION",1,6,21,10,"UNPAID FAMILY WORKER",0
4,4,419,2,296,40086,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40086,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40086,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40086,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40086,9,2,1,2,1,"MIXED CROP GROWER",6114,"CROP/ANIMAL PRODUCTION",1,6,10,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
4,4,419,2,296,40088,1,2,1,1,1,"SHEET METAL WORKERS",7213,"CONSTRUCTION",41,6,40,9,,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,4,20,9,,0
4,4,419,2,296,40088,2,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,4,419,2,296,40088,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,419,2,296,40088,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40096,1,2,2,1,1,"STREET VENDOR/OTHERS PRDT",6112,"WHOLESALE/RETAIL TRADE",47,6,45,9,,2,,,,,,,,,0
4,4,401,1,1460,40096,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40096,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40096,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40099,1,2,1,2,1,"LIVESTOCK FARMING",6123,"CROP/ANIMAL PRODUCTION",1,6,14,9,,2,,,,,,,,,0
4,4,401,1,1460,40099,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,401,1,1460,40100,1,2,2,1,1,"SERVING MASON",7122,"SPECIALIZED CONSTRUCTION",43,6,60,9,,2,,,,,,,,,0
4,4,401,1,1460,40100,2,2,2,1,1,"SALE OF BITTERLEAF/SOAP",5230,"RETAIL TRADE",47,1,30,9,,2,,,,,,,,,0
4,4,412,2,2592,40101,1,2,1,2,1,"CROP FARMING",6114,"AGRICULTURE (CROP FARMING",1,6,30,9,,2,,,,,,,,,0
4,4,412,2,2592,40101,2,2,1,2,1,"CROP FARMING",6114,"AGRICCULTURE(CROP FARMING",1,6,36,9,,2,,,,,,,,,0
4,4,412,2,2592,40101,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40101,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,1,2,1,2,1,"CROP FARMING",6111,"AGRICULTURE CROP FARMING",1,5,40,9,,2,,,,,,,,,0
4,4,412,2,2592,40103,2,2,1,1,1,"BASKET MAKING",7424,"BASKET MAKING",32,6,48,9,,2,,,,,,,,,0
4,4,412,2,2592,40103,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,2592,40103,8,1,2,2,1,"DRIVING",8322,"DRIVING",49,2,54,4,,1,"BASKET MAKING",7424,"MAKING OF BASKET",32,3,48,9,,0
4,4,412,2,1606,40113,1,2,1,1,1,"BUILDING CONSTRUCTION",313,"CONSTRUCTION OF BUILDING",41,6,44,9,,1,"FARMING",6210,"AGRICULTURE",1,4,8,9,,0
4,4,412,2,1606,40113,2,2,1,1,1,"FOOD STUFF TRADER",5220,"FOOD STUFF SELLER",47,6,43,9,,1,"FARMING",6210,"AGRICULTURE",1,5,9,9,,0
4,4,412,2,1606,40113,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40113,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40113,6,2,1,2,1,"FARMING",6210,"AGRICULTURE",1,6,35,9,,2,,,,,,,,,0
4,4,412,2,1606,40113,7,2,2,1,1,"PLUMBING",7135,"CONSTRUCTION",43,6,45,9,,2,,,,,,,,,0
4,4,412,2,1606,40113,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,412,2,1606,40120,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,6,12,9,,2,,,,,,,,,0
4,4,412,2,1606,40120,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40122,1,2,1,2,1,"WINE TAPPER",9213,"WINE TAPPER",1,6,62,9,,2,,,,,,,,,0
4,4,410,2,4036,40122,2,2,2,1,1,"FRUIT SELLER",9112,"TRADING ON FRUITS",47,4,25,9,,2,,,,,,,,,0
4,4,410,2,4036,40122,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40122,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40122,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40122,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40122,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,5,2,1,2,1,"FARMING",6114,"AGRICULTURE",1,6,45,9,,2,,,,,,,,,0
4,4,410,2,4036,40123,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40123,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,410,2,4036,40125,1,2,1,2,1,"CROP FARMING",6114,"MIXED CROP FARMING",1,6,12,9,,2,,,,,,,,,0
4,4,407,2,796,40133,1,2,1,2,1,"FIELD CROP AND VEG.GROWER",6111,"AGRICULTURE",1,12,45,9,,2,,,,,,,,,0
4,4,407,2,796,40139,1,1,1,2,1,"CLERK L.G.A.",3449,"CIVIL SERVANT",84,6,40,3,,1,"FARMER CROP",6111,"CROP FARMER",1,6,42,9,,0
4,4,407,2,796,40139,2,2,1,1,1,"FARMER CROP",6111,"CROP FARMING",1,6,43,9,,1,"TRADER",5230,"RETAILER OF GOODS",45,6,32,9,,0
4,4,407,2,796,40139,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,407,2,796,40139,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
4,4,407,2,796,40139,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
