"zone","state","lga","sector","ea","hhid","indiv","s3bq1","s3bq2","s3bq3","s3bq4","s3bq5a","s3bq5b","s3bq6a","s3bq6b","s3bq7","s3bq8","s3bq9","s3bq9b","s3bq10","s3bq11a","s3bq11b","s3bq12a","s3bq12b","s3bq13","s3bq14","s3bq15","s3bq15b","tracked_obs"
2,2,205,2,712,20108,7,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,205,2,712,20108,8,2,1,2,1,"MIXED CROP GROWER",6114,"AGRICULTURE",1,5,30,9,,2,,,,,,,,,0
2,2,205,2,712,20108,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20109,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,7,32,9,,2,,,,,,,,,0
2,2,205,2,712,20109,2,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,7,32,9,,2,,,,,,,,,0
2,2,205,2,712,20109,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20110,1,2,1,1,1,"FARMING",6111,"AGRICULTURE",1,7,42,9,,1,"BLACKSMITH",7221,"MANUFACTURING",24,12,24,9,,0
2,2,205,2,712,20110,2,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,7,42,9,,2,,,,,,,,,0
2,2,205,2,712,20110,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20110,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20110,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20110,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,205,2,712,20110,7,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,7,42,9,,2,,,,,,,,,0
2,2,205,2,712,20110,8,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,7,42,9,,2,,,,,,,,,0
2,2,218,2,1592,20111,1,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,42,9,,2,,,,,,,,,0
2,2,218,2,1592,20111,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20111,3,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,42,9,,2,,,,,,,,,0
2,2,218,2,1592,20111,5,2,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,42,9,,2,,,,,,,,,0
2,2,218,2,1592,20111,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20111,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20119,1,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20119,2,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20119,3,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20119,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20119,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20119,8,2,1,2,1,"CROP GROWER & LIVESTOCK",6130,"AGRICULTURE",1,6,30,9,,2,,,,,,,,,0
2,2,218,2,1592,20120,1,1,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,42,9,,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,12,24,9,,0
2,2,218,2,1592,20120,2,1,2,2,1,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20120,3,1,2,2,1,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20120,4,1,2,2,1,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20120,5,1,2,2,1,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20120,6,1,2,2,1,,,,,,,,,,,,,,,,,,0
2,2,218,2,1592,20120,7,1,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,42,9,,2,,,,,,,,,0
2,2,218,2,1592,20120,8,1,1,2,1,"FARMING",6111,"AGRICULTURE",1,5,42,9,,2,,,,,,,,,0
5,3,331,1,2322,30001,1,1,2,1,1,"COMPUTER PROGRAMMER",2133,"COMPUTER PROGRAMMING AND",62,12,40,2,,2,,,,,,,,,0
5,3,331,1,2322,30001,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30001,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30001,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30001,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30001,9,2,2,1,1,"BUYING AND SELLING",3416,"RETAIL TRADE",47,6,50,,"UNPAID FAMILY WRKER",2,,,,,,,,,0
5,3,331,1,2322,30004,1,1,2,2,1,"SECONDARY SCHOOL TEACHER",2320,"SECONDARY SCHOOL TEACHER",85,12,40,1,,2,,,,,,,,,0
5,3,331,1,2322,30004,2,1,2,2,1,"LAB PERSONEL",2211,"LAB PERSONEL",86,12,40,2,,2,,,,,,,,,0
5,3,331,1,2322,30004,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30004,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30005,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30005,2,1,1,2,1,"FIELD ENUMERATOR",3213,"AGRICULTURAL FIELD ENUMAT",1,12,40,2,,1,"MIX CROP FARMING",6114,"AGRICULTURE",1,9,6,9,,0
5,3,331,1,2322,30005,3,1,2,2,1,"POLICE OFFICER",3445,"POLICE OFFICE",84,12,72,1,,2,,,,,,,,,0
5,3,331,1,2322,30005,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30005,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30005,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30005,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30006,1,1,2,1,1,"TECHNICIAN",3112,"PROFESSIONER TECHNICIAN W",74,12,40,4,,2,,,,,,,,,0
5,3,331,1,2322,30006,2,2,2,1,1,"BUYING AND SELLING",3416,"RETAIL SELLING(BUYING AND",47,10,60,9,,2,,,,,,,,,0
5,3,331,1,2322,30006,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30006,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30006,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30008,1,2,2,1,1,"BUYING/SELLING OF FUEL",3416,"BUYING/SELLING OF FUEL",47,12,48,9,,2,,,,,,,,,0
5,3,331,1,2322,30008,2,2,2,1,1,"DRESS MAKER",7433,"DRESS MAKER(MANUFACTURING",14,12,51,2,,2,,,,,,,,,0
5,3,331,1,2322,30008,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30008,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30008,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30010,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30010,2,1,2,2,1,"LECTURAL EDUCATION",2320,"EDUCATION",85,12,2,2,,2,,,,,,,,,0
5,3,331,1,2322,30010,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30010,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,2322,30010,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30011,1,1,1,2,1,"DRIVING",8324,"(TRANSPORT)DRIVING",96,10,50,4,,1,"LIVESTOCK PRODUCER(PIGGER",6121,"AGRICULTURE(PIGGERY)",1,12,42,9,,0
5,3,331,1,516,30011,2,2,1,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,11,46,9,,2,,,,,,,,,0
5,3,331,1,516,30011,3,2,1,1,1,"CARPENTRY",7124,"CAPENTRY",31,3,60,9,,2,,,,,,,,,0
5,3,331,1,516,30011,4,2,1,1,1,"BUYING AND SELLING",3416,"BUYING AND SELLING",47,4,65,9,,2,,,,,,,,,0
5,3,331,1,516,30011,5,2,1,1,1,"HAIR DRESSING",5141,"HAIR DRESSING",96,5,70,9,,2,,,,,,,,,0
5,3,331,1,516,30011,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,2,2,1,1,1,"BUYING AND SELLING",3416,,,,,,,1,,,"MIX CROP FARMING",,12,12,9,,0
5,3,331,1,516,30012,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30012,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30019,1,2,2,1,1,"SELLING OF GARDEN EGG/GNT",3416,"RETAIL TRADE",47,6,30,9,,2,,,,,,,,,0
5,3,331,1,516,30019,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30019,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30019,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30019,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30019,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30020,1,2,1,1,1,"TRADING ON PROVISION",3416,"BUYING AND SELLING",47,12,62,9,,1,"MIX CROP FARMING",6114,"AGRICULTURE",1,6,8,9,,0
5,3,331,1,516,30020,2,1,1,2,1,"CLERICAL OFFICER",4122,"OFFICE ACTIVITIES",78,12,40,2,,1,"MIX CROP FARMING",6114,"AGRICULTURE",1,6,4,9,,0
5,3,331,1,516,30020,3,2,1,2,1,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30020,4,2,1,2,1,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30020,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,331,1,516,30020,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30021,1,2,2,1,1,"TRICYCLE DRIVING",8321,"LAND TRANSPORTATION",49,12,78,9,,2,,,,,,,,,0
5,3,316,2,874,30021,2,2,2,1,1,"SELLING OF KITCHEN UTENSI",3416,"RETAIL TRADE",47,12,54,9,,2,,,,,,,,,0
5,3,316,2,874,30021,3,2,1,2,1,"MIX CROP FARMING",6114,"CROP FARMING",1,7,6,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,316,2,874,30021,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30021,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30021,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30021,7,2,1,1,1,"SELLING OF KITCHEN UTENSI",3416,"RETAIL TRADE",47,12,24,10,"UNPAID FAMILY WORKER",1,"MIX CROP FARMING",6114,"CROP FARMING(AGRIC)",1,7,4,10,"UNPAID FAMILY WORKER",0
5,3,316,2,874,30021,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30022,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30022,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30022,3,1,2,2,1,"COMPUTER OPERATOR",3121,"ICT,INFORMATION",62,1,24,9,,2,,,,,,,,,0
5,3,316,2,874,30022,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30022,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30022,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,1,2,2,1,1,"CAPENTRY",7124,"MANUFACTURING",31,5,20,9,,2,,,,,,,,,0
5,3,316,2,874,30024,2,2,2,1,1,"BUYING AND SELLING",3416,"TRADE",47,12,28,9,,2,,,,,,,,,0
5,3,316,2,874,30024,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,9,2,2,1,1,"BUYING AND SELLING",3416,"TRADE",47,12,30,9,,2,,,,,,,,,0
5,3,316,2,874,30024,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,12,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,13,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30024,14,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30030,1,1,2,2,1,"TRICYCLE DRIVER",8321,"TRANSPORTATION",49,3,66,4,,2,,,,,,,,,0
5,3,316,2,874,30030,2,1,2,2,1,"PETTY TRADING",3416,"TRADING",47,5,21,10,,2,,,,,,,,,0
5,3,316,2,874,30030,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30030,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30030,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30030,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30030,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,316,2,874,30030,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30031,1,1,1,1,1,"TAILORING",7433,"PERSONAL SERVICES",96,10,44,9,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,42,9,,0
5,3,309,2,478,30032,1,2,1,1,1,"TRADING ON SHOES",3416,"RETAIL TRADE",47,12,36,9,,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,4,6,9,,0
5,3,309,2,478,30032,2,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,6,6,9,,2,,,,,,,,,0
5,3,309,2,478,30032,3,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,2,4,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,309,2,478,30032,4,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,2,4,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,309,2,478,30032,5,2,1,2,1,"MIXXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,2,4,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,309,2,478,30032,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30032,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30034,1,1,2,1,1,"CARPENTRY",7131,"CONSTRUCTION",41,4,42,9,,1,"BRICK LAYING",7122,"CONSTRUCTION",41,3,48,9,,0
5,3,309,2,478,30034,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30039,1,2,2,1,1,"(TRADING)BUYING/SELLING",3416,"RETAIL TRADE",47,6,24,9,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,18,9,,0
5,3,309,2,478,30039,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30039,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30039,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30039,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30039,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30040,1,2,1,1,1,"TRADING",3416,"RETAIL TRADE",47,6,40,9,,2,,,,,,,,,0
5,3,309,2,478,30040,2,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,4,16,9,,2,,,,,,,,,0
5,3,309,2,478,30040,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30040,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30040,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,309,2,478,30040,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30041,1,1,2,2,1,"PERSONAL CARE WORKER",5139,"TAKING CARE OF AGED PERSO",88,12,79,4,,2,,,,,,,,,0
5,3,307,1,634,30042,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30042,2,2,2,1,1,"WELDER",7212,"MANUFACTURING",24,4,16,9,,2,,,,,,,,,0
5,3,307,1,634,30042,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30042,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30047,2,2,2,1,1,"PETTY TRADING",3416,"RETAIL TRADE",47,7,14,9,,2,,,,,,,,,0
5,3,307,1,634,30047,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30047,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30048,1,1,2,1,1,"SEAMSTRESS",7433,"SERVICE-PERSONAL",96,5,36,9,,2,,,,,,,,,0
5,3,307,1,634,30048,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30048,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30048,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30048,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30049,1,2,2,1,1,"TEACHING",2331,"EDUCATION",55,7,40,2,,1,"TRADING",3416,"TRADE",47,1,54,9,,0
5,3,307,1,634,30049,2,1,2,1,1,"TRADING",3416,"RETAIL TRADING",47,12,70,9,,1,,,,,,,,,0
5,3,307,1,634,30049,3,2,1,2,1,"NURSING",2230,"HEALTH",86,12,40,2,,2,,,,,,,,,0
5,3,307,1,634,30049,4,1,2,2,1,"TEACHING",2331,"EDUCATION",85,12,40,2,,2,,,,,,,,,0
5,3,307,1,634,30049,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,307,1,634,30049,6,2,1,2,1,"SALESMAN",3416,"TRADE",46,12,60,4,,2,,,,,,,,,0
5,3,307,1,634,30049,7,2,1,2,1,"MUSICIAN",3463,"ENTERTAIMENT",90,12,48,4,,2,,,,,,,,,0
5,3,321,2,364,30052,1,2,1,2,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,12,42,9,,2,,,,,,,,,0
5,3,321,2,364,30052,2,2,1,1,1,"BUYING AND SELLING",3416,"RETAIL TRADE",6,12,42,9,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,12,40,9,,0
5,3,321,2,364,30053,1,1,2,1,1,"COMPUTING/PERSONAL SERVIC",2139,"COMPUTING/PERSONAL SERVIC",95,6,42,9,,2,,,,,,,,,0
5,3,321,2,364,30053,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30054,1,2,1,1,1,"TRADING ON DRUGS",3416,"BUYING AND SELLING OF DRU",47,6,90,9,,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,6,4,9,,0
5,3,321,2,364,30054,2,2,1,1,1,"SEAMSTRESS",7433,"SEWING OF CLOTHES",96,6,48,9,,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,5,4,9,,0
5,3,321,2,364,30054,3,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,2,4,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,321,2,364,30054,4,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,3,4,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,321,2,364,30054,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30054,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30054,7,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,3,4,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,321,2,364,30059,1,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30059,2,2,1,2,1,"CROPS FARMING",6111,"AGRICULTURE",1,4,6,9,,2,,,,,,,,,0
5,3,321,2,364,30059,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30059,4,2,2,1,1,"PETTY TRADER",3416,"RETAIL TRADE",47,12,8,9,,2,,,,,,,,,0
5,3,321,2,364,30059,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30059,6,1,2,2,1,"CARPENTER",7124,"MANUFACTURING",31,7,32,4,,2,,,,,,,,,0
5,3,321,2,364,30059,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,1,2,1,2,1,"CROPS FARMING",6111,"AGRICULTURE",1,9,18,9,,2,,,,,,,,,0
5,3,321,2,364,30060,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,8,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,10,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,321,2,364,30060,11,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30061,1,1,1,1,1,"BRICKS LAYING",7122,"CONSTRUTION",41,4,9,9,,2,,,,,,,,,0
5,3,329,2,696,30061,2,2,1,1,1,"TRADING",3416,"RETAIL TRADE",47,12,8,9,,1,"MIXED CROP FARMING",6114,"AGRICULTURE",1,3,6,9,,0
5,3,329,2,696,30061,3,2,2,1,1,"TRADING",3416,"RETAIL TRADE",47,12,11,9,,2,,,,,,,,,0
5,3,329,2,696,30061,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30061,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30061,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30061,7,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30063,1,2,2,1,1,"SALES OF BOREHOLE WATER",3416,"RETAIL TRADE",47,12,70,9,,1,"FIELD CROP FARMING",6111,"AGRICULTURE",1,3,9,9,,0
5,3,329,2,696,30063,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30063,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30067,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30067,9,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,329,2,696,30069,1,2,1,1,1,"MOTORCYCLE DRIVING",8321,"LAND TRANSPORTAYION",49,6,66,9,,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,4,8,9,,0
5,3,329,2,696,30069,2,2,1,2,1,"MIXED CROP FARMING",6114,"GROWING OF FIELD CROPS",1,2,24,9,,2,,,,,,,,,0
5,3,329,2,696,30069,3,2,1,2,1,"MIXED CROP FAMING",6114,"GROWING OF FIELD CROPS",1,2,18,10,"UNPAID FAMILY WORKER",2,,,,,,,,,0
5,3,329,2,696,30069,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30071,1,2,2,1,1,"MOTORCYCLIST",8321,"LAND TRANSPORT",49,12,24,9,,2,,,,,,,,,0
5,3,323,2,580,30071,2,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30071,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30071,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30071,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30071,6,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30075,1,1,2,2,1,"WELDER/FRAME CUTTERS",7212,"SPECIALISED CONSTRUCTION",43,3,72,4,,2,,,,,,,,,0
5,3,323,2,580,30075,2,2,2,1,1,"SEAMSTRESS",7433,"DRESS MAKING",96,8,35,9,,2,,,,,,,,,0
5,3,323,2,580,30076,1,1,1,2,1,"SEC.SCHOOL TEACHING",2320,"TEACHING IN SECONDARY SCH",85,10,40,2,,1,"MIX CROP FARMING",6114,"GROWING OF FIELD CROP",1,6,4,9,,0
5,3,323,2,580,30076,2,1,1,2,1,"PRE.PRIMARY TEACHING",2332,"PRE.PRIMARY TEACHER",85,10,40,4,,1,"MIX CROP FARMING",6114,"GROWING OF FIEL CROPS",1,6,4,9,,0
5,3,323,2,580,30077,1,1,1,2,1,"CROP FARMING",6111,"AGRICULTURE",1,6,14,9,,1,"HEAVY DUTY",7231,"CONSTRUCTION COMPANY",43,0,77,4,,0
5,3,323,2,580,30077,2,2,1,1,1,"PETTY TRADING",3416,"RETAIL TRADE",47,6,14,9,,1,"CROP FARMING",6111,"AGRICULTURE",1,6,14,9,,0
5,3,323,2,580,30077,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30077,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30077,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30078,1,2,1,1,1,"PETTY TRADING",3416,"RETAIL TRADING",47,12,24,9,,1,"CROP FARMING",6111,"AGRICULTURE",1,7,14,9,,0
5,3,323,2,580,30078,2,2,2,1,1,"CRAYFISH TRADING",3416,"RETAIL TRADE",47,12,4,9,,2,,,,,,,,,0
5,3,323,2,580,30078,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30078,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30078,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30079,1,2,1,1,1,"MOTORCYCLIST",8321,"TRANSPORT",49,6,60,9,,1,"MIX CROP FARMING",6114,"AGRICULTURE",1,8,12,9,,0
5,3,323,2,580,30079,2,2,1,1,1,"BUYING AND SELLING",3414,"RETAIL TRADE",47,6,30,9,,1,"MIX CROP FARMING",6114,"AGRICULTURE",1,8,12,9,,0
5,3,323,2,580,30079,3,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30079,4,2,2,2,2,,,,,,,,,,,,,,,,,,0
5,3,323,2,580,30079,5,2,2,2,2,,,,,,,,,,,,,,,,,,0
