"zone","state","lga","sector","ea","hhid","s9q1a","s9q1b","s9q1c","s9q1d","s9q1e","s9q1f","s9q1g","s9q1h","s9q1i","s9q2a","s9q2b","s9q3","s9q4a","s9q4b","s9q4c","s9q5","s9q6a","s9q6b","s9q6c","s9q6d","s9q6e","s9q6f","s9q7a","s9q7b","s9q7c","s9q7d","tracked_obs"
6,29,2905,1,384,290063,1,1,0,0,0,0,0,0,0,3,,1,,,,1,11,,,9,,,10,,,,0
6,29,2905,1,384,290065,3,3,3,3,2,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290066,1,1,0,0,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290067,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290068,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,29,2905,1,384,290069,3,2,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,384,290070,1,1,1,1,0,0,0,0,0,3,4,2,2,2,1,1,7,,,,,,10,,,"NO MONEY",0
6,29,2905,1,1096,290071,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290072,4,4,4,3,0,4,0,3,0,3,,1,,,,1,,,8,9,,,10,,,"MONEY WAS NOT SENT",0
6,29,2927,1,0,290073,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,2
6,29,2905,1,1096,290074,2,0,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290075,3,2,2,2,0,0,0,0,0,3,4,2,1,1,3,2,,,,,,,,,,,0
6,29,2905,1,1096,290076,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,2
6,29,2905,1,1096,290077,3,2,2,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290078,0,0,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290079,0,0,0,0,0,0,2,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2905,1,1096,290080,3,3,3,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290081,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290082,0,0,0,0,0,0,0,0,0,3,4,2,1,2,3,2,,,,,,,,,,,0
6,29,2910,1,350,290083,2,2,0,4,0,0,0,0,0,3,,1,,,,1,10,,,1,,,5,2,,,0
6,29,2910,1,350,290084,0,1,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290085,2,2,3,3,3,2,2,2,0,2,0,1,,,,1,6,,,7,,,10,,,"LOW INCOME",0
6,29,2910,1,350,290087,0,0,1,1,1,0,0,0,0,3,,1,,,,1,3,,,3,,,10,,,"LOW INCOME",0
6,29,2910,1,350,290088,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2910,1,350,290089,2,2,3,4,0,0,3,2,0,2,,1,,,,1,,,,8,,,10,,,"LOW INCOME",0
6,29,2910,1,350,290090,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,2,3,,2,6,5,,0
6,29,2911,1,746,290091,2,2,2,2,0,0,0,0,0,3,,1,,,,1,6,,,9,,,5,1,10,"BAD ROAD DUE TOFLOOD",0
6,29,2911,1,746,290093,0,0,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,1,746,290094,2,2,4,4,0,0,0,0,0,2,,1,,,,1,2,,,1,,,10,,,"SICKNESS",0
6,29,2911,1,746,290095,2,2,2,2,2,0,0,0,0,2,3,2,1,2,3,1,4,,,7,,,10,,,"LOW INCOME",0
6,29,2911,1,746,290096,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,1,746,290097,2,3,3,1,2,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
6,29,2911,1,746,290098,2,2,3,2,1,0,0,0,0,3,,1,,,,1,10,,,4,,,10,,,"LOW INCOME",0
6,29,2911,1,746,290099,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290103,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290104,2,2,2,2,2,0,0,0,0,2,,1,,,,1,6,,,8,,,4,6,,,0
6,29,2911,2,1870,290105,1,1,1,1,2,0,0,0,0,3,3,1,,,,1,,,,9,,,10,,,"PAY OUTSTANDING DEBT",0
6,29,2911,2,1870,290106,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290107,0,1,1,1,0,0,0,0,0,3,4,1,,,,1,6,7,,6,7,,10,,,"LOW INCOME",0
6,29,2911,2,1870,290108,1,1,1,1,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2911,2,1870,290109,2,2,2,2,2,0,0,0,0,3,0,1,,,,1,,,,7,,,1,3,,,0
6,29,2911,2,1870,290110,0,0,0,2,0,0,0,0,0,3,,1,,,,1,5,,,6,,,1,2,,,0
6,29,2923,2,1126,290111,0,0,0,0,0,0,0,0,0,0,0,2,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290113,2,2,2,2,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290114,1,1,0,0,0,0,0,0,0,2,,1,,,,1,5,,,9,,,1,,,"LOW INCOME",0
6,29,2923,2,1126,290115,2,2,2,3,0,1,2,1,1,2,,1,,,,1,6,,,7,,,10,,,"NO MONEY",0
6,29,2923,2,1126,290116,3,2,2,2,2,0,0,0,0,3,,1,,,,1,6,,,7,,,10,,,"NO MONEY TO BUY FOOD",0
6,29,2923,2,1126,290117,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,2,1126,290118,1,1,0,0,0,0,0,0,0,1,,1,,,,1,5,,,6,,,1,10,,"LOW INCOME/POOR RAIN",0
6,29,2923,2,1126,290119,2,2,0,0,0,0,0,0,0,3,,1,,,,1,6,,,5,,,5,6,,"VERY EXP/TRANS.COST",0
6,29,2923,2,1126,290120,2,2,0,0,0,0,0,0,0,2,,1,,,,1,5,6,7,5,6,7,1,,,"POOR RAIN",0
6,29,2923,1,396,290121,3,2,2,2,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290122,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290123,1,1,0,0,0,0,0,0,0,1,,2,,,,1,1,,,1,,,10,,,"LOW INCOME",0
6,29,2923,1,396,290124,1,1,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290125,3,2,2,3,2,0,1,2,1,3,,1,,,,1,8,,,6,,,10,,,"NO MONEY TO BUY FOOD",0
6,29,2923,1,396,290126,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290127,1,1,0,0,0,0,0,0,0,2,3,1,,,,1,5,,,,5,,1,10,,"LOW INCOME",0
6,29,2923,1,396,290128,1,1,0,0,0,0,0,0,0,2,6,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290129,2,2,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2923,1,396,290130,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290132,1,1,1,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290134,1,1,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290135,2,2,1,2,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290137,3,3,3,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290138,2,2,1,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2902,1,1028,290139,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,2
6,29,2902,1,1028,290140,4,3,1,3,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,2
6,29,2920,1,506,290141,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290142,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290145,2,2,0,5,0,0,0,0,0,2,4,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290147,2,2,2,3,0,0,0,0,0,3,,1,,,,1,8,,,7,,,10,,,"LOW INCOME",0
6,29,2920,1,506,290149,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,506,290150,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290151,3,3,3,3,2,0,0,0,0,2,0,1,,,,1,3,,,8,,,10,,,"LOW INCOME",0
6,29,2920,1,1210,290152,1,1,1,1,0,0,0,0,0,3,,1,,,,1,5,,,7,,,10,,,"NO SALES",0
6,29,2920,1,1210,290153,2,2,2,2,2,0,0,0,0,3,4,1,,,,1,6,,,9,,,10,,,"LOW INCOME",0
6,29,2920,1,1210,290154,0,0,1,0,1,0,0,0,0,3,5,1,,,,1,1,,,9,,,10,,,"NO SALES",0
6,29,2920,1,1210,290156,2,2,0,0,0,0,0,0,0,3,,1,,,,1,7,,,5,,,10,,,"LOW INCOME",0
6,29,2920,1,1210,290157,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290158,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,1,1210,290160,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,4,,,10,,,"LOW INCOME",0
6,29,2914,1,214,290161,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290162,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290163,2,3,3,2,0,0,3,0,0,3,,1,,,,1,,,,,,,10,,,"TOO LATE TO RECE/SAL",0
6,29,2914,1,214,290165,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290167,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290168,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290169,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2914,1,214,290170,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290171,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290172,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,29,2920,2,1628,290173,0,0,0,0,0,0,0,0,0,3,,1,,,,1,6,,,7,,,1,2,,,0
6,29,2920,2,1628,290174,4,5,0,2,0,0,0,0,0,2,6,1,,,,1,3,,,4,,,5,1,,,0
6,29,2920,2,1628,290176,0,0,0,0,0,0,0,0,0,2,,1,,,,1,5,,,4,,,4,,,,0
6,29,2920,2,1628,290177,0,0,0,0,0,0,0,0,0,2,3,1,,,,1,3,,,9,,,4,,,,0
6,29,2920,2,1628,290178,6,0,0,6,0,0,0,0,0,2,,1,,,,1,3,,,4,,,1,2,,,0
6,29,2920,2,1628,290179,1,0,2,0,0,0,0,0,0,2,,1,,,,1,4,,,4,,,10,,,"LOW INCOME",0
6,29,2920,2,1628,290180,0,0,0,0,0,0,0,0,0,2,,1,,,,1,4,,,4,,,10,,,"LOW  INCOME",0
6,30,3009,1,764,300001,2,3,1,0,0,0,0,0,0,3,,1,,,,1,4,5,,7,8,,10,,,"FINANCIAL PROBLEM",0
6,30,3009,1,764,300004,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,764,300005,0,0,0,0,0,0,0,0,0,3,,2,1,,,2,,,,,,,,,,,0
6,30,3009,1,764,300006,7,7,7,7,7,0,0,2,0,2,,1,,,,1,6,7,8,1,8,9,5,9,,,0
6,30,3009,1,764,300007,0,0,0,0,0,0,0,0,0,2,,1,,,,1,5,,,7,,,10,,,"DEATH OFBREAD WINNER",0
6,30,3009,1,764,300008,1,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3010,1,0,300010,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3007,1,1624,300011,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300012,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300013,0,0,0,2,0,0,0,0,0,2,,1,,,,1,6,,,8,,,10,,,"LACK OF MONEY",0
6,30,3007,1,1624,300015,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300016,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300017,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300018,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3007,1,1624,300020,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300021,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300022,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300024,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300025,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300026,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,3,1,2,3,10,,,"FINANCIAL",0
6,30,3018,2,914,300028,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3018,2,914,300029,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,4,5,3,4,5,4,5,6,,0
6,30,3011,2,0,300030,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3012,2,334,300034,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3012,2,334,300035,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3012,2,334,300036,0,0,0,0,0,0,0,0,0,3,,1,,,,1,8,,,1,,,1,,,,0
6,30,3012,2,334,300037,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3012,2,334,300038,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3012,1,0,300040,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3014,2,120,300041,0,0,0,0,0,0,0,0,0,3,,2,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300042,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300043,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300044,0,0,0,0,0,0,0,0,0,3,,2,1,,,2,,,,,,,,,,,0
6,30,3014,2,120,300045,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300046,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300047,0,0,0,0,0,0,0,0,0,3,0,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300048,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,7,,,8,,,1,4,10,"NO SALES",0
6,30,3014,2,120,300049,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3014,2,120,300050,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300051,0,3,0,2,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300052,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,4,,,6,5,,,0
6,30,3024,1,1924,300053,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300054,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,,,9,,,,0
6,30,3024,1,1924,300055,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300056,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300057,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1924,300058,0,0,0,0,0,0,0,0,0,2,,1,,,,1,6,,,2,3,,5,10,,"LOW INCOME",0
6,30,3024,1,1924,300059,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,,,9,,,,0
6,30,3024,1,1924,300060,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300061,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300062,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300063,0,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,,1,2,,5,6,,,0
6,30,3024,1,1406,300064,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3024,1,1406,300065,4,5,1,0,0,0,0,0,0,2,,1,,,,1,4,5,8,8,7,6,10,,,,0
6,30,3024,1,1406,300069,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,,,9,,,,0
6,30,3024,1,1406,300070,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300071,0,0,0,0,0,0,6,0,0,1,0,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300072,0,0,0,0,0,0,0,0,0,3,6,1,,,,1,9,,,,,,5,,,,0
6,30,3025,1,2052,300074,2,2,2,2,0,0,0,0,0,3,,1,,,,1,,,,3,,,10,,,"ECONOMIC CRISIS",0
6,30,3025,1,2052,300075,2,2,5,0,0,0,2,0,0,3,4,1,,,,1,3,4,5,7,8,,5,,,,0
6,30,3025,1,2052,300076,2,0,0,2,0,0,0,0,0,3,,1,,,,1,8,,,2,,,5,6,4,,0
6,30,3025,1,2052,300077,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3025,1,2052,300078,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,,,,5,6,,,0
6,30,3025,1,2052,300079,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,3,,,5,6,4,,0
6,30,3025,1,2052,300080,3,4,4,2,0,0,0,0,0,2,3,2,2,2,,2,,,,,,,,,,,0
6,30,3005,1,2870,300081,0,0,0,0,0,0,0,0,0,3,,1,,,,1,3,,,3,,,6,5,,,0
6,30,3005,1,2870,300082,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300083,0,0,0,0,0,0,0,0,0,2,3,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300084,1,1,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300085,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300087,0,0,0,0,0,0,0,0,0,3,,1,,,,1,4,9,,4,,,5,6,,,0
6,30,3005,1,2870,300088,0,6,6,5,0,0,0,0,0,2,0,1,,,,1,5,6,11,1,2,8,10,,,,0
6,30,3005,1,2870,300089,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2870,300090,1,2,0,0,0,0,0,0,0,2,,1,,,,1,1,8,,1,9,,10,,,,0
6,30,3005,1,2942,300091,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,,,,,,10,,,"ECONOMIC CRISIS",0
6,30,3005,1,2942,300092,0,0,0,0,0,0,0,0,0,2,,1,,,,1,6,,,,,,9,,,,0
6,30,3005,1,2942,300093,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3005,1,2942,300094,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300096,0,0,0,0,0,0,0,0,0,3,,2,,1,,2,,,,,,,,,,,0
6,30,3005,1,2942,300097,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300098,0,0,0,0,0,0,0,0,0,2,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300099,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3005,1,2942,300100,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300101,4,3,4,2,0,0,0,0,0,2,,1,,,,1,1,2,5,1,2,6,10,,,"FINANCIAL PROBLEM",0
1,23,2308,2,0,300102,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3010,1,1762,300104,0,0,0,0,0,0,0,0,0,3,,1,,,,1,7,8,9,1,8,,9,5,,,0
6,30,3010,1,1762,300105,1,0,1,1,0,0,1,0,0,2,,1,,,,1,2,3,4,1,2,,5,6,,,0
6,30,3010,1,1762,300106,5,4,5,2,0,0,0,0,0,2,,1,,,,1,1,2,7,1,2,7,10,,,"FINANCIAL PROBLEM",0
6,30,3010,1,1762,300107,7,7,7,7,0,0,7,3,0,1,,1,,,,1,8,9,,1,7,,9,10,,"ECONOMIC CRISIS",0
6,30,3010,1,1762,300109,0,0,0,0,0,0,0,0,0,3,3,2,,,,2,,,,,,,,,,,0
6,30,3010,1,1762,300110,1,0,0,0,0,0,0,0,0,3,,1,,,,1,1,2,,1,2,,5,6,,,0
6,30,3009,1,1642,300111,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300112,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300113,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3009,1,1642,300114,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,,,9,,,,0
6,30,3009,1,1642,300116,0,0,0,0,0,0,0,0,0,3,5,1,,,,1,,,,1,,,9,,,,0
6,30,3008,1,0,300118,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3009,1,1642,300119,0,0,0,0,0,0,0,0,0,3,,1,,,,1,6,,,8,,,9,5,,,0
6,30,3008,1,0,300120,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3020,1,322,300124,,,,,,,,,,,,,,,,,,,,,,,,,,,0
6,30,3020,1,322,300127,0,0,0,0,0,0,0,0,0,3,,1,,,,1,,,,1,,,9,,,,0
6,30,3020,1,322,300129,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3020,1,322,300130,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1310,300131,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1310,300135,2,2,1,2,0,1,2,0,0,3,,2,1,,,2,,,,,,,,,,,0
6,30,3002,1,1310,300136,1,2,2,2,1,0,0,0,0,2,4,2,,,1,1,2,6,,,,,5,,,,2
6,30,3002,1,1310,300137,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1310,300138,2,2,1,2,0,0,0,0,0,3,,1,,,,1,,,,4,,,10,,,"NO MONEY TO BUY FOOD",0
6,30,3002,1,1310,300139,5,5,3,3,0,0,1,0,0,3,,1,,,,1,,,,1,,,9,6,,,0
6,30,3002,1,1264,300141,4,4,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300142,0,0,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300143,3,0,2,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300144,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3002,1,1264,300146,0,0,0,0,0,0,0,0,0,3,3,1,,,,1,3,4,6,5,7,8,,,,,0
6,30,3002,1,1264,300148,3,0,3,0,0,0,0,0,0,3,,1,,,,1,5,,,1,,,10,9,,"NO MONEY TO BUY FOOD",0
6,30,3002,1,1264,300149,2,1,2,0,0,0,0,0,0,3,,1,,,,1,5,6,,7,8,,5,10,,"FINANCIAL CONSTRAINT",0
6,30,3002,1,1264,300150,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300151,0,2,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300152,0,3,0,3,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300153,2,2,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300154,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300156,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300157,3,2,0,1,0,0,0,0,0,3,,2,3,2,,1,5,6,,7,8,,10,,,"DELAY IN PENSION",0
6,30,3030,1,946,300158,2,1,0,2,0,0,0,0,0,3,,2,2,2,1,1,2,,,9,,,7,,,,0
6,30,3030,1,946,300159,0,0,0,0,0,0,0,0,0,3,4,1,,,,2,,,,,,,,,,,0
6,30,3030,1,946,300160,2,2,2,0,0,0,0,0,0,3,,1,,,,1,1,2,,1,2,4,10,,,"BUSINESS FLUCTUATION",0
6,30,3016,1,390,300161,0,0,0,0,0,0,0,0,0,3,5,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300162,0,0,3,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300164,7,7,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300166,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300167,2,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300168,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3016,1,390,300169,0,0,0,0,0,0,0,0,0,3,,2,,1,,2,,,,,,,,,,,0
6,30,3016,1,390,300170,2,2,1,2,2,0,0,0,0,3,6,2,,,1,1,6,,,8,,,5,,,,0
6,30,3023,2,622,300171,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300172,2,7,0,0,0,0,0,0,0,3,3,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300173,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300174,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
6,30,3023,2,622,300175,0,0,0,0,0,0,0,0,0,3,,1,,,,2,,,,,,,,,,,0
