"zone","state","sector","lga","ea","hhid","plotid","plot_qa_type","dist_household","srtmslp_nga","srtm_nga","twi_nga"
1,25,2,2507,814,250038,1,1,2.15,5.7,352,13
1,25,2,2507,814,250038,3,1,2.21,4.5,353,13
1,25,2,2507,814,250038,2,1,2.1,7.3,354,12
1,25,2,2507,814,250039,1,1,4.59,3.9,327,13
1,25,2,2507,814,250039,2,1,4.41,4.6,326,13
1,25,2,2507,814,250039,3,1,4.28,5.6,327,13
1,25,2,2507,814,250040,1,1,4.76,3.3,314,14
1,25,2,2507,814,250040,2,1,4.55,3.7,323,12
1,25,2,2513,128,250041,1,1,0.04,3.6,488,13
1,25,2,2513,128,250042,2,1,1.01,4.5,476,13
1,25,2,2513,128,250042,1,1,1.4,3.3,478,13
1,25,2,2513,128,250043,2,1,0.01,7.8,491,12
1,25,2,2513,128,250043,3,1,0.16,5.7,486,12
1,25,2,2513,128,250043,1,1,0.53,0,474,33
1,25,2,2513,128,250044,1,1,0.31,8.3,492,12
1,25,2,2513,128,250045,2,1,0.42,8.4,492,12
1,25,2,2513,128,250045,3,1,0,4.4,489,13
1,25,2,2513,128,250045,1,1,2.3,2.2,501,13
1,25,2,2513,128,250046,2,1,0.23,2.8,485,14
1,25,2,2513,128,250046,1,1,0.19,4.3,485,14
1,25,2,2513,128,250047,2,1,0.29,5.7,486,13
1,25,2,2513,128,250047,1,1,0.61,3.1,491,13
1,25,2,2513,128,250048,2,1,1.37,1.3,493,13
1,25,2,2513,128,250048,1,1,0.08,10.6,494,13
1,25,2,2513,128,250049,2,1,0.44,0.4,474,24
1,25,2,2513,128,250049,1,1,0.42,0.2,474,14
1,25,2,2513,128,250050,3,1,0.54,1,474,15
1,25,2,2513,128,250050,1,1,0.01,10.5,488,11
1,25,2,2513,128,250050,2,1,0.64,0.1,474,28
1,25,2,2502,728,250052,1,1,0.06,3.1,173,13
1,25,2,2502,728,250052,2,1,0.09,2.8,172,13
1,25,2,2502,728,250052,3,1,0.04,3.9,171,13
1,25,2,2502,728,250053,1,1,0.14,4.6,163,13
1,25,2,2502,728,250054,1,1,1.19,2,158,14
1,25,2,2502,728,250054,2,1,0.21,2.9,175,13
1,25,2,2502,728,250055,1,1,0.02,3.6,167,13
1,25,2,2502,728,250056,1,1,0.13,3,164,13
1,25,2,2502,728,250056,3,1,0.09,2.8,164,13
1,25,2,2502,728,250056,2,1,0.15,3,163,13
1,25,2,2503,0,250057,1,1,0.75,2,143,19
1,25,2,2502,728,250058,1,1,0.05,2.1,178,13
1,25,2,2502,728,250059,2,1,0.06,2.9,162,13
1,25,2,2502,728,250059,1,1,0.05,2.9,162,13
1,25,2,2511,1424,250061,2,1,0.83,2,187,14
1,25,2,2511,1424,250061,1,1,0.94,2.6,188,14
1,25,2,2511,1424,250061,3,1,1.01,3.3,186,13
1,25,2,2511,1424,250062,1,1,0.99,3,186,13
1,25,2,2511,1424,250064,1,1,1,2.9,186,13
1,25,2,2511,1424,250064,4,1,1.11,1.8,187,15
1,25,2,2511,1424,250064,2,1,1.04,2.5,185,13
1,25,2,2511,1424,250064,3,1,1.05,2.9,186,13
1,25,2,2511,1424,250065,1,1,0.94,1.8,187,15
1,25,2,2511,1424,250065,2,1,0.42,1.5,186,14
1,25,2,2508,0,250066,2,2,1.1,1.6,183,16
1,25,2,2508,0,250066,1,1,1.01,1.4,184,14
1,25,2,2511,1424,250068,1,2,1.4,1.6,183,16
3,33,2,3304,0,250069,1,1,0.82,1.7,283,14
1,25,2,2511,1424,250070,3,1,1.32,2.6,189,13
1,25,2,2511,1424,250070,1,1,1.33,2.6,190,13
1,25,2,2511,1424,250070,2,1,1.11,1.5,185,20
1,26,1,2606,516,260008,2,1,0.07,2.5,232,13
1,26,1,2606,516,260008,1,1,0.04,2.1,229,14
1,26,2,2618,1276,260021,1,1,0.48,1,471,15
1,26,2,2618,1276,260021,2,1,0.42,0.8,471,13
1,26,2,2618,1276,260022,1,1,0.39,1.6,466,14
1,26,2,2618,1276,260022,2,1,0.43,2.2,466,13
1,26,2,2618,1276,260023,1,1,0.47,1,470,14
1,26,2,2618,1276,260023,2,1,0.55,1.4,470,15
1,26,2,2618,1276,260024,1,1,0.18,3.4,471,13
1,26,2,2618,1276,260024,2,1,0.22,3.4,469,14
1,26,2,2618,1276,260025,2,1,0.59,4.2,467,14
1,26,2,2618,1276,260025,1,1,0.52,2.1,471,14
1,26,2,2618,1276,260026,2,1,0.23,2.7,469,13
1,26,2,2618,1276,260026,1,1,0.17,2.6,468,14
1,26,2,2618,1276,260030,2,1,0.33,2.1,468,14
1,26,2,2618,1276,260030,1,1,0.31,2.5,468,13
1,26,2,2618,494,260031,1,1,0.84,3.5,429,12
1,26,2,2618,494,260031,2,1,0.84,3.6,428,13
1,26,2,2618,494,260032,1,1,2.18,1.3,421,13
1,26,2,2618,494,260037,1,1,1.8,3.3,434,13
1,26,2,2618,494,260039,2,1,0.94,3.6,429,12
1,26,2,2618,494,260039,1,1,0.99,2.7,431,13
1,26,2,2618,494,260040,2,3,0.14,3.2,433,13
1,26,2,2618,494,260040,1,1,0.11,2.8,437,13
1,26,2,2615,2178,260061,1,1,0.14,2.6,431,13
1,26,2,2615,2178,260063,1,1,0.55,2.4,427,15
1,26,2,2615,2178,260064,1,1,0.41,1.3,425,15
1,26,2,2615,2178,260065,1,1,0.4,0.9,430,20
1,26,2,2615,2178,260066,1,1,0.03,1.6,425,15
1,26,2,2615,2178,260067,1,1,0.08,1.7,427,15
1,26,2,2615,2178,260067,2,1,0.24,1.3,428,15
1,26,2,2615,2178,260068,1,1,0.2,2,426,15
1,26,2,2615,2178,260069,1,1,0.24,2.2,429,14
1,26,2,2615,2178,260070,1,1,0.24,1.7,430,17
1,26,2,2611,424,260081,1,1,0.11,3.5,335,13
1,26,2,2611,424,260082,1,1,0.36,2.2,333,13
1,26,2,2611,424,260083,1,1,0.12,1.8,332,16
1,26,2,2611,424,260084,1,1,0.08,1.7,331,14
1,26,2,2611,424,260084,2,1,0.08,1.8,331,15
1,26,2,2611,424,260085,1,1,0.13,2.6,331,14
1,26,2,2611,424,260086,1,1,0.22,1.7,332,16
1,26,2,2611,424,260087,1,1,0.16,3.1,332,14
1,26,2,2611,424,260088,2,1,0.27,4.7,335,13
1,26,2,2611,424,260088,1,1,0.17,1.9,332,13
1,26,2,2611,424,260089,1,1,1.61,3.4,343,14
1,26,2,2611,424,260090,1,1,0.44,1.8,333,13
1,26,2,2605,594,260091,2,1,0.16,4.1,288,12
1,26,2,2605,594,260091,1,1,0.03,3.2,284,13
1,26,2,2605,594,260093,1,1,0.47,3.8,274,13
1,26,2,2605,594,260093,2,1,0.49,3.4,274,14
1,26,2,2605,594,260095,2,1,0.23,3.7,277,13
1,26,2,2605,594,260095,1,1,0.26,3.7,278,12
1,26,2,2605,594,260096,1,1,0.11,3.7,291,13
1,26,2,2605,594,260096,2,2,0.13,4.7,290,14
1,26,2,2605,594,260097,1,2,0.31,4.7,290,14
1,26,2,2605,594,260098,1,1,0.98,2.4,266,14
1,26,2,2605,594,260099,1,1,0.34,3.2,278,13
1,26,2,2605,594,260100,1,1,1.4,2.3,282,14
1,26,1,2603,1786,260109,1,5,16.45,2.7,75,14
1,26,1,2603,1786,260109,2,5,16.46,3.1,76,13
1,26,2,2613,2248,260121,1,3,0.2,3.2,69,14
1,26,2,2613,2248,260121,2,3,0.16,2.3,75,14
1,26,2,2613,2248,260122,2,3,0.11,3.4,69,14
1,26,2,2613,2248,260122,1,3,0.2,3.9,72,13
1,26,2,2613,2248,260123,1,3,0.13,4.1,70,13
1,26,2,2613,2248,260123,2,3,0.15,2.6,69,14
1,26,2,2613,2248,260125,1,3,0.2,4,72,13
1,26,2,2613,2248,260126,1,1,0.36,1.5,80,14
1,26,2,2613,2248,260127,1,1,0,2.9,72,13
1,26,2,2613,2248,260128,1,1,0.19,4.7,72,12
1,26,2,2613,2248,260129,1,3,0.2,3.8,77,12
1,26,2,2613,2248,260130,1,1,0.19,3,69,14
1,26,2,2613,2248,260130,2,1,0.49,2.9,83,13
1,26,2,2608,820,260131,1,1,0.74,0.9,72,14
1,26,2,2608,820,260132,1,1,2.06,2.1,126,14
1,26,2,2608,820,260135,1,1,0.73,1.2,69,16
1,26,2,2608,820,260136,1,1,0.02,1.1,70,15
1,26,2,2608,820,260137,1,1,0.05,1.2,69,16
1,26,2,2608,820,260140,1,1,1.64,0.6,69,15
1,26,2,2601,822,260141,1,1,0.8,2.9,141,15
1,26,2,2601,822,260141,2,1,0.77,2.8,141,15
1,26,2,2601,822,260142,1,1,0.51,2,145,14
1,26,2,2601,822,260142,2,1,0.43,2.5,143,14
1,26,2,2601,822,260143,1,1,0.49,2.6,149,14
1,26,2,2601,822,260144,2,1,0.5,2.6,146,14
1,26,2,2601,822,260144,1,1,0.49,2.6,146,14
1,26,2,2601,822,260145,2,1,0.04,3.3,143,13
1,26,2,2601,822,260145,1,1,0.06,3.4,143,12
1,26,2,2601,822,260146,1,1,0.63,3.8,135,13
1,26,2,2601,822,260149,1,1,0.18,4.1,134,14
1,26,2,2601,822,260150,1,1,0.55,2.7,146,14
1,26,2,2613,1462,260151,1,1,0.16,1.2,155,14
1,26,2,2613,1462,260151,2,1,0.09,1.2,153,17
1,26,2,2613,1462,260152,1,1,0,2.7,155,16
1,26,2,2613,1462,260153,1,1,0.36,2.8,153,15
1,26,2,2613,1462,260155,1,1,0.37,2.9,153,15
1,26,2,2613,1462,260156,1,1,0.05,1.8,157,14
1,26,2,2613,1462,260157,1,1,0,1.9,154,16
1,26,2,2613,1462,260160,1,1,0.52,2.7,153,15
1,26,2,2616,254,260161,1,1,2.1,4.8,155,14
1,26,2,2616,254,260162,1,1,2.09,3.9,156,15
1,26,2,2616,254,260164,1,1,1.98,2.8,150,19
1,26,2,2616,254,260165,2,1,2.13,2.7,154,18
1,26,2,2616,254,260165,1,1,0.39,4,137,13
1,26,2,2616,254,260166,1,1,2.05,4.2,159,13
1,26,2,2616,254,260167,1,1,2.18,2.8,154,18
1,26,2,2616,254,260168,1,1,0.15,4.3,137,13
1,26,2,2616,254,260169,2,1,0.36,3.3,134,16
1,26,2,2616,254,260169,1,1,0.39,2.4,133,18
1,26,2,2625,926,260171,1,1,0.37,1,203,15
1,26,2,2625,926,260171,2,1,0.57,3.1,206,15
1,26,2,2625,926,260172,1,1,0.53,2.1,203,16
1,26,2,2625,926,260174,1,1,1.9,2.7,206,13
1,26,2,2625,926,260175,1,1,0.34,1.1,203,15
1,26,2,2625,926,260177,1,2,0.59,1.9,203,13
1,26,2,2625,926,260178,1,1,0.46,1.6,202,15
1,26,2,2625,926,260179,1,2,0.36,1.9,203,13
1,26,2,2625,926,260180,1,1,1.51,3.6,193,14
6,27,2,2715,752,270021,1,1,0.34,6.8,90,13
6,27,2,2715,752,270022,1,1,0.55,7,111,12
6,27,2,2715,752,270022,2,1,0.6,4.5,113,13
6,27,2,2715,752,270022,3,1,0.56,4.1,113,13
6,27,2,2715,752,270024,2,1,1.78,8.2,126,12
6,27,2,2715,752,270024,1,1,1.76,2.7,131,13
6,27,2,2715,752,270025,2,1,0.02,10.3,87,13
6,27,2,2715,752,270025,1,1,0.58,4.1,127,12
6,27,2,2715,752,270025,4,1,0.59,11.8,125,11
6,27,2,2715,752,270025,3,1,0.6,3.2,127,12
6,27,2,2715,752,270026,1,1,0.67,9.6,111,12
6,27,2,2715,752,270028,1,1,0.04,6.4,97,12
6,27,2,2715,752,270030,2,1,0.14,8.4,85,13
6,27,2,2715,752,270030,1,1,0.16,3.5,76,14
6,27,2,2719,100,270081,1,1,1.83,5.4,83,12
6,27,2,2719,100,270082,1,1,0.08,5.7,73,12
6,27,2,2719,100,270083,1,1,0.1,3.6,69,12
6,27,2,2719,100,270085,1,1,1.47,6.4,71,13
6,27,2,2719,100,270086,1,1,1.48,5.4,72,13
6,27,2,2719,100,270086,3,1,1.82,4.8,85,12
6,27,2,2719,100,270086,2,1,1.21,2.9,72,12
6,27,2,2719,100,270087,1,1,1.83,5.6,83,12
6,27,2,2719,100,270088,1,1,1.92,7.4,80,12
6,27,2,2719,100,270090,1,1,0.44,4.9,80,12
6,28,1,2816,2302,280021,1,1,3.02,4.5,159,12
6,28,1,2816,2302,280022,1,1,3.27,4.3,146,13
6,28,1,2816,2302,280022,2,1,2.99,5.8,155,12
6,28,1,2816,2302,280023,1,1,5.2,2.5,111,19
6,28,1,2816,2302,280023,2,1,1.3,12.9,300,11
6,28,1,2816,2302,280024,1,1,0.97,8.1,168,12
6,28,1,2816,2302,280026,1,1,3.34,11.1,145,15
6,28,1,2816,2302,280027,1,1,3.91,13.6,134,13
6,28,1,2816,2302,280028,1,1,3.17,6.9,139,12
6,28,1,2816,2302,280028,2,1,3.01,6,145,13
6,28,2,2802,566,280042,1,1,1.78,25.8,663,11
6,28,2,2802,566,280042,2,1,3.48,24,727,11
6,28,2,2802,566,280043,1,1,1.34,18.4,575,14
6,28,2,2802,566,280044,1,1,1.29,5.5,477,14
6,28,2,2802,566,280045,1,1,1.28,7.9,480,14
6,28,2,2802,566,280049,1,1,1.55,14.9,513,13
6,28,2,2802,566,280049,2,1,1.5,12.2,496,13
6,28,2,2811,588,280051,1,1,0.37,4,241,12
6,28,2,2811,588,280053,1,1,1.13,4.3,250,12
6,28,2,2811,588,280054,2,1,0.18,2.5,229,15
6,28,2,2811,588,280054,1,1,1.26,5.9,243,13
6,28,2,2811,588,280055,2,1,0.8,4.2,240,14
6,28,2,2811,588,280055,1,1,0.64,5.7,245,12
6,28,2,2811,588,280057,2,1,0.33,3.6,243,12
6,28,2,2811,588,280057,1,1,0.24,6.3,239,12
6,28,2,2811,588,280058,2,1,0.34,4.1,242,12
6,28,2,2811,588,280058,1,1,0.4,7.1,242,13
6,28,2,2811,588,280059,2,1,0.72,4.9,242,13
6,28,2,2811,588,280059,3,1,0.87,4,239,14
6,28,2,2811,588,280059,1,1,0.18,4,239,12
6,28,2,2811,588,280060,2,1,0.98,6.5,243,13
6,28,2,2811,588,280060,1,1,0.39,6,238,13
6,28,2,2815,1164,280061,3,1,0.52,4.4,271,14
6,28,2,2815,1164,280061,1,1,0.55,7.2,280,12
6,28,2,2815,1164,280061,2,1,0.7,6.3,285,13
6,28,2,2815,1164,280065,1,1,0.18,1.8,272,17
6,28,2,2815,1164,280065,2,1,0.24,2.7,273,18
6,28,2,2815,1164,280066,2,1,0.18,3.6,276,13
6,28,2,2815,1164,280066,1,1,0.09,3.8,274,13
6,28,2,2815,1164,280066,3,1,0.34,7.3,270,18
6,28,2,2815,1164,280068,2,1,0.63,3.7,288,13
6,28,2,2815,1164,280068,1,1,0.68,4.5,285,13
6,28,2,2815,1164,280070,1,1,1.18,3.3,295,13
6,28,2,2816,3944,280071,1,1,2.91,4.4,194,13
6,28,2,2816,3944,280071,2,1,2.95,2.1,195,13
6,28,2,2816,3944,280072,1,1,0.53,10.5,198,12
6,28,2,2816,3944,280072,2,1,0.63,9.5,196,11
6,28,2,2816,3944,280073,1,1,0.33,12,198,11
6,28,2,2816,3944,280079,1,1,0.23,7,195,12
6,28,1,2814,1876,280081,2,1,0.08,1.6,44,14
6,28,1,2814,1876,280081,1,1,0.09,1.8,44,14
6,28,1,2814,1876,280084,1,1,2.4,6.5,35,13
6,28,1,2814,1876,280088,2,1,0.41,1.2,46,15
6,28,2,2813,612,280116,1,1,0.59,6.4,85,12
6,28,2,2813,612,280117,1,1,0.5,4.4,76,16
6,28,2,2813,612,280118,1,1,0.66,14.2,126,11
6,28,2,2813,612,280119,1,1,0.14,5.7,93,12
6,29,1,2930,1418,290021,1,5,17.89,3.7,362,14
6,29,1,2930,1418,290021,2,3,5.94,2.6,340,13
6,29,1,2930,1300,290039,1,3,7.28,4.3,351,12
6,29,2,2909,220,290042,2,3,1.01,2.9,319,12
6,29,2,2909,220,290042,1,1,4.16,2.9,352,16
6,29,2,2909,220,290043,3,1,0.93,6,318,12
6,29,2,2909,220,290043,2,1,0.93,6.6,317,12
6,29,2,2909,220,290043,1,1,0.9,3.5,320,13
6,29,2,2909,220,290050,1,1,0.76,7.1,317,12
6,29,1,2905,384,290066,1,1,4.11,3.1,424,17
6,29,1,2905,384,290066,2,1,4.05,1.8,424,16
6,29,1,2905,384,290067,1,1,1.8,13.1,485,12
6,29,1,2905,1096,290076,1,5,12.47,1.9,356,13
6,29,1,2910,350,290083,1,5,15.07,2.2,227,13
6,29,2,2911,1870,290103,4,1,0.01,4.2,282,13
6,29,2,2911,1870,290103,3,1,0.26,6.3,273,13
6,29,2,2911,1870,290103,2,1,0.27,6.3,273,13
6,29,2,2911,1870,290104,2,1,0.4,3.2,267,13
6,29,2,2911,1870,290104,1,1,0.08,3.7,284,12
6,29,2,2911,1870,290104,3,1,0.31,2.9,267,13
6,29,2,2911,1870,290106,3,1,0.16,4.7,284,12
6,29,2,2911,1870,290106,4,1,0.14,6.8,275,13
6,29,2,2911,1870,290106,1,1,0.25,4.8,290,12
6,29,2,2911,1870,290106,2,1,0.21,4.7,286,12
6,29,2,2911,1870,290107,1,1,0.5,4.4,280,12
6,29,2,2911,1870,290107,2,1,0.2,6.1,278,12
6,29,2,2911,1870,290107,3,1,0.29,5.1,277,13
6,29,2,2911,1870,290108,1,5,44.57,7.2,656,13
6,29,2,2911,1870,290108,2,1,0.32,4,277,13
6,29,2,2911,1870,290108,4,1,0.07,2.8,284,13
6,29,2,2911,1870,290108,3,1,0.13,5,283,12
6,29,2,2911,1870,290109,3,1,0.46,3.2,272,14
6,29,2,2911,1870,290109,1,1,0.27,3.6,291,13
6,29,2,2911,1870,290109,2,1,0.63,6.9,289,13
6,29,2,2911,1870,290110,3,1,0.25,4.7,281,13
6,29,2,2911,1870,290110,2,1,0.22,4.5,288,13
6,29,2,2923,1126,290113,1,1,0.46,2.4,386,13
6,29,2,2923,1126,290114,2,1,1.45,1.5,363,15
6,29,2,2923,1126,290114,1,1,0.21,5.6,380,13
6,29,2,2923,1126,290117,1,1,0.07,5.1,384,12
6,29,2,2923,1126,290117,2,1,0.04,5,382,13
6,29,2,2923,1126,290118,2,1,2.4,6.2,348,14
6,29,2,2923,1126,290118,1,1,2.55,3.9,354,13
6,29,2,2923,1126,290120,2,1,1.3,5.2,370,12
6,29,2,2923,1126,290120,1,1,1.32,5.4,367,13
6,29,1,2923,396,290124,1,1,1.05,2.8,407,13
6,29,1,2923,396,290126,1,1,1.8,17.2,416,12
6,29,1,2923,396,290126,2,1,1.81,16.5,417,13
6,29,1,2923,396,290127,1,1,2.19,2,388,15
6,29,1,2923,396,290127,2,1,1.84,16.8,418,13
6,29,1,2923,396,290128,2,1,2.49,7.4,387,12
6,29,1,2923,396,290128,1,1,2.57,4.2,394,12
6,29,1,2923,396,290129,1,1,0.03,5.7,410,12
6,29,1,2923,396,290129,2,1,0.56,9.8,403,12
6,29,1,2923,396,290130,2,1,2.13,7.8,388,12
6,29,1,2923,396,290130,1,1,0.88,2.6,384,16
6,29,1,2902,1028,290134,1,1,1.41,4,277,15
6,29,1,2902,1028,290134,2,1,1.52,6.3,279,12
6,29,1,2902,1028,290135,1,1,4.03,4.1,248,13
6,29,1,2902,1028,290135,2,1,4.37,3.5,243,14
6,29,1,2920,1210,290151,1,5,13.69,7.3,226,12
6,29,1,2920,1210,290152,2,5,12.26,4,223,12
6,29,1,2920,1210,290152,1,5,12.26,5.5,220,12
6,29,1,2920,1210,290154,2,1,3.44,4.6,268,13
6,29,1,2920,1210,290154,3,1,4.03,6.1,247,12
6,29,1,2920,1210,290154,1,1,3.46,4.3,267,13
6,29,1,2914,214,290161,1,1,1.61,6.9,585,13
6,29,1,2914,214,290161,2,1,0.68,4.2,556,16
6,29,1,2914,214,290162,1,1,2.42,5.2,554,14
6,29,1,2914,214,290162,2,1,2.37,2.8,543,13
6,29,1,2914,214,290162,3,1,2.4,2.9,537,18
6,29,1,2914,214,290165,1,1,0.19,6.3,582,12
6,29,1,2914,214,290167,2,1,0.26,10,579,11
6,29,1,2914,214,290167,1,1,0.46,4.3,561,14
6,29,1,2914,214,290168,1,1,2.81,3.6,569,13
6,29,1,2914,214,290168,2,1,2.87,3.8,569,15
6,29,1,2914,214,290169,1,1,2.16,6,553,12
6,29,1,2914,214,290169,2,1,2.27,2.2,549,18
6,29,2,2920,1628,290171,1,1,0.71,0.6,170,17
6,29,2,2920,1628,290171,2,1,0.98,1.7,172,14
6,29,2,2920,1628,290173,4,1,0.29,2.8,179,13
6,29,2,2920,1628,290173,2,1,0.59,1.1,184,14
6,29,2,2920,1628,290173,1,1,0.51,1.3,185,13
6,29,2,2920,1628,290173,3,1,0.16,4.4,178,13
6,29,2,2920,1628,290174,1,1,5.14,6.5,193,14
6,29,2,2920,1628,290174,2,1,5.39,2.8,207,12
6,29,2,2920,1628,290174,3,1,4.98,4.1,191,14
6,29,2,2920,1628,290176,2,1,0.61,3.4,172,13
6,29,2,2920,1628,290176,1,1,0.41,2.8,172,14
6,29,2,2920,1628,290177,1,1,0.29,2,175,17
6,29,2,2920,1628,290177,2,1,0.45,2.5,174,13
6,29,2,2920,1628,290178,1,1,0.84,1.4,171,14
6,29,2,2920,1628,290178,2,1,0.61,0.3,170,19
6,29,2,2920,1628,290179,1,1,0.2,3.5,180,13
6,29,2,2920,1628,290179,3,1,0.51,2.2,182,14
6,29,2,2920,1628,290179,2,1,0.51,2.2,182,14
6,29,2,2920,1628,290180,4,1,1.68,6,178,12
6,29,2,2920,1628,290180,2,1,0.27,4.8,175,13
6,29,2,2920,1628,290180,3,1,0.27,4.5,174,13
6,29,2,2920,1628,290180,1,1,0.27,4,178,12
6,30,2,3018,914,300021,1,1,0.03,2.4,250,15
6,30,2,3018,914,300021,2,1,0.09,1.4,249,17
6,30,2,3018,914,300022,1,1,1.25,3.6,267,15
6,30,2,3018,914,300022,2,1,1.29,3.1,267,15
6,30,2,3018,914,300022,3,1,1.68,3.4,281,13
6,30,2,3018,914,300024,1,1,0.53,3.3,258,13
6,30,2,3018,914,300024,3,1,0.55,3.3,258,13
6,30,2,3018,914,300024,2,1,0.45,3.4,256,13
6,30,2,3018,914,300025,1,1,0.37,2.8,250,14
6,30,2,3018,914,300026,3,1,0.27,1.4,249,17
6,30,2,3018,914,300026,2,1,0.31,1.6,250,15
6,30,2,3018,914,300026,5,1,1.58,1.9,238,18
6,30,2,3018,914,300026,4,1,0.3,1.6,249,16
6,30,2,3018,914,300026,1,1,0.29,1.6,249,17
6,30,2,3012,334,300034,5,1,1.71,3.5,136,13
6,30,2,3012,334,300034,1,1,1.5,4.1,145,13
6,30,2,3012,334,300034,4,1,1.72,2.8,135,14
6,30,2,3012,334,300034,2,1,1.5,3.7,146,13
6,30,2,3012,334,300034,3,1,1.55,5.5,143,13
6,30,2,3012,334,300035,1,1,8.77,5.6,173,12
6,30,2,3012,334,300035,2,1,1.03,2.3,136,13
6,30,2,3012,334,300036,1,1,0.87,3.8,136,13
6,30,2,3012,334,300036,2,1,1.35,2.5,135,13
6,30,2,3012,334,300037,1,1,2.02,6.4,132,13
6,30,2,3012,334,300037,5,1,2.09,5.4,128,14
6,30,2,3012,334,300037,2,1,2.06,5.5,130,14
6,30,2,3012,334,300037,3,1,2.16,4.4,134,13
6,30,2,3012,334,300037,6,1,2.41,2.1,133,13
6,30,2,3012,334,300037,4,1,2.42,1.7,134,13
6,30,2,3012,334,300038,1,1,1.27,4.3,148,13
6,30,2,3014,120,300041,1,1,1.33,5.4,186,12
6,30,2,3014,120,300042,2,1,0.83,4.7,178,13
6,30,2,3014,120,300042,1,1,0.64,2.3,165,13
6,30,2,3014,120,300043,1,1,1.07,7.3,183,13
6,30,2,3014,120,300044,1,1,1.68,12.1,213,13
6,30,2,3014,120,300045,3,1,1.26,11.9,195,12
6,30,2,3014,120,300045,1,1,1.36,3.5,155,13
6,30,2,3014,120,300045,2,1,1.38,3.8,155,13
6,30,2,3014,120,300046,1,1,0.81,2.9,167,16
6,30,2,3014,120,300047,1,1,0.97,3.8,171,13
6,30,2,3014,120,300048,1,1,1.18,3.8,181,15
6,30,2,3014,120,300049,1,1,3.7,20.6,197,11
6,30,2,3014,120,300050,1,1,1.68,7.8,184,13
6,30,2,3023,622,300177,1,1,0.84,3.1,267,18
6,30,2,3023,622,300178,3,1,0.93,10.7,293,13
6,30,2,3033,0,300184,3,1,0.86,1.8,373,13
6,30,2,3033,0,300184,1,1,0.87,2.2,373,13
6,30,2,3033,0,300184,2,1,0.44,4.7,365,13
6,30,2,3033,554,300185,2,1,1.98,3.2,346,13
6,30,2,3033,554,300185,1,1,0.52,4.4,372,13
6,30,2,3033,554,300185,3,1,0.75,4.1,362,13
6,30,2,3033,554,300185,4,1,0.7,4.1,363,13
6,30,2,3033,554,300186,1,1,0.49,3.8,373,13
6,30,2,3033,554,300186,3,1,0.49,4.1,373,13
6,30,2,3033,554,300186,2,1,0.51,3.8,373,13
6,30,2,3033,554,300187,3,1,0.05,3.1,373,13
6,30,2,3033,554,300187,2,1,0.03,3.1,373,14
6,30,2,3033,554,300187,1,1,0.04,3,372,14
6,30,2,3033,554,300188,1,1,0.03,3.1,373,14
6,30,2,3033,554,300190,2,1,0.13,3,376,13
6,30,2,3033,554,300190,1,1,0.04,1.8,374,14
6,30,2,3015,1688,300193,2,1,0.15,2,394,13
6,30,2,3015,1688,300193,1,1,0.31,1.8,390,15
6,30,2,3015,1688,300196,1,1,0.81,0.7,393,16
6,30,2,3015,1688,300198,1,1,1.01,1.9,392,13
6,30,2,3015,1688,300199,1,1,0.42,0.9,391,16
6,30,2,3015,1688,300199,2,1,0.63,1.7,393,13
6,30,2,3015,1688,300200,2,1,1.05,2.3,392,14
6,30,2,3015,1688,300200,1,1,0.91,0.8,392,15
6,30,2,3032,520,300211,3,1,0.1,4.6,308,12
6,30,2,3032,520,300211,2,1,0.39,4.8,317,13
6,30,2,3032,520,300211,1,1,0.36,5.8,315,13
6,30,2,3032,520,300212,2,1,1.01,4.4,338,13
6,30,2,3032,520,300212,1,1,0.63,5.7,331,12
6,30,2,3032,520,300213,2,1,0.39,4.6,317,13
6,30,2,3032,520,300213,1,1,0.84,2.4,334,13
6,30,2,3032,520,300214,2,1,0.99,4.7,336,13
6,30,2,3032,520,300214,1,1,0.46,5.4,321,13
6,30,2,3032,520,300215,3,1,0.02,3,309,13
6,30,2,3032,520,300215,2,1,0.06,2.8,308,14
6,30,2,3032,520,300215,1,1,0.53,3.9,323,13
6,30,2,3032,520,300217,1,1,0.62,4.1,312,13
6,30,2,3032,520,300217,3,1,7.1,3.6,336,13
6,30,2,3032,520,300217,2,1,0.49,3,316,13
6,30,2,3032,520,300218,2,1,0.06,3.9,309,13
6,30,2,3032,520,300218,1,1,0.03,3.3,309,12
6,30,2,3032,520,300220,3,1,0.35,4.8,330,15
6,30,2,3032,520,300220,2,1,0.09,2.8,313,18
6,30,2,3032,520,300220,5,1,0.33,4.8,328,14
6,30,2,3032,520,300220,1,1,0.03,4.9,316,15
6,30,2,3004,216,300221,1,1,0.19,4.2,355,13
6,30,2,3004,216,300225,2,1,1.88,4.3,355,16
6,30,2,3004,216,300225,1,1,1.86,5,355,15
6,30,2,3004,216,300225,3,1,1.83,5.6,359,13
6,30,2,3004,216,300226,2,1,0.82,3.8,363,13
6,30,2,3004,216,300226,3,1,1.79,2.4,340,14
6,30,2,3004,216,300226,1,1,0.75,3.6,360,14
6,30,2,3004,216,300227,1,1,1.64,5.2,369,13
6,30,2,3004,216,300227,2,1,1.43,3.4,382,13
6,30,2,3004,216,300230,2,1,0.38,3.5,358,13
6,30,2,3004,216,300230,1,1,0.34,3.6,359,13
1,31,1,3105,2914,310006,1,1,8,2.7,1167,13
1,31,1,3105,2914,310008,1,1,9.38,1.4,1301,13
