"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3","tracked_obs"
6,28,2806,1,802,280007,"N4",10,,2,0
6,28,2806,1,802,280007,"N5",17,,1,0
6,28,2806,1,802,280007,"N6",1,,3,0
6,28,2806,1,164,280020,"N1",11,,3,0
6,28,2806,1,164,280020,"N2",11,,3,0
6,28,2806,1,164,280020,"N3",12,,2,0
6,28,2806,1,164,280020,"N4",12,,2,0
6,28,2816,1,2302,280021,"N1",13,,5,0
6,28,2816,1,2302,280021,"N2",12,,4,0
6,28,2816,1,2302,280021,"N3",11,,1,0
6,28,2816,1,2302,280021,"N4",10,,1,0
6,28,2816,1,2302,280022,"N1",13,,5,0
6,28,2816,1,2302,280022,"N2",2,,1,0
6,28,2816,1,2302,280022,"N3",1,,1,0
6,28,2816,1,2302,280023,"N1",17,,1,0
6,28,2816,1,2302,280023,"N2",10,,2,0
6,28,2816,1,2302,280023,"N3",11,,1,0
6,28,2816,1,2302,280024,"N1",1,,3,0
6,28,2816,1,2302,280024,"N2",10,,3,0
6,28,2816,1,2302,280024,"N3",15,,6,0
6,28,2816,1,2302,280024,"N4",2,,1,0
6,28,2816,1,2302,280024,"N5",3,,1,0
6,28,2816,1,2302,280026,"N1",15,,2,0
6,28,2816,1,2302,280026,"N2",13,,2,0
6,28,2816,1,2302,280027,"N1",13,,5,0
6,28,2816,1,2302,280027,"N2",10,,1,0
6,28,2816,1,2302,280027,"N3",11,,1,0
6,28,2816,1,2302,280028,"N1",17,,1,0
6,28,2816,1,2302,280028,"N2",10,,2,0
6,28,2816,1,2302,280028,"N3",11,,1,0
6,28,2816,1,2302,280028,"N4",15,,1,0
6,28,2816,1,2302,280029,"N1",17,,5,0
6,28,2816,1,2302,280029,"N2",9,,1,0
6,28,2816,1,2302,280029,"N3",10,,1,0
6,28,2816,2,0,280030,"N1",11,,1,2
6,28,2816,2,0,280030,"N2",9,,8,2
6,28,2816,2,0,280030,"N3",8,,5,2
6,28,2816,2,0,280030,"N4",2,,1,2
6,28,2816,2,0,280030,"N5",28,,5,2
6,28,2802,2,566,280042,"N1",1,,4,0
6,28,2802,2,566,280042,"N2",9,,1,0
6,28,2802,2,566,280043,"N1",1,,1,0
6,28,2802,2,566,280043,"N2",2,,1,0
6,28,2802,2,566,280044,"N1",9,,3,0
6,28,2802,2,566,280045,"N1",13,,3,0
6,28,2802,2,566,280045,"N2",1,,1,0
6,28,2802,2,566,280049,"N1",31,"SON",6,0
6,28,2802,2,566,280049,"N2",12,,3,0
6,28,2802,2,566,280049,"N3",12,,3,0
6,28,2811,2,588,280051,"N1",9,,2,0
6,28,2811,2,588,280051,"N2",9,,2,0
6,28,2811,2,588,280051,"N3",9,,2,0
6,28,2811,2,588,280051,"N4",7,,2,0
6,28,2811,2,588,280053,"N1",1,,2,0
6,28,2811,2,588,280053,"N2",9,,1,0
6,28,2811,2,588,280053,"N3",15,,2,0
6,28,2811,2,588,280053,"N4",9,,1,0
6,28,2811,2,588,280054,"N1",13,,2,0
6,28,2811,2,588,280054,"N2",11,,1,0
6,28,2811,2,588,280054,"N3",10,,5,0
6,28,2811,2,588,280054,"N4",13,,4,0
6,28,2811,2,588,280055,"N1",10,,3,0
6,28,2811,2,588,280055,"N2",15,,3,0
6,28,2811,2,588,280055,"N3",9,,2,0
6,28,2811,2,588,280057,"N1",13,,2,0
6,28,2811,2,588,280057,"N2",11,,1,0
6,28,2811,2,588,280057,"N3",10,,2,0
6,28,2811,2,588,280057,"N4",13,,3,0
6,28,2811,2,588,280058,"N1",9,,2,0
6,28,2811,2,588,280058,"N2",11,,2,0
6,28,2811,2,588,280058,"N3",10,,2,0
6,28,2811,2,588,280059,"N1",9,,2,0
6,28,2811,2,588,280059,"N2",9,,2,0
6,28,2811,2,588,280059,"N3",9,,2,0
6,28,2811,2,588,280059,"N4",9,,2,0
6,28,2811,2,588,280060,"N1",9,,3,0
6,28,2811,2,588,280060,"N2",15,,3,0
6,28,2811,2,588,280060,"N3",9,,3,0
6,28,2811,2,588,280060,"N4",9,,3,0
6,28,2815,2,1164,280061,"N1",1,,6,0
6,28,2815,2,1164,280061,"N2",12,,6,0
6,28,2815,2,1164,280061,"N3",15,,1,0
6,28,2815,2,1164,280061,"N4",15,,1,0
6,28,2815,2,1164,280065,"N1",16,,1,0
6,28,2815,2,1164,280066,"N1",1,,3,0
6,28,2815,2,1164,280066,"N2",11,,6,0
6,28,2815,2,1164,280066,"N3",15,,3,0
6,28,2815,2,1164,280066,"N4",15,,6,0
6,28,2815,2,1164,280066,"N5",15,,1,0
6,28,2815,2,1164,280070,"N1",10,,5,0
6,28,2815,2,1164,280070,"N2",11,,2,0
6,28,2816,2,3944,280071,"N1",3,,1,0
6,28,2816,2,3944,280071,"N2",9,,1,0
6,28,2816,2,3944,280071,"N3",15,,2,0
6,28,2816,2,3944,280071,"N4",9,,1,0
6,28,2816,2,3944,280072,"N1",13,,1,0
6,28,2816,2,3944,280072,"N2",11,,1,0
6,28,2816,2,3944,280072,"N3",11,,1,0
6,28,2816,2,3944,280072,"N4",13,,2,0
6,28,2816,2,3944,280073,"N1",9,,1,0
6,28,2816,2,3944,280073,"N2",2,,1,0
6,28,2816,2,3944,280073,"N3",15,,3,0
6,28,2816,2,3944,280074,"N1",17,,6,0
6,28,2816,2,3944,280074,"N2",9,,1,0
6,28,2816,2,3944,280074,"N3",2,,1,0
6,28,2816,2,3944,280074,"N4",2,,1,0
6,28,2816,2,3944,280075,"N1",1,,8,0
6,28,2816,2,3944,280075,"N2",10,,1,0
6,28,2816,2,3944,280075,"N3",15,,2,0
6,28,2816,2,3944,280075,"N4",9,,1,0
6,28,2816,2,0,280076,"N1",12,,4,2
6,28,2816,2,0,280076,"N2",12,,4,2
6,28,2816,2,0,280076,"N3",11,,5,2
6,28,2816,2,3944,280079,"N1",1,,3,0
6,28,2816,2,3944,280079,"N2",15,,3,0
6,28,2816,2,3944,280079,"N3",2,,1,0
6,28,2814,1,1876,280081,"N1",31,"PRIVATE PERSON",6,0
6,28,2814,1,1876,280081,"N2",2,,3,0
6,28,2814,1,1876,280084,"N1",13,,3,0
6,28,2814,1,1876,280084,"N2",13,,3,0
6,28,2814,1,1876,280086,"N1",6,,1,0
6,28,2814,1,1876,280086,"N2",13,,3,0
6,28,2814,1,1876,280086,"N3",13,,3,0
6,28,2814,1,1876,280088,"N1",3,,2,0
6,28,2814,1,1876,280088,"N2",17,,3,0
6,28,2814,1,1876,280088,"N3",2,,3,0
6,28,2813,2,612,280112,"N1",3,,1,0
6,28,2813,2,612,280112,"N2",9,,1,0
6,28,2813,2,612,280112,"N3",10,,1,0
6,28,2813,2,612,280112,"N4",10,,1,0
6,28,2813,2,612,280113,"N1",2,,8,0
6,28,2813,2,612,280113,"N2",9,,1,0
6,28,2813,2,612,280113,"N3",2,,1,0
6,28,2813,2,612,280113,"N4",2,,1,0
6,28,2813,2,612,280115,"N1",2,,8,0
6,28,2813,2,612,280115,"N2",9,,1,0
6,28,2813,2,612,280115,"N3",2,,1,0
6,28,2813,2,612,280115,"N4",2,,1,0
6,28,2813,2,612,280116,"N1",3,,1,0
6,28,2813,2,612,280116,"N2",9,,1,0
6,28,2813,2,612,280116,"N3",10,,1,0
6,28,2813,2,612,280116,"N4",10,,1,0
6,28,2813,2,612,280117,"N1",13,,6,0
6,28,2813,2,612,280117,"N2",11,,1,0
6,28,2813,2,612,280117,"N3",12,,5,0
6,28,2813,2,612,280117,"N4",2,,1,0
6,28,2813,2,612,280118,"N1",10,,1,0
6,28,2813,2,612,280118,"N2",10,,1,0
6,28,2813,2,612,280118,"N3",9,,1,0
6,28,2813,2,612,280118,"N4",9,,1,0
6,28,2813,2,612,280119,"N1",2,,6,0
6,28,2813,2,612,280119,"N2",9,,1,0
6,28,2813,2,612,280119,"N3",2,,1,0
6,29,2930,1,530,290007,"N1",2,,3,0
6,29,2930,1,530,290007,"N2",1,,3,0
6,29,2930,1,530,290007,"N3",7,,3,0
6,29,2930,1,530,290007,"N4",2,,3,0
6,29,2930,1,530,290007,"N5",10,,3,0
6,29,2930,1,530,290007,"N6",9,,3,0
6,29,2930,1,530,290007,"N7",10,,3,0
6,29,2930,1,530,290007,"N8",7,,3,0
6,29,2930,1,1418,290021,"N1",2,,3,0
6,29,2930,1,1418,290021,"N2",15,,3,0
6,29,2930,1,1418,290021,"N3",10,,3,0
6,29,2930,1,1418,290023,"N1",,,,0
6,29,2930,1,1418,290023,"N2",,,,0
6,29,2930,1,1418,290023,"N3",,,,0
6,29,2930,1,1418,290023,"N4",,,,0
6,29,2930,1,1418,290023,"N5",,,,0
6,29,2930,1,1418,290023,"N6",,,,0
6,29,2930,1,1418,290023,"N7",,,,0
6,29,2930,1,1418,290023,"N8",,,,0
6,29,2930,1,1418,290026,"N1",9,,3,0
6,29,2930,1,1418,290026,"N2",9,,3,0
6,29,2930,1,1418,290026,"N3",9,,3,0
6,29,2930,1,1418,290028,"N1",8,,3,0
6,29,2930,1,1300,290038,"N1",10,,3,0
6,29,2930,1,1300,290039,"N1",2,,1,0
6,29,2930,1,1300,290039,"N2",15,,5,0
6,29,2930,1,1300,290039,"N3",15,,5,0
6,29,2909,2,220,290042,"N1",1,,7,0
6,29,2909,2,220,290042,"N2",9,,2,0
6,29,2909,2,220,290042,"N3",12,,3,0
6,29,2909,2,220,290042,"N4",9,,3,0
6,29,2909,2,220,290042,"N5",9,,3,0
6,29,2909,2,220,290043,"N1",2,,3,0
6,29,2909,2,220,290043,"N2",15,,4,0
6,29,2909,2,220,290043,"N3",15,,4,0
6,29,2909,2,220,290043,"N4",2,,1,0
6,29,2909,2,220,290043,"N5",12,,4,0
6,29,2909,2,220,290043,"N6",31,"WIFE",3,0
6,29,2909,2,220,290043,"N7",28,,4,0
6,29,2909,2,220,290045,"N1",9,,3,0
6,29,2909,2,220,290046,"N1",1,,1,0
6,29,2909,2,220,290046,"N2",31,"CHILD",1,0
6,29,2909,2,220,290046,"N3",10,,1,0
6,29,2909,2,220,290046,"N4",10,,1,0
6,29,2909,2,220,290046,"N5",10,,1,0
6,29,2909,2,220,290046,"N6",10,,1,0
6,29,2909,2,220,290047,"N1",8,,4,0
6,29,2909,2,220,290047,"N2",8,,3,0
6,29,2909,2,220,290047,"N3",9,,3,0
6,29,2909,2,220,290048,"N1",7,,1,0
6,29,2909,2,220,290048,"N2",10,,1,0
6,29,2909,2,220,290049,"N1",9,,3,0
6,29,2909,2,220,290049,"N2",9,,3,0
6,29,2909,2,220,290050,"N1",15,,5,0
6,29,2909,2,220,290050,"N2",17,,5,0
6,29,2909,2,220,290050,"N3",2,,3,0
6,29,2909,2,220,290050,"N4",8,,3,0
6,29,2909,2,220,290050,"N5",6,,3,0
6,29,2905,1,384,290062,"N1",1,,3,0
6,29,2905,1,384,290062,"N2",15,,6,0
6,29,2905,1,384,290062,"N3",17,,6,0
6,29,2905,1,384,290062,"N4",2,,3,0
6,29,2905,1,384,290062,"N5",15,,3,0
6,29,2905,1,384,290062,"N6",8,,4,0
6,29,2905,1,384,290063,"N1",28,,4,0
6,29,2905,1,384,290063,"N2",2,,1,0
6,29,2905,1,384,290063,"N3",10,,3,0
6,29,2905,1,384,290066,"N1",13,,5,0
6,29,2905,1,384,290066,"N2",13,,4,0
6,29,2905,1,384,290066,"N3",13,,3,0
6,29,2905,1,384,290066,"N4",13,,3,0
6,29,2905,1,384,290066,"N5",10,,3,0
6,29,2905,1,384,290066,"N6",13,,3,0
6,29,2905,1,384,290066,"N7",29,,4,0
6,29,2905,1,384,290066,"N8",13,,3,0
6,29,2905,1,384,290067,"N1",2,,3,0
6,29,2905,1,384,290067,"N2",13,,3,0
6,29,2905,1,384,290067,"N3",10,,4,0
6,29,2905,1,384,290067,"N4",10,,3,0
6,29,2905,1,384,290067,"N5",10,,3,0
6,29,2905,1,384,290070,"N1",28,,3,0
6,29,2905,1,384,290070,"N2",13,,3,0
6,29,2905,1,384,290070,"N3",13,,3,0
6,29,2905,1,1096,290071,"N1",1,,1,0
6,29,2905,1,1096,290071,"N2",10,,2,0
6,29,2905,1,1096,290071,"N3",10,,2,0
6,29,2905,1,1096,290071,"N4",15,,2,0
6,29,2905,1,1096,290071,"N5",15,,2,0
6,29,2905,1,1096,290076,"N1",1,,1,2
6,29,2905,1,1096,290076,"N2",13,,5,2
6,29,2905,1,1096,290076,"N3",10,,3,2
6,29,2905,1,1096,290076,"N4",15,,5,2
6,29,2905,1,1096,290076,"N5",13,,5,2
6,29,2905,1,1096,290077,"N1",7,,3,0
6,29,2905,1,1096,290079,"N1",,,,0
6,29,2910,1,350,290083,"N1",17,,3,0
6,29,2910,1,350,290083,"N2",10,,3,0
6,29,2910,1,350,290083,"N3",28,,3,0
6,29,2910,1,350,290083,"N4",10,,3,0
6,29,2910,1,350,290087,"N1",10,,3,0
6,29,2910,1,350,290087,"N2",31,"3",,0
6,29,2911,1,746,290091,"N1",2,,3,0
6,29,2911,1,746,290094,"N1",1,,5,0
6,29,2911,1,746,290094,"N2",13,,3,0
6,29,2911,1,746,290094,"N3",10,,3,0
6,29,2911,1,746,290097,"N1",1,,7,0
6,29,2911,1,746,290097,"N2",2,,3,0
6,29,2911,1,746,290099,"N1",12,,3,0
6,29,2911,1,746,290099,"N2",12,,3,0
6,29,2911,2,1870,290103,"N1",1,,5,0
6,29,2911,2,1870,290103,"N2",13,,5,0
6,29,2911,2,1870,290103,"N3",25,,5,0
6,29,2911,2,1870,290103,"N4",10,,5,0
6,29,2911,2,1870,290103,"N5",10,,5,0
6,29,2911,2,1870,290104,"N1",1,,3,0
6,29,2911,2,1870,290104,"N2",1,,1,0
6,29,2911,2,1870,290104,"N3",10,,5,0
6,29,2911,2,1870,290104,"N4",8,,5,0
6,29,2911,2,1870,290105,"N1",15,,7,0
6,29,2911,2,1870,290105,"N2",15,,7,0
6,29,2911,2,1870,290105,"N3",31,"SELF",1,0
6,29,2911,2,1870,290105,"N4",15,,7,0
6,29,2911,2,1870,290105,"N5",15,,3,0
6,29,2911,2,1870,290105,"N6",28,,3,0
6,29,2911,2,1870,290106,"N1",1,,5,0
6,29,2911,2,1870,290106,"N2",2,,5,0
6,29,2911,2,1870,290106,"N3",1,,5,0
6,29,2911,2,1870,290106,"N4",9,,5,0
6,29,2911,2,1870,290106,"N5",11,,5,0
6,29,2911,2,1870,290106,"N6",15,,1,0
6,29,2911,2,1870,290106,"N7",15,,1,0
6,29,2911,2,1870,290107,"N1",31,"LANDLADY",3,0
6,29,2911,2,1870,290107,"N2",31,"LANDLADY",3,0
6,29,2911,2,1870,290107,"N3",10,,3,0
6,29,2911,2,1870,290107,"N4",15,,3,0
6,29,2911,2,1870,290107,"N5",10,,3,0
6,29,2911,2,1870,290108,"N1",2,,3,0
6,29,2911,2,1870,290108,"N2",2,,3,0
6,29,2911,2,1870,290108,"N3",2,,3,0
6,29,2911,2,1870,290108,"N4",9,,5,0
6,29,2911,2,1870,290108,"N5",10,,5,0
6,29,2911,2,1870,290108,"N6",11,,1,0
6,29,2911,2,1870,290108,"N7",11,,1,0
6,29,2911,2,1870,290109,"N1",1,,5,0
6,29,2911,2,1870,290109,"N2",9,,5,0
6,29,2911,2,1870,290109,"N3",9,,5,0
6,29,2911,2,1870,290109,"N4",8,,5,0
6,29,2911,2,1870,290110,"N1",1,,5,0
6,29,2911,2,1870,290110,"N2",13,,5,0
6,29,2911,2,1870,290110,"N3",13,,5,0
6,29,2911,2,1870,290110,"N4",25,,5,0
6,29,2911,2,1870,290110,"N5",10,,5,0
6,29,2911,2,1870,290110,"N6",10,,5,0
6,29,2923,2,1126,290111,"N1",1,,3,0
6,29,2923,2,1126,290111,"N2",10,,3,0
6,29,2923,2,1126,290111,"N3",15,,3,0
6,29,2923,2,1126,290111,"N4",28,,4,0
6,29,2923,2,1126,290111,"N5",6,,3,0
6,29,2923,2,1126,290113,"N1",1,,3,0
6,29,2923,2,1126,290113,"N2",13,,4,0
6,29,2923,2,1126,290113,"N3",9,,3,0
6,29,2923,2,1126,290113,"N4",6,,3,0
6,29,2923,2,1126,290114,"N1",31,"CHILDREN",1,0
6,29,2923,2,1126,290114,"N10",29,,5,0
6,29,2923,2,1126,290114,"N11",10,,2,0
6,29,2923,2,1126,290114,"N2",12,,3,0
6,29,2923,2,1126,290114,"N3",25,,3,0
6,29,2923,2,1126,290114,"N4",2,,1,0
6,29,2923,2,1126,290114,"N5",2,,1,0
6,29,2923,2,1126,290114,"N6",1,,1,0
6,29,2923,2,1126,290114,"N7",13,,2,0
6,29,2923,2,1126,290114,"N8",2,,1,0
6,29,2923,2,1126,290114,"N9",2,,5,0
6,29,2923,2,1126,290115,"N1",9,,1,0
6,29,2923,2,1126,290115,"N2",14,,4,0
6,29,2923,2,1126,290115,"N3",9,,1,0
6,29,2923,2,1126,290116,"N1",10,,1,0
6,29,2923,2,1126,290116,"N2",9,,1,0
6,29,2923,2,1126,290116,"N3",28,,1,0
6,29,2923,2,1126,290117,"N1",13,,4,0
6,29,2923,2,1126,290117,"N10",15,,6,0
6,29,2923,2,1126,290117,"N11",8,,3,0
6,29,2923,2,1126,290117,"N2",15,,3,0
6,29,2923,2,1126,290117,"N3",8,,3,0
6,29,2923,2,1126,290117,"N4",15,,6,0
6,29,2923,2,1126,290117,"N5",15,,6,0
6,29,2923,2,1126,290117,"N6",10,,4,0
6,29,2923,2,1126,290117,"N7",21,,4,0
6,29,2923,2,1126,290117,"N8",28,,6,0
6,29,2923,2,1126,290117,"N9",15,,6,0
6,29,2923,2,1126,290118,"N1",2,,1,0
6,29,2923,2,1126,290118,"N2",13,,5,0
6,29,2923,2,1126,290118,"N3",9,,1,0
6,29,2923,2,1126,290118,"N4",10,,2,0
6,29,2923,2,1126,290118,"N5",13,,2,0
6,29,2923,2,1126,290118,"N6",2,,1,0
6,29,2923,2,1126,290119,"N1",9,,1,0
6,29,2923,2,1126,290119,"N2",9,,1,0
6,29,2923,2,1126,290119,"N3",28,,2,0
6,29,2923,2,1126,290119,"N4",7,,1,0
6,29,2923,2,1126,290120,"N1",25,,3,0
6,29,2923,2,1126,290120,"N10",9,,1,0
6,29,2923,2,1126,290120,"N2",10,,1,0
6,29,2923,2,1126,290120,"N3",9,,1,0
6,29,2923,2,1126,290120,"N4",9,,2,0
6,29,2923,2,1126,290120,"N5",2,,1,0
6,29,2923,2,1126,290120,"N6",2,,2,0
6,29,2923,2,1126,290120,"N7",13,,5,0
6,29,2923,2,1126,290120,"N8",13,,5,0
6,29,2923,2,1126,290120,"N9",29,,2,0
6,29,2923,1,396,290124,"N1",9,,3,0
6,29,2923,1,396,290124,"N2",15,,3,0
6,29,2923,1,396,290124,"N3",8,,4,0
6,29,2923,1,396,290126,"N1",1,,3,0
6,29,2923,1,396,290126,"N2",10,,3,0
6,29,2923,1,396,290126,"N3",8,,3,0
6,29,2923,1,396,290126,"N4",8,,4,0
6,29,2923,1,396,290126,"N5",6,,3,0
6,29,2923,1,396,290127,"N1",13,,1,0
6,29,2923,1,396,290127,"N2",13,,3,0
6,29,2923,1,396,290127,"N3",13,,5,0
6,29,2923,1,396,290127,"N4",10,,2,0
6,29,2923,1,396,290127,"N5",10,,1,0
6,29,2923,1,396,290127,"N6",13,,5,0
6,29,2923,1,396,290127,"N7",9,,1,0
6,29,2923,1,396,290127,"N8",9,,1,0
6,29,2923,1,396,290127,"N9",9,,1,0
6,29,2923,1,396,290128,"N1",31,"LARGE FAM LAND",1,0
6,29,2923,1,396,290128,"N10",2,,1,0
6,29,2923,1,396,290128,"N11",13,,1,0
6,29,2923,1,396,290128,"N2",10,,1,0
6,29,2923,1,396,290128,"N3",15,,2,0
6,29,2923,1,396,290128,"N4",2,,1,0
6,29,2923,1,396,290128,"N5",13,,2,0
6,29,2923,1,396,290128,"N6",13,,2,0
6,29,2923,1,396,290128,"N7",13,,5,0
6,29,2923,1,396,290128,"N8",13,,5,0
6,29,2923,1,396,290128,"N9",29,,4,0
6,29,2923,1,396,290129,"N1",1,,1,0
6,29,2923,1,396,290129,"N10",2,,1,0
6,29,2923,1,396,290129,"N2",10,,1,0
6,29,2923,1,396,290129,"N3",12,,3,0
6,29,2923,1,396,290129,"N4",10,,1,0
6,29,2923,1,396,290129,"N5",13,,4,0
6,29,2923,1,396,290129,"N6",15,,5,0
6,29,2923,1,396,290129,"N7",10,,2,0
6,29,2923,1,396,290129,"N8",28,,4,0
6,29,2923,1,396,290129,"N9",10,,2,0
6,29,2923,1,396,290130,"N1",9,,3,0
6,29,2923,1,396,290130,"N2",15,,6,0
6,29,2923,1,396,290130,"N3",8,,3,0
6,29,2902,1,1028,290134,"N1",2,,3,0
6,29,2902,1,1028,290134,"N2",13,,4,0
6,29,2902,1,1028,290134,"N3",2,,3,0
6,29,2902,1,1028,290134,"N4",13,,4,0
6,29,2902,1,1028,290134,"N5",13,,4,0
6,29,2902,1,1028,290134,"N6",13,,4,0
6,29,2902,1,1028,290134,"N7",13,,4,0
6,29,2902,1,1028,290134,"N8",2,,3,0
6,29,2902,1,1028,290135,"N1",1,,3,0
6,29,2902,1,1028,290135,"N2",13,,3,0
6,29,2902,1,1028,290135,"N3",13,,3,0
6,29,2902,1,1028,290135,"N4",13,,3,0
6,29,2902,1,1028,290135,"N5",15,,3,0
6,29,2902,1,1028,290135,"N6",12,,5,0
6,29,2902,1,1028,290135,"N7",12,,5,0
6,29,2902,1,1028,290135,"N8",12,,5,0
6,29,2902,1,1028,290135,"N9",29,,3,0
6,29,2902,1,1028,290137,"N1",1,,3,0
6,29,2902,1,1028,290137,"N2",15,,3,0
6,29,2902,1,1028,290137,"N3",8,,4,0
6,29,2902,1,1028,290137,"N4",2,,3,0
6,29,2920,1,506,290147,"N1",1,,7,0
6,29,2920,1,506,290147,"N2",2,,2,0
6,29,2920,1,506,290147,"N3",10,,3,0
6,29,2920,1,506,290147,"N4",10,,3,0
6,29,2920,1,506,290147,"N5",10,,3,0
6,29,2920,1,1210,290151,"N1",1,,3,0
6,29,2920,1,1210,290151,"N2",9,,3,0
6,29,2920,1,1210,290152,"N1",1,,7,0
6,29,2920,1,1210,290152,"N2",7,,3,0
6,29,2920,1,1210,290152,"N3",8,,1,0
6,29,2920,1,1210,290154,"N1",1,,3,0
6,29,2920,1,1210,290154,"N2",10,,3,0
6,29,2920,1,1210,290154,"N3",2,,3,0
6,29,2920,1,1210,290154,"N4",10,,3,0
6,29,2920,1,1210,290154,"N5",10,,3,0
6,29,2920,1,1210,290158,"N1",5,,3,0
6,29,2920,1,1210,290158,"N2",13,,3,0
6,29,2920,1,1210,290158,"N3",13,,6,0
6,29,2920,1,1210,290158,"N4",13,,3,0
6,29,2914,1,214,290161,"N1",1,,7,0
6,29,2914,1,214,290161,"N2",13,,1,0
6,29,2914,1,214,290161,"N3",13,,5,0
6,29,2914,1,214,290161,"N4",10,,1,0
6,29,2914,1,214,290161,"N5",13,,5,0
6,29,2914,1,214,290161,"N6",13,,5,0
6,29,2914,1,214,290161,"N7",10,,1,0
6,29,2914,1,214,290162,"N1",15,,4,0
6,29,2914,1,214,290162,"N2",15,,6,0
6,29,2914,1,214,290162,"N3",10,,3,0
6,29,2914,1,214,290162,"N4",10,,3,0
6,29,2914,1,214,290162,"N5",15,,4,0
6,29,2914,1,214,290162,"N6",15,,4,0
6,29,2914,1,214,290162,"N7",9,,3,0
6,29,2914,1,214,290162,"N8",6,,3,0
6,29,2914,1,214,290165,"N1",31,,7,0
6,29,2914,1,214,290165,"N2",9,,1,0
6,29,2914,1,214,290165,"N3",15,,1,0
6,29,2914,1,214,290165,"N4",2,,1,0
6,29,2914,1,214,290165,"N5",15,,2,0
6,29,2914,1,214,290165,"N6",10,,1,0
6,29,2914,1,214,290165,"N7",10,,1,0
6,29,2914,1,214,290167,"N1",13,,5,0
6,29,2914,1,214,290167,"N10",13,,5,0
6,29,2914,1,214,290167,"N11",13,,5,0
6,29,2914,1,214,290167,"N12",28,,7,0
6,29,2914,1,214,290167,"N2",10,,1,0
6,29,2914,1,214,290167,"N3",15,,7,0
6,29,2914,1,214,290167,"N4",15,,7,0
6,29,2914,1,214,290167,"N5",15,,7,0
6,29,2914,1,214,290167,"N6",13,,5,0
6,29,2914,1,214,290167,"N7",10,,1,0
6,29,2914,1,214,290167,"N8",2,,1,0
6,29,2914,1,214,290167,"N9",13,,5,0
6,29,2914,1,214,290168,"N1",2,,1,0
6,29,2914,1,214,290168,"N2",10,,1,0
6,29,2914,1,214,290168,"N3",10,,1,0
6,29,2914,1,214,290168,"N4",13,,3,0
6,29,2914,1,214,290168,"N5",10,,1,0
6,29,2914,1,214,290168,"N6",13,,3,0
6,29,2914,1,214,290168,"N7",13,,3,0
6,29,2914,1,214,290169,"N1",10,,1,0
6,29,2914,1,214,290169,"N2",13,,1,0
6,29,2914,1,214,290169,"N3",13,,1,0
6,29,2914,1,214,290169,"N4",13,,1,0
6,29,2914,1,214,290169,"N5",13,,1,0
6,29,2920,2,1628,290171,"N1",1,,7,0
6,29,2920,2,1628,290171,"N2",7,,5,0
6,29,2920,2,1628,290172,"N1",7,,5,0
6,29,2920,2,1628,290172,"N2",9,,5,0
6,29,2920,2,1628,290173,"N1",1,,5,0
6,29,2920,2,1628,290173,"N2",13,,5,0
6,29,2920,2,1628,290173,"N3",13,,5,0
6,29,2920,2,1628,290173,"N4",10,,2,0
6,29,2920,2,1628,290173,"N5",10,,4,0
6,29,2920,2,1628,290174,"N1",2,,2,0
6,29,2920,2,1628,290174,"N2",2,,2,0
6,29,2920,2,1628,290174,"N3",2,,1,0
6,29,2920,2,1628,290174,"N4",10,,7,0
6,29,2920,2,1628,290174,"N5",10,,3,0
6,29,2920,2,1628,290174,"N6",10,,3,0
6,29,2920,2,1628,290174,"N7",31,"OWN FARM",1,0
6,29,2920,2,1628,290176,"N1",1,,7,0
6,29,2920,2,1628,290176,"N2",9,,5,0
6,29,2920,2,1628,290177,"N1",1,,5,0
6,29,2920,2,1628,290177,"N2",7,,5,0
6,29,2920,2,1628,290177,"N3",9,,5,0
6,29,2920,2,1628,290177,"N4",9,,5,0
6,29,2920,2,1628,290177,"N5",9,,5,0
6,29,2920,2,1628,290178,"N1",1,,7,0
6,29,2920,2,1628,290178,"N2",12,,5,0
6,29,2920,2,1628,290178,"N3",13,,5,0
6,29,2920,2,1628,290178,"N4",10,,1,0
6,29,2920,2,1628,290178,"N5",11,,5,0
6,29,2920,2,1628,290179,"N1",10,,5,0
6,29,2920,2,1628,290179,"N2",11,,5,0
6,29,2920,2,1628,290179,"N3",13,,1,0
6,29,2920,2,1628,290179,"N4",10,,5,0
6,29,2920,2,1628,290179,"N5",31,"OWN BISYCLE",1,0
6,29,2920,2,1628,290180,"N1",1,,7,0
6,29,2920,2,1628,290180,"N2",10,,5,0
6,29,2920,2,1628,290180,"N3",11,,3,0
6,29,2920,2,1628,290180,"N4",10,,3,0
6,29,2920,2,1628,290180,"N5",10,,3,0
6,29,2920,2,1628,290180,"N6",31,"OKADA RIDER",3,0
6,30,3018,2,914,300021,"N1",3,,1,0
6,30,3018,2,914,300021,"N2",9,,2,0
6,30,3018,2,914,300021,"N3",3,,1,0
6,30,3018,2,914,300022,"N1",3,,1,0
6,30,3018,2,914,300022,"N2",9,,2,0
6,30,3018,2,914,300022,"N3",3,,1,0
6,30,3018,2,914,300024,"N1",3,,1,0
6,30,3018,2,914,300024,"N2",1,,1,0
6,30,3018,2,914,300024,"N3",9,,2,0
6,30,3018,2,914,300024,"N4",9,,2,0
6,30,3018,2,914,300025,"N1",1,,1,0
6,30,3018,2,914,300025,"N2",9,,4,0
6,30,3018,2,914,300026,"N1",1,,1,0
6,30,3018,2,914,300026,"N2",9,,4,0
6,30,3018,2,914,300026,"N3",10,,4,0
