"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11fq1a","s11fq1b","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq5","s11fq6","s11fq7","s11fq8","s11fq9","s11fq9b","s11fq10","s11fq11","s11fq11b","s11fq12","tracked_obs"
4,4,402,2,1080,40206,1,1,"CASSAVA",1020,1000,3,4,,4,2012,20,71,3,2,,,,,,,,,,0
4,4,402,2,1080,40206,1,2,"YAM",1120,300,1,4,,4,2012,500,52,3,2,,,,,,,,,,0
4,4,402,2,1080,40206,1,3,"MAIZE",1080,200,3,4,,4,2012,15,22,3,2,,,,,,,,,,0
4,4,402,2,1080,40206,2,1,"CASSAVA",1020,2000,3,4,,4,2012,30,71,3,2,,,,,,,,,,0
4,4,402,2,1080,40206,2,2,"YAM",1120,200,1,4,,4,2012,300,52,3,2,,,,,,,,,,0
4,4,402,2,1080,40207,1,1,"CASSAVA",1020,1000,1,4,,4,2012,50,72,3,2,,,,,,,,,,0
4,4,402,2,1080,40207,1,2,"MAZIE",1080,1000,3,4,,4,2012,10,72,3,2,,,,,,,,,,0
4,4,402,2,1080,40208,1,1,"CASSAVA",1020,1200,1,4,,4,2012,55,72,3,2,,,,,,,,,,0
4,4,402,2,1080,40208,1,2,"MAIZE",1080,600,3,4,,4,2012,5,71,3,2,,,,,,,,,,0
4,4,402,2,1080,40209,1,1,"YAM",1120,100,1,4,,4,2012,200,52,3,2,,,,,,,,,,0
4,4,402,2,1080,40209,1,2,"CASSAVA",1020,800,3,4,,4,2012,10,72,3,2,,,,,,,,,,0
4,4,402,2,1080,40209,1,3,"MAIZE",1080,300,3,4,,4,2012,3,72,3,2,,,,,,,,,,0
4,4,402,2,1080,40209,2,1,"CASSAVA",1020,2000,3,1,,6,2012,20,72,3,2,,,,,,,,,,0
4,4,402,2,1080,40210,1,1,"CASSAVA",1020,5000,3,1,,7,2012,10,72,3,2,,,,,,,,,,0
4,4,403,2,836,40211,1,1,"YAM",1120,200,1,4,,1,2012,10,72,3,2,,,,,,,,,,0
4,4,403,2,836,40211,1,2,"MAIZE",1080,400,3,4,,1,2012,8,72,3,2,,,,,,,,,,0
4,4,403,2,836,40211,2,1,"SWEET POTATO",2180,100,2,1,,2,2012,20,72,3,2,,,,,,,,,,0
4,4,403,2,836,40212,1,1,"YAM",1120,300,1,4,,1,2012,15,72,3,2,,,,,,,,,,0
4,4,403,2,836,40212,1,2,"MAIZE",1080,500,3,4,,1,2012,11,72,3,2,,,,,,,,,,0
4,4,403,2,836,40213,1,1,"CASSAVA",1020,1520,3,1,,2,2012,48,72,3,2,,,,,,,,,,0
2,5,506,2,830,50001,1,1,"G.CORN",1070,100,2,1,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,506,2,830,50001,2,1,"SOYA BEANS",2220,220,2,4,,6,2012,500,1,1,2,,,,,,,,,,0
2,5,506,2,830,50001,2,2,"G.CORN",1070,220,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,506,2,830,50002,1,1,"MAIZE",1080,350,2,1,,6,2012,,,,2,,,,,,,,,,1
2,5,506,2,830,50002,2,1,"G.CORN",1070,300,2,4,,6,2012,,,,1,"WHITE BEANS",2,1,1,,1,1,,2009,1
2,5,506,2,830,50002,2,2,"BEANS",1010,,,,,,,,,,,,,,,,,,,,1
2,5,506,2,830,50004,1,1,"MAIZE",1080,200,2,4,,6,2012,1120,1,1,2,,,,,,,,,,0
2,5,506,2,830,50004,1,2,"BEANS",1010,200,2,1,,7,2012,800,1,1,1,"FIAR WAKE",1,2,1,,2,1,,2009,0
2,5,506,2,830,50004,1,3,"G.CORN",1070,200,2,4,,6,2012,600,1,1,2,,,,,,,,,,0
2,5,506,2,830,50005,1,1,"MAIZE",1080,150,2,1,,6,2012,800,1,1,2,,,,,,,,,,0
2,5,506,2,830,50005,1,2,"G.CORN",1070,150,2,1,,6,2012,700,1,1,2,,,,,,,,,,0
2,5,506,2,830,50005,1,3,"BEANS",1010,50,2,1,,7,2012,300,1,1,1,"YAR GIDA",1,1,2,,1,1,,2008,0
2,5,506,2,830,50006,1,1,"MAIZE",1080,200,2,4,,6,2012,30,23,1,2,,,,,,,,,,0
2,5,506,2,830,50006,1,2,"G.CORN",1070,200,2,4,,5,2012,20,63,1,2,,,,,,,,,,0
2,5,506,2,830,50006,1,3,"CASSAVA",1020,200,2,4,,6,2012,15,62,3,2,,,,,,,,,,0
2,5,506,2,830,50006,2,1,"BEANS",1010,150,2,1,,7,2012,5,23,1,1,"FARIN WAKE",2,1,1,,1,1,,2006,0
2,5,506,2,830,50007,1,1,"MAIZE",1080,283,2,4,,5,2012,18,23,1,2,,,,,,,,,,0
2,5,506,2,830,50007,1,2,"SOYA BEANS",2220,283,2,4,,5,2012,9,23,1,2,,,,,,,,,,0
2,5,506,2,830,50007,2,1,"MAIZE",1080,58,2,1,,6,2012,12,23,1,2,,,,,,,,,,0
2,5,506,2,830,50008,1,1,"MAIZE",1080,120,2,1,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,506,2,830,50008,2,1,"G.CORN",1070,200,2,1,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,506,2,830,50009,1,1,"G.NUT",1062,350,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,506,2,830,50009,1,2,"BEENISEED",2040,350,2,4,,5,2012,700,1,1,2,,,,,,,,,,0
2,5,506,2,830,50009,1,3,"MAIZE",1080,350,2,4,,5,2012,1400,1,1,2,,,,,,,,,,0
2,5,506,2,830,50009,2,1,"MAIZE",1080,250,2,1,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,506,2,830,50010,1,1,"G.CORN",1070,130,2,4,,5,2012,24,62,2,2,,,,,,,,,,0
2,5,506,2,830,50010,1,2,"MAIZE",1080,130,2,4,,5,2012,1,23,1,2,,,,,,,,,,0
2,5,502,1,2194,50016,1,1,"RICE",1110,200,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,502,1,2194,50016,1,2,"SOYA BEANS",2220,200,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,502,1,2194,50016,2,1,"MAIZE",1080,250,2,4,,5,2012,1400,1,1,2,,,,,,,,,,0
2,5,502,1,2194,50016,2,2,"SOYA BEANS",2220,260,2,4,,5,2012,800,1,1,2,,,,,,,,,,0
2,5,502,1,2194,50016,3,1,"MAIZE",1080,300,2,4,,5,2012,1600,1,1,2,,,,,,,,,,0
2,5,515,2,18,50021,1,1,"G/CORN",1070,950,2,4,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50021,2,1,"SOYA BEANS",2220,750,2,4,,6,2012,2000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50021,3,1,"MILLET",1100,400,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50021,4,1,"MAIZE",1080,650,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50021,4,2,"G/NUT",1060,650,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50022,1,1,"G/CORN",1070,800,2,4,,5,2012,1300,1,2,2,,,,,,,,,,0
2,5,515,2,18,50022,1,2,"G/NUT",1062,800,2,4,,5,2012,1000,1,2,2,,,,,,,,,,0
2,5,515,2,18,50022,2,1,"MAIZE",1080,300,2,4,,5,2012,800,1,2,2,,,,,,,,,,0
2,5,515,2,18,50022,2,2,"BEANS",1010,300,2,4,,7,2012,300,1,2,1,"WHITE BEAN",2,2,1,,2,1,,2003,0
2,5,515,2,18,50022,3,1,"MAIZE",1080,600,2,4,,5,2012,600,1,2,2,,,,,,,,,,0
2,5,515,2,18,50022,3,2,"G/CORN",1070,600,2,4,,5,2012,500,1,2,2,,,,,,,,,,0
2,5,515,2,18,50023,1,1,"MILLET",1100,800,2,4,,5,2012,11500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50023,1,2,"G/CORN",1070,800,2,4,,5,2012,600,1,1,2,,,,,,,,,,0
2,5,515,2,18,50023,1,3,"GNUT",1060,800,2,4,,5,2012,400,1,2,2,,,,,,,,,,0
2,5,515,2,18,50023,2,1,"BEENI SEED",2040,300,2,4,,5,2012,400,1,1,2,,,,,,,,,,0
2,5,515,2,18,50023,2,2,"G/CORN",1070,300,2,4,,5,2012,200,1,1,2,,,,,,,,,,0
2,5,515,2,18,50023,2,3,"BEANS",1010,300,2,4,,7,2012,3500,1,1,1,"WHITE BEANS",2,2,1,,2,1,,2000,0
2,5,515,2,18,50023,3,1,"G/CORN",1070,600,2,4,,5,2012,6500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50024,1,1,"G/CORN",1070,300,2,4,,5,2012,700,1,1,2,,,,,,,,,,0
2,5,515,2,18,50024,1,2," MILLET",1100,300,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50024,1,3,"G/NUT",1060,300,2,4,,5,2012,1200,1,2,2,,,,,,,,,,0
2,5,515,2,18,50024,2,1,"G/CORN",1070,1000,2,4,,5,2012,1300,1,1,2,,,,,,,,,,0
2,5,515,2,18,50024,2,2,"MILLET",1100,1000,2,4,,5,2012,1100,1,1,2,,,,,,,,,,0
2,5,515,2,18,50024,2,3,"BEANS",1010,1000,2,4,,7,2012,800,1,1,1,"WHITE BEANS",2,2,1,,2,1,,2008,0
2,5,515,2,18,50024,3,1,"MILLET",1100,100,2,4,,5,2012,5500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50024,3,2,"BEENI SEED",2040,100,2,4,,5,2012,200,1,1,2,,,,,,,,,,0
2,5,515,2,18,50025,1,1,"SOYA BEANS",2220,480,2,4,,6,2012,1500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50025,1,2,"G/CORN",1070,480,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50025,2,1,"SOYA BEANS",2220,980,2,4,,6,2012,2000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50025,3,1,"MILLET",1100,300,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50025,4,1,"MAIZE",1080,900,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50026,1,1,"G/COR",1070,980,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50026,1,2,"MAIZE",1080,980,2,4,,5,2012,1300,1,1,2,,,,,,,,,,0
2,5,515,2,18,50026,1,3,"BEAN",1010,980,2,4,,7,2012,300,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2000,0
2,5,515,2,18,50026,2,1,"MAIZE",1080,480,2,4,,5,2012,500,1,2,2,,,,,,,,,,0
2,5,515,2,18,50026,2,2,"BEAN",1010,480,2,4,,7,2012,200,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2003,0
2,5,515,2,18,50027,1,1,"G/CORN",1070,700,2,4,,5,2012,650,1,1,2,,,,,,,,,,0
2,5,515,2,18,50027,1,2,"MILLET",1100,700,2,4,,5,2012,1200,1,1,2,,,,,,,,,,0
2,5,515,2,18,50027,1,3,"G/NUT",1060,700,2,4,,5,2012,1700,1,2,2,,,,,,,,,,0
2,5,515,2,18,50027,2,1,"G/CORN",1070,800,2,4,,5,2012,850,1,1,2,,,,,,,,,,0
2,5,515,2,18,50027,2,2,"MAIZE",1080,800,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50027,2,3,"BEANS",1010,800,2,4,,5,2012,550,1,1,1,"WHITE BEANS",2,2,1,,2,1,,2006,0
2,5,515,2,18,50028,1,1,"G/NUT",1060,1135,2,4,,5,2012,2000,1,2,2,,,,,,,,,,0
2,5,515,2,18,50028,1,2,"MILLET",1100,1135,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50028,1,3,"SOYA BEANS",2220,1135,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50028,2,1,"G/CORN",1070,9250,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50028,2,2,"MAIZE",1080,9250,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50029,1,1,"G/CORN",1070,1800,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50029,1,2,"G/NUT",1060,1800,2,4,,5,2012,2000,1,2,2,,,,,,,,,,0
2,5,515,2,18,50029,1,3,"SOYA BEANS",2220,1800,2,4,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,515,2,18,50029,1,4,"MILLET",1100,1800,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50030,1,1,"RICE",1110,300,2,1,,5,2012,1500,1,2,2,,,,,,,,,,0
2,5,515,2,18,50030,2,1,"G/CORN",1070,800,2,4,,5,2012,800,1,1,2,,,,,,,,,,0
2,5,515,2,18,50030,2,2,"BEAN",1010,800,2,4,,7,2012,400,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2003,0
2,5,515,2,18,50030,3,1,"B/SEED",2040,650,2,4,,7,2012,500,1,1,2,,,,,,,,,,0
2,5,515,2,18,50030,3,2,"BEAN",1010,650,2,4,,7,2012,300,1,2,1,"WHITE BEAN",2,2,1,,2,1,,2003,0
2,5,502,2,3878,50031,1,1,"G.CORN",1070,734,2,4,,6,2012,70,63,2,2,,,,,,,,,,0
2,5,502,2,3878,50031,1,2,"G.NUT",1060,734,2,4,,6,2012,50,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50031,2,1,"BEANS",1010,278,2,1,,8,2012,6,23,1,1,"KANANNADU",4,2,1,,2,1,,2010,0
2,5,502,2,3878,50032,1,1,"G.NUT",1060,380,2,4,,6,2012,6,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50032,1,2,"BEANS",1010,380,2,4,,6,2012,1,21,1,1,"YAR KASA",3,1,1,,1,1,,1992,0
2,5,502,2,3878,50032,2,1,"OKRO",2120,50,2,4,,6,2012,8,32,3,2,,,,,,,,,,0
2,5,502,2,3878,50032,2,2,"G.CORN",1070,50,2,4,,6,2012,7,62,2,2,,,,,,,,,,0
2,5,502,2,3878,50032,2,3,"MAIZE",1080,50,2,4,,6,2012,1,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50032,3,1,"BEANS",1010,65,2,2,,6,2012,2,23,1,1,"YAR KASA",1,1,1,,1,1,,1992,0
2,5,502,2,3878,50032,4,1,"G.NUT",1060,57,2,2,,6,2012,10,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50033,1,1,"MAIZE",1080,315,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,502,2,3878,50033,1,2,"BEANS",1010,315,2,4,,6,2012,1000,1,1,1,"SILVER",2,2,1,,1,1,,1990,0
2,5,502,2,3878,50033,2,1,"MAIZE",1080,300,2,1,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,502,2,3878,50033,3,1,"MAIZE",1080,230,2,1,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,502,2,3878,50034,1,1,"MAIZE",1080,6787.10009765625,7,1,,7,2012,90,63,3,2,,,,,,,,,,0
2,5,502,2,3878,50034,2,1,"G.NUT",1060,14979,7,4,,6,2012,120,63,3,2,,,,,,,,,,0
2,5,502,2,3878,50034,2,2,"G.CORN",1070,14979,7,1,,7,2012,500,63,3,2,,,,,,,,,,0
2,5,502,2,3878,50034,3,1,"MAIZE",1080,8232.01953125,7,1,,7,2012,100,63,3,2,,,,,,,,,,0
2,5,502,2,3878,50034,4,1,"MAIZE",1080,1623.06005859375,7,1,,6,2012,30,63,3,2,,,,,,,,,,0
2,5,502,2,3878,50035,1,1,"G.CORN",1070,970,2,1,,6,2012,100,62,2,2,,,,,,,,,,0
2,5,502,2,3878,50035,2,1,"G.NUT",1060,300,2,1,,6,2012,30,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50035,3,1,"MAIZE",1080,583,2,4,,6,2012,20,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50035,3,2,"G.NT",1060,583,2,4,,6,2012,18,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50036,1,1,"G.CORN",1070,650,2,1,,6,2012,15,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50036,2,1,"MAIZE",1080,770,2,4,,7,2012,10,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50036,2,2,"MILLET",1100,770,2,4,,6,2012,18,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50036,3,1,"G.CORN",1070,600,2,4,,6,2012,5,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50036,3,2,"BEANS",1010,600,2,4,,8,2012,2,23,1,1,"WHITE BEANS",2,2,1,,2,1,,2000,0
2,5,502,2,3878,50036,3,3,"G.NUT",1060,600,2,4,,6,2012,11,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50036,4,1,"G.CORN",1070,850,2,4,,6,2012,6,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50036,4,2,"BEANS",1010,850,2,4,,8,2012,3,23,1,1,"WHITE BEANS",2,2,1,,2,1,,2000,0
2,5,502,2,3878,50036,4,3,"G.NUT",1060,850,2,4,,6,2012,13,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50037,1,1,"MAIZE",1080,780,2,4,,6,2012,110,24,2,2,,,,,,,,,,0
2,5,502,2,3878,50037,1,2,"BEANS",1010,780,2,4,,8,2012,6,22,1,1,"KANANNADO",3,1,1,,1,1,,1999,0
2,5,502,2,3878,50037,2,1,"MAIZE",1080,900,2,2,,5,2012,200,24,2,2,,,,,,,,,,0
2,5,502,2,3878,50037,3,1,"G.CORN",1070,420,2,4,,5,2012,50,2,2,2,,,,,,,,,,0
2,5,502,2,3878,50037,3,2,"BEANS",1010,420,2,4,,8,2012,5,22,1,1,"SABABBA SALA",3,2,1,,2,1,,2002,0
2,5,502,2,3878,50038,1,1,"MAIZE",1080,76,2,1,,6,2012,2,22,1,2,,,,,,,,,,0
2,5,502,2,3878,50038,2,1,"G.CORN",1070,860,2,1,,6,2012,60,62,2,2,,,,,,,,,,0
2,5,502,2,3878,50038,3,1,"G.NUT",1060,487,2,4,,6,2012,20,23,2,2,,,,,,,,,,0
2,5,502,2,3878,50038,3,2,"MAIZE",1080,487,2,4,,6,2012,15,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50039,1,1,"MAIZE",1080,600,2,1,,6,2012,50,22,1,2,,,,,,,,,,0
2,5,502,2,3878,50039,2,1,"G.CORN",1070,374,2,1,,6,2012,55,62,3,2,,,,,,,,,,0
2,5,502,2,3878,50040,1,1,"G.CORN",1070,485,2,4,,6,2012,120,63,2,2,,,,,,,,,,0
2,5,502,2,3878,50040,1,2,"G.NUT",1060,485,2,4,,6,2012,15,23,1,2,,,,,,,,,,0
2,5,502,2,3878,50040,2,1,"MAIZE",1080,394,2,1,,7,2012,90,6,2,2,,,,,,,,,,0
2,5,502,2,3878,50040,3,1,"G.CORN",1070,300,2,1,,6,2012,500,1,1,2,,,,,,,,,,0
2,5,504,2,708,50042,1,1,"MILLET",1100,180,2,5,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50042,1,2,"G/NUT",1060,200,2,5,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50042,2,1,"G/CORN",1070,300,2,3,,5,2012,2000,1,2,2,,,,,,,,,,0
2,5,504,2,708,50042,2,2,"G/NUT",1060,150,2,5,,8,2012,800,1,1,2,,,,,,,,,,0
2,5,504,2,708,50042,3,1,"MILLET",1100,150,2,5,,8,2012,800,1,1,2,,,,,,,,,,0
2,5,504,2,708,50042,3,2,"COWPEA",1010,150,2,5,,5,2012,1000,1,1,1,"WHITE BEANS",2,1,1,,1,2,,2008,0
2,5,504,2,708,50042,4,1,"MILLET",1100,150,2,5,,5,2012,1000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50043,1,1,"MILLET",1100,500,2,4,,5,2012,600,1,1,2,,,,,,,,,,0
2,5,504,2,708,50043,1,2,"BEAN",1010,500,2,4,,7,2012,400,1,1,1,"WHITE BEAN",2,2,1,,2,2,,1983,0
2,5,504,2,708,50044,1,1,"MILLET",1100,200,2,4,,5,2012,600,1,1,2,,,,,,,,,,0
2,5,504,2,708,50044,1,2,"G/NUT",1060,200,2,4,,5,2012,700,1,2,2,,,,,,,,,,0
2,5,504,2,708,50044,2,1,"MILLET",1100,1050,2,4,,5,2012,600,1,1,2,,,,,,,,,,0
2,5,504,2,708,50044,2,2,"BEANS",1010,1050,2,4,,7,2012,300,1,1,1,"WHITE BEANS",2,2,1,,2,1,,1982,0
2,5,504,2,708,50044,2,3,"G/NUT",1060,1050,2,4,,5,2012,1600,1,2,2,,,,,,,,,,0
2,5,504,2,708,50044,3,1,"MAIWA",1100,745,2,1,,6,2012,1000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50045,1,1,"MILLET",1100,500,2,4,,5,2012,1200,1,1,2,,,,,,,,,,0
2,5,504,2,708,50045,1,2,"G/CORN",1070,500,2,4,,5,2012,800,1,1,2,,,,,,,,,,0
2,5,504,2,708,50045,1,3,"BEAN",1010,500,2,4,,7,2012,400,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2000,0
2,5,504,2,708,50046,1,1,"MILLET",1100,400,2,5,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50046,1,2,"COWPEA",1010,400,2,5,,8,2012,1000,1,1,1,"WHITE BEANS",2,2,1,,1,2,,2006,0
2,5,504,2,708,50046,1,3,"G/CORN",1070,400,2,5,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50047,1,1,"MILLET",1100,500,2,4,,5,2012,650,1,1,2,,,,,,,,,,0
2,5,504,2,708,50047,1,2,"BEANS",1010,500,2,4,,7,2012,600,1,1,1,"WHITE BEANS",2,2,1,,1,1,,2000,0
2,5,504,2,708,50047,1,3,"G/NUT",1060,500,2,4,,5,2012,1200,1,2,2,,,,,,,,,,0
2,5,504,2,708,50047,2,1,"G/CORN",1070,130,2,4,,5,2012,1600,1,1,2,,,,,,,,,,0
2,5,504,2,708,50047,2,2,"BEANS",1010,130,2,4,,7,2012,1300,1,1,1,"WHITE BEANS",2,2,1,,1,1,,2000,0
2,5,504,2,708,50048,1,1,"MILLET",1100,226,2,5,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50048,1,2,"G/CORN",1070,200,2,5,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,504,2,708,50048,1,3,"COWPEA",1010,250,2,5,,8,2012,1000,1,1,1,"WHITE BEAN",2,1,1,,1,2,,2008,0
2,5,504,2,708,50048,2,1,"MILLET",1100,70,2,5,,5,2012,800,1,1,2,,,,,,,,,,0
2,5,504,2,708,50048,2,2,"G/CORN",1070,60,2,5,,5,2012,700,1,1,2,,,,,,,,,,0
2,5,504,2,708,50048,2,3,"MAIWA",1100,70,2,5,,7,2012,800,1,1,2,,,,,,,,,,0
2,5,504,2,708,50049,1,1,"MILLET",1100,100,2,4,,5,2012,600,1,1,2,,,,,,,,,,0
2,5,504,2,708,50049,1,2,"G/CORN",1070,100,2,4,,5,2012,500,1,1,2,,,,,,,,,,0
2,5,504,2,708,50049,1,3,"BEANS",1010,100,2,4,,7,2012,200,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2002,0
2,5,504,2,708,50050,1,1,"MILLET",1100,200,2,4,,5,2012,700,1,1,2,,,,,,,,,,0
2,5,504,2,708,50050,1,2,"G/CORN",1070,200,2,4,,5,2012,400,1,1,2,,,,,,,,,,0
2,5,504,2,708,50050,1,3,"BEAN",1010,200,2,4,,7,2012,200,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2000,0
2,5,504,2,708,50050,2,1,"MILLET",1100,560,2,4,,5,2012,1400,1,1,2,,,,,,,,,,0
2,5,504,2,708,50050,2,2,"G/CORN",1070,560,2,4,,5,2012,800,1,1,2,,,,,,,,,,0
2,5,504,2,708,50050,2,3,"BEAN",1010,560,2,4,,7,2012,400,1,1,1,"WHITE BEAN",2,2,1,,2,1,,2002,0
2,5,504,2,708,50050,3,1,"G/CORN",1070,100,2,4,,5,2012,500,1,1,2,,,,,,,,,,0
2,5,504,2,708,50050,3,2,"G/NUT",1062,100,2,4,,5,2012,200,1,1,2,,,,,,,,,,0
2,5,513,2,348,50051,1,1,"MILLET",1100,1000,2,4,,6,2012,1000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50051,1,2,"BEANS",1010,1000,2,4,,7,2012,1000,1,1,1,"NYABBERERU",2,1,1,,1,1,,2001,0
2,5,513,2,348,50051,1,3,"G.CORN",1070,1000,7,4,,6,2012,150,1,1,2,,,,,,,,,,0
2,5,513,2,348,50051,2,1,"MILLET",1100,680,7,4,,6,2012,1000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50051,2,2,"CASSAVA",1020,680,7,4,,6,2012,5,23,1,2,,,,,,,,,,0
2,5,513,2,348,50051,3,1,"MILLET",1100,700.200012207031,7,4,,6,2012,1000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50051,3,2,"BEANS",1010,700,7,4,,7,2012,500,1,1,1,"NYABBERU",2,1,1,,1,1,,2001,0
2,5,513,2,348,50051,4,1,"G.CORN",1070,570,2,4,,6,2012,400,1,1,2,,,,,,,,,,0
2,5,513,2,348,50051,5,1,"MILLET",1100,500,2,4,,6,2012,300,1,1,2,,,,,,,,,,0
2,5,513,2,348,50052,1,1,"MILLET",1100,300,2,4,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50052,1,2,"G.CORN",1070,300,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50052,1,3,"BEANS",1010,300,2,4,,7,2012,300,1,1,1,"NYEBERERU",4,1,1,,1,1,,2000,0
2,5,513,2,348,50052,2,1,"MILLET",1100,200,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50052,2,2,"BEANS",1010,200,2,4,,7,2012,500,1,1,1,"NYEBERERU",4,1,1,,1,1,,2000,0
2,5,513,2,348,50053,1,1,"MILLET",1100,310,2,4,,6,2012,36,63,3,2,,,,,,,,,,0
2,5,513,2,348,50053,1,2,"BEANS",1010,310,2,4,,8,2012,2,23,1,1,"NYEBBERERU",2,1,1,,1,1,,2005,0
2,5,513,2,348,50053,2,1,"G.CORN",1070,300,2,4,,6,2012,40,63,3,2,,,,,,,,,,0
2,5,513,2,348,50053,2,2,"RICE",1110,300,2,4,,8,2012,40,23,2,2,,,,,,,,,,0
2,5,513,2,348,50054,1,1,"MILLET",1100,600,2,1,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50054,2,1,"MILLET",1100,300,2,4,,5,2012,2000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50054,2,2,"BEANS",1010,300,2,4,,7,2012,500,1,1,1,"NYEBBERERU",1,1,1,,1,1,,2000,0
2,5,513,2,348,50054,3,1,"MILLET",1100,420,2,4,,5,2012,1500,1,1,2,,,,,,,,,,0
2,5,513,2,348,50054,3,2,"BEANS",1010,420,2,4,,7,2012,500,1,1,1,"NYEBBERERU",1,1,1,,1,1,,2000,0
2,5,513,2,348,50055,1,1,"RICE",1110,300,2,1,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50055,2,1,"MILLET",1100,600,2,4,,5,2012,3000,1,1,2,,,,,,,,,,0
2,5,513,2,348,50055,2,2,"BEANS",1010,600,2,4,,7,2012,500,1,1,1,"NYEBERERU",4,1,1,,1,1,,2001,0
2,5,513,2,348,50056,1,1,"MILLET",1100,210,2,4,,6,2012,50,61,1,2,,,,,,,,,,0
