"zone","state","lga","sector","ea","hhid","plotid","cropid","cropname","cropcode","s11gq1a","s11gq1b","s11gq2","s11gq3","s11gq4","s11gq5a","s11gq5b","s11gq5c","s11gq5d","s11gq6","s11gq7","s11gq7b","s11gq8a","s11gq8b","tracked_obs"
6,28,2816,2,3944,280072,1,1,"KOLANUT",3110,400,3,400,1982,0,4,2012,9,2012,1,8,,1000,27,0
6,28,2816,2,3944,280072,1,2,"COCOA",3040,2000,3,200,1983,0,6,2012,10,2012,1,8,,35000,1,0
6,28,2816,2,3944,280072,2,1,"KOLANUT",3110,300,3,300,1987,0,4,2012,9,2012,2,,,700,27,0
6,28,2816,2,3944,280072,2,2,"COCOA",3040,1000,3,100,1987,0,6,2012,10,2012,1,8,,14000,1,0
6,28,2816,2,3944,280073,1,1,"KOLANUT",3110,1200,3,120,1966,0,8,2011,5,2012,2,,,400,26,0
6,28,2816,2,3944,280073,1,2,"PALM TREE",3180,200,3,200,1966,0,11,2011,4,2012,2,,,500,92,0
6,28,2816,2,3944,280073,1,3,"COCOA",3040,2600,3,260,1965,0,8,2011,5,2012,2,,,10000,1,0
6,28,2816,2,3944,280075,1,1,"COCOA",3040,600,3,600,1962,0,8,2011,3,2012,2,,,28000,1,0
6,28,2816,2,3944,280075,1,2,"KOLANUT",3110,200,3,200,1962,0,3,2011,11,2012,2,,,700,27,0
6,28,2816,2,0,280076,1,1,"COCO",3040,10000.03,3,10000,2004,0,9,2013,2,2014,1,5,,50000,1,2
6,28,2816,2,0,280076,1,2,"KOLANUT",3110,2000,3,2000,2002,0,10,2013,1,2014,1,5,,2000,26,2
6,28,2816,2,3944,280079,1,1,"KOLA",3110,1650,3,165,1974,0,9,2011,7,2012,2,,,600,26,0
6,28,2816,2,3944,280079,1,2,"COCOA",3040,2500,3,250,1974,0,8,2011,6,2012,1,11,"WIND",12500,1,0
6,28,2816,2,3944,280079,1,3,"PALM TREE",3180,150,3,150,1981,0,10,2011,3,2012,2,,,500,92,0
6,28,2814,1,1876,280084,1,1,"PALM TREE",3180,1080,3,108,2000,0,2,2012,11,2012,2,,,13600,92,0
6,28,2814,1,1876,280086,1,1,"PALM TREE",3180,130,3,130,1999,0,1,2012,10,2012,2,,,0,,0
6,28,2814,1,1876,280086,1,2,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,28,2814,1,1876,280086,2,1,"PALM TREE",3180,90,3,90,2009,0,,,,,2,,,0,,0
6,28,2814,1,1876,280086,3,1,"PALM TREE",3180,600,3,600,2003,0,1,2012,10,2012,2,,,0,,0
6,28,2814,1,1876,280088,1,1,"OIL PALM TREE",3180,300,3,300,2002,0,,,,,2,,,,,0
6,28,2813,2,612,280112,1,1,"COCOA",3042,1330,3,130,1997,0,8,2011,4,2012,1,5,,39000,1,0
6,28,2813,2,612,280112,2,1,"COCOA",3042,1000,3,100,1997,0,8,2011,4,2012,1,5,,26000,1,0
6,28,2813,2,612,280112,3,1,"KOLANUT",3110,350,3,350,1997,0,3,2011,8,2012,1,11,"ROTTEN",1500,27,0
6,28,2813,2,612,280112,3,2,"PALM OIL",3180,50,3,50,1997,0,,,,,2,,,1000,3,0
6,28,2813,2,612,280113,1,1,"COCOA",3040,800,3,800,2000,0,8,2011,3,2012,2,,,10000,1,0
6,28,2813,2,612,280113,1,2,"KOLA",3110,1200,3,120,2000,0,8,2011,3,2012,2,,,3800,26,0
6,28,2813,2,612,280115,1,1,"COCOA",3040,1200,3,120,2000,0,9,2011,5,2012,2,,,12000,1,0
6,28,2813,2,612,280115,1,2,"KOLA",3110,1250,3,125,2000,0,9,2011,5,2012,2,,,3400,26,0
6,28,2813,2,612,280115,1,3,"PALM TREE",3180,50,3,50,1998,0,11,2011,4,2012,2,,,1000,92,0
6,28,2813,2,612,280116,1,1,"KOLANUT",3110,250,3,250,1982,,3,2011,4,2012,1,11,"ROTTEN",800,27,0
6,28,2813,2,612,280116,2,1,"COCOA",3042,1000,3,100,1996,,7,2011,3,2012,1,5,,25000,1,0
6,28,2813,2,612,280116,2,2,"PALM OIL TREE",3180,,,,,,,,,,2,,,1500,3,0
6,28,2813,2,612,280117,1,1,"KOLANUT",3110,1400,3,140,1997,0,7,2011,6,2012,2,,,12500,1,0
6,28,2813,2,612,280117,1,2,"COCOA",3040,1200,3,120,2003,0,9,2011,8,2012,2,,,40000,1,0
6,28,2813,2,612,280118,1,1,"COCOA",3040,800,3,800,1994,0,8,2011,3,2012,1,8,,19500,1,0
6,28,2813,2,612,280118,2,1,"COCOA",3040,1000,3,100,1980,0,9,2011,3,2012,1,8,,23000,1,0
6,28,2813,2,612,280118,3,1,"KOLANUT",3110,450,3,450,1980,0,3,2011,10,2012,1,8,,500,27,0
6,28,2813,2,612,280118,3,2,"PALM TREE",3180,50,3,50,1980,0,4,2011,8,2012,2,,,1500,3,0
6,28,2813,2,612,280119,1,1,"COCOA",3040,900,3,900,1978,0,8,2011,3,2012,1,8,,6000,1,0
6,28,2813,2,612,280119,1,2,"KOLA",3110,500,3,500,1977,0,8,2011,3,2012,2,,,2500,26,0
6,28,2813,2,612,280119,1,3,"PALM TREE",3180,100,3,100,1980,0,11,2011,4,2012,2,,,1000,91,0
6,29,2909,2,220,290042,1,3,"CASHEW",3020,100,3,100,2012,100,8,2012,8,2012,2,,,0,,0
6,29,2909,2,220,290042,2,1,"KOLANUT",3110,100,3,100,1959,0,,,,,2,,,,,0
6,29,2909,2,220,290046,1,1,"KOLANUT",3110,40,3,40,1960,0,,,,,2,,,0,,0
6,29,2909,2,220,290046,1,2,"COCOA",3040,10,3,10,1960,0,9,2012,,,2,,,50,7,0
6,29,2909,2,220,290046,1,3,"BANANA",2030,3,3,3,2007,0,12,2011,,,2,,,0,,0
6,29,2909,2,220,290046,2,1,"PALM TREE",3180,50,3,50,1960,0,8,2012,9,2012,1,6,,50,7,0
6,29,2909,2,220,290046,2,2,"ORANGE",3170,5,3,5,1960,0,12,2011,,,1,6,,0,,0
6,29,2909,2,220,290046,2,3,"COCOA",3040,6,3,6,1960,0,,,,,1,6,,0,,0
6,29,2909,2,220,290050,1,1,"PLANTAIN",2170,120,3,120,2012,110,,,,,2,,,0,,0
6,29,2909,2,220,290050,1,2,"PALM TREE",3180,30,3,30,1982,0,3,2012,11,2012,2,,,600,93,0
6,29,2905,1,384,290062,1,1,"COCOA",3040,20,5,200,1949,0,8,2012,12,2012,1,11,"FLOOD",2500,1,0
6,29,2905,1,384,290062,1,2,"KOLANUT",3110,20,5,400,1949,0,5,2012,12,2012,2,,,800,26,0
6,29,2905,1,384,290062,1,3,"ORANGE",3170,20,5,900,1949,0,9,2012,12,2012,2,,,0,,0
6,29,2905,1,384,290062,2,1,"ORANGE",3170,15,5,300,1949,0,9,2012,12,2012,2,,,0,,0
6,29,2905,1,384,290062,2,2,"KOLANUT",3110,15,5,300,1949,0,5,2012,12,2012,2,,,2,26,0
6,29,2905,1,384,290062,3,1,"COCOA",3040,15,5,400,1985,0,8,2012,12,2012,1,11,"FLOOD",150,1,0
6,29,2905,1,384,290066,1,1,"COCOA",3040,1050,3,105,2001,150,2,2012,2,2013,1,5,,15000,1,0
6,29,2905,1,384,290066,1,2,"KOLANUT",3110,200,3,200,2001,200,2,2012,2,2013,1,5,,1000,26,0
6,29,2905,1,384,290066,1,3,"PLANTAIN",2170,250,3,250,2001,150,5,2012,5,2013,1,5,,15000,1,0
6,29,2905,1,384,290067,1,3,"PLANTAIN",2170,100,3,1,2012,1,5,2012,5,2012,1,2,,0,,0
6,29,2905,1,1096,290071,1,1,"BITTER KOLA",3113,5,2,5,1950,0,4,2012,10,2012,2,,,1000,27,0
6,29,2905,1,1096,290071,1,2,"COCOA",3040,100,2,100,1970,0,9,2012,12,2012,1,1,,300,1,0
6,29,2905,1,1096,290071,1,3,"KOLANUT",3112,80,2,80,1970,0,9,2013,1,2013,1,1,,100,25,0
6,29,2905,1,1096,290071,1,4,"OGANGE",3170,20,2,20,1970,0,8,2012,12,2012,2,,,250,82,0
6,29,2905,1,1096,290071,1,5,"PALM TREE",3180,150,2,150,1950,0,4,2012,8,2012,2,,,900,93,0
6,29,2905,1,1096,290071,3,1,"COCOA",3040,200,3,200,1978,0,9,2012,12,2012,1,1,,700,1,0
6,29,2905,1,1096,290071,3,2,"KOLANUT",3112,200,3,200,1978,0,9,2012,1,2012,1,1,,200,25,0
6,29,2905,1,1096,290071,3,3,"ORANGE",3170,50,3,50,1978,0,8,2012,12,2012,2,,,500,82,0
6,29,2905,1,1096,290076,1,1,"COCOA",3040,2500,3,2500,1997,500,10,2011,4,2012,1,5,,500,23,2
6,29,2905,1,1096,290076,1,2,"KOLANUT",3110,800,3,800,1997,100,10,2011,4,2012,1,5,,1000,26,2
6,29,2905,1,1096,290076,2,1,"COCOA",3040,2000,3,2000,1997,0,10,2011,4,2012,1,5,,400,23,2
6,29,2905,1,1096,290076,2,2,"KOLANUT",3110,500,3,500,1997,0,10,2011,4,2012,1,5,,800,26,2
6,29,2905,1,1096,290076,2,3,"PALM TREE",3180,1000,3,1000,1997,0,10,2011,4,2012,1,5,,700,92,2
6,29,2905,1,1096,290076,3,1,"MAIZE",1080,,,,,,,,,,,,,,,2
6,29,2905,1,1096,290076,3,2,"CASSAVA",1020,,,,,,,,,,,,,,,2
6,29,2912,1,0,290092,1,1,"COCOA",3040,1,5,999,1951,0,,,,,,,,,,1
6,29,2912,1,0,290092,1,2,"KOLANUT",3110,1,5,999,1951,0,,,,,,,,,,1
6,29,2912,1,0,290092,1,3,"PLANTAIN",2170,1,5,999,1951,0,,,,,,,,,,1
6,29,2911,1,746,290094,1,1,"COCOA",3040,3,5,150,1970,,1,2012,3,2012,2,,,5000,1,0
6,29,2911,1,746,290094,2,1,"MAIZE",1080,,,,,,,,,,,,,,,0
6,29,2911,1,746,290094,2,2,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2911,1,746,290097,1,1,"COCOA",3040,2,5,999,1998,1000,9,2000,11,2000,1,2,,0,,0
6,29,2911,1,746,290097,1,2,"PLANTAIN",2170,2,5,999,2000,200,8,2011,12,2011,1,6,,0,,0
6,29,2911,2,1870,290103,1,1,"COCOA",3040,1200,3,120,1968,,3,2012,6,2012,1,1,,22000,1,0
6,29,2911,2,1870,290103,1,2,"KOLANUT",3110,28,3,28,1968,,1,2012,3,2012,2,,,800,26,0
6,29,2911,2,1870,290103,1,3,"PLANTAIN",2170,1,4,999,1998,,5,2012,8,2012,2,,,3000,42,0
6,29,2911,2,1870,290103,1,4,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2911,2,1870,290103,2,1,"COCOA",3040,650,3,650,1973,,3,2012,6,2012,1,1,,11000,1,0
6,29,2911,2,1870,290103,2,2,"KOLANUT",3110,18,3,18,1973,,1,2012,3,2012,1,5,,500,26,0
6,29,2911,2,1870,290103,2,3,"PLANTAIN",2170,1,4,999,2008,,4,2012,8,2012,2,,,600,42,0
6,29,2911,2,1870,290103,3,1,"COCOA",3040,1500,3,150,1973,,4,2012,6,2012,1,1,,18000,1,0
6,29,2911,2,1870,290103,3,2,"KOLANUT",3110,30,3,30,1973,,1,2012,3,2012,2,,,500,26,0
6,29,2911,2,1870,290103,3,3,"PLANTAIN",2170,1,4,999,2009,,5,2012,8,2012,2,,,300,42,0
6,29,2911,2,1870,290103,3,4,"ORANGE",3170,6,3,6,1973,,1,2012,5,2012,1,8,,450,23,0
6,29,2911,2,1870,290103,4,1,"COCOA",3040,520,3,520,1973,,3,2012,6,2012,1,1,,12000,1,0
6,29,2911,2,1870,290103,4,2,"KOLANUT",3110,15,3,15,1973,,1,2012,4,2012,2,,,350,26,0
6,29,2911,2,1870,290103,4,3,"ORANGE",3170,5,3,5,1973,,2,2012,5,2012,1,8,,150,23,0
6,29,2911,2,1870,290104,1,1,"COCOA",3042,300,3,300,1960,,9,2012,12,2012,2,,,400,22,0
6,29,2911,2,1870,290104,1,2,"ORANGE",3170,50,3,50,1960,,9,2012,12,2012,2,,,,,0
6,29,2911,2,1870,290104,1,3,"KOLANUT",3110,100,3,100,1960,,9,2012,12,2012,2,,,200,27,0
6,29,2911,2,1870,290104,1,4,"LEAVE",9999,200,1,700,1960,,2,2012,12,2012,2,,,,,0
6,29,2911,2,1870,290104,1,5,"BITTER KOLA",3113,1,5,5,1960,,6,2012,8,2012,2,,,,,0
6,29,2911,2,1870,290104,2,1,"COCOA",3042,200,3,200,1988,,9,2012,12,2012,2,,,300,22,0
6,29,2911,2,1870,290104,2,2,"KOLANUT",3110,100,3,100,1988,,9,2012,12,2012,2,,,300,27,0
6,29,2911,2,1870,290104,3,1,"KOLANUT",3110,80,3,80,1988,,9,2012,12,2012,2,,,300,27,0
6,29,2911,2,1870,290104,3,2,"COCOA",3042,200,3,200,1988,,9,2012,12,2012,2,,,300,22,0
6,29,2911,2,1870,290106,1,1,"COCOA",3040,1500,3,150,1978,,9,2012,12,2012,2,,,1100,23,0
6,29,2911,2,1870,290106,1,2,"PLANTAIN",2170,100,3,100,1978,,4,2012,9,2012,2,,,6000,42,0
6,29,2911,2,1870,290106,1,3,"KOLANUT",3110,40,3,40,1978,,9,2012,12,2012,2,,,300,27,0
6,29,2911,2,1870,290106,2,1,"COCOA",3040,1000,3,100,1964,,9,2012,12,2012,2,,,700,23,0
6,29,2911,2,1870,290106,2,2,"KOLANUT",3110,200,3,200,1964,,4,2012,9,2012,2,,,200,27,0
6,29,2911,2,1870,290106,2,3,".PLANTAIN",2170,40,3,40,1964,,4,2012,9,2012,2,,,3800,42,0
6,29,2911,2,1870,290106,2,4,"ORANGE",3170,15,3,15,1964,,8,2012,12,2012,2,,,300,25,0
6,29,2911,2,1870,290106,3,1,"COCOA",3040,2000,3,200,1964,,9,2012,12,2012,2,,,800,23,0
6,29,2911,2,1870,290106,3,2,"KOLANUT",3110,150,3,150,1964,,9,2012,12,2012,2,,,400,27,0
6,29,2911,2,1870,290106,3,3,"PLANTAIN",2170,20,3,20,1964,,4,2012,9,2012,2,,,4600,42,0
6,29,2911,2,1870,290106,4,1,"KOLANUT",3110,250,3,250,1986,,9,2012,12,2012,2,,,600,27,0
6,29,2911,2,1870,290106,4,2,"COCOA",3040,80,3,80,1986,,9,2012,12,2012,2,,,1400,23,0
6,29,2911,2,1870,290106,4,3,"PLANTAIN",2170,1500,3,150,1986,,4,2012,9,2012,2,,,10700,42,0
6,29,2911,2,1870,290107,1,1,"COCOA",3040,2,5,700,1972,40,9,2012,12,2012,2,,,200,23,0
6,29,2911,2,1870,290107,1,2,"ORANGE",3170,2,5,80,1972,10,9,2012,12,2012,2,,,1000,27,0
6,29,2911,2,1870,290107,1,3,"KOLANUT",3110,2,5,100,1972,20,8,2012,12,2012,2,,,500,27,0
6,29,2911,2,1870,290107,2,1,"MAIZE",1080,,,,,,,,,,2,,,,,0
6,29,2911,2,1870,290107,2,2,"CASSAVA",1020,,,,,,,,,,2,,,,,0
6,29,2911,2,1870,290107,3,1,"CASSAVA",1020,,,,,,,,,,2,,,,,0
6,29,2911,2,1870,290108,1,1,"COCOA",3042,3,5,200,1980,60,9,2012,12,2012,1,6,,300,22,0
6,29,2911,2,1870,290108,1,2,"KOLANUT",3110,3,5,40,1980,10,9,2012,12,2012,1,1,,300,27,0
6,29,2911,2,1870,290108,1,3,"ORANGE",3170,3,5,40,1980,5,9,2012,12,2012,1,1,,1500,27,0
6,29,2911,2,1870,290108,2,1,"COCOA",3042,2,5,250,1990,100,9,2012,12,2012,1,5,,200,22,0
6,29,2911,2,1870,290108,2,2,"KOLANUT",3110,2,5,30,1990,80,9,2012,12,2012,1,1,,300,27,0
6,29,2911,2,1870,290108,3,1,"COCOA",3042,2,5,180,1990,,9,2012,12,2012,1,1,,100,23,0
6,29,2911,2,1870,290108,3,2,"PLANTAIN",2170,2,5,70,1990,,9,2012,12,2012,1,6,,4800,42,0
6,29,2911,2,1870,290108,4,1,"MAIZE",1080,,,,,,,,,,2,,,,,0
6,29,2911,2,1870,290108,4,2,"CASSAVA",1020,,,,,,,,,,2,,,,,0
6,29,2911,2,1870,290109,1,1,"COCOA",3040,600,3,600,1972,,9,2012,12,2012,1,2,,100,22,0
6,29,2911,2,1870,290109,1,2,"KOANUT",3110,60,3,60,1972,,9,2012,12,2012,1,5,,300,27,0
6,29,2911,2,1870,290109,1,3,"BANANA",2030,100,3,100,2007,,4,2012,11,2012,2,,,1200,42,0
6,29,2911,2,1870,290109,1,4,"ORANGE",3170,10,3,10,1972,,9,2012,12,2012,1,5,,,,0
6,29,2911,2,1870,290109,1,5,"WALLNUT",2270,4,3,4,1992,,6,2012,8,2012,2,,,,,0
6,29,2911,2,1870,290109,2,1,"COCOA",3040,800,3,800,1982,50,9,2012,12,2012,1,2,,200,22,0
6,29,2911,2,1870,290109,2,2,"KOLANUT",3110,80,3,80,1982,,9,2012,12,2012,1,5,,500,27,0
6,29,2911,2,1870,290109,2,3,"PLANTAIN",2170,120,3,120,2009,10,8,2012,12,2012,2,,,2400,42,0
6,29,2911,2,1870,290109,3,1,"COCOA",3040,100,3,100,1978,,9,2012,12,2012,1,2,,100,22,0
6,29,2911,2,1870,290109,3,2,"KOLANUT",3110,20,3,20,1978,,9,2012,12,2012,1,5,,200,27,0
6,29,2911,2,1870,290109,3,3,"PLANTAIN",2170,30,3,30,2007,,8,2012,12,2012,2,,,2400,42,0
6,29,2911,2,1870,290110,1,1,"COCOA",3040,100,3,700,1968,50,4,2012,6,2012,1,2,,15000,1,0
6,29,2911,2,1870,290110,1,2,"KOLANUT",3110,30,3,30,1968,,1,2012,9,2012,1,6,,600,26,0
6,29,2911,2,1870,290110,1,3,"ORANGE",3170,30,3,30,1975,,1,2012,9,2012,1,8,,10000,1,0
6,29,2911,2,1870,290110,2,1,"COCOA",3040,250,3,250,1990,50,2,2012,5,2012,1,2,,20000,1,0
6,29,2911,2,1870,290110,2,2,"KOLANUT",3110,15,3,15,1990,,8,2012,9,2012,1,6,,400,26,0
6,29,2911,2,1870,290110,2,3,"ORANGE",3170,4,3,4,1990,,1,2012,2,2012,1,6,,4000,1,0
6,29,2911,2,1870,290110,3,1,"COCOA",3040,1000,3,100,1990,100,2,2012,5,2012,1,2,,25000,1,0
6,29,2911,2,1870,290110,3,2,"KOLANUT",3110,15,3,15,1990,,1,2012,9,2012,1,6,,300,26,0
6,29,2911,2,1870,290110,3,3,"ORANGE",3170,40,3,40,1990,,1,2012,8,2012,2,,,30000,1,0
6,29,2911,2,1870,290110,3,4,"PLANTAIN",2170,1,4,999,1990,,3,2012,7,2012,2,,,8000,1,0
6,29,2923,2,1126,290111,1,1,"COCOA",3040,300,3,300,2007,0,9,2012,11,2012,1,2,,5000,1,0
6,29,2923,2,1126,290111,1,2,"KOLANUT",3110,200,3,200,2007,0,8,2012,4,2013,1,5,,100,27,0
6,29,2923,2,1126,290111,1,3,"ORANGE",3170,10,3,10,2007,0,9,2012,3,2013,1,8,,100,21,0
6,29,2923,2,1126,290111,1,4,"PLANTAIN",2170,50,3,50,2007,0,8,2012,3,2013,2,,,300,1,0
6,29,2923,2,1126,290111,1,5,"BANANA",2030,25,3,25,2007,0,8,2012,3,2013,2,,,4200,,0
6,29,2923,2,1126,290113,1,1,"COCOA",3040,200,3,200,1970,0,8,2012,12,2012,2,,,10000,1,0
6,29,2923,2,1126,290113,1,2,"KOLANUT",3110,200,3,200,1970,0,8,2012,4,2013,2,,,100,27,0
6,29,2923,2,1126,290113,1,3,"ORANGE",3170,200,3,200,1970,0,9,2012,2,2013,2,,,400,24,0
6,29,2923,2,1126,290113,1,4,"BANANA",2030,200,3,200,2008,0,4,2012,4,2012,2,,,1800,42,0
6,29,2923,2,1126,290114,1,1,"KOLANUT",3110,15,3,15,1960,0,6,2012,8,2012,2,,,500,25,0
6,29,2923,2,1126,290114,1,2,"PALM TREE",3180,7,3,7,1960,0,5,2012,6,2012,2,,,700,91,0
6,29,2923,2,1126,290114,1,3,"COCOA",3040,200,3,200,1960,0,6,2012,2,2013,2,,,100,21,0
6,29,2923,2,1126,290114,1,4,"PLANTAIN",2170,5,3,5,1960,0,8,2012,9,2012,2,,,200,42,0
6,29,2923,2,1126,290114,1,5,"BANANA",2030,5,3,5,1960,0,7,2012,8,2012,2,,,500,42,0
6,29,2923,2,1126,290114,1,6,"ORANGE",3170,2,3,2,1960,0,6,2012,9,2012,2,,,200,25,0
6,29,2923,2,1126,290115,1,1,"COCOA",3040,100,3,100,1990,300,6,2012,2,2013,1,5,,400,22,0
6,29,2923,2,1126,290115,1,2,"KOLANUT",3110,200,3,200,1990,0,,,,,1,5,,0,,0
6,29,2923,2,1126,290117,1,1,"COCOA",3040,400,3,400,1996,0,9,2012,11,2012,1,2,,15000,1,0
6,29,2923,2,1126,290117,1,2,"KOLANUT",3110,25,3,25,1996,0,8,2012,4,2012,1,5,,200,26,0
6,29,2923,2,1126,290117,1,3,"ORANGE",3170,25,3,25,1996,0,9,2012,3,2013,1,5,,800,23,0
6,29,2923,2,1126,290117,1,4,"BANANA",2030,80,3,80,1996,0,9,2012,3,2013,2,,,2500,42,0
6,29,2923,2,1126,290117,1,5,"PINEAPPLE",2160,50,3,50,2008,0,1,2012,5,2012,1,6,,3000,26,0
6,29,2923,2,1126,290117,2,1,"MAIZE",1080,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290117,2,2,"CASSAVA",1020,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290117,2,3,"PLANTAIN",2170,30,3,30,2010,0,9,2012,3,2013,2,,,1000,42,0
6,29,2923,2,1126,290117,2,4,"COCOYAM",1040,,,,,,,,,,,,,,,0
6,29,2923,2,1126,290118,1,1,"COCOA",3040,1000,3,100,1970,0,9,2012,,,1,5,,200,24,0
6,29,2923,2,1126,290118,1,2,"KOLANUT",3110,100,3,100,1970,0,8,2010,9,2012,1,5,,200,21,0
6,29,2923,2,1126,290118,1,3,"PLANTAIN",2170,20,3,30,1970,0,10,2010,,,2,,,1200,42,0
6,29,2923,2,1126,290118,1,4,"BANANA",2030,50,3,50,1970,0,10,2012,,,2,,,1800,21,0
6,29,2923,2,1126,290118,1,5,"LIME",3130,20,3,20,1970,0,,,,,2,,,,,0
6,29,2923,2,1126,290120,2,1,"COCOA",3040,750,3,750,1976,0,7,2012,2,2013,1,2,,200,24,0
6,29,2923,2,1126,290120,2,2,"KOLANUT",3110,56,3,56,1976,0,8,2012,6,2013,1,5,,800,27,0
6,29,2923,2,1126,290120,2,3,"ORANGE",3170,24,3,24,1976,0,,,,,1,5,,,,0
6,29,2923,1,396,290124,1,1,"COPCOA",3040,800,3,800,1994,100,8,2012,12,2012,1,5,,2500,1,0
6,29,2923,1,396,290124,1,2,"KOLANUT",3110,100,3,100,1994,50,10,2012,5,2013,1,5,,0,,0
6,29,2923,1,396,290124,1,3,"PLANTAIN",2170,300,3,300,2012,200,8,2012,12,2012,2,,,1000,42,0
6,29,2923,1,396,290126,2,1,"COCOA",3040,3000,3,300,1997,0,8,2012,1,2013,1,5,,15000,1,0
6,29,2923,1,396,290126,2,2,"KOLANUT",3110,500,3,500,1997,0,2,2012,1,2013,1,5,,300,23,0
6,29,2923,1,396,290126,2,3,"ORANGE",3170,500,3,500,1997,0,8,2012,12,2012,1,5,,500,24,0
6,29,2923,1,396,290126,2,4,"PLANTAIN",2170,500,3,500,1997,0,7,2012,12,2012,1,5,,1000,42,0
6,29,2923,1,396,290127,1,1,"COCOA",3040,,,,,,,,,,,,,,,0
6,29,2923,1,396,290127,1,2,"PLANTAIN",2170,,,,,,,,,,,,,,,0
6,29,2923,1,396,290127,1,3,"BANANA",2030,,,,,,,,,,,,,,,0
6,29,2923,1,396,290127,1,4,"KOLANUT",3110,,,,,,,,,,,,,,,0
6,29,2923,1,396,290127,1,5,"ORANGE",3170,,,,,,,,,,,,,,,0
6,29,2923,1,396,290127,2,2,"COCOA",3040,2000,3,200,1982,50,9,2012,2,2013,1,1,,15000,1,0
6,29,2923,1,396,290127,2,3,"PLANTAIN",2170,1000,3,100,1982,,2,2012,12,2012,1,5,,2000,43,0
6,29,2923,1,396,290127,2,4,"BANANA",2030,500,3,500,1982,20,8,2012,12,2012,1,5,,1000,26,0
6,29,2923,1,396,290128,1,1,"COCOA",3040,2000,3,200,1998,,1,2012,2,2013,1,11,"COLD",500,24,0
6,29,2923,1,396,290128,1,2,"KOLANUT",3110,20,3,20,1998,,8,2012,12,2013,1,5,,1200,22,0
6,29,2923,1,396,290128,2,1,"COCOA",3040,5000,3,500,2000,,10,2012,2,2013,1,5,,1300,24,0
6,29,2923,1,396,290128,2,2,"KOLANUT",3110,15,3,15,2000,,9,2012,12,2012,1,5,,1200,21,0
6,29,2923,1,396,290128,2,3,"PALM TREE",3180,50,3,50,2000,,6,2012,6,2013,1,5,,500,92,0
6,29,2923,1,396,290129,1,1,"PLANTAIN",2170,20,3,20,2010,10,6,2012,12,2012,2,,,1000,42,0
6,29,2923,1,396,290129,1,2,"BANANA",2030,10,3,10,2010,4,9,2012,12,2012,2,,,600,42,0
6,29,2923,1,396,290129,2,1,"COCOA",3040,750,3,750,2005,,2,2012,2,2013,1,5,,200,22,0
6,29,2923,1,396,290129,2,2,"KOLANUT",3110,150,3,150,2005,,7,2012,7,2013,1,5,,200,27,0
6,29,2923,1,396,290129,2,3,"PLANTAIN",2170,100,3,100,2005,,6,2012,12,2012,2,,,2000,42,0
6,29,2923,1,396,290130,1,1,"COCOA",3040,180,3,180,1994,,7,2012,1,2013,1,5,,3000,1,0
6,29,2923,1,396,290130,1,2,"KOLANUT",3110,24,3,24,1994,,1,2012,1,2013,2,,,100,21,0
6,29,2923,1,396,290130,2,1,"COCOA",3040,1000,3,100,2002,400,7,2012,1,2013,1,5,,7500,1,0
6,29,2923,1,396,290130,2,2,"KOLANUT",3110,100,3,100,2002,20,1,2012,1,2013,2,,,600,22,0
6,29,2923,1,396,290130,2,3,"ORANGE",3170,20,3,20,2002,,3,2012,1,2013,2,,,,,0
6,29,2923,1,396,290130,2,4,"PLANTAIN",2170,50,3,50,2002,40,1,2012,1,2013,2,,,600,42,0
6,29,2920,1,1210,290151,1,1,"COCOA",3040,2,5,100,1955,0,2,2012,4,2012,2,,,0,,0
6,29,2920,1,1210,290151,1,2,"KOLANUT",3110,2,5,100,1955,0,6,2012,8,2012,2,,,0,,0
6,29,2920,1,1210,290151,1,3,"PALM TREE",3180,2,5,60,1955,0,4,2012,10,2012,2,,,0,,0
6,29,2920,1,1210,290151,1,4,"PLANTAIN",2170,2,5,100,1980,0,10,2011,9,2012,2,,,0,,0
6,29,2920,1,1210,290152,1,1,"ORANGE",3170,5,3,5,1962,,9,2012,11,2012,2,,,,,0
6,29,2920,1,1210,290152,1,2,"PLANTAIN",2170,2000,3,200,1983,6,10,2012,9,2012,2,,,7200,42,0
6,29,2920,1,1210,290152,1,3,"PALM TREE",3180,50,3,50,1930,0,4,2012,10,2012,2,,,300,94,0
6,29,2920,1,1210,290152,1,4,"KOLANUT",3110,200,3,200,1983,,6,2012,4,2012,2,,,100,26,0
6,29,2920,1,1210,290152,1,5,"COCOA",3040,2000,3,200,1983,,2,2012,8,2012,2,,,,,0
6,29,2920,1,1210,290152,2,1,"ORO",3190,7,3,7,1962,,7,2012,9,2012,2,,,,,0
6,29,2920,1,1210,290152,2,2,"KOLANUT",3110,50,3,50,1983,,6,2012,4,2012,2,,,100,26,0
6,29,2920,1,1210,290152,2,3,"PALM TREE",3180,20,3,20,1930,,4,2012,10,2012,2,,,,,0
6,29,2920,1,1210,290152,2,4,"PLANTAIN",2170,2000,3,200,1983,10,10,2012,9,2012,2,,,3600,42,0
6,29,2920,1,1210,290152,2,5,"COCOA",3040,500,3,500,1983,,2,2012,8,2012,2,,,,,0
