"zone","state","lga","sector","ea","hhid","item_cd","s11ic2","s11iq1","s11iq2","s11iq3","s11iq4a","s11iq4b","s11iq5a","s11iq5b","s11iq6","s11iq7","s11iq8","s11iq9","s11iq10","s11iq11","s11iq12a","s11iq12b","s11iq13","s11iq14","s11iq15","s11iq16","s11iq17","s11iq18a","s11iq18b","s11iq19a","s11iq19b","s11iq20","s11iq21a","s11iq21b","s11iq21c","s11iq21d","s11iq22","s11iq23a","s11iq23b","s11iq24a","s11iq24b","s11iq24c"
6,30,3033,2,554,300184,114,,1,20,700,2,2,2,,5,25,0,0,0,,,,0,0,6,4,2800,"N2",,0,0,2,,,,,0,,,,,
6,30,3033,2,554,300185,114,,1,20,500,1,2,2,,15,15,0,0,0,,,,0,0,5,0,,,,,5,2,,,,,0,,,,,
6,30,3033,2,554,300186,114,,1,4,600,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
6,30,3033,2,554,300187,105,,1,15,80000,1,,1,,10,6,0,0,0,,,,0,1,0,0,,,,0,0,2,,,,,0,,,,,
6,30,3033,2,554,300187,114,,1,20,400,1,2,2,,10,16,0,0,0,,,,0,0,0,0,,,,0,6,2,,,,,0,,,,,
6,30,3033,2,554,300188,105,,1,10,60000,1,,1,,6,3,0,1,0,,,,0,0,0,0,,,,0,0,2,,,,,10,"N2",,4,7,
6,30,3033,2,554,300189,105,,1,6,60000,1,,1,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,6,"N1",,,,
6,30,3033,2,554,300190,105,,1,10,50000,1,,1,,10,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,10,"N1",,,,
6,30,3015,2,1688,300193,114,,1,35,500,1,2,2,,15,30,0,0,0,,,,2,0,0,6,3000,"N3",,0,2,2,,,,,0,,,,,
6,30,3015,2,1688,300199,114,,1,10,400,2,,,,6,10,0,0,0,,,,0,0,0,0,,,,,6,2,,,,,2,,,,,
6,30,3032,2,520,300211,114,,1,20,600,1,2,1,2,30,0,0,0,0,,,,0,0,0,0,,,,10,,,,,,,0,,,,,
6,30,3032,2,520,300217,114,,1,25,500,1,2,2,,10,20,0,0,0,,,,0,0,0,2,1000,"N1",,0,3,2,,,,,2,,,,,
6,30,3004,2,216,300227,114,,1,8,650,1,,1,,8,0,0,0,0,,,,0,0,0,0,,,,0,0,,,,,,0,,,,,
1,31,3105,1,2914,310006,110,,1,1,8000,1,,1,,3,1,0,0,0,,,,0,0,0,0,,,,0,2,2,,,,,0,,,,,
1,31,3105,1,2914,310006,115,,1,33,1200,1,,1,,35,1,0,0,0,,,,0,0,2,0,,,,0,0,2,,,,,0,,,,,
1,31,3101,2,604,310011,123,,1,1,1000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3101,2,604,310012,110,,1,5,3500,1,,,,7,2,0,0,0,,,,,,1,2,8500,"N6",,0,,1,9,1,,,5,"N7",,10,,
1,31,3101,2,604,310015,114,,1,5,600,1,,1,,7,4,0,0,0,,,,0,0,0,0,,,,4,,1,8,2,,,0,,,,,
1,31,3101,2,604,310017,110,,1,5,2000,1,,1,2,3,2,0,0,0,0,"Y","N9",0,0,0,0,0,"N9","N2",0,0,1,8,2,8,2,2,"28","15",8,,
1,31,3101,2,604,310017,123,,1,1,1000,1,,1,2,1,0,0,0,0,700,"N2","N9",0,0,0,0,0,"N9","N2",0,0,2,,,,,0,,,,,
1,31,3115,2,680,310021,110,,1,7,5000,1,,1,,8,1,0,0,0,,,,0,0,2,0,,,,0,0,1,9,0,,,6,"N1",,9,,
1,31,3115,2,680,310021,114,,1,3,500,1,,1,,15,0,0,0,0,,,,0,0,10,0,,,,0,2,2,,,,,0,,,,,
1,31,3115,2,680,310022,110,,1,20,5000,1,2,6,7,3,19,0,0,1,2000,"N5",,0,0,2,1,3500,"N6",,0,0,2,,,,,0,,,,,
1,31,3115,2,680,310022,114,,1,70,500,1,2,6,7,18,52,0,0,0,,"N5",,0,0,0,0,0,,,0,0,,,,,,0,,,,,
1,31,3115,2,680,310022,118,,1,14,500,1,2,,,10,6,0,0,0,,"N5",,0,0,0,0,,,,0,2,2,,,,,0,,,,,
1,31,3115,2,680,310022,123,,1,2,4000,1,,1,,0,0,0,0,0,,"N5",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3115,2,680,310026,110,,1,5,7000,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,1,"N4",,5,,
1,31,3115,2,680,310028,114,,1,1,600,2,,2,,1,0,0,0,0,,"N2",,0,0,0,0,,"N2",,0,0,2,,,,,2,"N1",,1,,
1,31,3115,2,680,310029,110,,1,1,9000,1,,1,,1,2,0,0,0,,"N3",,0,0,2,0,,,,0,0,2,,,,,2,"N5",,9,,
1,31,3115,2,680,310029,112,,1,3,2500,1,,1,,1,1,1,0,0,,"N4",,0,0,0,0,,,,0,0,2,,,,,0,"N5",,,,
1,31,3111,2,2966,310031,105,,1,5,80000,1,,1,,5,1,0,0,0,,,,0,1,0,0,,,,0,0,2,,,,,5,"N2",,5,9,8
1,31,3111,2,2966,310031,110,,1,20,7000,1,,1,,10,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,10,"N2",,5,,
1,31,3111,2,2966,310031,112,,1,6,8000,1,,1,,3,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,3,,,,,
1,31,3111,2,2966,310031,114,,1,20,1200,1,,1,,10,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,10,,,,,
1,31,3111,2,2966,310032,110,,1,1,4000,1,,1,,8,0,0,0,0,,,,0,0,0,0,,,,0,0,1,9,7,,,1,"N2",,9,,
1,31,3111,2,2966,310032,114,,1,3,600,1,,1,,10,0,0,0,0,,,,0,0,0,4,800,"N1",,0,0,1,1,3,,,3,"N2",,1,,
1,31,3111,2,2966,310032,123,"DOG",1,1,2000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,1,3,0,,,1,,,3,,
1,31,3111,2,2966,310033,102,,1,3,30000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,3,"N2",,9,,
1,31,3111,2,2966,310033,103,,1,3,30000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,3,"N2",,9,,
1,31,3111,2,2966,310033,104,,1,3,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,"N2",,9,,
1,31,3111,2,2966,310033,105,,1,4,60000,1,,1,,3,2,0,0,0,,,,0,0,0,1,80000,"N2",,0,0,2,,,,,4,"N2",,9,,
1,31,3111,2,2966,310033,110,,1,3,5000,1,,1,,4,4,0,0,0,,,,0,0,0,0,,,,0,0,1,10,5,,,3,"N3",,10,,
1,31,3111,2,2966,310033,111,,1,3,5000,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,1,10,2,,,3,"N3",,10,,
1,31,3111,2,2966,310033,112,,1,2,7000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,"N2",,9,,
1,31,3111,2,2966,310033,114,,1,6,500,1,,1,,2,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,7,,,,,
1,31,3111,2,2966,310033,123,"DOG",1,4,3000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,4,"N2",,3,,
1,31,3111,2,2966,310034,114,,1,5,800,1,2,2,1,1,10,0,0,0,,,,1,0,2,0,,,,0,3,2,,,,,0,,,,,
1,31,3111,2,2966,310035,102,,1,1,40000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,1,"N4",,5,,
1,31,3111,2,2966,310036,110,,1,13,8000,1,,1,2,12,2,,,1,5000,"N1",,,,,0,,,,,2,2,,,,,12,"N3",,,,
1,31,3111,2,2966,310036,111,,1,23,7000,1,,1,4,21,1,,,2,13500,"N1",,,,1,0,,,,,0,2,,,,,24,"N3",,,,
1,31,3111,2,2966,310036,112,,1,2,23000,1,,1,,2,,,,0,,,,,,0,0,,,,,0,2,,,,,0,,,,,
1,31,3111,2,2966,310036,114,,1,8,1500,1,,2,,3,5,,,0,,,,,,,0,,,,,0,2,,,,,0,,,,,
1,31,3111,2,2966,310037,114,,1,4,600,2,,,,9,3,0,,0,,,,,,,0,,,,,,1,4,8,,,0,,,,,
1,31,3111,2,2966,310038,105,,1,20,80000,1,,1,,18,2,,,0,,,,,,,0,,,,,,2,,,,,2,"N3",,5,,
1,31,3111,2,2966,310038,110,,1,8,6000,1,,1,,10,0,,,0,,,,,,0,0,,,,,,1,8,2,,,0,,,,,
1,31,3111,2,2966,310038,111,,1,10,5000,1,,1,,9,1,,,0,,,,,,,0,,,,,,2,,,,,0,,,,,
1,31,3111,2,2966,310039,105,,1,5,100000,1,,1,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,,,,,,0,,,,,
1,31,3111,2,2966,310039,114,,1,8,600,1,,2,,2,15,0,0,0,,,,2,0,4,0,,,,1,2,,,,,,0,,,,,
1,31,3111,2,2966,310040,105,,1,20,70000,1,,1,,14,8,0,0,0,,,,0,2,0,0,,,,0,0,2,,,,,20,"N3",,5,9,8
1,31,3111,2,2966,310040,110,,1,20,5000,1,,1,,10,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,20,"N3",,5,,
1,31,3111,2,2966,310040,111,,1,7,5000,1,,1,,4,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,7,"N3",,5,,
1,31,3111,2,2966,310040,114,,1,43,1000,1,,1,,20,23,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310041,111,,1,2,5000,1,,1,,2,1,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,0,,,,,
1,31,3107,2,1092,310042,110,,1,6,5000,1,,1,,2,,4,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310042,114,,1,7,700,1,,2,,2,,5,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310043,106,,1,2,80000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,"N1",,9,,
1,31,3107,2,1092,310043,110,,1,10,4000,1,,1,,5,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,10,"N1",,8,,
1,31,3107,2,1092,310043,114,,1,20,500,1,,1,2,6,14,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310043,118,,1,17,1000,1,,1,,6,11,0,0,0,,,,0,,,,,,,,,,,,,,,,,,,
1,31,3107,2,1092,310044,110,,1,4,2000,1,,1,,3,1,0,0,0,,,,0,0,0,0,,,,0,0,1,11,0,11,0,0,,,,,11
1,31,3107,2,1092,310045,110,,1,10,4000,1,,1,,11,5,0,0,0,,,,0,0,0,1,,,,0,1,1,9,4,,,0,,,,,
1,31,3107,2,1092,310046,110,,1,10,3000,1,,1,,5,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
1,31,3107,2,1092,310046,114,,1,17,500,1,,1,,5,12,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,2,,,,,
1,31,3107,2,1092,310047,110,,1,8,5000,1,,1,,8,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310048,105,,1,4,70000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310048,110,,1,7,5000,1,,1,,5,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310048,114,,1,12,500,1,,1,,6,0,0,0,6,3600,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,2,1092,310049,102,,1,1,40000,1,,1,1,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,1,"N3","N1",3,,
1,31,3107,2,1092,310049,107,,1,3,80000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,3,"N3","N1",3,,
1,31,3107,2,1092,310049,110,,1,3,7000,1,,1,,2,1,0,0,0,,,,0,0,0,0,,,,0,0,1,5,0,,,2,"N3","N1",3,,
1,31,3107,2,1092,310049,114,,1,3,500,1,,1,,7,0,0,0,0,,,,0,0,0,2,1050,"N2",,0,2,2,,,,,0,,,,,
1,31,3107,2,1092,310049,118,,1,8,600,1,,1,,1,6,0,0,1,600,"N2",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3107,1,724,310051,114,,1,5,800,1,,2,,1,4,0,0,0,,"N1",,0,0,0,0,,,,0,0,,,,,,0,,,,,
1,31,3107,1,724,310051,123,"DOG",1,1,2000,1,,2,,1,0,0,0,0,,"N1",,0,0,0,0,,,,0,0,,,,,,0,,,,,
1,31,3107,1,724,310057,105,,1,29,,1,,1,,24,4,0,0,1,45000,"N5",,0,0,0,0,,,,0,0,2,,,,,29,"N7",,,,
1,31,3107,1,724,310057,111,,1,27,,1,,1,,17,10,0,0,0,,,,0,0,0,0,,,,0,0,1,9,,,,27,"N7",,,,
1,31,3107,1,724,310059,110,,1,20,10000,1,,1,,18,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,20,"N3",,8,,
1,31,3107,1,724,310059,114,,1,15,1000,1,,1,,13,0,0,0,2,500,"N2",,0,0,0,0,,,,0,0,2,,,,,15,"N3",,1,,
1,31,3107,1,724,310060,110,,1,12,4000,1,2,1,,8,8,0,0,0,,,,0,0,1,0,,,,0,1,1,8,2,,,0,,,,,
1,31,3113,2,332,310063,110,,1,3,5000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,1,9,1,,,0,,,,,
1,31,3113,2,332,310063,114,,1,1,500,1,,1,,4,0,0,0,0,,,,1,0,0,1,350,"N1",,0,1,2,,,,,0,,,,,
1,31,3113,2,332,310064,110,,1,10,10000,1,,1,,7,3,0,0,0,,,,0,0,0,0,,,,0,0,1,8,3,,,0,,,,,
1,31,3113,2,332,310065,110,,1,11,6000,1,,1,,6,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310065,111,,1,4,8000,1,,1,,1,1,0,0,0,,,,0,0,0,0,,,,0,,2,,,,,0,,,,,
1,31,3113,2,332,310065,114,,1,20,500,1,,1,,10,12,0,0,0,,,,0,0,0,2,1200,"N2",,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310065,123,,1,3,2500,1,,1,,5,0,0,0,0,,,,0,0,0,2,7500,"N2",,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310066,110,,1,12,7000,1,,1,,13,6,0,0,0,,,,0,0,0,7,,,,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310066,112,,1,7,15000,1,,1,,3,6,0,0,0,,,,0,0,0,2,,,,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310066,114,,1,20,700,1,,1,,15,12,0,0,0,,,,0,0,0,7,,,,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310067,110,,1,2,4000,1,,1,,1,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310068,110,,1,9,6000,1,,1,,2,7,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310068,114,,1,1,800,1,,1,,8,,0,0,0,,,,0,0,0,0,,,,0,0,1,2,7,,,0,,,,,
1,31,3113,2,332,310069,110,,1,5,5000,1,,1,,11,0,0,0,0,,,,0,0,0,1,5000,"N1",,0,0,1,4,5,,,0,,,,,
1,31,3113,2,332,310069,114,,1,17,1000,1,,1,,20,0,0,0,0,,,,0,0,0,3,1500,"N1",,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310070,110,,1,5,3000,1,,,,9,0,0,0,0,,,,0,0,2,2,12000,"N2",,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310070,114,,1,5,500,1,,,,10,0,0,0,0,,,,0,0,1,4,2800,"N2",,0,0,2,,,,,0,,,,,
1,31,3113,2,332,310070,123,,1,1,3000,,,,,1,0,0,0,0,,,,0,0,0,0,,,,,,2,,,,,0,,,,,
1,31,3109,2,1026,310071,110,,1,7,7000,1,,1,,7,4,0,0,0,,,,0,0,0,2,12000,"N1",,0,1,1,8,1,,,0,,,,,
1,31,3109,2,1026,310071,114,,1,44,800,1,,1,,30,20,0,0,0,,,,0,0,0,4,2200,"N1",,0,2,2,,,,,0,,,,,
1,31,3109,2,1026,310072,106,,1,2,45000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,1,2,0,,,0,,,,,
1,31,3109,2,1026,310072,114,,1,18,1000,1,,1,,10,10,0,0,0,,,,1,0,0,0,,,,0,1,2,,,,,0,,,,,
1,31,3109,2,1026,310073,105,,1,4,110000,1,,3,4,4,0,0,0,0,,,,0,0,0,0,,,,0,0,1,11,0,,,4,"N2",,11,,
1,31,3109,2,1026,310073,110,,1,32,7000,1,,3,4,30,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310073,111,,1,49,10000,1,,3,4,45,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310073,114,,1,28,500,1,,3,4,15,13,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,0,,,,,
1,31,3109,2,1026,310074,105,,1,3,70000,1,,1,,2,1,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310074,110,,1,4,3000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310074,114,,1,10,700,1,2,1,2,2,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310075,106,,1,4,80000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,1,7,0,,,4,"N1",,8,,
1,31,3109,2,1026,310075,110,,1,18,6000,1,,1,,16,6,0,0,0,,,,0,0,0,3,0,,,0,1,2,,,,,0,,,,,
1,31,3109,2,1026,310075,111,,1,14,5000,1,,1,,10,5,0,0,0,,,,0,0,0,1,0,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310075,114,,1,35,800,1,,1,,30,4,0,0,0,,,,0,0,0,7,0,,,0,2,2,,,,,0,,,,,
1,31,3109,2,1026,310076,105,,1,10,80000,1,,1,,4,8,0,0,0,,,,0,0,0,2,160000,"N1",,0,0,1,6,2,,,10,"N2",,4,,
1,31,3109,2,1026,310076,114,,1,10,800,1,,1,,5,8,0,0,0,,,,0,0,0,2,1600,"N1",,0,1,2,,,,,0,,,,,
1,31,3109,2,1026,310076,118,,1,7,700,1,,1,,3,5,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,0,,,,,
1,31,3109,2,1026,310077,110,,1,8,4000,1,,1,,10,0,0,0,0,,,,0,0,0,2,9000,"N2",,0,0,2,,,,,8,"N1",,9,,
1,31,3109,2,1026,310077,111,,1,5,6000,1,,1,,5,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,5,"N3",,9,,
1,31,3109,2,1026,310077,114,,1,10,800,1,,1,,20,0,0,0,0,,,,0,0,0,10,8000,"N2",,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310077,118,,1,6,800,1,,1,,6,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310078,105,,1,9,30000,1,,1,1,4,5,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310078,106,,1,3,42000,1,,1,1,3,0,0,0,0,,,,0,0,0,0,,,,0,0,,,,,,0,,,,,
1,31,3109,2,1026,310078,110,,1,29,5000,1,,1,,17,12,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310078,111,,1,4,5000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310078,114,,1,30,400,1,,1,,26,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310078,118,,1,5,800,1,,1,,2,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310079,110,,1,14,5000,1,,1,,8,11,0,,1,4000,"N1",,0,0,1,0,,,,0,0,1,9,5,,,0,,,,,
1,31,3109,2,1026,310079,114,,1,13,800,1,,1,,5,12,0,0,0,,,,0,0,4,0,,,,0,0,2,,,,,0,,,,,
1,31,3109,2,1026,310080,105,,1,1,16000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,1,"N2",,4,,
1,31,3109,2,1026,310080,106,,1,8,25000,1,,1,,8,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,8,"N2",,4,,
1,31,3109,2,1026,310080,107,,1,4,7000,1,,1,,4,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,4,"N2",,4,,
1,31,3109,2,1026,310080,110,,1,10,3000,1,,1,,8,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,10,"N2",,9,,
1,31,3109,2,1026,310080,112,,1,1,6000,1,,1,,1,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,1,"N2",,8,,
1,31,3109,2,1026,310080,114,,1,22,300,1,2,1,2,8,12,0,0,0,,,,0,0,0,2,800,"N1",,0,0,2,,,,,22,"N2",,1,,
1,31,3112,2,350,310081,110,,1,17,5000,1,,1,,14,10,0,0,0,,,,0,0,0,1,3500,"N4",,0,1,1,9,5,,,17,"N5",,9,,
1,31,3112,2,350,310081,111,,1,3,6000,1,,1,,1,1,0,0,1,3700,"N6",,0,0,0,0,,,,0,0,2,,,,,3,"N5",,9,,
1,31,3112,2,350,310081,114,,1,18,800,1,,1,,26,5,0,0,0,,,,1,0,0,1,800,"N4",,0,1,1,2,10,,,0,,,,,
1,31,3112,2,350,310081,117,,1,13,10000,1,,1,,2,11,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310081,118,,1,22,900,1,,1,,9,18,0,0,0,,,,0,0,0,0,,,,0,0,1,2,5,,,0,,,,,
1,31,3112,2,350,310082,110,,1,8,4000,,,,,7,4,0,0,0,,,,0,0,0,2,8000,"N4",,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310082,114,,1,23,800,,,,,14,13,0,0,0,,,,0,0,0,3,2650,"N4",,0,2,2,,,,,0,,,,,
1,31,3112,2,350,310083,105,,1,14,70000,1,,1,,14,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310083,110,,1,26,6000,1,,1,,20,6,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310083,114,,1,15,700,1,,1,,5,10,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310083,123,"DOG",1,5,3000,1,,,,3,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310084,110,,1,12,5000,1,,1,,8,8,0,0,1,3600,"N1",,0,0,2,1,3600,"N2",,0,0,1,8,1,,,0,,,,,
1,31,3112,2,350,310084,111,,1,13,4500,1,,1,,12,5,0,0,1,4000,"N1",,0,0,1,1,4000,"N2",,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310084,113,,1,6,1000,1,,1,,1,11,0,0,0,,,,0,0,0,5,2700,"N2",,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310085,114,,1,34,700,1,2,1,2,30,12,0,0,0,,,,1,0,0,5,4100,"N2",,0,2,2,,,,,0,,,,,
1,31,3112,2,350,310086,110,,1,8,5000,1,,1,,10,2,0,0,0,,,,0,0,0,0,,,,0,4,2,,,,,0,,,,,
1,31,3112,2,350,310086,114,,1,32,500,1,,1,,16,20,0,0,0,,,,0,0,0,2,1200,"N1",,0,2,2,,,,,0,,,,,
1,31,3112,2,350,310087,110,,1,4,5000,1,,1,,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310087,112,,1,1,2500,1,,1,,0,0,0,0,1,2000,"N1",,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310087,114,,1,25,1000,1,,1,,10,18,0,0,0,,,,0,0,0,0,,,,0,3,2,,,,,0,,,,,
1,31,3112,2,350,310088,105,,1,6,40000,1,,1,,4,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310088,110,,1,14,6000,1,,1,,5,10,0,0,0,,,,0,0,0,1,3200,"N2",,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310088,111,,1,2,4000,1,,1,,2,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310088,114,,1,6,700,1,,1,,3,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310088,118,,1,8,500,1,,1,,1,7,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310089,110,,1,6,4500,1,2,1,2,4,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310089,114,,1,15,600,1,2,1,2,8,7,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310089,118,,1,10,350,1,2,1,2,2,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3112,2,350,310090,110,,1,14,5000,1,,1,,19,5,0,0,0,,,,0,0,2,2,1200,"N5",,0,0,1,8,6,,,6,"N6",,8,,
1,31,3112,2,350,310090,114,,1,39,800,1,,1,,15,35,5,0,0,,,,3,0,0,3,2700,"N5",,0,2,1,2,10,,,0,,,,,
1,31,3112,2,350,310090,118,,1,17,950,1,,1,,4,14,0,0,0,,,,0,0,0,1,950,"N5",,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310092,110,,1,10,6000,1,,1,,7,3,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310092,114,,1,10,1000,1,,1,,6,8,0,0,0,,,,0,0,0,0,,,,0,4,2,,,,,0,,,,,
1,31,3116,2,1344,310092,118,,1,20,1000,1,,1,,12,8,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310093,110,,1,5,5000,1,,1,,8,2,0,0,0,,,,0,0,0,0,,,,0,0,1,8,5,,,0,,,,,
1,31,3116,2,1344,310095,110,,1,10,500,1,2,1,2,6,4,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310096,110,,1,4,7000,1,,1,2,2,2,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310096,112,,1,3,15000,1,,1,2,1,0,2,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310097,110,,1,2,700,1,,1,,1,1,0,0,0,,,,0,0,0,0,,,,0,0,1,8,0,,,2,"N2",,8,,
1,31,3116,2,1344,310097,114,,1,15,1000,1,,1,,7,10,0,0,0,,,,0,0,0,2,2000,"N1",,0,0,2,,,,,0,,,,,
1,31,3116,2,1344,310097,118,,1,7,500,1,,1,,2,6,0,0,0,,,,0,0,0,0,,,,0,1,2,,,,,0,,,,,
1,31,3116,2,1344,310097,123,,1,3,3000,1,,1,,3,0,0,0,0,,,,0,0,0,0,,,,0,0,2,,,,,0,,,,,
