"zone","state","lga","sector","ea","hhid","network_cd","s12q2","s12q2b","s12q3"
4,4,415,1,2108,40041,"N1",31,"SELF",1
4,4,415,1,2108,40041,"N2",9,,3
4,4,415,1,2108,40042,"N1",31,"SELF",1
4,4,415,1,2108,40042,"N2",9,,3
4,4,415,1,2108,40043,"N1",31,"HAWKERS",3
4,4,415,1,2108,40043,"N2",9,,3
4,4,415,1,2108,40043,"N3",9,,3
4,4,415,1,2108,40043,"N4",2,,3
4,4,415,1,2108,40044,"N1",10,,3
4,4,415,1,2108,40044,"N2",10,,3
4,4,415,1,2108,40045,"N1",10,,3
4,4,415,1,2108,40046,"N1",10,,3
4,4,415,1,2108,40046,"N2",8,,1
4,4,415,1,2108,40046,"N3",16,,1
4,4,415,1,2108,40047,"N1",10,,3
4,4,415,1,2108,40047,"N2",10,,3
4,4,415,1,2108,40047,"N3",10,,3
4,4,415,1,2108,40049,"N1",2,,1
4,4,415,1,2108,40049,"N2",9,,2
4,4,413,2,1540,40051,"N1",17,,3
4,4,413,2,1540,40051,"N2",12,,5
4,4,413,2,1540,40051,"N3",9,,5
4,4,413,2,1540,40051,"N4",9,,3
4,4,413,2,1540,40051,"N5",9,,3
4,4,413,2,1540,40051,"N6",9,,3
4,4,413,2,1540,40051,"N7",9,,3
4,4,413,2,1540,40053,"N1",9,,2
4,4,413,2,1540,40053,"N2",2,,1
4,4,413,2,1540,40053,"N3",2,,1
4,4,413,2,1540,40054,"N1",9,,3
4,4,413,2,1540,40054,"N2",2,,1
4,4,413,2,1540,40054,"N3",2,,1
4,4,413,2,1540,40054,"N4",9,,2
4,4,413,2,1540,40055,"N1",9,,3
4,4,413,2,1540,40055,"N2",17,,3
4,4,413,2,1540,40055,"N3",7,,3
4,4,413,2,1540,40055,"N4",10,,1
4,4,413,2,1540,40056,"N1",13,,3
4,4,413,2,1540,40060,"N1",9,,1
4,4,413,2,1540,40060,"N2",10,,1
4,4,413,2,1540,40060,"N3",9,,1
4,4,413,2,1540,40060,"N4",17,,6
4,4,413,2,1540,40060,"N5",2,,1
4,4,405,2,722,40062,"N1",9,,2
4,4,405,2,722,40062,"N2",9,,3
4,4,405,2,722,40062,"N3",9,,3
4,4,405,2,722,40062,"N4",9,,3
4,4,405,2,722,40063,"N1",11,,3
4,4,405,2,722,40063,"N2",13,,5
4,4,405,2,722,40063,"N3",2,,1
4,4,405,2,722,40064,"N1",9,,3
4,4,405,2,722,40064,"N2",15,,3
4,4,405,2,722,40064,"N3",9,,1
4,4,405,2,722,40064,"N4",2,,1
4,4,405,2,722,40065,"N1",9,,3
4,4,405,2,722,40065,"N2",17,,3
4,4,405,2,722,40065,"N3",9,,3
4,4,405,2,722,40065,"N4",30,,3
4,4,405,2,722,40066,"N1",13,,3
4,4,405,2,722,40066,"N2",15,,5
4,4,405,2,722,40066,"N3",9,,3
4,4,405,2,722,40066,"N4",2,,1
4,4,405,2,722,40067,"N1",9,,3
4,4,405,2,722,40067,"N2",12,,5
4,4,405,2,722,40068,"N1",17,,3
4,4,405,2,722,40069,"N1",9,,2
4,4,405,2,722,40069,"N2",9,,2
4,4,405,2,722,40069,"N3",9,,2
4,4,405,2,722,40069,"N4",9,,2
4,4,405,2,722,40070,"N1",9,,3
4,4,405,2,722,40070,"N2",9,,3
4,4,405,2,722,40070,"N3",9,,3
4,4,405,2,722,40070,"N4",9,,3
4,4,405,2,722,40070,"N5",9,,3
4,4,405,2,484,40071,"N1",11,,5
4,4,405,2,484,40071,"N2",9,,2
4,4,405,2,484,40072,"N1",17,,5
4,4,405,2,484,40073,"N1",17,,5
4,4,405,2,484,40073,"N2",9,,3
4,4,405,2,484,40073,"N3",10,,4
4,4,405,2,484,40074,"N1",9,,3
4,4,405,2,484,40075,"N1",10,,3
4,4,405,2,484,40075,"N2",9,,3
4,4,405,2,484,40076,"N1",10,,1
4,4,405,2,484,40077,"N1",13,,1
4,4,405,2,484,40077,"N2",31,,1
4,4,405,2,484,40078,"N1",9,,1
4,4,405,2,484,40078,"N2",31,,1
4,4,405,2,484,40080,"N1",9,,3
4,4,405,2,484,40080,"N2",9,,3
4,4,419,2,296,40081,"N1",11,,3
4,4,419,2,296,40081,"N2",9,,3
4,4,419,2,296,40081,"N3",7,,1
4,4,419,2,296,40081,"N4",7,,3
4,4,419,2,296,40082,"N1",11,,3
4,4,419,2,296,40082,"N2",9,,3
4,4,419,2,296,40083,"N1",9,,3
4,4,419,2,296,40083,"N2",9,,3
4,4,419,2,296,40084,"N1",9,,3
4,4,419,2,296,40085,"N1",10,,1
4,4,419,2,296,40086,"N1",9,,1
4,4,419,2,296,40086,"N2",13,,6
4,4,419,2,296,40086,"N3",9,,1
4,4,419,2,296,40086,"N4",10,,2
4,4,419,2,296,40086,"N5",31,"TRANSPORTER",1
4,4,419,2,296,40086,"N6",31,,1
4,4,419,2,296,40086,"N7",9,,2
4,4,419,2,296,40087,"N1",1,,1
4,4,419,2,296,40087,"N2",9,,3
4,4,419,2,296,40088,"N1",17,,5
4,4,419,2,296,40089,"N1",9,,3
4,4,419,2,296,40089,"N2",9,,3
4,4,419,2,296,40089,"N3",9,,3
4,4,419,2,296,40089,"N4",9,,3
4,4,419,2,296,40089,"N5",9,,3
4,4,419,2,296,40089,"N6",9,,3
4,4,419,2,296,40089,"N7",9,,3
4,4,419,2,296,40089,"N8",9,,3
4,4,419,2,296,40090,"N1",9,,2
4,4,419,2,296,40090,"N2",9,,2
4,4,419,2,296,40090,"N3",9,,3
4,4,419,2,296,40090,"N4",9,,3
4,4,401,1,1460,40093,"N1",12,,3
4,4,401,1,1460,40093,"N2",9,,3
4,4,401,1,1460,40093,"N3",9,,3
4,4,401,1,1460,40094,"N1",9,,3
4,4,401,1,1460,40094,"N2",9,,2
4,4,401,1,1460,40095,"N1",9,,3
4,4,401,1,1460,40095,"N2",9,,3
4,4,401,1,1460,40095,"N3",9,,3
4,4,401,1,1460,40095,"N4",7,,3
4,4,401,1,1460,40095,"N5",6,,3
4,4,401,1,1460,40095,"N6",6,,3
4,4,401,1,1460,40096,"N1",7,,4
4,4,401,1,1460,40096,"N2",9,,4
4,4,401,1,1460,40096,"N3",9,,4
4,4,401,1,1460,40096,"N4",9,,3
4,4,401,1,1460,40096,"N5",9,,3
4,4,401,1,1460,40096,"N6",9,,3
4,4,401,1,1460,40096,"N7",9,,3
4,4,401,1,1460,40096,"N8",9,,3
4,4,401,1,1460,40097,"N1",9,,3
4,4,401,1,1460,40097,"N2",9,,3
4,4,401,1,1460,40097,"N3",9,,3
4,4,401,1,1460,40097,"N4",7,,4
4,4,401,1,1460,40097,"N5",7,,4
4,4,401,1,1460,40097,"N6",7,,4
4,4,401,1,1460,40099,"N1",9,,1
4,4,401,1,1460,40099,"N2",9,,1
4,4,401,1,1460,40099,"N3",9,,1
4,4,401,1,1460,40099,"N4",31,,1
4,4,412,2,2592,40101,"N1",13,,4
4,4,412,2,2592,40101,"N2",13,,4
4,4,412,2,2592,40101,"N3",13,,4
4,4,412,2,2592,40101,"N4",13,,4
4,4,412,2,2592,40101,"N5",9,,1
4,4,412,2,2592,40101,"N6",13,,4
4,4,412,2,2592,40101,"N7",13,,4
4,4,412,2,2592,40103,"N1",12,,5
4,4,412,2,2592,40103,"N2",12,,5
4,4,412,2,2592,40104,"N1",12,,3
4,4,412,2,2592,40104,"N2",12,,5
4,4,412,2,2592,40104,"N3",28,,3
4,4,412,2,2592,40104,"N4",29,,8
4,4,412,2,2592,40105,"N1",9,,3
4,4,412,2,2592,40105,"N2",12,,5
4,4,412,2,2592,40106,"N1",9,,3
4,4,412,2,2592,40106,"N2",10,,3
4,4,412,2,2592,40107,"N1",31,"SELF",1
4,4,412,2,2592,40107,"N2",9,,3
4,4,412,2,2592,40107,"N3",12,,5
4,4,412,2,2592,40108,"N1",31,,1
4,4,412,2,2592,40108,"N2",9,,3
4,4,412,2,2592,40108,"N3",12,,5
4,4,412,2,2592,40109,"N1",9,,1
4,4,412,2,2592,40109,"N2",10,,3
4,4,412,2,2592,40109,"N3",9,,2
4,4,412,2,2592,40110,"N1",9,,1
4,4,412,2,1606,40111,"N1",12,,5
4,4,412,2,1606,40111,"N2",12,,5
4,4,412,2,1606,40111,"N3",12,,5
4,4,412,2,1606,40111,"N4",12,,5
4,4,412,2,1606,40111,"N5",9,,3
4,4,412,2,1606,40111,"N6",12,,5
4,4,412,2,1606,40112,"N1",10,,1
4,4,412,2,1606,40112,"N2",10,,1
4,4,412,2,1606,40112,"N3",10,,4
4,4,412,2,1606,40112,"N4",10,,4
4,4,412,2,1606,40112,"N5",9,,1
4,4,412,2,1606,40113,"N1",12,,3
4,4,412,2,1606,40114,"N1",12,,3
4,4,412,2,1606,40115,"N1",31,"SELF",1
4,4,412,2,1606,40115,"N2",9,,3
4,4,412,2,1606,40116,"N1",9,,3
4,4,412,2,1606,40116,"N2",9,,3
4,4,412,2,1606,40117,"N1",31," SELF",1
4,4,412,2,1606,40117,"N2",9,,3
4,4,412,2,1606,40118,"N1",9,,3
4,4,412,2,1606,40119,"N1",9,,1
4,4,412,2,1606,40120,"N1",1,,3
4,4,410,2,4036,40122,"N1",17,,3
4,4,410,2,4036,40122,"N2",9,,3
4,4,410,2,4036,40125,"N1",10,,4
4,4,410,2,4036,40125,"N2",1,,1
4,4,410,2,4036,40125,"N3",1,,1
4,4,410,2,4036,40126,"N1",10,,4
4,4,410,2,4036,40126,"N2",13,,5
4,4,410,2,4036,40126,"N3",13,,5
4,4,410,2,4036,40128,"N1",9,,3
4,4,410,2,4036,40129,"N1",9,,2
4,4,410,2,4036,40130,"N1",9,,2
4,4,407,2,796,40131,"N1",28,,3
4,4,407,2,796,40131,"N2",17,,2
4,4,407,2,796,40132,"N1",9,,4
4,4,407,2,796,40132,"N2",9,,3
4,4,407,2,796,40132,"N3",11,,3
4,4,407,2,796,40133,"N1",17,,5
4,4,407,2,796,40133,"N2",17,,5
4,4,407,2,796,40133,"N3",9,,1
4,4,407,2,796,40134,"N1",12,,5
4,4,407,2,796,40135,"N1",13,,5
4,4,407,2,796,40135,"N2",10,,1
4,4,407,2,796,40135,"N3",9,,1
4,4,407,2,796,40135,"N4",9,,1
4,4,407,2,796,40136,"N1",13,,5
4,4,407,2,796,40136,"N2",9,,1
4,4,407,2,796,40137,"N1",2,,1
4,4,407,2,796,40137,"N2",9,,3
4,4,407,2,796,40137,"N3",10,,3
4,4,407,2,796,40137,"N4",10,,3
4,4,407,2,796,40138,"N1",7,,3
4,4,407,2,796,40138,"N2",17,,4
4,4,407,2,796,40139,"N1",12,,4
4,4,407,2,796,40139,"N2",13,,3
4,4,407,2,796,40139,"N3",15,,4
4,4,407,2,796,40139,"N4",11,,4
4,4,407,2,796,40139,"N5",9,,3
4,4,407,2,796,40140,"N1",7,,3
4,4,407,2,796,40140,"N2",17,,4
4,4,407,2,796,40140,"N3",9,,3
4,4,410,1,3192,40142,"N1",9,,3
4,4,410,1,3192,40142,"N2",9,,3
4,4,410,1,3192,40142,"N3",9,,3
4,4,410,1,3192,40144,"N1",9,,1
4,4,410,1,3192,40144,"N2",10,,3
4,4,410,1,3192,40145,"N1",9,,1
4,4,410,1,3192,40146,"N1",12,,5
4,4,410,1,3192,40146,"N2",10,,1
4,4,410,1,3192,40147,"N1",9,,1
4,4,410,1,3192,40147,"N2",9,,3
4,4,410,1,3192,40147,"N3",9,,3
4,4,410,1,3192,40148,"N1",9,,3
4,4,410,1,3192,40148,"N2",9,,3
4,4,410,1,3192,40149,"N1",9,,3
4,4,410,1,3192,40149,"N2",10,,3
4,4,410,1,3414,40151,"N1",9,,3
4,4,410,1,3414,40151,"N2",9,,3
4,4,410,1,3414,40151,"N3",9,,3
4,4,410,1,3414,40151,"N4",9,,3
4,4,410,1,3414,40151,"N5",9,,3
4,4,410,1,3414,40151,"N6",9,,3
4,4,410,1,3414,40151,"N7",9,,3
4,4,410,1,3414,40152,"N1",12,,3
4,4,410,1,3414,40155,"N1",11,,1
4,4,410,1,3414,40156,"N1",9,,2
4,4,410,1,3414,40156,"N2",9,,2
4,4,410,1,3414,40156,"N3",9,,2
4,4,410,1,3414,40158,"N1",12,,3
4,4,410,1,3414,40158,"N2",12,,3
4,4,410,1,3414,40160,"N1",9,,3
4,4,401,1,738,40161,"N1",1,,1
4,4,401,1,738,40161,"N2",9,,3
4,4,401,1,738,40161,"N3",9,,3
4,4,401,1,738,40161,"N4",9,,3
4,4,401,1,738,40162,"N1",9,,3
4,4,401,1,738,40162,"N2",9,,3
4,4,401,1,738,40162,"N3",9,,3
4,4,401,1,738,40163,"N1",9,,3
4,4,401,1,738,40163,"N2",9,,3
4,4,401,1,738,40164,"N1",12,,3
4,4,401,1,738,40164,"N2",13,,3
4,4,401,1,738,40165,"N1",9,,3
4,4,401,1,738,40165,"N2",11,,4
4,4,401,1,738,40166,"N1",9,,1
4,4,401,1,738,40166,"N2",31,"A LABOURER",1
4,4,401,1,738,40168,"N1",9,,2
4,4,401,1,738,40168,"N2",9,,2
4,4,401,1,738,40169,"N1",9,,3
4,4,401,1,738,40169,"N2",9,,3
4,4,401,1,738,40170,"N1",9,,2
4,4,401,1,738,40170,"N2",9,,2
4,4,421,1,800,40172,"N1",8,,3
4,4,421,1,800,40172,"N2",9,,3
4,4,421,1,800,40172,"N3",10,,3
4,4,421,1,800,40172,"N4",7,,3
4,4,421,1,800,40172,"N5",10,,1
4,4,421,1,800,40174,"N1",9,,4
4,4,421,1,800,40174,"N2",9,,4
4,4,421,1,800,40176,"N1",9,,3
4,4,421,1,800,40178,"N1",12,,3
4,4,421,1,800,40178,"N2",9,,2
4,4,421,1,800,40178,"N3",9,,3
4,4,421,1,800,40179,"N1",12,,3
4,4,421,1,800,40179,"N2",9,,3
4,4,421,1,800,40179,"N3",9,,3
4,4,421,1,800,40180,"N1",12,,3
4,4,421,1,800,40180,"N2",12,,3
4,4,421,1,800,40180,"N3",9,,2
4,4,411,1,1486,40181,"N1",9,,4
4,4,411,1,1486,40182,"N1",9,,3
4,4,411,1,1486,40183,"N1",9,,3
4,4,411,1,1486,40184,"N1",9,,3
4,4,411,1,1486,40185,"N1",9,,3
4,4,411,1,1486,40186,"N1",9,,3
4,4,411,1,1486,40188,"N1",2,,1
4,4,411,1,1486,40188,"N2",10,,1
4,4,411,1,1486,40189,"N1",9,,2
4,4,411,1,1486,40190,"N1",9,,3
4,4,401,2,2106,40191,"N1",1,,1
4,4,401,2,2106,40192,"N1",9,,3
4,4,401,2,2106,40192,"N2",9,,3
4,4,401,2,2106,40192,"N3",9,,3
4,4,401,2,2106,40193,"N1",9,,2
4,4,401,2,2106,40193,"N2",9,,2
4,4,401,2,2106,40194,"N1",9,,3
4,4,401,2,2106,40194,"N2",11,,2
4,4,401,2,2106,40195,"N1",12,,5
4,4,401,2,2106,40196,"N1",9,,3
4,4,401,2,2106,40197,"N1",31,"SELF",1
4,4,401,2,2106,40197,"N2",31,"POULTRY FARMERS",3
4,4,401,2,2106,40197,"N3",31,"CONSUMERS",3
4,4,401,2,2106,40197,"N4",13,,4
4,4,401,2,2106,40197,"N5",13,,4
4,4,401,2,2106,40198,"N1",9,,3
4,4,401,2,2106,40198,"N2",9,,3
4,4,401,2,2106,40199,"N1",8,,3
4,4,401,2,2106,40199,"N2",8,,3
4,4,401,2,2106,40200,"N1",17,,5
4,4,401,2,2106,40200,"N2",13,,4
4,4,402,2,1080,40201,"N1",15,,5
4,4,402,2,1080,40201,"N2",15,,5
4,4,402,2,1080,40201,"N3",2,,1
4,4,402,2,1080,40201,"N4",10,,4
4,4,402,2,1080,40201,"N5",10,,3
4,4,402,2,1080,40204,"N1",9,,2
4,4,402,2,1080,40206,"N1",9,,3
4,4,402,2,1080,40207,"N1",9,,3
4,4,402,2,1080,40207,"N2",10,,4
4,4,402,2,1080,40208,"N1",9,,3
4,4,402,2,1080,40209,"N1",2,,1
4,4,402,2,1080,40209,"N2",15,,5
4,4,402,2,1080,40209,"N3",15,,5
4,4,402,2,1080,40209,"N4",10,,5
4,4,403,2,836,40212,"N1",12,,5
4,4,403,2,836,40212,"N2",12,,5
4,4,403,2,836,40212,"N3",12,,5
4,4,403,2,836,40213,"N1",12,,4
4,4,403,2,836,40214,"N1",9,,3
4,4,403,2,836,40215,"N1",9,,3
4,4,403,2,836,40216,"N1",13,,4
4,4,403,2,836,40216,"N2",13,,4
4,4,403,2,836,40217,"N1",12,,3
4,4,403,2,836,40218,"N1",9,,3
4,4,403,2,836,40219,"N1",9,,3
4,4,403,2,836,40219,"N2",31,"SELF",1
4,4,403,2,836,40220,"N1",9,,3
2,5,506,2,830,50001,"N1",1,,5
2,5,506,2,830,50001,"N2",2,,5
2,5,506,2,830,50001,"N3",12,,5
2,5,506,2,830,50001,"N4",12,,2
2,5,506,2,830,50001,"N5",9,,2
2,5,506,2,830,50002,"N1",9,,2
2,5,506,2,830,50002,"N2",7,,2
2,5,506,2,830,50002,"N3",9,,2
2,5,506,2,830,50002,"N4",7,,1
2,5,506,2,830,50003,"N1",8,,5
2,5,506,2,830,50003,"N2",9,,4
2,5,506,2,830,50003,"N3",9,,4
2,5,506,2,830,50003,"N4",9,,5
2,5,506,2,830,50003,"N5",9,,3
2,5,506,2,830,50003,"N6",9,,2
2,5,506,2,830,50004,"N1",13,,2
2,5,506,2,830,50004,"N10",2,,2
2,5,506,2,830,50004,"N11",13,,2
2,5,506,2,830,50004,"N2",12,,2
2,5,506,2,830,50004,"N3",2,,1
2,5,506,2,830,50004,"N4",2,,2
2,5,506,2,830,50004,"N5",2,,2
2,5,506,2,830,50004,"N6",13,,2
2,5,506,2,830,50004,"N7",9,,2
2,5,506,2,830,50004,"N8",12,,2
2,5,506,2,830,50004,"N9",12,,2
2,5,506,2,830,50006,"N1",9,,5
2,5,506,2,830,50006,"N2",9,,5
2,5,506,2,830,50006,"N3",9,,5
2,5,506,2,830,50006,"N4",9,,5
2,5,506,2,830,50006,"N5",9,,5
2,5,506,2,830,50007,"N1",1,,4
2,5,506,2,830,50007,"N2",2,,1
2,5,506,2,830,50007,"N3",9,,3
2,5,506,2,830,50007,"N4",9,,3
2,5,506,2,830,50007,"N5",3,,1
2,5,506,2,830,50008,"N1",11,,1
2,5,506,2,830,50008,"N2",9,,1
2,5,506,2,830,50008,"N3",9,,2
2,5,506,2,830,50008,"N4",10,,1
2,5,506,2,830,50008,"N5",10,,1
2,5,506,2,830,50008,"N6",10,,5
2,5,506,2,830,50008,"N7",9,,2
2,5,506,2,830,50008,"N8",9,,2
2,5,506,2,830,50008,"N9",28,,5
2,5,506,2,830,50009,"N1",1,,5
2,5,506,2,830,50009,"N2",15,,2
2,5,506,2,830,50009,"N3",12,,5
2,5,506,2,830,50009,"N4",2,,1
2,5,506,2,830,50009,"N5",15,,2
2,5,506,2,830,50009,"N6",12,,5
2,5,506,2,830,50009,"N7",28,,2
2,5,502,1,2194,50011,"N1",10,,3
2,5,502,1,2194,50013,"N1",12,,3
2,5,502,1,2194,50013,"N2",17,,3
2,5,502,1,2194,50016,"N1",17,,5
2,5,502,1,2194,50016,"N2",9,,5
2,5,502,1,2194,50016,"N3",2,,5
2,5,515,2,18,50021,"N1",10,,2
2,5,515,2,18,50021,"N2",15,,2
2,5,515,2,18,50021,"N3",9,,2
2,5,515,2,18,50021,"N4",2,,1
2,5,515,2,18,50022,"N1",9,,2
2,5,515,2,18,50022,"N2",28,,1
2,5,515,2,18,50023,"N1",9,,2
2,5,515,2,18,50023,"N2",2,,1
2,5,515,2,18,50024,"N1",9,,2
2,5,515,2,18,50024,"N2",2,,1
2,5,515,2,18,50024,"N3",9,,2
2,5,515,2,18,50024,"N4",3,,1
2,5,515,2,18,50024,"N5",2,,2
2,5,515,2,18,50024,"N6",2,,2
2,5,515,2,18,50024,"N7",2,,1
2,5,515,2,18,50025,"N1",9,,4
2,5,515,2,18,50025,"N2",9,,2
2,5,515,2,18,50026,"N1",9,,2
2,5,515,2,18,50026,"N2",1,,1
2,5,515,2,18,50026,"N3",1,,1
2,5,515,2,18,50026,"N4",9,,2
2,5,515,2,18,50026,"N5",9,,1
2,5,515,2,18,50027,"N1",9,,2
2,5,515,2,18,50027,"N2",8,,6
2,5,515,2,18,50027,"N3",28,,1
2,5,515,2,18,50028,"N1",9,,2
2,5,515,2,18,50028,"N2",2,,1
2,5,515,2,18,50028,"N3",2,,1
2,5,515,2,18,50029,"N1",9,,2
2,5,515,2,18,50029,"N2",9,,2
2,5,515,2,18,50029,"N3",9,,2
2,5,515,2,18,50029,"N4",9,,2
2,5,515,2,18,50030,"N1",1,,1
2,5,515,2,18,50030,"N2",9,,2
2,5,515,2,18,50030,"N3",1,,1
2,5,515,2,18,50030,"N4",9,,2
2,5,515,2,18,50030,"N5",2,,1
2,5,515,2,18,50030,"N6",9,,6
2,5,502,2,3878,50031,"N1",9,,2
2,5,502,2,3878,50031,"N2",1,,1
2,5,502,2,3878,50031,"N3",2,,2
2,5,502,2,3878,50031,"N4",2,,2
2,5,502,2,3878,50031,"N5",6,,1
2,5,502,2,3878,50031,"N6",9,,2
2,5,502,2,3878,50031,"N7",1,,1
2,5,502,2,3878,50032,"N1",9,,2
2,5,502,2,3878,50032,"N2",1,,1
2,5,502,2,3878,50032,"N3",6,,2
2,5,502,2,3878,50032,"N4",9,,2
2,5,502,2,3878,50032,"N5",1,,1
2,5,502,2,3878,50032,"N6",2,,1
2,5,502,2,3878,50032,"N7",9,,2
2,5,502,2,3878,50032,"N8",9,,2
2,5,502,2,3878,50033,"N1",9,,2
2,5,502,2,3878,50033,"N2",12,,5
2,5,502,2,3878,50034,"N1",9,,5
2,5,502,2,3878,50034,"N2",9,,5
2,5,502,2,3878,50034,"N3",9,,5
2,5,502,2,3878,50034,"N4",9,,2
2,5,502,2,3878,50034,"N5",17,,5
2,5,502,2,3878,50034,"N6",9,,5
2,5,502,2,3878,50035,"N1",9,,2
2,5,502,2,3878,50035,"N2",9,,2
2,5,502,2,3878,50035,"N3",2,,1
2,5,502,2,3878,50036,"N1",1,,1
2,5,502,2,3878,50036,"N2",2,,2
2,5,502,2,3878,50036,"N3",1,,1
2,5,502,2,3878,50036,"N4",10,,1
2,5,502,2,3878,50036,"N5",9,,1
2,5,502,2,3878,50037,"N1",2,,1
2,5,502,2,3878,50037,"N2",9,,2
2,5,502,2,3878,50038,"N1",9,,2
2,5,502,2,3878,50038,"N2",1,,1
2,5,502,2,3878,50038,"N3",1,,1
2,5,502,2,3878,50038,"N4",7,,2
2,5,502,2,3878,50038,"N5",9,,2
2,5,502,2,3878,50039,"N1",1,,1
2,5,502,2,3878,50040,"N1",9,,2
2,5,502,2,3878,50040,"N2",9,,2
2,5,502,2,3878,50040,"N3",2,,1
2,5,502,2,3878,50040,"N4",9,,2
2,5,502,2,3878,50040,"N5",9,,2
2,5,502,2,3878,50040,"N6",9,,2
2,5,502,2,3878,50040,"N7",28,,5
2,5,502,2,3878,50040,"N8",9,,2
2,5,502,2,3878,50040,"N9",9,,2
2,5,504,2,708,50041,"N1",9,,5
2,5,504,2,708,50041,"N2",9,,7
2,5,504,2,708,50041,"N3",12,,5
2,5,504,2,708,50042,"N1",2,,2
2,5,504,2,708,50042,"N10",9,,5
2,5,504,2,708,50042,"N11",9,,4
2,5,504,2,708,50042,"N12",2,,1
2,5,504,2,708,50042,"N13",9,,4
2,5,504,2,708,50042,"N14",28,,2
2,5,504,2,708,50042,"N15",9,,
2,5,504,2,708,50042,"N2",2,,2
2,5,504,2,708,50042,"N3",2,,1
2,5,504,2,708,50042,"N4",2,,1
2,5,504,2,708,50042,"N5",2,,2
2,5,504,2,708,50042,"N6",2,,2
2,5,504,2,708,50042,"N7",2,,2
2,5,504,2,708,50042,"N8",2,,3
2,5,504,2,708,50042,"N9",3,,3
2,5,504,2,708,50043,"N1",2,,1
2,5,504,2,708,50043,"N2",2,,2
2,5,504,2,708,50043,"N3",12,,5
2,5,504,2,708,50043,"N4",2,,1
2,5,504,2,708,50043,"N5",12,,5
2,5,504,2,708,50043,"N6",9,,2
2,5,504,2,708,50043,"N7",2,,1
2,5,504,2,708,50043,"N8",2,,2
2,5,504,2,708,50043,"N9",28,,2
2,5,504,2,708,50044,"N1",9,,6
2,5,504,2,708,50044,"N2",1,,1
2,5,504,2,708,50045,,2,,1
2,5,504,2,708,50045,"N1",1,,1
2,5,504,2,708,50045,"N3",2,,1
2,5,504,2,708,50046,"N1",9,,6
2,5,504,2,708,50047,"N1",2,,1
2,5,504,2,708,50047,"N2",2,,1
2,5,504,2,708,50047,"N3",2,,1
2,5,504,2,708,50047,"N4",2,,1
2,5,504,2,708,50047,"N5",2,,1
2,5,504,2,708,50047,"N6",1,,2
2,5,504,2,708,50047,"N7",9,,2
2,5,504,2,708,50047,"N8",2,,1
2,5,504,2,708,50048,"N1",2,,1
2,5,504,2,708,50048,"N2",25,,5
2,5,504,2,708,50048,"N3",2,,1
2,5,504,2,708,50048,"N4",2,,1
2,5,504,2,708,50048,"N5",11,,1
2,5,504,2,708,50048,"N6",9,,4
2,5,504,2,708,50049,"N1",2,,1
2,5,504,2,708,50049,"N2",2,,1
2,5,504,2,708,50049,"N3",28,,2
2,5,504,2,708,50049,"N4",9,,2
2,5,513,2,348,50051,"N1",9,,6
2,5,513,2,348,50051,"N2",10,,2
2,5,513,2,348,50052,"N1",9,,2
2,5,513,2,348,50052,"N2",9,,2
2,5,513,2,348,50052,"N3",9,,2
2,5,513,2,348,50052,"N4",9,,2
2,5,513,2,348,50052,"N5",9,,2
2,5,513,2,348,50052,"N6",9,,2
2,5,513,2,348,50052,"N7",9,,2
2,5,513,2,348,50052,"N8",9,,
2,5,513,2,348,50053,"N1",2,,2
2,5,513,2,348,50053,"N2",9,,2
2,5,513,2,348,50053,"N3",1,,1
2,5,513,2,348,50054,"N1",9,,2
2,5,513,2,348,50054,"N2",17,,
2,5,513,2,348,50055,"N1",9,,2
2,5,513,2,348,50055,"N2",9,,2
2,5,513,2,348,50055,"N3",9,,2
2,5,513,2,348,50055,"N4",9,,2
2,5,513,2,348,50055,"N5",9,,2
2,5,513,2,348,50056,"N1",1,,1
2,5,513,2,348,50056,"N2",9,,2
2,5,513,2,348,50056,"N3",9,,2
2,5,513,2,348,50056,"N4",9,,2
2,5,513,2,348,50056,"N5",9,,2
2,5,513,2,348,50056,"N6",9,,2
2,5,513,2,348,50056,"N7",9,,2
2,5,513,2,348,50056,"N8",9,,2
2,5,513,2,348,50057,"N1",10,,2
2,5,513,2,348,50057,"N2",6,,2
2,5,513,2,348,50058,"N1",9,,2
2,5,513,2,348,50058,"N2",1,,1
2,5,513,2,348,50058,"N3",3,,5
2,5,513,2,348,50059,"N1",9,,2
2,5,513,2,348,50059,"N2",12,,2
2,5,513,2,348,50060,"N1",11,,2
2,5,513,2,348,50060,"N2",12,,5
2,5,513,2,348,50060,"N3",17,,5
2,5,514,2,710,50061,"N1",9,,1
2,5,514,2,710,50061,"N2",9,,3
2,5,514,2,710,50061,"N3",9,,3
2,5,514,2,710,50062,"N1",,,1
2,5,514,2,710,50062,"N2",2,,1
2,5,514,2,710,50062,"N3",2,,1
2,5,514,2,710,50062,"N4",2,,1
2,5,514,2,710,50062,"N5",28,,1
2,5,514,2,710,50062,"N6",2,,1
2,5,514,2,710,50063,"N1",2,,1
2,5,514,2,710,50063,"N2",2,,1
2,5,514,2,710,50064,"N1",9,,5
2,5,514,2,710,50064,"N2",9,,1
2,5,514,2,710,50065,"N1",9,,4
2,5,514,2,710,50065,"N2",9,,1
2,5,514,2,710,50065,"N3",9,,2
2,5,514,2,710,50066,"N1",9,,1
2,5,514,2,710,50067,"N1",2,,2
2,5,514,2,710,50067,"N2",2,,1
2,5,514,2,710,50067,"N3",9,,5
