"zone","state","lga","sector","ea","hhid","item_cd","s11jq1","s11jq2a","s11jq2b","s11jq3a","s11jq3b","s11jq4"
3,36,3613,2,1066,360045,2,1,5000,0,"N5",,2
3,36,3613,2,1066,360045,3,1,5000,0,"N5",,2
3,36,3613,2,1066,360047,2,1,60000,2000,"N3",,2
3,36,3613,2,1066,360047,3,1,1500,300,"N2",,2
3,36,3613,2,1066,360047,6,1,500,0,"N4",,2
3,36,3613,2,1066,360048,2,1,120000,4000,"N3",,2
3,36,3613,2,1066,360048,3,1,4000,200,"N2",,2
3,36,3613,2,1066,360048,6,1,2500,300,"N3",,2
3,36,3613,2,1066,360049,2,1,47000,400,"N3",,2
3,36,3613,2,1066,360049,3,1,1200,100,"N1",,2
3,36,3613,2,1066,360049,6,1,1500,300,"N4",,2
3,36,3610,2,1826,360055,2,1,35000,,"N2",,2
3,36,3610,2,1826,360056,2,1,20000,,"N2",,2
3,36,3610,2,1826,360057,2,1,35000,,"N3",,2
3,36,3610,2,1826,360059,2,1,1200,400,"N3",,2
3,36,3601,2,1214,360061,2,1,12000,,"N6",,2
3,36,3601,2,1214,360063,2,1,50000,,"N2",,2
3,36,3601,2,1214,360064,2,1,20000,,"N1",,2
3,36,3601,2,1214,360069,2,1,40000,1000,"N3",,2
3,36,3601,2,1214,360069,6,1,4000,1200,"N4",,2
3,36,3612,1,1474,360074,2,1,5000,,"N3",,2
3,36,3612,1,1474,360074,3,1,10000,,"N2",,2
3,36,3612,1,1474,360074,4,1,24000,6000,"N4",,2
3,36,3612,1,1474,360076,2,1,170,,"N3",,2
3,36,3612,1,1474,360077,2,1,21000,400,"N3",,2
3,36,3612,1,1474,360077,3,1,1500,200,"N3",,2
3,36,3612,1,1474,360077,6,1,1700,200,"N3",,2
3,36,3606,2,1956,360083,2,1,15000,400,"N2",,2
3,36,3606,2,1956,360083,6,1,1200,300,"N3",,1
3,36,3606,2,1956,360088,2,1,60000,,"N2",,2
1,37,3706,2,6,370036,2,1,5000,,"N2",,2
1,37,3706,2,6,370036,3,1,1000,,"N2",,2
