"zone","state","lga","sector","ea","hhid","plotid","cropid","s11eq1","s11eq2","s11eq3","s11eq4","s11eq5","s11eq6a","s11eq6b","s11eq6c","s11eq7","s11eq7b","s11eq8","s11eq9","s11eq10a","s11eq10b","s11eq10c","s11eq11a","s11eq11b","s11eq12","s11eq13","s11eq13b","s11eq14","s11eq15","s11eq16","s11eq17a","s11eq17b","s11eq17c","s11eq18","s11eq19","s11eq19b","s11eq20","s11eq21","s11eq22","s11eq23","s11eq24","s11eq25","s11eq26","s11eq27","s11eq28a","s11eq28b","s11eq28c","s11eq29","s11eq30","s11eq30b","s11eq31","s11eq32","s11eq33","s11eq34","s11eq35"
2,34,3412,2,156,340052,4,1,"YAM",1120,1,1,1120,120,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340053,1,1,"RICE",1110,1,1,1110,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340053,2,1,"G/NUT",1060,1,1,1060,40,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340053,3,1,"YAM",1120,1,1,1120,28003,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340053,4,1,"CASSAVA",1020,1,1,1020,3000,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340053,4,2,"MAIZE",1080,1,1,1080,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340054,1,1,"YAM",1120,1,1,1120,100,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340054,2,1,"GROUND NUT",1060,1,1,1060,100,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340054,2,2,"G/CORN",1070,1,1,1070,48,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340054,3,1,"MAIZE",1080,1,1,1080,25,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340054,4,1,"CASSAVA",1020,1,1,1020,4,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340054,5,1,"RICE",1110,1,1,1110,50,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340055,1,1,"MAIZE",1080,1,1,1080,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340055,1,2,"GUINEA CORN",1070,1,1,1070,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340056,1,1,"MAIZE",1080,1,1,1080,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340056,1,2,"GUINEA CORN",1070,1,1,1070,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340056,1,3,"CASSAVA",1020,1,1,1020,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340056,2,1,"RICE",1110,1,1,1110,19,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340057,1,1,"RICE",1110,1,1,1110,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340057,2,1,"CASSAVA",1020,1,1,1020,6,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340057,3,1,"G/CORN",1070,1,1,1070,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340057,4,1,"YAM",1120,1,1,1120,120,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340057,5,1,"BENISEED",2040,1,1,2040,1,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340057,6,1,"BAMBRANUT",2020,1,1,2020,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340058,1,1,"RICE",1110,1,1,1110,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340058,2,1,"YAM",1120,1,1,1120,1800,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340059,1,1,"MAIZE",1080,1,1,1080,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340059,1,2,"G/CORN",1070,1,1,1070,5,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340059,2,1,"YAM",1120,1,1,1120,500,3,"HEADS",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340059,3,1,"GROUNDNUT",1060,1,1,1060,30,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340060,1,1,"GUINEA CORN",1070,1,1,1070,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340060,1,2,"MAIZE",1080,1,1,1080,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340060,1,3,"SESAME",2040,1,1,2040,1,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340060,2,1,"RICE",1110,1,1,1110,45,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3412,2,156,340060,3,1,"CASSAVA",1020,1,1,1020,60,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340061,1,1,"G/CORN",1070,1,1,1070,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340061,1,2,"GROUNDNUT",1060,1,1,1060,50,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340061,2,1,"MAIZE",1080,1,1,1080,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340061,3,1,"YAM",1120,1,1,1120,400,3,"URBAN",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340061,4,1,"CASSAVA",1020,1,1,1020,5,3,"BUNCH",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340062,1,1,"RICE",1110,1,1,1110,100,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340062,2,1,"MAIZE",1080,1,1,1080,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340062,2,2,"G/CORN",1070,1,1,1070,5,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340063,1,1,"MAIZE",1080,1,1,1080,9,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340063,2,1,"G/CORN",1070,1,1,1070,7,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340063,2,2,"G/NUT",1060,1,1,1060,40,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340064,1,1,"G/CORN",1070,1,1,1070,24,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340064,1,2,"GROUNDNUT",1060,1,1,1060,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340064,2,1,"MAIZE",1080,1,1,1080,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340064,3,1,"MILLET",1100,1,1,1100,24,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340064,4,1,"RICE",1110,1,1,1110,50,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340065,1,1,"RICE",1110,1,1,1110,50,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340065,2,1,"G/CORN",1070,1,1,1070,17,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340065,3,1,"MAIZE",1080,1,1,1050,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340065,4,1,"GROUNDNUT",1060,1,1,1060,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340065,4,2,"PALM TREE",3180,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340066,1,1,"G/CORN",1070,1,1,1070,15,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340066,2,1,"RIICE",1110,1,1,1110,200,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340066,3,1,"MAIZE",1080,1,1,1080,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340066,4,1,"CASSAVA",1020,1,1,1020,5,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340066,5,1,"BEANS",1010,1,1,1010,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340067,1,1,"G/NUT",1060,1,1,1060,16,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340067,2,1,"CASSAVA",1020,1,1,1020,4,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340067,3,1,"G/CORN",1070,1,1,1070,12,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340067,4,1,"MAIZE",1080,1,1,1080,9,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340068,1,1,"MAIZE",1080,1,1,1080,3,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340068,2,1,"GUINEA CORN",1070,1,1,1070,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340068,3,1,"RICE",1110,1,1,1110,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340068,4,1,"CASSAVA",1020,1,1,1020,40,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340069,1,1,"RICE",1110,1,1,1110,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340069,2,1,"MAIZE",1080,1,1,1080,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340069,3,1,"G/CORN",1070,1,1,1070,14,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340069,4,1,"CASSAVA",1020,1,1,1020,6,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340069,5,1,"BEANS",1010,1,1,1010,18,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340070,1,1,"MAIZE",1080,1,1,,4,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340070,1,2,"GUINEA CORN",1070,1,1,,6,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340070,1,3,"GROUND NUT",1060,1,1,,27,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340070,2,1,"CASSAVA",1020,1,1,,60,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3413,2,262,340070,3,1,"RICE",1110,1,1,,30,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340071,1,1,"RICE",1110,1,1,1110,500,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340071,2,1,"MAIZE",1080,1,1,1080,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340071,2,2,"G/CORN",1070,1,1,1070,50,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340072,1,1,"MAIZE",1080,1,1,,25,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340072,2,1,"RICE",1110,1,1,,250,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340072,3,1,"CASSAVA",1020,1,1,,150,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340072,4,1,"YAM",1120,1,1,,160,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,1,1,"MAIZE",1080,1,1,1080,30,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,2,1,"RICE",1110,1,1,1110,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,2,2,"MAIZE",1080,1,1,1080,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,3,1,"CASSAVA",1020,1,1,1020,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,4,1,"GROUNDNUT",1060,1,1,1080,24,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,5,1,"RICE",1110,1,1,1110,20,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340073,5,2,"BANANA",2030,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340074,1,1,"RICE",1110,1,1,1110,150,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340074,2,1,"MAIZE",1080,1,1,1080,5,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340074,3,1,"GROUNDNUT",1060,1,1,1060,50,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340075,1,1,"RICE",1110,1,1,1110,200,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340075,2,1,"CASSAVA",1020,1,1,1020,300,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,1,1,"CASSAVA",1020,1,1,,1,2,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,2,1,"RICE",1110,1,1,,100,2,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,2,2,"MAIZE",1080,1,1,,12,2,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,3,1,"RICE",1110,1,1,,100,2,,2,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,3,2,"MAIZE",1080,1,1,,24,2,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,4,1,"BANANA",2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340076,4,2,"MAIZE",1080,1,1,,16,2,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340077,1,1,"MAIZE",1080,1,1,1080,36,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340077,2,1,"RICE",1110,1,1,1110,200,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340077,3,1,"CASSAVA",1020,1,1,1020,10,1,,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340078,1,1,"MAIZE",1080,1,1,1080,75,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340078,2,1,"RICE",1110,1,1,1110,200,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340078,3,1,"CASSAVA",1020,1,1,1020,300,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340078,4,1,"YAM",1120,1,1,1120,600,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340079,1,1,"RICE",1110,1,1,1110,150,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340079,2,1,"MAIZE",1080,1,1,1080,40,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340079,3,1,"CASSAVA",1020,1,1,1020,10,3,"BUNDLE",1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340079,3,2,"MANGO",3160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340079,3,3,"CASHEW",3020,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340080,1,1,"RICE",1110,1,1,1110,200,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340080,2,1,"MAIZE",1080,1,1,1080,100,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340080,3,1,"BANANA",2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340080,4,1,"G/NUT",1060,1,1,1060,5,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3403,2,198,340080,5,1,"CASSAVA",1020,1,1,1020,15,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340081,1,1,"RICE",1110,1,1,1110,50,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340081,1,2,"G/CORN",1070,1,1,1070,9,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340081,2,1,"BEENI SEED",2040,1,1,2040,5,,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340082,1,1,"BEENISEED",2040,1,2,,,,,,,2,,,,,,,,,,1,"N2",,7,2,,60,5,,2000,1,,,,2,,,,,,,,,,,,,
2,34,3408,2,870,340082,2,1,"BEANS",1010,1,2,,,,,,,2,,,,,,,,,,1,"N2",,5,2,,60,5,,1200,1,,,,2,,,,,,,,,,,,,
2,34,3408,2,870,340084,1,1,"RICE",1110,1,1,1110,200,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340084,1,2,"MAIZE",1080,1,1,1080,64,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340084,2,1,"BEANS",1010,1,1,1010,36,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340084,3,1,"BEENI-SEED",2040,1,1,2040,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340085,1,1,"RICE",1110,1,1,1110,300,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340086,1,1,"G/CORN",1070,1,1,1070,15,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340086,1,2,"MILLET",1100,1,1,1100,10,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340086,2,1,"BEENI SEED",2040,1,1,2040,15,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340087,1,1,"BEANS",1010,1,1,1010,150,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340087,2,1,"RICE",1110,1,1,1110,12,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340088,1,1,"RICE",1110,1,2,,,,,,,2,,,,,,,,,,1,"N1",,30,2,,600,5,,3000,1,,,,2,,,,,,,,,,,,,
2,34,3408,2,870,340089,1,1,"MAIZE",1080,1,1,1080,15,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340089,1,2,"RICE",1110,1,1,1110,30,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,3408,2,870,340089,2,1,"BEANS",1010,1,1,1010,9,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3503,1,54,350003,1,1,"MILLET",1100,1,1,1100,100,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3503,1,54,350003,2,1,"BEANS",1010,1,1,1010,7,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3503,1,54,350004,1,1,"MILLET",1100,1,1,1010,50,2,,1,,2,,,,,,,,,,1,"N3",1010,50,2,,0,5,,,,0,,,2,,,,,,,,,,,,,
2,35,3503,1,54,350004,2,1,"G/CORN",1070,1,1,1010,50,2,,1,,2,,,,,,,,,,1,,1010,50,2,,0,5,,,,0,,,2,,,,,,,,,,,,,
2,35,3503,1,54,350004,3,1,"BEANS",1010,1,1,1100,50,2,,1,,2,,,,,,,,,,1,"N17",1100,50,2,,0,5,,,,0,,,2,,,,,,,,,,,,,
2,35,3503,1,54,350006,1,1,"GUINEA CORN",1070,1,1,1070,10,2,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3503,1,54,350006,1,2,"MILLET",1100,1,1,1100,3,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3503,1,54,350006,1,3,"GROUND NUTS",1060,1,,,,,,,,2,,,,,,,,,,1,"N3",1060,5,2,,0,4,,780,1,,,,2,,,,,,,,,,,,,
2,35,3503,1,54,350006,1,4,"BEANS",1010,1,,,,,,,,2,,,,,,,,,,1,"N4",1010,4,2,,0,4,,450,1,,,,2,,,,,,,,,,,,,
2,35,3503,1,54,350009,1,1,"MILLET/BEANS",1100,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3507,2,746,350011,1,1,"GUINEA CORN",1070,1,2,,,,,,,2,,,,,,,,,,1,"N1",1070,5,2,,,5,,300,1,,,,2,,,,,,,,,,,,,
2,35,3507,2,746,350011,1,2,"BEANS",1010,1,,,,,,,,,,,,,,,,,,1,"N1",1010,2,2,,,5,,160,1,,,,2,,,,,,,,,,,,,
2,35,3507,2,746,350012,1,1,,1010,1,2,,,,,,,2,,,,,,,,,,1,"N4",1010,50,2,,0,4,,4000,1,,,,2,,,,,,,,,,,,,
2,35,3507,2,746,350014,1,1,,1010,1,1,1010,5,1,,1,,2,,,,,,,,,,1,"N1",1010,29,2,,,5,,800,1,0,2500,"N1",2,,,,,,,,,,,,,
2,35,3507,2,746,350015,1,1,,1010,1,2,,,,,,,2,,,,,,,,,,1,"N1",1010,48,2,,450,5,,2700,1,,4000,"N1",2,,,,,,,,,,,,,
2,35,3507,2,746,350016,1,1,"GUINEA CORN",1070,1,1,1070,15,1,,1,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3507,2,746,350016,1,2,"MAIZE",1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3507,2,746,350017,1,1,"BEANS",1010,1,2,,,,,,,2,,,,,,,,,,1,"N4",1010,100,2,,0,5,,8200,1,,,,2,,,,,,,,,,,,,
2,35,3507,2,746,350017,2,1,"GROUNDNUTS",1060,1,1,1060,35,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3507,2,746,350017,2,2,"BAMBARANUTA",2020,1,1,1070,28,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3507,2,746,350017,3,1,"GROUNDNUTS",1060,1,2,,,,,,,2,,,,,,,,,,1,"N5",2020,28,2,,0,5,,3000,1,,,,2,,,,,,,,,,,,,
2,35,3507,2,746,350017,3,2,"BAMBARANUTS",2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,35,3507,2,746,350017,3,3,"GUINEA CORN",1070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
