"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11hq1","s11hq2a","s11hq2b","s11hq2c","s11hq3","s11hq4","s11hq5a","s11hq5b","s11hq5c","s11hq6","s11hq7a","s11hq7b","s11hq8","s11hq9","s11hq9b","s11hq10","s11hq11","s11hq12a","s11hq12b","s11hq12c","s11hq13","s11hq14a","s11hq14b","s11hq15","s11hq16","s11hq16b","s11hq17a","s11hq17b","s11hq17c","s11hq18a","s11hq18b","s11hq18c","s11hq19a","s11hq19b","s11hq19c","s11hq20a","s11hq20b","s11hq20c","s11hq20d","s11hq21","s11hq21b","s11hq22","s11hq23","s11hq23b","s11hq24a","s11hq24b","s11hq24c","s11hq25a","s11hq25b","s11hq25c","s11hq26a","s11hq26b","s11hq26c"
5,3,321,2,364,30054,1,5,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30054,1,6,2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30054,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30054,2,2,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30054,2,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,,0,,,0,,,0,,,,,,1,1,,60,3,,2,,,1,,
5,3,321,2,364,30056,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,1,2,1124,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,1,3,2181,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,1,4,1123,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,1,5,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,1,6,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,,0,,,0,,,0,,,,,,1,1,,30,3,,2,,,1,3,
5,3,321,2,364,30056,1,7,2170,1,4,2,,3800,"N3",2,2,,2200,2,,280,4,,1,"N4",2,2,,1600,2,,0,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,1,8,2030,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30056,2,2,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30057,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30057,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30057,1,3,2181,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30057,2,1,2160,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30058,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30058,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30058,1,3,1124,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30058,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30058,2,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30058,2,3,1124,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30059,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30059,2,1,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30059,2,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,321,2,364,30059,3,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30061,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30061,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30062,1,1,1020,1,1020,4,"BASIN",1000,"N2",10,4,,6000,1,2,0,4,,1,"N3",4,4,"BASIN",4000,1,1,0,4,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30062,1,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30062,1,3,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30063,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30063,1,2,2190,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30063,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30063,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30065,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30067,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30067,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,1,2,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,1,3,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,1,4,2060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,1,5,1080,1,30,3,,500,"N3",12,3,,200,2,1,0,1,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,2,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,2,3,1080,1,80,3,,1300,"N4",24,3,,400,2,1,0,1,,2,,,,,,,,,,,30,3,,0,,,0,,,0,,,,,,1,1,,40,3,,2,,"metric  cup",1,,
5,3,329,2,696,30069,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30069,3,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,1,3,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,0,,,,,,,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,1,4,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,2,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,2,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,,0,,,0,,,0,,,,,,1,1,,8,3,,2,,"METRIC CUP",1,,
5,3,329,2,696,30070,2,4,2060,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,,,,,,,2,,,,,,,,,,,
5,3,329,2,696,30070,2,5,2170,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30071,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30071,2,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,1,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,1,3,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,1,4,1121,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,1,5,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,1,6,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,2,1,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30072,2,2,2060,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,0,,,2,,,,,,,,,,,
5,3,323,2,580,30072,2,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,1,5,,1,4,,2,,,3,,
5,3,323,2,580,30072,2,4,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30073,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30074,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30074,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30074,3,1,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,1,1,1120,1,25,3,,5000,"N1",25,3,,5000,1,,350,4,,2,,,,,,,,,,,3,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,1,2,2193,1,30,1,,3500,"N2",30,1,,3500,1,,300,4,,2,,,,,,,,,,,4,1,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,1,3,1090,1,2,,,,,,,,,,,,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,1,4,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,1,5,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,1,5,"SEALED IN POT",100,3,,2,,,1,3,
5,3,323,2,580,30075,2,1,1120,1,40,3,,8000,"N3",40,3,,8000,1,,400,4,,2,,,,,,,,,,,5,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,2,2,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,2,3,1080,1,200,3,,1670,"N1",32,3,,400,1,,,4,,2,,,,,,,,,,,25,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,2,4,1010,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30075,3,2,1080,1,200,3,,1670,"N1",40,3,,500,1,,150,4,,2,,,,,,,,,,,15,3,,0,,,0,,,0,3,,15,5,,2,,,,,,,,,,,
5,3,323,2,580,30075,3,3,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,1,2,1080,1,300,3,,2500,"N2",300,3,,2500,1,2,200,4,,2,,,,,,,,,,,10,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,2,1,1120,1,20,3,,4000,"N3",5,3,,1000,1,2,3500,4,,2,,,,,,,,,,,0,,,0,,,,,,,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,2,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,2,3,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,2,4,2120,1,10,1,,1000,"N2",10,1,,1000,1,2,150,4,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,2,5,1123,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30076,3,2,1080,1,200,3,,1700,"N2",200,3,,1700,1,2,220,4,,2,,,,,,,,,,,20,3,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,1,2,3180,1,100,2,,20000,"N1",100,2,,20000,1,2,0,1,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,4,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,5,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,6,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30077,7,1,3180,1,200,2,,40000,"N1",200,2,,40000,1,2,0,1,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30078,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30078,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30078,2,2,1020,1,10,3,,1000,"N1",10,3,,1000,1,2,0,1,,2,,,,,,,,,,,,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30080,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30080,1,2,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30080,1,3,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30080,1,4,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30080,2,1,2060,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,323,2,580,30080,2,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,1,2,2193,1,25,1,,2700,"N1",25,1,,2700,1,,0,1,,2,,,,,,,,,,,1,1,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,1,3,1090,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,1,2,,5,1,,1,,,1,3,
5,3,318,2,1136,30084,1,4,2120,2,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,1,5,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,,0,,,0,,,0,,,,,,1,5,"STORE IN BASKET",48,3,,2,,,1,3,
5,3,318,2,1136,30084,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,2,2,2193,1,20,1,,2000,"N1",20,1,,2000,1,,0,1,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,2,3,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30084,3,2,1080,1,250,3,,2600,"N2",250,3,,2600,1,,200,4,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,1,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,30,3,,0,,,0,,,0,,,,,,1,5,"STORE IN BASKET",30,3,,2,,,1,3,
5,3,318,2,1136,30087,1,4,2193,1,30,1,,3200,"N1",25,1,,2700,1,2,200,4,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,2,2,1080,1,170,3,,2000,"N1",150,3,,1700,1,2,200,4,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30087,3,2,1120,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,1,3,1080,1,150,3,,1700,"N2",50,3,,570,1,2,200,4,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,1,4,2193,1,25,1,,2800,"N1",25,1,,2800,1,2,200,4,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,2,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30088,2,3,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,25,3,,0,,,0,,,0,,,,,,1,1,,30,3,,2,,,1,3,
5,3,318,2,1136,30089,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30089,1,2,1080,1,5,4,"BASKET",2500,"N2",5,4,"BASKET",2500,1,,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30089,1,3,2190,1,7,4,"BUNDLE",7000,"N2",7,4,"BUNDLE",7000,1,,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30089,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30089,2,2,1080,1,5,4,"BASKET",2500,"N2",5,4,"BASKET",2500,1,,,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30089,2,3,2190,1,5,4,"BUNDLE",5000,"N2",5,4,"BUNDLE",5000,1,,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30089,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,1,2,2190,1,6,4,"BUNDLE",6000,"N2",6,4,"UNDLE",6000,1,2,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,1,3,1080,1,4,4,"BASKET",2000,"N2",4,4,"BASKET",2000,1,2,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,2,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,2,2,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,3,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,3,2,1080,1,4,4,"BASKET",2000,"N2",4,4,"BASKET",2000,1,2,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,318,2,1136,30090,3,3,2190,1,6,4,"BUNDLE",6000,"N2",6,4,"BUNDLE",6000,1,2,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30091,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30091,1,2,1040,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30091,1,3,1124,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30091,1,4,2193,2,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30091,1,5,1080,2,,,,,,,,,,,,,,,,,,,,,,,,,,40,3,,0,,,0,,,0,,,,,,1,1,,30,3,,2,,,1,3,
5,3,313,2,70,30093,1,1,1020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30093,1,2,1080,1,5,4,"BASKET",5000,"N3",5,4,"BASKET",5000,1,2,0,,,2,,,,,,,,,,,0,,,0,,,0,,,0,,,,,,2,,,,,,,,,,,
5,3,313,2,70,30093,1,3,2190,1,3,4,"BUNDLE",1500,"N3",3,4,"BUNDLE",1500,1,2,0,,,2,,,,,,,,,,,0,,,0,,,0,,,,,,,,,2,,,,,,,,,,,
