"zone","state","lga","sector","ea","hhid","plotid","cropid","cropcode","s11fq1a","s11fq1b","s11fq1c","s11fq2","s11fq2b","s11fq3a","s11fq3b","s11fq4a","s11fq4b","s11fq4c","s11fq4d"
6,29,2914,1,214,290166,1,1,1120,300,1,,1,,3,2010,2900,3,,3
6,29,2914,1,214,290166,1,2,1080,300,1,,1,,3,2010,480,1,,3
6,29,2914,1,214,290167,1,3,1121,200,1,,4,,,,,,,
6,29,2914,1,214,290167,2,1,1020,300,1,,4,,5,2010,50,1,,3
6,29,2914,1,214,290167,2,3,1080,1000,1,,4,,8,2010,500,1,,2
6,29,2914,1,214,290168,1,1,1120,2000,1,,4,,10,2009,2200,3,,3
6,29,2914,1,214,290168,1,2,1020,2000,1,,4,,8,2010,2500,1,,3
6,29,2914,1,214,290168,1,3,1080,2000,1,,4,,8,2010,240,1,,3
6,29,2914,1,214,290169,1,1,1080,200,1,,4,,2,2010,150,1,,3
6,29,2914,1,214,290169,1,2,1020,600,1,,4,,2,2010,1500,1,,3
6,29,2914,1,214,290170,2,1,1080,3000,1,,4,,4,2010,500,4,"BIY",2
6,29,2914,1,214,290170,2,3,1020,2400,1,,4,,6,2010,1,4,"BIY",3
6,29,2920,2,1628,290172,1,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290172,1,2,3190,,,,,,,,,,,
6,29,2920,2,1628,290172,1,3,3170,,,,,,,,,,,
6,29,2920,2,1628,290172,1,4,3180,,,,,,,,,,,
6,29,2920,2,1628,290172,2,1,2170,,,,,,,,,,,
6,29,2920,2,1628,290172,2,2,2140,3,5,,4,,4,2010,190,1,,1
6,29,2920,2,1628,290172,3,1,1020,2,5,,4,,3,2010,5500,1,,2
6,29,2920,2,1628,290172,3,2,1080,2,5,,4,,3,2010,1050,1,,1
6,29,2920,2,1628,290173,1,1,2140,1,5,,4,,5,2010,900,1,,1
6,29,2920,2,1628,290173,1,2,2170,,,,,,,,,,,
6,29,2920,2,1628,290173,2,1,,,,,,,,,,,,
6,29,2920,2,1628,290173,3,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290173,3,2,3170,,,,,,,,,,,
6,29,2920,2,1628,290173,3,3,3110,,,,,,,,,,,
6,29,2920,2,1628,290174,1,1,1020,5,5,,4,,9,2010,10500,1,,2
6,29,2920,2,1628,290174,1,2,2140,5,5,,4,,6,2010,120,1,,2
6,29,2920,2,1628,290174,2,1,1120,3,5,,4,,2,2010,3000,3,,2
6,29,2920,2,1628,290174,2,2,2120,3,5,,4,,9,2010,450,1,,2
6,29,2920,2,1628,290174,2,3,2170,,,,,,,,,,,
6,29,2920,2,1628,290174,3,1,1080,2,5,,4,,8,2010,3000,1,,2
6,29,2920,2,1628,290174,3,2,1020,2,5,,4,,8,2010,6000,3,,2
6,29,2920,2,1628,290175,1,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290175,1,2,3110,,,,,,,,,,,
6,29,2920,2,1628,290175,1,3,3180,,,,,,,,,,,
6,29,2920,2,1628,290175,1,4,3190,,,,,,,,,,,
6,29,2920,2,1628,290175,1,5,3170,,,,,,,,,,,
6,29,2920,2,1628,290175,2,1,2170,,,,,,,,,,,
6,29,2920,2,1628,290175,2,2,2140,1,5,,4,,,,,,,
6,29,2920,2,1628,290176,1,1,1020,2,5,,4,,4,2010,5500,4,"CUTTING",3
6,29,2920,2,1628,290176,1,2,2170,,,,,,,,,,,
6,29,2920,2,1628,290176,2,1,2140,1,5,,4,,4,2010,90,4,,3
6,29,2920,2,1628,290176,2,2,3110,,,,,,,,,,,
6,29,2920,2,1628,290176,2,3,3190,,,,,,,,,,,
6,29,2920,2,1628,290177,1,1,1020,2,5,,4,,3,2010,2200,1,,2
6,29,2920,2,1628,290177,1,2,2170,,,,,,,,,,,
6,29,2920,2,1628,290177,2,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290177,2,2,3110,,,,,,,,,,,
6,29,2920,2,1628,290177,2,3,3190,,,,,,,,,,,
6,29,2920,2,1628,290178,1,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290178,1,2,3110,,,,,,,,,,,
6,29,2920,2,1628,290178,1,3,3170,,,,,,,,,,,
6,29,2920,2,1628,290178,1,4,3190,,,,,,,,,,,
6,29,2920,2,1628,290178,1,5,2170,,,,,,,,,,,
6,29,2920,2,1628,290178,2,1,1120,300,1,,4,,12,2009,3500,1,,2
6,29,2920,2,1628,290178,2,2,1040,50,1,,4,,4,2010,100,1,,2
6,29,2920,2,1628,290179,1,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290179,1,2,3190,,,,,,,,,,,
6,29,2920,2,1628,290179,1,3,2170,,,,,,,,,,,
6,29,2920,2,1628,290179,1,4,3110,,,,,,,,,,,
6,29,2920,2,1628,290179,1,5,3170,,,,,,,,,,,
6,29,2920,2,1628,290179,1,6,3180,,,,,,,,,,,
6,29,2920,2,1628,290179,2,1,2170,,,,,,,,,,,
6,29,2920,2,1628,290179,2,2,1040,600,1,,4,,4,2010,50,1,,
6,29,2920,2,1628,290179,3,1,,,,,,,,,,,,
6,29,2920,2,1628,290179,3,2,,,,,,,,,,,,
6,29,2920,2,1628,290180,1,1,2170,,,,,,,,,,,
6,29,2920,2,1628,290180,1,2,1040,100,3,,4,,5,2010,600,1,,2
6,29,2920,2,1628,290180,1,3,2140,80,3,,4,,5,2010,180,1,,1
6,29,2920,2,1628,290180,2,1,1020,8000,2,,4,,3,2010,9000,1,,2
6,29,2920,2,1628,290180,2,2,1080,4500,2,,4,,3,2010,1250,1,,1
6,29,2920,2,1628,290180,3,1,3040,,,,,,,,,,,
6,29,2920,2,1628,290180,3,2,3113,,,,,,,,,,,
6,30,3018,2,914,300021,1,1,1020,2000,3,,1,,10,2009,2,4,,3
6,30,3018,2,914,300021,2,1,1080,1500,,,2,,5,2010,4,4,,3
6,30,3018,2,914,300021,2,2,1020,1500,,,3,,7,2010,1,4,,3
6,30,3018,2,914,300021,2,3,2140,1000,,,2,,7,2010,3,4,,3
6,30,3018,2,914,300021,2,4,2260,1000,,,2,,6,2010,8,4,,3
6,30,3018,2,914,300022,1,1,2142,1000,1,,1,,2,2010,3,1,,3
6,30,3018,2,914,300022,1,2,2143,1,5,,4,,2,2010,3,1,,3
6,30,3018,2,914,300022,1,3,1080,2000,1,,4,,3,2010,6,1,,3
6,30,3018,2,914,300022,1,4,2260,1000,1,,4,,11,2009,3,1,,3
6,30,3018,2,914,300022,1,5,2130,500,1,,1,,12,2009,2,1,,3
6,30,3018,2,914,300024,1,1,1020,1,5,,2,,8,2010,4,4,,3
6,30,3018,2,914,300024,1,2,1010,1,5,,2,,8,2010,3,4,,2
6,30,3018,2,914,300024,2,1,1020,2000,1,,2,,8,2010,3,4,,3
6,30,3018,2,914,300024,2,2,1060,2000,1,,2,,8,2010,2,4,,1
6,30,3018,2,914,300025,1,1,1120,600,1,,1,,10,2010,2400,1,,
6,30,3018,2,914,300025,2,1,1020,800,1,,4,,4,2010,600,1,,
6,30,3018,2,914,300025,2,2,1080,800,1,,4,,4,2010,200,1,,
6,30,3018,2,914,300026,1,1,1010,1,5,,1,,8,2010,4,4,"bag",1
6,30,3018,2,914,300026,2,1,1080,1,5,,4,,4,2010,600,1,,
6,30,3018,2,914,300026,2,2,1020,,,,4,,10,2009,1750,1,,
6,30,3018,2,914,300026,3,1,1120,1,5,,4,,10,2009,12000,1,,
6,30,3018,2,914,300026,3,2,1080,,,,4,,4,2010,600,1,,
6,30,3018,2,914,300026,4,1,1120,1,5,,1,,10,2009,12000,1,,
6,30,3018,2,914,300027,1,1,1080,3,5,,4,,5,2010,3,4,"pick-up",3
6,30,3018,2,914,300027,1,2,1020,3,5,,4,,5,2010,10,4,"pick-up",3
6,30,3018,2,914,300027,2,1,2141,4,5,,4,,6,2010,13,4,"medium basket",1
6,30,3018,2,914,300027,2,2,2260,4,5,,4,,6,2010,18,4,"medium basket",3
6,30,3018,2,914,300027,2,3,1080,4,5,,4,,5,2010,5,4,"pick-up",3
6,30,3018,2,914,300027,3,1,1120,8,5,,4,,11,2009,10,4,"pick-up",3
6,30,3018,2,914,300027,3,2,1060,8,5,,4,,5,2010,4,4,"Large Sack",1
6,30,3018,2,914,300027,3,3,1010,8,5,,4,,6,2010,10,4,"Large Sack",1
6,30,3018,2,914,300027,3,4,1080,8,5,,4,,5,2010,10,4,"pick-up",3
6,30,3018,2,914,300030,1,1,1120,100,1,,1,,11,2009,6400,1,,
6,30,3018,2,914,300030,2,1,1020,120,3,,4,,5,2010,1250,1,,
6,30,3018,2,914,300030,2,2,1080,1,5,,4,,5,2010,400,1,,
6,30,3012,2,334,300032,1,1,1020,1,5,,1,,4,2010,4,4,"Van",
6,30,3012,2,334,300032,1,2,1120,6,4,,1,,2,2010,4,4,"Van",
6,30,3012,2,334,300032,1,3,1080,6,4,,2,,3,2010,2,4,"Bags",
6,30,3012,2,334,300032,2,1,1120,3,5,,1,,3,2010,12,4,"Van",
6,30,3012,2,334,300032,2,2,2120,6,4,,4,,4,2010,20,4,"Basket",
6,30,3012,2,334,300032,2,3,2130,6,4,,4,,11,2009,10,4,"Basket",
6,30,3012,2,334,300032,2,4,2141,1,5,,4,,3,2010,4,4,"Basket",
6,30,3012,2,334,300032,3,1,2250,1,4,,4,,3,2010,1,4,"Basket",
6,30,3012,2,334,300032,3,2,2030,1,4,,3,,7,2009,30,2,,
6,30,3012,2,334,300032,3,3,2140,1,4,,4,,3,2010,1,4,"Baskrt",
6,30,3012,2,334,300033,1,1,1120,10,5,,4,,10,2009,20,4,"pick-up",3
6,30,3012,2,334,300033,1,2,1070,4,5,,4,,7,2010,10,4,"bag",3
6,30,3012,2,334,300033,1,3,1090,1,5,,4,,6,2010,300,1,,2
6,30,3012,2,334,300033,1,4,2120,1,5,,4,,7,2010,75,4,,3
6,30,3012,2,334,300033,1,5,2260,2,5,,4,,6,2010,100,4,,3
6,30,3012,2,334,300033,1,6,2140,2,5,,4,,6,2010,100,4,,3
6,30,3012,2,334,300034,1,1,1120,5,5,,2,,10,2009,10,4,"pick-up",3
6,30,3012,2,334,300034,1,2,1090,5,5,,2,,7,2010,500,1,,2
6,30,3012,2,334,300034,2,1,2140,1,4,,1,,6,2010,50,4,"medium basket",3
6,30,3012,2,334,300034,3,1,1123,5,5,,2,,11,2009,8,4,"pick-up",3
6,30,3012,2,334,300034,3,2,1070,5,5,,2,,7,2010,8,4,"large sack",3
6,30,3012,2,334,300034,4,1,1080,1,5,,4,,8,2010,5,4,"pick-up",3
6,30,3012,2,334,300034,4,2,2260,1,5,,4,,7,2010,72,4,"medium basket",3
6,30,3012,2,334,300035,1,1,1122,4,5,,1,,2,2010,16,4,"Van",
6,30,3012,2,334,300035,1,2,1020,1,5,,1,,11,2009,4,4,"Van",
6,30,3012,2,334,300035,1,3,2260,2,4,,4,,4,2010,2,4,"Van",
6,30,3012,2,334,300035,1,4,2140,1,5,,4,,4,2010,2,4,"basket",
6,30,3012,2,334,300035,1,5,1080,1,5,,2,,5,2010,2,4,"bag",
6,30,3012,2,334,300035,2,1,1020,4,4,,1,,11,2009,3,4,"van",
6,30,3012,2,334,300035,2,2,1100,2,4,,2,,5,2010,1,4,"bag",
6,30,3012,2,334,300035,2,3,1121,2,5,,1,,3,2010,8,4,"van",
6,30,3012,2,334,300035,3,1,2080,1,5,,4,,4,2010,2,4,"basket",
6,30,3012,2,334,300035,3,2,2141,1,5,,4,,4,2010,2,4,"Basket",
6,30,3012,2,334,300035,3,3,1120,2,5,,1,,1,2009,8,4,"van",
6,30,3012,2,334,300036,1,1,1120,8,5,,4,,11,2009,12,4,"pick-up",3
6,30,3012,2,334,300036,1,2,1080,8,5,,4,,6,2010,8,4,"pick-up",3
6,30,3012,2,334,300036,1,3,1060,8,5,,4,,6,2010,4,4,"large Bag",1
6,30,3012,2,334,300036,2,1,1020,10,5,,4,,6,2010,20,4,"pick-up",3
6,30,3012,2,334,300036,2,2,2260,10,5,,4,,6,2010,50,4,"Medium Basket",3
6,30,3012,2,334,300036,2,3,2120,10,5,,4,,6,2010,10,4,"Medium Basket",3
6,30,3012,2,334,300036,2,4,2141,10,5,,4,,6,2010,30,4,"Medium basket",1
6,30,3012,2,334,300037,1,1,1020,3,5,,4,,4,2010,5250,1,,
6,30,3012,2,334,300037,1,2,1080,,,,4,,4,2010,1800,1,,
6,30,3012,2,334,300037,2,1,1123,5,5,,1,,10,2009,60000,1,,
6,30,3012,2,334,300037,3,1,1020,4,5,,1,,10,2009,7000,1,,
6,30,3012,2,334,300038,1,1,1120,1,5,,1,,11,2009,4,4,"van",
6,30,3012,2,334,300038,1,2,1020,1,5,,1,,3,2010,4,4,"Van",
6,30,3012,2,334,300038,1,3,1080,1,5,,3,,4,2010,2,4,"bag",
6,30,3012,2,334,300038,2,1,1020,1,5,,1,,11,2009,4,4,"van",
6,30,3012,2,334,300038,2,2,2140,4,4,,4,,2,2010,4,4,"basket",
6,30,3012,2,334,300038,2,3,2260,2,4,,4,,2,2010,2,4,"basket",
6,30,3012,2,334,300038,3,1,1121,2,4,,1,,3,2010,1,4,"Van",
6,30,3012,2,334,300038,3,2,1080,1,4,,3,,4,2010,1,4,"bag",
6,30,3012,2,334,300038,3,3,1100,1,4,,1,,8,2009,1,4,"bag",
6,30,3012,2,334,300039,1,1,1080,4,5,,2,,4,2010,15,4,"pick-up",3
6,30,3012,2,334,300039,1,2,1020,4,5,,2,,6,2010,16,4,"pick-up",3
6,30,3012,2,334,300039,2,1,1020,5,5,,1,,6,2010,20,4,"pick-up",3
6,30,3012,2,334,300040,1,1,1123,4,5,,1,,12,2009,6,4,"pick-up",3
6,30,3012,2,334,300040,2,1,1020,7,5,,1,,2,2010,20,4,"pick-up",3
6,30,3012,2,334,300040,3,1,1120,8,5,,1,,2,2010,12,4,"pick-up",3
6,30,3014,2,120,300041,1,1,3180,3,5,,6,,,1993,,,,
6,30,3014,2,120,300041,1,2,3040,3,5,,6,,,1993,,,,
6,30,3014,2,120,300041,1,3,3170,3,5,,6,,,1993,,,,
6,30,3014,2,120,300041,1,4,1120,3,5,,4,,3,2010,9000,4,"Tuber",3
6,30,3014,2,120,300041,1,5,1020,3,5,,4,,6,2010,150,4,"Basket",3
6,30,3014,2,120,300042,1,1,3040,0,,,,,,,,,,
6,30,3014,2,120,300043,1,1,3040,,,,,,,,,,,
6,30,3014,2,120,300043,2,1,2260,1,5,,4,,6,2010,50,1,,
6,30,3014,2,120,300043,2,2,2140,1,5,,4,,6,2010,50,1,,
6,30,3014,2,120,300044,1,1,1020,5,5,,4,,4,2010,7500,1,,
6,30,3014,2,120,300044,1,2,3040,5,5,,4,,,,,,,
6,30,3014,2,120,300045,1,1,3040,5,5,,4,,,1994,80,4,"stone",3
6,30,3014,2,120,300045,1,2,3170,5,5,,4,,,1994,4,4,"pick-up",3
6,30,3014,2,120,300045,2,1,1120,1,5,,1,,11,2009,3,4,"pick-up",3
6,30,3014,2,120,300045,3,1,1020,3,5,,2,,6,2010,6,4,"pick-up",3
6,30,3014,2,120,300045,3,2,1080,3,5,,2,,4,2010,3,4,"pick-up",3
6,30,3014,2,120,300045,4,1,2260,1,5,,4,,7,2010,60,4,"Medium Basket",3
6,30,3014,2,120,300045,4,2,2140,1,5,,4,,7,2010,80,4,"Medium Basket",3
6,30,3014,2,120,300046,1,1,1020,1,5,,1,,3,2010,4,4,"van",
6,30,3014,2,120,300046,1,2,1120,1,5,,1,,2,2010,4,4,"van",
6,30,3014,2,120,300046,1,3,2030,3,4,,3,,8,2009,300,2,,
6,30,3014,2,120,300046,1,4,3170,3,4,,3,,9,2009,10,4,"bag",
6,30,3014,2,120,300046,1,5,2050,25,3,,3,,8,2006,50,3,,
6,30,3014,2,120,300046,1,6,3113,30,3,,3,,7,2009,1,4,"bag",
6,30,3014,2,120,300047,1,1,3040,2,5,,,,,1990,,,,
6,30,3014,2,120,300047,1,2,3170,2,5,,,,,1990,,,,
6,30,3014,2,120,300047,1,3,2030,2,5,,,,,1990,,,,
6,30,3014,2,120,300047,1,4,3020,2,5,,,,,1990,,,,
6,30,3014,2,120,300047,1,5,3180,2,5,,,,,1990,,,,
6,30,3014,2,120,300047,1,6,1020,2,5,,4,,4,2010,75,4,"basket",3
6,30,3014,2,120,300049,1,1,3170,2,4,,1,,3,2010,3,4,"bag",
6,30,3014,2,120,300049,1,2,3042,5,4,,2,,1,2006,140,4,"stands",
6,30,3014,2,120,300049,1,3,2030,3,4,,1,,11,2009,48,2,,2
6,30,3014,2,120,300049,1,4,2160,2,4,,1,,12,2009,100,3,,2
6,30,3014,2,120,300049,1,5,1120,1,5,,3,,3,2010,4,4,"van",
6,30,3014,2,120,300049,2,1,1020,2,5,,1,,2,2010,8,4,"van",
6,30,3014,2,120,300049,2,2,3110,2,4,,2,,1,,40,4,"stands",
6,30,3014,2,120,300049,2,3,1121,2,5,,1,,3,2010,8,4,"van",
6,30,3014,2,120,300049,2,4,3170,1,4,,3,,2,2010,15,4,"stands",
6,30,3014,2,120,300049,2,5,1080,3,4,,4,,4,2010,4,4,"bags",
6,30,3014,2,120,300050,1,4,1020,1,5,,4,,6,2010,4,4,"pick-up",3
6,30,3014,2,120,300050,1,5,1040,1,5,,4,,12,2009,10,4,"Medium Basket",3
6,30,3030,1,946,300151,1,1,1020,3,5,,1,,4,2010,20000,1,,
6,30,3030,1,946,300151,2,2,1080,3,5,,1,,4,2010,10000,1,,1
6,30,3030,1,946,300151,3,3,1120,1,5,,1,,10,2009,10000,1,,
6,30,3030,1,946,300152,1,1,1080,5,5,,1,,3,2010,1000,1,,1
6,30,3030,1,946,300152,2,2,1020,4.5,5,,1,,11,2009,27000,1,,3
6,30,3030,1,946,300152,3,3,1120,1.5,5,,1,,10,2009,8000,1,,3
6,30,3030,1,946,300152,4,4,2140,1,5,,1,,2,2010,1500,1,,3
6,30,3030,1,946,300153,1,1,1080,4,5,,1,,3,2010,800,1,,1
6,30,3030,1,946,300153,2,2,1020,3,5,,1,,10,2009,18000,1,,3
6,30,3030,1,946,300153,3,3,1120,3,5,,1,,10,2009,36000,1,,3
6,30,3030,1,946,300154,1,1,1080,2,5,,1,,3,2010,400,1,,1
6,30,3030,1,946,300154,2,2,1020,400,1,,1,,11,2009,700,1,,3
6,30,3030,1,946,300156,1,1,1080,2,5,,1,,3,2010,400,1,,1
6,30,3030,1,946,300156,2,2,1020,4,5,,1,,10,2009,24000,1,,3
6,30,3030,1,946,300156,3,3,1120,2,5,,1,,11,2009,14400,1,,3
6,30,3030,1,946,300158,1,1,1080,3,5,,3,,4,2010,6,4,,2
6,30,3030,1,946,300158,2,2,1020,3,5,,3,,4,2010,14,4,,3
6,30,3016,1,390,300164,1,1,1020,1.5,5,,4,,12,2009,7500,1,,3
6,30,3016,1,390,300164,1,2,1080,1.5,5,,4,,3,2010,300,1,,1
6,30,3016,1,390,300164,1,3,1120,1.5,5,,4,,10,2009,22400,1,,3
6,30,3023,2,622,300171,1,1,3040,,,,,,,,,,,
6,30,3023,2,622,300172,1,1,1020,600,1,,1,,2,2010,3500,1,,3
6,30,3023,2,622,300175,1,1,1080,2,5,,4,,3,2010,350,1,,1
6,30,3023,2,622,300175,1,2,1020,2,5,,4,,3,2010,8,4,"SMALL PICK UP",3
6,30,3023,2,622,300175,2,3,1120,1,5,,1,,11,2009,3,4,"SMALL PICK UP",3
6,30,3023,2,622,300177,1,1,1020,2000,1,,2,,3,2010,1,4,,3
6,30,3023,2,622,300178,1,1,1080,3,5,,4,,11,2009,600,1,,1
6,30,3023,2,622,300178,1,2,1020,3,5,,4,,11,2009,12,4,"SMALL PICK UP",3
6,30,3023,2,622,300178,2,3,1120,2,5,,4,,10,2009,9,4,"SMALL PICK UP",3
6,30,3023,2,622,300178,3,4,3020,0,,,,,,,,,,
6,30,3023,2,622,300178,4,5,3040,0,,,,,,,,,,
6,30,3023,2,622,300178,4,6,2170,0,,,,,,,,,,
6,30,3023,2,622,300180,1,1,1020,3,5,,1,,1,2010,5,4,"MEDIUM PICK UP",3
6,30,3033,2,554,300181,1,1,1080,2700,1,,1,,3,2010,200,1,,1
6,30,3033,2,554,300182,1,1,1020,3,5,,4,,2,2010,22500,1,,3
6,30,3033,2,554,300182,1,2,1080,3,5,,4,,3,2010,750,1,,1
6,30,3033,2,554,300182,2,1,1120,5,5,,1,,11,2009,80000,1,,3
6,30,3033,2,554,300183,1,1,1020,1,5,,1,,6,2010,1500,1,,3
6,30,3033,2,554,300183,2,2,1080,1,5,,1,,6,2010,300,1,,3
6,30,3033,2,554,300184,1,1,1020,2.5,5,,2,,4,2010,5,4,"MEDIUM PICK UP",3
6,30,3033,2,554,300184,1,2,2140,2.5,5,,2,,4,2010,1200,1,,3
6,30,3033,2,554,300184,2,1,1020,2600,1,,2,,4,2010,3,4,"MEDIUM PICK UP",3
6,30,3033,2,554,300184,2,2,1080,1080,1,,2,,4,2010,360,1,,1
6,30,3033,2,554,300185,1,1,1020,3,5,,2,,4,2010,12,4,"SMALL PICK UP",3
6,30,3033,2,554,300185,1,2,2140,2,5,,2,,4,2010,90,4,"XTRA LARGEBASIN",3
6,30,3033,2,554,300185,1,3,2260,2,5,,2,,4,2010,240,4,"XTRA LARGEBASIN",3
6,30,3033,2,554,300185,2,1,1080,2,5,,1,,3,2010,600,1,,3
6,30,3033,2,554,300186,1,1,1080,3,5,,1,,7,2010,750,1,,3
6,30,3033,2,554,300186,2,2,1020,1,5,,1,,7,2010,250,1,,3
6,30,3033,2,554,300186,3,3,1120,2000,1,,1,,11,2009,4,4,"MEDIUM PICK UP",3
6,30,3033,2,554,300187,1,1,1020,2.5,5,,4,,12,2009,15000,1,,3
6,30,3033,2,554,300187,1,2,1120,2.5,5,,4,,12,2009,40000,1,,3
6,30,3033,2,554,300187,2,1,1070,1.5,5,,5,,2,2010,250,1,,1
6,30,3033,2,554,300187,2,2,1080,1.5,5,,2,,2,2010,400,1,,1
6,30,3033,2,554,300188,1,1,1020,1.70000004768372,5,,4,,1,2010,12000,1,,3
6,30,3033,2,554,300188,1,2,1080,1.70000004768372,5,,4,,3,2010,450,1,,1
6,30,3033,2,554,300189,1,1,1020,1,5,,1,,6,2010,200,1,,1
6,30,3033,2,554,300189,2,2,1120,1,5,,1,,6,2010,3,4,"SMALL PICK UP",3
6,30,3033,2,554,300190,1,1,1080,1,5,,4,,6,2010,200,1,,1
6,30,3033,2,554,300190,1,2,1020,1,5,,4,,6,2010,4,4,"SMALL PICK UP",3
6,30,3033,2,554,300190,2,1,1120,1,5,,1,,6,2010,3,4,"SMALL PICK UP",3
6,30,3015,2,1688,300191,1,1,1120,1,5,,1,,3,2010,20000,1,,3
6,30,3015,2,1688,300192,1,1,1120,5,5,,1,,3,2010,5,4,,3
6,30,3015,2,1688,300193,1,1,1120,4,5,,1,,2,2010,64000,1,,3
6,30,3015,2,1688,300194,1,1,1120,2,5,,4,,6,2010,6,4,,3
6,30,3015,2,1688,300194,1,2,1020,2,5,,4,,6,2010,8,4,,3
6,30,3015,2,1688,300194,2,1,2140,600,1,,1,,8,2010,450,1,,3
6,30,3015,2,1688,300195,1,1,1120,3,5,,1,,3,2010,50000,1,,3
6,30,3015,2,1688,300196,1,1,1120,2,5,,4,,4,2010,6,4,,3
6,30,3015,2,1688,300196,1,2,1020,2,5,,4,,4,2010,8,4,,3
6,30,3015,2,1688,300197,1,1,1120,3,5,,1,,3,2010,52000,1,,3
6,30,3015,2,1688,300198,1,1,1080,4,5,,3,,5,2010,900,1,,1
6,30,3015,2,1688,300198,1,2,1070,4,5,,3,,7,2010,600,1,,1
6,30,3015,2,1688,300198,2,1,1120,3,5,,1,,2,2010,4,4,"MEDIUM PICK UP",3
6,30,3015,2,1688,300199,1,1,1120,5,5,,1,,3,2010,80000,1,,3
6,30,3015,2,1688,300200,1,1,1120,2,5,,1,,2,2010,3,4,"LARGE PICK UP",3
6,30,3015,2,1688,300200,2,1,1080,2.5,5,,3,,4,2010,720,1,,1
6,30,3015,2,1688,300200,2,2,1070,2.5,5,,3,,6,2010,480,1,,1
6,30,3032,2,520,300211,1,1,1120,6000,1,,1,,12,2009,3000,1,,3
6,30,3032,2,520,300211,2,1,1080,2,5,,4,,4,2010,600,1,,3
6,30,3032,2,520,300211,3,1,1020,2,5,,4,,4,2010,3000,1,,3
6,30,3032,2,520,300212,1,1,1120,3,5,,1,,3,2010,14,4,"SMALL PICK UP",3
6,30,3032,2,520,300212,2,1,1080,5,5,,1,,3,2010,1,4,"SMALL PICK UP",3
6,30,3032,2,520,300213,1,1,1020,6000,1,,1,,4,2010,6,4,"SMALL PICK UP",3
6,30,3032,2,520,300213,2,1,1120,6000,1,,1,,12,2009,6,4,"SMALL PICK UP",3
6,30,3032,2,520,300214,1,1,1080,6,5,,1,,3,2010,1,4,"SMALL PICK UP",1
6,30,3032,2,520,300215,1,1,1120,500,1,,1,,12,2009,5,4,"SMALL PICK UP",3
6,30,3032,2,520,300215,2,1,1020,1,5,,1,,4,2010,7,4,"SMALL PICK UP",3
6,30,3032,2,520,300216,1,1,1080,3,5,,4,,8,2010,270,1,,1
6,30,3032,2,520,300216,1,2,1060,3,5,,4,,8,2010,3,4,"SMALL PICK UP",2
6,30,3032,2,520,300216,2,1,1120,3,5,,1,,6,2010,14,4,"SMALL PICK UP",3
6,30,3032,2,520,300217,1,1,1080,8,5,,4,,8,2010,2000,1,,3
6,30,3032,2,520,300217,1,2,1060,1.5,5,,4,,8,2010,2400,1,,2
6,30,3032,2,520,300217,2,1,1020,1000,1,,1,,7,2010,2000,1,,3
6,30,3032,2,520,300218,1,1,1080,4,5,,4,,5,2010,1200,1,,1
6,30,3032,2,520,300218,1,2,1020,4,5,,4,,5,2010,30000,1,,3
6,30,3032,2,520,300218,2,1,1020,1000,1,,1,,5,2010,1900,1,,3
6,30,3032,2,520,300219,1,1,1080,4,5,,1,,8,2010,1,4,"SMALL PICK UP",1
6,30,3032,2,520,300219,2,1,1120,4,5,,1,,3,2010,19,4,"SMALL PICK UP",3
6,30,3032,2,520,300220,1,1,1020,1,5,,1,,3,2010,5,4,"MEDIUM PICK UP",3
6,30,3032,2,520,300220,2,1,2220,200,1,,1,,8,2010,50,1,,1
6,30,3004,2,216,300221,1,1,1020,4000,1,,2,,5,2010,4,4,"SMALL PICK UP",3
6,30,3004,2,216,300221,1,2,1120,4000,1,,2,,1,2010,5,4,"SMALL PICK UP",3
6,30,3004,2,216,300223,1,1,1020,2600,1,,2,,4,2010,3,4,"MEDIUM PICK UP",3
6,30,3004,2,216,300223,1,2,1080,2600,1,,2,,4,2010,200,1,,1
6,30,3004,2,216,300224,1,1,1120,1000,1,,1,,3,2010,2,4,"SMALL PICK UP",3
6,30,3004,2,216,300224,2,1,1080,1,5,,4,,3,2010,250,1,,1
6,30,3004,2,216,300224,2,2,1020,1,5,,4,,3,2010,4,4,"SMALL PICK UP",3
6,30,3004,2,216,300225,1,1,1080,3,5,,4,,2,2010,750,1,,1
6,30,3004,2,216,300225,1,2,1020,3,5,,4,,2,2010,12,4,"SMALL PICK UP",3
6,30,3004,2,216,300225,2,1,1120,3,5,,1,,12,2009,14,4,"SMALLPICK UP",3
6,30,3004,2,216,300226,1,1,1020,6,5,,4,,7,2010,18000,1,,3
6,30,3004,2,216,300226,1,2,1080,6,5,,4,,7,2010,1500,1,,1
6,30,3004,2,216,300226,2,1,1120,2,5,,4,,7,2010,32000,1,,3
6,30,3004,2,216,300226,2,2,1020,2,5,,4,,7,2010,6000,1,,3
6,30,3004,2,216,300227,1,1,1020,5000,1,,1,,4,2009,5,4,"SMALL PICK UP",3
6,30,3004,2,216,300227,2,2,1120,5000,1,,1,,12,2009,3,4,"SMALL PICK UP",3
