"zone","state","lga","sector","ea","pid","sc1q3","sc1q4","sc1q5a","sc1q5b","sc1q6","sc1q7"
4,14,1408,2,968,5,1,,8,,35,26
4,14,1408,2,968,6,1,,11,,19,25
4,14,1408,2,968,7,2,,11,,25,26
4,14,1408,2,1996,1,1,,1,,71,14
4,14,1408,2,1996,2,2,,2,,60,12
4,14,1408,2,1996,3,1,,11,,23,26
4,14,1408,2,1996,4,1,,11,,24,41
4,14,1408,2,1996,5,1,,4,,69,43
4,14,1408,2,1996,6,2,,11,,30,41
4,14,1410,2,236,1,1,,1,,87,0
4,14,1410,2,236,2,2,,2,,60,0
4,14,1410,2,236,3,1,,5,,58,42
4,14,1410,2,236,4,1,,11,,35,12
4,14,1410,2,236,5,2,,11,,22,16
4,14,1410,2,236,6,1,,11,,45,32
4,14,1411,2,1066,1,1,,1,,63,26
4,14,1411,2,1066,2,1,,3,,70,16
4,14,1411,2,1066,3,2,,11,,82,0
4,14,1411,2,1066,4,1,,11,,65,0
4,14,1411,2,1066,5,1,,11,,57,0
4,14,1411,2,1066,6,2,,8,,30,16
4,14,1411,2,1066,7,2,,11,,17,23
4,14,1411,2,1066,8,1,,11,,19,26
4,14,1413,2,670,1,1,,1,,80,0
4,14,1413,2,670,2,1,,3,,78,0
4,14,1413,2,670,3,1,,11,,22,26
4,14,1413,2,670,4,2,,11,,28,26
4,14,1413,2,670,5,1,,11,,45,16
4,14,1413,2,670,6,2,,8,,4,13
4,14,1413,2,670,7,2,,2,,69,0
4,14,1413,1,2578,1,1,,1,,67,43
4,14,1413,1,2578,2,2,,2,,46,23
4,14,1413,1,2578,3,1,,3,,44,26
4,14,1413,1,2578,4,1,,11,,27,43
4,14,1413,1,2578,5,2,,11,,18,25
4,14,1413,1,2578,6,1,,6,,65,41
4,14,1415,2,156,1,1,,1,,24,26
4,14,1415,2,156,2,2,,3,,70,12
4,14,1415,2,156,3,1,,11,,36,16
4,14,1415,2,156,4,1,,8,,40,16
4,14,1415,2,156,5,2,,5,,5,41
4,14,1415,2,156,6,1,,11,,24,26
4,14,1415,2,952,1,1,,1,,54,41
4,14,1415,2,952,2,2,,2,,48,41
4,14,1415,2,952,3,2,,8,,34,16
4,14,1415,2,952,4,1,,3,,52,26
4,14,1415,2,952,5,2,,8,,45,26
4,14,1415,2,952,6,1,,11,,70,0
4,14,1415,2,952,7,1,,11,,60,0
4,14,1415,2,952,8,2,,11,,18,25
4,14,1416,2,2314,1,1,,1,,81,16
4,14,1416,2,2314,2,2,,2,,59,12
4,14,1416,2,2314,3,1,,11,,54,16
4,14,1416,2,2314,4,1,,3,,37,42
4,14,1416,2,2314,5,1,,11,,40,16
4,14,1416,2,2314,6,1,,3,,72,16
4,14,1416,2,2314,7,2,,11,,32,26
5,3,301,1,1198,1,1,,3,,20,26
5,3,301,1,1198,2,1,,3,,22,26
5,3,301,1,1198,3,2,,2,,42,26
5,3,301,1,1198,4,1,,3,,50,12
5,3,301,1,1198,5,1,,3,,56,26
5,3,305,2,4,1,1,,3,,82,42
5,3,305,2,4,2,1,,3,,68,16
5,3,305,2,4,3,1,,1,,50,42
5,3,305,2,4,4,2,,6,,69,16
5,3,305,2,4,5,2,,6,,45,16
5,3,305,2,1542,1,1,,1,,46,26
5,3,305,2,1542,2,1,,3,,69,42
5,3,305,2,1542,3,2,,2,,35,31
5,3,305,2,1542,4,1,,3,,60,2
5,3,305,2,1542,5,1,,3,,60,16
5,3,307,1,634,1,1,,3,,64,12
5,3,307,1,634,2,1,,3,,70,16
5,3,307,1,634,3,2,,5,,24,42
5,3,307,1,634,4,2,,8,,14,34
5,3,307,1,634,5,1,,1,,40,43
5,3,309,2,478,1,2,,8,,24,23
5,3,309,2,478,2,2,,8,,28,11
5,3,309,2,478,3,1,,3,,18,23
5,3,309,2,478,4,1,,3,,31,16
5,3,309,2,478,5,1,,3,,29,28
5,3,312,2,20,1,1,,1,,40,16
5,3,312,2,20,2,1,,3,,23,26
5,3,312,2,20,3,2,,8,,30,16
5,3,312,2,20,4,2,,8,,60,0
5,3,312,2,20,5,1,,3,,31,13
5,3,313,2,70,1,2,,8,,77,0
5,3,313,2,70,2,1,,3,,18,16
5,3,313,2,70,3,1,,3,,46,16
5,3,313,2,70,4,2,,8,,36,16
5,3,313,2,70,5,1,,1,,52,16
5,3,316,2,874,1,1,,3,,38,16
5,3,316,2,874,2,2,,8,,37,13
5,3,316,2,874,3,1,,3,,40,14
5,3,316,2,874,4,2,,8,,47,16
5,3,316,2,874,5,1,,1,,36,16
5,3,316,2,874,6,1,,1,,32,16
5,3,318,2,1136,1,1,,5,,55,42
5,3,318,2,1136,2,1,,4,,40,16
5,3,318,2,1136,3,1,,8,,60,16
5,3,318,2,1136,4,2,,5,,55,42
5,3,318,2,1136,5,1,,8,,30,16
5,3,321,2,364,1,1,,1,,32,26
5,3,321,2,364,2,1,,3,,47,32
5,3,321,2,364,3,1,,3,,41,16
5,3,321,2,364,4,2,,8,,33,26
5,3,321,2,364,5,1,,3,,52,16
5,3,323,2,580,1,1,,3,,40,26
5,3,323,2,580,2,1,,1,,27,42
5,3,323,2,580,3,2,,8,,62,31
5,3,323,2,580,4,2,,8,,60,0
5,3,323,2,580,5,1,,3,,65,16
5,3,323,2,580,6,1,,1,,34,32
5,3,326,2,74,1,2,,1,,45,42
5,3,326,2,74,2,1,,3,,32,14
5,3,326,2,74,3,2,,8,,25,2
5,3,326,2,74,4,1,,5,,30,16
5,3,326,2,74,5,1,,3,,44,26
5,3,329,2,696,1,2,,1,,55,16
5,3,329,2,696,2,1,,3,,20,34
5,3,329,2,696,3,1,,3,,2,34
5,3,329,2,696,4,1,,8,,34,26
5,3,329,2,696,5,1,,3,,80,2
5,3,331,1,516,1,1,,3,,68,15
5,3,331,1,516,2,2,,8,,30,16
5,3,331,1,516,3,1,,3,,18,16
5,3,331,1,516,4,1,,10,,19,16
5,3,331,1,516,5,1,,1,,47,16
5,3,331,1,516,6,1,,,,,
5,3,331,1,2322,1,2,,8,,16,16
5,3,331,1,2322,2,1,,1,,70,16
5,3,331,1,2322,3,1,,1,,61,15
5,3,331,1,2322,4,1,,3,,29,16
5,3,331,1,2322,5,2,,8,,60,16
5,6,601,2,640,1,1,,1,,50,16
5,6,601,2,640,2,1,,11,,53,42
5,6,601,2,640,3,1,,11,,36,42
5,6,601,2,640,4,1,,5,,57,41
5,6,601,2,640,5,2,,8,,49,15
5,6,601,2,640,6,1,,11,,57,28
5,6,602,2,1356,1,1,,1,,36,23
5,6,602,2,1356,2,1,,11,,45,23
5,6,602,2,1356,3,1,,8,,36,23
5,6,602,2,1356,4,1,,3,,75,0
5,6,602,2,1356,5,2,,8,,55,0
5,6,605,2,162,1,1,,1,,53,43
5,6,605,2,162,2,1,,8,,42,42
5,6,605,2,162,3,1,,11,,57,23
5,6,605,2,162,4,1,,8,,34,42
5,6,605,2,162,5,2,,11,,48,42
5,6,606,2,1372,1,1,,1,,43,42
5,6,606,2,1372,2,1,,11,,50,23
5,6,606,2,1372,3,1,,11,,56,23
5,6,606,2,1372,4,1,,11,,34,42
5,6,606,2,1372,5,2,,8,,42,16
5,6,607,2,1892,1,1,,1,,53,42
5,6,607,2,1892,2,1,,3,,39,23
5,6,607,2,1892,3,1,,11,,42,23
5,6,607,2,1892,4,1,,8,,43,23
5,6,607,2,1892,5,2,,8,,55,16
5,6,607,2,1892,6,1,,8,,37,23
5,6,608,2,748,1,1,,1,,53,42
5,6,608,2,748,2,1,,11,,52,41
5,6,608,2,748,3,1,,3,,68,15
5,6,608,2,748,4,1,,11,,39,23
5,6,608,2,748,5,1,,,,41,23
5,6,608,2,748,6,2,,8,,35,15
5,6,608,2,748,7,1,,11,,45,23
5,9,901,2,398,1,1,,,,70,16
5,9,901,2,398,2,2,,,,62,16
5,9,901,2,398,3,1,,,,66,0
5,9,901,2,398,4,2,,,,25,0
5,9,901,2,398,5,1,,,,57,16
5,9,901,2,398,6,1,,,,61,0
5,9,901,2,398,7,1,,,,70,0
5,9,901,2,398,8,1,,,,53,16
5,9,901,2,398,9,2,,,,66,0
5,9,903,2,48,1,1,,1,,57,12
5,9,903,2,48,2,1,,3,,19,34
5,9,903,2,48,3,2,,2,,30,26
5,9,903,2,48,4,1,,5,,6,16
5,9,905,2,978,1,1,,1,,50,16
5,9,905,2,978,2,1,,3,,45,16
5,9,905,2,978,3,1,,3,,40,26
5,9,905,2,978,4,1,,3,,52,26
5,9,905,2,978,5,2,,8,,30,26
5,9,905,2,978,6,2,,8,,29,34
5,9,905,2,978,7,1,,9,,59,42
5,9,905,2,978,8,1,,9,,65,0
5,9,905,2,978,9,1,,11,,44,42
5,9,907,2,1446,1,1,,1,,65,16
5,9,907,2,1446,2,2,,2,,70,0
5,9,907,2,1446,3,1,,3,,67,26
5,9,907,2,1446,4,1,,3,,31,42
5,9,907,2,1446,5,2,,4,,52,42
5,9,907,2,1446,6,1,,10,,67,26
5,9,907,2,1446,7,1,,11,,73,16
5,9,907,2,1446,8,1,,11,,76,16
5,9,907,2,1446,9,1,,4,,75,16
5,9,908,1,278,1,1,,1,,4,16
5,9,908,1,278,2,1,,8,,18,0
5,9,908,1,278,3,1,,6,,6,34
5,9,908,1,278,4,1,,5,,7,43
5,9,908,1,278,5,2,,8,,7,34
5,9,908,1,278,6,1,,6,,10,16
5,9,910,2,200,1,1,,1,,63,16
5,9,910,2,200,2,1,,3,,53,42
5,9,910,2,200,3,2,,8,,65,16
5,9,910,2,200,4,1,,3,,60,16
5,9,910,2,200,5,2,,5,,64,16
5,9,910,2,200,6,1,,3,,97,13
5,9,910,2,200,7,1,,3,,49,16
5,9,910,2,200,8,1,,3,,50,16
5,9,910,2,200,9,1,,4,,37,41
5,9,912,2,102,1,1,,1,,72,16
5,9,912,2,102,2,1,,3,,52,34
5,9,912,2,102,3,1,,9,,65,16
5,9,912,2,102,4,1,,7,,43,41
5,9,912,2,102,5,2,,8,,45,16
5,9,912,2,102,6,1,,3,,50,41
5,9,912,2,102,7,1,,3,,56,13
5,9,912,2,102,8,2,,8,,45,13
5,9,912,2,102,9,1,,10,,57,14
5,9,913,2,2266,1,1,,1,,65,16
5,9,913,2,2266,2,1,,3,,70,0
5,9,913,2,2266,3,2,,8,,40,13
5,9,913,2,2266,4,1,,3,,50,16
5,9,913,2,2266,5,1,,9,,32,16
5,9,913,2,2266,6,2,,8,,35,0
5,9,913,2,2266,7,1,,3,,50,16
5,9,914,2,1746,1,1,,1,,50,16
5,9,914,2,1746,2,1,,3,,62,16
5,9,914,2,1746,3,2,,2,,62,0
5,9,914,2,1746,4,1,,3,,65,12
5,9,914,2,1746,5,1,,3,,25,41
5,9,914,2,1746,6,2,,7,,24,32
5,9,914,2,1746,7,1,,9,,60,14
5,9,914,2,1746,8,1,,10,,52,26
5,9,914,2,1746,9,1,,3,,65,16
5,9,915,1,1390,1,1,,1,,67,16
5,9,915,1,1390,2,2,,2,,50,16
5,9,915,1,1390,3,2,,11,,50,16
5,9,915,1,1390,4,1,,5,,55,16
5,9,915,1,1390,5,1,,5,,40,14
5,9,916,2,1068,1,1,,1,,83,42
5,9,916,2,1068,2,2,,2,,50,14
5,9,916,2,1068,3,1,,3,,57,32
5,9,916,2,1068,4,2,,8,,53,16
5,9,916,2,1068,5,2,,8,,20,26
5,9,916,2,1068,6,1,,9,,60,41
5,9,917,1,1254,1,1,,1,,72,32
5,9,917,1,1254,2,1,,3,,56,16
5,9,917,1,1254,3,2,,10,,28,28
5,9,917,1,1254,4,1,,9,,47,42
5,9,917,1,1254,5,2,,8,,30,41
5,9,917,1,1254,6,2,,8,,32,41
5,9,918,2,834,1,1,,1,,56,16
5,9,918,2,834,2,1,,6,,56,26
5,9,918,2,834,3,1,,3,,51,14
5,9,918,2,834,4,2,,2,,40,0
5,9,918,2,834,5,2,,8,,40,0
5,9,918,2,834,6,2,,8,,30,14
5,9,918,2,834,7,1,,3,,90,0
5,9,918,2,834,8,1,,3,,85,0
5,9,918,2,834,9,1,,9,,70,0
5,10,1001,2,172,1,1,,1,,41,41
5,10,1001,2,172,2,1,,3,,18,41
5,10,1001,2,172,3,2,,8,,20,28
5,10,1001,2,172,4,2,,8,,19,16
5,10,1001,2,172,5,2,,11,,2,28
5,10,1001,2,172,6,1,,3,,5,41
5,10,1001,2,172,7,1,,3,,5,41
5,10,1005,1,662,1,1,,1,,28,34
5,10,1005,1,662,2,1,,11,,50,16
5,10,1005,1,662,3,2,,2,,35,15
5,10,1005,2,1374,1,1,,1,,40,43
5,10,1005,2,1374,2,1,,2,,62,16
5,10,1005,2,1374,3,1,,11,,30,13
5,10,1005,2,1374,4,1,,3,,38,23
5,10,1005,2,1374,5,1,,11,,32,16
5,10,1005,2,1374,6,1,,11,,17,16
5,10,1005,2,1374,7,1,,11,,26,23
5,10,1005,2,1374,8,2,,8,,23,23
5,10,1005,2,1374,9,2,,11,,29,41
5,10,1007,1,1166,1,1,,1,,41,34
5,10,1007,1,1166,2,1,,3,,41,34
5,10,1007,1,1166,3,1,,11,,40,13
5,10,1007,1,1166,4,2,,9,,30,0
5,10,1007,1,1166,5,1,,3,,30,41
5,10,1007,1,1166,6,2,,9,,30,14
5,10,1007,1,1166,7,1,,7,,20,31
5,10,1008,2,1314,1,1,,11,,45,28
5,10,1008,2,1314,2,1,,11,,50,16
5,10,1008,2,1314,3,1,,11,,30,16
5,10,1008,2,1314,4,1,,11,,60,0
5,10,1008,2,1314,5,1,,11,,35,42
5,10,1008,2,1314,6,2,,11,,50,0
5,10,1008,2,1314,7,2,,11,,50,0
5,10,1008,2,1314,8,1,,1,,30,2
5,10,1008,2,1718,1,1,,11,,50,16
5,10,1008,2,1718,2,1,,11,,45,16
5,10,1008,2,1718,3,1,,11,,64,31
5,10,1008,2,1718,4,1,,11,,40,28
5,10,1008,2,1718,5,1,,7,3,64,41
5,10,1008,2,1718,6,1,,11,,45,28
5,10,1008,2,1718,7,2,,8,11,30,16
5,10,1010,2,20,1,1,,1,,6,32
5,10,1010,2,20,2,1,,11,,4,42
5,10,1010,2,20,3,1,,3,,20,16
5,10,1010,2,20,4,2,,8,,20,16
5,10,1012,2,936,1,1,,,11,70,16
5,10,1012,2,936,2,1,,,11,70,16
5,10,1012,2,936,3,1,,,11,70,16
5,10,1012,2,936,4,1,,,11,80,0
5,10,1012,2,936,5,1,,,11,80,0
5,10,1012,2,936,6,1,,,11,60,0
5,10,1012,2,936,7,2,,,11,55,16
5,10,1012,2,936,8,2,,,11,40,16
5,10,1012,2,936,9,1,,,11,80,41
5,10,1014,2,80,1,1,,,1,7,16
5,10,1014,2,80,2,1,,,3,10,41
5,10,1014,2,80,3,1,,,11,4,28
5,10,1014,2,80,4,1,,,11,7,42
5,10,1014,2,80,5,1,,,11,15,16
5,10,1014,2,80,6,1,,,11,15,28
5,10,1014,2,80,7,1,,,11,5,28
5,10,1014,2,80,8,2,,,11,5,28
5,10,1014,2,80,9,2,,,11,10,28
5,10,1018,1,634,1,1,,1,,20,43
5,10,1018,1,634,2,1,,8,,10,41
5,10,1018,1,634,3,2,,8,,10,41
5,10,1018,2,898,1,1,110,1,,80,14
5,10,1018,2,898,2,1,,11,,45,41
5,10,1018,2,898,3,2,,11,,30,16
5,10,1018,2,898,4,1,,11,,15,28
5,10,1018,2,898,5,2,,11,,26,16
5,10,1020,1,38,1,1,,1,,8,41
5,10,1020,1,38,2,1,,8,,10,41
5,10,1020,1,38,3,1,,8,,57,28
5,10,1020,1,38,4,1,,5,,13,42
5,10,1020,1,38,5,2,,8,,13,16
5,10,1021,2,120,1,1,,11,,60,16
5,10,1021,2,120,2,1,,11,,60,16
5,10,1021,2,120,3,1,,11,,20,28
5,10,1021,2,120,4,1,,11,,10,42
5,10,1021,2,120,5,1,,11,,20,28
5,10,1021,2,120,6,1,,11,,30,42
5,10,1025,2,1774,1,1,,1,,23,16
5,10,1025,2,1774,2,2,,2,,18,23
5,10,1025,2,1774,3,1,,8,,15,16
5,10,1025,2,1774,4,1,,11,,10,16
5,12,1202,1,2146,1,1,,1,1,22,0
5,12,1202,1,2146,2,1,,8,1,19,26
5,12,1202,1,2146,3,1,,11,11,17,16
5,12,1202,1,2146,4,1,,4,4,14,32
5,12,1202,1,2146,5,2,,11,11,20,0
5,12,1202,1,2710,1,1,,1,1,45,2
5,12,1202,1,2710,2,1,,11,11,36,16
5,12,1202,1,2710,3,1,,11,11,30,0
5,12,1202,1,2710,4,1,,11,11,32,31
5,12,1202,1,2710,5,2,,2,2,25,16
5,12,1204,2,736,1,1,,1,,86,15
5,12,1204,2,736,2,1,,11,,70,0
5,12,1204,2,736,3,1,,11,,75,16
5,12,1204,2,736,4,1,,11,,24,16
5,12,1204,2,736,5,1,,11,,75,0
5,12,1204,2,736,6,2,,2,,60,0
5,12,1204,2,736,7,1,,11,,78,0
5,12,1204,2,736,8,1,,11,,50,13
5,12,1208,2,526,1,1,,1,1,63,11
5,12,1208,2,526,2,1,,11,11,70,0
5,12,1208,2,526,3,1,,4,4,52,42
5,12,1208,2,526,4,1,,11,11,71,0
5,12,1208,2,526,5,1,,11,11,80,0
5,12,1208,2,526,6,1,,11,11,65,0
5,12,1208,2,526,7,1,,11,11,72,0
5,12,1210,2,462,1,1,,1,1,27,16
5,12,1210,2,462,2,1,,11,11,60,31
5,12,1210,2,462,3,1,,11,11,42,23
5,12,1210,2,462,4,1,,8,8,30,42
5,12,1210,2,462,5,2,,2,2,30,26
5,12,1210,2,462,6,2,,11,11,20,23
5,12,1211,1,2220,1,1,,1,1,38,16
5,12,1211,1,2220,2,1,,11,11,36,0
5,12,1211,1,2220,3,1,,11,11,37,0
5,12,1211,1,2220,4,1,,11,11,32,31
5,12,1211,1,2220,5,1,,11,11,27,0
5,12,1211,1,2220,6,1,,11,11,32,26
5,12,1211,1,2220,7,1,,10,10,27,42
5,12,1211,1,2220,8,2,,11,11,26,0
5,12,1211,1,2856,1,1,,1,1,65,31
5,12,1211,1,2856,2,1,,11,11,51,31
5,12,1211,1,2856,3,1,,11,11,60,16
5,12,1211,1,2856,4,2,,11,11,61,16
5,12,1211,1,2856,5,1,,8,8,10,26
5,12,1212,1,1392,1,1,,1,1,21,0
5,12,1212,1,1392,2,1,,9,9,18,0
5,12,1212,1,1392,3,1,,11,11,19,0
5,12,1212,1,1392,4,1,,8,8,14,32
5,12,1212,1,1392,5,2,,11,11,3,31
5,12,1212,1,1392,6,1,,8,8,15,31
5,12,1212,1,1392,7,2,,2,8,20,16
5,12,1214,2,452,1,1,,1,7,7,
5,12,1214,2,452,2,1,,11,11,39,23
5,12,1214,2,452,3,1,,11,11,30,0
5,12,1214,2,452,4,2,,2,2,3,16
5,12,1214,2,452,5,1,,11,11,24,41
5,12,1214,2,452,6,1,,11,11,25,41
5,12,1214,2,452,7,1,,9,9,5,41
5,12,1216,2,618,1,1,,1,1,25,0
5,12,1216,2,618,2,1,,11,11,14,23
5,12,1216,2,618,3,2,,2,2,25,0
5,12,1216,2,618,4,1,,11,11,5,0
5,12,1216,2,618,5,1,,11,11,3,26
5,32,3201,2,2034,1,1,,1,1,42,26
5,32,3201,2,2034,2,1,,11,11,56,16
5,32,3201,2,2034,3,2,,2,2,29,23
5,32,3201,2,2034,4,1,,11,11,35,32
5,32,3201,2,2034,5,2,,11,11,45,32
5,32,3202,2,84,1,1,,1,,72,42
5,32,3202,2,84,2,1,,11,,73,0
5,32,3202,2,84,3,1,,11,,50,42
5,32,3202,2,84,4,1,,11,,40,42
5,32,3202,2,84,5,2,,11,,50,42
5,32,3203,2,2644,1,1,,1,,57,16
5,32,3203,2,2644,2,1,,11,,60,16
5,32,3203,2,2644,3,1,,11,,41,26
5,32,3203,2,2644,4,2,,2,,46,26
5,32,3203,2,2644,5,1,,11,,30,42
5,32,3204,1,346,1,1,,1,1,78,42
5,32,3204,1,346,2,1,,11,11,64,43
5,32,3204,1,346,3,2,,2,2,62,26
5,32,3204,1,346,4,1,,11,11,30,42
5,32,3204,1,346,5,2,,11,11,28,26
5,32,3206,2,276,1,1,,1,1,75,42
5,32,3206,2,276,2,1,,11,11,66,42
5,32,3206,2,276,3,2,,11,11,42,16
5,32,3206,2,276,4,1,,11,11,38,41
5,32,3206,2,276,5,2,,11,11,54,32
5,32,3207,2,1464,1,1,,1,1,55,42
5,32,3207,2,1464,2,1,,11,11,48,26
5,32,3207,2,1464,3,1,,11,11,50,16
5,32,3207,2,1464,4,1,,11,11,35,26
5,32,3207,2,1464,5,2,,11,11,58,16
5,32,3208,2,2244,1,1,,1,1,65,31
5,32,3208,2,2244,2,1,,11,11,60,32
5,32,3208,2,2244,3,1,,11,11,58,34
5,32,3208,2,2244,4,1,,11,11,40,34
5,32,3208,2,2244,5,2,,11,11,40,42
5,32,3209,1,1208,1,1,,1,,72,23
5,32,3209,1,1208,2,2,,2,,58,0
5,32,3209,1,1208,3,1,,8,,34,42
5,32,3209,1,1208,4,1,,3,,69,26
5,32,3209,1,1208,5,2,,8,,47,26
5,32,3210,2,1692,1,1,,1,,62,41
5,32,3210,2,1692,2,2,,2,,56,
5,32,3210,2,1692,3,1,,3,,54,42
5,32,3210,2,1692,4,1,,3,,70,16
5,32,3210,2,1692,5,1,,3,,65,16
5,32,3210,2,1692,6,1,,5,,46,42
5,32,3210,2,1692,7,1,,8,,34,26
5,32,3210,2,1692,8,1,,11,,40,16
5,32,3212,2,314,1,1,,1,,74,42
5,32,3212,2,314,2,2,,2,,54,16
5,32,3212,2,314,3,1,,3,,62,43
5,32,3212,2,314,4,1,,11,,35,26
5,32,3212,2,314,5,1,,3,,61,16
5,32,3212,2,314,6,1,,11,,33,26
5,32,3212,2,314,7,1,,11,,40,16
5,32,3213,2,128,1,1,,1,,62,24
5,32,3213,2,128,2,1,,3,,40,43
5,32,3213,2,128,3,1,,3,,50,42
5,32,3213,2,128,4,2,,2,,45,23
5,32,3213,2,128,5,1,,11,,39,26
5,32,3213,2,128,6,1,,8,,60,26
5,32,3215,1,1896,1,1,,1,1,14,42
5,32,3215,1,1896,2,1,,8,8,8,16
5,32,3215,1,1896,3,1,,8,8,10,16
5,32,3215,1,1896,4,2,,2,2,14,26
5,32,3215,1,2978,1,1,,1,,44,42
5,32,3215,1,2978,2,1,,3,,63,26
5,32,3215,1,2978,3,2,,11,,50,42
5,32,3215,1,2978,4,1,,3,,38,42
5,32,3215,1,2978,5,1,,11,,34,26
5,32,3215,1,2978,6,1,,11,,35,26
5,32,3215,1,4712,1,1,,1,1,21,43
5,32,3215,1,4712,2,2,,11,11,32,42
5,32,3215,1,4712,3,1,,11,11,30,42
5,32,3215,1,4712,4,1,,11,11,20,26
5,32,3215,1,4712,5,1,,11,11,18,42
5,32,3216,2,1184,1,1,,1,,60,16
5,32,3216,2,1184,2,1,,11,,57,32
5,32,3216,2,1184,3,1,,11,,35,26
5,32,3216,2,1184,4,1,,11,,38,16
5,32,3216,2,1184,5,2,,11,,58,16
5,32,3218,2,296,1,1,,1,,55,42
5,32,3218,2,296,2,2,,2,,10,41
5,32,3218,2,296,3,1,,4,,50,43
5,32,3218,2,296,4,1,,11,,49,41
5,32,3218,2,296,5,1,,11,,47,26
5,32,3221,2,132,1,1,,1,,51,26
5,32,3221,2,132,2,1,,3,,65,42
5,32,3221,2,132,3,1,,11,,48,42
5,32,3221,2,132,4,2,,8,,22,26
5,32,3221,2,132,5,2,,11,,69,16
5,32,3222,1,1624,1,1,,1,,32,28
5,32,3222,1,1624,2,1,,3,,16,26
5,32,3222,1,1624,3,2,,2,,32,34
5,32,3222,1,1624,4,1,,3,,38,43
5,32,3222,1,1624,5,1,,3,,30,41
5,32,3222,1,2780,1,1,,1,,67,41
5,32,3222,1,2780,2,2,,2,,40,26
5,32,3222,1,2780,3,1,,3,,2,41
5,32,3222,1,2780,4,1,,8,,68,16
5,32,3222,1,2780,5,1,,3,,40,42
5,32,3223,2,390,1,1,,1,,67,16
5,32,3223,2,390,2,1,,4,,52,43
5,32,3223,2,390,3,1,,11,,45,42
5,32,3223,2,390,4,2,,2,,42,16
5,32,3223,2,390,5,2,,8,,45,23
5,32,3223,2,578,1,1,,1,,42,16
5,32,3223,2,578,2,1,,3,,13,16
5,32,3223,2,578,3,1,,3,,30,16
5,32,3223,2,578,4,1,,3,,35,0
5,32,3223,2,578,5,2,,2,,16,0
5,32,3223,2,578,6,2,,8,,22,15
5,32,3223,2,578,7,1,,11,,5,16
6,13,1301,1,1206,1,1,,1,,50,11
6,13,1301,1,1206,2,1,,11,,15,42
6,13,1301,1,1206,3,1,,11,,40,33
6,13,1301,1,1206,4,1,,3,,70,16
6,13,1301,1,1206,5,2,,7,,20,42
6,13,1303,1,626,1,1,,1,,82,16
6,13,1303,1,626,2,1,,3,,76,31
6,13,1303,1,626,3,1,,3,,87,12
6,13,1303,1,626,4,1,,3,,66,23
6,13,1303,1,626,5,2,,8,,68,0
6,13,1305,1,1232,1,1,,1,,97,0
6,13,1305,1,1232,2,1,,3,9,75,11
6,13,1305,1,1232,3,1,,9,,65,16
6,13,1305,1,1232,4,2,,2,,80,0
6,13,1305,1,1232,5,1,,11,,40,31
6,13,1307,1,268,1,1,,1,,59,43
6,13,1307,1,268,2,1,,3,,15,43
6,13,1307,1,268,3,1,,3,,40,16
6,13,1307,1,268,4,1,,3,,51,16
6,13,1307,1,268,5,2,,3,8,70,16
6,13,1307,1,268,6,1,,9,,80,16
6,13,1307,1,268,7,1,,3,,80,26
6,13,1309,2,674,1,1,,1,,42,14
6,13,1309,2,674,2,1,,3,,50,16
6,13,1309,2,674,3,1,,11,,18,16
6,13,1309,2,674,4,2,,11,,40,0
6,13,1309,2,674,5,1,,11,,15,26
6,13,1309,2,674,6,1,,11,,22,26
6,13,1310,1,1300,1,1,,1,,70,43
6,13,1310,1,1300,2,1,,3,,78,0
6,13,1310,1,1300,3,1,,3,,70,34
6,13,1310,1,1300,4,1,,11,,70,0
6,13,1310,1,1300,5,1,,11,,72,13
6,13,1310,1,1300,6,1,,11,,81,16
6,13,1310,1,1300,7,2,,8,,70,12
6,13,1310,1,1300,8,1,,11,,50,33
6,13,1310,1,1300,9,1,,10,,60,16
6,13,1314,1,6,1,1,,1,,72,0
6,13,1314,1,6,2,1,,3,,60,0
6,13,1314,1,6,3,1,,11,,20,13
6,13,1314,1,6,4,1,,11,,48,16
6,13,1314,1,6,5,1,,11,,38,16
6,13,1314,1,6,6,2,,8,,60,16
6,13,1314,1,6,7,1,,8,,42,16
6,13,1314,1,6,8,1,,11,,38,33
6,24,2401,1,766,1,1,,1,,40,42
6,24,2401,1,766,2,1,,11,,17,33
6,24,2401,1,766,3,1,,11,,20,26
6,24,2401,1,766,4,1,,11,,22,26
6,24,2401,1,766,5,1,,11,,15,26
6,24,2403,1,674,1,1,,1,,8,14
6,24,2403,1,674,2,1,,11,,6,16
6,24,2403,1,674,3,1,,8,,7,16
6,24,2403,1,674,4,2,,8,,8,26
6,24,2403,1,1588,1,1,,1,,40,26
6,24,2403,1,1588,2,1,,11,,35,32
6,24,2403,1,1588,3,1,,11,,30,26
6,24,2403,1,1588,4,1,,10,,5,26
6,24,2403,1,3592,1,1,,1,,30,26
6,24,2403,1,3592,2,1,,11,,43,42
6,24,2403,1,3592,3,1,,3,,12,16
6,24,2403,1,3592,4,2,,8,,10,41
6,24,2403,1,3592,5,1,,11,,15,26
6,24,2403,1,3592,6,1,,11,,26,26
6,24,2403,1,7586,1,1,,1,,55,26
6,24,2403,1,7586,2,1,,11,,40,26
6,24,2403,1,7586,3,1,,11,,76,0
6,24,2403,1,7586,4,1,,11,,70,42
6,24,2403,1,7586,5,1,,10,,5,42
6,24,2403,1,7586,6,2,,8,,15,34
6,24,2405,1,134,1,1,,,,,
6,24,2405,1,134,2,2,,8,,30,0
