"zone","state","lga","sector","ea","item_cd","sc2q2","sc2q3a","sc2q3b","sc2q3c"
2,8,802,2,1152,42,1,250,1,7
2,8,802,2,1152,43,1,300,1,7
2,8,802,2,1152,44,1,400,1,7
2,8,802,2,1152,52,1,250,1,103
2,8,802,2,1152,62,1,200,15,105
2,8,802,2,1152,74,1,150,1,101
2,8,802,2,1152,75,1,250,1,7
2,8,802,2,1152,80,1,800,1,105
2,8,802,2,1152,81,1,600,1,105
2,8,802,2,1152,90,1,500,1,101
2,8,802,2,1152,92,1,400,1,101
2,8,802,2,1152,93,1,500,1,101
2,8,802,2,1152,110,1,100,4,103
2,8,802,2,1152,130,1,700,1,7
2,8,802,2,1152,132,1,400,1,103
2,8,802,2,1152,152,1,120,1,105
2,8,802,2,1152,153,1,70,1,105
2,8,802,2,1152,160,1,160,1,105
2,8,802,2,1152,162,1,100,1,103
2,8,803,1,944,10,1,100,1,7
2,8,803,1,944,11,1,130,1,7
2,8,803,1,944,12,1,150,1,7
2,8,803,1,944,13,1,420,1,7
2,8,803,1,944,14,1,500,1,7
2,8,803,1,944,15,1,300,1,101
2,8,803,1,944,30,1,300,2,101
2,8,803,1,944,31,1,500,2,101
2,8,803,1,944,32,1,380,1,7
2,8,803,1,944,34,1,100,1,101
2,8,803,1,944,36,1,200,101,101
2,8,803,1,944,37,1,300,1,101
2,8,803,1,944,41,1,250,1,7
2,8,803,1,944,42,1,200,1,7
2,8,803,1,944,43,1,600,1,7
2,8,803,1,944,44,1,500,1,7
2,8,803,1,944,50,1,200,1,103
2,8,803,1,944,51,1,700,1,103
2,8,803,1,944,52,1,300,1,103
2,8,803,1,944,60,1,440,1,101
2,8,803,1,944,61,1,100,3,105
2,8,803,1,944,70,1,300,1,101
2,8,803,1,944,71,1,120,1,105
2,8,803,1,944,72,1,300,1,101
2,8,803,1,944,73,1,150,1,101
2,8,803,1,944,74,1,200,1,101
2,8,803,1,944,75,1,600,1,101
2,8,803,1,944,76,1,200,1,7
2,8,803,1,944,77,1,200,1,101
2,8,803,1,944,80,1,1200,1,105
2,8,803,1,944,81,1,800,1,105
2,8,803,1,944,83,1,100,3,105
2,8,803,1,944,90,1,600,1,101
2,8,803,1,944,91,1,650,1,101
2,8,803,1,944,93,1,650,1,101
2,8,803,1,944,100,1,1000,2,101
2,8,803,1,944,101,1,250,1,105
2,8,803,1,944,102,1,700,1,101
2,8,803,1,944,103,1,500,1,101
2,8,803,1,944,110,1,2500,1,103
2,8,803,1,944,111,1,500,1,7
2,8,803,1,944,112,1,450,1,105
2,8,803,1,944,113,1,100,1,105
2,8,803,1,944,121,1,450,1,105
2,8,803,1,944,122,1,130,1,105
2,8,803,1,944,130,1,600,1,7
2,8,803,1,944,140,1,150,1,7
2,8,803,1,944,150,1,150,1,103
2,8,803,1,944,151,1,10,1,105
2,8,803,1,944,152,1,100,1,105
2,8,803,1,944,153,1,70,1,105
2,8,803,1,944,154,1,250,1,105
2,8,803,1,944,160,1,200,1,105
2,8,803,1,944,162,1,100,1,103
2,8,803,1,944,163,1,150,1,105
2,8,805,2,46,10,1,120,1,7
2,8,805,2,46,11,1,140,1,7
2,8,805,2,46,12,1,130,1,7
2,8,805,2,46,13,1,350,1,7
2,8,805,2,46,14,1,450,1,7
2,8,805,2,46,15,1,120,1,105
2,8,805,2,46,16,1,300,1,7
2,8,805,2,46,30,1,150,1,101
2,8,805,2,46,31,1,250,2,101
2,8,805,2,46,32,1,280,1,7
2,8,805,2,46,33,1,300,1,7
2,8,805,2,46,34,1,100,1,101
2,8,805,2,46,36,1,200,2,101
2,8,805,2,46,37,1,300,5,101
2,8,805,2,46,40,1,150,1,7
2,8,805,2,46,41,1,350,1,7
2,8,805,2,46,42,1,400,1,7
2,8,805,2,46,43,1,400,1,7
2,8,805,2,46,50,1,200,1,103
2,8,805,2,46,52,1,200,1,103
2,8,805,2,46,60,1,100,1,101
2,8,805,2,46,61,1,50,1,105
2,8,805,2,46,65,1,100,1,105
2,8,805,2,46,70,1,100,1,101
2,8,805,2,46,71,1,200,1,105
2,8,805,2,46,72,1,200,1,101
2,8,805,2,46,73,1,50,1,101
2,8,805,2,46,74,1,60,1,101
2,8,805,2,46,75,1,350,1,101
2,8,805,2,46,76,1,100,1,101
2,8,805,2,46,77,1,150,1,101
2,8,805,2,46,80,1,1200,1,105
2,8,805,2,46,81,1,800,1,105
2,8,805,2,46,83,1,30,1,105
2,8,805,2,46,90,1,700,1,101
2,8,805,2,46,91,1,750,1,101
2,8,805,2,46,93,1,750,1,101
2,8,805,2,46,100,1,1000,1,101
2,8,805,2,46,101,1,250,1,105
2,8,805,2,46,102,1,600,1,101
2,8,805,2,46,103,1,600,1,7
2,8,805,2,46,106,1,100,1,105
2,8,805,2,46,110,1,200,1,103
2,8,805,2,46,111,1,550,1,7
2,8,805,2,46,113,1,100,1,105
2,8,805,2,46,120,1,250,1,105
2,8,805,2,46,130,1,600,1,7
2,8,805,2,46,140,1,300,1,7
2,8,805,2,46,151,1,5,1,105
2,8,805,2,46,152,1,70,1,105
2,8,805,2,46,153,1,60,1,105
2,8,805,2,46,160,1,200,1,105
2,8,805,2,46,163,1,200,1,105
2,8,807,2,946,10,1,150,1,7
2,8,807,2,946,12,1,200,1,7
2,8,807,2,946,13,1,350,1,7
2,8,807,2,946,41,1,250,1,7
2,8,807,2,946,42,1,200,1,7
2,8,807,2,946,43,1,250,1,7
2,8,807,2,946,44,1,300,1,7
2,8,807,2,946,52,1,250,1,103
2,8,807,2,946,74,1,50,1,101
2,8,807,2,946,75,1,200,1,101
2,8,807,2,946,76,1,700,1,7
2,8,807,2,946,80,1,700,1,105
2,8,807,2,946,81,1,500,1,105
2,8,807,2,946,90,1,500,1,101
2,8,807,2,946,91,1,500,1,101
2,8,807,2,946,93,1,500,1,101
2,8,807,2,946,110,1,450,1,7
2,8,807,2,946,130,1,700,1,7
2,8,807,2,946,162,1,100,4,103
2,8,807,2,1438,10,1,120,1,7
2,8,807,2,1438,11,1,120,1,7
2,8,807,2,1438,12,1,120,1,7
2,8,807,2,1438,13,1,300,1,7
2,8,807,2,1438,14,1,450,1,7
2,8,807,2,1438,15,1,120,1,105
2,8,807,2,1438,16,1,300,1,7
2,8,807,2,1438,30,1,1800,50,101
2,8,807,2,1438,41,1,250,1,7
2,8,807,2,1438,42,1,350,1,7
2,8,807,2,1438,43,1,300,1,7
2,8,807,2,1438,44,1,300,1,7
2,8,807,2,1438,50,1,1,100,103
2,8,807,2,1438,52,1,1,120,103
2,8,807,2,1438,62,1,50,10,105
2,8,807,2,1438,70,1,300,1,61
2,8,807,2,1438,72,1,7000,1,42
2,8,807,2,1438,73,1,2500,1,42
2,8,807,2,1438,74,1,1500,1,61
2,8,807,2,1438,75,1,120,1,7
2,8,807,2,1438,76,1,300,1,7
2,8,807,2,1438,80,1,500,1,105
2,8,807,2,1438,90,1,500,1,101
2,8,807,2,1438,91,1,500,1,101
2,8,807,2,1438,93,1,500,1,101
2,8,807,2,1438,102,1,400,1,7
2,8,807,2,1438,103,1,140,1,6
2,8,807,2,1438,110,1,200,1,7
2,8,807,2,1438,113,1,100,1,105
2,8,807,2,1438,130,1,600,1,7
2,8,807,2,1438,132,1,2000,1,7
2,8,807,2,1438,140,1,200,1,7
2,8,807,2,1438,151,1,5,1,105
2,8,807,2,1438,152,1,70,1,105
2,8,807,2,1438,153,1,70,1,105
2,8,807,2,2396,10,1,120,1,7
2,8,807,2,2396,12,1,120,1,7
2,8,807,2,2396,13,1,300,1,7
2,8,807,2,2396,14,1,550,1,7
2,8,807,2,2396,15,1,120,1,105
2,8,807,2,2396,16,1,250,1,7
2,8,807,2,2396,30,1,100,1,101
2,8,807,2,2396,31,1,200,1,101
2,8,807,2,2396,36,1,100,1,101
2,8,807,2,2396,41,1,200,1,7
2,8,807,2,2396,42,1,200,1,7
2,8,807,2,2396,43,1,350,1,7
2,8,807,2,2396,44,1,400,1,7
2,8,807,2,2396,50,1,240,1,103
2,8,807,2,2396,51,1,300,1,103
2,8,807,2,2396,52,1,250,1,103
2,8,807,2,2396,61,1,50,4,105
2,8,807,2,2396,62,1,50,4,105
2,8,807,2,2396,70,1,100,1,101
2,8,807,2,2396,71,1,40,1,105
2,8,807,2,2396,72,1,50,1,101
2,8,807,2,2396,73,1,100,1,101
2,8,807,2,2396,74,1,50,1,101
2,8,807,2,2396,75,1,150,1,7
2,8,807,2,2396,76,1,300,1,7
2,8,807,2,2396,81,1,400,1,105
2,8,807,2,2396,82,1,500,1,105
2,8,807,2,2396,90,1,500,1,101
2,8,807,2,2396,91,1,600,1,101
2,8,807,2,2396,93,1,600,1,101
2,8,807,2,2396,94,1,1000,1,101
2,8,807,2,2396,103,1,200,1,6
2,8,807,2,2396,110,1,100,1,105
2,8,807,2,2396,130,1,600,1,7
2,8,807,2,2396,132,1,600,1,103
2,8,807,2,2396,152,1,100,1,105
2,8,807,2,2396,153,1,70,1,105
2,8,807,2,2396,154,1,100,1,105
2,8,807,2,2396,160,1,150,1,105
2,8,807,2,2396,162,1,40,1,103
2,8,807,2,2396,163,1,250,1,103
2,8,809,2,1748,11,1,80,1,7
2,8,809,2,1748,43,1,300,1,7
2,8,809,2,1748,51,1,1000,1,103
2,8,809,2,1748,52,1,300,1,103
2,8,811,2,390,10,1,100,1,7
2,8,811,2,390,11,1,100,1,7
2,8,811,2,390,12,1,80,1,7
2,8,811,2,390,13,1,350,1,7
2,8,811,2,390,15,1,200,1,101
2,8,811,2,390,18,1,180,1,7
2,8,811,2,390,30,1,100,2,101
2,8,811,2,390,32,1,220,1,7
2,8,811,2,390,34,1,70,1,101
2,8,811,2,390,36,1,50,1,101
2,8,811,2,390,41,1,180,1,7
2,8,811,2,390,42,1,170,1,7
2,8,811,2,390,43,1,400,1,7
2,8,811,2,390,50,1,250,1,103
2,8,811,2,390,52,1,230,1,103
2,8,811,2,390,61,1,120,1,101
2,8,811,2,390,71,1,40,1,105
2,8,811,2,390,72,1,100,1,101
2,8,811,2,390,74,1,50,1,101
2,8,811,2,390,75,1,100,1,7
2,8,811,2,390,76,1,350,1,7
2,8,811,2,390,77,1,200,1,7
2,8,811,2,390,81,1,600,1,103
2,8,811,2,390,82,1,700,1,103
2,8,811,2,390,83,1,30,1,103
2,8,811,2,390,90,1,700,1,101
2,8,811,2,390,91,1,350,1,101
2,8,811,2,390,93,1,400,1,101
2,8,811,2,390,100,1,200,1,101
2,8,811,2,390,103,1,300,1,101
2,8,811,2,390,110,1,70,1,103
2,8,811,2,390,113,1,80,1,105
2,8,811,2,390,120,1,250,1,105
2,8,811,2,390,122,1,200,1,101
2,8,811,2,390,130,1,650,1,7
2,8,811,2,390,132,1,1200,1,103
2,8,811,2,390,140,1,150,1,101
2,8,811,2,390,151,1,10,1,105
2,8,811,2,390,152,1,100,1,105
2,8,811,2,390,153,1,70,1,105
2,8,811,2,390,154,1,100,1,105
2,8,811,2,390,160,1,150,1,103
2,8,811,2,390,162,1,30,1,103
2,8,811,2,390,163,1,250,1,103
2,8,811,1,1558,10,1,120,1,7
2,8,811,1,1558,11,1,100,1,7
2,8,811,1,1558,12,1,120,1,7
2,8,811,1,1558,13,1,370,1,7
2,8,811,1,1558,14,1,500,1,7
2,8,811,1,1558,15,1,160,1,103
2,8,811,1,1558,16,1,250,1,7
2,8,811,1,1558,18,1,170,1,7
2,8,811,1,1558,19,1,330,1,7
2,8,811,1,1558,30,1,160,1,101
2,8,811,1,1558,31,1,160,2,101
2,8,811,1,1558,32,1,200,1,7
2,8,811,1,1558,33,1,240,1,7
2,8,811,1,1558,34,1,100,1,101
2,8,811,1,1558,36,1,70,1,101
2,8,811,1,1558,37,1,80,1,101
2,8,811,1,1558,41,1,210,1,7
2,8,811,1,1558,42,1,190,1,7
2,8,811,1,1558,43,1,360,1,7
2,8,811,1,1558,50,1,220,1,7
2,8,811,1,1558,51,1,650,1,7
2,8,811,1,1558,52,1,200,1,103
2,8,811,1,1558,60,1,130,1,101
2,8,811,1,1558,61,1,100,1,101
2,8,811,1,1558,70,1,300,1,101
2,8,811,1,1558,71,1,40,1,103
2,8,811,1,1558,72,1,200,1,101
2,8,811,1,1558,73,1,120,1,101
2,8,811,1,1558,74,1,200,1,101
2,8,811,1,1558,75,1,130,1,7
2,8,811,1,1558,76,1,300,1,7
2,8,811,1,1558,77,1,400,1,7
2,8,811,1,1558,80,1,1200,1,103
2,8,811,1,1558,81,1,700,1,103
2,8,811,1,1558,82,1,1000,1,103
2,8,811,1,1558,83,1,30,1,103
2,8,811,1,1558,90,1,1000,1,101
2,8,811,1,1558,91,1,400,1,101
2,8,811,1,1558,93,1,400,1,101
2,8,811,1,1558,94,1,600,1,101
2,8,811,1,1558,100,1,620,1,101
2,8,811,1,1558,102,1,300,1,101
2,8,811,1,1558,103,1,400,1,101
2,8,811,1,1558,110,1,100,1,103
2,8,811,1,1558,111,1,400,1,101
2,8,811,1,1558,112,1,450,1,105
2,8,811,1,1558,113,1,80,1,103
2,8,811,1,1558,120,1,220,1,105
2,8,811,1,1558,122,1,170,1,101
2,8,811,1,1558,130,1,630,1,7
2,8,811,1,1558,132,1,1500,1,103
2,8,811,1,1558,140,1,140,1,101
2,8,811,1,1558,150,1,100,1,105
2,8,811,1,1558,151,1,10,1,105
2,8,811,1,1558,152,1,100,1,105
2,8,811,1,1558,153,1,70,1,105
2,8,811,1,1558,154,1,100,1,105
2,8,811,1,1558,160,1,150,1,105
2,8,811,1,1558,162,1,50,1,103
2,8,811,1,1558,163,1,250,1,103
2,8,811,1,1558,164,1,100,1,103
2,8,812,2,866,10,1,700,1,7
2,8,812,2,866,12,1,120,1,7
2,8,812,2,866,13,1,350,1,7
2,8,812,2,866,14,1,600,1,7
2,8,812,2,866,15,1,120,1,103
2,8,812,2,866,16,1,250,1,7
2,8,812,2,866,30,1,50,2,101
2,8,812,2,866,31,1,400,4,101
2,8,812,2,866,32,1,400,1,7
2,8,812,2,866,33,1,420,1,7
2,8,812,2,866,34,1,100,2,101
2,8,812,2,866,36,1,50,1,101
2,8,812,2,866,37,1,100,1,101
2,8,812,2,866,40,1,140,1,7
2,8,812,2,866,41,1,200,1,7
2,8,812,2,866,42,1,300,1,7
2,8,812,2,866,43,1,300,1,7
2,8,812,2,866,44,1,400,1,7
2,8,812,2,866,50,1,180,1,103
2,8,812,2,866,51,1,500,1,103
2,8,812,2,866,52,1,200,1,103
2,8,812,2,866,60,1,50,5,105
2,8,812,2,866,61,1,50,3,105
2,8,812,2,866,62,1,50,2,105
2,8,812,2,866,70,1,100,2,101
2,8,812,2,866,71,1,40,1,103
2,8,812,2,866,72,1,50,1,101
2,8,812,2,866,73,1,50,1,101
2,8,812,2,866,74,1,50,1,101
2,8,812,2,866,75,1,200,1,7
2,8,812,2,866,76,1,150,1,7
2,8,812,2,866,78,1,40,1,101
2,8,812,2,866,80,1,1000,1,103
2,8,812,2,866,81,1,800,1,103
2,8,812,2,866,82,1,800,1,103
2,8,812,2,866,83,1,30,1,103
2,8,812,2,866,90,1,600,1,101
2,8,812,2,866,91,1,700,1,101
2,8,812,2,866,93,1,700,1,101
2,8,812,2,866,103,1,600,1,101
2,8,812,2,866,110,1,100,1,103
2,8,812,2,866,112,1,450,1,103
2,8,812,2,866,113,1,100,1,103
2,8,812,2,866,120,1,250,1,103
2,8,812,2,866,130,1,600,1,7
2,8,812,2,866,140,1,150,1,7
2,8,812,2,866,151,1,5,1,103
2,8,812,2,866,152,1,100,1,103
2,8,812,2,866,153,1,60,1,103
2,8,812,2,866,154,1,100,1,103
2,8,815,2,362,10,1,100,1,7
2,8,815,2,362,11,1,120,1,7
2,8,815,2,362,12,1,150,1,7
2,8,815,2,362,13,1,300,1,7
2,8,815,2,362,14,1,400,1,7
2,8,815,2,362,15,1,150,1,105
2,8,815,2,362,16,1,250,1,7
2,8,815,2,362,30,1,1000,1,13
2,8,815,2,362,31,1,1500,6,42
2,8,815,2,362,32,1,300,1,7
2,8,815,2,362,33,1,300,1,7
2,8,815,2,362,34,1,200,1,31
2,8,815,2,362,36,1,500,1,31
2,8,815,2,362,41,1,200,1,7
2,8,815,2,362,42,1,350,1,7
2,8,815,2,362,50,1,250,1,103
2,8,815,2,362,51,1,250,1,105
2,8,815,2,362,52,1,180,1,103
2,8,815,2,362,61,1,150,8,105
2,8,815,2,362,65,1,300,1,105
2,8,815,2,362,66,1,350,1,105
2,8,815,2,362,70,1,240,1,6
2,8,815,2,362,71,1,120,1,105
2,8,815,2,362,72,1,300,1,31
2,8,815,2,362,74,1,200,1,31
2,8,815,2,362,75,1,300,1,7
2,8,815,2,362,76,1,250,1,7
2,8,815,2,362,80,1,1200,1,105
2,8,815,2,362,81,1,800,1,105
2,8,815,2,362,83,1,30,1,105
2,8,815,2,362,90,1,600,1,101
2,8,815,2,362,91,1,600,1,101
2,8,815,2,362,93,1,600,1,101
2,8,815,2,362,94,1,500,1,101
2,8,815,2,362,101,1,350,1,105
2,8,815,2,362,102,1,700,1,105
2,8,815,2,362,103,1,500,1,7
2,8,815,2,362,106,1,100,1,105
2,8,815,2,362,110,1,400,1,7
2,8,815,2,362,111,1,500,1,7
2,8,815,2,362,112,1,450,1,105
2,8,815,2,362,113,1,100,1,105
2,8,815,2,362,120,1,450,1,105
2,8,815,2,362,122,1,90,1,105
2,8,815,2,362,130,1,600,1,105
2,8,815,2,362,140,1,150,1,7
2,8,815,2,362,150,1,100,1,105
2,8,815,2,362,151,1,5,1,105
2,8,815,2,362,152,1,100,1,105
2,8,815,2,362,153,1,60,1,105
2,8,815,2,362,160,1,200,1,105
2,8,815,2,362,162,1,200,4,103
2,8,815,2,362,163,1,350,1,105
2,8,816,2,1270,11,1,150,1,7
2,8,816,2,1270,13,1,320,1,7
2,8,816,2,1270,16,1,200,1,7
2,8,816,2,1270,17,1,300,1,7
2,8,816,2,1270,41,1,300,1,7
2,8,816,2,1270,42,1,280,1,7
2,8,816,2,1270,43,1,500,1,7
2,8,816,2,1270,44,1,600,1,7
2,8,816,2,1270,52,1,250,1,103
2,8,816,2,1270,74,1,50,1,101
2,8,816,2,1270,75,1,150,1,101
2,8,816,2,1270,80,1,1000,3,101
2,8,816,2,1270,82,1,600,1,101
2,8,816,2,1270,110,1,100,1,101
2,8,816,2,1270,122,1,200,1,101
2,8,816,2,1270,130,1,600,3,101
2,8,816,2,1270,140,1,100,1,101
2,8,817,1,2476,10,1,120,1,7
2,8,817,1,2476,11,1,120,1,7
2,8,817,1,2476,12,1,160,1,7
2,8,817,1,2476,13,1,200,1,7
2,8,817,1,2476,14,1,350,1,7
2,8,817,1,2476,15,1,120,1,105
2,8,817,1,2476,16,1,150,1,7
2,8,817,1,2476,31,1,400,1,101
2,8,817,1,2476,32,1,300,1,7
2,8,817,1,2476,33,1,350,1,7
2,8,817,1,2476,35,1,200,1,101
2,8,817,1,2476,37,1,120,1,7
2,8,817,1,2476,41,1,230,1,7
2,8,817,1,2476,42,1,230,1,7
2,8,817,1,2476,43,1,450,1,7
2,8,817,1,2476,50,1,280,1,103
2,8,817,1,2476,52,1,180,1,103
2,8,817,1,2476,60,1,200,1,105
2,8,817,1,2476,61,1,200,1,105
2,8,817,1,2476,65,1,250,1,103
2,8,817,1,2476,70,1,300,1,7
2,8,817,1,2476,71,1,150,1,105
2,8,817,1,2476,72,1,200,1,101
2,8,817,1,2476,74,1,150,1,101
2,8,817,1,2476,75,1,400,1,7
2,8,817,1,2476,76,1,250,1,6
2,8,817,1,2476,80,1,800,1,105
2,8,817,1,2476,81,1,700,1,105
2,8,817,1,2476,83,1,30,1,105
2,8,817,1,2476,90,1,700,1,101
2,8,817,1,2476,91,1,700,1,101
2,8,817,1,2476,93,1,700,1,101
2,8,817,1,2476,100,1,700,1,101
2,8,817,1,2476,101,1,900,1,101
2,8,817,1,2476,102,1,1000,1,101
2,8,817,1,2476,103,1,500,1,7
2,8,817,1,2476,106,1,100,1,105
2,8,817,1,2476,110,1,400,1,7
2,8,817,1,2476,111,1,550,1,7
2,8,817,1,2476,113,1,100,1,105
2,8,817,1,2476,120,1,450,1,105
2,8,817,1,2476,122,1,100,1,105
2,8,817,1,2476,130,1,650,1,7
2,8,817,1,2476,140,1,300,1,7
2,8,817,1,2476,150,1,170,1,105
2,8,817,1,2476,151,1,10,1,105
2,8,817,1,2476,152,1,100,1,105
2,8,817,1,2476,153,1,70,1,105
2,8,817,1,2476,154,1,120,1,105
2,8,817,1,2476,160,1,200,1,105
2,8,817,1,2476,162,1,200,1,103
2,8,817,1,2476,163,1,180,1,103
2,8,820,2,1030,11,1,120,,7
2,8,820,2,1030,13,1,360,1,7
2,8,820,2,1030,15,1,120,1,7
2,8,820,2,1030,41,1,400,1,7
2,8,820,2,1030,43,1,400,1,7
2,8,820,2,1030,44,1,400,1,7
2,8,820,2,1030,52,1,250,1,103
2,8,820,2,1030,72,1,100,1,101
2,8,820,2,1030,74,1,100,1,101
2,8,820,2,1030,75,1,250,1,7
2,8,820,2,1030,76,1,500,1,7
2,8,820,2,1030,82,1,400,1,105
2,8,820,2,1030,130,1,600,1,7
2,8,821,1,1448,10,1,160,1,7
2,8,821,1,1448,11,1,160,1,7
2,8,821,1,1448,12,1,170,1,7
2,8,821,1,1448,13,1,400,1,7
2,8,821,1,1448,14,1,500,1,7
2,8,821,1,1448,15,1,150,1,105
2,8,821,1,1448,16,1,200,1,7
2,8,821,1,1448,18,1,150,1,7
2,8,821,1,1448,30,1,50,4,105
2,8,821,1,1448,32,1,220,1,7
2,8,821,1,1448,34,1,100,1,101
2,8,821,1,1448,36,1,200,2,101
2,8,821,1,1448,40,1,300,1,7
2,8,821,1,1448,41,1,280,1,7
2,8,821,1,1448,42,1,260,1,7
2,8,821,1,1448,43,1,400,1,7
2,8,821,1,1448,50,1,180,1,103
2,8,821,1,1448,52,1,250,1,103
2,8,821,1,1448,53,1,200,,103
2,8,821,1,1448,60,1,30,300,104
2,8,821,1,1448,61,1,100,4,105
2,8,821,1,1448,70,1,100,1,101
2,8,821,1,1448,71,1,120,1,105
2,8,821,1,1448,72,1,80,500,102
2,8,821,1,1448,73,1,50,500,102
2,8,821,1,1448,74,1,100,600,102
2,8,821,1,1448,75,1,250,1,7
2,8,821,1,1448,76,1,300,1,7
2,8,821,1,1448,82,1,600,1,105
2,8,821,1,1448,90,1,600,1,101
2,8,821,1,1448,91,1,700,1,101
2,8,821,1,1448,93,1,700,1,101
2,8,821,1,1448,101,1,100,350,102
2,8,821,1,1448,103,1,200,200,102
2,8,821,1,1448,106,1,100,100,102
2,8,821,1,1448,111,1,400,1,6
2,8,821,1,1448,112,1,500,1,105
2,8,821,1,1448,120,1,850,100,102
2,8,821,1,1448,122,1,150,1,6
2,8,821,1,1448,130,1,650,1,7
2,8,821,1,1448,140,1,100,1,6
2,8,821,1,1448,151,1,5,1,105
2,8,821,1,1448,152,1,100,1,105
2,8,821,1,1448,153,1,60,1,105
2,8,821,1,5062,10,1,160,1,7
2,8,821,1,5062,11,1,150,1,7
2,8,821,1,5062,12,1,170,1,7
2,8,821,1,5062,13,1,380,1,7
2,8,821,1,5062,14,1,400,1,7
2,8,821,1,5062,15,1,150,1,105
2,8,821,1,5062,16,1,250,1,7
2,8,821,1,5062,17,,,,
2,8,821,1,5062,18,1,150,1,7
2,8,821,1,5062,19,,,,
2,8,821,1,5062,20,1,100,1,7
2,8,821,1,5062,30,1,100,4,105
2,8,821,1,5062,31,1,250,1,7
2,8,821,1,5062,32,1,300,1,7
2,8,821,1,5062,33,1,300,1,7
2,8,821,1,5062,34,1,500,8,105
2,8,821,1,5062,35,,,,
2,8,821,1,5062,36,1,100,2,101
2,8,821,1,5062,37,1,200,1,101
2,8,821,1,5062,38,,,,
2,8,821,1,5062,40,1,360,1,7
2,8,821,1,5062,41,1,300,1,7
2,8,821,1,5062,42,1,280,1,7
2,8,821,1,5062,43,1,450,1,7
2,8,821,1,5062,44,,,,
2,8,821,1,5062,50,1,200,1,103
2,8,821,1,5062,51,,,,
2,8,821,1,5062,52,1,250,1,101
2,8,821,1,5062,53,,,,
2,8,821,1,5062,60,1,100,1,101
2,8,821,1,5062,61,1,100,1,101
2,8,821,1,5062,62,,,,
2,8,821,1,5062,63,,,,
2,8,821,1,5062,64,,,,
2,8,821,1,5062,65,,,,
2,8,821,1,5062,66,1,50,1,101
2,8,821,1,5062,70,1,100,1,101
2,8,821,1,5062,71,1,120,1,105
2,8,821,1,5062,72,1,150,1,101
2,8,821,1,5062,73,1,50,1,101
2,8,821,1,5062,74,1,100,1,101
2,8,821,1,5062,75,1,200,1,7
2,8,821,1,5062,76,1,200,1,6
2,8,821,1,5062,77,,,,
2,8,821,1,5062,78,,,,
2,8,821,1,5062,80,1,1200,1,105
2,8,821,1,5062,81,1,800,1,105
2,8,821,1,5062,82,1,600,1,105
2,8,821,1,5062,83,1,30,1,105
2,8,821,1,5062,84,,,,
2,8,821,1,5062,85,,,,
2,8,821,1,5062,90,1,600,1,101
2,8,821,1,5062,91,1,800,1,101
2,8,821,1,5062,92,,,,
2,8,821,1,5062,93,1,1000,1,101
2,8,821,1,5062,94,,,,
2,8,821,1,5062,95,,,,
2,8,821,1,5062,96,,,,
2,8,821,1,5062,100,1,500,1,101
2,8,821,1,5062,101,1,150,1,101
2,8,821,1,5062,102,,,,
2,8,821,1,5062,103,1,300,1,101
2,8,821,1,5062,104,,,,
2,8,821,1,5062,105,,,,
2,8,821,1,5062,106,,,,
2,8,821,1,5062,107,,,,
2,8,821,1,5062,110,1,250,2,103
2,8,821,1,5062,111,1,300,1,6
2,8,821,1,5062,112,1,450,1,105
2,8,821,1,5062,113,1,100,1,105
2,8,821,1,5062,114,,,,
2,8,821,1,5062,120,1,320,1,105
2,8,821,1,5062,121,,,,
2,8,821,1,5062,122,1,200,1,6
2,8,821,1,5062,130,1,600,1,7
2,8,821,1,5062,131,,,,
2,8,821,1,5062,132,1,1000,1,103
2,8,821,1,5062,133,,,,
2,8,821,1,5062,140,1,200,1,7
2,8,821,1,5062,150,1,100,1,105
2,8,821,1,5062,151,1,5,1,105
2,8,821,1,5062,152,1,100,1,105
2,8,821,1,5062,153,1,70,1,105
2,8,821,1,5062,154,1,200,1,105
2,8,821,1,5062,155,1,200,1,105
2,8,821,1,5062,160,,,,
2,8,821,1,5062,161,,,,
2,8,821,1,5062,162,,,,
2,8,821,1,5062,163,,,,
2,8,821,1,5062,164,,,,
2,8,823,2,548,10,1,100,1,7
2,8,823,2,548,11,1,100,1,7
2,8,823,2,548,12,1,80,1,7
2,8,823,2,548,13,1,300,1,7
2,8,823,2,548,41,1,200,1,7
2,8,823,2,548,42,1,200,1,7
2,8,823,2,548,43,1,300,1,7
2,8,823,2,548,52,1,200,1,103
2,8,823,2,548,72,1,60,3,105
2,8,823,2,548,74,1,100,2,101
2,8,823,2,548,75,1,400,1,7
2,8,823,2,548,80,1,600,1,105
2,8,823,2,548,90,1,500,1,101
2,8,823,2,548,91,1,500,1,101
2,8,823,2,548,93,1,500,1,101
2,8,823,2,548,110,1,100,1,103
2,8,823,2,548,130,1,650,1,7
2,8,823,2,548,140,1,250,1,7
2,8,824,2,768,10,1,100,1,7
2,8,824,2,768,11,1,100,1,7
2,8,824,2,768,12,1,80,1,7
2,8,824,2,768,13,1,200,1,7
2,8,824,2,768,14,1,350,1,7
2,8,824,2,768,15,1,150,1,101
2,8,824,2,768,16,1,250,1,7
2,8,824,2,768,17,1,200,1,7
2,8,824,2,768,18,1,150,1,7
2,8,824,2,768,19,1,300,1,7
2,8,824,2,768,30,1,100,2,101
2,8,824,2,768,31,1,150,2,101
2,8,824,2,768,32,1,150,1,6
2,8,824,2,768,33,1,150,1,6
2,8,824,2,768,34,1,200,3,101
2,8,824,2,768,36,1,100,1,101
