"zone","state","lga","sector","ea","hhid","plotid","indiv","s11c1q1a","s11c1q1b","s11c1q1c","s11c1q1d_1","s11c1q1d_2","s11c1q1d_3","s11c1q1d_4","s11c1q1d_5","s11c1q1d_6"
1,31,3110,2,334,319030,2,2,1,11,5,1,1,1,0,0,0
1,31,3110,2,334,319030,2,1,1,11,5,1,1,1,1,0,1
1,31,3110,2,334,319030,2,8,1,3,1,0,0,1,0,0,0
1,31,3110,2,334,319030,3,4,1,8,6,1,1,1,0,0,0
1,31,3110,2,334,319030,3,2,1,8,4,1,1,1,0,0,0
1,31,3110,2,334,319030,3,6,1,8,5,1,1,1,1,0,0
1,31,3110,2,334,319030,3,8,2,,,,,,,,
1,31,3110,2,334,319030,3,7,1,8,4,0,1,1,1,0,0
1,31,3110,2,334,319030,3,1,1,9,4,1,1,1,1,0,0
1,31,3110,2,334,319030,3,5,1,10,3,1,1,1,1,0,0
1,31,3110,2,334,319030,4,8,2,,,,,,,,
1,31,3110,2,334,319030,4,7,1,8,4,1,1,1,1,0,0
1,31,3110,2,334,319030,4,2,1,6,4,1,1,1,0,0,0
1,31,3110,2,334,319030,4,5,1,8,4,1,1,1,0,0,0
1,31,3110,2,334,319030,4,6,1,9,3,1,1,1,1,0,0
1,31,3110,2,334,319030,4,1,1,5,3,1,0,1,1,0,0
1,31,3110,2,334,319030,4,4,1,6,7,1,1,1,0,0,0
1,31,3110,2,334,319030,5,2,1,10,3,0,1,1,0,0,0
1,31,3110,2,334,319030,5,5,1,9,4,1,1,1,1,0,0
1,31,3110,2,334,319030,5,1,1,10,4,1,1,1,1,0,0
1,31,3110,2,334,319030,5,8,1,3,1,0,0,1,0,0,0
1,31,3110,2,334,319030,5,6,1,4,3,0,1,1,1,0,0
1,31,3110,2,334,319030,5,4,1,8,3,1,1,1,0,0,0
1,31,3110,2,334,319030,5,7,1,6,3,1,1,1,1,0,0
1,31,3110,2,334,319031,1,5,2,,,,,,,,
1,31,3110,2,334,319031,1,1,1,50,4,1,0,1,1,0,1
1,31,3110,2,334,319031,1,4,1,40,4,1,0,1,1,0,0
1,31,3110,2,334,319031,1,2,1,40,4,0,1,1,0,0,0
1,31,3110,2,334,319031,2,2,1,20,4,0,1,0,0,0,0
1,31,3110,2,334,319031,2,4,1,2,4,0,1,0,1,0,0
1,31,3110,2,334,319031,2,5,2,,,,,,,,
1,31,3110,2,334,319031,2,1,1,4,4,1,1,0,1,0,1
1,31,3110,2,334,319031,3,1,1,4,4,1,0,1,1,0,1
1,31,3110,2,334,319031,3,4,1,2,4,0,1,1,1,0,0
1,31,3110,2,334,319031,3,5,2,,,,,,,,
1,31,3110,2,334,319031,3,2,1,2,4,0,1,1,0,0,0
1,31,3110,2,334,319031,4,2,1,2,4,0,1,1,0,0,0
1,31,3110,2,334,319031,4,5,2,,,,,,,,
1,31,3110,2,334,319031,4,4,1,2,4,0,1,1,0,0,0
1,31,3110,2,334,319031,4,1,1,6,4,1,1,1,1,0,1
1,31,3110,2,334,319032,1,2,1,4,4,0,1,1,0,0,0
1,31,3110,2,334,319032,1,1,1,12,4,1,1,1,1,0,1
1,31,3110,2,334,319032,2,2,1,2,4,0,1,1,0,0,0
1,31,3110,2,334,319032,2,1,1,14,4,1,1,1,1,0,1
1,31,3110,2,334,319032,3,2,1,3,4,0,1,1,0,0,0
1,31,3110,2,334,319032,3,1,1,10,4,1,1,1,1,0,1
1,31,3110,2,334,319033,1,4,1,20,4,0,1,1,0,0,0
1,31,3110,2,334,319033,1,8,2,,,,,,,,
1,31,3110,2,334,319033,1,2,1,40,4,0,1,1,0,0,0
1,31,3110,2,334,319033,1,6,2,,,,,,,,
1,31,3110,2,334,319033,1,3,1,40,4,1,0,1,1,0,0
1,31,3110,2,334,319033,1,7,2,,,,,,,,
1,31,3110,2,334,319033,1,5,2,,,,,,,,
1,31,3110,2,334,319033,1,1,1,12,4,1,0,1,1,0,0
1,31,3110,2,334,319033,2,1,1,4,4,1,0,1,1,0,1
1,31,3110,2,334,319033,2,5,2,,,,,,,,
1,31,3110,2,334,319033,2,2,1,3,4,0,1,1,0,0,0
1,31,3110,2,334,319033,2,4,2,,,,,,,,
1,31,3110,2,334,319033,2,7,2,,,,,,,,
1,31,3110,2,334,319033,2,3,1,2,4,0,0,0,1,0,0
1,31,3110,2,334,319033,2,6,2,,,,,,,,
1,31,3110,2,334,319033,2,8,2,,,,,,,,
1,31,3110,2,334,319033,3,1,1,4,4,1,1,1,1,0,1
1,31,3110,2,334,319033,3,2,1,2,4,0,1,1,0,0,0
1,31,3110,2,334,319033,3,6,2,,,,,,,,
1,31,3110,2,334,319033,3,3,2,,,,,,,,
1,31,3110,2,334,319033,3,4,2,,,,,,,,
1,31,3110,2,334,319033,3,8,2,,,,,,,,
1,31,3110,2,334,319033,3,7,2,,,,,,,,
1,31,3110,2,334,319033,3,5,2,,,,,,,,
1,31,3110,2,334,319034,1,2,2,,,,,,,,
1,31,3110,2,334,319034,1,1,1,4,5,1,1,0,1,0,1
1,31,3110,2,334,319034,1,3,2,,,,,,,,
1,31,3110,2,334,319034,2,2,1,3,5,0,1,1,1,0,0
1,31,3110,2,334,319034,2,1,1,3,5,1,0,0,1,0,1
1,31,3110,2,334,319034,2,3,2,,,,,,,,
1,31,3110,2,334,319034,3,2,1,3,5,0,1,1,0,0,1
1,31,3110,2,334,319034,3,1,1,6,6,1,0,0,1,0,0
1,31,3110,2,334,319034,3,3,2,,,,,,,,
1,31,3110,2,334,319034,4,3,2,,,,,,,,
1,31,3110,2,334,319034,4,2,1,3,5,0,1,1,0,0,0
1,31,3110,2,334,319034,4,1,1,4,6,1,0,0,1,0,1
1,31,3110,2,334,319036,1,2,1,3,5,0,1,1,0,0,0
1,31,3110,2,334,319036,1,4,2,,,,,,,,
1,31,3110,2,334,319036,1,1,1,4,5,1,0,0,1,0,0
1,31,3110,2,334,319036,2,2,1,3,5,0,1,1,0,0,0
1,31,3110,2,334,319036,2,4,2,,,,,,,,
1,31,3110,2,334,319036,2,1,1,3,5,1,0,0,1,0,0
1,31,3110,2,334,319036,3,2,1,3,6,0,1,1,0,0,0
1,31,3110,2,334,319036,3,4,2,,,,,,,,
1,31,3110,2,334,319036,3,1,1,3,6,1,0,0,1,0,0
1,31,3110,2,334,319036,4,2,1,2,5,0,1,0,0,0,0
1,31,3110,2,334,319036,4,4,2,,,,,,,,
1,31,3110,2,334,319036,4,1,1,4,5,1,1,0,1,0,0
1,31,3110,2,334,319036,5,1,1,3,5,1,1,0,1,0,0
1,31,3110,2,334,319036,5,4,2,,,,,,,,
1,31,3110,2,334,319036,5,2,2,,,,,,,,
1,31,3110,2,334,319036,6,2,1,4,5,0,1,1,0,0,0
1,31,3110,2,334,319036,6,4,2,,,,,,,,
1,31,3110,2,334,319036,6,1,1,4,5,1,0,0,1,0,0
1,31,3110,2,334,319036,7,1,1,7,5,1,0,0,1,0,0
1,31,3110,2,334,319036,7,2,1,5,7,0,1,1,0,0,0
1,31,3110,2,334,319036,7,4,2,,,,,,,,
1,31,3111,2,1128,319037,1,5,2,,,,,,,,
1,31,3111,2,1128,319037,1,10,2,,,,,,,,
1,31,3111,2,1128,319037,1,3,2,,,,,,,,
1,31,3111,2,1128,319037,1,2,2,,,,,,,,
1,31,3111,2,1128,319037,1,7,2,,,,,,,,
1,31,3111,2,1128,319037,1,1,2,,,,,,,,
1,31,3111,2,1128,319037,1,9,2,,,,,,,,
1,31,3111,2,1128,319037,1,4,2,,,,,,,,
1,31,3111,2,1128,319037,1,8,2,,,,,,,,
1,31,3111,2,1128,319037,1,6,2,,,,,,,,
1,31,3111,2,1128,319037,2,7,2,,,,,,,,
1,31,3111,2,1128,319037,2,2,2,,,,,,,,
1,31,3111,2,1128,319037,2,1,2,,,,,,,,
1,31,3111,2,1128,319037,2,4,2,,,,,,,,
1,31,3111,2,1128,319037,2,10,2,,,,,,,,
1,31,3111,2,1128,319037,2,9,2,,,,,,,,
1,31,3111,2,1128,319037,2,6,2,,,,,,,,
1,31,3111,2,1128,319037,2,8,2,,,,,,,,
1,31,3111,2,1128,319037,2,3,2,,,,,,,,
1,31,3111,2,1128,319037,2,5,2,,,,,,,,
1,31,3111,2,1128,319037,3,8,2,,,,,,,,
1,31,3111,2,1128,319037,3,1,2,,,,,,,,
1,31,3111,2,1128,319037,3,3,2,,,,,,,,
1,31,3111,2,1128,319037,3,6,2,,,,,,,,
1,31,3111,2,1128,319037,3,2,2,,,,,,,,
1,31,3111,2,1128,319037,3,10,2,,,,,,,,
1,31,3111,2,1128,319037,3,4,2,,,,,,,,
1,31,3111,2,1128,319037,3,5,2,,,,,,,,
1,31,3111,2,1128,319037,3,7,2,,,,,,,,
1,31,3111,2,1128,319037,3,9,2,,,,,,,,
1,31,3111,2,1128,319038,1,1,1,6,4,0,0,1,1,0,1
1,31,3111,2,1128,319038,1,2,2,,,,,,,,
1,31,3111,2,1128,319038,1,4,2,,,,,,,,
1,31,3111,2,1128,319038,1,3,2,,,,,,,,
1,31,3111,2,1128,319038,2,2,2,,,,,,,,
1,31,3111,2,1128,319038,2,3,2,,,,,,,,
1,31,3111,2,1128,319038,2,1,1,1,3,0,1,1,1,0,1
1,31,3111,2,1128,319038,2,4,2,,,,,,,,
1,31,3111,2,1128,319040,1,5,1,10,10,1,1,1,0,0,0
1,31,3111,2,1128,319040,1,3,2,,,,,,,,
1,31,3111,2,1128,319040,1,1,1,10,10,0,1,1,0,0,0
1,31,3111,2,1128,319040,1,4,1,12,10,1,1,1,0,0,0
1,31,3111,2,1128,319040,1,2,1,12,12,1,1,1,0,0,0
1,31,3111,2,1128,319040,1,6,1,12,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,2,4,1,10,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,2,1,1,12,6,1,1,1,0,0,0
1,31,3111,2,1128,319040,2,3,2,,,,,,,,
1,31,3111,2,1128,319040,2,6,1,12,10,1,1,1,1,0,0
1,31,3111,2,1128,319040,2,5,1,8,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,2,2,1,12,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,3,4,1,10,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,3,3,2,,,,,,,,
1,31,3111,2,1128,319040,3,5,1,10,9,1,1,1,0,0,0
1,31,3111,2,1128,319040,3,1,1,6,9,1,1,1,0,0,0
1,31,3111,2,1128,319040,3,6,1,10,9,1,1,1,1,0,0
1,31,3111,2,1128,319040,3,2,1,12,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,4,6,1,12,9,1,1,1,1,0,0
1,31,3111,2,1128,319040,4,4,1,13,8,1,1,1,1,0,0
1,31,3111,2,1128,319040,4,5,1,10,9,1,1,1,1,0,0
1,31,3111,2,1128,319040,4,3,2,,,,,,,,
1,31,3111,2,1128,319040,4,2,1,12,9,1,1,1,1,0,0
1,31,3111,2,1128,319040,4,1,1,10,8,1,1,1,1,0,0
1,31,3111,2,1128,319041,1,4,2,,,,,,,,
1,31,3111,2,1128,319041,1,3,2,,,,,,,,
1,31,3111,2,1128,319041,1,1,1,6,4,1,0,0,1,0,1
1,31,3111,2,1128,319041,1,2,2,,,,,,,,
1,31,3111,2,1128,319041,1,6,2,,,,,,,,
1,31,3111,2,1128,319041,1,5,2,,,,,,,,
1,31,3111,2,1128,319041,2,4,2,,,,,,,,
1,31,3111,2,1128,319041,2,3,2,,,,,,,,
1,31,3111,2,1128,319041,2,2,2,,,,,,,,
1,31,3111,2,1128,319041,2,1,1,8,4,1,0,0,1,0,1
1,31,3111,2,1128,319041,2,6,2,,,,,,,,
1,31,3111,2,1128,319041,2,5,2,,,,,,,,
1,31,3111,2,1128,319041,3,3,2,,,,,,,,
1,31,3111,2,1128,319041,3,6,2,,,,,,,,
1,31,3111,2,1128,319041,3,1,1,4,4,1,0,0,1,0,1
1,31,3111,2,1128,319041,3,5,2,,,,,,,,
1,31,3111,2,1128,319041,3,4,2,,,,,,,,
1,31,3111,2,1128,319041,3,2,2,,,,,,,,
1,31,3111,2,1128,319041,4,2,2,,,,,,,,
1,31,3111,2,1128,319041,4,1,1,6,4,1,0,0,1,0,1
1,31,3111,2,1128,319041,4,4,2,,,,,,,,
1,31,3111,2,1128,319041,4,6,2,,,,,,,,
1,31,3111,2,1128,319041,4,3,2,,,,,,,,
1,31,3111,2,1128,319041,4,5,2,,,,,,,,
1,31,3111,2,1128,319042,1,2,2,,,,,,,,
1,31,3111,2,1128,319042,1,3,2,,,,,,,,
1,31,3111,2,1128,319042,1,1,1,3,2,1,0,0,0,0,1
1,31,3111,2,1128,319042,2,3,2,,,,,,,,
1,31,3111,2,1128,319042,2,2,2,,,,,,,,
1,31,3111,2,1128,319042,2,1,1,2,3,1,0,0,0,0,1
1,31,3111,2,1128,319042,3,3,2,,,,,,,,
1,31,3111,2,1128,319042,3,2,2,,,,,,,,
1,31,3111,2,1128,319042,3,1,2,,,,,,,,
1,31,3111,2,1128,319044,1,2,2,,,,,,,,
1,31,3111,2,1128,319044,1,1,1,2,1,0,0,0,1,0,1
1,31,3111,2,1128,319044,2,1,1,2,3,0,1,1,0,0,0
1,31,3111,2,1128,319044,2,2,2,,,,,,,,
1,31,3111,2,1128,319048,1,7,1,2,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,1,3,1,2,3,0,0,0,1,0,0
1,31,3111,2,1128,319048,1,1,2,,,,,,,,
1,31,3111,2,1128,319048,1,6,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,1,5,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,1,10,2,,,,,,,,
1,31,3111,2,1128,319048,1,9,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,1,2,1,2,3,0,0,0,1,0,0
1,31,3111,2,1128,319048,1,8,1,3,3,0,0,0,1,0,0
1,31,3111,2,1128,319048,1,4,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,2,7,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,2,1,2,,,,,,,,
1,31,3111,2,1128,319048,2,2,1,3,5,0,1,0,1,0,0
1,31,3111,2,1128,319048,2,4,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,2,5,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,2,6,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,2,10,2,,,,,,,,
1,31,3111,2,1128,319048,2,9,1,3,5,1,0,0,1,0,0
1,31,3111,2,1128,319048,2,8,2,,,,,,,,
1,31,3111,2,1128,319048,2,3,1,3,5,0,1,0,1,0,0
1,31,3113,2,870,319049,1,1,1,40,6,1,1,1,1,0,1
1,31,3113,2,870,319049,1,6,1,40,4,1,1,1,0,0,0
1,31,3113,2,870,319049,1,3,2,,,,,,,,
1,31,3113,2,870,319049,1,2,1,40,4,1,1,1,0,0,0
1,31,3113,2,870,319049,3,6,1,20,3,1,1,1,0,0,0
1,31,3113,2,870,319049,3,1,1,20,4,1,1,1,1,0,1
1,31,3113,2,870,319049,3,3,2,,,,,,,,
1,31,3113,2,870,319049,3,2,1,20,3,1,1,1,0,0,0
1,31,3113,2,870,319049,4,3,2,,,,,,,,
1,31,3113,2,870,319049,4,2,1,15,3,1,1,1,0,0,0
1,31,3113,2,870,319049,4,6,1,15,3,1,1,1,0,0,0
1,31,3113,2,870,319049,4,1,1,15,4,1,1,1,1,0,1
1,31,3113,2,870,319049,5,6,1,10,4,1,1,1,0,0,0
1,31,3113,2,870,319049,5,1,1,10,6,1,1,1,1,0,1
1,31,3113,2,870,319049,5,2,1,10,4,1,1,1,0,0,0
1,31,3113,2,870,319049,5,3,2,,,,,,,,
1,31,3113,2,870,319049,6,3,2,,,,,,,,
1,31,3113,2,870,319049,6,1,1,5,6,1,1,1,1,0,1
1,31,3113,2,870,319049,6,6,1,5,4,1,1,1,0,0,0
1,31,3113,2,870,319049,6,2,1,5,4,1,1,1,0,0,0
1,31,3113,2,870,319049,7,1,1,15,8,1,0,1,1,0,0
1,31,3113,2,870,319049,7,3,2,,,,,,,,
1,31,3113,2,870,319049,7,6,1,15,8,1,1,1,0,0,0
1,31,3113,2,870,319049,7,2,1,15,8,1,1,1,0,0,0
1,31,3113,2,870,319049,8,1,1,10,2,1,1,1,1,0,0
1,31,3113,2,870,319049,8,6,1,4,1,0,1,1,0,0,0
1,31,3113,2,870,319049,8,2,1,4,1,0,1,1,0,0,0
1,31,3113,2,870,319049,8,3,2,,,,,,,,
1,31,3113,2,870,319049,9,1,1,15,6,1,1,1,1,0,1
1,31,3113,2,870,319049,9,2,1,15,6,0,1,1,0,0,0
1,31,3113,2,870,319049,9,3,2,,,,,,,,
1,31,3113,2,870,319049,9,6,1,15,6,0,1,1,0,0,0
1,31,3113,2,870,319050,1,1,2,,,,,,,,
1,31,3113,2,870,319050,2,1,2,,,,,,,,
1,31,3113,2,870,319050,3,1,2,,,,,,,,
1,31,3113,2,870,319050,4,1,2,,,,,,,,
1,31,3113,2,870,319050,5,1,2,,,,,,,,
1,31,3113,2,870,319050,6,1,2,,,,,,,,
1,31,3113,2,870,319051,1,1,1,2,5,1,1,1,1,0,1
1,31,3113,2,870,319051,1,2,1,1,4,0,1,1,0,0,0
1,31,3113,2,870,319051,2,2,1,1,4,0,1,0,0,0,0
1,31,3113,2,870,319051,2,1,1,10,5,1,1,1,1,0,1
1,31,3113,2,870,319051,3,2,1,1,4,0,1,0,0,0,0
1,31,3113,2,870,319051,3,1,1,3,5,1,1,1,1,0,1
1,31,3113,2,870,319051,4,1,1,1,5,1,1,0,1,0,1
1,31,3113,2,870,319051,4,2,1,1,4,0,1,0,0,0,0
1,31,3113,2,870,319051,6,2,1,3,3,0,1,1,0,0,0
1,31,3113,2,870,319051,6,1,1,1,4,1,0,1,1,0,1
1,31,3113,2,870,319052,1,2,1,3,5,0,1,0,0,0,0
1,31,3113,2,870,319052,1,1,1,3,5,1,0,0,1,0,0
1,31,3113,2,870,319052,1,3,1,3,5,0,1,1,0,0,0
1,31,3113,2,870,319052,2,2,1,2,2,0,1,1,0,0,0
1,31,3113,2,870,319052,2,1,1,3,2,1,1,1,0,0,0
1,31,3113,2,870,319052,2,3,1,2,2,0,0,1,0,0,0
1,31,3113,2,870,319052,3,2,1,3,5,0,1,1,0,0,0
1,31,3113,2,870,319052,3,3,1,3,5,0,1,1,0,0,0
1,31,3113,2,870,319052,3,1,2,,,,,,,,
1,31,3113,2,870,319054,1,3,1,2,5,1,1,0,1,0,0
1,31,3113,2,870,319054,1,1,1,2,5,1,0,0,1,0,0
1,31,3113,2,870,319054,1,2,2,,,,,,,,
1,31,3113,2,870,319056,1,1,1,11,7,1,1,1,1,0,0
1,31,3113,2,870,319056,2,1,1,4,7,1,1,1,1,0,0
1,31,3113,2,870,319056,3,1,1,14,7,1,1,1,1,0,0
1,31,3113,2,870,319057,1,2,1,12,6,1,1,1,1,0,0
1,31,3113,2,870,319057,1,1,1,12,6,1,0,1,1,0,0
1,31,3113,2,870,319057,2,2,1,3,4,0,0,0,0,0,1
1,31,3113,2,870,319057,2,1,1,3,5,0,0,0,0,0,1
1,31,3113,2,870,319057,3,1,1,12,6,0,0,1,1,0,0
1,31,3113,2,870,319057,3,2,1,12,6,0,1,1,1,0,0
1,31,3113,2,870,319058,1,1,1,6,9,1,1,1,1,0,1
1,31,3113,2,870,319058,1,3,1,6,9,1,1,1,1,0,0
1,31,3113,2,870,319058,1,2,1,6,9,1,1,1,0,0,0
1,31,3113,2,870,319058,1,4,1,6,4,1,1,1,1,0,0
1,31,3113,2,870,319058,2,2,1,6,9,0,1,1,0,0,1
1,31,3113,2,870,319058,2,1,1,6,9,1,1,1,1,0,1
1,31,3113,2,870,319058,2,4,1,6,4,1,1,1,1,0,0
1,31,3113,2,870,319058,2,3,1,6,9,1,1,1,1,0,0
1,31,3113,2,870,319058,3,1,1,6,9,1,1,1,1,0,1
1,31,3113,2,870,319058,3,4,1,6,4,1,1,1,1,0,0
1,31,3113,2,870,319058,3,2,1,6,9,0,1,1,1,0,0
1,31,3113,2,870,319058,3,3,1,6,4,0,1,1,1,0,0
1,31,3113,2,870,319059,1,2,1,15,9,0,1,1,0,0,0
1,31,3113,2,870,319059,1,5,1,15,9,0,1,1,0,0,0
1,31,3113,2,870,319059,1,3,2,,,,,,,,
1,31,3113,2,870,319059,1,1,1,15,9,1,0,1,1,0,1
1,31,3113,2,870,319059,2,3,2,,,,,,,,
1,31,3113,2,870,319059,2,1,1,7,8,1,0,1,1,0,0
1,31,3113,2,870,319059,2,2,1,7,8,0,1,1,0,0,0
1,31,3113,2,870,319059,2,5,1,7,9,0,1,1,0,0,1
1,31,3113,2,870,319059,3,5,1,10,6,0,1,1,0,0,1
1,31,3113,2,870,319059,3,3,2,,,,,,,,
1,31,3113,2,870,319059,3,2,1,10,6,0,1,1,0,0,0
1,31,3113,2,870,319059,3,1,1,10,6,1,0,1,1,0,0
1,31,3113,2,870,319059,4,2,1,12,6,0,1,1,0,0,0
1,31,3113,2,870,319059,4,1,1,12,6,1,1,1,1,0,1
1,31,3113,2,870,319059,4,3,2,,,,,,,,
1,31,3113,2,870,319059,4,5,1,12,6,0,1,1,0,0,0
1,31,3113,2,870,319060,1,3,1,16,7,0,1,1,0,0,0
1,31,3113,2,870,319060,1,7,1,10,5,0,1,1,0,0,0
1,31,3113,2,870,319060,1,1,1,24,9,1,0,0,0,0,1
1,31,3113,2,870,319060,1,8,2,,,,,,,,
1,31,3113,2,870,319060,1,6,1,15,5,0,1,1,0,0,0
1,31,3113,2,870,319060,1,2,1,24,9,0,1,1,0,0,0
1,31,3113,2,870,319060,2,3,1,18,5,0,1,1,0,0,0
1,31,3113,2,870,319060,2,2,1,21,6,0,1,1,0,0,0
1,31,3113,2,870,319060,2,6,1,12,5,0,1,1,0,0,0
1,31,3113,2,870,319060,2,1,1,21,8,1,0,0,1,0,1
1,31,3113,2,870,319060,2,8,2,,,,,,,,
1,31,3113,2,870,319060,2,7,1,13,5,0,1,1,0,0,0
1,31,3113,2,870,319060,3,7,2,,,,,,,,
1,31,3113,2,870,319060,3,2,1,3,2,0,1,1,0,0,0
1,31,3113,2,870,319060,3,1,1,3,2,1,0,0,0,0,1
1,31,3113,2,870,319060,3,3,1,5,2,0,1,0,0,0,0
1,31,3113,2,870,319060,3,6,1,4,2,0,1,1,0,0,0
1,31,3113,2,870,319060,3,8,2,,,,,,,,
1,31,3113,2,870,319060,4,1,1,16,5,1,0,0,1,0,1
1,31,3113,2,870,319060,4,2,1,16,5,0,1,1,0,0,0
1,31,3113,2,870,319060,4,3,1,3,2,0,1,1,0,0,0
1,31,3113,2,870,319060,4,8,2,,,,,,,,
1,31,3113,2,870,319060,4,6,1,5,4,0,1,1,0,0,0
1,31,3113,2,870,319060,4,7,1,4,2,0,0,1,0,0,0
1,31,3113,2,870,319060,5,3,1,3,1.5,0,1,1,0,0,0
1,31,3113,2,870,319060,5,7,1,9,3,0,1,1,0,0,0
1,31,3113,2,870,319060,5,8,2,,,,,,,,
1,31,3113,2,870,319060,5,6,1,16,6,1,1,1,1,0,0
1,31,3113,2,870,319060,5,2,1,12,3,0,1,1,0,0,0
1,31,3113,2,870,319060,5,1,1,12,5,0,0,0,1,0,1
1,31,3113,2,870,319060,6,2,1,13,6,0,1,1,0,0,0
1,31,3113,2,870,319060,6,8,2,,,,,,,,
1,31,3113,2,870,319060,6,1,1,13,6,1,0,0,0,0,1
1,31,3113,2,870,319060,6,7,1,5,2,0,0,1,0,0,0
1,31,3113,2,870,319060,6,6,1,3,4,0,1,1,0,0,0
1,31,3113,2,870,319060,6,3,1,5,4,0,0,1,0,0,0
1,31,3113,2,870,319060,7,2,1,11,6,0,1,1,0,0,0
1,31,3113,2,870,319060,7,6,1,13,6,0,1,0,1,0,0
1,31,3113,2,870,319060,7,1,1,11,6,1,0,0,1,0,1
1,31,3113,2,870,319060,7,7,1,6,4,0,0,1,0,0,0
1,31,3113,2,870,319060,7,8,2,,,,,,,,
1,31,3113,2,870,319060,7,3,1,6,3,0,0,1,0,0,0
1,31,3113,2,870,319060,8,3,1,6,5,0,0,1,0,0,0
1,31,3113,2,870,319060,8,2,1,8,7,0,1,1,0,0,0
1,31,3113,2,870,319060,8,8,2,,,,,,,,
1,31,3113,2,870,319060,8,6,1,6,3,0,0,1,0,0,0
1,31,3113,2,870,319060,8,1,1,8,7,1,0,0,1,0,1
1,31,3113,2,870,319060,8,7,1,4,1,0,0,1,0,0,0
1,31,3113,2,870,319060,9,8,2,,,,,,,,
1,31,3113,2,870,319060,9,6,1,7,2,1,0,0,1,0,0
1,31,3113,2,870,319060,9,3,1,5,3,0,1,0,0,0,0
1,31,3113,2,870,319060,9,1,1,13,5,1,0,0,1,0,1
1,31,3113,2,870,319060,9,2,1,5,13,0,1,1,0,0,0
1,31,3113,2,870,319060,9,7,1,4,2,0,0,1,0,0,0
1,31,3113,2,870,319060,10,7,1,5,3,0,1,1,0,0,0
1,31,3113,2,870,319060,10,6,1,2,1,1,0,0,0,0,0
1,31,3113,2,870,319060,10,3,1,5,2,0,0,1,0,0,0
1,31,3113,2,870,319060,10,2,1,12,6,0,1,1,0,0,0
1,31,3113,2,870,319060,10,1,1,12,6,1,0,0,1,0,1
1,31,3113,2,870,319060,10,8,2,,,,,,,,
1,31,3117,2,1288,319061,1,1,1,9,5,1,1,1,1,0,1
1,31,3117,2,1288,319061,1,2,1,5,4,0,1,1,0,0,0
1,31,3117,2,1288,319061,1,4,2,,,,,,,,
1,31,3117,2,1288,319061,2,4,2,,,,,,,,
1,31,3117,2,1288,319061,2,1,1,6,4,1,0,0,1,0,1
1,31,3117,2,1288,319061,2,2,1,6,4,0,1,1,0,0,0
1,31,3117,2,1288,319061,3,1,1,11,6,1,1,1,1,0,1
1,31,3117,2,1288,319061,3,4,2,,,,,,,,
1,31,3117,2,1288,319061,3,2,2,,,,,,,,
1,31,3117,2,1288,319061,4,1,1,4,4,1,1,0,0,0,0
1,31,3117,2,1288,319061,4,4,2,,,,,,,,
1,31,3117,2,1288,319061,4,2,1,4,4,1,1,0,0,0,0
1,31,3117,2,1288,319062,1,2,1,10,4,0,1,1,0,0,0
1,31,3117,2,1288,319062,1,7,2,,,,,,,,
1,31,3117,2,1288,319062,1,5,2,,,,,,,,
1,31,3117,2,1288,319062,1,1,1,10,4,1,0,1,1,0,1
1,31,3117,2,1288,319062,1,4,1,4,3,0,1,1,0,0,0
1,31,3117,2,1288,319062,1,3,1,10,4,1,0,1,1,0,0
1,31,3117,2,1288,319062,3,7,2,,,,,,,,
1,31,3117,2,1288,319062,3,2,1,8,4,0,1,1,0,0,0
1,31,3117,2,1288,319062,3,1,1,8,4,1,0,1,1,0,1
1,31,3117,2,1288,319062,3,3,1,8,4,1,0,1,1,0,0
1,31,3117,2,1288,319062,3,4,1,2,4,1,0,1,1,0,0
1,31,3117,2,1288,319062,3,5,2,,,,,,,,
1,31,3117,2,1288,319063,1,2,1,15,3,0,1,1,0,0,0
1,31,3117,2,1288,319063,1,4,2,,,,,,,,
1,31,3117,2,1288,319063,1,1,1,12,4,1,1,1,1,0,1
1,31,3117,2,1288,319063,1,3,2,,,,,,,,
1,31,3117,2,1288,319063,1,5,2,,,,,,,,
1,31,3117,2,1288,319063,2,3,2,,,,,,,,
1,31,3117,2,1288,319063,2,2,1,10,3,0,1,1,0,0,0
1,31,3117,2,1288,319063,2,1,1,13,4,1,1,1,1,0,1
1,31,3117,2,1288,319063,2,5,2,,,,,,,,
1,31,3117,2,1288,319063,2,4,2,,,,,,,,
1,31,3117,2,1288,319063,3,2,1,10,3,1,0,1,1,0,1
1,31,3117,2,1288,319063,3,5,2,,,,,,,,
