"zone","state","lga","sector","ea","hhid","topic_cd","s11l1q1","s11l1q2","s11l1q2_os"
2,34,3409,2,500,349064,6,2,,
2,34,3409,2,500,349064,7,2,,
2,34,3409,2,500,349064,8,2,,
2,34,3409,2,500,349064,9,2,,
2,34,3409,2,500,349064,10,2,,
2,34,3409,2,500,349064,11,2,,
2,34,3409,2,500,349064,12,2,,
2,34,3409,2,500,349066,1,2,,
2,34,3409,2,500,349066,2,2,,
2,34,3409,2,500,349066,3,2,,
2,34,3409,2,500,349066,4,2,,
2,34,3409,2,500,349066,5,2,,
2,34,3409,2,500,349066,6,2,,
2,34,3409,2,500,349066,7,2,,
2,34,3409,2,500,349066,8,2,,
2,34,3409,2,500,349066,9,2,,
2,34,3409,2,500,349066,10,2,,
2,34,3409,2,500,349066,11,2,,
2,34,3409,2,500,349066,12,2,,
2,34,3409,2,500,349067,1,2,,
2,34,3409,2,500,349067,2,2,,
2,34,3409,2,500,349067,3,2,,
2,34,3409,2,500,349067,4,2,,
2,34,3409,2,500,349067,5,2,,
2,34,3409,2,500,349067,6,2,,
2,34,3409,2,500,349067,7,2,,
2,34,3409,2,500,349067,8,2,,
2,34,3409,2,500,349067,9,2,,
2,34,3409,2,500,349067,10,2,,
2,34,3409,2,500,349067,11,2,,
2,34,3409,2,500,349067,12,2,,
2,34,3409,2,500,349068,1,2,,
2,34,3409,2,500,349068,2,2,,
2,34,3409,2,500,349068,3,2,,
2,34,3409,2,500,349068,4,2,,
2,34,3409,2,500,349068,5,2,,
2,34,3409,2,500,349068,6,2,,
2,34,3409,2,500,349068,7,2,,
2,34,3409,2,500,349068,8,2,,
2,34,3409,2,500,349068,9,2,,
2,34,3409,2,500,349068,10,2,,
2,34,3409,2,500,349068,11,2,,
2,34,3409,2,500,349068,12,2,,
2,34,3409,2,500,349069,1,2,,
2,34,3409,2,500,349069,2,2,,
2,34,3409,2,500,349069,3,2,,
2,34,3409,2,500,349069,4,2,,
2,34,3409,2,500,349069,5,2,,
2,34,3409,2,500,349069,6,2,,
2,34,3409,2,500,349069,7,2,,
2,34,3409,2,500,349069,8,2,,
2,34,3409,2,500,349069,9,2,,
2,34,3409,2,500,349069,10,2,,
2,34,3409,2,500,349069,11,2,,
2,34,3409,2,500,349069,12,2,,
2,34,3409,2,500,349071,1,2,,
2,34,3409,2,500,349071,2,2,,
2,34,3409,2,500,349071,3,2,,
2,34,3409,2,500,349071,4,2,,
2,34,3409,2,500,349071,5,2,,
2,34,3409,2,500,349071,6,2,,
2,34,3409,2,500,349071,7,2,,
2,34,3409,2,500,349071,8,2,,
2,34,3409,2,500,349071,9,2,,
2,34,3409,2,500,349071,10,2,,
2,34,3409,2,500,349071,11,1,2,
2,34,3409,2,500,349071,12,2,,
2,34,3409,2,500,349072,1,2,,
2,34,3409,2,500,349072,2,2,,
2,34,3409,2,500,349072,3,1,2,
2,34,3409,2,500,349072,4,2,,
2,34,3409,2,500,349072,5,2,,
2,34,3409,2,500,349072,6,2,,
2,34,3409,2,500,349072,7,2,,
2,34,3409,2,500,349072,8,2,,
2,34,3409,2,500,349072,9,2,,
2,34,3409,2,500,349072,10,2,,
2,34,3409,2,500,349072,11,2,,
2,34,3409,2,500,349072,12,2,,
2,34,3411,2,1034,349073,1,2,,
2,34,3411,2,1034,349073,2,2,,
2,34,3411,2,1034,349073,3,2,,
2,34,3411,2,1034,349073,4,2,,
2,34,3411,2,1034,349073,5,2,,
2,34,3411,2,1034,349073,6,2,,
2,34,3411,2,1034,349073,7,2,,
2,34,3411,2,1034,349073,8,2,,
2,34,3411,2,1034,349073,9,2,,
2,34,3411,2,1034,349073,10,2,,
2,34,3411,2,1034,349073,11,2,,
2,34,3411,2,1034,349073,12,2,,
2,34,3411,2,1034,349075,1,2,,
2,34,3411,2,1034,349075,2,2,,
2,34,3411,2,1034,349075,3,1,1,
2,34,3411,2,1034,349075,4,2,,
2,34,3411,2,1034,349075,5,2,,
2,34,3411,2,1034,349075,6,2,,
2,34,3411,2,1034,349075,7,2,,
2,34,3411,2,1034,349075,8,2,,
2,34,3411,2,1034,349075,9,2,,
2,34,3411,2,1034,349075,10,2,,
2,34,3411,2,1034,349075,11,2,,
2,34,3411,2,1034,349075,12,2,,
2,34,3411,2,1034,349077,1,1,4,
2,34,3411,2,1034,349077,2,2,,
2,34,3411,2,1034,349077,3,2,,
2,34,3411,2,1034,349077,4,2,,
2,34,3411,2,1034,349077,5,2,,
2,34,3411,2,1034,349077,6,2,,
2,34,3411,2,1034,349077,7,2,,
2,34,3411,2,1034,349077,8,2,,
2,34,3411,2,1034,349077,9,2,,
2,34,3411,2,1034,349077,10,2,,
2,34,3411,2,1034,349077,11,2,,
2,34,3411,2,1034,349077,12,2,,
2,34,3411,2,1034,349078,1,2,,
2,34,3411,2,1034,349078,2,2,,
2,34,3411,2,1034,349078,3,2,,
2,34,3411,2,1034,349078,4,2,,
2,34,3411,2,1034,349078,5,2,,
2,34,3411,2,1034,349078,6,2,,
2,34,3411,2,1034,349078,7,2,,
2,34,3411,2,1034,349078,8,2,,
2,34,3411,2,1034,349078,9,2,,
2,34,3411,2,1034,349078,10,2,,
2,34,3411,2,1034,349078,11,2,,
2,34,3411,2,1034,349078,12,2,,
2,34,3411,2,1034,349080,1,2,,
2,34,3411,2,1034,349080,2,1,5,
2,34,3411,2,1034,349080,3,2,,
2,34,3411,2,1034,349080,4,2,,
2,34,3411,2,1034,349080,5,2,,
2,34,3411,2,1034,349080,6,2,,
2,34,3411,2,1034,349080,7,2,,
2,34,3411,2,1034,349080,8,2,,
2,34,3411,2,1034,349080,9,2,,
2,34,3411,2,1034,349080,10,1,2,
2,34,3411,2,1034,349080,11,2,,
2,34,3411,2,1034,349080,12,2,,
2,34,3411,2,1034,349083,1,2,,
2,34,3411,2,1034,349083,2,2,,
2,34,3411,2,1034,349083,3,2,,
2,34,3411,2,1034,349083,4,2,,
2,34,3411,2,1034,349083,5,2,,
2,34,3411,2,1034,349083,6,2,,
2,34,3411,2,1034,349083,7,2,,
2,34,3411,2,1034,349083,8,2,,
2,34,3411,2,1034,349083,9,2,,
2,34,3411,2,1034,349083,10,2,,
2,34,3411,2,1034,349083,11,2,,
2,34,3411,2,1034,349083,12,2,,
2,34,3411,2,1034,349084,1,2,,
2,34,3411,2,1034,349084,2,2,,
2,34,3411,2,1034,349084,3,2,,
2,34,3411,2,1034,349084,4,2,,
2,34,3411,2,1034,349084,5,2,,
2,34,3411,2,1034,349084,6,2,,
2,34,3411,2,1034,349084,7,2,,
2,34,3411,2,1034,349084,8,2,,
2,34,3411,2,1034,349084,9,2,,
2,34,3411,2,1034,349084,10,2,,
2,34,3411,2,1034,349084,11,2,,
2,34,3411,2,1034,349084,12,2,,
2,34,3416,2,620,349085,1,2,,
2,34,3416,2,620,349085,2,2,,
2,34,3416,2,620,349085,3,2,,
2,34,3416,2,620,349085,4,2,,
2,34,3416,2,620,349085,5,2,,
2,34,3416,2,620,349085,6,2,,
2,34,3416,2,620,349085,7,2,,
2,34,3416,2,620,349085,8,2,,
2,34,3416,2,620,349085,9,2,,
2,34,3416,2,620,349085,10,2,,
2,34,3416,2,620,349085,11,2,,
2,34,3416,2,620,349085,12,2,,
2,34,3416,2,620,349086,1,2,,
2,34,3416,2,620,349086,2,2,,
2,34,3416,2,620,349086,3,2,,
2,34,3416,2,620,349086,4,2,,
2,34,3416,2,620,349086,5,2,,
2,34,3416,2,620,349086,6,2,,
2,34,3416,2,620,349086,7,2,,
2,34,3416,2,620,349086,8,2,,
2,34,3416,2,620,349086,9,2,,
2,34,3416,2,620,349086,10,2,,
2,34,3416,2,620,349086,11,1,11,
2,34,3416,2,620,349086,12,2,,
2,34,3416,2,620,349087,1,2,,
2,34,3416,2,620,349087,2,2,,
2,34,3416,2,620,349087,3,2,,
2,34,3416,2,620,349087,4,2,,
2,34,3416,2,620,349087,5,2,,
2,34,3416,2,620,349087,6,2,,
2,34,3416,2,620,349087,7,2,,
2,34,3416,2,620,349087,8,2,,
2,34,3416,2,620,349087,9,2,,
2,34,3416,2,620,349087,10,2,,
2,34,3416,2,620,349087,11,2,,
2,34,3416,2,620,349087,12,2,,
2,34,3416,2,620,349088,1,2,,
2,34,3416,2,620,349088,2,2,,
2,34,3416,2,620,349088,3,2,,
2,34,3416,2,620,349088,4,2,,
2,34,3416,2,620,349088,5,2,,
2,34,3416,2,620,349088,6,2,,
2,34,3416,2,620,349088,7,2,,
2,34,3416,2,620,349088,8,2,,
2,34,3416,2,620,349088,9,2,,
2,34,3416,2,620,349088,10,2,,
2,34,3416,2,620,349088,11,2,,
2,34,3416,2,620,349088,12,2,,
2,34,3416,2,620,349089,1,2,,
2,34,3416,2,620,349089,2,2,,
2,34,3416,2,620,349089,3,2,,
2,34,3416,2,620,349089,4,2,,
2,34,3416,2,620,349089,5,2,,
2,34,3416,2,620,349089,6,2,,
2,34,3416,2,620,349089,7,2,,
2,34,3416,2,620,349089,8,2,,
2,34,3416,2,620,349089,9,2,,
2,34,3416,2,620,349089,10,2,,
2,34,3416,2,620,349089,11,2,,
2,34,3416,2,620,349089,12,2,,
2,34,3416,2,620,349090,1,2,,
2,34,3416,2,620,349090,2,2,,
2,34,3416,2,620,349090,3,2,,
2,34,3416,2,620,349090,4,2,,
2,34,3416,2,620,349090,5,2,,
2,34,3416,2,620,349090,6,2,,
2,34,3416,2,620,349090,7,2,,
2,34,3416,2,620,349090,8,2,,
2,34,3416,2,620,349090,9,2,,
2,34,3416,2,620,349090,10,2,,
2,34,3416,2,620,349090,11,2,,
2,34,3416,2,620,349090,12,2,,
2,34,3416,2,620,349091,1,2,,
2,34,3416,2,620,349091,2,2,,
2,34,3416,2,620,349091,3,2,,
2,34,3416,2,620,349091,4,2,,
2,34,3416,2,620,349091,5,2,,
2,34,3416,2,620,349091,6,2,,
2,34,3416,2,620,349091,7,2,,
2,34,3416,2,620,349091,8,2,,
2,34,3416,2,620,349091,9,2,,
2,34,3416,2,620,349091,10,2,,
2,34,3416,2,620,349091,11,2,,
2,34,3416,2,620,349091,12,2,,
2,34,3416,2,620,349092,1,2,,
2,34,3416,2,620,349092,2,2,,
2,34,3416,2,620,349092,3,1,10,
2,34,3416,2,620,349092,4,2,,
2,34,3416,2,620,349092,5,2,,
2,34,3416,2,620,349092,6,2,,
2,34,3416,2,620,349092,7,2,,
2,34,3416,2,620,349092,8,2,,
2,34,3416,2,620,349092,9,2,,
2,34,3416,2,620,349092,10,2,,
2,34,3416,2,620,349092,11,2,,
2,34,3416,2,620,349092,12,2,,
2,34,3416,2,620,349093,1,2,,
2,34,3416,2,620,349093,2,2,,
2,34,3416,2,620,349093,3,2,,
2,34,3416,2,620,349093,4,2,,
2,34,3416,2,620,349093,5,2,,
2,34,3416,2,620,349093,6,2,,
2,34,3416,2,620,349093,7,2,,
2,34,3416,2,620,349093,8,2,,
2,34,3416,2,620,349093,9,2,,
2,34,3416,2,620,349093,10,1,1,
2,34,3416,2,620,349093,11,2,,
2,34,3416,2,620,349093,12,2,,
2,34,3416,2,620,349095,1,2,,
2,34,3416,2,620,349095,2,2,,
2,34,3416,2,620,349095,3,2,,
2,34,3416,2,620,349095,4,2,,
2,34,3416,2,620,349095,5,2,,
2,34,3416,2,620,349095,6,2,,
2,34,3416,2,620,349095,7,2,,
2,34,3416,2,620,349095,8,2,,
2,34,3416,2,620,349095,9,2,,
2,34,3416,2,620,349095,10,2,,
2,34,3416,2,620,349095,11,2,,
2,34,3416,2,620,349095,12,2,,
2,34,3411,2,1034,349109,1,2,,
2,34,3411,2,1034,349109,2,2,,
2,34,3411,2,1034,349109,3,1,2,
2,34,3411,2,1034,349109,4,2,,
2,34,3411,2,1034,349109,5,2,,
2,34,3411,2,1034,349109,6,2,,
2,34,3411,2,1034,349109,7,2,,
2,34,3411,2,1034,349109,8,2,,
2,34,3411,2,1034,349109,9,2,,
2,34,3411,2,1034,349109,10,2,,
2,34,3411,2,1034,349109,11,2,,
2,34,3411,2,1034,349109,12,2,,
2,35,3513,2,576,350061,1,2,,
2,35,3513,2,576,350061,2,2,,
2,35,3513,2,576,350061,3,2,,
2,35,3513,2,576,350061,4,2,,
2,35,3513,2,576,350061,5,2,,
2,35,3513,2,576,350061,6,2,,
2,35,3513,2,576,350061,7,2,,
2,35,3513,2,576,350061,8,2,,
2,35,3513,2,576,350061,9,2,,
2,35,3513,2,576,350061,10,2,,
2,35,3513,2,576,350061,11,2,,
2,35,3513,2,576,350061,12,2,,
2,35,3513,2,576,350062,1,2,,
2,35,3513,2,576,350062,2,2,,
2,35,3513,2,576,350062,3,2,,
2,35,3513,2,576,350062,4,2,,
2,35,3513,2,576,350062,5,2,,
2,35,3513,2,576,350062,6,2,,
2,35,3513,2,576,350062,7,2,,
2,35,3513,2,576,350062,8,1,1,
2,35,3513,2,576,350062,9,2,,
2,35,3513,2,576,350062,10,2,,
2,35,3513,2,576,350062,11,2,,
2,35,3513,2,576,350062,12,2,,
2,35,3513,2,576,350063,1,2,,
2,35,3513,2,576,350063,2,2,,
2,35,3513,2,576,350063,3,2,,
2,35,3513,2,576,350063,4,2,,
2,35,3513,2,576,350063,5,2,,
2,35,3513,2,576,350063,6,2,,
2,35,3513,2,576,350063,7,2,,
2,35,3513,2,576,350063,8,2,,
2,35,3513,2,576,350063,9,2,,
2,35,3513,2,576,350063,10,2,,
2,35,3513,2,576,350063,11,2,,
2,35,3513,2,576,350063,12,2,,
2,35,3513,2,576,350064,1,2,,
2,35,3513,2,576,350064,2,2,,
2,35,3513,2,576,350064,3,2,,
2,35,3513,2,576,350064,4,2,,
2,35,3513,2,576,350064,5,2,,
2,35,3513,2,576,350064,6,2,,
2,35,3513,2,576,350064,7,2,,
2,35,3513,2,576,350064,8,2,,
2,35,3513,2,576,350064,9,2,,
2,35,3513,2,576,350064,10,2,,
2,35,3513,2,576,350064,11,2,,
2,35,3513,2,576,350064,12,2,,
2,35,3513,2,576,350065,1,2,,
2,35,3513,2,576,350065,2,2,,
2,35,3513,2,576,350065,3,2,,
2,35,3513,2,576,350065,4,2,,
2,35,3513,2,576,350065,5,2,,
2,35,3513,2,576,350065,6,2,,
2,35,3513,2,576,350065,7,2,,
2,35,3513,2,576,350065,8,2,,
2,35,3513,2,576,350065,9,2,,
2,35,3513,2,576,350065,10,2,,
2,35,3513,2,576,350065,11,2,,
2,35,3513,2,576,350065,12,2,,
2,35,3513,2,576,350066,1,2,,
2,35,3513,2,576,350066,2,2,,
2,35,3513,2,576,350066,3,2,,
2,35,3513,2,576,350066,4,2,,
2,35,3513,2,576,350066,5,2,,
2,35,3513,2,576,350066,6,2,,
2,35,3513,2,576,350066,7,2,,
2,35,3513,2,576,350066,8,2,,
2,35,3513,2,576,350066,9,2,,
2,35,3513,2,576,350066,10,2,,
2,35,3513,2,576,350066,11,2,,
2,35,3513,2,576,350066,12,2,,
2,35,3513,2,576,350067,1,2,,
2,35,3513,2,576,350067,2,2,,
2,35,3513,2,576,350067,3,1,1,
2,35,3513,2,576,350067,4,2,,
2,35,3513,2,576,350067,5,2,,
2,35,3513,2,576,350067,6,2,,
2,35,3513,2,576,350067,7,2,,
2,35,3513,2,576,350067,8,2,,
2,35,3513,2,576,350067,9,2,,
2,35,3513,2,576,350067,10,2,,
2,35,3513,2,576,350067,11,2,,
2,35,3513,2,576,350067,12,2,,
2,35,3513,2,576,350068,1,2,,
2,35,3513,2,576,350068,2,2,,
2,35,3513,2,576,350068,3,2,,
2,35,3513,2,576,350068,4,2,,
2,35,3513,2,576,350068,5,2,,
2,35,3513,2,576,350068,6,2,,
2,35,3513,2,576,350068,7,2,,
2,35,3513,2,576,350068,8,2,,
2,35,3513,2,576,350068,9,2,,
2,35,3513,2,576,350068,10,2,,
2,35,3513,2,576,350068,11,2,,
2,35,3513,2,576,350068,12,2,,
2,35,3513,2,576,350069,1,2,,
2,35,3513,2,576,350069,2,2,,
2,35,3513,2,576,350069,3,2,,
2,35,3513,2,576,350069,4,2,,
2,35,3513,2,576,350069,5,2,,
2,35,3513,2,576,350069,6,2,,
2,35,3513,2,576,350069,7,2,,
2,35,3513,2,576,350069,8,2,,
2,35,3513,2,576,350069,9,2,,
2,35,3513,2,576,350069,10,2,,
2,35,3513,2,576,350069,11,2,,
2,35,3513,2,576,350069,12,2,,
2,35,3513,2,576,350070,1,2,,
2,35,3513,2,576,350070,2,2,,
2,35,3513,2,576,350070,3,2,,
2,35,3513,2,576,350070,4,2,,
2,35,3513,2,576,350070,5,2,,
2,35,3513,2,576,350070,6,2,,
2,35,3513,2,576,350070,7,2,,
2,35,3513,2,576,350070,8,1,1,
2,35,3513,2,576,350070,9,2,,
2,35,3513,2,576,350070,10,2,,
2,35,3513,2,576,350070,11,2,,
2,35,3513,2,576,350070,12,2,,
2,35,3505,2,1726,359002,1,2,,
2,35,3505,2,1726,359002,2,2,,
2,35,3505,2,1726,359002,3,1,2,
2,35,3505,2,1726,359002,4,2,,
2,35,3505,2,1726,359002,5,2,,
2,35,3505,2,1726,359002,6,2,,
2,35,3505,2,1726,359002,7,2,,
2,35,3505,2,1726,359002,8,2,,
2,35,3505,2,1726,359002,9,2,,
2,35,3505,2,1726,359002,10,1,2,
2,35,3505,2,1726,359002,11,2,,
2,35,3505,2,1726,359002,12,2,,
2,35,3505,2,1726,359003,1,2,,
2,35,3505,2,1726,359003,2,2,,
2,35,3505,2,1726,359003,3,2,,
2,35,3505,2,1726,359003,4,2,,
2,35,3505,2,1726,359003,5,2,,
2,35,3505,2,1726,359003,6,2,,
2,35,3505,2,1726,359003,7,2,,
2,35,3505,2,1726,359003,8,1,1,
2,35,3505,2,1726,359003,9,2,,
2,35,3505,2,1726,359003,10,2,,
2,35,3505,2,1726,359003,11,2,,
2,35,3505,2,1726,359003,12,2,,
2,35,3505,2,1726,359004,1,2,,
2,35,3505,2,1726,359004,2,2,,
2,35,3505,2,1726,359004,3,2,,
2,35,3505,2,1726,359004,4,2,,
2,35,3505,2,1726,359004,5,2,,
2,35,3505,2,1726,359004,6,2,,
2,35,3505,2,1726,359004,7,2,,
2,35,3505,2,1726,359004,8,2,,
2,35,3505,2,1726,359004,9,2,,
2,35,3505,2,1726,359004,10,2,,
2,35,3505,2,1726,359004,11,2,,
2,35,3505,2,1726,359004,12,2,,
2,35,3505,2,1726,359005,1,2,,
2,35,3505,2,1726,359005,2,2,,
2,35,3505,2,1726,359005,3,1,2,
2,35,3505,2,1726,359005,4,2,,
2,35,3505,2,1726,359005,5,2,,
2,35,3505,2,1726,359005,6,2,,
2,35,3505,2,1726,359005,7,2,,
2,35,3505,2,1726,359005,8,2,,
2,35,3505,2,1726,359005,9,2,,
2,35,3505,2,1726,359005,10,2,,
2,35,3505,2,1726,359005,11,2,,
2,35,3505,2,1726,359005,12,2,,
2,35,3505,2,1726,359006,1,2,,
2,35,3505,2,1726,359006,2,2,,
2,35,3505,2,1726,359006,3,2,,
2,35,3505,2,1726,359006,4,2,,
2,35,3505,2,1726,359006,5,2,,
2,35,3505,2,1726,359006,6,2,,
2,35,3505,2,1726,359006,7,2,,
2,35,3505,2,1726,359006,8,2,,
2,35,3505,2,1726,359006,9,2,,
2,35,3505,2,1726,359006,10,2,,
2,35,3505,2,1726,359006,11,2,,
2,35,3505,2,1726,359006,12,2,,
2,35,3505,2,1726,359007,1,2,,
2,35,3505,2,1726,359007,2,2,,
2,35,3505,2,1726,359007,3,2,,
2,35,3505,2,1726,359007,4,2,,
2,35,3505,2,1726,359007,5,2,,
2,35,3505,2,1726,359007,6,2,,
2,35,3505,2,1726,359007,7,2,,
2,35,3505,2,1726,359007,8,2,,
2,35,3505,2,1726,359007,9,2,,
2,35,3505,2,1726,359007,10,2,,
2,35,3505,2,1726,359007,11,2,,
2,35,3505,2,1726,359007,12,2,,
2,35,3505,2,1726,359008,1,2,,
2,35,3505,2,1726,359008,2,2,,
2,35,3505,2,1726,359008,3,2,,
2,35,3505,2,1726,359008,4,2,,
2,35,3505,2,1726,359008,5,2,,
2,35,3505,2,1726,359008,6,2,,
2,35,3505,2,1726,359008,7,2,,
2,35,3505,2,1726,359008,8,2,,
2,35,3505,2,1726,359008,9,2,,
2,35,3505,2,1726,359008,10,2,,
2,35,3505,2,1726,359008,11,2,,
2,35,3505,2,1726,359008,12,2,,
2,35,3505,2,1726,359009,1,1,11,
2,35,3505,2,1726,359009,2,2,,
2,35,3505,2,1726,359009,3,1,11,
2,35,3505,2,1726,359009,4,2,,
2,35,3505,2,1726,359009,5,2,,
2,35,3505,2,1726,359009,6,2,,
2,35,3505,2,1726,359009,7,2,,
2,35,3505,2,1726,359009,8,2,,
2,35,3505,2,1726,359009,9,2,,
2,35,3505,2,1726,359009,10,2,,
2,35,3505,2,1726,359009,11,2,,
2,35,3505,2,1726,359009,12,2,,
2,35,3505,2,1726,359010,1,2,,
2,35,3505,2,1726,359010,2,2,,
2,35,3505,2,1726,359010,3,2,,
2,35,3505,2,1726,359010,4,2,,
2,35,3505,2,1726,359010,5,1,10,
2,35,3505,2,1726,359010,6,2,,
2,35,3505,2,1726,359010,7,2,,
2,35,3505,2,1726,359010,8,2,,
2,35,3505,2,1726,359010,9,2,,
2,35,3505,2,1726,359010,10,2,,
2,35,3505,2,1726,359010,11,2,,
2,35,3505,2,1726,359010,12,2,,
2,35,3505,2,1726,359011,1,2,,
2,35,3505,2,1726,359011,2,2,,
2,35,3505,2,1726,359011,3,2,,
2,35,3505,2,1726,359011,4,2,,
2,35,3505,2,1726,359011,5,2,,
2,35,3505,2,1726,359011,6,2,,
2,35,3505,2,1726,359011,7,2,,
2,35,3505,2,1726,359011,8,2,,
2,35,3505,2,1726,359011,9,2,,
2,35,3505,2,1726,359011,10,2,,
2,35,3505,2,1726,359011,11,2,,
2,35,3505,2,1726,359011,12,2,,
2,35,3506,2,2404,359013,1,2,,
2,35,3506,2,2404,359013,2,2,,
2,35,3506,2,2404,359013,3,2,,
2,35,3506,2,2404,359013,4,2,,
2,35,3506,2,2404,359013,5,2,,
2,35,3506,2,2404,359013,6,2,,
2,35,3506,2,2404,359013,7,2,,
2,35,3506,2,2404,359013,8,2,,
2,35,3506,2,2404,359013,9,2,,
2,35,3506,2,2404,359013,10,2,,
2,35,3506,2,2404,359013,11,2,,
2,35,3506,2,2404,359013,12,2,,
2,35,3506,2,2404,359014,1,2,,
2,35,3506,2,2404,359014,2,2,,
2,35,3506,2,2404,359014,3,2,,
2,35,3506,2,2404,359014,4,2,,
2,35,3506,2,2404,359014,5,2,,
2,35,3506,2,2404,359014,6,2,,
2,35,3506,2,2404,359014,7,2,,
2,35,3506,2,2404,359014,8,2,,
2,35,3506,2,2404,359014,9,2,,
2,35,3506,2,2404,359014,10,2,,
2,35,3506,2,2404,359014,11,2,,
2,35,3506,2,2404,359014,12,2,,
2,35,3506,2,2404,359015,1,2,,
2,35,3506,2,2404,359015,2,2,,
2,35,3506,2,2404,359015,3,2,,
2,35,3506,2,2404,359015,4,2,,
2,35,3506,2,2404,359015,5,2,,
2,35,3506,2,2404,359015,6,2,,
2,35,3506,2,2404,359015,7,2,,
2,35,3506,2,2404,359015,8,2,,
2,35,3506,2,2404,359015,9,2,,
2,35,3506,2,2404,359015,10,2,,
2,35,3506,2,2404,359015,11,2,,
2,35,3506,2,2404,359015,12,2,,
2,35,3506,2,2404,359018,1,2,,
2,35,3506,2,2404,359018,2,2,,
2,35,3506,2,2404,359018,3,2,,
2,35,3506,2,2404,359018,4,2,,
2,35,3506,2,2404,359018,5,2,,
2,35,3506,2,2404,359018,6,2,,
2,35,3506,2,2404,359018,7,2,,
2,35,3506,2,2404,359018,8,2,,
2,35,3506,2,2404,359018,9,2,,
2,35,3506,2,2404,359018,10,2,,
2,35,3506,2,2404,359018,11,2,,
2,35,3506,2,2404,359018,12,2,,
2,35,3506,2,2404,359019,1,2,,
2,35,3506,2,2404,359019,2,2,,
2,35,3506,2,2404,359019,3,2,,
2,35,3506,2,2404,359019,4,2,,
2,35,3506,2,2404,359019,5,2,,
2,35,3506,2,2404,359019,6,2,,
2,35,3506,2,2404,359019,7,2,,
2,35,3506,2,2404,359019,8,2,,
2,35,3506,2,2404,359019,9,2,,
2,35,3506,2,2404,359019,10,2,,
2,35,3506,2,2404,359019,11,2,,
2,35,3506,2,2404,359019,12,2,,
2,35,3506,2,2404,359020,1,2,,
2,35,3506,2,2404,359020,2,2,,
2,35,3506,2,2404,359020,3,2,,
2,35,3506,2,2404,359020,4,2,,
2,35,3506,2,2404,359020,5,2,,
2,35,3506,2,2404,359020,6,2,,
2,35,3506,2,2404,359020,7,2,,
2,35,3506,2,2404,359020,8,2,,
2,35,3506,2,2404,359020,9,2,,
2,35,3506,2,2404,359020,10,2,,
2,35,3506,2,2404,359020,11,2,,
2,35,3506,2,2404,359020,12,2,,
2,35,3506,2,2404,359021,1,2,,
2,35,3506,2,2404,359021,2,2,,
2,35,3506,2,2404,359021,3,2,,
2,35,3506,2,2404,359021,4,2,,
2,35,3506,2,2404,359021,5,2,,
2,35,3506,2,2404,359021,6,2,,
2,35,3506,2,2404,359021,7,2,,
2,35,3506,2,2404,359021,8,1,1,
2,35,3506,2,2404,359021,9,2,,
2,35,3506,2,2404,359021,10,2,,
2,35,3506,2,2404,359021,11,2,,
2,35,3506,2,2404,359021,12,2,,
2,35,3506,2,2404,359023,1,2,,
2,35,3506,2,2404,359023,2,2,,
2,35,3506,2,2404,359023,3,2,,
2,35,3506,2,2404,359023,4,2,,
2,35,3506,2,2404,359023,5,2,,
2,35,3506,2,2404,359023,6,2,,
2,35,3506,2,2404,359023,7,2,,
2,35,3506,2,2404,359023,8,2,,
2,35,3506,2,2404,359023,9,2,,
2,35,3506,2,2404,359023,10,2,,
2,35,3506,2,2404,359023,11,2,,
2,35,3506,2,2404,359023,12,2,,
2,35,3507,2,596,359025,1,2,,
2,35,3507,2,596,359025,2,2,,
2,35,3507,2,596,359025,3,2,,
2,35,3507,2,596,359025,4,2,,
2,35,3507,2,596,359025,5,2,,
2,35,3507,2,596,359025,6,2,,
2,35,3507,2,596,359025,7,2,,
2,35,3507,2,596,359025,8,2,,
2,35,3507,2,596,359025,9,2,,
2,35,3507,2,596,359025,10,2,,
2,35,3507,2,596,359025,11,2,,
2,35,3507,2,596,359025,12,2,,
2,35,3507,2,596,359027,1,2,,
2,35,3507,2,596,359027,2,2,,
2,35,3507,2,596,359027,3,2,,
2,35,3507,2,596,359027,4,2,,
2,35,3507,2,596,359027,5,2,,
2,35,3507,2,596,359027,6,2,,
2,35,3507,2,596,359027,7,2,,
2,35,3507,2,596,359027,8,2,,
2,35,3507,2,596,359027,9,2,,
2,35,3507,2,596,359027,10,2,,
2,35,3507,2,596,359027,11,2,,
2,35,3507,2,596,359027,12,2,,
2,35,3507,2,596,359029,1,2,,
2,35,3507,2,596,359029,2,2,,
2,35,3507,2,596,359029,3,2,,
2,35,3507,2,596,359029,4,2,,
2,35,3507,2,596,359029,5,2,,
2,35,3507,2,596,359029,6,2,,
2,35,3507,2,596,359029,7,2,,
2,35,3507,2,596,359029,8,2,,
2,35,3507,2,596,359029,9,2,,
2,35,3507,2,596,359029,10,2,,
2,35,3507,2,596,359029,11,2,,
2,35,3507,2,596,359029,12,2,,
2,35,3507,2,596,359030,1,2,,
2,35,3507,2,596,359030,2,2,,
2,35,3507,2,596,359030,3,2,,
2,35,3507,2,596,359030,4,2,,
2,35,3507,2,596,359030,5,2,,
2,35,3507,2,596,359030,6,2,,
2,35,3507,2,596,359030,7,2,,
2,35,3507,2,596,359030,8,2,,
2,35,3507,2,596,359030,9,2,,
2,35,3507,2,596,359030,10,2,,
2,35,3507,2,596,359030,11,2,,
2,35,3507,2,596,359030,12,2,,
2,35,3507,2,596,359031,1,2,,
