"hhid","zone","state","lga","sector","ea","cluster","strata","wt_wave4","wt_longpanel","old_new","hhidyn","hhsmlc","rspavl","constn","InterviewStart","ag1a","ag2a","ag4","ag5","interview_result","tracked_obs"
279066,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849058604000,1,2,2,2,1,0
279067,6,27,2715,2,864,"2715-864",6,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848979916000,2,2,2,2,1,0
279068,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848980957000,1,2,2,2,1,0
279069,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848998422000,1,2,2,2,1,0
279070,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848984017000,2,1,2,2,1,0
279071,6,27,2715,2,864,"2715-864",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1848997644000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
279072,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848992825000,2,1,2,2,1,0
279073,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847687033000,1,1,1,2,1,0
279074,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847713991000,1,2,2,2,1,0
279076,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847763290000,2,2,1,2,1,0
279078,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847687182000,1,1,1,1,1,0
279079,6,27,2716,2,44,"2716-44",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
279080,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847694040000,1,1,1,1,1,0
279081,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847793921000,1,2,2,2,1,0
279082,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847765413000,1,2,1,2,1,0
279083,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847762789000,1,1,2,2,1,0
279084,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847696728000,1,1,2,2,1,0
279087,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849774453000,2,1,1,2,1,0
279088,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849760924000,2,2,2,2,1,0
279089,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849774445000,2,2,2,2,1,0
279090,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849834157000,2,2,2,2,1,0
279091,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849760571000,2,2,2,2,1,0
279092,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849835066000,2,2,1,2,1,0
279093,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849761270000,2,1,1,2,1,0
279094,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849769105000,1,2,2,2,1,0
279095,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849761072000,2,2,2,2,1,0
279096,6,27,2720,1,1048,"2720-1048",6,23427.009765625,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849772786000,2,2,2,2,1,0
279097,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850008444000,2,1,2,2,1,0
279098,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849924294000,2,1,1,2,1,0
279099,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849942547000,2,2,2,2,1,0
279100,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849939850000,2,1,1,2,1,0
279101,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849934774000,2,2,2,2,1,0
279103,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849946144000,2,1,1,2,1,0
279104,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850019292000,2,2,2,2,1,0
279105,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850006478000,2,2,2,2,1,0
279107,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849934948000,2,2,2,2,1,0
279108,6,27,2720,1,1836,"2720-1836",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1850730005000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
279111,6,27,2706,2,362,"2706-362",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
279112,6,27,2706,2,362,"2706-362",6,7771.49365234375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848640946000,2,1,2,2,1,0
279114,6,27,2712,2,172,"2712-172",6,546.534301757812,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1849420369000,2,2,2,2,1,0
279115,6,27,2712,2,172,"2712-172",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
279118,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848996269000,2,2,2,2,1,0
279119,6,27,2715,2,864,"2715-864",6,31691.1171875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848990538000,2,2,2,2,1,0
279121,6,27,2716,2,44,"2716-44",6,783.3583984375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847795132000,1,2,1,2,1,0
279124,6,27,2720,1,1836,"2720-1836",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
279125,6,27,2720,1,1836,"2720-1836",6,11281.39453125,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1850011823000,2,2,2,2,1,0
280031,6,27,2703,1,0,"2804-340",6,630.587097167969,13146.7861328125,1,1,1,1,1,1848142553000,2,1,2,2,1,0
280033,6,24,2420,1,0,"2804-340",6,630.587097167969,13146.7861328125,1,1,1,1,1,1848291197000,2,2,2,2,1,0
280036,6,28,2804,1,340,"2804-340",6,630.587097167969,15827.591796875,1,1,2,1,1,1848567054000,2,2,2,2,1,0
280037,6,28,2806,1,0,"2804-340",6,630.587097167969,11517.0654296875,1,1,2,1,1,1855628755000,2,1,2,2,1,1
280038,6,28,2804,1,340,"2804-340",6,630.587097167969,7937.60693359375,1,1,2,1,1,1848567312000,2,2,2,2,1,0
280039,6,28,2804,1,340,"2804-340",6,630.587097167969,20246.771484375,1,1,1,1,1,1848636464000,2,2,2,2,1,0
280081,6,28,2814,1,1876,"2814-1876",6,973.899291992188,37816.87890625,1,1,2,1,1,1849347692000,1,2,2,2,1,0
280082,6,28,2814,1,0,"2814-1876",6,973.899291992188,40451.6484375,1,1,1,1,1,1849400695000,1,2,2,2,1,0
280083,6,28,2814,1,1876,"2814-1876",6,973.899291992188,37816.87890625,1,1,2,1,1,1849340366000,2,2,2,2,1,0
280084,6,28,2814,1,1876,"2814-1876",6,973.899291992188,30922.19921875,1,1,1,1,1,1849329002000,1,2,2,2,1,0
280085,6,28,2814,1,1876,"2814-1876",6,973.899291992188,33164.140625,1,1,2,1,1,1849347286000,2,2,2,2,1,0
280086,6,28,2814,1,1876,"2814-1876",6,973.899291992188,28456.91015625,1,1,1,1,1,1849330595000,1,2,2,2,1,0
280087,6,28,2814,1,0,"2814-1876",6,973.899291992188,28456.91015625,1,1,1,1,1,1849405710000,2,2,2,2,1,0
280088,6,28,2814,1,1876,"2814-1876",6,973.899291992188,33164.140625,1,1,1,1,1,1849345929000,1,1,2,2,1,0
280089,6,28,2814,1,0,"2814-1876",6,973.899291992188,35437.12890625,1,1,2,1,1,1856161540000,1,1,2,2,1,1
280090,6,28,2814,1,1876,"2814-1876",6,973.899291992188,28456.91015625,1,1,2,1,1,1849335602000,1,1,2,2,1,0
280111,6,28,2813,2,0,"2813-612",6,7006.6630859375,49838.20703125,1,1,1,1,1,1855723697000,1,1,1,1,1,1
280112,6,28,2813,2,612,"2813-612",6,7006.6630859375,32361.318359375,1,1,1,1,1,1849228035000,1,1,1,2,1,0
280113,6,28,2813,2,612,"2813-612",6,7006.6630859375,26531.310546875,1,1,1,1,1,1849175793000,1,1,2,2,1,0
280114,6,28,2813,2,0,"2813-612",6,7006.6630859375,38960.2265625,1,1,1,1,1,1855657275000,1,1,1,2,1,1
280115,6,28,2813,2,612,"2813-612",6,7006.6630859375,24737.7578125,1,1,1,1,1,1849234687000,1,1,2,2,1,0
280116,6,28,2813,2,612,"2813-612",6,7006.6630859375,32361.318359375,1,1,1,1,1,1849182825000,1,2,2,1,1,0
280117,6,28,2813,2,612,"2813-612",6,7006.6630859375,26531.310546875,1,1,1,1,1,1849176469000,1,2,2,2,1,0
280118,6,28,2813,2,612,"2813-612",6,7006.6630859375,28349.701171875,1,1,1,1,1,1849241280000,1,1,1,2,1,0
280119,6,28,2813,2,612,"2813-612",6,7006.6630859375,32361.318359375,1,1,1,1,1,1849176283000,1,1,2,2,1,0
280120,6,28,2813,2,612,"2813-612",6,7006.6630859375,28349.701171875,1,1,1,1,1,1849228083000,1,1,1,2,1,0
289001,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848731060000,1,2,2,2,1,0
289002,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848653874000,2,2,2,2,1,0
289003,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848648703000,2,2,2,2,1,0
289005,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848653857000,1,1,2,2,1,0
289006,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848723262000,2,2,2,2,1,0
289007,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848730238000,1,2,2,2,1,0
289008,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848649030000,2,2,2,2,1,0
289009,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848648357000,2,1,2,2,1,0
289010,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848720869000,2,2,2,2,1,0
289011,6,28,2801,1,760,"2801-760",6,2252.5771484375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848734618000,2,2,2,2,1,0
289013,6,28,2805,2,498,"2805-498",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1850036474000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289014,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847698591000,1,1,1,2,1,0
289015,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847771757000,1,2,2,2,1,0
289016,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847789231000,1,1,2,2,1,0
289017,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847789968000,1,1,2,2,1,0
289019,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847774165000,1,1,1,2,1,0
289020,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847699367000,1,1,1,2,1,0
289021,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847767721000,2,2,2,2,1,0
289022,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847699192000,2,2,2,2,1,0
289023,6,28,2805,2,498,"2805-498",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1850036628000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289025,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848899014000,1,1,2,2,1,0
289026,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848983145000,1,2,2,2,1,0
289027,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848989489000,1,1,2,2,1,0
289028,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848908685000,1,1,2,2,1,0
289029,6,28,2808,2,1494,"2808-1494",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289030,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848912872000,1,2,2,2,1,0
289031,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848993950000,2,2,2,2,1,0
289032,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848911238000,1,1,2,2,1,0
289033,6,28,2808,2,1494,"2808-1494",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289034,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848900318000,1,1,2,2,1,0
289035,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848899867000,1,1,2,2,1,0
289036,6,28,2808,2,1494,"2808-1494",6,2431.38745117188,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848977089000,1,1,2,2,1,0
289037,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848468369000,1,1,2,2,1,0
289038,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848483058000,1,2,2,2,1,0
289040,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848298827000,1,1,2,2,1,0
289041,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848315471000,2,2,2,2,1,0
289042,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848301035000,1,1,2,2,1,0
289043,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848298995000,1,1,1,2,1,0
289044,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848311919000,1,1,1,2,1,0
289046,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848299380000,1,1,2,2,1,0
289047,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848483027000,1,2,2,2,1,0
289048,6,28,2811,2,390,"2811-390",6,5554.2099609375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848470427000,1,1,2,2,1,0
289049,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847529365000,2,2,2,2,1,0
289050,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847536857000,2,2,2,2,1,0
289051,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847596969000,2,1,2,2,1,0
289052,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847608359000,2,2,2,2,1,0
289053,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847529778000,1,1,2,2,1,0
289054,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847604512000,1,1,2,2,1,0
289055,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847626870000,2,2,2,2,1,0
289056,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847598208000,2,1,1,2,1,0
289057,6,28,2814,1,662,"2814-662",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289058,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847597690000,2,2,2,2,1,0
289059,6,28,2814,1,662,"2814-662",6,5429.732421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847529786000,1,1,1,2,1,0
289061,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848134615000,2,2,2,2,1,0
289062,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848118846000,1,1,2,2,1,0
289063,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848118800000,1,1,2,2,1,0
289064,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848136257000,2,2,2,2,1,0
289065,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848213692000,1,1,2,2,1,0
289066,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848205876000,1,1,2,2,1,0
289067,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848132168000,1,2,2,2,1,0
289068,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848204808000,1,2,2,2,1,0
289071,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848210580000,1,2,2,2,1,0
289072,6,28,2815,2,10,"2815-10",6,13080.6123046875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848120054000,1,2,2,2,1,0
289073,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847947442000,1,1,1,1,1,0
289074,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847961842000,2,2,2,2,1,0
289075,6,28,2816,1,2146,"2816-2146",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289076,6,28,2816,1,2146,"2816-2146",6,1.79769313486232e+308,1.79769313486232e+308,2,1,1.79769313486232e+308,2,1.79769313486232e+308,1847957500000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,6,0
289077,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847947022000,2,2,2,2,1,0
289079,6,28,2816,1,2146,"2816-2146",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289080,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847950689000,2,2,2,2,1,0
289081,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847964916000,2,1,1,2,1,0
289082,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1848032977000,2,2,2,2,1,0
289083,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847969498000,1,1,2,2,1,0
289084,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847953009000,1,1,1,2,1,0
289087,6,28,2805,2,498,"2805-498",6,1.79769313486232e+308,1.79769313486232e+308,2,2,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,4,0
289088,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847763869000,1,1,2,2,1,0
289097,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847958811000,1,2,2,2,1,0
289098,6,28,2816,1,2146,"2816-2146",6,42005.0859375,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847969889000,2,2,2,2,1,0
289102,6,28,2805,2,498,"2805-498",6,23366.357421875,1.79769313486232e+308,2,1,1.79769313486232e+308,1,1,1847795253000,1,2,2,2,1,0
290001,6,29,2930,1,530,"2930-530",6,3098.01416015625,53093.94140625,1,1,1,1,1,1847773516000,2,2,1,2,1,0
290002,6,29,2930,1,530,"2930-530",6,3098.01416015625,37350.50390625,1,1,1,1,1,1847858075000,2,2,2,2,1,0
290003,6,29,2930,1,530,"2930-530",6,3098.01416015625,57550.64453125,1,1,1,1,1,1847800080000,1,2,1,2,1,0
290005,6,29,2930,1,530,"2930-530",6,3098.01416015625,32056.4140625,1,1,1,1,1,1847782464000,2,2,1,2,1,0
290006,6,29,2930,1,530,"2930-530",6,3098.01416015625,46512.234375,1,1,1,1,1,1847853440000,2,1,2,2,1,0
290007,6,29,2930,1,530,"2930-530",6,3098.01416015625,64225.265625,1,1,1,1,1,1847770438000,1,1,1,2,1,0
290008,6,29,2930,1,530,"2930-530",6,3098.01416015625,32056.4140625,1,1,1,1,1,1847780727000,2,2,2,2,1,0
290009,6,29,2930,1,0,"2930-530",6,3098.01416015625,49635.7265625,1,1,1,1,1,1847881803000,1,1,2,2,1,0
290010,6,29,2930,1,530,"2930-530",6,3098.01416015625,40586.26171875,1,1,1,1,1,1847770633000,2,2,2,2,1,0
290031,6,29,2930,1,1300,"2930-1300",6,916.797912597656,15891.4931640625,1,1,1,1,1,1847510419000,1,2,1,2,1,0
290032,6,29,2930,1,1300,"2930-1300",6,916.797912597656,19383.501953125,1,1,1,1,1,1847509519000,2,2,1,2,1,0
290033,6,29,2930,1,1300,"2930-1300",6,916.797912597656,29851.65625,1,1,1,1,1,1847604275000,2,2,2,2,1,0
290034,6,29,2930,1,1300,"2930-1300",6,916.797912597656,21010.55078125,1,1,1,1,1,1847522902000,1,1,1,2,1,0
290035,6,29,2930,1,0,"2930-1300",6,916.797912597656,13635.8974609375,1,1,2,1,1,1847879071000,1,2,1,1,1,0
290036,6,29,2930,1,1300,"2930-1300",6,916.797912597656,14817.2060546875,1,1,1,1,1,1847684484000,2,2,1,2,1,0
290037,6,29,2930,1,1300,"2930-1300",6,916.797912597656,13635.8974609375,1,1,1,1,1,1847510387000,2,1,1,2,1,0
290038,6,29,2930,1,1300,"2930-1300",6,916.797912597656,19383.501953125,1,1,1,1,1,1847685740000,2,1,1,2,1,0
290039,6,29,2930,1,1300,"2930-1300",6,916.797912597656,14817.2060546875,1,1,1,1,1,1847681928000,1,1,1,2,1,0
290040,6,29,2930,1,1300,"2930-1300",6,916.797912597656,13635.8974609375,1,1,1,1,1,1847597558000,2,2,2,2,1,0
290042,6,29,2909,2,220,"2909-220",6,3796.9150390625,16872.67578125,1,1,1,1,1,1849927835000,1,1,1,2,1,0
290043,6,29,2909,2,220,"2909-220",6,3796.9150390625,6614.8154296875,1,1,1,1,1,1850017636000,1,1,1,2,1,0
290044,6,29,2909,2,220,"2909-220",6,1.79769313486232e+308,1.79769313486232e+308,1,1,1,2,1.79769313486232e+308,1849926516000,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,6,0
