"zone","state","lga","ea","sector","hhid","plotid","s11aq4aa","s11aq4b","s11aq4a","s11aq4b1","s11aq4b1_os","s11aq4b2","s11aq4c","s11b1q27","s11aq6a","s11aq6b","s11aq6c","s11aq6d"
2,5,504,1162,2,59047,6,140,2,1,,,,9093.4,1,1,,,
2,5,504,1162,2,59047,7,850,2,1,,,,27960,1,1,,,
2,5,504,1162,2,59048,1,100,7,,,,,,2,,,,
2,5,504,1162,2,59048,2,280,2,1,,,,6891.6,1,1,,,
2,5,504,1162,2,59048,3,250,2,1,,,,4377,1,1,,,
2,5,504,1162,2,59048,4,200,2,1,,,,5210.1,1,1,,,
2,5,504,1162,2,59048,5,140,2,1,,,,2385.3,1,1,,,
2,5,505,1292,2,59049,1,250,2,1,,,,22476,1,1,,,
2,5,505,1292,2,59049,2,200,2,1,,,,16910,1,1,,,
2,5,505,1292,2,59049,3,100,7,,,,,,2,,,,
2,5,505,1292,2,59050,1,1000,2,1,,,,37284,1,1,,,
2,5,505,1292,2,59050,2,300,2,1,,,,19893,1,1,,,
2,5,505,1292,2,59050,3,300,2,1,,,,11364,1,1,,,
2,5,505,1292,2,59050,4,100,7,,,,,,2,,,,
2,5,505,1292,2,59052,1,450,2,1,,,,22545,1,1,,,
2,5,505,1292,2,59052,2,404,2,1,,,,20444,1,1,,,
2,5,505,1292,2,59052,3,100,7,,,,,,2,,,,
2,5,505,1292,2,59054,1,300,2,1,,,,12896,1,1,,,
2,5,505,1292,2,59054,2,200,2,1,,,,8845,1,1,,,
2,5,505,1292,2,59056,1,200,2,1,,,,10953,1,1,,,
2,5,505,1292,2,59056,2,400,2,1,,,,11512,1,1,,,
2,5,505,1292,2,59057,1,300,2,1,,,,23597,1,1,,,
2,5,505,1292,2,59057,2,150,2,1,,,,10761,1,1,,,
2,5,505,1292,2,59058,1,100,7,,,,,,2,,,,
2,5,505,1292,2,59058,2,100,2,1,,,,6728.9,1,1,,,
2,5,505,1292,2,59058,3,600,2,1,,,,35254,1,1,,,
2,5,505,1292,2,59059,1,150,7,,,,,,2,,,,
2,5,505,1292,2,59059,2,300,2,1,,,,13028,1,1,,,
2,5,505,1292,2,59059,3,280,2,1,,,,10102,1,1,,,
2,5,505,1292,2,59059,4,200,2,1,,,,10310,1,1,,,
2,5,505,1292,2,59059,5,150,2,1,,,,9205.2,1,1,,,
2,5,505,1292,2,59059,6,450,2,1,,,,10385,1,1,,,
2,5,505,1292,2,59060,1,100,7,,,,,,2,,,,
2,5,505,1292,2,59060,2,850,2,1,,,,41633,1,1,,,
2,5,505,1292,2,59060,3,250,2,1,,,,14813,1,1,,,
2,5,505,1716,2,59062,1,1500,2,1,,,,29464,1,1,,,
2,5,505,1716,2,59062,2,50,7,,,,,,2,,,,
2,5,505,1716,2,59063,1,400,2,1,,,,21226,1,1,,,
2,5,505,1716,2,59063,2,200,2,1,,,,5181.7,1,1,,,
2,5,505,1716,2,59063,3,100,7,,,,,,2,,,,
2,5,505,1716,2,59064,1,300,2,1,,,,39985,1,1,,,
2,5,505,1716,2,59064,2,250,2,1,,,,16358,1,1,,,
2,5,505,1716,2,59064,3,100,7,,,,,,2,,,,
2,5,505,1716,2,59066,1,300,2,1,,,,14222,1,1,,,
2,5,505,1716,2,59066,2,200,2,1,,,,9762.3,1,1,,,
2,5,505,1716,2,59067,1,400,2,1,,,,23381,1,1,,,
2,5,505,1716,2,59068,1,700,2,1,,,,41010,1,1,,,
2,5,505,1716,2,59068,2,400,2,1,,,,19843,1,1,,,
2,5,505,1716,2,59068,3,150,2,1,,,,3354.7,1,1,,,
2,5,505,1716,2,59069,1,100,7,,,,,,2,,,,
2,5,505,1716,2,59069,2,200,2,1,,,,10742,1,1,,,
2,5,505,1716,2,59069,3,240,2,1,,,,26571,1,1,,,
2,5,505,1716,2,59070,1,100,7,,,,,,2,,,,
2,5,505,1716,2,59070,2,130,2,1,,,,8073,1,1,,,
2,5,505,1716,2,59070,3,260,2,1,,,,10577,1,1,,,
2,5,505,1716,2,59070,4,100,2,1,,,,35402,1,1,,,
2,5,505,1716,2,59071,1,400,2,1,,,,23281,1,1,,,
2,5,505,1716,2,59071,2,150,7,,,,,,2,,,,
2,5,505,1716,2,59072,1,100,7,,,,,,2,,,,
2,5,505,1716,2,59072,2,85,2,1,,,,11856,1,1,,,
2,5,505,1716,2,59072,3,192,2,1,,,,3923.5,1,1,,,
2,5,505,1716,2,59072,4,190,2,1,,,,11140,1,1,,,
2,5,506,696,2,59073,1,100,2,1,,,,5770.03,1,1,,,
2,5,506,696,2,59073,2,150,2,1,,,,6076.06,1,1,,,
2,5,506,696,2,59073,3,80,2,1,,,,2984.02,1,1,,,
2,5,506,696,2,59073,4,200,2,1,,,,17019,1,1,,,
2,5,506,696,2,59073,5,50,2,1,,,,2851.01,1,1,,,
2,5,506,696,2,59073,6,150,2,1,,,,10822,1,1,,,
2,5,506,696,2,59075,1,200,2,1,,,,3806.05,1,1,,,
2,5,506,696,2,59075,2,120,2,1,,,,7840.04,1,1,,,
2,5,506,696,2,59075,3,150,2,1,,,,15852,1,1,,,
2,5,506,696,2,59075,4,50,2,1,,,,7132.1,1,1,,,
2,5,506,696,2,59075,5,120,2,1,,,,4568.07,1,1,,,
2,5,506,696,2,59075,6,20,2,,,,,,2,,,,
2,5,506,696,2,59076,1,120,2,1,,,,9372.04,1,1,,,
2,5,506,696,2,59076,2,50,2,1,,,,3432,1,1,,,
2,5,506,696,2,59076,3,45,2,1,,,,3194.06,1,1,,,
2,5,506,696,2,59076,4,20,2,,,,,,2,,,,
2,5,506,696,2,59077,1,60,2,1,,,,2509.09,1,1,,,
2,5,506,696,2,59077,2,150,2,1,,,,6134.06,1,1,,,
2,5,506,696,2,59077,3,100,2,1,,,,3554.04,1,1,,,
2,5,506,696,2,59077,4,150,2,1,,,,4057.07,1,1,,,
2,5,506,696,2,59077,5,100,2,1,,,,4595.02,1,1,,,
2,5,506,696,2,59077,6,30,2,1,,,,1393.06,1,1,,,
2,5,506,696,2,59077,7,60,2,1,,,,2454,1,1,,,
2,5,506,696,2,59077,8,30,2,1,,,,991.09,1,1,,,
2,5,506,696,2,59077,9,15,2,,,,,,2,,,,
2,5,506,696,2,59078,1,2000,7,1,,,,3185.4,1,1,,,
2,5,506,696,2,59078,2,2023.6,7,1,,,,2023.6,1,1,,,
2,5,506,696,2,59078,3,2800,7,1,,,,2829.7,1,1,,,
2,5,506,696,2,59078,4,700,7,,,,,,2,,,,
2,5,506,696,2,59078,5,2700,7,1,,,,2779.3,1,1,,,
2,5,506,696,2,59079,1,1,5,1,,,,4964.2,1,1,,,
2,5,506,696,2,59079,2,3000,7,1,,,,3099.6,1,1,,,
2,5,506,696,2,59079,3,2,5,1,,,,9241.1,1,1,,,
2,5,506,696,2,59079,4,4,5,1,,,,12224,1,1,,,
2,5,506,696,2,59079,5,700,7,,,,,,2,,,,
2,5,506,696,2,59080,1,3000,7,1,,,,3361.9,1,1,,,
2,5,506,696,2,59080,2,0.5,5,1,,,,2095.6,1,1,,,
2,5,506,696,2,59080,3,0.5,5,1,,,,2174.4,1,1,,,
2,5,506,696,2,59080,4,0.5,5,1,,,,2304.1,1,1,,,
2,5,506,696,2,59080,5,650,7,,,,,,2,,,,
2,5,506,696,2,59081,1,625,7,,,,,,2,,,,
2,5,506,696,2,59081,2,180,2,1,,,,3470.1,1,1,,,
2,5,506,696,2,59081,3,50,2,1,,,,1671.1,1,1,,,
2,5,506,696,2,59081,4,80,2,1,,,,5378.2,1,1,,,
2,5,506,696,2,59083,1,10000,7,,,,,,2,,,,
2,5,506,696,2,59083,2,1,5,1,,,,2476.3,1,11,7,,
2,5,506,696,2,59083,3,1,5,1,,,,2564.2,1,11,7,,
2,5,506,696,2,59083,4,80,2,1,,,,1461.7,1,11,2,,
2,5,506,696,2,59083,5,1,5,1,,,,4755.8,1,11,2,,
2,5,506,696,2,59083,6,50,2,1,,,,2936.1,1,2,,,
2,5,506,696,2,59083,7,20,2,1,,,,274.27,1,2,7,,
2,5,506,696,2,59083,8,75,2,1,,,,2187.4,1,2,,,
2,5,506,696,2,59083,9,15,2,,,,,,2,,,,
2,5,506,696,2,59083,10,50,2,,,,,,2,,,,
2,5,506,696,2,59083,11,1,5,1,,,,483.31,1,7,,,
2,5,506,696,2,59084,1,625,7,,,,,,2,,,,
2,5,506,696,2,59084,2,1,5,1,,,,3390.3,1,1,,,
2,5,506,696,2,59084,3,2,5,1,,,,7232.9,1,1,,,
2,5,506,696,2,59084,4,20,2,1,,,,805.16,1,2,,,
2,5,506,696,2,59084,5,40,2,1,,,,643.15,1,2,,,
2,5,507,230,2,59085,1,50,7,,,,,,2,,,,
2,5,507,230,2,59085,3,250,2,1,,,,39958,1,1,,,
2,5,507,230,2,59085,4,320,2,1,,,,42167,1,1,,,
2,5,507,230,2,59086,1,100,7,,,,,,2,,,,
2,5,507,230,2,59086,2,500,2,1,,,,83906,1,1,,,
2,5,507,230,2,59086,3,130,2,1,,,,11713,1,1,,,
2,5,507,230,2,59086,4,167,2,1,,,,9012.2,1,1,,,
2,5,507,230,2,59086,5,300,2,1,,,,35301,1,1,,,
2,5,507,230,2,59087,1,100,7,,,,,,2,,,,
2,5,507,230,2,59087,3,250,2,1,,,,34155,1,1,,,
2,5,507,230,2,59087,4,350,2,1,,,,9963.3,1,1,,,
2,5,507,230,2,59088,1,357,2,1,,,,30459,1,1,,,
2,5,507,230,2,59088,2,430,2,1,,,,7033.2,1,1,,,
2,5,507,230,2,59088,3,80,2,,,,,,2,,,,
2,5,507,230,2,59089,1,800,2,1,,,,17994,1,1,,,
2,5,507,230,2,59089,2,700,2,,,,,,2,,,,
2,5,507,230,2,59090,1,400,2,1,,,,27809,1,1,,,
2,5,507,230,2,59090,2,300,2,1,,,,16322,1,1,,,
2,5,507,230,2,59090,3,250,2,,,,,,2,,,,
2,5,507,230,2,59092,1,600,2,1,,,,25127,1,1,,,
2,5,507,230,2,59092,2,600,2,1,,,,16608,1,1,,,
2,5,507,230,2,59092,3,500,2,1,,,,27542,1,1,,,
2,5,507,230,2,59092,4,25,7,,,,,,2,,,,
2,5,507,230,2,59093,1,600,2,1,,,,64988,1,1,,,
2,5,507,230,2,59093,2,200,2,1,,,,12247,1,1,,,
2,5,507,230,2,59093,3,300,2,1,,,,4741.4,1,1,,,
2,5,507,230,2,59093,4,50,7,,,,,,2,,,,
2,5,507,230,2,59094,1,250,2,1,,,,17748,1,2,1,,
2,5,507,230,2,59094,2,200,2,1,,,,5925.5,1,2,1,,
2,5,507,230,2,59094,3,100,7,,,,,,2,,,,
2,5,507,230,2,59095,1,300,2,1,,,,28016,1,1,,,
2,5,507,230,2,59095,2,500,2,1,,,,40390,1,1,,,
2,5,507,230,2,59095,3,450,2,1,,,,25831,1,1,,,
2,5,507,230,2,59095,4,350,2,1,,,,18622,1,1,,,
2,5,507,230,2,59095,5,70,7,,,,,,2,,,,
2,5,509,1064,2,59097,1,100,2,1,,,,5816.6,1,1,,,
2,5,509,1064,2,59097,2,200,2,1,,,,8677.5,1,1,,,
2,5,509,1064,2,59097,3,100,7,,,,,,2,,,,
2,5,509,1064,2,59098,1,100,2,1,,,,6052.9,1,1,,,
2,5,509,1064,2,59098,2,80,2,1,,,,2312.6,1,1,,,
2,5,509,1064,2,59098,3,120,2,1,,,,7118.4,1,1,,,
2,5,509,1064,2,59098,4,150,2,1,,,,11969,1,1,,,
2,5,509,1064,2,59098,5,170,2,1,,,,13964,1,1,,,
2,5,509,1064,2,59098,6,100,7,,,,,,2,,,,
2,5,509,1064,2,59098,7,100,2,1,,,,5335.5,1,1,,,
2,5,509,1064,2,59099,1,120,2,1,,,,3799.3,1,1,,,
2,5,509,1064,2,59099,2,100,2,1,,,,5243.5,1,1,,,
2,5,509,1064,2,59099,3,50,7,,,,,,2,,,,
2,5,509,1064,2,59101,1,150,2,1,,,,4661.1,1,1,,,
2,5,509,1064,2,59101,2,75,2,1,,,,6185.8,1,1,,,
2,5,509,1064,2,59102,2,152,2,1,,,,4443.3,1,1,,,
2,5,509,1064,2,59102,3,87,2,1,,,,7022.5,1,1,,,
2,5,509,1064,2,59103,1,100,2,1,,,,3744.3,1,1,,,
2,5,509,1064,2,59103,2,80,2,1,,,,5471.2,1,1,,,
2,5,509,1064,2,59104,1,100,2,1,,,,4305.3,1,1,,,
2,5,509,1064,2,59104,2,150,2,1,,,,4767.9,1,1,,,
2,5,509,1064,2,59104,3,50,2,1,,,,476.71,1,1,,,
2,5,509,1064,2,59105,1,100,7,,,,,,2,,,,
2,5,509,1064,2,59105,2,80,2,1,,,,6206.2,1,1,,,
2,5,509,1064,2,59105,3,70,2,1,,,,4087.8,1,1,,,
2,5,509,1064,2,59106,1,200,7,,,,,,2,,,,
2,5,509,1064,2,59106,2,300,2,1,,,,9713.5,1,1,,,
2,5,509,1064,2,59106,3,200,2,1,,,,5715.3,1,1,,,
2,5,509,1064,2,59108,1,150,7,,,,,,2,,,,
2,5,509,1064,2,59108,2,220,2,1,,,,6534,1,1,,,
2,5,509,1064,2,59108,3,150,2,1,,,,4669,1,1,,,
2,5,508,2196,2,59110,1,200,2,1,,,,5771.3,1,1,,,
2,5,508,2196,2,59110,2,80,2,1,,,,2265.6,1,1,,,
2,5,508,2196,2,59110,3,50,7,,,,,,2,,,,
2,5,508,2196,2,59110,4,75,2,1,,,,7796.2,1,1,,,
2,5,508,2196,2,59111,1,100,2,1,,,,3858.6,1,1,,,
2,5,508,2196,2,59111,3,100,2,1,,,,5792,1,1,,,
2,5,508,2196,2,59111,4,50,7,,,,,,2,,,,
2,5,508,2196,2,59111,5,100,2,1,,,,6635.8,1,1,,,
2,5,508,2196,2,59112,1,50,2,1,,,,1008.8,1,1,,,
2,5,508,2196,2,59112,2,60,2,1,,,,2788.1,1,1,,,
2,5,508,2196,2,59112,3,150,2,1,,,,5597.1,1,1,,,
2,5,508,2196,2,59112,4,50,7,,,,,,2,,,,
2,5,508,2196,2,59113,1,80,2,1,,,,8337.9,1,1,,,
2,5,508,2196,2,59113,2,2,6,1,,,,7502.5,1,1,,,
2,5,508,2196,2,59115,1,400,2,1,,,,13348,1,1,,,
2,5,508,2196,2,59115,2,150,2,1,,,,3126.6,1,1,,,
2,5,508,2196,2,59116,1,25,2,1,,,,1272.7,1,1,,,
2,5,508,2196,2,59116,2,200,2,,,,,,2,,,,
2,5,508,2196,2,59117,1,150,7,,,,,,2,,,,
2,5,508,2196,2,59117,2,100,2,1,,,,1592.7,1,1,,,
2,5,508,2196,2,59117,3,400,2,1,,,,7894.2,1,1,,,
2,5,508,2196,2,59117,4,190,2,1,,,,5360.2,1,1,,,
2,5,508,2196,2,59118,1,200,7,,,,,,2,,,,
2,5,508,2196,2,59118,2,240,2,1,,,,9416.5,1,1,,,
2,5,508,2196,2,59118,3,300,2,1,,,,17144,1,1,,,
2,5,508,2196,2,59118,4,300,2,1,,,,3478.8,1,1,,,
2,5,508,2196,2,59118,5,360,2,1,,,,15384,1,1,,,
2,5,508,2196,2,59119,1,250,7,,,,,,2,,,,
2,5,508,2196,2,59119,2,160,2,1,,,,5923.7,1,1,,,
2,5,508,2196,2,59119,3,480,2,1,,,,27894,1,1,,,
2,5,508,2196,2,59119,4,240,2,1,,,,9424.9,1,1,,,
2,5,508,2196,2,59119,5,950,2,1,,,,12693,1,1,,,
2,5,508,2196,2,59120,1,150,7,,,,,,2,,,,
2,5,508,2196,2,59120,2,250,2,1,,,,2441.9,1,1,,,
2,5,508,2196,2,59120,3,200,2,1,,,,12208,1,1,,,
2,5,508,2196,2,59120,4,100,2,1,,,,4164.9,1,1,,,
2,5,511,796,2,59121,1,130,2,1,,,,9486.1,1,1,,,
2,5,511,796,2,59121,2,80,2,1,,,,5515.2,1,1,,,
2,5,511,796,2,59121,3,100,7,,,,,,2,,,,
2,5,511,796,2,59122,1,300,2,1,,,,18679,1,1,,,
2,5,511,796,2,59122,2,200,2,1,,,,8408.3,1,1,,,
2,5,511,796,2,59122,3,250,2,1,,,,6998.6,1,1,,,
2,5,511,796,2,59122,4,100,7,,,,,,2,,,,
2,5,511,796,2,59122,5,200,2,1,,,,15380,1,1,,,
2,5,511,796,2,59124,1,100,2,1,,,,9422.6,1,1,,,
2,5,511,796,2,59124,2,100,2,1,,,,8179.2,1,1,,,
2,5,511,796,2,59124,3,200,2,1,,,,9711.3,1,1,,,
2,5,511,796,2,59124,4,50,7,,,,,,2,,,,
2,5,511,796,2,59125,1,200,2,1,,,,11941,1,1,,,
2,5,511,796,2,59125,2,400,2,1,,,,22837,1,1,,,
2,5,511,796,2,59125,3,60,2,1,,,,1506.3,1,1,,,
2,5,511,796,2,59125,4,50,7,,,,,,2,,,,
2,5,511,796,2,59127,2,233,2,1,,,,10058,1,1,,,
2,5,511,796,2,59127,3,170,2,1,,,,8662.8,1,1,,,
2,5,511,796,2,59127,4,74,2,,,,,,2,,,,
2,5,511,796,2,59128,1,180,2,1,,,,10925,1,1,,,
2,5,511,796,2,59128,2,60,2,1,,,,10616,1,1,,,
2,5,511,796,2,59128,3,200,2,,,,,,2,,,,
2,5,511,796,2,59129,1,150,7,,,,,,2,,,,
2,5,511,796,2,59129,2,120,2,1,,,,7657.9,1,1,,,
2,5,511,796,2,59129,3,87,2,1,,,,4624.1,1,1,,,
2,5,511,796,2,59129,4,47,2,1,,,,1657,1,1,,,
2,5,511,796,2,59130,1,100,7,,,,,,2,,,,
2,5,511,796,2,59130,2,100,2,1,,,,5332.5,1,1,,,
2,5,511,796,2,59130,3,150,2,1,,,,8339.9,1,1,,,
2,5,511,796,2,59132,1,150,7,,,,,,2,,,,
2,5,511,796,2,59132,2,230,2,1,,,,20881,1,1,,,
2,5,511,796,2,59132,4,200,2,1,,,,10753,1,1,,,
2,5,511,796,2,59132,5,300,2,1,,,,9750.1,1,1,,,
2,5,511,796,2,59132,6,180,2,1,,,,2881,1,1,,,
2,5,514,1964,2,59133,1,148,2,1,,,,4770.7,1,1,,,
2,5,514,1964,2,59138,1,100,2,1,,,,2254,1,1,,,
2,5,514,1964,2,59138,2,2,6,1,,,,1715.7,1,1,,,
2,5,514,1964,2,59140,1,100,2,1,,,,2281.3,1,1,,,
2,5,514,1964,2,59142,1,100,7,,,,,,2,,,,
2,5,514,1964,2,59143,2,124,2,1,,,,6029.4,1,1,,,
2,5,514,1964,2,59144,2,100,2,1,,,,7214.8,1,1,,,
2,5,516,134,2,59145,1,200,2,1,,,,8491.8,1,1,,,
2,5,516,134,2,59145,2,120,2,1,,,,4824.4,1,1,,,
2,5,516,134,2,59145,3,70,2,1,,,,3656.7,1,1,,,
2,5,516,134,2,59145,4,100,7,,,,,,2,,,,
2,5,516,134,2,59147,1,200,2,1,,,,6665.2,1,1,,,
2,5,516,134,2,59147,2,400,2,1,,,,19491,1,1,,,
2,5,516,134,2,59147,3,100,2,1,,,,2526.8,1,1,,,
2,5,516,134,2,59147,4,50,7,,,,,,2,,,,
2,5,516,134,2,59148,1,100,2,1,,,,6170.8,1,1,,,
2,5,516,134,2,59148,2,40,2,1,,,,1949.2,1,1,,,
2,5,516,134,2,59148,3,30,7,,,,,,2,,,,
2,5,516,134,2,59149,1,103,2,1,,,,5600.4,1,1,,,
2,5,516,134,2,59149,2,200,2,1,,,,2907.9,1,1,,,
2,5,516,134,2,59150,1,70,2,1,,,,9567.3,1,1,,,
2,5,516,134,2,59150,2,200,2,1,,,,16272,1,1,,,
2,5,516,134,2,59151,1,175,2,1,,,,14410,1,1,,,
2,5,516,134,2,59151,2,400,2,1,,,,25768,1,1,,,
2,5,516,134,2,59151,3,1,6,1,,,,7002.5,1,1,,,
2,5,516,134,2,59153,1,150,2,1,,,,8709.6,1,1,,,
2,5,516,134,2,59153,2,130,2,1,,,,9158.5,1,1,,,
2,5,516,134,2,59154,1,100,7,,,,,,2,,,,
2,5,516,134,2,59154,2,129,2,1,,,,6044,1,1,,,
2,5,516,134,2,59154,3,1,6,1,,,,9717.5,1,1,,,
2,5,516,134,2,59155,1,150,7,,,,,,2,,,,
2,5,516,134,2,59155,2,200,2,1,,,,7402.4,1,1,,,
2,5,516,134,2,59155,3,200,2,1,,,,4698.2,1,1,,,
2,5,516,134,2,59155,4,250,2,1,,,,5592.2,1,1,,,
2,5,516,134,2,59155,5,80,2,1,,,,16206,1,1,,,
2,5,516,134,2,59155,6,1,6,1,,,,6027.6,1,1,,,
2,5,516,134,2,59156,1,100,7,,,,,,2,,,,
2,5,516,134,2,59156,2,50,2,1,,,,1555.1,1,1,,,
2,5,516,134,2,59156,3,50,2,1,,,,1472.7,1,1,,,
2,5,517,1424,2,59157,1,130,2,1,,,,6818,1,1,,,
2,5,517,1424,2,59157,2,50,2,1,,,,4898.07,1,1,,,
2,5,517,1424,2,59157,3,90,2,1,,,,6209.01,1,1,,,
2,5,517,1424,2,59157,4,30,2,,,,,,2,,,,
2,5,517,1424,2,59158,1,25,2,,,,,,2,,,,
2,5,517,1424,2,59159,1,150,2,1,,,,6997.02,1,1,,,
2,5,517,1424,2,59159,2,90,2,1,,,,5083.04,1,1,,,
2,5,517,1424,2,59159,3,50,2,1,,,,5655.08,1,1,,,
2,5,517,1424,2,59159,4,45,2,1,,,,2356.01,1,1,,,
2,5,517,1424,2,59159,5,35,2,,,,,,2,,,,
2,5,517,1424,2,59160,1,2,6,1,,,,21921,1,1,,,
2,5,517,1424,2,59160,2,2,5,1,,,,9491.2,1,1,,,
2,5,517,1424,2,59160,3,1,5,1,,,,19268,1,1,,,
2,5,517,1424,2,59160,4,1,5,1,,,,6996.5,1,1,,,
2,5,517,1424,2,59160,5,650,7,,,,,,2,,,,
2,5,517,1424,2,59161,1,3000,7,1,,,,3134.2,1,1,,,
2,5,517,1424,2,59161,2,3012,7,1,,,,3738.1,1,1,,,
2,5,517,1424,2,59161,3,1000,7,1,,,,1280.3,1,1,,,
2,5,517,1424,2,59161,4,700,7,,,,,,2,,,,
2,5,517,1424,2,59162,1,1200,7,1,,,,1124.06,1,1,,,
2,5,517,1424,2,59162,2,0.5,5,1,,,,2555.03,1,1,,,
2,5,517,1424,2,59162,3,1.5,5,1,,,,5889.01,1,1,,,
2,5,517,1424,2,59162,4,500,7,,,,,,2,,,,
2,5,517,1424,2,59162,5,57,2,1,,,,2263.08,1,1,,,
2,5,517,1424,2,59162,6,1300,7,1,,,,1333.03,1,1,,,
2,5,517,1424,2,59163,1,625,7,,,,,,2,,,,
2,5,517,1424,2,59163,2,1,6,1,,,,9444.8,1,1,,,
2,5,517,1424,2,59163,3,50,2,1,,,,1817.6,1,1,,,
2,5,517,1424,2,59163,4,2,5,1,,,,6767.3,1,1,,,
2,5,517,1424,2,59163,5,1,5,1,,,,3837.2,1,1,,,
2,5,517,1424,2,59164,1,10000,7,,,,,,2,,,,
2,5,517,1424,2,59164,2,2,6,1,,,,12773,1,1,,,
2,5,517,1424,2,59164,3,30,2,1,,,,802.42,1,1,,,
2,5,517,1424,2,59164,4,1,5,1,,,,1358.8,1,1,,,
2,5,517,1424,2,59164,5,1,5,1,,,,1183.7,1,1,,,
2,5,517,1424,2,59165,1,625,7,,,,,,2,,,,
2,5,517,1424,2,59165,2,30,2,1,,,,1337.2,1,1,,,
2,5,517,1424,2,59165,4,2,5,1,,,,5386,1,1,,,
2,5,517,1424,2,59165,5,4,6,,,,,,2,,,,
2,5,517,1424,2,59165,6,50,2,1,,,,1844.2,1,1,,,
2,5,517,1424,2,59168,1,1000,7,,,,,,2,,,,
2,5,517,1424,2,59168,2,20,2,1,,,,1853.4,1,1,,,
2,5,517,1424,2,59168,3,1,6,1,,,,10168,1,1,,,
2,5,517,1424,2,59168,4,1,5,1,,,,4147.1,1,1,,,
2,5,517,1424,2,59168,5,24,2,1,,,,1809.6,1,1,,,
2,5,517,1424,2,59168,7,14,2,1,,,,781.42,1,1,,,
2,5,518,1788,2,59169,1,50,2,1,,,,1710.05,1,1,,,
2,5,518,1788,2,59170,1,150,2,1,,,,6009.08,1,1,,,
2,5,518,1788,2,59170,2,100,2,1,,,,4128.02,1,1,,,
2,5,518,1788,2,59170,3,75,2,1,,,,4312.08,1,1,,,
2,5,518,1788,2,59171,1,100,2,1,,,,10150,1,2,1,,
2,5,518,1788,2,59171,2,100,2,1,,,,3829.02,1,2,1,,
2,5,518,1788,2,59171,3,75,2,1,,,,3620.07,1,2,1,,
2,5,518,1788,2,59171,4,50,2,1,,,,2325.01,1,2,1,,
2,5,518,1788,2,59172,1,100,2,1,,,,6974.05,1,1,,,
2,5,518,1788,2,59172,2,50,2,1,,,,3687.06,1,1,,,
2,5,518,1788,2,59173,1,1000,7,1,,,,1422.4,1,1,,,
2,5,518,1788,2,59173,2,3000,7,1,,,,4680.8,1,1,,,
2,5,518,1788,2,59173,3,650,7,,,,,,2,,,,
2,5,518,1788,2,59174,1,0.5,5,1,,,,2843.5,1,1,,,
2,5,518,1788,2,59174,2,800,7,,,,,,2,,,,
2,5,518,1788,2,59175,1,3000,7,1,,,,3231.8,1,1,,,
2,5,518,1788,2,59175,2,1000,7,1,,,,1032.2,1,1,,,
2,5,518,1788,2,59175,3,700,7,,,,,,2,,,,
2,5,518,1788,2,59176,1,600,7,,,,,,2,,,,
2,5,518,1788,2,59176,2,2,6,1,,,,21064,1,1,,,
2,5,518,1788,2,59176,3,50,2,1,,,,5996.7,1,1,,,
2,5,518,1788,2,59176,4,70,2,1,,,,7534.3,1,1,,,
2,5,518,1788,2,59179,1,625,7,,,,,,2,,,,
2,5,518,1788,2,59179,2,4,5,1,,,,12587,1,1,,,
2,5,518,1788,2,59179,3,100,2,1,,,,5469,1,1,,,
2,5,518,1788,2,59179,4,80,2,1,,,,5080.3,1,1,,,
2,5,518,1788,2,59179,5,50,2,1,,,,2161.3,1,1,,,
2,5,518,1788,2,59180,1,625,7,,,,,,2,,,,
2,5,518,1788,2,59180,2,100,2,1,,,,5257.9,1,1,,,
2,5,518,1788,2,59180,3,30,2,1,,,,2453.5,1,1,,,
2,5,518,1788,2,59180,4,40,2,1,,,,2674.7,1,1,,,
2,5,518,2802,2,59182,1,200,2,1,,,,8763.06,1,1,,,
2,5,518,2802,2,59182,2,100,2,1,,,,4002.02,1,1,,,
2,5,518,2802,2,59182,3,100,2,1,,,,3216.06,1,1,,,
2,5,518,2802,2,59182,4,50,2,1,,,,1666.05,1,1,,,
2,5,518,2802,2,59182,5,24,2,,,,,,2,,,,
2,5,518,2802,2,59184,1,150,2,1,,,,7813.08,1,1,,,
2,5,518,2802,2,59184,2,100,2,1,,,,2383,1,1,,,
2,5,518,2802,2,59184,3,70,2,1,,,,3008.05,1,1,,,
2,5,518,2802,2,59185,1,45,2,1,,,,963.92,1,1,,,
2,5,518,2802,2,59185,2,700,2,1,,,,8771.02,1,1,,,
2,5,518,2802,2,59185,3,23,2,,,,,,2,,,,
2,5,518,2802,2,59186,1,1.5,5,1,,,,5975.7,1,1,,,
2,5,518,2802,2,59186,2,1,5,1,,,,4882.3,1,1,,,
2,5,518,2802,2,59186,3,1,5,1,,,,2809.6,1,2,1,,
2,5,518,2802,2,59186,4,800,7,,,,,,2,,,,
2,5,518,2802,2,59186,5,1,5,1,,,,4523,1,1,,,
2,5,518,2802,2,59187,1,2000,7,1,,,,1886.1,1,1,,,
2,5,518,2802,2,59187,2,700,7,,,,,,2,,,,
2,5,518,2802,2,59188,1,2000,7,1,,,,5283.1,1,1,2,,
2,5,518,2802,2,59188,2,1,5,1,,,,4920,1,1,,,
2,5,518,2802,2,59188,3,800,7,,,,,,2,,,,
2,5,518,2802,2,59189,1,625,7,,,,,,2,,,,
2,5,518,2802,2,59189,2,2,5,1,,,,8121.8,1,1,,,
2,5,518,2802,2,59189,3,1,6,1,,,,10831,1,1,,,
