"zone","state","lga","sector","ea","hhid","plotid","cropcode","s11fq0","s11fq1","s11fq2a","s11fq3d_1","s11fq3d_2","s11fq3d_2_os","s11fq3d_3","s11fq3b","s11fq3aa","s11fq3c","s11fq3e","s11fq3f","s11fq3_1","s11fq3_2","s11fq4aa","s11fq4","s11fq5aa","s11fq6","s11fq7","s11fq7a","s11fq8aa","s11fq8a","s11fq8b","s11fq8c","s11fq8d","s11fq9","s11fq10","s11fq10_os","s11fq11a","s11fq11b","s11fq11b_os","s11fq11c","s11fq11d","s11fq12a","s11fq12b","s11fq12b_os","s11fq12c","s11fq12d","s11fq13"
4,16,1622,2,692,169134,3,2170,2,,,,,,,,,,,,,,2,,25,2005,0,,1,8,2017,3,2018,2,,,17,100,,1,,18,100,,1,,1
4,16,1622,2,692,169136,2,1020,1,75,2,5,100,,0,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,10,170,,,,1
4,16,1622,2,692,169136,2,1121,1,25,2,200,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,400,211,,,,1
4,16,1622,2,692,169136,2,1124,1,25,2,80,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,328,211,,,,1
4,16,1622,2,692,169136,2,2170,2,,,,,,,,,,,,,,2,,20,1998,0,,1,8,2017,5,2018,1,2,,9,110,,1,,15,110,,1,,2
4,16,1622,2,692,169136,2,3050,2,,,,,,,,,,,,,,2,,2,1990,0,,1,3,2017,3,2018,1,7,,14,80,,1,,20,80,,1,,2
4,16,1622,2,692,169136,3,1020,1,75,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,16,130,,11,,2
4,16,1622,2,692,169136,3,3180,2,,,,,,,,,,,,,,2,,8,-99,0,,1,3,2017,6,2018,1,11,"FARM TOO FAR",8,100,,1,,10,100,,1,,1
4,16,1622,2,692,169136,5,1020,1,75,2,5,100,,1,2,,,,,2,2017,,,,,,,2,,,,,,,,,,,,,10,170,,,,2
4,16,1622,2,692,169136,5,2170,2,,,,,,,,,,,,,,2,,25,1998,0,,1,10,2017,4,2018,1,2,,7,110,,1,,11,110,,1,,2
4,16,1622,2,692,169136,5,3210,2,,,,,,,,,,,,,,2,,1,2017,0,,2,,,,,,,,,,,,,12,80,,1,,2
4,16,1622,2,692,169136,6,1020,1,66,2,2,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,6,170,,,,1
4,16,1622,2,692,169136,6,2030,2,,,,,,,,,,,,,,2,,27,2003,0,,1,3,2017,3,2018,1,2,,9,110,,1,,15,110,,1,,1
4,16,1622,2,692,169136,6,3050,2,,,,,,,,,,,,,,2,,1,1988,0,,1,3,2018,5,2018,2,,,12,80,,1,,20,80,,1,,1
4,16,1622,2,692,169136,6,3180,2,,,,,,,,,,,,,,2,,2,-99,0,,1,3,2017,7,2018,2,,,6,100,,1,,10,100,,1,,1
4,16,1622,2,692,169137,1,1020,1,50,2,7,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,15,130,,11,,1
4,16,1622,2,692,169137,1,1121,1,33,2,50,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,100,211,,,,2
4,16,1622,2,692,169137,1,1122,1,33,2,50,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,120,211,,,,2
4,16,1622,2,692,169137,1,1124,1,33,2,150,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,300,211,,,,2
4,16,1622,2,692,169137,2,1020,1,100,2,15,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,30,130,,11,,1
4,16,1622,2,692,169137,2,1080,1,50,2,15,80,"COB",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,1
4,16,1622,2,692,169137,3,1020,1,66,2,6,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,130,,11,,1
4,16,1622,2,692,169137,3,1080,1,33,2,6,80,"COB",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,1,1
4,16,1622,2,692,169137,3,1121,1,50,2,30,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,70,211,,,,2
4,16,1622,2,692,169138,1,1020,1,100,2,8,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,12,170,,,,1
4,16,1622,2,692,169138,1,1080,1,100,2,4,80,"COB",2,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,4,170,,,1,1
4,16,1622,2,692,169138,1,1121,1,33,2,120,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,200,211,,,,1
4,16,1622,2,692,169138,1,1122,1,25,2,25,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,30,211,,,,1
4,16,1622,2,692,169138,2,1020,1,100,1,24,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,20,170,,,,1
4,16,1622,2,692,169138,3,1020,1,100,2,10,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,170,,,,1
4,16,1622,2,692,169138,3,1080,1,75,2,6,80,"COB",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,170,,,1,1
4,16,1622,2,692,169138,3,3180,2,,,,,,,,,,,,,,2,,9,-99,0,,1,99,,,,2,,,7,100,,1,,14,100,,1,,1
4,16,1622,2,692,169139,1,1020,1,100,2,3,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,5,130,,11,,1
4,16,1622,2,692,169139,1,1040,1,66,2,1,10,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,10,,,,2
4,16,1622,2,692,169139,1,1121,1,50,2,50,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,80,211,,,,1
4,16,1622,2,692,169139,2,1020,1,100,2,1,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,3,130,,11,,1
4,16,1622,2,692,169139,2,1124,1,50,2,15,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,35,211,,,,1
4,16,1622,2,692,169139,3,1020,1,100,2,2,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,6,130,,11,,1
4,16,1622,2,692,169139,3,1080,1,50,2,2,80,"COB",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,130,,11,1,1
4,16,1622,2,692,169139,3,2030,2,,,,,,,,,,,,,,2,,2,2014,0,,2,,,,,,,,,,,,,4,110,,1,,1
4,16,1622,2,692,169139,4,1020,1,100,2,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,130,,11,,1
4,16,1622,2,692,169139,4,1080,1,33,2,1,80,"COB",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,10,1,2
4,16,1622,2,692,169139,5,1020,1,100,1,10,100,,1,2,,,,,5,2018,,,,,,,2,,,,,,,,,,,,,30,130,,11,,1
4,16,1622,2,692,169141,1,1020,1,100,2,7,100,,1,1,1,"YELLOW ROOT",1,,3,2018,,,,,,,2,,,,,,,,,,,,,25,90,,2,,1
4,16,1622,2,692,169141,1,1122,1,50,2,80,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,150,211,,,,1
4,16,1622,2,692,169141,1,1124,1,50,2,4,90,"HEAP",2,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,90,,2,,1
4,16,1622,2,692,169141,1,2190,1,33,2,1,90,"HEAP",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,100,,2,,1
4,16,1622,2,692,169141,2,1020,1,100,2,5,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,20,90,"HEAP",2,,1
4,16,1622,2,692,169141,2,1080,1,66,2,3,80,"PIECE",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,15,90,,2,1,1
4,16,1622,2,692,169141,2,1121,1,33,2,50,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,90,211,,,,1
4,16,1622,2,692,169141,3,1020,1,100,2,20,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,50,90,,2,,1
4,16,1622,2,692,169141,3,1080,1,66,2,9,80,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,90,,2,1,1
4,16,1622,2,692,169141,3,2190,1,50,2,2,90,"HEAP",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,100,,1,,1
4,16,1622,2,692,169142,1,1020,1,100,2,4,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,10,90,,2,,1
4,16,1622,2,692,169142,1,1040,1,25,2,2,90,,1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,90,,1,,2
4,16,1622,2,692,169142,1,1080,1,75,2,1,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,8,90,,2,1,2
4,16,1622,2,692,169142,1,1121,1,75,2,60,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,80,211,,,,1
4,16,1622,2,692,169142,1,1124,1,33,2,3,90,"HEAP",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,7,90,,1,,2
4,16,1622,2,692,169142,1,2030,2,,,,,,,,,,,,,,1,25,10,2016,0,,1,1,2018,7,2018,1,7,,2,110,,1,,8,110,,2,,1
4,16,1622,2,692,169142,1,2190,1,25,2,1,90,"HEAP",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,100,,2,,1
4,16,1622,2,692,169142,2,1020,1,100,2,10,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,25,90,"HEAP",2,,1
4,16,1622,2,692,169142,2,1040,1,33,2,5,90,,1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,90,,2,,1
4,16,1622,2,692,169142,2,1080,1,50,2,2,12,,,1,2,"YELLOW CORN",2,1,3,2018,,,,,,,,,,,,,,,,,,,,20,90,,1,1,1
4,16,1622,2,692,169142,2,1121,1,33,2,130,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,200,211,,,,1
4,16,1622,2,692,169142,2,1124,1,33,2,6,90,"HEAP",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,12,90,,2,,1
4,16,1622,2,692,169142,2,2190,1,25,2,2,90,"HEAP",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,20,100,,2,,1
4,16,1622,2,692,169142,3,1040,1,75,2,5,90,,2,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,30,90,,2,,1
4,16,1622,2,692,169142,3,1121,1,100,2,120,211,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,180,211,,,,1
4,16,1622,2,692,169142,3,1124,1,50,2,4,90,"HEAP",2,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,20,90,,2,,1
4,16,1622,2,692,169142,3,2030,2,,,,,,,,,,,,,,1,50,25,1986,0,,1,1,2017,7,2018,1,1,,5,110,,1,,15,110,,2,,1
4,16,1622,2,692,169142,3,2170,2,,,,,,,,,,,,,,1,50,30,1985,0,,1,1,2017,7,2018,2,,,4,110,,2,,20,110,,2,,1
4,16,1622,2,692,169142,3,2190,1,25,2,1,90,"HEAP",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,25,100,,1,,2
4,16,1622,2,692,169144,3,1020,1,100,2,12,100,,2,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,25,90,,2,,1
4,16,1622,2,692,169144,3,1040,1,33,2,3,90,,2,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,90,,1,,1
4,16,1622,2,692,169144,3,1080,1,50,2,4,80,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,90,,2,1,1
4,16,1622,2,692,169144,3,1121,1,50,2,100,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,160,211,,,,1
4,16,1622,2,692,169144,3,2190,1,33,2,2,90,"HEAP",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,20,100,,2,,2
4,16,1622,2,692,169144,4,1020,1,33,2,4,100,,2,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,5,90,,2,,2
4,16,1622,2,692,169144,4,1040,1,25,2,1,90,,2,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,4,90,,1,,2
4,16,1622,2,692,169144,4,1121,1,33,2,25,211,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,35,211,,,,2
4,16,1622,2,692,169144,4,1124,1,25,2,2,90,"HEAP",1,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,5,90,,1,,2
4,16,1622,2,692,169144,4,2170,2,,,,,,,,,,,,,,1,66,24,1992,0,,1,1,2017,7,2018,2,,,4,110,,2,,15,110,,2,,1
4,16,1622,2,692,169144,4,2181,1,75,2,2,90,"HEAP",0,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,10,90,,2,,2
4,16,1625,2,210,169150,1,1020,1,25,2,4,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,10,130,,11,,2
4,16,1625,2,210,169150,1,1080,1,25,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,2
4,16,1625,2,210,169150,1,1121,1,25,2,100,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,4,170,,,,2
4,16,1625,2,210,169153,1,1020,1,100,1,8,100,,0,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,30,170,,,,1
4,16,1625,2,210,169156,1,1020,1,100,1,5,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,8,170,,,,1
4,16,1602,2,234,169160,1,1020,1,100,2,3,90,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,3,170,,,,1
4,16,1602,2,234,169160,1,1080,1,50,2,2,80,"PIECE",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,6,90,,2,1,1
4,16,1602,2,234,169160,1,2120,1,100,2,3,90,"HEAPS",0,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,10,90,"HEAP",1,,1
4,16,1602,2,234,169160,2,1020,1,100,2,4,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,8,170,,,,1
4,16,1602,2,234,169160,2,1080,1,50,2,2,12,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,15,90,,2,1,1
4,16,1602,2,234,169160,2,1121,1,50,2,35,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,50,211,,,,2
4,16,1602,2,234,169160,2,2190,1,25,2,10,80,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,90,,0,,1
4,16,1602,2,234,169160,3,1020,1,100,2,15,100,,1,2,,,,,4,2018,,,,,,,2,,,,,,,,,,,,,12,170,,,,1
4,16,1602,2,234,169160,3,1080,1,50,2,3,13,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,10,90,,1,1,1
4,16,1610,2,66,169166,1,1020,1,66,2,2,100,,1,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,2,170,,,,2
4,16,1610,2,66,169166,1,1040,1,25,2,10,80,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,150,,1,,2
4,16,1610,2,66,169166,1,1124,1,25,2,10,211,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,50,211,,,,1
4,16,1610,2,66,169166,1,2030,2,,,,,,,,,,,,,,2,,40,-99,0,,1,8,2017,12,2017,1,2,,21,110,,1,,20,110,,1,,1
4,16,1610,2,66,169166,1,2190,1,25,2,12,80,"PIECE",0,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,30,100,,0,,2
4,16,1610,2,66,169166,1,3080,2,,,,,,,,,,,,,,2,,1,-99,0,,1,9,2017,10,2017,1,2,,3,130,,11,,4,10,,,,1
4,16,1610,2,66,169166,1,3210,2,,,,,,,,,,,,,,2,,1,2016,0,,2,,,,,,,,,,,,,14,80,,1,,2
4,16,1610,2,66,169166,1,3220,2,,,,,,,,,,,,,,2,,3,-99,0,,1,9,2017,2,2018,1,6,,2,130,,10,,4,130,,10,,1
4,16,1610,2,66,169166,2,1020,1,66,2,2,100,,0,2,,,,,2,2018,,,,,,,2,,,,,,,,,,,,,3,170,,,,2
4,16,1610,2,66,169166,2,1124,1,25,2,20,211,,,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,2,140,,1,,2
4,16,1610,2,66,169166,2,2170,2,,,,,,,,,,,,,,2,,18,2010,0,,1,10,2017,5,2018,2,,,26,110,,1,,35,110,,1,,1
4,16,1610,2,66,169166,2,3170,2,,,,,,,,,,,,,,2,,1,1996,0,,1,8,2017,3,2018,2,,,5,130,,10,,6,10,,,,1
4,16,1610,2,66,169166,2,3220,2,,,,,,,,,,,,,,2,,1,2014,0,,2,,,,,,,,,,,,,2,10,,,,1
4,16,1610,2,66,169166,3,1020,1,100,2,8,100,,2,2,,,,,1,2018,,,,,,,2,,,,,,,,,,,,,50,170,,,,1
4,16,1610,2,66,169166,3,2120,1,33,2,20,80,"PIECE",1,2,,,,,2,2018,,,,,,,,,,,,,,,,,,,,5,70,,1,,2
4,16,1610,2,66,169166,3,3180,2,,,,,,,,,,,,,,2,,30,-99,0,,1,10,2017,2,2018,2,,,42,100,,1,,50,3,,,,1
4,16,1610,2,66,169166,3,3220,2,,,,,,,,,,,,,,2,,1,1997,0,,1,4,2018,10,2018,2,,,3,130,,10,,2,10,,,,1
4,16,1610,2,66,169166,6,1020,1,100,2,5,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,16,170,,,,1
4,16,1610,2,66,169166,6,3180,2,,,,,,,,,,,,,,2,,20,-99,0,,1,10,2017,2,2018,2,,,40,100,,1,,60,3,,,,1
4,16,1610,2,776,169170,1,1020,1,100,2,4,100,,1,1,2,"six months",2,6,4,2018,,,,,,,2,,,,,,,,,,,,,5,130,,11,,2
4,16,1610,2,776,169170,1,1040,1,50,2,3,10,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,5,10,,,,1
4,16,1610,2,776,169170,1,1080,1,100,2,6,80,"COB",1,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
4,16,1610,2,776,169170,2,1020,1,33,2,2,100,,1,1,-98,"SIX MONTH",2,6,7,2018,,,,,,,2,,,,,,,,,,,,,2,130,,11,,1
4,16,1610,2,776,169170,2,1080,1,100,2,4,80,"COB",1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,11,1,1
4,16,1610,2,776,169170,2,1121,1,66,2,60,211,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,80,211,,,,1
4,16,1610,2,776,169170,2,1124,1,50,2,13,211,,,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,140,,1,,1
4,16,1610,2,776,169170,2,2190,1,25,2,1,11,,,2,,,,,4,2018,,,,,,,,,,,,,,,,,,,,6,100,,1,,2
4,16,1611,2,1878,169171,1,1020,1,66,2,1,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,2,150,,1,,2
4,16,1611,2,1878,169171,1,1080,1,25,2,1,80,"COB",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,1,130,,10,1,2
4,16,1611,2,1878,169171,1,2190,1,25,2,12,80,"PIECES OF PUMPKIN SEEDS",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,5,100,,0,,2
4,16,1611,2,1878,169171,2,1020,1,50,2,4,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,4,130,,11,,2
4,16,1611,2,1878,169171,2,1080,1,50,2,10,80,"COB",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,130,,11,1,2
4,16,1611,2,1878,169172,1,1020,1,50,2,4,100,,2,1,1,"Dabere",1,,3,2018,,,,,,,2,,,,,,,,,,,,,6,170,,,,2
4,16,1611,2,1878,169172,1,1080,1,50,2,7,80,"COB",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,170,,,1,2
4,16,1611,2,1878,169172,2,1020,1,100,1,3,100,,1,1,1,"Dabere",1,,3,2018,,,,,,,2,,,,,,,,,,,,,3,170,,,,2
4,16,1611,2,1878,169172,3,1020,1,50,2,6,100,,1,1,1,"Dabere",1,,3,2018,,,,,,,2,,,,,,,,,,,,,10,170,,,,2
4,16,1611,2,1878,169172,3,1080,1,50,2,7,80,"COB",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,3,170,,,1,2
4,16,1611,2,1878,169172,5,3180,2,,,,,,,,,,,,,,1,,50,1995,0,,1,2,2018,2,2018,1,10,,80,100,,1,,120,100,,1,,1
4,16,1622,2,692,169179,1,1020,1,100,2,5,100,,1,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,12,130,,11,,2
4,16,1622,2,692,169179,1,1080,1,100,2,4,80,"COB",1,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,5,130,,10,1,2
4,16,1622,2,692,169179,1,3180,2,,,,,,,,,,,,,,2,,8,-99,0,,1,99,,,,2,,,32,100,,1,,38,100,,1,,1
4,16,1607,2,574,169202,1,1020,1,100,2,8,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,10,170,,,,1
4,16,1607,2,574,169202,1,1080,1,75,2,4,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,8,170,,,1,1
4,16,1607,2,574,169202,1,3180,2,,,,,,,,,,,,,,1,33,18,-99,0,,1,99,,,,2,,,25,100,,1,,30,100,,2,,1
4,16,1607,2,574,169202,2,1020,1,100,2,5,100,,2,2,,,,,3,2018,,,,,,,2,,,,,,,,,,,,,4,170,,,,1
4,16,1607,2,574,169202,2,1080,1,66,2,2,12,,,2,,,,,3,2018,,,,,,,,,,,,,,,,,,,,2,170,,,1,1
4,16,1607,2,574,169202,2,3180,2,,,,,,,,,,,,,,1,25,2,-99,0,,1,99,,,,2,,,8,100,,1,,7,100,,1,,1
3,17,1722,2,96,170041,2,1070,1,100,1,4,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,7,50,,1,,2
3,17,1722,2,96,170041,3,1010,1,25,2,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,,2
3,17,1722,2,96,170041,3,1070,1,25,2,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,,2
3,17,1722,2,96,170041,3,1100,1,50,2,4,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,20,100,,2,,2
3,17,1722,2,96,170041,4,1070,1,100,1,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,100,,2,,2
3,17,1722,2,96,170042,1,1080,1,100,1,4,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,8,130,,12,2,2
3,17,1722,2,96,170042,2,1110,1,100,1,3,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,1,1
3,17,1722,2,96,170043,2,1070,1,25,2,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,,2
3,17,1722,2,96,170043,2,1100,1,75,2,4,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,6,130,,12,,2
3,17,1722,2,96,170043,3,1110,1,100,1,4,50,,1,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,10,130,,12,1,2
3,17,1722,2,96,170044,2,1070,1,25,2,8,50,,1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,7,130,,12,,2
3,17,1722,2,96,170044,2,1080,1,25,2,4,50,,1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,4,130,,12,2,2
3,17,1722,2,96,170044,2,1100,1,50,2,6,50,,1,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,2
3,17,1722,2,96,170045,1,1070,1,50,2,1,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,,2
3,17,1722,2,96,170045,1,1110,1,50,2,5,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,20,130,,12,1,1
3,17,1722,2,96,170046,2,1110,1,100,1,10,50,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,35,130,,12,1,1
3,17,1722,2,96,170047,2,1110,1,100,1,8,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,19,130,,12,1,1
3,17,1722,2,96,170048,1,1100,1,100,1,5,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,10,100,,1,,1
3,17,1722,2,96,170048,2,2040,1,100,1,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,,1
3,17,1722,2,96,170048,3,1080,1,100,1,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,2,2
3,17,1722,2,96,170049,2,2142,1,100,1,1,50,,2,2,,,,,7,2018,,,,,,,,,,,,,,,,,,,,15,130,,12,,1
3,17,1722,2,96,170049,3,1080,1,100,1,4,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,1,2
3,17,1722,2,96,170049,4,1110,1,100,1,30,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,30,130,,12,2,1
3,17,1722,2,96,170050,1,1070,1,50,2,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,2
3,17,1722,2,96,170050,1,1080,1,50,2,1,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,2,2
3,17,1722,2,96,170050,2,1080,1,100,1,3,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,7,130,,12,2,2
3,17,1716,2,1452,170081,2,1010,1,25,2,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
3,17,1716,2,1452,170081,2,1070,1,33,2,2,50,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,15,100,,1,,2
3,17,1716,2,1452,170081,2,1100,1,33,2,3,50,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,20,100,,1,,2
3,17,1716,2,1452,170081,2,2290,1,25,2,1,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,6,130,,12,,1
3,17,1716,2,1452,170082,2,1010,1,25,2,1,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
3,17,1716,2,1452,170082,2,1070,1,25,2,1,50,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,100,,2,,2
3,17,1716,2,1452,170082,2,1100,1,33,2,2,50,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,20,100,,2,,2
3,17,1716,2,1452,170083,2,1010,1,25,2,1,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,1,130,,12,,1
3,17,1716,2,1452,170083,2,1070,1,33,2,2,50,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,10,50,,2,,2
3,17,1716,2,1452,170083,2,1100,1,66,2,2,50,,2,2,,,,,5,2018,,,,,,,,,,,,,,,,,,,,20,50,,2,,2
3,17,1716,2,1452,170083,2,2040,1,25,2,1,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,1,130,,11,,1
3,17,1716,2,1452,170083,2,2290,1,25,2,1,50,,2,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,5,130,,12,,1
3,17,1716,2,1452,170084,1,1010,1,33,2,2,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,2,130,,12,,1
3,17,1716,2,1452,170084,1,1070,1,33,2,3,50,,1,2,,,,,6,2018,,,,,,,,,,,,,,,,,,,,3,130,,12,,2
